text,gemini_label
"Walaupun lebih kecil, ia mengimbau kembali kenangan para pelancong Hawaii yang berusia terhadap keadaan tempat ini sebelum adanya hotel besar dan projek pembangunan yang lain.",travel
"Pelancongan berasaskan alam semula jadi menarik minat orang untuk mengunjungi kawasan semula jadi dengan tujuan menikmati pemandangan, termasuk tumbuhan dan hidupan liar.",travel
"Sebaliknya, dilitupi salji dan dingin adalah normal di kebanyakan negara, dan lalu lintas kebanyakannya lancar sepanjang tahun.",geography
Safari merupakan tarikan pelancongan yang terbesar di Afrika dan kemuncak bagi ramai pengunjung.,travel
"Pas Angkor diperlukan untuk memasuki tokong itu. Oleh itu, jangan lupa membawa pasport anda semasa menuju ke Tonle Sap.",travel
Para pelawat yang mempunyai masa yang terhad adalah digalakkan menghabiskan masa mereka di tempat lain.,travel
"Finland merupakan destinasi terbaik bagi mereka yang gemarkan aktiviti bot. Turut dikenali sebagai “Land of a thousand lakes”, ia juga mempunyai ribuan pulau yang terletak di sepanjang tasik dan pantainya.",travel
Mereka juga boleh membuat tempahan untuk anda jika anda memerlukan masa untuk memikirkan tawaran atau mendapatkan dokumen lain untuk destinasi anda (cth. visa).,travel
Keperluan ini selalunya bergantung pada negara yang pernah dikunjungi atau ingin dikunjungi oleh pelancong itu.,travel
Ini mungkin sangat berbahaya jika pelancong itu mengejar fatamorgana tersebut lalu membazir tenaga berharga dan baki air yang tinggal.,nature
"Jika anda ingin berkhemah, bawa katil kem atau buaian gantung untuk menjauhkan diri daripada ular, kala jengking dan sebagainya.",travel
"Ia merupakan salji yang padat dengan rekahan yang diisi dan ditandai dengan bendera. Ia hanya boleh dilalui oleh traktor yang khusus, menarik kereta luncur dengan bahan bakar dan bekalan.",geography
"CafeNet El Sol menawarkan perkhidmatan tempahan dengan yuran sebanyak US$30, atau $10 untuk pas harian, butiran terdapat di laman Corcovado.",travel
Secara umum ia jatuh dalam dua kategori: Sama ada anda bekerja sambil melancong atau cuba untuk membataskan perbelanjaan anda. Artikel ini berfokuskan kepada yang kedua.,travel
"Dalam pengangkutan ulang-alik yang dinamik ini semua orang, dengan apa cara pun, ada kaitannya dan menyokong sistem pengangkutan berdasarkan kereta persendirian.",invalid
Arus Trafik merupakan kajian tentang pergerakan pemandu individu dan kenderaan antara dua titik dan interaksi yang berlangsung antara satu sama lain.,science
"Walaupun anda tidak memerlukan visa untuk lawatan singkat ke negara-negara tertentu sebagai pelancong atau bagi tujuan perniagaan, secara umumnya pelajar antarabangsa perlu tinggal di sana lebih lama berbanding sebagai pelancong kasual.",travel
"Ramai pengembara yang stabil dan berkebolehan telah ditewaskan oleh pengembaraan dunia membangun yang baharu, di mana banyak penyesuaian budaya yang kecil boleh berkumpul menjadi banyak.",travel
"Terdapat beberapa buah bas menuju ke utara ke Hebron, tempat perkuburan tradisional patriarch kitab Bible Abraham, Ishak, Yakub dan isteri-isteri mereka.",religion
"Jika seorang penunggang dilempar dari kuda tetapi kakinya tersekat pada rakap, dia akan diseret sekiranya kuda tersebut melarikan diri. Untuk mengurangkan risiko ini, beberapa langkah keselamatan dapat diambil.",sports
"Senarai tuan rumah yang tersedia kemudiannya akan diberikan sama ada dalam bentuk cetak dan/atau dalam talian, kadangkala dengan rujukan dan ulasan oleh pelancong lain.",travel
Ia juga boleh menjadi cara yang bagus untuk membelanjakan anggaran untuk membolehkan tinggal lebih lama di sesuatu tempat oleh kerana banyak kerja sukarela menyediakan bilik dan asrama dan beberapa membayar gaji kecil.,travel
Jarak penglihatan mungkin juga terhad oleh salji yang jatuh atau ditiup atau melalui pemeluwapan atau ais pada tingkap kenderaan.,disasters
"Perkhemahan kereta tidak mustahil jika anda mempunyai minivan yang besar, SUV, Sedan atau Station Wagon dengan kerusi yang boleh baring.",travel
"Kebanyakan daerah mempunyai perkhidmatan Bas Pesisiran Pantai Jepun, yang selesa dan kukuh.",travel
Bas berkenaan sedang menuju ke Six Flags St. Louis di Missouri untuk band dimainkan kepada para penonton.,travel
"Namun begitu, Star Alliance meliputi semua kecuali bahagian timur Pasifik Selatan dari Santiago de Chile hingga Tahiti, yang merupakan penerbangan LATAM Oneworld.",travel
"Secara antarabangsa, terdapat hampir 200 organisasi pelancongan yang beroperasi. Kebanyakan dari mereka beroperasi secara sendirian.",travel
Pulau Hong Kong memberikan wilayah Hong Kong namanya dan merupakan tempat yang dianggap sebagai fokus utama oleh banyak pelancong.,geography
"Apabila pertama kali anda ke keluar negara, orang mungkin bersabar dan memahami, memandangkan pengembara yang berada di negara baharu perlu menyesuaikan diri.",travel
"Istilah safari adalah popular guna merujuk kepada perjalanan melalui darat untuk melihat kehidupan liar Afrika yang memegunkan, terutama di savana.",travel
Sekiranya anda hanya pergi ke darat menggunakan persiaran kapal anda tidak akan memerlukan visa yang berasingan (mulai tahun 2009).,travel
Asrama biasanya disasarkan kepada golongan muda–tetamu biasa berusia dalam lingkungan dua puluhan–tetapi anda juga dapat menemui pelancong yang lebih tua di sana.,travel
"Bila anda dalam cuti inap, anda akan mempunyai masa untuk memanjakan diri sendiri dan mengambil lebih masa untuk menikmati sesuatu yang istimewa.",travel
Kebanyakan orang menempah lebih awal tempat mereka (kerana perahu-perahu itu selalunya penuh semasa musim bermuncak).,travel
Lori sampah digunakan untuk menghadang pintu masuk tiub dan seramai 80 orang polis membantu mengarah pemandu kenderaan ke lencongan.,crime
Musim pelancongan bagi stesen bukit mencapai puncak secara umum pada musim panas di India.,travel
Cara yang paling mudah untuk memulakan bisnes penulisan mengenai pelancongan adalah dengan mengasah kemahiran anda di laman web blog pelancongan yang dikenali.,travel
"Sekali-sekala lawatan udara pakar pergi ke pedalaman, untuk pendakian gunung atau untuk mencapai Kutub, mempunyai asas yang besar.",travel
Sesiapa yang merancang untuk melawat ke negara yang boleh dianggap sebagai zon perang hendaklah mendapatkan latihan profesional.,travel
Ini menawarkan peluang yang baik untuk melihat Aurora borealis kerana langit akan gelap lebih kurang sepanjang masa.,nature
"Sementara pemeriksaan imigresen selalu tidak ada atau untuk formaliti semasa anda tiba di tana air, kawalan kastam pula boleh menjadi satu kerumitan.",travel
"Tiada kelewatan lalu lintas yang teruk dilaporkan pada beltway, laluan alternatif di bandar ini.",travel
"Jika anda mengunjungi Greenland pada musim sejuk (dengan pertimbangkan bahawa semakin utara perjalanan anda, semakin sejuk cuacanya), adalah penting untuk membawa pakaian sejuk yang cukup hangat.",travel
"Lihat jenis perjalanan yang dipromosi ejen tersebut, sama ada pada laman web atau jendela kedai.",travel
"Namun Zon Schengen, berfungsi agak seperti satu negara dalam hal ini.",politics
Ia merupakan salah satu tarikan utama di Afrika Selatan dan dianggap sebagai kemegahan Taman Negara Afrika Selatan (SANParks).,travel
"Terdapat variasi yang tidak terhingga, tetapi ini tetap menjadi maksud kebanyakan orang apabila mereka berkata “mengunjungi Disney World”.",travel
MetroRail memiliki dua kelas dalam kereta api komuter di dalam dan sekitar Cape Town: MetroPlus (juga digelar Kelas Pertama) dan Metro (dipanggil Kelas Ketiga).,travel
Pelancong dinasihatkan untuk mengetahui sebarang risiko cuaca teruk yang menjejaskan kawasan mereka kerana ia boleh memberi kesan mana-mana rancangan perjalanan.,travel
"Bas bertolak dari stesen bas dalam daerah (di seberang sungai) sepanjang hari, walaupun kebanyakannya terutama yang berhala ke timur dan Jakar/Bumthang bertolak antara pukul 06.30 dan 07.30.",travel
Ia memberikan lebih kestabilan untuk penunggang namun terdapat risiko keselamatan disebabkan potensi untuk kaki penunggang tersangkut.,sports
"Sebahagian besar Baltic Cruises menawarkan penginapan yang lama di St Petersburg, Rusia.",travel
"Nasihat tersebut membuat anggapan bahawa para pelancong tidak mencuri, menceroboh, mengambil bahagian dalam pasaran haram, mengemis atau mengeksploitasi orang lain untuk keuntungan mereka",travel
Terdapat banyak perkara yang perlu diambil kira sebelum dan semasa anda melancong ke suatu tempat.,travel
"Ketika bahang memuncak, para pengembara boleh mengalami fatamorgana iaitu berilusi melihat air (atau benda-benda lain).",travel
"Keluarga dengan anak-anak jarang terlihat di sini, namun sesetengah asrama membenarkan mereka untuk tinggal dalam bilik peribadi.",travel
"Sebagai contoh melawat istana-istana di Lembah Loire, Lembah Rhine atau menaiki kapal persiaran ke kota-kota menarik di Danube atau berperahu di sepanjang Terusan Erie.",travel
Ia mungkin lebih baik untuk menggunakan ejen yang sentiasa membuat penempahan yang serupa dengan perjalanan anda.,travel
Couchsurfing ditubuhkan pada Januari 2004 apabila seorang pengaturcara komputer bernama Casey Fenton telah menjumpai penerbangan murah ke Iceland tetapi tidak mempunyai tempat untuk tinggal.,travel
Visa pelajar umumnya mempunyai keperluan dan prosedur permohonan yang berbeza daripada visa pelancong biasa atau perniagaan.,education
Setiap negara juga mempunyai undang-undang unik yang menyenaraikan item kecemasan yang perlu dibawa dalam kereta.,politics
"Walaupun kebanyakan agensi bersedia untuk mengambil tempahan biasa, banyak ejen yang pakar dalam pengkhususan jenis pelancongan, anggaran perbelanjaan atau destinasi.",travel
Pelancong mungkin menghadapi haiwan perosak yang mereka tidak biasa lihat di negara asal mereka.,travel
"Juga di bahagian utara, lawati Sanctuary of Our Lady of Fatima (Shrine), sebuah tempat penjelmaan Marian yang terkenal di dunia.",travel
Anda boleh menggunakan boda-boda (teksi motosikal) untuk menjelajahi Goma. Harga biasa (tempatan) adalah ~500 Franc Congo untuk perjalanan pendek itu.,travel
"Bagi mereka yang suka aktiviti luar rumah, sebuah pengembaraan di koridor Sea to Sky adalah harus.",travel
"Lawatan Safari berjalan kaki (juga dikenali sebagai “bush walk”, “hiking safari” atau “footing”) merangkumi pengembaraan, sama ada untuk beberapa jam atau beberapa hari.",travel
"Satu satunya cara untuk melakukannya dengan lebih pantas adalah dengan menghantarnya sebagai bagasiyang didaftar masuk. Peraturan syarikat penerbangan tidak membenarkan mereka menghantar bagasi tanpa penumpang, di sinilah anda diperlukan.",travel
"300 unit tambahan membawa jumlah keseluruhan kepada 1,300 gerabak yang akan diperoleh untuk mengurangkan kesesakan.",business
"Keluarga dengan kanak-kanak kecil mungkin memerlukan lebih banyak persediaan, tetapi di luar rumah mungkin mudah walaupun dengan bayi dan prasekolah kanak-kanak.",travel
"Sesiapa yang akan memandu pada latitud tinggi atau melintasi gunung harus fikir tentang kemungkinan adanya salji, ais atau suhu yang membekukan.",travel
"Pada hari ini, Timbuktu merupakan bandar yang miskin, namun reputasinya membuat ia menjadi tarikan pelancong, dan ia mempunyai lapangan terbang.",geography
"Semasa ribut salji, anda boleh terkandas ditimbuni oleh salji dalam masa yang singkat sahaja.",disasters
"Jika anda mahu terbang mengelilingi dunia sepenuhnya di Hemisfera Selatan, pilihan penerbangan dan destinasi adalah terhad disebabkan kekurangan laluan rentas lautan.",travel
"Syarikat penerbangan seperti Emirates, Etihad Airways, Qatar Airways &amp; Turkish Airlines telah mengembangkan perkhidmatan mereka ke Afrika, dan menyediakan sambungan penerbangan ke banyak bandar-bandar besar di Afrika dengan harga yang berpatutan berbanding dengan syarikat penerbangan Eropah yang lain.",travel
"Tiada pengangkutan tambahan yang disediakan dan kereta api atas tanah tidak akan berhenti di Wembley, manakala kemudahan tempat letak kereta serta letak dan naik tidak tersedia di lapangan.",travel
Pada amnya duduk di negara asing untuk jangkamasa yang dipanjangkan memerlukan anda mendapatkan visa terlebih dahulu.,travel
Setiap kereta api ada kedua-dua MetroPlus dan gerabak-gerabak Metro; gerabak MetroPlus biasanya terletak di hujung keretapi paling dekat dengan Bandar Cape.,travel
Setiap orang mengambil bahagian dalam persatuan dan menggunakan sistem pengangkutan. Hampir semua orang mengadu mengenai sistem pengangkutan.,travel
"Oleh kerana kawasan ini kurang penduduk, dan dengan itu pencemaran cahaya sering tidak menjadi masalah, anda juga dapat menikmati bintang-bintang.",nature
Keperluan Visa dan kos berbeza dari negara ke negara dan dipengaruhi oleh negara tempat anda berasal,travel
"Pada amnya, tiada ada gunanya untuk mencari diskaun untuk tempat duduk kelas perniagaan atau kelas satu dalam pernerbangan terus daripada A ke B.",travel
Bomerang melempar kemahiran popular yang ingin diperoleh oleh ramai pelancong.,travel
Penerbangan ini bukan satu-satunya pililhan sekiranya anda ingin melangkau Pasifik Selatan dan pantai barat Amerika Selatan. (lihat di bawah),travel
"San Francisco telah memperkembangkan sebuah infrastruktur pelancongan yang besar dengan pelbagai hotel, restoran dan fasiliti konvensyen berkualiti tinggi.",travel
Melakukan kerja sukarela semasa melancong ialah cara yang baik untuk membawa perubahan tetapi ia bukan sekadar pemberian.,travel
Orang ramai tidak boleh menjangka bahawa kesabaran dan kefahaman adalah wajib untuk pelancong yang pulang.,travel
"Jangan lupa untuk menambahkan kos ekstra bagi visa tambahan, cukai pelepasan, pengangkutan darat dan lain-lain untuk semua tempat di luar Afrika.",travel
"Kuasa serangan utama seramai 2,400 askar akan menyeberangi sungai yang terletak 9 batu di utara Trenton, dan kemudian dibahagikan kepada dua kumpulan, di bawah kepimpinan Greene dan Sullivan masing-masing, untuk melancarkan serangan sebelum subuh.",politics
"Pengarah Pendakwaan Awam, Keir Starmer QC, memberi keterangan pagi ini mengumumkan pendakwaan kedua-dua Huhne dan Pryce.",crime
"Britain melombong air antarabangsa untuk mencegah mana-mana kapal dari masuk ke seluruh bahagian lautan, menyebabkan bahaya walaupun kapal biasa.",politics
Para penunjuk perasaan berharap untuk mengumpul sebuah petisyen yang mengandungi 1.2 juta tandatangan untuk dipersembahkan kepada Kongres Nasional pada bulan November.,politics
Pertama antara 78 cadangannya adalah inisiatif diplomatik baharu yang perlu diambil sebelum akhir tahun ini untuk mendapatkan sempadan Iraq terhadap campur tangan musuh dan untuk mewujudkan semula hubungan diplomatik dengan negara jiran.,politics
"Protes juga telah mengambil tempat di Paris, Sofia di Bulgaria, Vilnius di Lithuania, Valetta di Malta, Tallinn di Estonia, serta Edinburgh dan Glasgow di Scotland.",politics
"Perry menyatakan bahawa dia akan “kembali ke Texas untuk menilai hasil kokus malam ini, dan melihat jika saya mempunyai peluang dalam pertarungan ini”. Namun kemudian dia berkata dia akan kekal dalam pertarungan dan bersaing dalam pemilihan pendahuluan South Carolina pada 21 Januari.",politics
"Ia memberi amaran bahawa Tiada siapa dapat menjamin apa-apa tindakan di Iraq pada ketika ini yang akan menghentikan peperangan pengikut, keganasan yang semakin meningkat atau ke arah kekacauan.",politics
Martelly mengangkat sumpah dalam Majlis Pemilihan Sementara (CEP) baru yang terdiri dari sembilan ahli semalam.,politics
"Semasa Perang Revolusi, tiga belas negeri itu awalnya membentuk kerajaan pusat yang lemah - dengan Kongres sebagai satu-satu komponennya - di bawah Artikel Gabungan.",politics
"Kongres Kebangsaan Brazil telah membahaskan pengiktirafan selama 10 tahun, dan perkahwinan sivil seperti itu hanya sah di Rio Grande do Sul pada masa ini.",politics
