text,gemini_label
"Чит илдә яшәгәннән соң үз өегезгә кайтканда, сез яңа мәдәнияткә ияләнгән буласыз, һәм сездәге үз мәдәниятегезгә хас булган кайбер гадәтләр югалган була.",travel
"Бу ике тулы көнгә тарихи шәһәргә килеп, төнлә корабка кайтып йокларга була дигән сүз.",travel
Архитектура биналарны проектлау һәм төзү белән бәйле. Җирле архитектура еш кына үзе үк туристларны җәлеп итә.,travel
"Мондый тәкъдим ясаучылар арасына АКШтан яки Канададан очышлар өчен Air Canada, Delta Air Lines, Lufthansa компанияләре һәм WestJet керә.",business
"Иммиграцион контроль-үткәрү пункты, кагыйдә буларак, самолеттан, корабтан яки башка транспорт чарасыннан төшүгә беренче тукталыш булып тора.",travel
"Кайбер кунакханәләрнең тарихы төтенле тимер юлының һәм океан лайнерларының алтын гасырыннан, 19 нчы яки 20 нче гасырның башындагы Икенче Бөтендөнья сугышы алдыннан башлана.",travel
"Гома - Конго Демократик Республикасының ерак көнчыгышында, Руанда янында урнашкан туристик шәһәр.",geography
Әлеге таләпләр ике ил арасында миграция агымын оештырылган рәвештә башкару өчен куелган.,politics
"Кечкенә булуына карамастан, ул Гавайига килгән кайбер өлкән яшьтәге кешеләргә зур туристик кунакханәләр һәм башка төзелешләр булган штатлар төзелгәнче булган вакытны хәтерләтә.",travel
"Үсемлекләр һәм хайваннар дөньясын исәпкә алып, табигать күренеше белән соклану сәбәпле табигать территорияләренә керергә кызыксынучы кешеләрне табигать туризмы җәлеп итеп тора.",nature
"Икенче яктан, күп кенә илләрдә бозлавык һәм кар яву нормаль күренеш булып тора, һәм транспорт хәрәкәте, нигездә, ел әйләнәсендә туктамый.",nature
"Сафари - мөгаен, Африканың иң зур туристлар җәлеп итә торган урыны һәм күп кенә килүчеләр өчен иң мөһим вакыйга.",travel
"Гыйбадәтханәгә керү өчен Ангкор пропускы кирәк, шуңа күрә Тонлесапка барганда, үзегез белән паспорт алырга онытмагыз.",travel
Вакытлары чикле булганнарга вакытларын башка урында уздыру яхшырак булыр.,travel
"Финляндия - зур көймә. ""Мең күл илендә"" ндә меңләгән утраулар бар, күлләрдә һәм яр архипелагларында.",geography
"Алар сезнең өчен шулай ук броньны саклап тотарга мөмкин, әгәр дә сезгә тәкъдимне уйлау яки юнәлеш өчен башка документларны рәсмиләштерү өчен вакыт кирәк булса (мәсәлән, визаны).",travel
Әлеге таләпләр еш кына сәяхәтченең кайсы илләрдә булганына яки барырга җыенуына бәйле булырга мөмкин.,travel
"Сәяхәтче, кыйммәтле көчен һәм калган суын сарыф итеп, бу миражлар артыннан куа башласа, алар куркыныч тудыра ала.",nature
"Табигатькә чыгып лагерь корырга җыенсагыз, еланнар, чаяннар һәм башкалардан саклану өчен раскладушка яки гамак алыгыз.",nature
"Ул тыгызланган кардан ясалган, ярыклары тутырылган һәм флагчыклар белән билгеләнгән. Анда бары ягулык, азык-төлек һәм кирәк-яраклар төялгән чаналар тартып баручы махсус тракторлар гына йөри ала.",nature
CafeNet El Sol броньга кую хезмәтен АКШ акчасы буенча 30 долларга яки бер көнлек абонементны 10 долларга тәкъдим итә; тулырак мәгълүматны Корковадо битендә табарсыз.,travel
"Нигездә, алар ике категориягә бүленә: я сәяхәт вакытында эшләү, я чыгымнарны чикләргә тырышу. Бу мәкалә икенче ысул турында.",travel
Бу хәрәкәтчән транспорт челтәрендә һәр кеше шәхси автомобильләргә нигезләнгән транспорт системасы белән бәйле һәм аны хуплый.,technology
"Транспорт агымы - машина йөртүчеләр тәртибен, ике юнәлеш арасында транспорт чаралары хәрәкәтен һәм аларның бер-берсенә тәэсир итешүе турында фән ул.",science
"Аерым илләргә турист буларак яки бизнес өчен кыска вакытлы сәфәрләр өчен виза кирәк булмаса да, анда чит ил студенты буларак килгәндә гадәти турист булып кына баруга караганда күбрәк вакыт таләп ителә.",travel
"Күп тәҗрибәле, булдыклы сәяхәтчеләр үсеш кичерүче дөньяда сәяхәт итүнең яңалыкларына бирешкән, анда күпсанлы кечкенә мәдәни аермалар тиз генә бергә өелә.",travel
"Шулай ук төньяктагы Хевронга - Инҗил патриархлары Ибраһим, Исаак, Яков һәм аларның хатыннары күмелгән традицияле урынга йөри торган берничә автобус бар.",religion
"Җайдак аттан төшеп китеп, аяклары өзәңгегә кысылып калган булса, ә ат чабып китсә, алар өстерәлеп барырга мөмкин. Мондый куркыныч ихтималлыгын киметү өчен, саклык чараларын күрергә була.",health
"Аннары басма һәм/яки онлайн рәвештә гамәлгә мөмкин тулай торак исемлеге тәкъдим ителә, кайвакыт башка сәяхәтчеләрнең сылтамалары һәм фикерләре белән.",travel
"Бу шулай ук кайдадыр озакграк калу өчен бюджетны сузу юлы була ала, чөнки күп очракта волонтерлык вазифалары торак һәм ризыкны тәэмин итә, ә кайберләрендә бераз эш хакы да түләнә.",travel
"Күрү мөмкинлеге явучы кар яки җәяүле буран аркасында, шулай ук конденсант яки автомобиль пыялаларында бозлар булу сәбәпле чикләнә ала.",nature
"Әгәр дә сезнең олы фургонлы машина, тузанлы юл машинасы, седан яки җәелә торган утыргычлары булган универсал машинагыз бар икән, автомобильлы кемпинг гамәлдә булырга мөмкин.",travel
Күпчелек районнарда уңайлы һәм ышанычлы кечкенә япон Coaster автобуслары йөри.,travel
"Автобус Миссуридагы Six Flags St. Louis'ка юнәлә, анда төркем аншлаг белән уза торган концерт бирергә тиеш була.",entertainment
"Моңа карамастан, Star Alliance Көньяк Тыныч океанның көнчыгышындагы Сантьяго-де-Чилидән Таитига кадәрге өлештән башкасын каплап ала, бу өлештә LATAM Oneworld очышы бар.",travel
200 гә якын халыкара туристик оешма бар. Аларның күбесе бәйсез эшли.,travel
"Гонконг территориясенең исеме Гонконг утравыннан алынган, һәм бу утрау күп туристларның игътибарын аеруча җәлеп итә торган урын булып тора.",travel
"Башта чит илгә киткәч, кешеләр, мөгаен, сабыр һәм аңлаешлы булганнар, чөнки яңа илгә сәяхәт итүчеләргә җайлашырга кирәклеген беләләр.",travel
"""Сафари"" термины табигатьтә Африканың искиткеч кыргый табигатен, бигрәк тә саванны күрү максаты белән коры җирдә сәяхәт дигәнне аңлата.",travel
"Ярга кораб экскурсияләре белән генә чыксагыз, сезгә аерым виза кирәк булмаячак (2009 елдан).",travel
"Тулай тораклар, нигездә, яшьләр өчен исәпләнгән. Гадәти кунаклар - егерме яшьлек кешеләр. Әмма еш кына алар арасында өлкәнрәк сәяхәтчеләрне дә очратырга мөмкин.",travel
"Ялны өйдә үткәргәндә, вакытны үзегез өчен үткәреп, үзенчәлекле бер нәрсә әзерләргә берничә өстәмә минутыгыз да булачак.",travel
Күпчелек кешеләр урынны алдан ук броньлый (чөнки югары ихтыяҗ вакытында көймәләр гадәттә тулы була).,travel
Чүп ташлау машиналары труба подъездларын блоклау өчен кулланылды һәм 80 полиция ярдәме машина йөртүчеләрне әйләнеп чыгарга юнәлтте.,crime
Тау станцияләрендә туристлар сезоны үзенең иң югары ноктасына гадәттә әбиләр чуагы вакытында җитә.,travel
Сәяхәтләр турында язып бизнес башлау өчен иң җиңел юл - сәяхәтләр турындагы танылган бер блог веб-сайтында каләм чарлап карау.,business
Вакыт-вакыт альпинизм белән шөгыльләнү яки зур базасы булган полюска җитү өчен континент эченә махсус һава турлары үткәрелә.,travel
Хәрби хәрәкәтләр зонасы дип саналырга мөмкин булган илгә баруны планлаштырган бөтен кеше дә һөнәри әзерлек узарга тиеш.,politics
"Бу төньяк балкышын карау өчен яхшы мөмкинлек, чөнки күк йөзе тәүлек буена әзме-күпме караңгы булып тора.",nature
"Туган илгә кайтканда иммиграция контроле гадәттә булмаса яисә формаль гына булса да, таможня контроле мәшәкатьле булырга мөмкин.",travel
"Альтернатив шәһәр маршрутында, автомагистральләрдә хәрәкәт итүдә җитди тоткарлыклар теркәлмәгән.",travel
"Әгәр дә сез елның салкын вакытында Гренландиягә килсәгез (никадәр төньяккарак булса, шулкадәр салкынрак булуын исәпкә алып), үзегез белән җитәрлек җылы кием алу бик мөһим.",travel
Веб-сайтта яки кибет витринасында агентның нинди сәфәрләрне рекламалавын карагыз.,travel
Әмма Шенген зонасы бу очракта бер ил кебек.,politics
"Бу Көньяк Африканың төп күренекле урыннарыннан булып, Көньяк Африка милли паркларының (SANParks) флагманы булып санала.",geography
"Чиксез вариацияләре була ала, ләкин күпчелек кешеләр ""Дисней Дөньясына бару"" турында сөйләгәндә күз алдында шушыны тота.",travel
MetroRail'ның Кейптаун һәм аның тирәсендәге шәһәр яны поездларында ике класс бар: MetroPlus (беренче класс дип тә атыйлар) һәм Metro (өченче класс дип атыйлар).,travel
"Сәяхәтчеләргә алар барырга теләгән җирләрдә кырыс һава торышы булу ихтималлыгын белешергә киңәш ителә, чөнки ул сәфәр планнарына тәэсир итәргә мөмкин.",travel
"Автобуслар районара автовокзалдан (елга аша) көн дәвамында китә, ләкин аларның күбесе, бигрәк тә көнчыгышка һәм Джакар яки Бумтангка юнәлгәннәре, 06:30 белән 07:30 арасында кузгала.",travel
"Алар җайдакның тотрыклылыгын тәэмин итә, ләкин аларда җайдакның аяклары кысылып кала алганга, куркыныч тудырырга мөмкин.",sports
Балтыйк диңгезендәге төрле круизларның күпчелегендә Россиядәге Санкт-Петербургта озаграк туктау каралган.,travel
"Бу киңәштә сәяхәтчеләрнең урлашмаулары, хокук бозмаулары, законсыз базарда катнашмаулары, соранып йөрмәүләре яки башка рәвештә кешеләрне үз файдаларына эксплуатацияләмәүләре күздә тотыла.",travel
Сәфәр алдыннан һәм сәфәр вакытында сезгә күп әйберләрне истә тотарга кирәк.,travel
Көн кызуында сәяхәтчеләр су (яки башка әйберләр) иллюзиясен биргән миражлар күрергә мөмкин.,nature
"Балалы гаиләләр сирәк күренеш, әмма кайбер тулай тораклар аларга аерым бүлмәләргә урнашырга рөхсәт итә.",education
"Мәсәлән, Луара һәм Рейн үзәнлегендәге замокларга барып килергә, я Дунайның кызыклы урыннары буенча круиз ясарга, я Эри каналында көймәдә йөзәргә була.",travel
Сезнеке кебек сәфәрләргә заказларны еш кабул итүче агентка мөрәҗәгать итү яхшырак булырга мөмкин.,travel
"2004 нче елның январендә Исландиягә санак программисты Кейси Фентон арзан рейс алып, кунарга урын тапмагач, Каучсерфинг төзелә.",travel
Студент визаларына таләпләр һәм гариза бирү тәртибе гадәти турист яки бизнес визаларыннан аерыла.,education
Шулай ук һәр илдә машинада нинди ашыгыч ярдәм предметлары булуын таләп итә торган уникаль законнар бар.,travel
"Күпчелек агентлыклар даими заказларның күпчелеген үз өстенә алырга әзер булсалар да, аларның күбесе билгеле бер төрдәге сәяхәтләр, бюджет кысалары яки юнәлешләр буенча специальләшә.",travel
Сәяхәтчеләр үз туган якларында таныш булмаган хайваннар-корткычлар белән очраша ала.,nature
Шулай ук төнькта Фатыйма Богоматерьнең бөек храмына - бөтен дөньяга Изге Мәрьям күренүе белән танылган урынга барып килегез.,religion
Гома буйлап йөрү өчен бода-бода (мототакси) кулланырга була. Гадәти (җирле) бәясе - кыска вакытлы сәфәр өчен якынча 500 Конголезия франкы.,travel
"Актив ял итәргә яратучыларга, һичшиксез, Диңгездән күккә таба коридоры буйлап күтәрелергә кирәк.",travel
"Җәяүле сафари (шулай ук ""куаклыкта йөрү"", ""җәяүле сәфәр"" яки ""җәяүле экскурсия"" дип атала) берничә сәгатьтән яки берничә көннән торган җәяүле сәяхәтләрне үз эченә ала.",travel
"Моңа тизрәк ирешүнең бердәнбер юлы аны теркәлгән багаж итеп җибәрү иде. Авиакомпания кагыйдәләре аларга багажны пассажирсыз җибәрергә рөхсәт итмәс иде, һәм монда сез пәйда буласыз.",travel
Өстәмә 300 вагон сатып алу бөтен вагоннар санын 1300 гә җиткерә һәм вагоннардагы тыгынлыкны киметә.,business
"Кечкенә балалы гаиләләргә өстәмә әзерлек кирәк була ала, әмма хәтта нарасыйлар һәм мәктәпкәчә яшьтәге балалар белән дә саф һавада бер көн уздырып була.",travel
"Югары киңлектә яки тау үткелләре аша барырга җыенган һәркем кар, боз яки түбән температура мөмкинлеген исәпкә алырга тиеш.",travel
"Бүген Тимбукту - ярлы шәһәр, шулай да, абруе аркасында, ул туристларны җәлеп итә торган урын, һәм анда аэропорт та бар.",travel
"Кыска вакыт эчендә кереп бату өчен, буран вакытында кар шактый яварга мөмкин.",nature
"Әгәр сез дөньны тулысынча Көньяк ярымшарында очып чыгарга теләсәгез, трансокеаник маршрутлар салынмаганга күрә очышлар һәм бару өчен урыннар сайлавы чикле булачак.",travel
"Emirates, Etihad Airways, Qatar Airways һәм Turkish Airlines кебек авиакомпанияләр Африкада үз хезмәтләрен нык җәелдерделәр һәм, башка Европа авиакомпанияләренә караганда, Африканың күп кенә зур шәһәрләренә конкурентлы бәяләрдән очышлар тәкъдим итәләр.",business
"Бернинди өстәмә транспорт булмый һәм җир өсте поездлары Уэмблида туктамаячак, машина кую һәм парковка чаралары да җирдә юк.",travel
"Кагыйдә буларак, чит илдә озак вакыт дәвамында булу алдан виза алуны таләп итә.",travel
"Һәр поездда MetroPlus һәм Metro вагоннары бар, MetroPlus вагоннары һәрвакыт поездның Кейптаунга якын башында була.",travel
Һәр кеше җәмгыять тормышында катнаша һәм транспорт системаларыннан файдалана. Әмма барысы да диярлек транспорт системаларына зарланалар.,business
"Әлеге урын әз халыклы булганга, һәм чамадан артык яктылык еш кына проблема тудырмаганга, сез шулай ук йолдызларны да карап соклана алачаксыз.",travel
Виза таләпләре һәм бәяләр илдән илгә карап үзгәрә һәм сез килгән илгә дә бәйле.,travel
"Гомумән алганда, А пунктыннан Б пунктына туры рейслар өчен беренче яки бизнес-класстагы урыннарга ташламалар эзләү файдасыз.",travel
Бумеранг ыргыту - күп кенә туристлар өйрәнергә теләгән популяр күнекмә.,travel
"Әгәр сез Тыныч океанның көньяк өлешен һәм Көньяк Американың көнбатыш ярын әйләнеп узарга теләсәгез, башка очыш вариантлары да бар. (түбәндәгеләрне карагыз)",travel
"Сан-Францискода күпсанлы кунакханәләре, рестораннары һәм беренче класслы конференц-заллары булган зур туристик инфраструктура үсеш алган.",travel
"Сәяхәтләрдә волонтерлык итү - нәрсәнедер яхшы якка үзгәртүнең шәп ысулы, ләкин эш бирүдә генә түгел.",travel
Кешеләр өйләренә кайтучы сәяхәтчеләргә дә сабырлык һәм аңлау кирәк икәнлеген уйламаска мөмкин.,travel
"Африкадан читтәге барлык бу урыннар өчен өстәмә визалар, чыгып китү салымнары, җир өсте транспорты һ.б. өстәмә чыгымнарны кертергә онытмагыз.",travel
"2400 кешедән торган баш штурм отряды, Трентоннан тугыз миль төньякка таба барып, елганы кичәргә тиеш булган, ә аннары, таң алдыннан һөҗүмне башлау өчен, ике төркемгә бүленеп, бер төркем Грин командалавы астына, икенчесе Салливан командалавы астына эләгәсе булган.",politics
"Дәүләт гаепләве директоры, Кир Стармер Кей-Си, бүген иртән Хьюн һәм Прайс хөкем эзәрлекләве астында дип игълан итеп, гариза ясады.",crime
