text,gemini_label
nastugo mota ma a waɗa yadu ma pat dayugo man hauri sosai.,disasters
"Mi yiɗi mi anda, savis waya haɗo ɓuri savis min heɓata ha lawi fere bana heri ladde Pensilveniya.",technology
"Boulevards maundi, Maadi glass-fronted be pellel sodugo kujeji je zamani ɗo mari traditional boɗejum-tiled roofs, 18th century lumo, be julurde be churches kiɗɗe, pat be wuro mai ɗo mari atmosphere je bana Mediterranean Europe do traditional Turkey.",geography
"Jarusalem ɗo mari pellel ɗuɗɗum je himɓe warata laara no kujeji woni no yake zamanu nane, Be chi’e ɓe mahi be pellel ɓe woowi hollugo al ada maɓɓe, ha totton man fu wodi lumo be pellel nyamugo nyamdu je himɓe yahata sossai.",geography
"Pat yontere, himɓe warata ziyaara ɗo nauna gam ɓe wala hakkila be pellel ɓe darata. Daabba ladde en ɗo manga sosai bo wawan nauna himɓe, gam man handi himɓe hakkila bo ɓe daaya be pellel daabba en man.",travel
Tabbutunu a andi ko a wawata be ko a wawata waddugo der bo a yecca pat ko sali ko handi.,politics
Firawol Turkey fiiri yahugo 39 babalji ha leddije Afrika 30 tun daga 2014.,politics
Mooyidii waatiitaa haa Koobuwal do dilla Puerto Princesa ha Palawan.,travel
Tsari je jaɓɓugo himɓe warata ziyara babeji ɗo hauta himɓe warata diga babeji fere fere heɓa ɓe fotta ha pellel gotel be himɓe wuro ɓe wari larugo.,travel
"Ngam ɓurna mootaji huwata cakka fadde be fadde do hebbini, sawara a soda tikiti be lau bako nyalade mai wara.",travel
Bedo holla lawol buri gidiidugo gam yabugo be layugo Keke.,technology
"Ba no babal suitare yasi je leddi fombina Africa, do ko be sigata ko dai be chede nastugo babal man.",politics
"Pellel fattude je gonga ɗo ɗo ha pellel How Saund je wani gefe wuro Wankuwa, bo himɓe wawan yaha pellel man be laana hosata himɓe diga danneere Granwil ha wuro dawntawn Wankuwa.",geography
"Ko kujeji yadu watta iri billa do, ko wadi be wala habda ko dai? himbe huwata ha totton anda kugal mabbe on na ? ko don ko watta banni fe’a je min anda?",politics
"Wuro man do wali kombi ha diyam man rufata, bo be pat pellel larugo on, amma warobe yidi pellel majum gam wodi kujjeji wadugo be kujjeji larugo duddum dum watta ajoda fabba.",disasters
Yaadu be laana je Sent Pitasbog ɗo yotta wakkati nder wuro. Himɓe naftirta ɗum na saito naftiri wisa ba (tabbitine ni).,travel
Pat ko ɓe waddi ko ɓe emi handi tokka heri pellel kawrital hakkilitta be yaadu man na be pellel chi’e suitare man ba.,politics
Ko buri komboje cappandejigo (ply Galapagos)dar ndyan dou wawah hua himbe daga jitati ko dillani temere,geography
To haje yadu ma gam a ya a lara no aladadi mabbe wani on be nano habaruji hadou ko Sali on be do dona majun jahangal al’ada.,travel
"To a yehi heri Madina kiɗɗum saɗai heɓugo pellel sorata kujeji al ada himɓe Moroko, kujeji bana ɓoggi ko taso laɓo ko nguru. Hatotton himɓe yahata ziyara wuro man heɓata kujeji ɗuɗɗum.",travel
Dillube je vo wata be pellei kesum be wawan hebo go matsala be vo wogo be aladaji mabbe.,religion
Ɗon lutti minti sappo hideko ragare jippol mako je ɗiɗaɓre nden o majjiti.,disasters
Ekuador do yiɗi kuje yimɓe wuro Kuba jabugo nyonali patakewal fudorde je nastugo Ecuador ha je international jipporde firooje ko nastirde keerol baabe.,politics
"Ko’ado lanya on ha hedi ladde, to’a mabbiti damugal mota ma je minti sedda on ni chufi nastai.",travel
Ɓe waddini ɓe ndiyam yarugo sa'e be reenata nder gulɗum ndum yotti 90(F)-yaɓre.,health
"Be banning man fu, ɗo ta sukla ma gam yake ɗuɗɗum ɓe ɗo senda himɓe wari ziyara man ha mota fere fere heɓa mota man hebbina mota man.",travel
"Njoodugo be valluturgo ha leddi jannano lawol boddum on je andugo al’aada feere, fottugo be himbe hesbe, faamugo hoore ma, a heba lumnirde tiitugo bo har be beddaari bawde kesum .",travel
"Hakkilinaaɓe be yahdu yimɓe ɗo huwa be baabal walugo , pat be a waan a heɓɓa baabal walugo fere, bana baabal hirde, hedi hakkilinowo yahdu.",education
"Komboowalji feere holli Berlin, Jamus ha deftere maɓɓe. To a laaran daga kartal ha dow Berlin ɓadai mayo nden bo yahugo wuro man wala nder ceede komboowal mai.",geography
"To a yecci a yiɗi a waɗa yadu man be law bo a heɓi a sodi ɗum wallinan hakkilo mo waɗata yadu man, gam man ɓe wawan ɓe suita ha pellel fere ma bako ɓe yotta.",travel
"Himɓe warata ziyaara wuro man ɓuri yahugo pellel jaarendi leddi woni hunduko ndiyam, be pellel fijerde ɓikkoi be pellel ziyaara ladde.",travel
"Himbe je taski accugo nanugo beldum,wakkati be heftugo be tura bare bare les kombi zero, do lara jahangal budget je buri famdugo.",politics
"To ado mari wakkati ha jahangal ma, tefu laru jimila chede a bari ha Afirika hautata be ceede a barata a pellel ji ferefere ha duniyaro.",travel
"Hakkulobe be bé dillata yadu do hokka bana hasitare, be wannan mon dabareeji adirake mon ha/diga pellel ummugo koombowal-hendu ko hauti namon fu doggirde be pellel walugo.",disasters
Aircraft hediri Irkutsk bo interior troops on waɗata operating.,disasters
"To a do warta lesde ma diga ledde yasi, hani a anda al’adaji kesum bo al’adaji sare be bo al’adamon be ɗabi’a mon je sare.",travel
Ɗon ɗonufa a wawan a yaha ziyara wuro naane no man a waɗa balɗe ɗiɗi sai a warta be laana manga be Jemma.,travel
Dabare mahdi ɗo dami be vo’itungo be nyimugo ci’eji. Dabare mahdi je pellel ɗo heɓɓa iri himɓe warata larugo pellel ji no ɓe yiɗi.,politics
"Airlines je hokkata kujeji iri ɗo kanje on Air Canada, Delta Air Lines, Lufthansa je Flights mari asali daga U.S. ko Canada, be WestJet.",travel
"Pellel immigration checkpoint kanju on darugo je fuɗɗarde to a vurti daga firawol dau, firawol mayo. Ko iri kuje va’ugo toi.",politics
"Baabal wallugo feere ɗon mari asli daga wakkati duubiji lawol jirki lesdi be layi mayi; bako konno duniyaru je ɗiɗaɓre, ha duuɓi temere je 19 ko fuɗɗorde ujenere 20.",invalid
Wuro Goma pellel yagugo ziyara on ha leddi Kongo heri gefe daid“um be lettugal leddi Ruwanda.,travel
Deedo on Komari haje ha suurdina heba hokka ka’ida hautogo yahdu chaka wuro didi.,geography
"Pat ɓe ɗum ɗo famɗi, ɗo numtina am dow dotti en ɗuɗɗum je waratano hawayi bako ɓe maha pellel suitare kesum be kujeji ɓe mahi kesum ha ɗoɗɗon.",business
Yahugo ziyara je larugo daabba ladde ɗo wadda himɓe sosai gam himɓe yiɗi yahugo lara daabba man be leggal fuɗata ha ladde man.,travel
"Ha wakkere gotel mai bo, icy be snowy no woni mai handiko daidadi ha lesdi ɗuɗɗum, bo traffik mai heɓɓata matsala ko ndei ha duɓɓi mai timma tarta.",nature
Safariji hanjum on pellel je ɓuri dasugo hakkilo ha Afirica je yarugo hendu je himɓe waɗi jaahagal be bo du wata be wada ziyara pellel mai.,travel
Be do mari haje kuje salugo Angkor to a nastan babal deena man gam mai ta yejjutu a warda be hoto ma je leddi to a yahan Tonle Sap.,travel
Dikka Himɓe wari ziyaara man bow ala wakkati ɗuɗɗum yaha ha fere.,travel
"Finland do mari pellel just koombowal-diyam jobbul. Pellel “Land of a Thousand Lakes” do mari lesde dubbuje, ha Chaka mayoji mai be der lesde petel-petel wani hunduko leddi majum.",geography
Ɓe wawan bo'o ɓe jogga sigorde ni ma to a ɗon mari haaje wakkati a numa hala do caahu mala ko a hokka ɗereji feere je baabal a yahata( bana visa).,travel
Koohaadini burna doo tookki lessdii a yaahata ko dum a aarti yahhego.,travel
"Dum wawan warta waana toh yaarumajo vi tokkan faayeloji, da o vonnan wakkati be luttukal dyam luttinimo.",disasters
"To walan ha babal suitogo ha pellel mai, hani warda be ko hammock gam be a ta ma be fottugo be bodde be yaa’re banni .",travel
"Qanqara on hauto be babal fere seki be mabbi dum be tuuta ji. se be iri mota gesa fere be wawata salugo, be salina nyebbam be kujeji be naftirta.",disasters
"Cafenet el sol do hokka je atata kugal je be yobata ha US$30, koh $10 ha dar balde gotel Sali, koh hani anda ha do Corcovado shafi.",business
"Fudode ni, do senditi sare didi: ko a huwa koda ado do yadu ko bo ahabda a usta chede a barata je dawainiya. vindi do’do vola hala je didabre.",business
"Ha nder mota yahdu ɗo kowa ɗon hauti, ɗon walla, dabare yahdu be mota je halal hoore mum.",business
Jeleji dougungo kanjum on jangirde dillugo lanyobe mootaji be mootaji chaka tabbere di'di be bo no be andirta chaka mabbe.,education
"Ko de amarata haje derwol natugo lesdhi je jahale sedda yahugo Galluje ha dow ziyara ko fe’ugo, yahugo touttoun ha dow jangidu ha lesdhi yasi lalle yidi jode juddum dow yahugo ha dow tan mo yillata.",travel
"Yimɓe je waɗata jaahangal ɗuɗɗum jonta ɗon hilni be sanjol duniyaru je ɗon saanja tum e law, je kala mo'inol ha nder gikku footi ɓesda laugel.",nature
"Wodi motaji manga yahugo funaa har Hebron, babal je irugo mahbe dina Bible Abraham, Isaac , Jacob be robe mabbe.",religion
"To mo wa’i puccu do’i daga dow ɗumb o kosɗe mako ɗo ɗaggi ha ɓandu kare puccu man, ɗum wawan nauna goɗɗo. Sai to himɓe hakkili.",nature
"Indeji weerbe don ko dum vindinga ha derwol be/kobo ha dau na'ura bil'adama, sae'go wodi lencitaaki be giddo yaruuma'en fere.",technology
Wawan warta kuje boddon to be beddi cehdehaaje mai gam be do heba kugal vallowo bo be do hokka sudu be ardugol bo be do yoba cede sedda.,education
Pettiniiɗum wawan hetunungo be booju ɓaruuɗum ɗum rufata ko fufata ko be buhaaru pewɗum ko booju ha do wurdere mootaji.,technology
"Walugo ha der mota wadan to ado mari minivan je do yaaji, SUV, Sedan ko Station Wagon be mari korwal je walata.",technology
"Yawanci labi je hokkata ha petel Japanese coaster motaji, je do warti do yofi bo (sturdy).",technology
Mota manga man ɗonno yaha heri Siks Flags je St. Luwis ha Misori heɓa himɓe kawrital gime man fija gimol maɓɓe ha yeso himɓe ɗuɗɗum.,entertainment
"Ammabo, Star Alliance hauti kodume sina gefe funange mayo South Pacific daga Santiago De Chile yahugo tahiti, kanjum kam kuumbuwal-hendu LATAM Oneworld hosata.",travel
"Ha duniya ru pat, wodi ko buri 200 babal kugal ji. Yawan ci be wada kodume be hore mabbe.",business
Wuro hong kong hokki leddi majum inde man bo babal on je himbe warata buri yidugo.,geography
"Ta a yahi leddi yasi ha fudarde, himbe do mari munyel bo do hefta, anda hado be watta jahangal ha dar sabon leddi je hani be vowa.",travel
"Kalimawol safari banq no ɓe ɓuri naftirgo ɗo nufa yaadu ha duule heɓa a rayuwa ladde nii vooɗugo, musamman ha savanna.",travel
To ayide a dilla be jirgije ndyan hani a heba derewul vortugo leddi yase tun dubi(2009),travel
Chi’eh je ɓe mahi je ɓikkoi joɗata hatotton a wawan a tawa beero en ha nder duuɓi 2o maɓɓe amma ha totton fu a wawan a heɓa dotti en je ɗo yaadu.,health
To a do (staycation) a do mari wakkati je a hakkilitta hore mah den bo a heba wakkati sedda je a numa ta kuje boddon.,travel
bur’na himbe pat nanga kombowal mabbe tun ba’ko wakkati larta ta himbe duudi.,disasters
Be Naftiri Motaaji boola be sukki laabi buutuutu hauti be walliinde poliis 80 be do taski ɓe holla direba en laawol.,crime
Kala hitaande wakkati hobbe vowi warugo tiilde jippordi buri hebbungo yake dabbunde ha India.,nature
Lawol ɓuri hoyugo je to a fuɗɗan business je jahangal vindi kanju on a anda ɗume on a ɓuri wawugo ha do ɓe andiri blog website je jahangal.,business
"Yake fere himɓe ɓuri wawugo firugo jirgi to himɓe waɗan yadu ziyara wuro fere ɗo nasta nder wuro, ngam yahugo pellel wa’ugo baalle ko to a yiɗi a yaha karshe man, ha mari pellel manga je jirgi man wawata jippa.",travel
Moo taskata yaha leddii habdaata be konuwa sai taska ekkita habre.,politics
"Doudou boddum hebugo dama larugo yanayi babal je warata, Dou mai beddan balwugo ko sedda kombi wakkati.",nature
"Patbe huwobe larata defte mon toh on yotti burna pat be wala don yake fere bo kugal mai wala bote to on yotti leddi mon, patbe nonnon darugo be lara majum jigila on.",education
"wodi chunkosos masin be vonnugo wakkati be yecci wai ha do lawol beltway, huro mai handini labi kessa.",disasters
"To a yahi Greenland hadar yanayi peewol (la’akari be koh Sali funange a yahi, wartan ɓuri fewugo), do holla ha do nafu je waɗugo kare watata wulenga ishashe.",science
"A dinga larugo ko be sorrata, ha online ko ha window shago.",business
"Bannin man fu, Pellel Shengen man ɗo huwa ba ɗum leddi gotel.",politics
Do nder ko himɓe warata lara ha South Africa bo kanjum on ɓuri ha nder baabe fijirde be siwtare je leddi South Africa (SANParks).,travel
"Wodi daban ko sendirta je kowawata, amma je lutti yawan je himɓe nufata tabe do volwa hado koh fe’ata ha Disney duniyaru.",entertainment
Metrorail do mari aji didi ha jirgi leddi je yahata warta der be ko tari wuro Cape Town: Metroplus ( be do dyona dum aji je aranere) be Metro ( be do dyona dum aji je tatabo).,travel
Dillube hani be anda dou matsala je yanayi no (weather)wani gam wawan dasa matsala ha jahan gal mabbe.,nature
"Motaaji bus do acca tasha caka fattude(ha yeeso mayo)ko wakkiti toi ha nyalade, ammo burna be heediri fuuna fu be jakar/Bumthan do acca caka 06:30 be 07:30.",travel
ɓe ɗo waɗa himɓe wa’ata ɗum nana belɗum amma wawan latta himɓe ɗo hula taaɓe nauna kosɗe maɓɓe.,health
Ɓurna Baltic cruises anduɗi ɗo fu ɗo wangina ɓeddaari njoonde ha St. Petersburg Russia.,travel
"Da shawaraji tammito hado himbe jahabe wujjata, nastata ha hanai, bedo dar lumo je wala gonga, torde kobo be wada kujeji je himbe fere gam nafugo hore mabbe.",crime
Wodi hundeji duddum je a hosata nder numo ma bako be wakkati a wadi jahangal yahugo babal fere.,travel
himɓe wari ziyaara wawan lara kujeji fere fere je wala ha totton be gonga ngam gulɗum nange.,travel
"Derdiraɓe be ɓikkon ɗon mari seɗɗa koh larata, amma feere jippordu ɗon acca ɓe ha cuuɗi feerejo.",disasters
Misaliwol je wadugo ziyara chi’eji judde ha der Loire je ilagol je ilagol Rhine ko hosugo yidugo Galluje ha der mayo je ilata je ummi ha der Germany tokki yahi mayo baleri ha Gallure Romania.,geography
ɓuran to mi naftiri mo wawata heɓugon go am ɗerwol yaadu man iri jema.,travel
Jodugo sare goddo chahu fuddi on ha janeru je 2004 bawo komfuta programmer Casey Fenton hebi korwal jirgi koidum amma o wala babal walugo.,travel
Visa jangowo ɗon mari haje kujeji feere bo no a tefata ɗum ma feere na ba je mo watta yadu nanugo belɗum ko coggu.,travel
Lesde kotoi no mari dokaji mabbe wajjididum dum dabbitata kujjeji atata masifo dum handi domari ha der moota.,crime
"Pat be kawrita ɗuɗɗum ɗo walla sodungo himɓe ɗerwol yaadu maɓɓe, huwoɓe ɗuɗɗum ha totto n ɓuri waawugo to a yeccan iri yadu toi a waɗata ko cede a taski barugo.",travel
Yaaruma'en wawai fottugo be muminteeji dum je be vowai yi'ugo der wuroji maɓɓe.,politics
"Dende yahugo woyla ziyaara ha haykaliwol Daada sare amin Fatima(hubbaare), babal je be andi ha duniyaru be Marian apparishuns.",religion
A waawan naftirgo boda-boda(taksi acaɓa) to a wancan ha goma. Ko vowa kam(lokal) ceede man frank ~500 to yaadu man daayai.,travel
"Himɓe yiduɓe belɗum kudeji yaasi, seppugo dow ko mayo to tirassi kammu no wondi e naffu fotta.",travel
"Yaadu kosde ha ladde (be do dyona dum yadu ladde, va’ugo ka’e, ko yahugo be kosde) do mari va’ugo ka’e, ko je awaji sedda ko balde sedda.",nature
"To a yidi dilla be lau dikka a wata majun her kare larugo tan. Be hakkilitta be ferawaul ji acce ta be lenda kare je wala dilowo, sai a vorta ha wakkati mai.",travel
ɓeddari kuje hosugo himɓe guda 300 waɗan ɗum yotta adadu 1300 to a limi be luttuɗum man heɓa usta hebbungo himɓe ha pellel gotel.,crime
"Sare je mari pikkon petel wawan mara haje beddari taskaram,amma yendere ha yaasi wawan fe’ugo be koidum be pikkon keccel ko je fuddi maunugo.",nature
"Mo vi yahan lanyugo ha latitudes woni dau ko dau hoseji anda wodan snow, ice ko qanqara daskiringa je yanayi.",geography
"Hande, Timbuktu wuro on je mari talakaku, amma ngam no yimbe aandi ɗum on watta yimbe wara larugo ɗum, bo ɗon mari baabal siga pireewol.",geography
"Yake hendu kankara mari sembe man toɓi, wonnan kankara ɗuɗɗum je haɗatama wurtugo.",nature
"To ayidi a fira a tara duniyaru do gabadaya ha hedi waila, jangal be babal yahugo man do sadi wala jangal je hedi mayo.",geography
"Laawaale'en koombowal-hendu bana Emirates,Etihad Airways, Qatar Airways be Turkish Airways be mauni ha be mabbiti lawol kessa ha Africa, bedo yaha lesde manga ha Africa be chede lesta ko ayobata to a naftiran koombowal-hendu Europe.",business
"Wala jahangal fere je ɓe wati ha firawol les je dara ta ha Wembley, bo pellel resugo mota be bo resa-be-dilla fu wala huwwa ha pellel mai.",sports
"Burna fu, jodugo ha wuro je na jema ba a neba a maran haje hebbugo visa bako a yaha.",travel
Pat jirgi tokkata leddi ɗo mari Metoplos himɓe joɗata be pellel Metro himɓe joɗata; je metro plos man yake ɗuɗɗum ɗo ɓawo jirgi leddi woni kombi Kep tawn.,geography
Komoi yahi ha dar wuro bo naftiri be kujeji yadu. Kusan komoi do wada mita hado kujeji yadu.,health
"Baabe may ɗon yaaji wala yimɓe wonay jur ha ton, wala cuudi jur wala sollare wala ndudi pellel may sayiɗum a welwitan be kode may.",geography
Hebugo visa be chede man majum na iri gotel chaka lesde be lesde bo nangi be leddi a woni.,politics
"Volde generally, wala nafu ɗaɓɓutugo sauqi ha business ko first-class korwal jonde je firawol daga A yahugo B.",business
Fidugo boomerang warti kunde je komoi wawi bo hobbe wuro yidi be wawa.,politics
Yaadu jirgi do na kanjum tan a wawata nafturgo to a yiɗi a dyaɓɓita fombina Pacific be hunduko ndiyam hirna Amerika je fombina. (laru les),travel
"San Fransisco do mari mahe-mahe gaagustaare je hobbe be pellel ji walago duddum, pellel nyamugo nyamdu, be pellel moftugo.",travel
Wallugo yimbe je caahu lawol boɗɗum je waɗugo kuje boɗɗum na sey to a hokki kuje ha wakkati fu.,religion
Himbe anda dow munyal be famtugo kanjum fu do nder ko wadobe jahangal mara.,religion
"Ta yejjutu a ɓedda ko a majjinta je visas, taxes yottugo, jahangal je ta a yotti, etc. je pellelji pat wani yasi Africa.",travel
"Je asali habre je konu ha 2,400 warbe wadan tsalika ha mayo jenai (miles) funange je trenton, bo be senditi hadar kombaji didi, gotel ha less greene be gotel ha less Sullivan, kogan bewada yedugo ha (ore-dawn) yara hari.",disasters
"Directa je Public Prosecutiono, KierStarmerQC, hokki volde hala fajjiri do odo yecca Prosecution je Huhne be Pryce.",politics
"Britain vurtinileddi yasi dyamji heba ata kowani jirgi diyam daga nastugo pat Shashi je mayo, do dasa damuwa heba daidaita (neutral) jirgi diyam.",disasters
Himbe watta zangazanga ban yidi himbe miliyon 1.2 wata jungo ha derewol be yarinta himbe je darinta be ha gwamnati ha nuwanba.,politics
Je ardi der ko be sauri hosugo 78 on do lawol kesum je tokkata ko himbe yidi be hoa bako duubi do timma gam aata masibo himbe yaasi ha babal nastugo Iraq bo be vo’ina chaka mabbe be keddu mabbe.,politics
"Himɓe wurti ɓe wolwa ko woni mbernde maɓɓe ha Paris fu be ha Sofiya ha leddi Bolgeriya, be ha Vilniyos ha Lituweniya be ha Edinborg be Glasgo ha wuro Skotland.",travel
"Perry volwi vi o “hotan yahugo Texas o lara ko o heɓɓi ha caucus je jemma do, a hefta ko wodi lawol yeso ni hoore am ha doggudu do”, amma yeso ɓe vi o daran ha dogguɗu man o timmina nogas e go’o je junairu woila aranol Karolina.",politics
"Do yecca do wala mo wawata yeccugo ko fe’ata ha Iraq jotta je darnata habre chaka mabbe, beddugo kabe ko bo yahugo hedi masibo.",politics
Keya Marteli waɗi seeda yimɓe joowey nay keesum (CEP) je nasti kawrital yimɓe ardata kuɗe be tsari zaɓe.,politics
"Yakke Konoo Saanjol, jihaji sappoi tati artundere hawti ngomnati cakka amma ɗum wala sembe - be Saare Majalusa on tan hawti gomnati majum- ha les Defte tsari Lesdi.",politics
"Majalisa Wakile’en je Brazil wadi muhawara hala doka legalizashon dubi 10, jonta irin doka sivil bangal do ha Rio Grande do Sul ta huwata.",politics
"Ha duniyaru himɓe do holla wannai be, be naangi himɓe ɗuɗɗum be aybe, bo horeeɓe je ngomnati je Iceland be Pakistan acci kugal.",politics
"Stearns vi o do wada binchike ha lesde taxes ko do vanlita sari dayugo ha babal kugal mako ha ,kam jun on wani les (House Energy and Commerce Committee.",politics
"De latti notugo tsari man ɗuuɗai, Jamani tammi ɗum heɓan habaru iri gotel be kujeji habre ndiyam maɓɓe.",technology
"Germany kanjum on andu dum mo yida ma ha dar duniya konu did, do yara be hautugo chaka je USSR be USA. Be je karshe je konu be hautidiri je system, no be watta be al’ada yari timmitina je leddije do’ata.",politics
"Voldeji, ha rayuwa hado television, hado je wokkati fudarde je maube Iranian hebugo habarji be yardi hado babanci man koh dasata.",politics
"Marta Suplicy, mayor je São Paulo je nane on hauti bill je gonga. Legislation je be watta, bawo vountungo, do jungo Roberto Jefferson.",politics
"Be lendini George Washington gotel yende july 6, mo jangini soja en mako dum ha New York yende july 9. London hebi iri mai ha august 10.",politics
Sojaji je Afghanistan be je vallata ɓe nasti baabal man be tabbitina wala masibo be jirgi vallobe maɓɓe je be turi valla ɓe.,politics
"Sanata je jotta be debbo lamdo siyasa je Argentina Cristina Fernandez de Kirchner yecci do yiide mako je korwal President kenya kikide ha La Plata,ha wuro fere je kilomita cappande jowi(mile Cappende tati be gotel) na ha Buenos Aires ba.",politics
"Hikima majum kanjum on kala leddi Europe handai maona bura lesde ji Europe fere, kanjum wadi kala gomnati Europe pat lusunta sobaku be alaka chaka mabbe.",politics
