text,gemini_label
"Nansha wela menji ni bidi bimpe kuangata kumpanyi wa ndeke wa pa tshibidilu, udi ni tsha kumanya ne mushindu wa kuenza bintu mmushilangane kabidi ni kufutshibua kua lulamatu kudi mua kuikala kunene mu kumpanyi mukuabu wa mo mumue.",business
"Kudi anu kumpanyi mikese idi mishale yambuluisha ngendu ku mushinga muimpe diba dia madilu, bipuekesha mushinga bua luendu lua meba a ndekelu a kujika.",travel
Bendakanyi badi mua kuya pa miaba mishilangana ya tshishiki mu ditunga ka mpanda eshi badi mua ku sungula mua kutangila anu muaba umue tshianana.,travel
"Buloba bua pa mayi bua Bowen nluendu lua bantu babunyi anyi luendu lua kundekelu kua lubingu muikale ma kayak, ma randonee, bisalu, ma restaurant, ni bikuabu.",travel
"Kuya mu luendu ni ndeke bitu bienza bowa ku bantu ba bidimu bionso ni ba nseke yonso, nangananga bobo kabayi banji kuangata ndeke kumpala anyi ni bavua bapete tshikumina kampanda.",travel
"Mu tshikuma, kutumikisha mashinyi idi mushindu munene wa kuendakana mu njila ya ku ""tshitudilu"".",travel
"Difunda didi dikumbaja dia bidibikengedibua bua processus wa visa. Mu matunga makuabu, udi ne tshia bua kufunda dikalangana dieba ne muaba udi usomba kudi officier ya muabau.",travel
Miaba ya mazuwa kupitshila ya munda bidi mua kuikala muyuki muimpe wa dikisha.,religion
"Kuambuila bakuabu ‑ Kulekedi tshibiuta tshieba tanta neba to, nangananga padi usambuka mikalu ya ditunga.",politics
"Ba Vikings bavua bapitshila pa miaba ya kupitshila matu ya ba russes bua kuya ku mbuwa mufike ni ku mbua Caspienne. Miaba mikuabu ya njila idi mua ku ipitshila. Tangila dijinga dia kupeta mabeji a kuitaba apaluawu, adi mua kuikala makole bua kupeta.",invalid
"Nangananga mu matuku a kumpala, ela menji bua ku kangula nzubu ya bilala benyi, ne biakudia, ne mudimu wa dinanga bu mudi mu matunga menyi.",travel
Ba mu Cuba badi ni tuarte tua manyi a matamba tua mu US badi ni tsha kuya ku Consulat wa mu Equateur bua kupeta ditaba dia pabuadi.,politics
"Mikanda ya kubuela nayi mu tshibilu idi ni tsha kuikala 2,500 anyi 130,000 yens, mikanda classique idi ni yens 7,000.",entertainment
"Bena luendu badi baya mu matunga a bitadi bia mushinga badi ni tsha kulama lubandu lukumbane lua makuta, nansha bua bintu bu maluvu ni makania.",travel
Pesha kabidi mabeji a politik/ma contakte ku baudi wenza nabu luenduni ku baledi anyi balunda bavua bashale mu ditunga badi mua kukuambuluisha.,politics
"Europe continent udi muikala mukesa kadi nyi matunga abungi ma dikadila. Mu normal circonstances, dienza luendu mu matunga abungi didi diumvuija se uvu uya bua kulomba visa ne controle wa passeport misangu yabungi.",travel
Sirena udi muaba umue nkaya udi ne basalayi badi mua ku kupesha nzubu wa kulala ne biakuja bia kadilu kumbusha tshitudilu.,travel
"Visites idi ya mushinga muimpe nuenu bikale babunyi, wewe nkaya anyi ni mulunda webe umwe, kebayi bantu bakuabu bua nuikale banayi anyi basambobo bua kupeta mushinga muimpe pa muntu.",travel
Udi ni tsha kusungula ni ndudi kumpanyi wa ndeke uwikala wangata misangu yonso mu tshipungidi.,politics
"Ditunga didi ukeba kuya diodi dilua bualu bua difila genyi bua kuenza luendu, securite wa makada ebe a mubidi eshi tshibawu tshia dibenga kuenza luendu tshidi bua ku kulenga.",health
Kubuela mu mashinyi a we nkayeba ne kuenda mu njila udi ne dimueneka dinene mu mushindu mupepele.,travel
"Bia dikema, shinga ya tuamua tua miyiki itu ipita bimpe muabewu kupita miaba mikuabu ya mu njila, bu tshilejelu mu tshipapu tsha ditu tsha Pennsylvanie.",geography
"Njila minene, nzubu ya mmuenu ni miaba ya bisalu binene bia malata a buloba makunze a kale, a mu bisalu bia XVIIIe siecle ni ma mosquee ni bitanda bia nzambi bia kale, nansha mudi tshimenga tshikale ni bienzedi bia mu Europe ni mu mediterraneenne wa kale.",geography
"Jerusalem udi miaba ya bunyi ya nsumuinu, mifuba ya kale ni ya mazaba, muikale ni bisalu, miaba ya kunuina ni ya kudila miuwule ni bantu.",religion
"Tshidimu tshionso, benyi ba bungi badi mbatapike bualu ka bavua kule kashidi. Nyama eyi idi minena, idi ya mu tshisuku, ne idi mua kukebesha njiwu, bikengela kuyi pesha muaba.",nature
Ikala mumanye tshidi mua ku bueja anyi to ni kufutshila bionso bidi pamutu pa bujitu bulomba.,politics
Turkie Airlines utu uya mu miaba 39 ya mu matunga 30 ya mu Afrique katsha 2014.,travel
"Kasumbu ka basombodi ba mu mine bavua bateke bujitu kuluseke lua buatu, Buatu buvu buya mu Palawan.",disasters
Kasumbu ka malu a kuakidila bantu ki katu kalunga bena ngendu bantu ba mu bimenga bidibu baya kuendela buenyi.,travel
"Mutu mashini a mu inter-district mikale muwule pa tshibidilu, bidi bikengela kusumba mukanda webe wa luendu matuku makese kumpala kua luendu.",travel
Batu kabidi bateka mikalu bua njila ya makasa ni ya makalu.,politics
"Bu mudi biu ni ma Parc National onso a mu Afrique wa ku Sud, kudi bitadi bia bulami ni bia dibuela dia matuku onso bua Parc.",nature
"Communaute wa kale ewu udi mu Howe Sound ku muelelu kua Vancouver, ni dimubuela didi dipupale kupitshila matu taxi adi umbuka mu Granville Island to ni munkatshi mua tshimenga tsha Vancouver.",geography
"Bua tshinyi malu akuambulangana mu mashinyi adi ne milandu ya bungi, ne bua tshinyi badi bapangila bulongolody bua bupuekele? peshi bisumbu bia bimanyinyi ba midimu eyi ki mbamaya anyi?anyi kudi tshintu tshikuabu tshidi tshipitakana?",politics
"Musoko udi pabuipi ni ma chutes, ni muikale ni kukokibua kua kumpala, kadi muaba ewu wa buendedi bua buenyi udi upesha bakebi mazaba ni bua ba tourist mushindu wa basombe matuku abunyi.",travel
Buatu mu Saint-Petersburg butu busanga diba mu tshimenga. Matu kaatu afuta ma visa (kutangila mushindu).,travel
Dilongolola tshilema anyi dilomba bena mudimu ba malu a ngendu ke ba kulonda kumpala ne nzubu wa tshilala nenyi too.,travel
Matu matue ku 60 atu endakana pa mayi a Galapagos - angata bantu batue ku 8 too ni ku 100.,nature
Ikala shiena bualu tshia muntu kuya pa muaba kampanda mbbua ku manya malu akala au ne bienzedi nengu ewu mushindu wa luendu ewu badi ba wubikila ne luendu lua ku longa bienzedi.,education
"Ku mielelu ya Medine wa kale bidi bipupale kupeta miaba idibu bapana bintu bia ba nkambu bia ba Marocain, bu mudi tajines, bintu bia buloba, bia biseba, ma houka, ni bukua bintu bia kulengeja nabi, kadi ki bionso bua bendakanyi ba mu musoko.",travel
"Batu baya mu ngendu badi ni djiba dia kulonda culture wa mpindjewu bipupale, batu meba makuabu ni lutatu lua kulonda culture wabu wa thilelelu.",travel
Pabuipi ni minuta dikumi kumpala bivu bua kutuluka mu tususa tuvua tulonda kujimina kuende.,politics
Equateur udi ulomba ba mu Cuba bua kupeta mukanda wa dibikidibua kumpala kua kubuela mu Equateur kupitshila tshipalu anyi miaba ya kupitshila ya mu mikalu.,politics
"Nansha wewe wendeshela mashinyi ku luseke lua sud lua ditu dinene dia mvula, bua tususa tukese ni bibi bikangula mu dibuela dia mu mashinyi tumue tudi tubuelela pamue nebe mu mashinyi.",disasters
Bavua bapeshe bantu ba mu ndeke mayi pavubu bindila mu luya lua degre 90°(F).,disasters
"Kadi, kabiena bia mushinga menemene to, bualu tourist yabunyi itu pabuipi bua kuwuja mashini.",travel
"Kusomba ni kutumika bia tshanana mu ditunga dienyi mmushindu wa kujendula mushindu mukuabu wakuenza malu, kumona bantu bakuabu, kupingana kunyima ni kupeta nansha mamanya makuabu.",travel
"Bena mudimu ba malu a ngendu misangu inga batu keba nzubu ya bilala benyi, nansha mudi udi mua kupeta mushindu mukuabu wa nzubu, bu mudi kamponya, kupitshila muena mudimu ba malu a ngendu.",travel
"Matu makuabu atu akula bua Berlin, mu Allemagne, mu mikanda yayu. Bu munudi mua kumona pa karte aka, Berlin kena pabuipi ni mbua ni diendakana mu tshimenga kadiena mu mushinga wa buatu.",geography
"Difuta dia kumpala kua diba didi dipesha muena ngendu ditalala dia muoyo, badi mua kupeta muaba wa kulala padi bafika ku tshitudilu.",travel
"Miaba ya kumpenga kua mayi, ne miaba ya manayi ke miaba ya yitu bantu ba bunyi baya mua kanaya.",geography
"Bua badi bajinga ku sacrifier confort, diba ne lumuanu bua ku pusa ditula panshi pabuipi ne tshijengu, tangila controle mukesa wa luendu.",politics
"Wewe ni meba makuabu a kuenza ngendu, kontolola mushinga webe wa kuya mu Afrique mudiyi ufuanangana ni mushinga wa kunyunguluka buloba bujima.",travel
"Bena mudimu ba malu a ngendu misangu inga batu keba nzubu ya bilala benyi, nansha mudi udi mua kupeta mushindu mukuabu wa nzubu, bu mudi kamponya, kupitshila muena mudimu ba malu a ngendu.",travel
Ndeka uvua uya ku Irkutsk ne uvua muenzela kudi tusumbu tua munda.,politics
"Mu dipingana dia kuenu kunyima kua kusombela mu matunga menyi, ukadi mwibidile culture mupiamupia ni mupue moyo bikuabu bienzedji bia culture wa kuenu.",travel
"Biunvuija ne udi mua kuendakana mu tshimenga tsha kale mu matuku makese majima, ki upingana bua kulala butuku mu buatu.",travel
Architecture udi bua kuzola ne kuibaka bibambalu. Architecture wa muaba ngayenda utu ubikila bena luendu.,geography
"Kumpanyi idi yenza nunku kudi Air Canada, Delta Air Lines, Lufthansa bua ndeke idi yumbukila mu Etats-Unis anyi mu Canada, ni WestJet.",business
"Muaba wa ku controler bamuangadi udi nangananga muaba wa kumpala udi wimana padi utuluka mu ndeka, mu mazuwa, eshi mashinyi makuabu.",travel
"Bilala benyi bikuabu bitu ni bubanji bua tshikondo tsha or tsha njila ya kaulu ka lupepela ni matu, kumpala kua Mvita Mibidi ya buloba bujima, mu siecle wa 19 anyi ku ntuadijilu ku siecle wa 20.",geography
Goma mmusoko wa kuendela buenyi wa mu Republique Democratique du Congo ku luseka lutu munya ujukila mutumba ni Rwanda.,geography
Mikandu eyi idi miteka bua kupitisha bantu ba nseke yonso mu bulongame budi bukengela.,politics
"Nansha mukese, idi ivuluija benyi bakulakaje ba Hawaii panyipa pa tshimenga, kakuvua bilala benyi bia bena ngendu and malongoloji makuabu.",geography
Bena pa muaba badi ne dijinga dia kukoka ntema ya mesu kumuna miaba miakane ne bididmbi bipia ne kumuna amua manaya ne kumane mitshi ne bilongu.,nature
"Ku luseke lukuabu, malu a glace ni neje bidi mu bulongame mu matunga abunyi, ni diendakana didi dienzeka tshidimu tshijima kakuyi dimanyika.",nature
Safari itu pakuabu ikoka ba touriste mu Afrique ni tshintu tsha mushinga bua bantu kuendelamu buenyi.,travel
Dipita dia pa Angkor didi dilombibue bua kubuela mu ntempelu nunku kuyi kupa moyo passeport webe paudi uya ku Tonle Sap.,travel
Bena luendu badi ni meba mabala ni benze bimpe bua kupitisha meba abu miaba mikuabu.,travel
"Finland udi muaba muimpe wa kuya ni maatu. ""Buloba bua tshinunu cia lubilanji"" budi kabidi ne binunu bia miaba idi ne citupa cia bulaba mungatshi mua mayi, mu lubilanji ne mu coastal archipelagos.",geography
Badi kabidi bakulaminabu muaba wewe mujinge diba bua kuela menji bua makuta badi balomba anyi mikanda mikuabu badi balomba bua kudi uya (tshilejilu visa).,travel
"Mikenji eyi itu pa tshibidilu ilonda matunga adi muena luendu muendele, anyi mudi yi usua kuya.",travel
"Bidi mua kuikala ni njuwu bua bena luendu bobo bamune mirage, bajimija bukole bua nsongo ni bishala mayi.",travel
"Nuenu nuya kulala mu tshipela, angata bulalalu anyi hamac bua kuikala kule ni nyoka, tuminyiminyi ni bikuabu.",travel
"Nneje mukuatakane ni ma crevasse muule ni mimanyika ni dibendele. Idi mua kupitshibua kudi tutumba tua paluatu, tukoka ma nkalu mikale ni kasoloni ni bia kudia.",disasters
"CafeNet El Sol udi upesha mudimu wa dielakana ulombela mfranga US$30, anyi $10 bua kupita kumua; katoba ne mu katoba kupitshila dibeji Corcovado wabu.",business
"Bangabanga, bidi bimata mu categories ibidi: nyi dienza mudimu padi wenza luendu eshi kuela mikalu pa ditula dieba. Article ewu udi mushindamena pa ndekelu.",travel
Mu ngikadilu wa mushindu ewu wakubanda kupueka muntu yonso udi ne bua kuikala pamuaba kampanda ne wenzela butatande ne tudiendelandela tudine buakuikala ka muntu nkayenda.,politics
Bena manema a munjila badi balonga mushindu kayi udi mashinyi enda pankatshi pa matoba abidi anyi ku ditumba dimue ne dikuabu.,science
"Wewe kuyi dijinga ni visa, bua ngendu ya matuku makese mu matunga makuabu bu muena ngedu kabukabu anyi bua mudimu, kusomba mu ditunga bu mulongi wa bukuabisamba bidi bikengela pa tshibidilu lusombi lule bipite lusombi lua bu muena ngendu kabukabu.",travel
"Bikumbi bia bungi, muenda ngendu wa bukokeshe bamukokesha kudi dilongoloshia dia dipiadipia dia luendu kua pa buloba, kudi ba bungi badi bidilangana ne bibidilu bikese bikese.",travel
"Kutu kabidi mashinyi makese atu aya ku nord too ni ku Hebron, nkita ya bakulu ba mu mukanda wa Nzambi Abalapamu, Isaka, Yacobo, ni bakaji babu.",religion
"Muendeshi yeya muinmanshibua pa kabalu kadi muikala ne makasa makuatshibua ku bidiatshidi, kabalu koku kanyema adi bua kubafuka ka. Bua kukehesha risk eyi, mishindu ya kubabidila bua ku disungila idi mua kuangatshibua.",health
"Badi bafunda mena a bakididi ba bantu pa dibeji anyi/pa enternete, misangu mikuabu mikale ni bimanyishilu ni miaku ya bena ngedu bakuabu.",politics
"Mmushindu mukuabu wa kupeta lupetu ludi mua kukuambuluisha usombe matuku abunyi pa muaba, bualu midimu yabunyi ya badi badisuile itu ifila miaba ya kulala ni bia kudibuikila ni mikuabu itu ifila ka difutu.",travel
Bumonyi budi mua kukepeshibua kudi neje wa umata anyi mutuma anyi kukudikonga anyi ku dibue dia mashika ku mmuenu ya mashinyi.,health
"Tshitudilu tshia mashinyi tshia mua kuikala koku anu wewa ne minivan, SUV, Sedan or Station Wagon ne nkuasa ya kuladila.",travel
"Miaba ya bunyi idi yambuluishibua kudi tumashini tukese tua ba Japonais tua Kumwelelu kua mayi, tuikale tuimpe ni tukole.",technology
Kuvua mabendele asamboboku mashini a St Louis mu Missouri bua kasumbu ka mazaba a tshipalu tshikanga.,sports
"Kadi, Star Alliance udi uya konso kumbusha anu est wa Pacifique du Sud kumbukila mu Santiago wa Chili too ni ku Taiti, tshikale ndeke wa LATAM Oneworld.",travel
"Internationallement, kudi toure ya mbilu pabuipi ne 200. Yabungi itu yenzeka ngaya.",politics
Musoko wa pankatshi pa mayi wa Hong Kong mmumbukile ku dina dia territoire wa Hong Kong mmwaba utu ba touriste babunyi bamuna bu tshiena bualu tshia kumpala.,geography
"Pautu muye mu matunga menyi musangu wakumpala, pakuabu bantu bavu ni lutulu ni lunvu, bamanya ni bdji baya mu matunga menyi badji ni tshia kudjibidjija.",travel
"Dina safari mukubikila kua bantu bonso nluendu lua panshi bua kutangila bukuanyama bua dikema bua mu Afrique, nanganaga muitu.",travel
"Nuenu nuenza bukebi anu mu buloba, ka nuena kuikala dijinga ni visa mukuabu (kubangila mu 2009).",politics
Biaka benyi bitu biakuila nangananga ba nsonga - bantu ba bidimu makumi abidi - kadi mutu ni bantu bakole.,politics
"Panudi mu dikisha, nudi ni diba dia kuzaba ni minutes mikese ya pamutu bua kulongolola tshintu tsha pabuatshi.",religion
Bantu babunyi bakuatshila miaba kumpala (muntu matu atu uwula pa tshibidilu mu tshikondo tsha kulu).,religion
Mashini manene avua matumikisha bua kukanga kubuela kua ma tube ni mpulushi 80 ivua ilombola banyemeshi ba mioto ku kunyunguluka.,disasters
Diba dia ba touriste bua dimana dia pa mikuna bintu pa tshibidilu diba dia ete wa ba Indien.,travel
Mushindu mupupale wa kufunda malu a ngendu ni akulongolola mamanya ebe pa ma site Web wa ma blog a ngedu mafunda bimpe.,travel
"Bena dimanya dia kuendela mu lupepela ba ku misangu mbaya munda, bua kubanda mikuna eshi bua kufika ku Pole, udi ne bangilu munena.",travel
Muntu yonsu udi ulongolola luendu lua diendakana mu ditunga didi dimanyika se muaba wa mvita udi ne tshia bua kupeta formation professionelle.,politics
"Bifila mushindu muimpe wa kumona bukenke bukunze bua mu diulu bua ku nord, pa fika mu diulu meba makumi abidi ni anayi pa meba makumi abidi ni anayi.",nature
"Bukontolodi bua mudimu wa disambuka matunga kabuyi ku anyi buikale anu bua nanku paudi ufika mu ditunga diebe, bukontolodi bua duane budi mua kuku kengesha.",travel
"Kakuvua dikangibua dia njile dile dileja mu njila munyunguluke, njila mukuabu wa mu musoko.",politics
"Wewe muye mu Greenland diba dia mashika (mu wikale uya ku nord, ni kuikale anu mashika), bidi biadijinga kuya ni nkotshi ya mashika.",geography
"Ela mesu ku ngendu kayi idi agent ufila, nyi mu site eshi mu victrine.",politics
"Espace Schengen, pananku, udi wenza mudimu bu ditunga dimua mu kanemu.",politics
Mmwaba udi ukoka bantu wa mu Afrique wa ku sud ni bamutangila bu dibendele dia ma Parc National a mu Afrique wa ku Sud. (ParcNAS),nature
"Kudi bintu biabunyi bishilangane, kadi kudi tshimue tshidi bantu bunvija padibu bakuila bua ""Kuya ku Disney World"".",travel
MetroRail udi ne miaba ibidi munda mua tuwulu tua banlieue ne ku Cape Town: MetroPlus (ubikidibua kabidi se First Class) ne Metro (abikidibua se Third Class).,geography
Bena luendu mba dimuisha bikola bua njiwu ya climat mibi idi mu tshitupa tshiabu bua se idi bua kulenga bulongolodi bua luendu.,disasters
"Mashini a mu arret wa inter-districts (luseke lukuabu lua mayi) adi aya munda mua dituku dijima, anu makese, adi aya ku ouest ni Jakar/Bumthang adi umbuka munkatshi mua 06:30 ni 7h30.",travel
Bidi bifila equilibre muimpa bua muendeshi kadi bidi buakala ne bualu bua securite bufumina ku mushindu wa makasa a muendeshi kulamata hohu.,technology
"Matu abunyi mashilangane pa mayi a Baltique atu enza lusombi lule mu Saint-Petersbourg, mu Russie.",geography
"Mubelu udi uleja se bena ngedu kabena biba, ba divuinga, babuela mu tshisalu tshia malu makandikibua, balomba, eshi mikuabu misangu ku utilise bantu bakuabu bua interet yabu nkayabu.",politics
Kudi bintu bia bungi bi udi ne tshiabua kuangata ne mushinga kumpala ne padi wenza luendu muaba kampanda.,travel
"Mu luya lua mu munya, bena ngendu badi mua kusangila ni ma mirage mikale bu mayi (anyi bintu bikuabu).",nature
"Meku ni bana batekete kabatuku pa tshibidilu, kadi biaka benyi bikuabu bitu bibateka mu nzubu ya nkayabu.",health
"Pa tshilejelu kuendakana mu Tshibandabanda tsha Loire, tsha Rhine anyi kuangata mazuwa bua kuya mu bimenga bimpe bia Danube anyi kuangata buatu kuendela pa Dijiba dia Erie.",travel
Bidi buakala bimpa bua kuenza ne agent utu ukuatshila misangu mivula ngendu ya diatshimua ne yeba.,health
"Couchsurfing uvua mufuka mu ngondo wa kumpala wa 2004 kunyima kua muteki wa ma program a informatique Casey Fenton kupeta ndeke wa mushinga mutekete wa Island, kadi kavua ni muaba wa kutudila.",travel
Visa ya balongi itu ilomba bintu ni mushindu mushilangane ni visa ya bena ngendu kabukabu anyi ya malu a mushinga.,education
Ditunga dionso didi ni mikandu yadi bua bintu bia mitalu bidi ni tsha kuikala mu mashini.,politics
"Nansha nanku agences yonsu idi ijinga bua kuangata dikuatshila, agent yabungi idi specialise mu ngendu kampanda ya mushindu ewu, ku controle intervale anyi destination.",travel
Bena luendu badi mua kupetangana ni niama mibi idi bu kabayi bamanye mu matunga abu adibu bumbukile.,nature
"Ku nord kabidi, endakana mu tshitanda tshinsantu tshinene tsha Notre-Dame de Fatima (tshinsantu), muaba mumanya buloba bujima utu maria mumuenekele bikole.",religion
Udji mua kuangata boda-boda (taxi-moto) bua kuendakana mu goma. Mushinga (wa moto mu ditunga yetu) wa moto bua muaba mwipi 500FC.,travel
"Badi banange mazaba a pmbelu, randonee wa mu couloir Sea to Sky udi wa dijinga.",travel
"Safari wa lua makasa (ubikidibua kabidi ""luendu lua mu tshisuku anyi"", ""safari wa diendakana"" anyi ""diniunguluka dia lua mikolo"") nluendu lua kunyunguluka, mu meba makese, anyi bua matuku abunyi.",travel
"Mushindu umue wa ku biyisha lukasa nkubituma bu dibuki difunda. Mushindu wa kutumika kua kumpanyi ya mu lupepele katu uba pesha mushindu wa kutuma mabuki nkayawu ka kuyi muntu, ki panutu nufika.",technology
Dikumbaja dia matempu 300 afikisha ku matempu 1300 akupeta bua kujikija tshibunyi tsha bantu.,disasters
"Meku adi ne bana bateketa adi bua kukeba didilongolola diabungi, kadi dituku dia pambelu didi dihehela bua kuenzeka nansha ne bana batoka ne bana ba mu maternelle.",education
"Munto yonso udi ubukila mulu bikole anyi pabuipi ni mikuna udi ni tsha kumania ni kudi mua kuikala neje, dibue dia mashika anyi mashika a pa glace.",nature
"Lelu, Tombouctou mmusoko wa nzala, nansha mudiyi ubikila ba touriste bua kumanyika kuende, ni bua tshipalu tsha ndeke.",travel
"Diba dia mpepele mikole ya mashika, neje udi mua kukuluka wa bunyi ni kunu jika mu meba makese.",disasters
"Wewe musue kunyunguluka buloba bujima ku Hemisphere Sud, disungula dia ndeke anyi dia muaba wa kuya didi dikese bua kupanga kua njila ya transoceanique.",geography
"Kumpanyi ya mulupepele bu Emirates, Etihad Airways, Qatar Airways ni Turkie Airlines mbatantishe midimu yabu mu Afrique, ni baya mu bimenga binene bia mu Afrique ku mushinga mimpe bikole kupita kumpanyi mikuabu ya mu Europe.",travel
"Kakuena luendu nansha lumue lulongolola, ni tuwulu tua mu banlieue katuena kuimana mu Wembley, ni miaba ya kuimanyina mashini ni ma parcs relais kabiena kuikala pa buloba to.",politics
"Mu tshibunyi, bua kusomba mu ditunga dikuabu matuku abunyi, udi ni tsha kupeta visa kumpala.",travel
Kawulu konso kadi ne bionsu MetroPlus ne Metro coaches; MetroPlus coaches idi pa dibidilu kundekelu kua kawulu pabuipi ne Cape Town.,travel
Muntu yonso udi ne diambuluisha mu ditunga ne udi ne bua kuenzela. Bantu bonso badi badilakana bua bualu bua mashinyi a diambula dia bantu.,politics
"Mudi tshitupa tshikale ni bantu bakese, ni dinyanguka dia bukenka kabuyi ku, ni usanke bua kumuna mitoto.",religion
Malu akupeta Visa ni mushinga wende bidi bishilangana bilondeshela ni ditunga ni umupetela mu ditunga didi uluila.,travel
Mushindu wa kutula lubandu lunene lua makuta nkubuka mu ndeke mu mwaba wakumpala anyi mu mwaba wa mushinga bua mankenda (anyi wewe mulombe kumudjimu bua bakuenzele nunku).,business
Dikuha dia boomerang didi competence munangibua udi bendakanyi babungi bakeba kupeta.,politics
Ndeke ewu kena nkayende bua wewe musue kuepuka Pacifique wa ku Sud ni cote est wa Amerique du Sud. (tangila kuinshi),geography
"San Fransisco mmuyishe malu a kuendakana kua mu musoko ni nzubu biaka benyi biabunyi, ma restaurant, ninzubu ya mapetangana ya mushinga mukole.",geography
"Kutumika bia tshanana mu luendu bidi mushindu muimpe wa kuenza dishilangana, kadi ki mbilomba anu kufila to.",religion
Bantu kabena mwa kutumpika lutulu ni lunvu ludji lua mushinga bua batu baya mu ngendu mu djipingana diabu dia ku mabu.,travel
"Kupi moyo kukumbaja mushinga wa ma visa, bitadi bia diya, ngendu ya panshi, ni bikuabu. Bua miaba yonso eyi pambelu pa Afrique.",travel
"Tshisumbu dinene dia masalayi 2,400 tshivua tshisabuka musulu wa nine miles ku mutu mu musoko wa Trenton, ne pashisha tshitahuluka mu bisumbu bibidi, tshisumbu tshimua tshilombola kudi Greene netshikuabu kudi Suillivan, mua kuela mvita atshiatshia.",politics
"Mulombodi wa ma Poursuite Publique, Kier Starmer QC, uvua muakule mudinda mua lelu wakuila bua bulumbuludi bua Huhne ni Pryce.",politics
"Bena Grande-Bretagne bakela mateyi a bingoma bua se kakuikai dibuela to kupitshila njila wa pa mayi, kutekabu mateyi a njuwu ku bantu bonso.",politics
Ba manifetant badi ne ditekemena dia kupeta milio 1.2 ya biala bua kuleja ku Congres National mu ngondo wa dikumi ne umua.,politics
Bangabanga ne mikenji yenda 78 idi se initiative ya diplomatique mipiamupia idi ne tshia bua kuangatshibua kumpala kua ndekelu wa tshidimu etshi bua ku protege mikalu ya Irak contre intervention mibi ne kuringajilula malanda ne mitumba yenda.,politics
