text,gemini_label
"Na mmata ihe, n'agbanyeghị, ọrụ ekwentị mkpààgagharị ka dị ike ebe a karịa ọtụtụ ogologo ụzọ ndị ọzọ ahụ, dịka ọmụmaatụ Ọhịa Pennsylvania ahụ.",technology
"Ụmụ buulivadị ahụ sara mbara, ụlọ ndị nwere karama n'ihu ha na ebe ụlọ ahịa na-ewi ewi bụ ndị e wubechara n'iji eluụlọ taịlị-uhie keọdịnala, ụlọ ahịa narị afọ iri na asatọ ahụ, na ụmụ ụlọ alakụba na ụlọ ụka, agbanyeghị n'obodo ahụ nwere nkwụrụ nke kara bụrụ Mediterranean Yurop karịa Tọki keọdịnala.",geography
"Jerusalem nwere otutu ebe ihe mere mgbe ochie na ebe omenala, makwa nwee ebe ana azu ahia, ebe ana ere nri na cafe n’ekwo ekwo.",geography
"Afọ ọ bụla, a na-emerụ ọtụtụ ndị nleta ahụ n'ihi na ha enyeghị ezigbo ohere. Ụmụ anụmanụ ndị a buru ibu, azụghịazụ, ma nweekkwa ike ịbụ ihe ize ndụ, ya mere nye ha ohere.",nature
Kpachara anya ịmara ihe a ga-ekwe gị webata na nke iwu megidere ịwebata ma gwa ha ma ị nwee ihe ọbụla iwu akwadoghi.,travel
Ụmụ Ụlọọrụ ụgbọelu ndị Tọọki na-efe gaa ebe ije iri atọ na itoolu n’ime mba Afrịka iri atọ dị ka na 2014.,travel
"Avenger class mine na emesho ugbommiri, ugbommiri ahu n’aga Puerto Princessa na Palawan.",geography
Njikọ mgbanwe nke ile ọbịa bụ nzụkọ na ejikọ ndị njem na ndị obodo n’ime ụmụ obodo ndị ha na-aga eleta.,travel
"Dị ka ụmụ bọọsụ njikọ-mpaghara na-ejukarị eju, ọ bụ ezi ndụmọdụ ịzụta otu tiketi ụbọchị ole na ole n'ọdịnihu.",travel
Ha na akọwapụtakwa ụmụ ụzọ a ga-eso maka ụzọ haịkịnụ na ọghụgha igwe ama ama.,travel
"Dịka o si adị n'ogige mba niile nọ na Sawụtụ Afrịka, e nwere ụgwọ nchekwa n mbanye a na-akwụ kwa ụbọchị n'ogige a.",travel
"Ezigbo obodo a dị na Howe Sawụndụ ma a gasịa Vankuva, ma ọ dị mfe iji tagzi  na-agba na mmiri enweta ya site n'agwaetiti Granville n'ogbe Vankuva.",geography
"Gịnị mere sistemụ njem ji akpata ụdịrị ụmụ mkpesa ahụ, gịmị mere ha ji ada kwa ụbọchị? Ọ bụ na ndị injinịa njem amaghị arụ ọrụ ha nke ọma? Ma ọ bụ ihe ọzọ si n'isi na-eme?",travel
"Obodo ahụ nọ ozugbo n’akụkụ iyi si ugwu awụpụta, ma ha bụ nnukwu ihe ndọta, mana ebe njem nleta a ama ama na-enye ma ndị na-achọ njem ma ndị bịara elekiri ihe ọtụtụ ohere maka ịnọkwu.",travel
Njem nnyagharị nke Senti Piitasbọg gụnyere oge n'ime obodo. Ndị njem nke njem nnyagharị bụ ndị ewezụgara site n'ụmụ ihe ndị achọrọ maka visa (lelee usoro ahụ).,travel
"Ihe ọbụla a chọrọ ịgbanwe maọbụ ịna, ọ bụ onye ejenti njem ka a ga-ebu ụzọ gakwuru; ọ bụghị họteelụ n'onwe ya.",travel
Ụgbọ mmiri karịrị iri isii na-akwọfe mmiri Galapagos - nha ndị njem ha sitere na asatọ ruo narị.,travel
"Ọ bụrụ na ebumnuche nke ọbịbịa mmadụ na otu ọ ga - eme bụ ịmara akụkọ ya na ọdịnala ya, a na - akpọ ụdị njem nlere anya dị ka njem nlegharị anya.",travel
"Gburugburu Medina ochie ahụ ọ dị mfe ịchọta ebe ndị na-ere ụmụ ngwaahịa ọdịnala Ndị Moroko, dị ka ụmụ tagịnị, ite akpụrụ akpụ, ngwaahịa ejiri akpụkpọ anụ mee, huuka, na giigawụ nke ụdịdị dị iche iche zuru ezu, mana ha nille bụ maka ndị nleta.",travel
Ndị njem ndị nwere oge dị mfe ịnọgharị n’omenala ọhụrụ mgbe ụfọdụ na-enwe oge siri ike ịnọgharịkwa n’omenala keobodo ha.,travel
Ihe dịka nkeji iri tupu oge a kara n'ọga erute site n'ọbịbịa nke abụọ ya o fesasịa.,religion
Mba Ekụadọ na-achọ ka ndi obodo Kuba nata akwụkwọ nnabata tupu e si ọdụ ụgbọelu maọbu ụzọ mbata ndị ọzọ amaara amara bata Ekụadọ.,politics
"Ọbụrụgodi na iji ụgbọala agbafe ọhịa udummiri, nkeji ole m'ole ụzọ ghere oghe mgbe ị na-aba ụgbọala ezuola anwụnta iso gị bata.",nature
E nyere ndị njem mmiri dịka ha na-eche n'okpuru okpomọkụ ruru digrii 90(F).,travel
"Agbanyeghị, nke a ekwesịghị inye gị nsogbu, n'ihi na ọtụtụ oge, a na-ewegharị ndị njem iji mejuo ụgbọ ala.",travel
"Ibi na ịrụ ọrụ afọ ofufo na mba ofesi bụ ezigbo ụzọ a ga-esi mata omenala dị iche, zute ndị mmadụ ọhụrụ, mụọ maka gị, nweta mmetụta nke echiche ma nwetakwa ụmụ nka ọhụrụ.",travel
"Ndị nnọchi anya ndị njem na-enwekarị nkwekọ azụmahịa ha na kpọmkwem ụmụ họteelụ, agbanyeghị na ị nwere ike ịhụ na o kwere omume itinye akwụkwọ maka ụdị nnabata ndị ọzọ, dị ka ala ebe a na-ama ụlọikwu, sitere n'otu onye nnọchite anya njem.",travel
"Ụfọdụ njem ụgbọ mmiri na-enye njirimara Beelịn, Jamani n'ime ụmụ broshuọ ahụ. Dị ka ị nwere ike ịhụ site na maapụ ahụ n'elu Beelịn anọghị oke osimiri ahụ nso ma ọlị ma otu nleta n'obodo ahụ bụ nke agụnyeghị n'ọnụahịa nke njem ụgbọ mmiri ahụ.",travel
Itinye akwụkwọ n’ọdịnihu na-enye onye njem ahụ obi udo na ha nwere ebe ha ga-arahụ ụra ozugbo ha rutere ebe ha na-aga.,travel
"Ụsọ mmiri nlepu anya, ogige ntụrụndụ na ogige ọnọdụ bụ ebe ndị njem nlegharịanya ntụrụndụ na ejekarị.",travel
"Maka ndị dị njikere ịhapụ nkasi obi, oge na mmadụ ịkọ ihe ha ga-eme ka ha wee nwee ike ịkwụ naanị obere ụgwọ, lee ụgwọ njem kachasị nta.",travel
"Ọ bụrụ na ị ka nwere oge njem, lee anya ka ị mara otu ego niile ọ ga-eri gị ịga Afrịka sị dị ma a tulee ya na ego ọ ga-efu gị ịgagharị ụwa gburugburu.",travel
"Ndị nnọchi anya ndị njem na-enyekarị ụmụ ngwungwu na-agụnye nri ụtụtụ, nhazi ụzọ esi eje njem ịga na/site na ọdụ ụgbọelu ma ọ bụ njem ụgbọelu etikọrọ ọnụ ya na ụmụ ngwungwu họteelụ.",travel
Ụgbọelu ahụ na-agabu Irkutsk na ọ bụ ndị agha nke ụlọ na-anya ya.,disasters
"Mgbe a na-alaghachite n’ụlọ mgbe e bichara n’obodo oyibo, ị nweela mmara ahụ nye omenala ọhụrụ ahụ ma tufuokwa ụfọdụ agwa gị si n’omenala nke ụlọ gị.",travel
"Nke a pụtara na i nwere ike ịwere ụfọdụ ụbọchị gaa leta obodo ochie a, ma na-echighata n'ụgbọ mmiri ịrahụ ụra abalị.",travel
Architecture n’afu maka iru ulo n’udi ulo. Architecture ebe obula bu ihe nkiri n’onwe ya.,invalid
"Ụgbọelu ndị na enye ihe ndị a bụ Air Kanada, Delta Air Laịns, Luftansa maka nfegharị bidoro na U.S. maọbụ Kanada, na WestJet.",travel
"Ebe nnyocha njem mbata na ọpụpụ na-abụkarị ebe nkwụsị mbụ mgbe a na-apụta n'ụgbọelu, ụgbọmmiri, maọbụ n'ụgbọ ọzọ.",travel
"Ụfọdụ ụlọ nkwari akụ nwere ihe nketa si n'oge ụgbọ oloko na oke ụgbọ mmiri wuru, tupu agha zuru ụwa ọnụ nke abụọ, na afọ nke narị iri na itolu maọbụ isi mbido nke narị iri abụo.",travel
Goma bụ obodo nleta nke Democratic Replublic nke Kongo n'ime akụkụ ọwụwa anyanwụ kachasị anya na nso Rwanda.,geography
Ihe ndị a achọrọ ka e mewere inye usoro nkwagharị ala ahaziri ahazi n'etiti mba abụọ ndị ahụ.,politics
"N’agbanyeghị na ọ kara dị obere, ọ na-echeta ndị nleta Hawaii ndị kara nka tupu ọ ghụọ mba onwe ya na-enweghị ụmụ nnukwu họteelụ ndị nleta niile na mmepe ndị ọzọ.",travel
"Njem-nlere anya nke dabere na udidi na enweta uche ndi mmadu ndi nwere mmasi izute ebe di na udidi ha maka ihi ikpori-ndu na udi ebe, gunyekwara akumaku anumanu anu-ohia.",travel
"N'aka nke ọzọ, ụmụ ọnọdụ okwute mmiri na sinoo bụ ihe nkịtị n'ọtụtụ mba, ma ụmụ ụgbọala na-anyagharị n'enweghị nsogbu afọ niile.",geography
Safari nwere ike ịbụ ihe kachasị akpọta ndị njem nlereanya na Afrịka ma bụrụkwa ihe kachasị atụ ha n'anya.,travel
Ngafe Angkọ bụ ebe a ga agaferịrị ịbanye ebe ofufe n'ihi nke a echefukwala iweta akwụkwọ akwụkwọ ngafe gị ma ị na-aga Tonle Sap.,religion
Ọ ga-akara ndị ọbịa nwere obere oge mma ka ha nọrọ ebe ọzọ.,travel
"Finlandị bụ ebe dị oke mma maka inya ụgbọ mmiri. “Ala nke otu puku ọdọ mmiri” ahụ nwekwara ọtụtụ puku agwaetiti, n’ime ọdọ mmiri ndị ahụ ma n’akụkụ mmiri nke òtù agwaetiti.",geography
Ha nwekwara ike idobere gị ohere a ma ọ bụrụ na ị ka chọrọ oge ịtụgharị uche na ya maọbụ ịnweta akwụkwọ ndị ọzọ maka ebe ị na-aga (ọmụmaatụ: visa).,travel
Ihe ndị a na-achọ nwere ike idabere na mba ndị onye njem gagoro maọbụ ndị ọ chọrọ ịga.,travel
"Ihe ndị a nwere ike ịgbawa obi ma onye njem gaa chụwa ihe efu a, na-emefusi ike a ga-eji eme ihe dị mkpa, ya na mmiri fọrọ afọ.",travel
"Ọ bụrụ na ị ga-ama ụlọikwuu n’ezi, weta ihe ndina mara ụlọikwuu ma ọ bụ hammock iji gbochiri gị agwọ, akpị na ndị dị otú ahụ.",travel
"Sno ya kpụkọtara ọnụ nwere ọtụtụ oghere nke e jiri ọtụtụ ọkọlọtọ sụjuo ma mee akara. Ọ bụ naanị ụgbọndọkpụ pụrụiche, sledị e ji ebu ihe nwere ike ịgafe na ya n’iji mmanụ ụgbọala na ngwaahịa.",nature
"E nwere ike ịkwụ CafeNet El Sol ụgwọ n'ihu oge n'ọnụ US$30, maọbụ $10 maka tiketi otu ụbọchị; mụtakwuo maka nke a na peeji Kọkovado ha.",travel
"N'ụzọ bụ isi, ha dabara n’ụdị abụọ: Ma ọ bụ rụọ ọrụ dị ka ị na-eme njem ma ọ bụ gbalie ma belata mmefu ego gị. Edemede a gbadoro anya na nke ikpeazụ.",travel
"N'ime ụgbọ mgbagharị kenjem a na-agbanwegharị agbanwe onye ọ bụla si n'otuọdịla metụta ya, ma na-akwado, otu sistemụ njem dabere na ụgbọala nkeonwe.",technology
Ọwụwụ trafik bụ ọmụmụ nke ngagharị nke onye ọkwụ ụgbọ ọ bụla na ụgbọ ha n'etiti akara abụọ na mmekọrịta ha na-eme n'etiti onwe ha.,science
"Ọ bụ eziokwu na ọ bụghị iwu inwe visa tupu a gaa ụfọdụ mba maka ọnụnọ obere oge dịka njem nlereanya maọbụ azụmahịa, mana ịga gụọ akwụkwọ ebe ahụ pụtara na ọnụnọ gị ga-ete aka karịa nke onye njem nlereanya nkịtị.",travel
"Ọtụtụ ndị njem rijuru afọ bụ ndị njem n'ụwa ka na emepe emepe juru anya, ebe ọtụtụ obere mgbanwe omenala nwereike ịghọ ihe ukwu n'obere oge.",travel
"E nwekwara ụfọdụ burumbu na-aga mgbago ugwu ruo Hebrọn, ebe ọdịnala e liri ndị nnaochie nke akwụkwọ nso bụ Ebraham, Aịzik, Jekọb, na ndị nwunye ha.",religion
"Ọ bụrụ na esị n'elu ịnyịnya tụpụ onye na-anya ya mana ụkwụ onye ahụ ekonye n'ekike ịnyịnya, ịnyịnya nwere ike ịsekpụrụ ya na-aga ma ọ gbaa ọsọ. Iji belata ihe egwu a, enwere ụfọdụ ihe mkpachapụ anya enwere ike ime.",disasters
"A ga-enyekwa, n'akwụkwọ na/maọbụ n'ịntanetị, aha ụfọdụ ndị dị njikere ịnabata; ụfọdụ oge a ga-etinye ama ndị njem ha nabatagoro mgbe gara aga.",travel
O nwekwara ike bụrụ ezigbo ụzọ iji gbatịa nhazi mmefu ego inye ohere ịnọtukwu ogologo oge n'otu ebe ebe ọ bụ na ọtụtuụ ọrụ akwụghị ụgwọ na-enye ọnụụlọ na ụgbọ ma ole na ole na-akwụ obere ụgwọ ọnwa.,business
Enwere ike igbochi mgbàràìhè site na ịda ma ọ bụ ịfụ sinoo ma ọ bụ site na umu irighiri mmiri ma ọ bụ mmiri kpụkọrọ akpụkọ na windo ụgbọala.,science
"Njem nnọgharị ụgbọala kwere omume ma I nwee nnukwu ụgbọala, ọkwụ ọtọ ekele eze maọbụ ụgbọala oche ya nwere ike idina ala.",travel
"A na-ejere imirikiti mpaghara ozi site n'ụmụ Nnukwu Bọọsụ nke ndị Japan, nke dị mma ma sie ike.",technology
Ụgbọala ahụ na-aga Six Flags St. Louis nọ na Missouri ka otu egwu ga tiere igwe mmadụ kwụrụla ụgwọ egwu.,disasters
"Agbanyeghi, Sta Alayans na-ahụ maka ihe niile belụ sọọsọ akụkụ ọwụwa anyanwụ Pasifik Ndịda site na Santiago de Chile ruo Tahiti, nke bụ njem ụgbọelu LATAM Otuụwa.",travel
"Gburugburu ụwa, e nweruru ụlọọrụ njegharị ịgba ọsọ narị abụọ. Ọtụtụ n'ime ha na-arụ ọrụ nke onwe.",travel
Ọ bụ site na Agwaetiti Họng Kọng ka mpaghara Họng Kọng nwetara aha ya; Ọ bụkwa ebe a ka ndị njem nlereanya na-ahụta dịka ebe kachasị mkpa.,geography
"Mgbe ị gara na mba ofesi na mbụ, ndị mmadụ nwere ike ha nwere ndidi na nghọta, na-amara na ndị njem nọ n'ime mba ọhụrụ chọrọ imegharị ahụ nnọshị̀.",travel
"Okwu bụ safari n’ojiji ama ama pụtara ime njem n’ofe ala ileleanụ ọhịa Afrịka dị ịtụnanya, tụnadị na savanna.",travel
Ọ bụrụ na ị nọ n'ụgbọmmiri eme njem nlereanya nke naanị elu ala ị gaghị enweta visa dị iche maka ya (bidori na 2009).,travel
Ulo-obia na elekota karisia ndị na-eto eto – ndi obia na abiakari no n’afo agbata iri-abuo – mana inwere ike ihuta ndi njem ozo ebe ahu kwa mgbe.,travel
"Mgbe ị nọ na ezumike ime ụlọ, i nwere ohere ịlezi onwe gị anya ma were elekere ole na ole isipụta otu ihe pụrụ iche.",travel
Ọtụtụ ndị mmadụ na-akwụdobe ụgwọ ọnọdụ ha akwụdobe (dịka na ụgbọmmiri na-ejukarị eju n'oge nnukwu njem),travel
E jiri ụmụ wongworo mkpofu igbochi ụmụ mbata tuubu ma enyemaka nke ndị uwe ojii 80 nọ anọ iduzi ndị na-anya ụgbọ ala n’ụzọ ndị ọzọ.,crime
Oge nlere anya ugwu na abụkarị n'oge ọkọchị India.,nature
Ụzọ kachasị mfe ibido ọrụ edemede gbasara njem bụ ịmụta na webụsaịtị na-ede gbasara njem.,travel
"Ọkachamara mgbe ụfọdụ nke njegharị n'ikuku na-aga n'ime ime obodo, maka ihe omume iri elu ugwu ma ọ bụ ịgarute na Polu, nke nwere nnukwu ntọala.",travel
Onye ọbụla na-achọ ịga mba ọbụla bụ ọgbọ agha kwesịrị ka e kuziere ya etu e si eme ya.,travel
"Nke a na-enye ezigbo ohere iji hụ Aurora borealis, dị ka eluigwe ga-agba itiri karịa ma ọ bụ obere gburugburu elekerea ahụ.",nature
"Dịka nnyocha mbata na ọpụpụ anaghị adịkarị ya maọbụ ọ dịrị n'ụdị a sịkwa ka emee mgbe ị batara n’ala nna gị, njikwa ndị kọstọm nwekwara ike inye nsogbu.",travel
"Anụghị akụkọ maka ogbugbu oge ọbụla mere na beltwee, okporo ụzọ nke ọzọ obodo a nwere.",crime
"Ị gaa ileta Grinland n'oge oyi (itinye n'uche na ka ị na agbago ugu, ka oyi na akarị), ọ dị mkpa iji akwa nchụ oyi.",travel
"Lee anya na ihe njem oje ozi na ebuli elu, ma o bu na webusaiti ma o bu na windo ulo ahia.",travel
"Agbanyeghị, mpaghara Schengen na-arụ ọrụ dịka mba a na-akwanyere ugwu.",politics
Ọ bụ otu n’ime nke isi ihe ndọta nke Ndịda Afrịka ma a na-ewe ya dị ka nke kacha mma nke Ebennọkọta Nkeobodo (SANParks) Ndịda Afrịka.,travel
Enwere otutu ihe di iche iche o nwere ike i bu mana nke a bu ihe otutu mmadu bu n’obi ma ha n’ekwu maka “i ga Uwa Disney”.,travel
MetroReel nwere ngalaba abụọ n'ụgbọ oloko njem n'ime ma na gburugburu Kep Taụn: MetroPlọs (nke a na akpọkwa ngalaba nke izizi) na Metro (nke a na akpọ ngalaba nke atọ).,travel
Ana adusi ndi njem odu ike ha mara gbasara ihe ndaba nke ekpem-oku maobu di oke ukwuu nke na emetuta ogbe ha dika onwere ike imetuta atumatu ime-njem obula.,travel
"Bọọsụ na-esi n'ọdụ ụgbọala njikọ-mpaghara apụ (n'ofe osimiri ahụ) mgbe niile n'ụbọchị, agbanyeghị na nke kacha, tụmadị ndị ahụ na-aga n'ebe ọwụwaanyanwụ na Jakar/Bumthang na-apụ n'etiti 06:30 na 07:30.",travel
Ha na-ewetara onye na-agba ha nnukwu nnọsi ike mana ha nwere ike inwe nsogbu nchekwa maka na ụkwụ onye na-agba ya pụrụ ịkpachi n'ime ha.,sports
Ọtụtụ n'ime Njem Ụgbọmmiri Baltik pụrụiche na-enye njirimara nke ọnụnọ agbatịrị n'ime St. Pitasbọọg Rọshịa.,travel
"Ndụmọdụ a zubere na ndị njem anaghị ezu ohi, jehiee ụzọ, tinye aka na ire ahịa megidere iwu, rịọọ arịrịọ, maọbụ rigbuo ndị ọzọ maka ọdịmma nke ha.",travel
Onwere ọtụtụ ihe ị kwesịrị itule tupu ị gaa njem ebe ọzọ.,travel
"Na ughu ọkụ nke ụtụtụ, ndị njem nwere ike ịhụ mịraj nke na-eme ka ọdị ka mmiri (maọbụ ihe ọzọ) ọ dị n'ụzọ.",science
"Anaghị ahụtakarị ezinụlọ chị ụmụ, mana ụfọdụ ebe ọnụnọ na-enye ha ụlọ nkeonwe.",travel
"Maka ọmụmatụ ileta ụmụ nnukwu ụlọ n’ime Ndagwurugwu Loire, Ndagwurugwu Rhine ma ọ bụ ime njem ụgbọ mmiri gaa obodo ndị na-adọrọ mmasị n’ime Danube ahụ ma ọ bụ ịgba ụgbọ mmiri n’ogologo ụzọ Kanaal Erie ahụ.",travel
Onwere ike ka nma iji onye nnochita-anya onye gana edebere gi ohere ime njem kwa mgbe yiri nke gi.,travel
E bidoro Kaụchsọfịn n'ọnwa Jenụwarị nke afọ 2004 mgbe onye n'ede usoro ọrụ kọmputa bụ Kasi Fentụn chọtara njem ụgbọelu dị ọnụ ala ịga obodo Aịsland mana onweghi ebe ọ ga-anọ.,travel
Visa ụmụ akwụkwọ nwere ihe ọchịchọ dị iche ma usoro ngwa dị iche na nke onye njem nkịtị maọbụ visa ọrụ.,education
