text,gemma2_label
"Le système de l'IA est désormais souvent utilisé dans les domaines de l'économie, de la médecine, de l'ingénierie et de l'armée, comme il l'a été mis en plance dans plusieurs logiciels d'ordinateur domestique et de jeux vidéo.",science/technology
"C'est encore fabriqué aujourd'hui, mais ce qui importe est que son format d'image est hérité du format du capteur photographique des caméras numériques.",science/technology
"La règle des tiers, fort maltraitée et souvent tournée en ridicule, est une simple directive suscitant le dynamisme tout en offrant une protection à l’image.",entertainment
"Cela confirme non seulement qu'au moins certains dinosaures avaient des plumes, une théorie déjà très répandue, mais fournit des détails que les fossiles ne peuvent généralement pas fournir, comme la couleur et la disposition tridimensionnelle.",science/technology
"Comment la gravité d’Io pourrait-elle m’affecter ? Si vous vous teniez sur la surface d’Io, vous pèseriez moins que sur Terre.",science/technology
"D’après la FAA, NextGen est un système qui permettrait aux appareils de voler sur des distances plus courtes et d’économiser des millions de gallons de carburant chaque année, limitant les émissions de carbone.",science/technology
Les données neurobiologiques fournissent des preuves matérielles pour une approche théorique de l'étude de la cognition. Elles permettent donc de réduire le champ de recherche et de le rendre beaucoup plus précis.,science/technology
"Lors de son discours de deux heures, il affirma que « Aujourd'hui, Apple réinvente le téléphone ; nous allons entrer dans l'histoire aujourd'hui. »",science/technology
"Les lentilles de l'objectif zoom présentent un inconvénient. En effet, la complexité de la focale et le nombre de lentilles requis pour obtenir une gamme de longueurs focales sont largement supérieurs à ceux des objectifs fixes.",science/technology
"Identique à une télécommande de télévision, la commande utilise deux capteurs placés près du téléviseur de l'utilisateur pour trianguler sa position dans l'espace tridimensionnel.",science/technology
Les scientifiques disent que le plumage de cet animal était brun châtain sur le dessus et de couleur pâle ou caroténoïde sur le dessous.,science/technology
"Les deux composés réagissent l'un avec l'autre pour former des cristaux qui peuvent bloquer la fonction rénale, ont déclaré des chercheurs de l'université.",health
Cela donne une résolution presque quatre fois supérieure à celle d'un négatif de 35 mm (3136 mm2 contre 864).,science/technology
"Grâce aux liaisons par câble sous-marin à fibre optique vers l’Europe et par satellite à large bande, le Groenland est bien connecté et 93% de la population a accès à Internet.",science/technology
"L'une des applications les plus réputées dans cette catégorie est Google Translate, qui permet de traduire hors ligne après avoir téléchargé les données linguistiques souhaitées.",science/technology
"Il a la même structure moléculaire, qu’il s’agisse d’un gaz, d’un liquide ou d’un solide.",science/technology
"L'usage de l'enregistrement vidéo a mené à de grandes découvertes dans l'interprétation des micro-expressions, c'est-à-dire des expressions faciales durant quelques millisecondes.",science/technology
L'homme fabrique et utilise des lentilles pour l'agrandissement depuis des milliers et des milliers d'années.,science/technology
"Ce n'est cependant pas la seule, l'expérimentation, et une expérience est un test qui sert à éliminer une ou plusieurs des hypothèses possibles, poser des questions et faire des observations, mais qui oriente également la recherche scientifique.",science/technology
"Finalement, les roues en bois ont été remplacées par des roues en fer. En 1767, les premiers rails en fer ont fait leur apparition.",science/technology
"Si la plupart des cartes permettent d'appeler partout, certaines sont spécialisées dans l'offre de tarifs avantageux pour des groupes de pays spécifiques.",travel
La plupart des télescopes de recherche modernes sont d'énormes infrastructures placées dans des régions éloignées où les conditions atmosphériques sont favorables.,science/technology
L'aiguille en acier reste immergée à cause de la tension à la surface.,science/technology
"Le format 35 mm est en fait, et c’est assez déconcertant, de 36 mm de largeur par 24 mm de hauteur.",science/technology
"Dans l'étude du vivant, les cellules sont tellement essentielles qu'on les considère bien souvent comme les fondamentaux de la vie.",science/technology
Les fournisseurs de VPN (réseau privé virtuel) personnels sont un excellent moyen de contourner à la fois la censure politique et le géofiltrage IP commercial.,science/technology
"La station a maintenu son attitude, malgré la perte d'un gyroscope plus tôt au cours de la mission de la station spatiale, jusqu'à la fin de la sortie spatiale.",science/technology
"Les personnes ayant ce type de pensées ont une pensée logique, sont capables de mémoriser des modèles, de résoudre des problèmes et de travailler sur des tests scientifiques.",science/technology
"Les ocelots sont friands de petits animaux. Ils attrapent des singes, des serpents, des rongeurs et des oiseaux s'ils le peuvent. Presque tous les animaux que l'ocelot chasse sont bien plus petits que lui.",science/technology
"Certaines caméras de moyen format utilisent un format de 6 par 6 cm, plus précisément un négatif de 56 par 56 mm.",science/technology
"Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.",travel
"Les bus partent de la gare routière interdistricts (située sur l'autre rive) tout au long de la journée, mais la plupart, tout particulièrement ceux qui desservent l'est et Jakar/Bumthang, partent entre 6 h 30 et 7 h 30 du matin.",travel
"Ils offrent une plus grande stabilité à l'utilisateur, mais ils peuvent poser un problème de sécurité : en effet, les pieds de l'utilisateur peuvent y rester coincés.",health
"La plupart des croisières sur la Baltique se caractérisent par un séjour prolongé à Saint-Pétersbourg, en Russie.",travel
"Ces conseils partent du principe que les voyageurs ne volent pas, ne s’introduisent pas dans un lieu public, ne participent pas au marché illégal, ne mendient pas ou n’exploitent pas d’autres personnes à leur profit.",travel
Il y a de nombreuses choses à prendre en considération avant et pendant que vous voyagez.,travel
"Avec la chaleur de la journée, les voyageurs peuvent apercevoir des mirages qui donnent l'illusion de l'eau (ou d'autres choses).",travel
"Les familles avec enfants sont rares, mais certaines auberges les acceptent dans des chambres privées.",travel
"Par exemple, visiter des châteaux dans la vallée de la Loire, la vallée du Rhin ou faire une croisière vers des sites intéressants sur le Danube ou faire du bateau le long du canal Erie.",travel
Il peut être préférable de faire appel à un agent qui réserve fréquemment des voyages similaires au vôtre.,travel
"L'entreprise Couchsurfing a été fondée en janvier 2004 par le programmeur informatique Casey Fenton, qui avait trouvé un vol bon marché pour l'Islande, mais pas de point de chute pour y séjourner.",travel
Les procédures de demande et exigences en matière de visas étudiants sont généralement différentes de celles des visas standard de tourisme ou d'affaires.,politics
Chaque pays a également des lois uniques exigeant quels produits de premier secours doivent être dans la voiture.,travel
"Bien que la plupart des agences soient disposées à prendre en charge la plupart des réservations régulières, de nombreux agents sont spécialisés dans des types de voyages, des gammes de prix ou des destinations plus spécifiques.",travel
Les voyageurs peuvent rencontrer des animaux nuisibles qu'ils ne connaissent pas dans leur région d'origine.,travel
"En vous rendant au nord, ne manquez pas de visiter le superbe sanctuaire de Notre-Dame de Fatima (temple), un lieu mondialement connu pour les apparitions de Marie.",travel
Vous pouvez utiliser des boda-boda (moto taxi) pour vous déplacer dans Goma. Le prix normal (local) est d’environ 500 francs congolais pour une petite course.,travel
"Pour ceux qui aiment les activités de plein air, une randonnée dans le couloir Sea to Sky est indispensable.",travel
"Un safari à pied (également appelé « marche en brousse », « safari pédestre » ou « footing ») consiste à faire de la randonnée, soit pendant quelques heures, soit pendant plusieurs jours.",travel
"La seule manière de le faire parvenir plus rapidement était de l'envoyer en tant que bagage enregistré. Les réglementations aériennes ne les autoriseront pas à envoyer un bagage sans passager, et c'est là que vous intervenez.",travel
Avec 300 de plus on atteint un total de 1 300 wagons à acquérir pour soulager la congestion des transports.,politics
"Les familles ayant de jeunes enfants peuvent avoir besoin de plus de préparation, mais il est possible de passer une journée en plein air, même avec des bébés et des enfants d’âge préscolaire.",travel
"Quiconque se rend en voiture à des latitudes élevées ou franchit des cols de montagne doit envisager la possibilité de neige, de glace ou de températures glaciales.",travel
"Aujourd’hui, Tombouctou est une ville pauvre, bien que sa réputation en fasse une attraction touristique, et elle dispose d’un aéroport.",geography
"Pendant les blizzards, il peut tomber en très peu de temps assez de neige pour vous bloquer.",geography
"Si vous voulez faire le tour du monde en avion en restant uniquement dans l'hémisphère sud, le choix des vols et des destinations sera limité à cause du manque de routes transocéaniques.",travel
"Les compagnies aériennes telles que Airlines such as Emirates, Etihad Airways, Qatar Airways et Turkish Airlines ont grandement développé leur offres en Afrique, et offrent des liaisons vers les villes africaines majeures à des tarifs compétitifs comparés aux autres compagnies aériennes européennes.",travel
"Le transport supplémentaire est inexistant et les trains de surface ne s’arrêteront pas à Wembley, et les parkings et parcs relais ne sont pas disponibles au sol.",travel
"En général, pour séjourner dans un pays étranger sur une longue période, vous devez obtenir au préalable un visa.",travel
Chaque train dispose de wagons Metro et MetroPlus ; les wagons MetroPlus sont toujours en bout du train le plus proche du Cap.,travel
Tout le monde fait partie de la société et utilise les systèmes de transport. Quasiment tout le monde se plaint des systèmes de transport.,politics
"Comme les régions sont peu peuplées, et que la pollution lumineuse n'est donc souvent pas un problème, vous pourrez également profiter des étoiles.",travel
"Les obligations de visa et les frais afférents varient d'un pays à l'autre, et dépendent du pays d'où vous venez.",travel
"De manière générale, il est inutile de chercher à obtenir des réductions pour les sièges en classe affaires ou en première classe sur les vols directs de A à B.",travel
Le lancer de Boomerang est une compétence populaire que de nombreux touristes veulent acquérir.,travel
Ce vol n’est pas la seule option si vous voulez éviter le Pacifique Sud et la côte ouest de l’Amérique du Sud. (voir ci-dessous),travel
"San Francisco a développé une grande infrastructure touristique avec de nombreux hôtels, restaurants et installations de congrès de premier ordre.",travel
"Le bénévolat en voyage est un excellent moyen de faire une différence, mais il ne s’agit pas seulement de donner.",travel
Les gens n'anticipent peut-être pas que la patience et la compréhension sont aussi nécessaires pour les voyageurs et voyageuses retournant à la maison.,travel
"N'oubliez pas d'ajouter les frais supplémentaires de visas, de taxes de départ, de transport terrestre, etc. pour tous ces endroits en dehors de l'Afrique.",travel
Plusieurs habitants de Bichkek ont reproché les manifestants du sud d'être responsables de l'anarchie.,politics
"Certaines régions actuelles de la Belgique faisaient autrefois partie du Luxembourg, mais sont devenues belges après la Révolution belge des années 1830.",geography
"Depuis 1988, les urnes doivent être transparentes afin que les électeurs et les observateurs puissent constater qu'aucune enveloppe n'est présente au début du vote et qu'aucune enveloppe n'est ajoutée, sauf celles des électeurs dûment comptés et autorisés.",politics
La première ministre intérimaire Julia Gillard a déclaré pendant la campagne des élections fédérales de 2010 qu'elle pensait que l'Australie devrait devenir une république à la fin du règne de la reine Elizabeth II.,politics
Le gouvernement irlandais souligne l'urgence d'une législation parlementaire pour rectifier la situation.,politics
Les incidents diplomatiques sur la région continuent d'entacher les relations entre l'Arménie et l'Azerbaïdjan.,politics
"Le Premier ministre Stephen Harper a accepté d'envoyer la « loi sur la qualité de l'air » du gouvernement à un comité multipartite pour examen, avant sa deuxième lecture, après la réunion de 25 minutes de mardi avec le chef du NPD, Jack Layton, au CPM.",politics
"Le mois dernier, il y a eu de grandes manifestations en Pologne lorsque le pays a signé l'ACTA, ce qui a décidé le gouvernement polonais à ne pas ratifier l'accord pour l'instant.",politics
Les avis ne sont qu'un bref résumé de la situation politique d'un pays.,politics
"Lors des sélections de 1976, il a conseillé Carter en matière de politique étrangère, puis a été conseiller à la sécurité nationale (NSA) de 1977 à 1981, succédant à Henry Kissinger.",politics
"La Turquie prendrait également en charge la garde des combattants d'ISIS capturés que, selon la déclaration, les nations européennes ont refusé de rapatrier.",politics
"Mais ces plans sont devenus obsolètes presque du jour au lendemain, quand plus de 800 000 soldats de l’Armée rouge de l’Union soviétique sont arrivés et ont créé le front biélorusse et ukrainien après avoir envahi les régions est de la Pologne, violant ainsi le Traité de Paix de Riga, le pacte de non-agression soviéto-polonais, ainsi que d’autres traités internationaux, qu’ils soient bilatéraux ou multilatéraux.",politics
"Suite à ce processus, la HJR-3 sera réexaminée par le prochain corps législatif élu en 2015 ou 2016 pour rester en instance.",politics
"Après son adoption par le Congrès le 4 juillet, un projet manuscrit signé par le président du Congrès John Hancock et le secrétaire Charles Thomson a ensuite été envoyé à quelques rues de là, à l'imprimerie de John Dunlap.",politics
"À Whitehall, peu après 11 h 00, des manifestants ont bloqué la circulation des véhicules en direction du nord.",politics
"Cependant, en juin 1956, les promesses de Khrouchtchev ont été mises à l'épreuve lorsque les émeutes en Pologne, où les travailleurs protestaient contre les pénuries alimentaires et les réductions de salaires, se sont transformées en une protestation générale contre le communisme.",politics
"Elle allait durer pendant les 40 années suivantes et verrait des affrontements réels, par le biais d'armées de substitution, sur des champs de bataille aussi bien en Afrique qu'en Asie, en Afghanistan, à Cuba et dans bien d'autres endroits.",politics
"Le mois dernier, une commission présidentielle a recommandé la dissolution du précédent CEP dans le cadre d’un ensemble de mesures visant à engager le pays sur la voie de nouvelles élections.",politics
"Parmi les autres sujets abordés figurent le futur État de Jérusalem, qui est sacré pour les deux nations, et la question de la vallée du Jourdain.",politics
Il n'avait pas non plus le pouvoir de déroger aux lois fiscales ni à celles sur les droits de douane entre les États.,politics
Le Code électoral français réglemente les opérations de façon assez stricte.,politics
"Après sept jours de défaites électorales aux élections de mi-mandat, Bush a fait part de son projet d'élargir le commerce en Asie.",politics
"Cette stratégie s'est avérée efficace, coupant les approvisionnements militaires et civils vitaux, bien que ce blocus ait violé le droit international généralement accepté et codifié par plusieurs accords internationaux des deux derniers siècles.",politics
Les liens économiques ont été rétablis entre ces deux parties de la Moldavie malgré l'échec des négociations politiques.,politics
"Accompagné de ces autorités, il a assuré aux citoyens du Texas que des mesures étaient prises pour protéger la sécurité du public.",politics
Les critiques des libéraux sur l'effort de reconstruction se sont concentrées sur l'attribution de contrats de reconstruction à des personnes perçues comme des initiés de Washington.,politics
Un sondage effectué auprès de 1 400 personnes avant les élections fédérales de 2010 a révélé que le nombre d'opposants à la transformation de l'Australie en république avait augmenté de 8 % depuis 2008.,politics
Les diplomates ont déclaré qu'ils avaient trouvé suffisamment d'ambiguïté dans la constitution afghane pour déterminer que le second scrutin était inutile.,politics
"Après publication des résultats, Newt Gingrich a félicité Rick Santorum, mais a eu des mots durs à l'encontre de Mitt Romney, au nom de qui des campagnes publicitaires négatives avaient été diffusées en Iowa contre Newt Gingrich.",politics
C’est le cinquième PEC de Martelly en quatre ans.,politics
"Le médaillé d'or olympique devait nager au 100 m et au 200 m nage libre et dans trois relais aux Jeux du Commonwealth, mais en raison de ses plaintes, sa condition physique a été mise en doute.",sports
"En plus d'avoir été Champion Olympique et Champion du Monde, Saito était président de la Fédération Japonaise de Judo lors de son décès",sports
"Le Comité international olympique a voté l’inclusion de ces sports lors de la réunion de son conseil d’administration à Berlin aujourd’hui. Le rugby, plus précisément le rugby collectif, et le golf ont été choisis parmi cinq autres sports pour participer aux Jeux olympiques.",sports
Le plus grand tournoi de l'année se déroule en décembre sur les terrains de polo de Las Cañitas.,sports
"Depuis son arrivée dans la capitale catalane, Vidal a joué 49 matchs pour le club.",sports
"Le maintien d'un bon équilibre énergétique, une hydratation adéquate et régulière et de bonnes connaissances concernant les différents aspects liés aux suppléments nutritionnels peuvent aider les athlètes à améliorer leurs performances et à se faire encore davantage plaisir dans le cadre de leur pratique sportive.",sports
"En troisième position, Hamlin a vingt points de retard, mais cinq d'avance sur Bowyer. Kahne et Truex, Jr. sont respectivement cinquième et sixième avec 2 220 et 2 207 points.",sports
Le score de Nadal en confrontations directes face au Canadien est de 7-2.,sports
"Plus tôt dans la journée, Jarque s'adonnait à son entraînement de pré-saison à Coverciano  (Italie). Il est descendu à l'hôtel de l'équipe avant le match de dimanche contre Bologne.",sports
"La peur du manque de transport a engendré la possibilité que le match puisse se jouer à huis clos, sans les supporters des équipes.",sports
"Tommy Dreamer a déclaré : « Luna a été la première reine de l'extrême. Mon premier manager. Luna est décédée la nuit de deux lunes. Un moment unique, tout comme elle. Une femme forte. »",entertainment
Le skieur polonais malvoyant Maciej Krezel et sa guide Anna Ogarzynska ont terminé à la treizième place du Super-G. Le sud coréen Jong Seork Park a terminé à la vingt-quatrième place du Super-G assis masculin.,sports
"Pour des informations sur les tournois et les endroits où acheter des billets pour les matchs de polo, consultez l’Asociacion Argentina de Polo.",sports
"Les matchs ont commencé à 10 heures du matin avec un temps magnifique et, à part la bruine du milieu de la matinée qui s’est rapidement dissipée, c’était une journée parfaite pour le rugby à 7.",sports
Le Mexicain Arly Velasquez a terminé quinzième au Super-G masculin assis. Le Néo-Zélandais Adam Hall a terminé à la neuvième place du Super-G masculin debout.,sports
"Le dernier match du championnat aura lieu à l’Ellis Park de Johannesburg la semaine prochaine, lorsque les Springboks affronteront l’Australie.",sports
"Dans de bonnes conditions, vous pourrez parcourir des distances un peu plus grandes qu'à pied – mais vous n'atteindrez que très rarement les vitesses du ski de fond sans un sac à dos lourd sur des pistes damées.",travel
"Sept points de retard, Johnson est deuxième avec 2243 points.",sports
"Le canyoning (ou canyonisme) consiste à se rendre en bas d’un canyon, qui est soit sec, soit plein d’eau.",travel
"Robin Uthappa a obtenu le score le plus élevé des manches, 70 points en seulement 41 balles en frappant 11 fois quatre runs et 2 fois six runs.",sports
"Les sports d'hiver sont les plus populaires dans les régions du Nord, les Italiens participant à des jeux internationaux et à des événements olympiques.",sports
"Maroochydore avait terminé en haut de l'échelle, avec six points d'avance sur Noosa qui arrive en deuxième position.",sports
"Michael Schumacher a terminé sa course peu de temps après Alonso, en raison des dommages subis au niveau des suspensions tout au long de la course.",sports
"De bonnes pratiques nutritionnelles ne suffisent pas à elles seules à garantir des performances d'élite, mais elles peuvent avoir un impact significatif sur le bien-être général des jeunes athlètes.",health
"Il n'a pas pu prendre les médicaments nécessaires pour surmonter sa douleur, ceux-ci étant interdits au sein des Jeux.",sports
Des recherches ont montré que les femmes sont deux fois plus susceptibles d’avoir la sclérose en plaques que les hommes.,health
"Les spiritueux illicites peuvent contenir diverses impuretés dangereuses, y compris du méthanol, qui peut causer la cécité ou la mort, même à petites doses.",health
"Seuls les effets de la catastrophe, et non la dépression et la peur, étaient conditionnés par des séances hebdomadaires régulières et structurées d'AP.",health
"La possession massive de voitures entraîne également une plus grande incidence des accidents sur les routes, ce qui conduit à l’invention de nouvelles techniques dans le domaine des soins de santé pour soigner les lésions corporelles.",health
"Selon les chercheurs principaux, cela pourrait permettre une détection précoce du cancer, de la tuberculose, du VIH et du paludisme chez les patients des pays à faible revenu, où le taux de survie à des maladies telles que le cancer du sein peut être deux fois moins élevé que dans les pays riches.",health
"Le Dr Ehud Ur, professeur de médecine à l'Université Dalhousie de Halifax (Nouvelle-Écosse) et président de la division clinique et scientifique de l'Association canadienne du diabète, a averti que la recherche en était encore à ses débuts.",health
"Ce sont des enfants qui ont tendance à avoir des difficultés importantes, car ils « adoptent des comportements à risque, se battent et défient l'autorité » afin de stimuler leur cerveau, puisque celui-ci ne peut être stimulé par des activités normales.",health
Les humains peuvent être affectés en respirant de l'eau contaminée transportée dans l'air par le vent et les vagues.,health
Certaines personnes pensent que faire de nombreux rêves lucides provoqués artificiellement et assez souvent peut être très épuisant.,health
"Potro a reçu à ce moment des soins pour son épaule, mais a réussi à reprendre le match.",sports
"En outre, une absence de réaction a de graves conséquences : troubles de la croissance, malnutrition et en fin de compte, la mort.",health
"Les responsables de la ville d’Amsterdam et du Musée Anne Frank affirment que l’arbre est infecté par un champignon et qu’il constitue un danger pour la santé publique, car ils soutiennent qu’il existe un danger immédiat de chute.",geography
"L'hôpital a respecté le protocole pour la prévention des infections, notamment l'isolement du patient afin d'éviter une possible infection d'autres patients.",health
L'Institut haïtien pour la justice et la démocratie a fait référence à des études indépendantes qui suggèrent que le bataillon népalais de maintien de la paix de l'ONU a involontairement apporté la maladie à Haïti.,health
"Les maladies infectieuses elles-mêmes, ou les animaux dangereux qui peuvent blesser ou tuer des personnes par la force, ne sont généralement pas considérés comme des parasites.",health
"Les enfants atteints de TDA ont du mal à se concentrer sur des choses telles que les travaux scolaires, mais ils peuvent se concentrer sur ce qu'ils aiment faire, comme jouer à des jeux ou regarder leurs dessins animés préférés ou écrire des phrases sans ponctuation.",health
"Sur une période d'un an, une personne infectée peut infecter 10 à 15 contacts proches.",health
"Une fois la bagarre arrêtée après que les blessés ont été conduits à l'infirmerie, environ 40 des détenus restants sont restés dans la cour, refusant de retourner dans leur cellule.",politics
L'empereur Auguste entreprit de recruter des médecins et forma même le premier corps médical romain chargé de soigner les victimes des batailles.,health
"Cependant, le conducteur a été grièvement blessé à la tête.",health
"« Nous avons à présent des souris de 4 mois qui ne sont pas diabétiques alors qu'elles l'étaient auparavant », a-t-il ajouté.",health
"Un empoisonnement interne peut ne pas être visible immédiatement. Les symptômes, tels que les vomissements, sont suffisamment généraux pour qu'un diagnostic immédiat ne puisse pas être posé.",health
"En conséquence, les artistes fument des joints de cannabis sur scène, et le théâtre lui-même encourage le public à se joindre à eux.",entertainment
Le groupe Aerosmith a annulé les derniers concerts de sa tournée.,entertainment
"Si vous voulez participer de près à l'événement musical, vous allez devoir arriver tôt pour trouver un aire de camping bien placée.",entertainment
Il existe de nombreux formats de films différents qui ont été utilisés au fil des ans. Le film standard 35 mm (négatif 36 par 24 mm) est de loin le plus courant.,entertainment
"Bien que cette activité soit très courante, elle est interdite par Disney : les billets ne sont pas transférables.",travel
Chaque épisode de l’émission se concentrerait sur un thème d’un livre spécifique et explorerait ensuite ce thème à travers plusieurs histoires.,entertainment
Plusieurs grands écrans de télévision ont été installés à différents endroits à Rome pour permettre aux gens de regarder la cérémonie.,entertainment
"Sophocle et Aristophane sont toujours des dramaturges populaires, et leurs pièces sont considérées comme faisant partie des plus grandes œuvres de la littérature mondiale.",entertainment
De plus chaque spectacle proposera une suggestion de livres que les enfants devraient emprunter à la bibliothèque.,entertainment
"Avec l'accordéon, pour produire plus de volume, actionnez le soufflet en augmentant la pression ou la vitesse des mouvements.",science/technology
Vous pouvez voir les pyramides dans l'obscurité et vous pouvez les voir en silence avant le début du spectacle.,geography
"La chasse, la pêche, la photographie, l’observation des oiseaux, la visite de parcs et l’étude des informations sur l’écosystème sont des exemples d’activités sur place.",travel
Le Sphinx est placé comme la toile de fond et le narrateur d'une longue histoire.,geography
"Ils proposent généralement des offres spéciales de plats, de boissons et de divertissements afin de maintenir la bonne humeur des invités et de les garder sur place.",entertainment
"Déjà présente en anglais et en japonais, l’organisation mondiale lance des programmes en espagnol, en italien et en coréen, pour la télévision, le web et les appareils mobiles.",entertainment
"Avant les Simpsons, Simon avait travaillé sur plusieurs séries, occupant divers postes.",entertainment
Cela permettra aux joueurs de contrôler les actions et les mouvements dans les jeux vidéo en déplaçant l’appareil dans l’air.,science/technology
"Au moins 100 personnes avaient assisté à la fête, afin de célébrer le premier anniversaire d'un couple dont le mariage s'est tenu l'an passé.",entertainment
"Deux chansons du film, Audition (The Fools Who Dream) et City of Stars, ont été nominées pour la meilleure chanson originale. Le studio Lionsgate a reçu 26 nominations — plus que tout autre studio.",entertainment
L'épaisseur de la croûte est d'environ 70 km sur la face visible et 100 km sur la face cachée.,geography
"Vous trouverez plus au sud les chutes du Niagara et au nord, la région de Muskoka et ses environs qui possèdent une beauté naturelle vierge.",travel
"Ellsworth Land est la région méridionale de la péninsule, délimitée par la mer de Bellingshausen.",geography
"L'autoroute du pôle Sud est une route de 1 600 km entre la station de McMurdo, au bord de la mer de Ross, et le pôle.",geography
"Cette montagne escarpée, qui domine l'extrémité nord du Machu Picchu, sert souvent de toile de fond à de nombreuses photos des ruines.",geography
Encelade est l'objet le plus réfléchissant du système solaire. Il réfléchit environ 90 % de la lumière du soleil qui le frappe.,science/technology
"Au-dessus, on ne peut rien contempler d'autre que le ciel clair et magnifique et les nombreuses montagnes environnantes. Depuis l'intérieur de la grotte, on ne peut voir ou entendre que très peu de choses de cet univers.",geography
"Passons maintenant au Japon. Le Japon est un pays insulaire, tout comme la Grande-Bretagne.",geography
"À son paroxysme, le cyclone tropical Gonu, dont le nom signifie sac de feuilles de palmier dans la langue des Maldives, a engendré des vents soutenus atteignant 240 kilomètres à l'heure (149 miles à l'heure).",science/technology
"La superficie de la Turquie, lacs compris, est de 783 562 kilomètres carrés, dont 755 688 kilomètres carrés en Asie du Sud-Ouest et 23 764 kilomètres carrés en Europe.",geography
"Les îles Shetland du Sud, découvertes en 1819, sont revendiquées par plusieurs nations et possèdent le plus grand nombre de stations de recherche et seize d'entre elles sont actives en 2020.",geography
Apia est la capitale des Samoa. La ville se trouve sur l'île d'Upolu et compte un peu moins de 40 000 habitants.,geography
"Comme la tempête est loin d'atteindre les côtes, il reste difficile d'évaluer son impact potentiel sur les États-Unis ou les Caraïbes.",geography
Elle est plus fine au niveau des mers et plus épaisse sous les continents.,geography
Les forêts ne sont cependant pas composées uniquement de marais de mangroves : elles recèlent également certains des derniers vestiges des jungles majestueuses qui recouvraient autrefois la plaine du Gange.,geography
"Selon les données de la carte internationale des tremblements de terre de l’Institut d'études géologiques des États-Unis, aucun tremblement de terre n’a eu lieu en Islande au cours de la semaine précédente.",geography
"Située au sommet d'une des montagnes au nord de La Mecque, la grotte est totalement isolée du reste du monde.",geography
