question,gpt_answer
با توجه به متن، چرا دونده دو نیمه استقامت ممکن است تجهیزات گران‌تری را خریداری کند؟,1
با توجه به متن، دو نیمه‌استقامت چه الزاماتی دارد؟,3
چه کسی رزونانس مغناطیسی هسته‌ای را کشف کرد؟ ,3
اولین حق اختراع اعطاشده برای رزونانس مغناطیسی هسته‌ای در چه سالی بود؟ ,2
با توجه به متن، انسان‌ها برای تفسیر اقدامات فیزیکی دیگران باید درکی قوی از چه چیزی داشته باشند؟,2
با توجه به متن، درک قصد به انسان‌ها در انجام چه کاری کمک می‌کند؟,1
با توجه به متن، کدام مورد زیر خلاصه دقیقی از هدف اصلی هوش مصنوعی است؟,4
با توجه به متن، هوش مصنوعی اغلب با کدام یک از موارد زیر مرتبط است؟,2
با توجه به متن، کدام یک از موارد زیر نقطه قوت فردی با الگوهای فکری همگرا است؟,4
با توجه به متن، کدام یک تمرکز الگوهای فکری همگرا در نظر گرفته نمی‌شود؟,2
با توجه به متن، کدام یک از موارد زیر میکرو بیان تلقی نمی‌شود؟,4
کدام یک از عبارات زیر درباره تفسیر میکرو بیان صحیح نیست؟,3
کدام یک از موارد زیر در نتیجه رونسانس اهمیت بیشتری پیدا کرد؟ ,3
در نتیجه رونسانس، تأکید بر کدام یک از موارد زیر کمتر شد؟,1
کدام یک از موارد زیر انگیزه استفاده از اینترنت برای روابط مداوم را نشان نمی‌دهد؟,3
کدام یک از موارد زیر نشان‌دهنده انگیزه استفاده از اینترنت برای درگیری شخصی نیست؟,1
چه زمانی اروپای غربی وابستگی شدید به تأثیرات را کنار گذاشت‌ و شروع به توسعه سبک خود کرد؟,1
استفاده از دکمه برای بستن لباس نتیجه چه چیزی بود؟ ,3
با توجه به متن، کدام مورد راه‌حلی قابل اجرا برای مسائل زیست‌محیطی در بلندمدت محسوب می‌شود؟,3
با توجه به متن، کدام یک از راه‌حل‌های زیر درمان علائم مسائل زیست‌محیطی محسوب نمی‌شود؟,2
اولین جنگ در اروپا در کدام کشور بود که موضوع اصلی آن به جای داشتن زمینه مذهبی، به توازن قدرت مربوط می‌شد؟,4
کدام جنگ گاهی به عنوان آخرین «جنگ مذهبی» توصیف می‌شود؟,1
کدام یک از جنبه‌های زیر کلیسای کاتولیک مورد بررسی دقیق قرار نگرفت؟,2
با توجه به متن، چه کسی در ورسای به قتل رسید؟,4
کدام یک از موارد زیر توسط انبوه جمعیت به پادشاه و ملکه تحمیل نشده است؟,2
کدام یک از موارد زیر نتیجه جنگ دریایی بی‌قیدوشرط بریتانیا نبود؟,3
کدام عبارت محاصره دریایی بریتانیا علیه آلمان را به درستی توصیف نمی‌کند؟,4
با توجه به متن، احتمال تشخیص گرفتگی بافت‌های گوناگون (MS) برای چه افرادی بیشتر است؟,1
طبق این متن، شرکت‌کنندگان در جلسات تربیت‌ بدنی منظم در چه زمینه‌ای به حمایت بیشتری نیاز داشتند؟,1
با توجه به متن، شمشیربازی معمولاً چگونه انجام می‌شود؟,4
با توجه به متن، کدام یک از موارد زیر قوی‌ترین شاخص مسمومیت داخلی است؟,4
با توجه به متن، اولین قدم مناسب برای بررسی قربانی چیست؟,1
کدام یک از عبارات زیر فرآیند بررسی قربانی را به طور دقیق نشان نمی‌دهد؟,1
کدام یک از تغییرات ناشی از انقلاب فرانسه تأثیر قابل‌توجهی بر شهروندان طبقه کارگر داشت؟,2
پس از انقلاب فرانسه، موفقیت در ارتش و سایر مشاغل کمتر از چه چیزی تأثیر می‌پذیرفت؟,4
گفته می‌شود کدام خدمات عمومی بیشترین نارضایتی را در کشورهای توسعه یافته ایجاد می کند؟,3
با توجه به متن، درباره سیستم‌های حمل و نقل عمومی چه می‌توان گفت؟,3
با توجه به متن، اندازه‌گیری کدام مورد زیر به دلیل غیرقابل پیش‌بینی بودن رانندگان می‌تواند دشوار باشد؟,4
از کدام یک از موارد زیر هنگام نمایش جریان ترافیک از نظر ریاضی استفاده می‌شود؟,4
«هرشی» و «چیس» از چه چیزی برای کاشت DNA خود استفاده کردند؟ ,4
توانایی انتقال جهش به فرزندان به چه چیزی بستگی دارد؟,1
بر اساس اطلاعات ارائه‌شده در متن، اثرات مختلف جهش‌ها بر چه چیزی متکی نیستند؟,1
کدام یک از موارد زیر دلیلی بر نگهداری بز در فرهنگ‌های باستانی نبود؟,2
هدف گلف این است که کمترین مقدار از چه چیزی را بگیرد؟,2
در زمین گلف، چمن کدام قسمت کوتاه‌تر است؟,2
هدف اصلی یک آزمایش کدام است؟,1
با توجه به این متن، چه چیزی به هدایت تحقیقات علمی کمک نمی‌کند؟,1
با توجه به متن، کدام جمله درباره گردباد صحیح نیست؟,3
بر اساس این متن، کدام یک از عبارات زیر به طور دقیق اکثر گردبادها را توصیف می‌کند؟,4
کدام یک از موارد زیر را انسان‌ها در قرن شانزدهم شروع کردند؟,4
چه مدت است که انسان‌ها با استفاده از لنز اجسام را بزرگ‌نمایی می‌کنند؟,3
بر اساس متن، غار محمد بیانگر چه چیزی درباره اعمال یا ارزش‌های روحانی او بود؟,1
با توجه به متن، اولین بار از آهن برای چه چیزی استفاده شد؟,1
با توجه به متن، چرا چرخ‌های آهنین جایگزین چرخ‌های چوبی شدند؟,4
با توجه به متن، افراد در دوره رمانتیسم تحت تأثیر چه چیزی بودند؟,2
کدام یک از عبارات زیر بیانگر ایده کلی از ضرورت تکنولوژیک نیستند؟ ,1
با توجه به متن، کدام یک از موارد زیر مربوط به کشیدن آرشه نیست؟,2
با توجه به متن، کدام یک از موارد زیر با صدای ملایم‌تری همراه است؟,3
فسیل‌ها نشان می‌دهند که دست‌ها در نهایت عمدتاً برای کدام موارد سازگاری پیدا کردند؟,1
کدام یک از موارد زیر به طور دقیق بند انگشت‌های شامپانزه را توصیف می‌کند؟ ,3
انتخاب تنوع ژنتیکی جدید را از کدام خزانه حذف می‌کند؟,4
کدام فرآیند مسئول افزودن تنوع ژنتیکی است؟,3
بر اساس اطلاعات متن، نخستی‌ها برای حل «مشکل پروتئین» باید کدام‌ یک را بخورد؟,3
با توجه به متن، کدام یک از مشکلات زیر ناشی از کمبود اسیدهای آمینه ضروری نیست؟,1
اعضای یک خرده فرهنگ خاص ارتباط خود را با گروه اغلب به چه صورت نشان می‌دهند؟,4
با توجه به نظریه ارائه شده در متن، برای کودکانی که با یک اقلیت‌نژادی شناخته می‌شوند که به‌صورت کلیشه‌ای رفتار تهدیدآمیز دارد، چه اتفاقی ممکن است رخ دهد؟,2
طبق این متن، اطلاع کودک از کلیشه‌های نژادی می‌تواند بر کدام یک از موارد زیر تأثیر بگذارد؟,2
با توجه به متن، کدام مورد احتمالاً با تربیت کودک وحشی سازگار نیست؟,2
با توجه به متن، کدام یک از موارد زیر رفتار وحشیانه در کودکان را به درستی توصیف می‌کند؟,2
بر اساس متن، کدام یک از شیوه‌های زیر با کشاورزی معیشتی سازگار نیست؟,2
کدام یک از موارد زیر عمل کشاورزی معیشتی را به طور دقیق توصیف می‌کند؟,4
بازدید از موزه در کدام دسته از گردشگری قرار می‌گیرد؟,3
با توجه به متن، اولویت مسافران تفریحی چیست؟,2
چه چیزی در این متن به عنوان موردی که به کاهش ترس از تغییر در کلیسای محلی کمک کرد، ذکر شده است؟,1
با توجه به متن، کسب آگاهی درباره تاریخ خود فرد به چه چیزی می‌تواند کمک کند؟,3
کدام یک از عبارات زیر به طور دقیق رویکرد پسامدرن به یادگیری را توصیف می‌کند؟,4
کدام یک از عبارات زیر به طور دقیق نمایانگر رویکرد یادگیری پسا‌مدرن نیستند؟,2
پس از بیدار شدن هدفمند در طول دوره خواب طبیعی، کدام یک از این موارد در روند قطع خواب اختلال ایجاد می‌کند؟,1
کدام یک از موارد زیر توصیف دقیقی از وقفه خواب نیست؟,4
وقتی مغز تلاش می‌کند تا بیشتر رؤیای شفاف ببیند، چه چیزی افزایش می‌یابد؟,4
رویای شفاف مکرر می‌تواند کدام یک از اثرات منفی زیر را بر بدن داشته باشد؟,2
با توجه به متن، تیم‌های معمولی و تیم‌های مجازی از چه لحاظ شبیه هم هستند؟,1
بر اساس متن، کدام جمله درباره تیم‌های فیزیکی و مجازی صحت ندارد؟,1
نظریه‌های محتوا به کدام یک از موارد زیر نمی‌پردازند؟,1
کدام یک از موارد زیر مشمول قانون یک سوم نیست؟,3
کدام یک از موارد زیر قالب عکاسی 35 میلی‌متر را توصیف نمی‌کند؟,3
با توجه به متن، با افزایش کیفیت تولید لنز توسط تولیدکنندگان، لنزهای بزرگنما چه بهبودی یافته‌اند؟,3
بر اساس اطلاعات موجود در متن، چه زمانی ممکن است لنز بزرگنما به لنز اولیه ارجحیت داشته باشد؟,1
کدام یک از موارد زیر توصیف دقیقی از عرفان نیست؟,4
با توجه به متن، کدام یک از موارد زیر مورد توجه عرفان نیست؟,2
با توجه به متن، چه کسی ممکن است یک جامعه کشاورزی را راه‌اندازی کرده باشد؟,1
با توجه به متن، شکارچیان مواس اولین ساکنان کدام منطقه بودند؟,2
استفاده از روش Pureland اوریگامی در کدام سناریو به نفع پرونده است؟,4
کدام یک از موارد زیر به طور دقیق اوریگامی Pureland را توصیف نمی‌کند؟,1
با توجه به متن، کدام مکان با تمدن دره ایندوس مرتبط نیست؟,3
کدام یک از موارد زیر به عنوان نام احتمالی تمدن عصر برنز مورد بحث در متن ذکر نشده است؟,3
با توجه به متن، کدام یک از موارد زیر با مزایای بلندمدت همراه است؟,1
با توجه به متن، اگر کسی تمرکزش بر منافع فوری باشد، کدام یک از موارد زیر را می‌تواند در اولویت قرار دهد؟,4
با توجه به متن، بخش قابل توجهی از هزینه‌های جنگ را چه کسانی پرداختند؟,4
کدام دوره زمانی قبل از عصر تمپلارها بوده است؟,3
کدام دوره زمانی پس از عصر تمپلارها به وجود آمد؟,1
کدام درمان یا عمل پزشکی مورد استفاده پزشکان و جراحان در دوران امپراتوری روم ذکر نشده است؟,1
با توجه به متن،‌ کدام یک از موارد زیر به پیشرفت‌های صورت گرفته در زمینه پزشکی در دوران امپراتوری روم نسبت داده نمی‌شود؟,3
توانایی دیدن به چه چیزی بستگی دارد؟,1
تنوع ساختار چشم بین موجودات به چه چیزی بستگی دارد؟,2
با توجه به متن، کدام عبارت درباره آیین سیک، دین را به درستی نشان نمی‌دهد؟,2
با توجه به متن، کدام یک از موارد زیر جنبه اصلی نظام اعتقادی سیک محسوب می‌شود؟,1
با توجه به متن، کودکان مبتلا به اختلال کمبود توجه ممکن است در تمرکز بر چه چیزی دچار مشکل باشند؟,1
با توجه به متن، چرا کودکان مبتلا به اختلال کمبود توجه تمایل به رفتارهای پرخطر دارند؟,4
با توجه به اطلاعات متن، کدام مورد مصداق داربست سازی نیست؟,3
کدام یک از موارد زیر مفهوم داربست را به درستی توصیف نمی‌کند؟,3
با توجه به متن، کدام ویژگی MySpace می‌تواند برای دانش‌آموزانی مفید باشد که در خواندن دچار مشکل هستند؟,1
با توجه به متن، کدام مورد بخشی از پاسخ خروشچف به شورش‌های کارگری نبود؟,3
کدام یک از موارد زیر علت شورش در لهستان نبود؟,4
با توجه به متن، کدام یک از موارد زیر بر روابط بین اتحاد جماهیر شوروی و ایالات متحده تأثیری نداشت؟,2
کدام مورد هدف از ارسال تکانه‌های عصبی به سراسر بدن را به طور دقیق توصیف نمی‌کند؟,1
چه چیزی را می‌توان در فلات جیزه پیدا کرد؟,4
هدف از ساخت هرم بزرگ چه بود؟,2
چه کسی باعث آگاهی ما از آتش افروزی است که معبد را ویران کرد؟,3
کدام جمله درباره بازسازی معبد آرتمیس صحیح است؟,2
با توجه به متن، اولین زمانی که ممکن است گونه‌ای روی دو پا راه رفته باشد، چه زمانی بوده است؟,1
کدام یک از این گونه‌ها به طور منظم روی دو پا راه می‌رفتند؟,2
نیروی دریایی آلمان در طول جنگ جهانی دوم در تلاش بود تا چه کاری انجام دهد؟,4
بر اساس اطلاعات ارائه‌شده در متن، چه کسی بیشترین موفقیت را در جنگ دریایی در طی نبرد اقیانوس اطلس داشته است؟,1
هنگامی که آشوری‌ها از سواره نظام استفاده کردند، چه چیزی وجود نداشت؟,1
نبردهایی که از سواره‌نظام استفاده می‌کنند چگونه انجام می‌شوند؟,3
با توجه به متن، در کدام موارد شهروند عادی بابلی را پیدا نمی‌کنید؟,4
کدام یک از موارد زیر به طور خاص برای روحانیان در نظر گرفته شده است؟,2
پادشاه توتانکامون چه زمانی مشهور شد؟,3
چه چیزی پادشاه توتانکامون را به پادشاه مشهور مصر تبدیل کرد؟,1
هومر شاعر یونانی در انجام چه کاری ناتوان بود؟,2
کدام فرد مشهور یونانی به چیزی غیر از ادبیات معروف است؟,3
خانواده یهودی بیشتر وقت خود را در کجا می‌گذراند؟,1
چه چیزی برای خانواده یهودی خیلی مهم نبود؟,3
کدام مورد به عنوان تفاوت بین کشورهای اسکاندیناوی توصیف نمی‌شود؟,2
چه کسی ابتدا در گرینلند ساکن شد؟,1
کدام گروه ترجیح می‌دهند بدون صندلی غذا بخورند؟,3
کدام یک از موارد زیر بخشی از جشن روم باستان نیست؟,4
بر اساس متن، کدام مورد بعید است که تأثیر ماندگاری داشته باشد؟,2
بر اساس متن، چه چیزی در یک کشور پیشرو است؟,3
کدام جمله درباره دروکگیال دزونگ درست نیست؟,invalid
کدام عبارت دقیقاً نتیجه آتش سوزی دروکگیال دزونگ را توصیف می‌کند؟,1
کدام یک از جملات زیر درباره کامبوج درست است؟,4
کدام یک از عبارات زیر به طور دقیق حمله به کامبوج را توصیف می‌کند؟,4
کمپانی Dutch East India در مدت زمانی که در تایوان بود، کدام کار را انجام نداد؟,4
معاهده شیمونوسکی منجر به چه چیزی شد,4
سطح pH یک ماده شیمیایی چگونه اندازه‌گیری می‌شود؟,3
چه چیزی از یون‌های هیدروژن حذف شد؟,4
کدام یک از عبارات زیر به طور دقیق پراید شیرها را توصیف نمی‌کند؟,3
کدام یک از عبارات زیر رفتار شیرها را به درستی توصیف نمی‌کند؟,4
خرگوش‌ها طعمه‌ای رایج برای چه نوع شکارچی هستند؟,3
گربه‌های کوچکتر معمولاً کدام یک از موارد زیر را شکار می‌کنند؟,1
کدام یک از موارد زیر جزئی از روش شکار پلنگچه نیست؟,1
کدام یک از موارد زیر به طور دقیق پلنگچه را توصیف نمی‌کند؟ ,3
کدام مورد از قدرت‌های برتر ببر در نظر گرفته نمی‌شود؟,3
با توجه به متن، کدام مورد بین ببر و شیر تفاوت دارد؟,2
با توجه به متن، رابرت هوک قبل از سایر زیست شناسان چه کرد؟,1
اصل کلمه «سلول» به چه معناست؟,2
با توجه به متن، اکثر حیوانات توانایی انجام چه کاری را دارند؟,2
با توجه به متن، برخی از جانوران از چه چیزی برخوردار نیستند؟,3
چه چیزی به گیاهان در فرآیند فتوسنتز کمک می‌کند؟,4
انسان چه چیزی را بازدم می‌کنند که گیاهان آن را استنشاق می‌کنند؟,4
با توجه به متن، کدام یک از مثال‌های زیر مانع از روند تکامل می‌شود؟,1
کدام یک از عبارات زیر به طور دقیق فرآیند گونه‌زایی را توصیف نمی‌کند؟ ,1
کدام قسمت از دستگاه گردش خون، خون را به سمت قلب می‌آورد؟,4
کوچک‌ترین رگ‌ها در سیستم گردش خون کدام هستند؟,1
توانایی حشره برای برگرداندن بال‌هایش به عقب کدام یک از موارد زیر را افزایش می‌دهد؟,2
کدام مورد در متن به عنوان چیزی که تحت تأثیر توانایی پرواز حشره است، ذکر نشده است؟,2
کدام یک از ویژگی‌های زیر معمولاً با دایناسورها مرتبط نیست؟,2
کدام یک از موارد زیر معمولاً به عنوان ویژگی مشترک پرندگان و دایناسورها در نظر گرفته نمی‌شود؟,3
با توجه به متن، تریسراتوپس احتمالاً کدام قسمت از گیاه سرخس نخل را می‌خورد؟,1
با توجه به متن تریسراتوپس احتمالاً کدام یک از موارد زیر را می‌خورد؟ ,2
با توجه به متن، کدام یک از ورزش‌های زیر در شمالی‌ترین مناطق ایتالیا احتمالاً محبوبیت زیادی دارد؟,3
با توجه به متن، کدام یک از ورزش‌های زیر موفق به کسب عنوان قهرمانی جهان برای ایتالیا شد؟,1
پس از چه رویدادی بخش‌های خاصی از لوکزامبورگ به بلژیک پیوست؟,2
کدام یک از موارد زیر بر بیطرفی لوکزامبورگ تأثیر گذاشت؟,1
چند کیلومتر مربع از کل مساحت ترکیه در اروپا است؟,4
با توجه به متن، طول ترکیه حدود چند مایل است؟,4
از زبان لاتین در شهر واتیکان برای چه کاری استفاده می‌شود؟,1
در شهر واتیکان، از زبان ایتالیایی برای چه کاری استفاده نمی‌شود؟,3
با توجه به متن، کدام یک از موارد زیر از تلفیق صدا در رایانه‌های پیچیده بهره می‌برد؟,1
با توجه به متن، اکثر خانه‌ها در کدام منطقه دارای توالت‌های مجهز به فلاش تانک بودند؟,1
سیستم‌های فاضلاب پیشرفته در کدام یک از مناطق زیر یافت شد؟,1
کدام یک از موارد زیر باعث گردش اسکیت باز می‌شود؟,1
با توجه به متن، کدام مورد زیر تورفتگی روی تیغه اسکیت یخی مدرن را به طور دقیق توصیف می‌کند؟,1
با توجه به متن، چه فرآیندی به اتم‌ها اجازه می دهد تا انرژی اضافی حاصل از نور را دفع کنند؟,4
چه چیزی موجب می‌شود اتم فوتون ساطع کند؟,2
با توجه به متن، کدام مورد در نهایت سبب از کار افتادن حباب لامپ می‌شود؟,3
هنگام تعویض لامپ، لمس کدام یک از موارد زیر می‌تواند خطرناک باشد؟,3
با توجه به متن، وقتی هسته شکافته می‌شود چه اتفاقی می‌افتد؟,2
کدام مورد نشانگر انعکاس تماس‌ از راه دور به پایین در زمین است؟,2
از کدام مورد برای فرستادن تلسکوپ به فضا استفاده می‌شود؟,2
در رابطه با رویدادی چرخه‌ای،‌ برای ردیابی گذر زمان باید به چه مواردی توجه کرد؟,2
با توجه به متن، زمان برای مقایسه چه جنبه‌ای از یک رویداد استفاده می‌شود؟,1
با توجه به متن، کدام مورد برای وارث تاج و تخت عادی در نظر گرفته می‌شود؟,4
بر اساس اطلاعات متن، چارلز در انجام چه کاری اولین نفر بود؟,3
ناوگان تریگواسون از کدام کشور بود؟,4
آلمان از چه زمانی در تاریخ تأثیر فرهنگی شدیدی بر استونی گذاشت؟,3
زبان استونیایی تحت تأثیر چه چیزی بود؟,2
با توجه به متن، تعداد متکلمان بومی زبان هندی بر حسب چه عاملی تغییر می‌کند؟,1
کدام مورد عبارت صحیحی درباره زبان‌های هندی و اردو است؟,3
کدام مورد حقیقتی صحیح درباره الفبای هانگول نیست؟,2
الفبای Hunmin Jeongeum در نهایت به چه چیزی تغییر یافت؟,2
با توجه به متن، کدام زبان‌ها تحت تأثیر سانسکریت قرار گرفته‌اند؟,4
با توجه به متن، استفاده از زبان سانسکریت به چه دلیل کم شده است؟,4
با توجه به متن، کدام مورد در رابطه با نیروی جاذبه روی ایو صحیح است؟,4
با توجه به متن، کدام یک از عبارات زیر لایه بیرونی ماه را به درستی توصیف می‌کند؟,4
طبق این متن، پوسته ماه در کدام قسمت ضخیم‌ترین است؟,3
بر اساس متن، کدام مورد از باورهای افرادی خاص است؟,3
هر چه از مرکز خورشید دورتر می‌شوید، چه چیزی رقیق‌تر می‌شود؟,3
با توجه به متن، کدام قسمت از خورشید از زمین قابل مشاهده است؟,3
کدام یک از مشاهدات زیر به تأیید نظریه کوپرنیک کمک کرد؟,1
کدام یک از موارد زیر توسط گالیلئو گالیله در سال 1610 مشاهده شد؟,2
با توجه به متن، آب رودخانه آمازون از کجا جمع می‌شود؟,1
کدام افتخار به رودخانه آمازون نسبت داده نمی‌شود؟,3
کدام رشته کاری ذکر شده در متن، کمترین تعداد ونزوئلایی‌ها را استخدام می‌کند؟,3
با توجه به متن، کدام یک از بخش‌های زیر بیشترین تعداد ونزوئلایی‌ها را استخدام می‌کند؟,1
با توجه به متن، همجوشی به ستاره‌ها امکان چه کاری را می‌دهد؟,3
یک راکتور همجوشی کارامد کدام یک از موارد زیر را تولید خواهد کرد؟,4
ترکیب شیمیایی آب چیست؟,4
وقتی آب تغییر شکل می‌دهد، چه چیزی ثابت می‌ماند؟,1
با توجه به متن، کدام یک از موارد زیر در هنگام تلاش برای اعمال قوانین خاص مورد توجه برای سیزده ایالت نبود؟,1
با توجه به متن، کدام عبارت وضعیت حکومت مرکزی در دوران جنگ انقلابی را به درستی نشان می‌دهد؟,1
کلمات پشت اعلامیه استقلال چگونه نوشته شده است؟,3
سنگاپور به کدام یک از موارد زیر مشهور است؟,1
ارکیده سنگاپوری چیست؟,2
طبق این متن، پادشاهی جدید مصریان احتمالاً از کدام ویژگی اهرام جیزه شگفت زده نمی‌شوند؟,1
با توجه به متن، علف‌خواران به دنبال باران به کجا سفر می‌کنند؟,3
با توجه به متن، علف‌خواران حدود آوریل از کدام منطقه عزیمت می‌کنند؟,2
«عملیات سیلیون» حمله به کدام کشور بود؟,2
آلمان حمله به بریتانیا را چه نامید؟,2
چه چیزی به عنوان مرحله ضروری در طرح ایتالیا برای تصرف کشورهای آفریقایی ذکر نشده است؟,2
بر اساس این متن، هدف اصلی ایتالیا از جنگ چه چیزی در نظر گرفته شد؟,1
چه کسی با مهاجمان روابط دوستانه برقرار کردند؟,2
متفقین درگیر عملیات دراگون چه کسانی بودند؟,1
توسعه کدام فناوری باعث شد زیردریایی‌ها شروع به حرکت در زیر آب کنند؟,4
زیردریایی‌ها در اولین استفاده خود برد بسیار محدودی در کدام حوزه داشتند؟,3
با توجه به این متن، چه کسی توافقی را نقض کرد؟ ,4
کدام یک از موارد زیر توسط ارتش سرخ انجام نشد؟,3
چه اتفاقی برای مهندس ارشد ارتش دهم ایتالیا افتاد؟,3
ایتالو بالبو کجا کشده شد؟,4
با توجه به متن، کدام یک از تکنیک‌های زیر بخش مهمی از مراقبه تبتی است؟,3
بر اساس این متن، چاکراها چگونه در «مرکز» مراقبه تبت فعال می‌شوند؟,2
دومین ترانه فداکارانه را چه کسانی در طول برنامه ارائه کردند؟,4
با توجه به متن، چه کسی در هنگام پخش غذا ترانه فداکارانه می‌خواند؟,1
دومین اجرای آخر شب چه بود؟,1
آلساندرو سفینا از کدام ملیت است؟,4
کدام یک از عبارات زیر با توجه به متن صحیح نیست؟,1
با توجه به متن، چه کسی درباره میزان گرمای ناراحت‌کننده نظر داده است؟,2
برق کجا به دلیل فعالیت سونامی قطع شد؟,1
با توجه به متن، تونگ چگونه تحت تاثیر قطعی برق قرار گرفت؟,4
چه زمانی پلیس توانست از اسلحه‌های رادار خود برای اندازه‌گیری سرعت رانندگی جانی رید استفاده کند؟,1
با توجه به متن، چرا محاسبه سرعت جانی رید برای پلیس نیوزیلند دشوار بود؟,2
مرکز زمین ‌لرزه مربوط به بوت کجا بود؟,2
در شورش ابوغریب چه اتفاقی افتاد؟,4
زندان عراق به چه دلیل رسوا شد؟ ,4
چه رویدادی قرار بود در استادیوم یادبود جنگ مائوئی برگزار شود؟,3
در نهایت چه کسی درباره لغو این رویداد توضیحی ارائه کرد؟,2
تعدادی از ساکنان بیشکک چه کسی را مسئول غارت می‌دانستند؟,3
چه کسی معترضان جنوب را مقصر این غارت می‌دانست؟,1
رینگ چه زمانی افزایش فروش را تجربه کرد؟,1
جیمی سیمینوف چه زمانی تصمیم گرفت رینگ را راه اندازی کند؟,1
هر قسمت Reading Rainbow چه چیزی را به بچه‌ها توصیه می‌کرد؟,4
چه چیزی ممکن است در لغو سریال Reading Rainbow نقش داشته باشد؟,1
کدام مورد در بحثی که مقامات آمستردام و موزه درباره درخت مطرح کردند، وجود نداشت؟,2
به گفته یک بازرس ارشد RSPCA، بازرسی‌ها باید برای کدام یک از موارد زیر استاندارد باشد؟,4
بر اساس این متن، چه چیزی می تواند به افزایش اهمیت رفاه حیوانات برای کارگران کشتارگاه استرالیا کمک کند؟,1
با توجه به متن، فرد دستگیر شده چه شغلی دارد؟,1
با توجه به متن، در حالی که اخباری مبنی بر دستگیری فردی دیگر منتشر می‌شد، مراسم تشییع جنازه چند قربانی برگزار می‌شد؟,2
در پاسخ به اعتراضات، کدام کشور قرارداد امضا‌شده ACTA خود را تصویب نکرد؟,2
با توجه به متن، کدام یک از کشورهای زیر تصمیم به تعویق روند پیوستن به ACTA گرفتند؟,4
چند نفر در اثر حادثه‌های گرمای بیش از حد iPod مجروح شدند؟,1
چه کسی گفته است که حوادث مربوط به گرمای بیش از حد دستگاه چندان جدی نیست؟,4
«استیو جابز» در طول سخنرانی خود گفت که اپل قصد اختراع دوباره چه چیزی را دارد؟,2
هدف از سخنرانی دو ساعته «استیو جابز» چه بود؟,3
کریستینا فرناندز دی کرشنر در تئاتر آرژانتین چه چیزی را اعلام کرد؟,1
کریستینا فرناندز دی کرشنر قصد خود برای نامزدی را کجا اعلام کرد؟,3
یافته‌های ACMA در رابطه با Big Brother چه بود؟,1
برای اینکه رسانه تحت مقوله محتوای اینترنتی لحاظ شود، باید چه پارامترهایی داشته باشد؟,2
رهبر حزب لیبرال استرالیا کیست؟,2
چرا استرالیا پیش از این صنعت انرژی هسته‌ای نداشته است؟,4
کدام اسکی باز با کمک راهنما مسابقه داد؟,3
کدام کشور در مسابقات Super-G کلاس ایستاده زنان دهم شد؟,1
با توجه به متن، کدام جمله درباره بلیک صحیح نیست؟,2
بر اساس متن، کدام یک از موارد زیر برای بلیک اتفاق نیفتاد؟,3
بودجه گرمایش جهانی سازمان ملل برای چه چیزی به کار نمی‌رود؟,2
با توجه به متن، سازمان ملل متحد امید دارد که چه چیزی را نجات دهد؟,3
کدام مورد توسط «آلبرت موچانگا» به عنوان موضوعی که هنوز نیاز به توافق داشت، ذکر نشده است؟,1
