question,gpt_answer
"Onucchhed onujaayi, kichhu nirdishto manoos nicher konti bishwas kore?",3
Apni soorjer kendra theke aro dure jete thakle konti aro patla hote thake?,3
"Onucchhed onujaayi, soorjer kon ongsho prithibi theke drishyoman?",3
Nicher kon porjobekkhonti Copernicus totto nishchito korte sahajyo korechhilo?,1
Galileo Galile 1610 sale nicher konti porjobekkhon korechhilen?,2
"Onucchhed onujaayi, Amazon nodee kotha theke joll sangraha kore?",1
Kon swikrititi Amazon nodeer jonyo projojyo noy?,3
Onucchhede ullekhito kon dhoroner kaje sobcheye kom songkhyok venejueller basinda nijukto hoy?,3
"Onucchhed onujaayi, nicher kon khetre sobcheye beshi songkhyok Venejueller basinda hoy?",1
"Onucchhed onujaayi, fusion tarader ki korar sujog day?",3
Nicher konti karjokori fusion reactor toiri kore?,1
 joller rasayanik gothon ki?,4
"Joller gothone poriborton holeo, konti eki thake?",1
"Onucchhed onujaayi, Nirdishto ainguli aroper cheshta korar somoy terti rajyer jonyo nicher konti kono somosya chhilo naa?",1
"Onucchhed onujaayi, Kon bakyoti biplobi juddher somoy kendriya sarkarer obostha nirbhulbhabe protipholito kore?",4
Swadhinotar ghoshanar poschat diker shabdaguli kibhabe lekha chhilo?,3
Singapur nicher kontir jonyo suporichito?,1
Vanda  miss jojaquim ki?,2
"Onucchhed onujaayi, Gija pyramider kon utkorshota dekhe New Kingdom mishoriorder bismito howar kono karon chhilo na?",3
"Onucchhed onujaayi, trinobhoji prani brishtipater jonno kotha theke bhromon shuru kore?",2
"Onucchhed onujaayi, trinobhoji prani april er kono ek somoye kon sthan chhere jay?",2
Operation sealine kon desher akromon chhilo?,1
Germany Britten er upore akromon ke ki bole?,2
"""Kontike """"italir """"italir africar deshgulo dokhol korar proyojoniyo dhap hisebe ullekh kora hoyni?""",2
"Onucchhed onujaayi, Konti Italy er juddher prathomik lakshya hisebe bibechito hoyechhilo?",1
Kara akromonkarir sathe bondhutwopurno somporko sthapon korechhilo?,2
Operation dragon-e jorhito mitroshokti kara chhilo?,1
Kon projuktir bikasher phole dubojahaj joler niche cholachol korte shuru kore?,4
"Prothom byaboharer somoy, Dubojahaj er kon khetre khub e  simito porisor chhilo?",3
"Onucchhed onujaayi, kara ekti chukti langghan kore? ",4
Nicher konti Red Army porichalona koreni?,3
italio Tenth Army-er mukhyo engineerer ki hoyechhilo?,3
Italo Balbo kothay nihoto hon?,4
"Onucchhed onujaayi, nicher konti Tibbati dhyaner ekti gurutwopurno koushal?",3
"Onucchhed onujaayi, Tibboti dhyaner “kendravindu”r somoy chakra kibhabe sokriyo hoy?",2
anushthan cholakale ke bhoktimulok geet uposthapon koren?,2
"Onucchhed onujaayi, Khabar poribeshoner somoy k bhoktimulok songeet uposthapon koren?",1
Sondhyar ditwiyo-shesh poribeshona ki chhilo?,2
Alessandro safina-r jateeyota ki?,4
"Onucchhed onujaayi, nicher kon bakyoti sothik noy?",1
"Onucchhed onujaayi, aswastikor tapmatra niye ke montobyo korechhilen?",2
Sunamir karone kothay bidyut sangjog bichchhinno hoye gichechilo?,1
"Onucchhed onujaayi, Bidyut songjog na thakay Tonga kibhabe akranto hoyechhilo?",4
Pulish Jonny raid’er gaari chalanor goti porimap korar jonyo kokhon tader radar gun byabohar korte sokkhom hoyechhilo?,3
"Onucchhed onujaayi, Jonny raid’er goti porimap kora new geland pulish er jonyo kothin chhilo keno?",2
Butter dik theke bhumikamper kendra kothay chhilo?,4
Abu garib-e dangar somoye ki ghotechhilo?,1
Iraqer karagar kukhyato hoyechilo keno? ,4
 Moiepor ory memories stadym-e ki dhoroner event howar kotha chhilo?,3
Shobsheshe ke event batiler bishoye byakhya diyechhilo?,2
Bishkeker basindara lunthaner jonyo kader doshi bhebechhilen?,3
Lunthaner jonyo dakkhiner protibadkarider kara dosharop korechhilo?,1
Ring-er bikroy kokhon bedeche?,1
Jammy siminoff kokhon ring shuru korar shiddhanto nen?,1
Protiti reading rainbow porbo shishuder kisher byapare agrohi korto?,4
Konti reading rainbow sirij shesh korar khetre bhumika rekhechilo?,1
Nicher konti Amsterdam o jadugharer jonyo gachtir bishoye kormokortader bola kono jukti chhilo na?,2
"Rspcaer chief inspectorer mote, nicher kontir khetre tadaraki mansommoto howa uchit?",3
"Onucchhed onujaayi, Australier  kasaikhanar kormider kache poshur kalyaner gurutwoke joralo korte konti sahajyo korte pare?",1
"Onucchhed onujaayi, je byaktike greptar kora hoyechhe tar pesha ki?",1
"Onucchhed onujaayi, arekti greptar korar khabar porhar somoye, kotojon bhuktobhogir jonyo antyeshtikriya kora hoyechhilo?",2
"Kon desh bikkhuber byapare shara dewar jonyo, tader swakkharito acta  chukti niye egiye aseni?",2
"Onucchhed onujaayi, nicher kon desh acta-te jog dewar prokriyate bilombo korar siddhanta niyechhilo?",4
ipod oti uttopto howar ghotonay kotojon lok ahoto hoyechhilo?,1
Ke uttopto howar ghotonaguli beshi gurutoro noy bole montobyo korechhilen?,4
"Stibha joves tar boktritar somoy, Apple konti punoray udbhabito korte cholechhe bole ullekh koren?",2
stibha joveser 2 ghantar boktritar uddeshyo ki chhilo?,3
Cristina fernandej die kirchner argentine thiegtere ki ghoshona den?,1
Cristina fernandej die kirchner tar ichha bastobyoner byapare kothay ghoshana korechilen?,3
Big Brotherer bishoye acma ki khunje peyechhilo?,1
Internet content hisebe bibechito howar jonyo media ke kon parameter er modhey porte hobe?,2
Austraileer liberal party-r neta ke chhilen?,1
Australia er ekhono kono paromanobik shakti shilpo ney keno?,2
Kon skier ekjon guide -er sohayotay protijogita koren?,4
Kon desh Super-G-te mohila protijogider modhye dashom sthan adhikar kore?,1
"Onucchhed onujaayi, Black somporke kon bakyoti sothik noy?",2
"Onucchhed onujaayi, nicher konti Blake-er kkhetre ghoteni?",2
Jatisangher  baishwik  ushnota tohobil kisher jonyo byabohrito hobe na?,2
"Onucchhed onujaayi, Jatishangha Ki bachanor protyasha kore?",1
Albert muchanga kontike emon kichhu hishebe ullekh korenni jetir byapare ekhono ekmot howa proyojon?,3
"Onucchhed onujaayi, keno July te lenden shuru hote pare?",2
"Onucchhed onujaayi,  atlanta-journal sangbidhan shiksha adhikarikke ki karone abhijukto korechhilo?",1
"Onucchhede prodotto tothyo onujaayi,  atlanta-journal sangbidhan er protibedone ki ullekh kora chhilo na?",3
"Onucchhed onujaayi, boma bishforoner pore ki jana giyechhilo?",4
"2017 sale manchester sitite jogdaner por theke, Jeeshu  kotoguli match e khelechhilen?",4
Kon club e jogdaner jonyo jeeshu 27 million pound parishromik peyechhilen?,2
Chhatrabaser otithider somporke kon bakyoti satyo noy?,4
"Onucchhed onujaayi, nicher kon bakyoti sotyi noy?",1
"Onucchhed onujaayi,sangharshati somporke kon tothyoti nishchito noy?",1
"Onucchhed onujaayi, sangharsher byapare ekhono konti nirdharon kora baki ache?",4
"Onucchhed onujaayi, Batten sobcheye dhoni american-der talikay kototomo sthane chhilen?",3
Batten kon protishthaner jonyo onudan diten?,2
Konti governor arnold shoarjonegar swakkhorito biller ongsho chhilo na?,3
"Onucchhed onujaayi, Ke boktobye bola kothagulo shunte parenni?",3
"Onucchhed onujaayi, nicher konti shunanite miller er obhiggotar satyo bornona day?",2
K Mukto bauch aain er porimarjon korar poramorsho den?,2
K oswikar koren je “mukto bauch aain” prak-nirbachoni lok dekhano procheshta hisebe byabohrito hoyni?,1
Biaaler  mutre saniuric acid o melamine namok jougo duiti ke onner saathe bikriyar somoy ki gathon kore?,3
Gobeshokra ki porjobekkhon korte abolohito bornalibikkhon jontro byabohar koren?,2
K lunak “chunnter runny ” bole ullekh koren?,4
K Lunak “khamkheali” bole ullekh koren?,2
Garhi dughotonar sathe jorhito ger chaloker ki hoyechhilo?,1
Nicher konti rugby turnamenter  er somoy dakkhin africa er khelake byatikromi kore tole na?,3
"Onucchhed onujaayi, dakkhin africar khela kokhon bhalo hote shuru kore?",4
"Onucchhed onujaayi, Nicher kon bornonati cheaner orthoniti protipholito kore na?",4
"Onucchhed onujaayi, Cheaner orthoniti markin juktorashtrer orthonitik kobe atikranta korte parto?",2
Hue unnahanshil deshgulike ki korar poramorsho diyechhilen?,4
Hue  ki ullekh korenni?,4
Nicher kontir karone bhirmyan poristhiti bhalo nei bole ullekh korechhilen?,1
"Prosecution er karone, Huhone er cabinet obosthan ke grohon korbe?",1
Prosecution er phole ke banijya montrir bhumika grohon korbe?,1
camille cent-sense’ operar somoy shilpira dorshokder ki korte utsahito koren?,3
Operar somoy prothome kara dhumpan kore?,3
Leonov-er somponno “mahakash podocharona”r arekti nam ki?,3
Lenov kon missione soviet ongsher netritto den?,2
Garhi durghatonay ke aghat peyechhilo?,1
Durghotonar sathe jorhito lokder ki hoyechhilo?,2
Kormosuchiti niye kormoroto bigyanira kisher dwara srishto probhab porjobekkhoner protyasha korchhilen?,4
Bigyanira nicher kontir podartho porjobekkhon korchhilen?,4
"Onucchhed onujaayi, rakkhanshilra kontir samalochana korenni?",3
Kara hariken catariner’r tran karjer punornirman chukti niye samalochana korchhen?,4
"Onucchhed onujaayi, Stardust mahakashjaner alo prothom kothay drishyoman hoy?",2
"Onucchhed onujaayi, mahakashjanti nicher kontir jonyo ekti record srishti korbe?",3
Dr. maller balasubramanin kibhabe saroja balasubraman-er sathe somporkito chhilen?,2
Saroja balasubramanin-er mordeho kothay pawa giyechhilo?,3
ibey konti orjon korechhilo?,3
ibey ei orjon diye aro ki ki orjon korte chay?,2
"Onucchhed onujaayi, maramarir pore kara prangone theke jawa bandider sathe kotha bolenni?",1
Konti bandider danga theke dheere dheere phire jete badhyo kore?,2
"Atollah ally khamenei’r mote, Iran deshtir nijeke ki theke mukto korte hobe?",4
"Onucchhed onujaayi, Ke iraner orthoneetir upore nishedhaggar prabhab sweekar korechhilen?",1
Nicher konti France’er bhotdan prokriyar ongsho noy?,4
Bhoter ra tader pochhonder prarthike kothay nirdesh korbe?,2
Ki allen ke mushasir jonno at-bochhorer tallasi shuru korte tarito korechhilo?,4
"Onucchhed onujaayi, allen tar ullekhjogyo poriman ortho kisher jonyo byay koren?",2
"Onucchhed onujaayi, nicher kontir phole plant tir modhye ba charpashe bipojjonok obostha srishti hote pare?",1
Planter ghotonar pore sthaniy basindader dewa nirapotta poramorsher modhye nicher konti chhilo na?,3
"Dr. mole-er mote, xdr-tb-r byapare sobcheye udwegjonok bishoyti ki?",4
Jotojon rogider variant tir sangsporshe eshechhilen tader modhye kotojon nishchitobhabe swasthoseba kormi?,2
Nextgen system kon prajukti byabohar kore?,1
Nextgen kibhabe sorasori air traffic controller ke subidha dey?,2
"Onucchhed onujaayi, Itihasbidra kontite gurutwo aroper jonyo fbi-er samalochona korenni?",3
Ashleel uddoger bishoyti fbi-ke ki korte badhyo kore?,4
JAS 39 see -er durghotonay sahajyo korar jonyo nijukto agni nirbapok gaaritir ki hoyechhilo? ,2
"JAS 39 see grippen durghotonar pore, bimanbondor ki bondho kore day?",1
Brojejinsky Irani biplober somoy kake nirdeshona diten?,3
1977 sal porjonto ke Jateeyo nirapatta upodeshta-r pod dhore rakhen?,2
Nicher konti partijan belgrad-er sathe bobic’er career ke nirbhulbhabe byakhya kore na?,1
Partijan belgrader sathe bobic’er itihas somporke kon bornonati sothik?,1
"Onucchhed onujaayi, kon boishishtyo Hespernichus-ke velocyruptor theke prithok kore?",2
“Hespernichus” er ortho projatir kon sharirik boishishtyo theke newa hoyechhe?,1
Shuting somporke nicher kon bakyoti satyo noy?,3
Je event e shuting er ghotonati ghotechhilo seti somporke nicher kon bakyoti nirbhul?,1
"Onucchhed onujaayi, Luno niye kormokortader prathomik ashanka ki chhilo?",1
"Onucchhed onujaayi, Luno er venge porha somporke nicher kon bakyoti satyo noy?",2
Algeria kon doshoke swadhinota orjon korechhilo?,3
 Sheshkrityer anusthaner jonyo television er screen kothay set kora hoyni?,4
sheshkrityer anusthanti kothay onushthito hoyechhilo?,3
"Bishforoner pore, kake gurutoro aghater jonyo chikitsa dewa hoy?",1
Ke gas leak er report korechhilen?,1
Onucchhed onujaayie ei akromone koto jon lok mara jan?,2
Akromoner somoy kar astro ekti porjaye guli korte byartho hoy?,2
Kon khelatike Olympyk program er baire vote dewa hoyechhilo?,1
Antorjaatik Olympyk Committee nicher kon khelatike ontorbhukto korar jonyo vote diyechhilo?,3
Arthar Ginnis muloto koto bochhorer jonno St James’ Gate Brewery lease niyechhilen?,4
Ginnis proti bochhor koto bilion dolaar ay kore?,3
European Union er koto gulii deshe H5N1 virus shonakto kora hoyechhe?,3
H5N1 viruser sorboshesh case ti kothay shonakto kora hoyechhe?,1
Shantirokkhider madhyome srishti hoye chhorhiye porar age Haiti sorboshesh kokhon ei rougher sommukhin hoyechhilo?,1
Kon sthaner borjyo ei rogti chhorhiye porhar jonyo dayi?,2
Iris sarkar ki korar porikolpona korchhe?,4
Ireland e samoyikbhabe ki boidho chhilo?,4
Sondehobhajon oporadhir bishoye ki niye todonto kora hochchhilo?,1
"Chinno poribortoner somoy, sondehobhajon ki koreni?",2
"Onucchhed onujaayi, English tutor Corno nicher kontir jonyo obhijukto honni?",2
"Onucchhed onujaayi, Rolando Mendoza kake hostage koreni?",4
"Onucchhedr bhittite, kon hostage der druto chharha hoyechhe bole nishchito kora hoyni?",1
"Onucchhed onujaayi, brajile ke eki-linger bibaher somorthone swakkhor songgroho korchhe?",1
Bikkhobkarira tader petition kar kachhe debe?,3
"Armand Versace er bhashyomote, Jonota abohawar byapare protikriya shuru korar age sorasori ki ghhotechhilo?",3
"verseser mote, kokhon prochondo batas boite shuru korechhilo?",1
"Fred-er age, 35°W er purbe koto borho jhorher record kora hoyechhe?",3
"Fred Cape Verde dweeper pashe obosthan korar somoye, eti kon dike egiye jachchhilo?",4
Nicher kontir goti er purbosangaskaraner cheye drutotoro?,1
802.11n-er 802.11b-er sathe samonjosyopurnovabe pichhoner dike jawar jonyo konti proyojoniyo?,4
Olympik sworno podok joyi Commonwealth Games-e santarer jonyo koiti event a chhilen?,2
Olympik sworno podok joyi tar byathar jonyo oshudh nicchilen na keno?,3
"Onucchhed onujaayi, bhumikampa karjokromer bishoye konti bibhranti srishti korte parto?",1
"Onucchhed onujaayi, kokhon porjayer poriborton ghotechhilo?",3
Chandrayaan-1’er lunar probe somporke kon bakyoti sothik noy?,1
Nicher kon bakyoti lunar probe ke nirbhulbhabe bornona kore?,1
"Onucchheder bhittite, rogtir biruddhe sukrokkhar kon mandondoti sobseshe proyog kora hobe?",3
Rogti kibhabe manusher modhye chhorhiye porte pare?,1
Ditwiyo bakyer byarthota kon phol ante pare?,2
"Onucchhed onujaayi, ditwiyo bakyoti kokhon muchhe phela hoy?",2
“Panama Papers” kar kachhe fans kora hoy?,1
"Onucchhed mote, British press sompod lukanor jonyo byabohrito odhikangsho company ke porichalona korchhe bole dabi kore?",3
Nicher kon biman durghotonay mrityur har sobcheye beshi?,3
Nicher konti Irane bipul songkhyok biman durghotonar karon noy?,2
Iraq Study Group theke pawa report e nicher konti ontorbhukto kora hoyni?,2
Iraq Study Group er report e nicher kontite jor arop koreni?,1
"Police er mote, ke Provenzano’r dan-hat hisebe bibechito hoto?",2
"Oucchheder tothyer bhittite, Falcone er mrityur karon ki?",1
Nicher konti Hitoshi Saito er orjito sommangulir ekti noy?,4
Ivashaki kothay biye erhiye jete perechhilen?,2
Ke Ivashaki-ke akromon kore?,3
Alonso tar race kokhon shesh kore?,1
Schumacher ki karone tar race age shesh koren?,4
"Onucchhed mote, greptar howa byaktider jamin dewa kar dayitwo?",4
"Onucchhed e ullekhito samoyik nishedhaggar adesh onujayi, greptar howa byaktider 24 ghontar cheye beshi somoy dhore rakhar jonyo taderke kontir sujog dite hobe?",4
"Onuchchhed onujayee, runoff batil korar karon byakkhya korar jonno kon karon byabohar kora hoyni?",2
Shesh porjonto keno Kutnitikera kaachhe runoff oproyojoniyo bole mone kora hoyechhilo?,3
Eff ee ti ee -er jonno proshashonik suvidhaguli k prodan kore?,3
Eff ee ti ee -er “rajnaitik dalalder” somporke nicher bibritigulir modhye konti sotyo noy?,4
emaa stone k kon puroshkarer jonno mononoyon kora hoyechhilo?,3
Cinemati kon puroshkarer jonno mononoyon hoyni?,2
Bhumikamper por nicher konti chalu chhilo?,4
"Onuchchhed onujayee, bhumikamper karone nicher kontite sthayee khoti hoyechhe?",3
"Onuchchhed onujaayee, nicher kon samasyati ei doliltite antarbhukta kora hoyni?",2
Nicher konti Philistine er daabigulir modhye nei?,2
Ma kon deshe aain niye parashuna korechhilen?,1
"Onuchchhed onujayee, Ma er nirbachone jeetar kkhetre kon desher pokkhe okaloti kora take sahajyo korechilo?",4
"Onuchchhede jemonta bola hoyechhe sei onusare, shohor chharhar aage caroline willson kar jonno kaj korechhilen?",3
"Morshume baki charti douwo theke, k driverder championship ee choturtho sthan arjon korechhen?",4
"Onuchchhede ullikhito douwo ti onusoron kore, Drivers championship ee Keney-er koto pent achhe?",1
"Onuchchhed onujaaye, manush kotobar emon ulkapat dekheche ja poroborti kale mangal grohe utpotti hoyechilo bole proman paowa grche?",2
"Onuchchhede ullikhito onujayee, je shilagulik mangal groher utso bole pawa geche, segulir byapare konti sotyi?",4
Shumachar kobe abosar grahan korechhilen?,2
Massa kobe akranto hoyechhilen?,1
"Onuchhed onujayee, byabosthati kibhabe aol k probhabito korbe?",3
Notun byabostha onusoron kore nicher konti shesh hote pare?,3
Hamlay nihoto kotojon pulish officer chhilen na?,2
K hamlay abhijukto sandehabhajaner somporke report korechhilen?,1
"Floridar ekjon samasta rajye bijiie hisabe, meat Romney k ki puroshkar prodan kora hoyechhilo?",3
"Onuchchhed onujayee, prathomik nirbachone Jingrich koto shotangsho vote peyechhilen?",2
"Onuchchhed onujayee, sovar er folafoler pore k ar protidwondita obyahoto rakhenni?",2
"Onuchchhed onujayee, sovar folafol prokasher pore k onyanyo prartheeder somporke otirikto katha bolechilen?",2
2015 er aage show ti prodorshito howar ekmatro jayga kothay chhilo?,1
Stationti te ki dhoroner spinner thakar kotha bornona kora hoyechhe?,3
David Headly ki sangraha korechhilen ja shesh porjonto jongi sangathaner akramane sahayata kore?,1
Jongi sangathan Mumbai jaoyar jonno kon poribohon madhyomti byabohar korechilo?,3
Onuchchhede ullikhito nadaler ebong raoniker brisbane open matcher folafol kon bibritike sothikvabe protipholito kore?,1
"Onuchchhed onujayee, prothom surveyer pore Nadal ebong Raonic er matcher obosthan ki chhilo?",2
Tinti notun Naked News somprocharer modhye kon bhasar program antarbhukto noi?,3
"Onuchchhed onujayee, notun Naked News somprochar kothay pawa jabe na?",3
Kotojon protijogi giant slalom shes koreni?,4
Nicher kon bibrititi championshipe daud er folafol k sothikvabe protipholito kore?,2
Nicher kontik nba sthogito korar siddhanto grohon korechhilo?,1
"Onuchhed onujayee, kiser karone virus niye nba er udweg dekha daay?",4
Atlanta thrushers er biruddhe khelay washington capitalser hoye khelar joysuchok goal ti k korechhilen?,1
Capitals bonam thrushers er khelay k tar mousumer 60tom goal ti korechhilen?,3
Nordan rock bankti er kokhon sarkar er kachh theke sahayata proyojon hoyechhilo?,4
"Onuchchhed onujayee, nicher kon bibriti ti Nordan rock bankti er sathe Virgin group er lenden k sothikvabe bornona kore?",1
"Onuchchhede kora bornona onujayee, kioto jalbayu chukti swakkhorer pore kon deshti kkhotigrosto hoyechhe?",1
Australier praktan sarkar kayoto anumodan kontir khoti korbe bole bhebechhilo?,2
Triale bandukbajder  kon kormosuchite niyog kora hoyechhilo?,4
Kon bibriti ti kitpatanga niyantraner triale ke sothikvabe protipholito kore na?,1
"Onuchchhed onujayee, bibhajanti kothay pawa gelo?",2
"Onuchchhed onujayee, konti prottasar cheye aage ghotechhe?",2
Ekti video game cholakalin nadachada korar jonno ekjon kheloader ki kora proyojon?,4
Televisioner remoteer moto dekhte ki naksha kora hoyechhilo?,1
Jinghua sangbad sanstha sorboshesh report a ki bola hoyni?,2
Jinghua sangbad sanstha ar Prathomik reportgulite ki ullekh kora hoyni?,2
radiote ekti anusthaner somoy Saaraa danie ki ghoshana korechhilen?,4
Kar kachhe pouchano sombhob hoyni?,4
K protishrutike “ekti boro podokkhep” bole montobyo korechhilen?,3
Slania bibhinno desher jonno kototi stamp utpadon korechhilen?,4
"Onuchchhed ouujaayee, tanker ventguli thekey kromagoto tell chuie porar sombhabyo karon ki?",3
Relief valovguli keno khola rakha hoyechhilo?,2
"Bortomane, nobom wordti te joler ucchota koto?",3
Catarina namak harikentir somoy nobom wordti te ki hoyechhilo?,3
Nicher konti Hamilton thekey nischito bhabe janano hoyni?,3
Bigyanira nicher konti khunje ber korte chan?,4
"Onuchchhed onujayee, sthaniyo pulisher bondho korar khetre ki bhumika rekhechhilo?",3
"Bondho korar somoy, probesher path ee ki ghotechhilo?",1
"Onuchchhed onujayee, photographerke gaarir aghat koraa aage ki ghoteni?",1
Gaarir aghat er aage ekjon photographer ki korar cheshta korchhilen?,2
Kon bibriti viruser porikkhay positive howar pore Rashtropotir abostha sothikvabe bornona kore na?,1
"Onuchchhed ti onujayee, Rashtropotir prosonge nicher kon bibriti ti sotyo?",3
"Onuchchhed onujayee, Krantiya ghurnijhad gonu kakhon durbal hobey bole aasha koraa hoyechilo?",2
Krantiya ghurnijhad gonu-r teebrotar somoy jhorher gotibeg koto chhilo?,3
Nicher konti Kerenia bravis er boishishtyo hisabe bibechito hoi na?,3
Kerenia bravis nicher konti korte akkham?,2
"Onuchchhed ti onujayee, nicher konti harricane felicica er pholaphol hisabe ghoteni?",4
Harricane felicica somporke kon bibriti ti mithya?,2
Kon bibrititi 2009 saaler hangerian grand prixer er pholapholke sothikvabe protipholito kore?,3
krayasha ti kakhon ghotechhilo?,1
"Onuchchhed ti onujayee, Nicher kontite gobeshokra prathomik bhabe joto somoy lagbe bole bhebechhilen tar cheye kom somoy legechhilo?",4
Nicher konti gobeshokra janan ni?,3
coupreder kothay onushthito hobe?,2
Nicher kon bibriti coupreder sothikvabe bornona kore?,4
Ki karone Russia il-76 -er byabohar sthogito korechhilo?,2
il-76 ki?,3
Simpsons er jonno ke ekti lekhok doler niyog korechhilen?,2
"Fluke er mote, k taake itibachak montobbo ebong utsaho diyechhilo?",4
"Onuchcheed onujayee, Kichhu lok mohiladerkon bishoye kotha bola mene nite chaan na?",3
"Onuccheed onujayee, kon  groho ti sob cheye gotimota prodorshon korey?",1
Kon groho te swachcho torol bhora nodee ebong hrod shonakto kora hoyechhe?,2
Ei onusondhan gulir modhye konti palak abishkarer pholaphol noi?,4
Dinosaurer palak -e ki chhilo na?,2
ZMapp somporke nicher kon bibrititi sotyo noi?,2
Nicher kon bibriti ti PALM porikkhai ke sothikvabe bornona kore?,3
Gobeshokra notun chip kothay sob cheye ullekhjogyo hobe bole mone koren?,1
Rog nirnayer jantra toiri korte kon poddhoti byabohar kora hobe?,3
"Onuchchhed onujayee, Lobet Scarp somporke kon bibriti ti sotyo noy?",4
"Onuchchhed onujayee, maatir gathon somporkito kon tottwo ti nirdesh kore je chaande bhutattik kriyakalapguli ghotchhe?",4
"Onuchchhed onujayee, Abhijog na howa porjonto ar ki ki thakbe na?",3
"Onuchchhed onujayee, silarder jonno konti ekti bortoman somosya noi?",4
"Baraf chharao, ki ki poristhiti uddharer procheshtake byahoto korey choleche?",2
Roberts kon biswas jachai kora thekey biroto chhilen?,1
