question,gpt_answer
這種疾病是如何傳染給人類的？,1
第二條文宣判失敗可能會導致什麼結果？,2
根據文章，第二條文是什麼時候被刪除的？,1
「巴拿馬文件」洩露給誰？,2
根據文章，英國媒體聲稱誰在管理許多用於藏匿財富的公司？,3
以下哪一次航空事故造成的死亡人數最多？,1
以下哪一項不是伊朗發生多起航空事故的原因之一？,2
以下哪一項不包括在伊拉克研究小組的報告中？,2
伊拉克研究小組的報告中未敦促以下哪一項？,1
根據警方，誰被認為是普羅文察諾的左右手？,2
根據文章提供的資訊，喬凡尼·法爾康的死因是什麼？,1
以下何者不是齊藤仁的榮譽之一？,4
岩崎想辦法避開在哪裡立下誓約？,2
誰攻擊了岩崎？,3
阿隆索在何時結束了他的比賽？,3
是什麼原因導致舒馬克提前結束比賽？,4
根據文章，誰負責為被捕人士決定保釋金？,4
根據文中提到的臨時禁制令，被捕人士必須達到什麼條件才能被拘留超過 24 小時？,4
根據這段文字，沒有使用以下哪個原因來解釋取消決選？,2
為什麼外交官最終認為決選投票是沒有必要的？,3
誰為聯邦直轄部落地區提供司法服務？,2
關於聯邦直轄部落地區「政治代理人」的敘述，以下何者為非？,4
請問艾瑪·史東被提名哪個獎項？,3
該電影沒有被提名哪個獎項？,2
地震後，哪些設施繼續運作？,4
根據這段文字，以下何者因地震受損？,3
根據這段文字，文件中沒有包含以下哪個問題？,2
下列何者並非巴勒斯坦的要求？,2
馬英九在哪個國家學法律？,1
根據這段文字，馬英九因擁護哪個國家所助得以勝選？,4
在文章中提到，Carolyn Wilson 離開小鎮前為誰工作？,3
在賽季仍剩四場賽事的情況下，誰在車手錦標賽排名第四？,4
文中提到比賽結束後，卡恩在車手錦標賽中獲得多少分？,1
根據這段文字，人類看到掉落的隕石，後來證實是來自火星的情況有幾次？,2
如文中所提，關於已發現是來自火星的岩石，何者為真？,4
舒馬克是何時退休的？,2
馬薩是何時受傷的？,1
根據這段文字，這個安排會如何影響 AOL？,3
以下何者可能會於新安排後結束？,3
在攻擊中喪生的人有多少個不是警察？,2
是誰舉報攻擊事件的嫌疑犯？,1
由於佛羅里達州是一個贏者全拿的州，米特·羅姆尼贏得了什麼？,3
根據這段文字，金瑞契在初選中獲得了多少百分比的選票？,2
根據這段文字，在公布預選會議結果之後，誰沒有繼續競選？,2
根據這段文字，在公布預選會議結果之後，誰對另一位候選人給予了高度評價？,2
在 2015 年之前，唯一播出該節目的地方在哪裡？,1
該電台描述節目具有什麼樣的反轉？,2
大衛·韓德利收集了什麼，最終促成激進組織的攻擊行動？,1
激進組織搭乘哪種交通工具前往孟買？,3
關於文中提到的納達爾與拉奧尼奇在布里斯本公開賽，哪一種敘述能正確表達出他們交手的結果？,1
根據這段文字，納達爾和拉奧尼奇在比賽首發後的戰績如何？,4
裸體新聞的三個新廣播節目中，不包括哪種語言的節目？,3
根據這段文字，哪裡不會播出裸體新聞的新廣播節目？,3
有多少參賽者沒有完成大迴轉賽？,4
以下哪項陳述正確表達了錦標賽賽事的結果？,2
美國國家籃球協會 (NBA) 決定暫停以下何者的活動？,1
根據這段文字，是什麼引發了美國國家籃球協會對病毒的擔憂？,4
在對陣亞特蘭大鶇鳥的比賽中，誰為華盛頓首都隊射進了致勝球？,1
在首都隊對陣亞特蘭大鶇鳥的比賽中，誰射進了他本賽季的第 60 個進球？,3
北岩銀行何時需要政府支援？,4
根據這段文字，關於維珍集團與北岩銀行的交易，以下說法何者正確？,2
如文中所述，哪個國家受到《京都氣候協定》簽署的影響？,3
澳洲前政府認為批准《京都氣候協定》會對什麼造成傷害？,2
控制補強試驗的狩獵者是為哪個計畫招募的？,4
哪種說法不能正確表達害蟲控制試驗？,1
根據這段文字，裂谷是在哪裡發現的？,4
根據這段文字，什麼事情發生的時間比預料的更早？,invalid
玩家要做什麼才能在電子遊戲中控制動作？,4
什麼事物被設計成像電視遙控器的模樣？,2
新華社的最新報導中沒有說明什麼？,2
新華社最初的報導中沒有說明什麼？,1
莎拉·戴紐斯在廣播節目中公布了什麼？,4
戴紐斯無法聯繫到誰？,4
是誰評論此一承諾是為「一大步」？,3
斯拉尼亞為多國製作了多少枚郵票？,4
根據這段文字，油槽排氣孔持續漏油的可能原因是什麼？,3
為什麼放洩閥會打開？,2
目前第九區的水位有多高？,3
卡崔娜颶風來襲期間，第九區發生了什麼事？,2
漢密爾頓並未證實以下何者？,2
科學家想瞭解的事情是什麼？,4
根據這段文字，當地警方在關閉隧道中扮演了什麼角色？,3
隧道入口在關閉期間發生了什麼事？,1
根據這段文字，攝影師被車撞到前沒有發生什麼事情？,4
攝影師在被車撞到前試圖做什麼？,2
關於總理在確診病毒後的狀況，哪種說法不正確？,1
根據這段文字，以下關於總理的說法中，何者為真？,3
根據這段文字，熱帶氣旋古努預計何時會持續減弱？,2
熱帶氣旋古努巔峰期的風速有多快？,3
以下何者並不被視為腰鞭毛藻的特徵？,3
以下何者是腰鞭毛藻無法做到的事情？,2
根據這段文字，以下何者並非颶風費莉希亞所導致的？,4
關於颶風費莉希亞的哪種說法有誤？,2
哪一種說法正確表達了 2009 年匈牙利大獎賽後的結果？,3
撞車事故發生於何時？,1
根據這段文字，以下哪一項花費的時間比研究人員最初認為的要少？,1
研究人員沒有報導以下哪一項？,3
奔牛藝術節將在哪裡舉行？,2
關於奔牛藝術節的描述，以下說法何者正確？,4
是什麼原因導致俄羅斯停飛伊爾-76 ？,2
什麼是伊爾-76？,3
誰聘請了《辛普森家庭》的編劇團隊？,2
根據弗路克所言，是誰給了她正向的留言與鼓勵？,4
根據這段文字，為什麼有人不想讓女性公開發表意見？,1
根據這段文字，哪個天體最有活力？,1
在哪個天體上發現了由透明液體組成的河流和湖泊？,2
在這些發現中，何者並非發現羽毛的結果？,4
恐龍的羽毛不具備什麼？,2
以下關於 ZMapp 的敘述中，何者為非？,2
關於 PALM 試驗的描述，以下說法何者正確？,3
研究人員認為新芯片對哪裡的意義最大？,1
診斷工具將會透過何種方式製作？,2
根據這段文字，關於瓣狀陡坡的說法，何者為非？,4
根據這段文字，關於地形的何種理論表明月球上發生了地質活動？,1
根據這段文字，起訴之前將不會再有什麼？,1
根據這段文字，何者並非海豹目前的問題？,4
除了冰，還有什麼因素影響救援工作？,2
羅伯茲迴避驗證哪個信念？,3
羅伯茲覺得哪個話題太不道德而無法討論？,4
兩道光束照向何處？,1
根據這段文字，該地點於何時建造新的摩天大樓？,4
哪些資訊表明七姐妹是洞穴？,1
如何觀察七姐妹的熱行為？,1
根據這段文字，關於嫌犯的哪一種說法為非？,4
有關這次攻擊，當局確認了哪些資訊？,2
哪些球隊將在艾利斯公園參賽？,3
Springboks 隊的下一場比賽將在哪裡進行？,3
在執行任務期間，太空站遇到了以下哪項問題？,2
根據這段文字，太空站的任務目標是什麼？,3
關於本案的陳述中，以下何者為非？,4
關於本案的描述，以下說法何者正確？,4
根據這段文字，維達爾三個賽季前開始在哪家俱樂部效力？,1
維達爾為巴塞隆納俱樂部踢了多少場比賽？,1
比賽的對手是哪一支隊伍？,2
為什麼 Jarque 住在飯店？,3
為什麼雅加達地球物理局不發布警報？,4
根據這段文字，地震造成什麼結果？,1
下列何者推動了太陽和所有其他恆星的活動？,3
如何判斷恆星的羅士比數？,1
有多少百分比的受訪者支持澳洲立即成為共和國？,2
根據茱莉亞·吉拉德的說法，澳洲應何時成為共和國？,2
哪個組織正在接受法律調查？,3
克里夫·斯特恩斯是哪個委員會的負責人？,4
根據這段文字，在瑞士女人身上沒有發生什麼事？,2
哪家公司於 2007 年獲頒臺灣永續獎？,3
什麼是華碩 Eee PC？,2
誰應對遺失的郵局文件負責？,3
根據這段文字，誰為遺失的文件公開道歉？,4
德爾波特羅何時需要解決他的肩膀問題？,3
第一次搶七的結果是什麼？,1
如文中所述，是誰確定接觸過病患？,2
根據這段文字，州長對德州居民講話時沒有做出什麼保證？,4
哪個模仿新聞來源是由兩名前華盛頓大學學生建立的？,4
根據這段文字，《洋蔥報》的新聞模仿帝國不包括其中哪一個？,2
根據這段文字，警察在駐守什麼？,3
警方何時要求抗議者移動，以避免交通更加堵塞？,4
關於埃胡德·烏爾醫師所做的研究何者為真？,2
根據這段文字，烏爾醫師對什麼存疑？,2
關於 CG4684 航班墜機事件的描述，以下說法何者不正確？,3
是什麼導致 CG4684 班機降落失敗？,4
根據這段文字，關於弗朗西斯克·科瓦爾經歷的敘述中，以下何者正確？,2
為什麼很難說得準熱帶風暴丹妮爾可能產生的影響？,3
根據這段文字，以下關於熱帶風暴丹妮爾的說法中，何者為非？,4
根據這段文字，在引起全球大流行之前，疾病必須先發生什麼事？,1
根據這段文字，當時颱風離福建有多遠？,3
喬治·W·布希抵達亞洲時，是誰迎接他？,3
總統何時談到亞洲擴大貿易一事？,3
根據這段文字，總的來說，以下何者是政府的目標？,4
政府公告了什麼事項？,1
根據這段文字，我們知道了什麼資訊？,1
關於抗議活動，哪種說法為非？,3
誰建議前任臨時選舉委員會辭職？,3
根據聲明，在納薩爾虐待運動員之後，美國體操協會不支持什麼事情？,1
根據聲明，美國體操協會和美國奧委會改善的主要目標是什麼？,4
事件發生時，船要前往哪裡？ ,3
關於文中提及的船，何者為非？,2
是誰發表了關於美國軍隊的聲明？,1
根據聲明，哪個國家承擔了保護受俘戰士的責任？,4
據信墜機的原因為何？,2
墜機發生在何種類型的地形中？,4
政府希望洪水帶來什麼？,1
大壩的建設對以下何者產生永久的影響？,1
根據這段文字，是誰向美國提供了有關可能會發生攻擊的情報？,3
關於極端主義者聲稱的攻擊計劃，以下說法何者正確？,3
以下誰不是律師？,4
希臘法律界醜聞當中並未提及哪一群人？,3
印度失去了幾個三柱門？,2
根據這段文字，這一局的最高得分是多少？,1
以下何者非亞當·庫爾登不滿的原因？,2
根據這段文字，什麼東西從網站上被刪除了？,1
根據這段文字，阿米爾·汗不支持以下何者？,1
根據這段文字，儘管與阿米爾·汗個人想法相左，他仍會支持以下何者？,3
彼得·倫茨何時死亡？,3
賽維爾·扎亞特是誰？,2
在什麼情況下，瞭解飛機的內部運作可能能夠幫助到焦慮的飛機旅客？,2
根據這段文字，一個注重價格的旅客最後會做以下哪件事？,4
根據這段文字，旅客首先應該做什麼才能確保最優惠的航班價格？,2
何時需要人員陪同送貨？,3
根據這段文字，在航空聯盟中選擇飛行常客航空公司時，你應該優先考慮以下何者？,1
根據這段文字，哪家航空公司可能會給予更多的飛行常客點數？,4
根據這段文字，以下哪些感官會因過量飲酒而受損？,2
如文中所述，做什麼事可能可以減輕酒精的有害影響？,3
阿姆斯特丹地產價值最高的地方在哪裡？,1
為什麼聯合國教科文組織將運河區指定為世界遺產？,1
根據這段文字，下列豬山寺廟的哪一點值得一訪？,1
根據這段文字，遊客需要什麼才能進入豬山寺廟？,3
根據這段文字，以下何者能阻止遊客到訪南極洲？,1
對登山感興趣的遊客可能會參觀南極洲的哪個部分？,2
前現代天文台最不可能位於何處？,3
現代研究型望遠鏡可能安置在哪裡？,4
根據這段文字，哪個區域最適合寧靜的海灘日？,3
根據這段文字，哪裡的游泳條件可能最為安全？,3
到訪文中所述的位置時，下列何者會被視為不合時宜的舉動？,2
以下何者說明了通用語言？,4
關於輔助語言的描述，以下說法何者不正確？,1
根據這段文字，如果乘客是搭乘冬季郵輪，他們應該檢查什麼事情？,1
根據這段文字，如果乘客是搭乘夏季郵輪，他們可能可以避免什麼事情？,2
為什麼巴塞隆納的標誌和廣播經常使用加泰隆尼亞語？,2
巴塞隆納的地鐵系統使用以下哪種語言進行固定廣播？,2
根據這段文字，高端市場中的寢具用品和早餐不太可能優先考慮以下哪些設施？,4
根據這段文字，以下何者不是豪華民宿之間的競爭要點之一？,1
根據這段文字，2022 年北京不會舉辦以下何者？,2
根據這段文字，2022 年北京會舉辦以下何者？,2
誰感染禽流感的風險最高？,3
根據這段文字，關於禽流感的描述，以下說法何者正確？,3
白海-波羅的海運河連接了什麼地方？,3
根據這段文字，為了避免打擾乘客，護照可能會在什麼類型的交通工具上被收走？,2
根據這段文字，在某些跨境火車上，何時可能會查驗你的身分證？,4
留在新加坡的高熱帶地區時，最有可能出現以下哪種問題？,3
誰可能會不想吃德國糕點？,1
哪種食材屬於德國糕點的季節性元素？,3
根據這段文字，針對預算有限的旅行而言，以下何者並非推薦方法？,3
根據這段文字，誰可能很難以最低預算旅行？,4
關於波恩馬里恩和費爾蒙特之間的車程，以下說法何者不正確？,3
根據這段文字，在水牛城─匹茲堡高速公路上行駛的駕駛應該主要關心哪些事項？,3
如果要開始溪降，以下哪一點非必要？,2
以下何者是成功的溪降之旅所不能少的？,4
根據這段文字，對於打算進行汽車露營的人來說，什麼事情會有所幫助？,2
根據這段文字，如果汽車露營者希望保持低調，他們可能想要避免什麼事情？,3
根據這段文字，是誰二度重建了卡薩布蘭卡？,4
在自然災害後，誰拋棄了現代城市卡薩布蘭卡？,2
根據這段文字，辛特拉是如何廣為外國人所知？,3
亞美尼亞不承認什麼事情？,4
何者持續影響亞塞拜然與亞美尼亞之間的關係？,3
在夏洛特搭乘計程車時，何者可能會導致額外費用？,2
根據這段文字，帶著孩子在夏洛特一起生活有什麼缺點？,2
在西班牙人抵達前，是誰控制了智利北部？,4
根據這段文字，以下何者未在 1810 年發生？,2
人們如何到達利古里亞地區的偏遠村莊？,3
義大利文專門名稱「五鄉地」指的是什麼？,1
根據這段文字，哪種類型的靴子適合冬季可能會有的濕滑狀況？,2
何者無助於改善冬季結冰路面的摩擦力？,4
關於夏威夷和庫克群島之間的相似之處，以下何者正確？,3
關於庫克群島的描述，以下何者不正確？,3
以下哪個林區管理站提供兩種類型的住宿選項？,1
根據這段文字，如果你想付現而非使用信用卡付款，你可以在哪裡預訂公園通行證？,2
根據這段文字，哪種滑雪是在更陡峭的地形上進行？,3
根據這段文字，對於追求更高速度的山岳滑雪者，什麼東西會有幫助？,3
經歷逆向文化衝擊的旅客很難做到什麼事情？,4
根據這段文字，逆向文化衝擊對於哪種遊客而言可能特別困難？,2
人們應該避免對駝鹿做以下哪種事情？,3
根據這段文字，關於駝鹿的說法中，以下何者為非？,1
根據這段文字，以下何者對沙漠旅客來說最不危險？,2
以下何者未被提及為沙漠旅客的潛在威脅？,4
根據這段文字，探險家抵達後，哪個群體的人口受到了很大的影響？,3
根據這段文字，加勒比人說的是哪種語言？,4
將滑雪當成娛樂活動推廣一事應歸功於何人？,2
根據這段文字，滑雪大約在何時首次被視為一項運動？,4
以下何者通常與東非沿岸最大的島嶼有關？,3
何者並非較小的東非群島屬性？ ,3
根據這段文字，某些特別傳統的教堂會如何慶祝復活節？,2
為了避免入境厄瓜多時的某些要求，古巴公民必須先擁有什麼？,4
何者並非厄瓜多旅行要求的規劃目的？,1
以下何者的花費國外比國內更高？,2
在國外購買高級眼鏡框可能會有什麼風險？,3
關於福克蘭群島的貨幣使用，以下哪種說法為真？,4
根據這段文字，從美國到福克蘭群島旅行時，除了信用卡，其他付款方式在哪裡可能特別有用？,3
哪個事件與廟宇慶典的慶祝活動無關？,1
哪裡可以看到佩戴裝飾的大象？,3
根據這段文字，以下何者是購買商務艙或頭等艙機票最可能的省錢方式？,1
根據這段文字，在預訂特定票價的艙等時，搜尋什麼會浪費時間？,3
在比較非洲的總票價與環球票價時，不需要加上什麼額外費用？,2
根據這段文字，超市開始提供什麼更多樣化的選擇？,1
部分超市提供的哪些便利設施可能會吸引購買即食品的顧客？,4
講法語的比利時人和瑞士人可能聽不懂以下何者？,2
以下何者在法國與在比利時或瑞士不同？,2
哪種情況您不太可能得到喪親票價？,3
關於喪親票價，何者為真？,4
何時使用獨立的 GPS 設備比 GPS 導航應用程式更方便？,3
與獨立設備相比，何者並非使用 GPS 導航應用程式的好理由？,1
根據這段文字，您如何保證您配到一艘適合的船？,3
根據這段文字，以下何者並非用來讓賓客不斷賭博的策略？,1
根據這段文字，聰明的賭徒應該避免什麼事情？,1
根據這段文字，句子中哪個詞性會大寫？,2
根據這段文字，名詞大寫會讓什麼事更困難？,3
在馬來西亞鄉下地區，哪個手勢代表「過來」？,2
根據這段文字，哪個手勢可能代表「回來」？,1
根據這段文字，什麼狀況會導致隙縫發生？,2
根據這段文字，哪些東西會被雪橋遮蓋？,1
根據這段文字，旅客到訪哪個地點之前應採取額外的預防措施？,2
對戈馬的遊客來說，以下何者並非好意見？,1
8 月 1 日的野地許可證何時可用？,3
為了保護峽谷而實行了什麼政策？,4
在文中所述的飯店類型中，最不可能找到以下何者？,4
根據段落所提供的資訊，飯店客人最不可能優先考慮以下哪些設施？,4
根據這段文字，前往格陵蘭島的旅客應該避免什麼事情？,4
根據這段文字，以下何者最有可能對毫無準備就到訪格陵蘭島的旅客造成問題？,3
以下何者現在當作中央廣場使用？,1
根據這段文字，在 Jardín de la Unión 中找不到以下何者？,4
根據這段文字，關於單日健行的說法中，以下何者會被認為不正確？,4
根據這段文字，單日健行何時需要最低程度的準備？,2
與挪威其他地區相比，羅加蘭或阿格德爾的高原有何不同？,4
根據這段文字，對挪威來說，以下何者並非典型的風景？,2
對滑雪有興趣的遊客應何時到訪山間小鎮？,1
根據這段文字，山間小鎮通常何時遊客最多？,3
如果希望找到尋求幫助的船，應該避免做什麼事情？,4
在尋找需要幫助的船時，應該在碼頭周圍做什麼事情？,1
何處會吸引對島上殖民歷史感興趣的遊客？,1
何處會吸引優先考慮壯麗景色的遊客？,4
有些馬鞍具備什麼東西，有助減少騎士的腳被馬鐙卡住的風險？,2
使用馬鐙時，馬靴的哪些功能有助於提高騎士的安全性？,3
住宿交換網站能為旅客提供什麼服務？,1
根據這段文字，關於住宿交換網站的說法中，以下何者為非？,1
根據這段文字，哪種類型的房客最不可能在青年旅館宿舍房中找到？,3
根據這段文字，誰最有可能住在青年旅館？,2
根據這段文字，關於迴力鏢投擲的描述，以下何者正確？,4
爪哇美食主要使用以下哪一種調味料？,3
根據這段文字，傳染病是如何傳播的？,1
根據這段文字，何者並非導致傳染病的原因？,1
在哪種情況下，對使用者來說，選擇網路代理伺服器而非個人 VPN 供應商就足夠了？,3
根據這段文字，關於 VPN 和網路代理伺服器的說法中，以下何者為非？,4
何者讓人們可以使用所在地區以外的電話公司？,1
根據這段文字，某些電話可能需要做什麼事情才可以接聽？,1
關於義大利文單字發音的描述，以下何者不正確？,4
以下哪些伊茲密爾的特色源於現代之前？,4
關於伊茲密爾的特色，以下何者不正確？,2
「花見」這個詞指的是觀賞什麼事物？,1
是誰舉辦了第一次專門賞櫻的派對？,3
根據這段文字，耶路撒冷的以下哪個方面最不可能有觀光吸引力？,2
文中沒有提到以下何者為耶路撒冷聞名遐邇的原因？,2
根據這段文字，哪種類型的旅客不會因購買 Wild Card 而受益？,2
關於克魯格國家公園的描述，哪種說法不正確？,3
對登山者來說，在整個山坡陡峭部分中，以下何者最有可能造成危險？,1
以下哪種說法不能正確表達文中所述的馬丘比丘山的攀登？,2
根據這段文字，何者並非馬略卡島飲食的主食？,3
根據文中資訊，關於地熱土窯美食的說法，何者為非？,2
典型的地熱土窯加熱方法中並未提及以下何者？,1
什麼可能會引起僧侶或尼姑的特別認可？,1
從寺院不太可能借用以下哪件衣服？ ,2
造訪南極地區時，遊客何時有機會看到星星？,3
衛星電話何時作為手機的替代品是行不通的？,1
何時衛星電話比手機更妥當？,2
以下哪一項衝突促成了聶斯特河沿岸共和國的成立？,2
聶斯特河沿岸共和國擁有以下何者與摩爾多瓦其他地區不同？  ,4
根據這段文字，如果旅客希望避免大風的情況，他們應該何時到訪蒙特維多？,3
根據這段文字，如果旅客偏愛涼爽的氣候，他們應該何時到訪蒙特維多？,4
根據這段文字，以下何者與知名的塗鴉藝術家有關，而不是蓄意破壞？,1
部分參加音樂節的遊客認為音樂節哪些方面是體驗的重要環節？,2
根據這段文字，如果參加音樂節的遊客想在音樂附近露營，他們應該優先考慮什麼？,4
根據這段文字，在新墨西哥州北部尋找夜生活時，遊客應該避開哪裡？,2
根據這段文字，在新墨西哥州北部，遊客最有可能在哪裡找到知名娛樂場所？,3
精打細算的旅客可能想避開哪種類型的飲料？,4
根據文中所述的區域，服務生可能會弄混以下哪張飲料訂單？,4
長達三個世紀的殖民時期是由哪個群體開始的？,4
根據這段文字，讓巴黎人對你感興趣的最佳方式是什麼？,3
根據這段文字，以下何者不被認為是巴黎人的刻板印象？,3
開普敦 MetroRail 通勤鐵路頭等艙有什麼好處？,2
根據這段文字，開普敦的每班通勤列車都有什麼？,4
動物害蟲不太可能做到以下何者？,4
哪裡可以購買預付電話卡？,3
如何取得通話費率更優惠的某些預付卡？,2
根據這段文字，在十六湖國家公園不太常見到以下哪棵樹？,2
以下哪些稀有動物可以在十六湖國家公園找到？,4
根據這段文字，區域碼實際上能幫助什麼？,2
根據這段文字，以下何者是媒體公司以區域碼繼續編造的謊言？,2
回國時，何者通常是非正規程序？,1
回國時，您應該瞭解以下何者？,2
根據這段文字，科查莫谷具備豐富的什麼東西讓登山者不斷探索其內部的新路線？,4
根據文中提供的資訊，誰涵蓋了南半球最多的越洋航線？,2
哪個航空聯盟涵蓋最少的南半球越洋航線？,4
哪個旅遊組織接續了全球跑步之旅？,2
根據這段文字，Go Running Tours 協助串連了多少個不同的觀光路跑供應商？,3
如果遊客希望盡可能清楚地看到獵豹，該怎麼做？,3
根據這段文字，遊客在坐車遊覽野生動物園時可能會遇到哪種動物？,2
根據這段文字，什麼事情會降低旅遊成本？,2
根據這段文字，誰有可能獲得最棒的旅遊價格？,4
根據這段文字，是什麼讓舊金山得以聞名全球？,1
根據這段文字，關於舊金山的說法中，以下何者為非？,4
根據這段文字，哪種類型的旅客不太可能因使用旅行社服務而受益？,2
文中沒有提到以下何者為經由旅行社預訂的好處？,1
根據這段文字，即時文本翻譯應用程式不能做什麼？,4
何者讓翻譯可以離線進行？,3
以下何者並非觸發雪崩的因素？,1
根據這段文字，以下何者掉下會形成雪崩？,3
根據這段文字，咖哩以哪些食材為底？,2
在某些地區，有時咖哩中的哪種食材會使用椰奶代替？,3
為什麼沿著橫貫南極山脈繞彎路才能抵達高原上方？,3
在南極橫貫公路上，什麼東西用旗幟作記號了？,3
文中沒有提到遊客在探索南非時應該注意什麼？,3
根據這段文字，對於希望駕車探索南非的遊客來說，何者會被視為不好的建議？,2
文中沒有提到以下何者為行李無人看管的潛在危險？,3
關於攜帶毒品，文中沒有提到什麼？,4
居家度假時，文中沒有提到哪種飲料可以嘗試在家製作？,3
如果你的城市以飲酒文化聞名，你應該於居家度假期間到訪以下何者？,3
鴿子雕像在哪裡？,2
哪種類型的簽證可能需要某人提供足夠的財力證明？,4
誰最有可能需要延長簽證？,3
何時應該特別注意蚊子？,1
根據這段文字，開車穿越熱帶雨林時，為了避開蚊子，你不應該做什麼事情？,1
根據這段文字，關於蘇達班的說法中，以下何者為非？,2
哪一部分的森林位於印度境內？,1
根據這段文字，誰最有可能至少稍微理解英文？,2
根據這段文字，什麼東西很難發音？,2
根據這段文字，對於打算從區間巴士站搭巴士的旅客來說，何者是理想情況？,1
對於希望從區間巴士站往東方旅行的遊客來說，何者是好秘訣？,2
關於廷布克圖的描述，以下何者不正確？,3
關於廷布克圖的事實，以下何者為真？,1
夏季奧運會原定何時舉行？ ,4
根據這段文字，何時漏斗會變成龍捲風？,4
關於龍捲風的特徵，以下何者正確？,2
根據這段文字，旅客應該自何處取得有關目的地城市政局的建議？,4
如果有旅遊公告，外國公民不太可能經歷什麼事情？,4
根據這段文字，哪種類型的旅行最不可能需要旅行社的預訂協助？,1
根據這段文字，在哪種情況下，旅客最能因旅行社的協助而受益？,2
根據這段文字，何者可以協助旅客在到訪新地方時不會失望？,2
根據文中的資訊，什麼樣的人在去他鄉旅行時可能會感到失望？,3
對於首次到訪發展中國家的旅客，不推薦以下哪項建議？,2
在適應發展中國家時，沒有提到在以下哪一項東西上揮霍金錢？,3
以下何者最適合想要保單虛擬副本但可能無法存取網路的投保人？,3
根據這段文字，以下何者不需要顯示在保單上？,4
根據這段文字，哪種負片尺寸反映了最常用的底片格式？,3
以下哪種底片格式提供近似於數位單眼相機的解析度？,1
根據這段文字，何者將是進入遊記寫作產業的最後一步？,3
進入遊記寫作產業時，應該首先完善以下哪些能力？,1
腸道問題在什麼類型的氣候下很常見？,3
根據這段文字，經常接觸什麼東西會對它產生免疫力？,2
以下何者是在申根區內旅行的優點？,1
圖坦卡門墓中再也找不到什麼東西？,4
根據這段文字，溫哥華哪個目的地對注重價格的旅客最沒有吸引力？ ,4
根據這段文字，哪個目的地最有可能賦予旅客真實的溫哥華體驗？,1
根據這段文字，如果追求一覽無遺的景色，旅客應該何時到訪瀑布？,4
根據這段文字，在十一月至三月期間參觀維多利亞瀑布有什麼優點？,3
