question,gpt_answer
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw nna du wa na ginsup ladaw hta lagat shing jawng ai ni hkyen lajang ai hta gara wa gaw grau nna akyu nga ai kun?",4
"Matsing masat hta tsun da ai hte maren, alat ningshawng-madang mile daw chyen lagat ai wa na matunpu e jaw da ai kaw nna gara mahtang gaw ahkyak dik re ai kun?",2
"Ginsup ninghkrin matu, npu e jaw da ai hta n-gun rawng ai lusha sha shaman ai lam hte sha n mai byin ai lam gaw hpa rai?",1
"Matsing masat ga yan hta mahta nna, asak kaji ai ginsup ninghkrin ni hpe shanhte a ginsup hpan hta myit pyaw lam tam lu na matu npu e jaw da ai kaw nna gara wa hpe hpaji n jaw da ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, hpa majaw ka-ang sumsan ginsup ninghkrin wa gaw grai hpu ai arai ni hpe mari na kun?",2
Matsing masat ga yan hta tsun da ai hte maren ka-ang sumtsan lagat ai hta hpa baw ra na kun?,2
Nuclear hpri sharaw dat kadu nsen hpe kadai mu tam da ai kun? ,3
Tsi mawan hte seng ai kadu nsen a matu shawng nna na hkrang madu ahkaw ahkang hpe gara shaning hta jaw ai rai?,1
"Matsing masat ga hta tsun da ai hte maren, kaga masha ni a hkrang hte seng ai lachyum hpyan na matu shinggyim masha ni gaw gara hpe ngang kang ai hku nna chye da ra na kun?",1
"Matsing masat ga yan hta tsun da ai hte maren, yaw shada lam hpe chye na ai gaw shinggyim masha ni hpa galaw na matu karum ya ai kun?",4
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai hta na AI a madung yaw shada lam ginchyum gaw hpa rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, npu e madun da ai hta AI hte matut mahkai lam nga ai gaw hpa rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw nna shara mi kaw sha chye myit ai masha a n-gun gaw hpa rai?",3
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw nna gara wa gaw shara mi kaw sha chye myit ai myit ningmu a madung ngu n mai myit la ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw nna gara wa gaw micro-expression ngun mai sawn la ai rai?",1
Npu e jaw da ai laika kaw nna myi hte nmu lu ai myi man nsam lachyum hta ai seng nna n jaw ai rai?,3
Npu e jaw da ai hta na Renaissance ngu ai Greek hpaji myit sawn ai lam a mahtai hku nna grau ahkyak wa ai kun? ,3
"Renaissance ngu ai Greek hpaji myit sawn ai lam a majaw, npu e jaw da ai hta na gara wa gaw maju jung ai lam yawm ai kun?",3
Matut manoi ganawn mazum na matu internet hpe jai lang na myit sharawt ya ai lam hku nna lawu kaw gara hpe nlu sawn ai rai?,3
Npu e jaw da ai kaw nna gara gaw dinghkrai shang lawm ai a matu internet jai ai lam hte seng nna myit sharawt ai lam n re ai rai?,4
Sinna Uropa gaw shingkang shingna hta shamyen shanat ai lam hpe jahkring kau nna tinang hkrang hte galoi kaw nna hpang wa ai rai?,1
Hkindang ni hpe lang nna bu hpun ni hpe gyit shajup ai gaw hpa baw na mahtai rai? ,1
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw nna shingra tara hte seng ai mayak ni a matu gara hpe longterm mahtai ngu nna mai sawn la ai rai?",2
"Matsing masat gayan hta tsun da ai hte maren, npu ai tsun da ai mahtai ni kaw nna gara wa hpe gaw shingra tara hte seng ai manghkang ni a makawp maga lamngu n sawn la ai rai?",4
Nawku hpung hte seng ai hta ana hte grau seng ai ngu ai madung mayak kata Uropa hta gara mungdan gaw shawng nnan majan byin hkrum ai rai?,4
Gara majan hpe makam masham hte seng ai hpang jahtum majan ngu tsun ma ai rai?,2
Npu e jaw da ai hta Cahtolic Nawku jawng a gara ningmu hpe n jep da ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, Versailles hta kadai sat kau hkrum ai rai?",3
Npu e jaw da ai hta na gara wa gaw Hkawhkam wa hte Hkawhkam jan a ntsa damya uhpung ni gaw atik anang n galaw ai rai?,3
Npu e jaw da ai kaw nna gara gaw yu maya nre ai Britain hka hpyen majan baw ai lam a mahtai nre ai rai?,3
Germany ni hpe ninghkap nna wang da ai Britain ni a hka hpyen dap hpe gara ndau laika gaw n teng ai hku hpaw tsun dan da ai kun?,2
"Matsing masat ga yan hta mahta nna, Multiple Sclerosis ana gaw kadai ni kaw grau nna mai byin ai rai?",1
"Matsing masat ga yan hta mahta nna, shamu shamawt lam hta ayan shang lawm ai ni gaw hpa na matu madi shadaw lam grau ra ai rai?",3
"Matsing masat gayan hta mahta nna, zauhkyen hpe gara hku ginsup ai rai?",1
"Matsing masat ga yan hta hkan nna, npu e jaw da ai hta na gara gaw hkum kata kaw gung byin ai mabyin a n-gun ja dik ai madi madun re ai rai?",4
"Matsing masat ga yan hta hkan nna, tsim yam hkrum ai masha hpe dawdan ai hta shawng nnan galaw ra ai htap htuk ai lahkam gaw hpa rai?",2
Npu e jaw da ai hta na gara gaw tsim yam hkrum ai masha wa hpe san jep ai hpe tup hkrak n lu tsun dan ai rai?,2
French gumlang ai lam a majaw byin wa ai gara galai shai lam gaw bungli galaw sha ra ai mung shawa ni a ntsa hta dan dawng ai hku akyu nga ai kun?,1
"French gumlang ai lam ngut ai hpang,hpyen dap hte kaga bungli ni hta awngdang ai gaw hpa hta npawt gaw da ai lam mahkoi yawm dik rai?",3
Rawt jat taw sai mungdan ni hta law malawng myit n dik hkun ai gaw gara shawa karum ningtum jaw ai lam kaw na byin ai rai?,3
"Matsing masat laika hta tsun da ai hte maren, shawa htaw wa htaw sa lam ladat hte seng nna hpa mai tsun ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, masam maram n mai ai mawdaw gau ai ni a majaw npu e jaw da ai kaw na gara gaw shadawn yu na matu yak ai rai?",3
Sawn hpan hpaji hku nna mawdaw hting let ai lam ni hpe tang madun ai shaloinpu e jaw da ai kaw na gara hpe akyu nga hkra mai lang na kun?,1
Hershey hte Chase gaw shanhte a DNA hpe hkum kata de bang na matuhpa hpe jai lang wa ai rai? ,1
Kashu kasha matu mara galai shai ya lu ai lam gaw gara ntsa kaw shamyet shanat nga ai kun?,2
"Matsing masat ga yan hta jaw da ai lam ni hta madung dat nna, amyu ru sai galai shai ai lam amyu myu hta akyu nga ai lam gaw gara ntsa hta machyu ai lam n’nga ai kun?",3
Npu e jaw da ai kaw nna gara wa gaw moi na htunghking ni hta bainam hpe zing da ai lam a madi madun ai lam n re ai rai?,1
Gawp gayet ai a pandung gaw hpa hpe kachyi sha la na matu rai?,3
"Gawp sharin hpawng hta, tsing hpe gara kaw grau kadun hkra dan da ai rai?",4
Jep ai lam a madung yaw shada lam gaw hpa rai?,4
"Matsing masat ga yan hta tsun da ai hte maren, hpa gaw hpungtang hpaji hte seng ai sawk tam lam ni hpe lam n madun karum ai rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, gara ndau laika gaw bunghpoi laru hte seng na n jaw ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, bunghpoi laru hte seng ai lam hpe npu e jaw da ai kaw nna gara ndau laika gaw jaw ai hku lachyum hpyan da ai rai?",2
Npu e jaw da ai kaw nna tsaban 16 hta masha ni gaw hpa ni hpe galaw hpang wa sai rai?,1
Masha ni gaw pat nhpai ni hpe lang nna arai ni hpe shawawm ai kade na sai rai?,1
"Matsing masat laika hta mahta nna, Muhamman na lungpu hku gaw shi a wenyi lam shaman ai (sh) manu ni hpe gara hku tsun da ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, hpri hpe shawng nnan hku nna hpa hta lang ai rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, hpa majaw hpun dingsen hpe hpri dingsen hte galai shakap kau ai rai?",4
"Matsing masat ga yan hta tsun da ai hte maren, Romanticism ten ladaw hta langai hkrai a hkrang hpe gara hku shalen ai rai?",1
Npu e jaw da ai kaw nna gara ndau ai lam gaw lai ladat hte seng ai madung tawn myit jasat hpe nlu tsun dan ai ra? ,1
"Matsing masa ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara gaw dawraw shingna gang ai lam hte n seng ai rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara gaw grau nya ai nsen hte seng ai rai?",1
Npu e jaw da ai kaw na lata ni hpe madung lang ai lam hte seng na hpang jahtum hta namhkam nlung ni madun ai lam gaw gara wa rai?,3
Npu e jaw da ai kaw na gara wa gaw masha Chimpanzee a lagaw lata nra hte seng na jaw ai hku tsun da ai rai? ,1
Lata ai lam gaw gin sai hkrang n bung ai lam nnan hpe gara hpan kaw na yen kau ai rai?,3
Lakung nnan amyu myu jat bang na matu gara ladat hta lit nga ai rai?,4
"Matsing masat ga yan hta tsun da ai lam hta mahta nna, ndai kaw na gara wa gaw “shan dat manghkang” hte seng ai manghkang hpe hparan na matu sha gying ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara manghkang gaw ra ai amino acid n lu ai majaw byin wa ai manghkang nre ai rai?",1
Nbung ai htunghking ni a malawm masha ni gaw shanhte a uhpung ni hte pawng hpawn ai lam hpe gara hku lachyum hpyan ai rai?,3
"Matsing masat ga yan hta tsun da ai ga shawn hte maren, myu baw sang hte seng na mayen maga na ni hpe garan ginhka ai lam chye galaw ai ma langai a hkrang gaw gara hku byin wa na rai?",1
Matsing masat ga yan hta tsun da ai hte maren ma ni a amyu hte seng ai machye machyang gaw npu e jaw da ai kaw na garalam hta akyu jaw ai rai?,invalid
"Matsing masat ga yan hta tsun da ai hte maren,npu e jaw da ai kaw na gara lam gaw zai ai hku na kaba wa ai ma langai hte hkrum ra ai lam mahkoi n nga na rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara wa gaw zai ai ma ni a akyang lai ni hpe jaw ai hku tsun da ai rai?",3
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara wa gaw kanbau hkai sun hpe madung dat ai hkai sun hpaji hte n seng ai rai?",4
Kanbau hkai sun hpaji hte seng na npu e jaw da ai kaw na gara wa gaw jaw ai hku tsun da ai rai?,1
Madun gawk ni de hkawm chyai ai lam gaw bu hkawm ai hte seng ai gara baw hpan kaw na rai?,3
"Matsing masat ga yan hta ka da ai hte maren, hpa gaw ban sa na matu bu hkawm ai hpe ningshawng jaw ai rai?",2
Nawku hpung kata na galai shai ai lam hpe hkrit ai myit shayawm lu na lam hpe matsing masat ga yan hta gara hku tsun da ai rai?,3
"Matsing masat ga yan hta tsun da ai hte maren, masha langai a labau hpe chye na lu ai atsam gaw hpa hpe karum ya lu ai rai?",2
Npu e jaw da ai ndau lam ni kaw na gara wa gaw post modern sharin achyin ladat hpe teng ai hku tsun da ai rai?,2
Npu e jaw da ai kaw na gara ndau lam gaw post modern sharin achyin ladat hte seng nna jaw ai hku nlu tsun dan ai rai?,2
"Shawoi yup nga ai aten laman da sang rawt ngut ai hpang, lawu kaw na gara wa gaw yup gin jang ai bungli mahkrun hpe je bat na rai?",3
Npu e jaw da ai kaw na gara wa gaw yup gin jang lam hte seng na jaw ai hku n tsun da ai rai?,1
"Bawnu gaw yup mang jahkring hkring mu na matu shakut ai hte maren, hpa baw rawt jat wa ai rai?",1
Npu e jaw tawn da ai n kaja ai lam ni kaw na hkumhkrang hta yup mang law law mu ai rai yang gara n kaja ai lam ni byin wa na rai?,1
"Matsing masat ga yan hta tsun dai ai hte maren, yu maya hpung ni hte virtual hpung ni gaw gara hku bung ai rai?",2
"Matsing masat gayan hta mahta nna, gara ndau ai lam gaw hkumhkrang hte seng ai hte virtual hpung ni hta n jaw ai rai?",3
Npu e jaw da ai kaw na gara wa gaw content myit sawn ai lam hku na ning pawt da ai n re ai rai?,1
Npu e jaw da ai kaw na gara wa gaw rule of thirds a yaw shada da ai lam nre ai rai?,2
Npu e jaw da ai kaw na gara wa gaw 35mm sumla gayet hkrang hpe n tsun da ai rai?,3
"Matsing masat ga yan hta tsun da ai hte maren, htuk shapraw ai ni pat a madang hpe shatsawm nna shapraw ai majaw, sumla ni hkra tsan hkra galaw ya ai jan nhpai ni gaw gara hku rawt jat wa ai rai?",3
"Matsing masat ga yan hta lawm ai lam hta mahta nna, sumla ni hkra tsan hkra galaw ya ai jan nhpai ni gaw prime pat hta galoi hkan grau kaja wa na rai?",2
Npu e jaw da ai kaw na gara wa hpe wenyi masa a teng man ai lachyum ngu na n mai sawn la ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara wa gaw wenyi lam a maju gindai n re ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, hkai nmai hte seng ai uhpung hpe kadai hpang wa ai rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, moas hpe gyam ai hpung ni gaw gara shara a shawngnan shanu ai ni rai?",3
Origami a Pureland ladat hpe lang ai lam hta kapum hkang ai ni hpe gara kaw akyu jaw na rai?,1
Npu e jaw da ai kaw na gara wa gaw Pureland origami hte seng na n jaw ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, gara shara gaw Indus Valley Civilization lam hte nseng ai rai?",1
Npu e jaw da ai kaw na gara wa gaw Magri Prat shinggyim gan ga lam a mai byin ai mying hpe matsing masat ga yan hta n madun da ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara wa gaw ladaw galu akyu kaja hpejaw ai rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, lama marai langai ngai gaw ya jang lu ai amyat hta maju jung da ai rai yang, lawu kaw na gara hpe ningshawng jaw masat na rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, majan poi hta ma mat ai gumhpraw ni a matu kadai jaw ya ai rai?",4
Templars prat n re shi ai shaloi gara prat shawng sa ai rai?,1
Templars prat ngut ai hpang gara prat bai sa wa ai rai?,1
Roma Hkaw Seng ten laman na ga lajang ai ni shing nrai tsi du ni hku na gara tsi tsi lajang ai lam shing nrai ladat ni hpe n tsun da ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, Roma Hkaw Seng ten hta rawt jat wa ai tsi hte seng ai shingwang hta npu e jaw da ai kaw na gara wa gaw sawn la n mai ai rai?",2
Mu lu ai atsam gaw gara ntsa shamyet shanat nga ai rai?,2
Asak hkrung kanu ni shai ai myi amyu myu hkrang ni gaw hpa lam hta shamyet taw ai rai?,4
"Matsing masat ga yan hta tsun da ai hte maren, Sikhs htung hte seng na gara ndau ai lam gaw nawku hpung hte seng na jaw hkra nlu hkrang shala ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na Sikh makam ladat a alak mi re ai lam ngu gara wa hpe mai sawn la ai rai?",4
"Matsing masat ga yan hta tsun da ai hte maren, Attention Deficit Disorder hkam sha taw nga ai ma gaw gara hta maju jung na matu yak ai rai?",2
"Matsing masat ga ya hta tsun da ai hte maren, Attention Deficit Disorder hkam sha taw nga ai ma ni gaw hpa majaw dingbai dingna byin chye ai akyang ni hpe galaw ai rai?",1
"Matsing masat ga yan hta jaw da ai lam hta mahta nna, npu e jaw da ai kaw na gara gaw scaffolding a ga shadawn nre ai rai?",1
Npu e jaw da ai kaw na gara wa gaw scaffolding hte seng na n jaw ai hku tsun da ai rai?,1
"Matsing masat ga yan hta tsun da ai hte maren, gara MySpace lam gaw laika hti yak ai ma ni a matu akyu nga ai rai?",3
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara wa gaw Krushchev a bungli galaw masha kasu kabrawng ai lam ni n’tsa tai ai lam nre ai rai?",1
Npu e jaw da ai kaw na gara wa gaw Poland kata na rawt malan lam a majaw byin ai lam n re ai rai?,4
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara gaw USA hte USSR lapran hku hkau ai lam hpe hkra machyi ai lam n’nga ai rai?",1
Npu e jaw da ai kaw na gara wa gaw hkumhkrang chyam hkra a-kajawng sha byin wa ai nerve ni hpe sa ya ai lam a yaw shada lam hpe teng ai hku n tsun da ai rai?,4
Giza Plateau hta hpa hpe mu mai ai rai?,4
Hkik hkam ai Jut sen lupwa Pyramid ni a yaw shada lam gaw hpa rai?,2
Nawku jawng ni hpe wan nat nna jahten chye ai anhte a hparat hte seng na kadai kaw lit nga ai?,1
Armetis nawku jawng bai gawgap ai hte seng na gara wa gaw jaw ai ndau ai lam rai?,3
"Matsing masat ga yan hta hkan nna, lagaw lahkawng hte lu hkawm wa ai jau dik ten gaw galoi rai?",1
Ndai kaw na gara baw hpan ni gaw lagaw lahkawng hte hkawm ai rai?,1
Germany hka dap ni WWII hta shangut la mayu ai lam gaw hpa baw rai?,3
"Matsing masat ga yan hta jaw da ai lam hta mahta nna, Dingdung Atlantic arau pawng gasat ai lam hta kadai gaw hka dap gasat ai lam hta grau awngdang ai lam lu la ai rai?",1
Assyrian ni gumra dap galaw hpang ai shaloi hpa n nga shi ai rai?,1
Majan gasat ai hta gumra dap ni hpe gara hku lang ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, Babulun masha ni hpe nang gara kaw n lu tam ai rai?",3
Npu e jaw da ai kaw na gara wa gaw hkin jawng ni a matu alak mi yaw shada da ai kun?,2
Hkawhkam Tutankhamun gaw mying gumhkawng lam galoi lu la ai rai?,4
Hkawhkam Tutankhamun hpe Egypt ni a mying gumhkawng ai hkawhkam byin hkra hpa mabyin galaw ai rai?,1
Greek ga shagawp ka sara Homer gaw hpa hpe n lu di ai rai?,1
Mying gumhkawng ai gara Greek masha gaw laili laika hta nre sha gara kaw grau mying gumhkawng ai rai?,2
Hebre dinghku ni gaw shanhte a aten hpe gara shara kaw grau nna shama ma ai kun?,3
Hebre dinghku ni a matu gara gaw nau n ahkyak ai rai?,2
Scandinavian mungdan ni lapran shai ai lam hpe npu e jaw da ai kaw nna gara wa gaw n tang madun da ai rai?,3
Greenland hta kadai shawng nga wa sai rai?,1
Gara uhpung gaw shana shat sha yang lahkum lang ai hpe grau ra sharawng ai rai?,1
Npu e jaw da ai kaw na gara wa gaw Moi na Roma ni a lusha poi hte n seng ai rai?,4
"Matsing masat ga yan hta mahta nna, npu e jaw da ai kaw na gara wa gaw akyu grai na hkra nga na matu mahkoi nre ai rai?",1
"Matsing masat ga yan hta tsun da ai hte maren, mungdan langai a matu hpa gaw ningshawng re ai rai?",1
Drukgyal Dzong a lam hte seng na gara ndau lam gaw n jaw ai rai?,1
Drukgyal Dzong shara hta byin ai wan hkru ai lam a mahtai hpe gara ndau lam gaw teng ai hku tsun da ai rai?,1
Npu e jaw da ai kaw na gara ndau lam gaw Cambodia hte seng na jaw ai rai?,3
Npu e jaw da ai kaw na gara ndau lam gaw Cambodia a shang gasat ai lam hpe jaw ai hku tsun da ai rai?,2
Npu e jaw da ai kaw na gara wa gawDutch na Sinpraw India Hpaga hpung ni Taiwan kaw nga ten lamanhpa hpe n galaw wa ai rai?,1
Shimonoseki ga shaka gaw gara hku hpang wa ai rai?,4
Dat jasat pH madang hpe gara hku shadawn ai rai?,3
Hydrogen ions kaw nna hpa hpe shawkau ai rai?,4
Npu e jaw da ai lam ni kaw nna hkanghkyi dabang hpe teng ai hku n tsun da ai rai?,1
Npu e jaw da da ai kaw na gara gaw hkanghkying a akyang ni hte seng nna jaw ai hku n tsun dan da ai rai?,3
Brangtai ni gaw gara a matu ashu shan rai?,4
Npu e jaw da ai kaw nna nyau kasha ni gaw gara wa hpe gyam ma ai kun?,1
Npu e jaw da ai kaw na ocelot nyau ni a shan hkwi ladat n re ai gaw gara wa rai?,3
Npu e jaw da ai kaw na gara gaw ocelot nyau a lam hpe jaw ai hku n tsun da ai rai? ,1
Npu e jaw da ai kaw na gara wa hpe sharaw a ja dik ai n-gun ngu na n mai myit la ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, sharaw hte hkanghkyi a shai ai lam ni gaw gara wa rai?",2
"Matsing matsat ga yan hta tsun da ai hte maren, Robert Hooke gaw kaga nsoi hpaji ninghkrin ni hta hpa shawng di wa ai rai?",2
Cell ngu ai gasi a n pawt lachyum gaw hpa rai?,2
"Matsing masat ga yan hta ka da ai hte maren, dusat ni malawng hta hpa galaw lu na atsam nga ai rai?",2
"Matsing masat ga yan hta jaw da ai hte maren, nkau dusat ni hta hpa n nga ai rai?",3
Jan kaw hpun lusha shabyin ai ladat hte galaw ai lam hta hpun ni hpe hpa gaw karum ya ai rai?,4
Masha ni sa sharaw ai nsa hpe hpun ni gara hku chyup la ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai ga shadawn ni kaw na gara gaw galu gaba ai lam hpe pat shingdang ai rai?",2
Npu e jaw da ai kaw na gara wa gaw speciation byin wa ai lam hpe teng ai hku ntsun da ai rai? ,2
Sai gayin ai ladat hta gara wa gaw sai hpe salum de sa ya ai rai?,1
Gara tingrat gaw sai gayin ai ladat a kaji dik ai wa rai?,3
Npu e jaw da ai kaw na gara wa gaw shingtai sumpra ni a singkaw bai zing ai atsam hpe jat ya ai rai?,2
Npu e jaw da ai kaw na hpa gaw shingtai sumpra ni a pyen lu ai lam a majaw akyu nga ai lam hpe matsing masat ga yan hta n tsun da ai rai?,1
Npu e jaw da ai kaw nna gara wa gaw dinosaur ni hte n seng ai laklai ai kumla rai?,3
Npu e jaw da ai kaw nna dinosaur ni hte u ni a n bung ai laklai ai kumla ngu nna gara wa hpe n mai sawn la ai rai?,2
"Matsing masat ga yan hta tsun da ai hte maren, Triceratop gaw cycad a gara daw hpe sha ra ai rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw nna Triceratop gara ni hpe ra sha ai rai? ",3
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw nna Itali mung dingdung de nga ai mungdaw ni hta gara ginsup hpan gaw grau nna gumhkawng ai rai?",2
"Masting masat ga yan hta mahta nna, npu e jaw tawn da ai ginsup hpan ni hta gara wa gaw Itali mung hpe mungkan a ginsup ninghkrin poi hta dang wa ai rai?",1
Gara mabyin ngut ai hpang Luxembourg a nkau daw chyen ni gaw Belgian byin wa ai rai?,2
Npu e jaw tawn da ai kaw nna gara wa gaw Luxembour a wahkrang nga masa hpe hkra machyi shangun ai rai?,3
Europe kata hta Turkey a lamu ga gaw kade square kilometers nga ai rai?,4
"Matsing masat ga yan hta tsun da ai hte maren, Turkey gaw mile kade ram galu ai rai?",4
Vatican mare kaba hta Latin ga hpe hpa na matu jai lang ai rai?,1
"Vatican mare kaba hta, Italy ga hpe hpa na matu lang ai rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, npu e jaw da ai kaw na gara wa gaw prat dep kompyuta nsen shatsawm ai lam kaw nna akyu lu ai rai?",2
"Matsin masat ga yan hta tsun da ai hte maren, gara shara na nta law malawng hta namdum hka gang jahkrat ai baw lawm ai rai?",1
Npu e jaw da ai kaw na gara shara kaw madang tsaw namdum gawda hkrang hpe mu lu ai rai?,1
Npu e jaw da ai kaw na gara wa gaw skate jawn ai wa hpe lu gayin hkun ai rai?,3
"Matsing masat ga yan hta tsun da ai hte maren, prat dep skate ni a nhtu ntsa kaw nga ai hku a lam hpe npu e jaw da ai kaw na gara wa gaw jaw ai hku sanglang da ai rai?",2
"Matsing masat ga yan hta tsun da ai hte maren, atom ni gaw ninghtoi kaw na jan pru wa ai dat atsam hpe shapraw kau ya lu ai ladatgaw hpa rai?",3
Atom langai kaw na photon shapraw ai lam gaw gara hku byin ai rai?,2
"Matsing masat ga yan hta hkan nna, hpa gaw hpang jahtum hta wan pu langai hpe bungli galaw hkring mat hkun mai ai rai?",2
Npu e jaw da ai kaw na wan pu galai shakap ai ten hta gara hpe hkra ai gaw dingbai dingna byin wa chye rai?,4
"Matsing masat ga yan hta tsun da ai hte maren, nucleus ga garan mat yang hpa byin na rai?",1
Npu e jaw da ai kaw na gara wa gaw galu ai tsan gang shadang kaw nna mungkan ga de matut mahkai ai lam hpe ginhtang ya ai rai?,1
Ganghkau de sumtsan yu myiset ni bang na matu ndai kaw na hpa ni hpe lang ai rai?,3
