question,gpt_answer
När började Västeuropa utveckla sin egen stil och slutade vara starkt influerade av andra stilar?,1
Användningen av knappar för att fästa kläder var ett resultat av något. Vad? ,3
Vad av följande är enligt avsnittet en genomförbar långvarig lösning på miljöproblem?,3
Vilken av följande lösningar är enligt avsnittet inte en symptomatisk behandling av miljöproblemen?,2
I vilket europeiskt land ägde det första kriget rum där den centrala frågan var maktbalansen snarare än religion?,4
Vilket krig beskrivs ibland som det sista religiösa kriget?,1
Vilken av följande aspekter av den katolska kyrkan var inte under granskning?,2
Vem blev enligt avsnittet mördad i Versailles?,4
Vad av följande tvingade inte folkmassan kungen och drottningen att göra?,3
Vad av följande var inte ett resultat av Storbritanniens okonventionella marina krigföring?,3
Vilket uttalande beskriver inte Storbritanniens sjöblockad mot Tyskland?,4
Vem av följande skulle enligt avsnittet mer troligt få multipel skleros?,1
Enligt avsnittet krävde de som deltog i regelbunden aktivitet mer stöd för något. Vad?,1
Hur brukar man utöva fäktning enligt avsnittet?,4
Vad av följande är tecken på inre förgiftning enligt avsnittet?,4
Vilket är enligt avsnittet det första steget för att bedöma ett offer?,1
Vilket av följande uttalanden om att kontrollera ett offer stämmer inte?,1
Vilken förändring i samband med den franska revolutionen hade en stor påverkan på arbetarklassen?,2
Framgång i militären och andra yrken baserades efter den franska revolutionen mindre på något. Vad?,2
Vilken allmännyttig tjänst genererar flest klagomål i i-länder?,3
Vilket av följande uttalanden om transportsystem stämmer enligt avsnittet?,3
Vad av följande kan det enligt avsnittet vara svårt att studera på grund av oförutsägbarheten i förarbeteenden?,4
Vad av följande använder man för att representera en trafikström matematiskt?,4
Vad använde Hershey och Chase för att implantera sitt eget DNA? ,4
Om ett barn ärver en mutation beror det på något av följande. Vad?,1
"Baserat på informationen i avsnittet, vad beror de olika effekterna av en mutation inte på?",1
Vad av följande var inte en anledning till att antikens kulturer hade getter?,3
Målet med golf är att behöva minst vad?,2
Var är gräset klippt kortare på en golfbana?,2
Vilket är huvudmålet med ett experiment?,1
Vad är inte vägledande för vetenskaplig forskning enligt avsnittet?,1
Vilket uttalande om tornador är enligt avsnittet inte sant?,3
Vilket av följande uttalanden beskriver majoriteten av alla tornador enligt avsnittet?,4
Vad av följande började människor göra under 1500-talet?,4
Hur länge har människor förstorat föremål med förstoringslinser?,3
"Vad säger Muhammeds grotta om hans spirituella benägenheter eller värderingar, enligt avsnittet?",1
Vad började man enligt avsnittet använda järn till?,4
Varför ersatte de trähjul med järnhjul enligt avsnittet?,4
Vad formade individerna under romantiken enligt avsnittet?,2
Vilket av följande uttalanden återspeglar inte den generella idéen med teknologisk determinism? ,1
Vad av följande är enligt avsnittet inte associerat med ett nedstråk?,1
Vad av följande är associerat med ett mjukare ljud enligt avsnittet?,3
Fossiler avslöjar en förändring i handens specialisering. Vilket blev det nya främsta användningsområdet?,1
Vad av följande beskriver falangerna på en schimpans? ,3
Från vilken pool tar selektion bort ny genetisk variation?,4
Vilken process ansvarar för att lägga till ny genetisk variation?,3
Vad av följande bör en primat äta för att lösa ett ”proteinproblem” enligt avsnittet?,3
Vilket av följande problem orsakas inte av en brist på essentiella aminosyror enligt avsnittet?,1
Hur signalerar medlemmar i en subkultur ofta sin tillhörighet med gruppen?,4
Vad kan enligt teorin i avsnittet hända med ett barn som identifierar sig med en rasminoritet där stereotypen är att de uppför sig dåligt?,2
"På vad av följande kan ett barns kännedom om rasbaserade stereotyper ha en påverkan, enligt avsnittet?",2
Vad av följande brukar inte stämma in på ”vilda” barn som har blivit försummade under uppväxten enligt avsnittet?,2
Vad av följande beskriver beteenden hos ”vilda” barn enligt avsnittet?,2
Vilken av följande praktiker är enligt avsnittet inte konsekvent med självhushållsjordbruk?,2
Vad av följande beskriver självhushållsjordbruk?,4
I vilken turismkategori ingår museum?,3
Vad kan enligt avsnittet vara en prioritet för rekreationsresenärer?,2
Vad av följande nämns i avsnittet som något som hjälpte till att minska förändringsskräcken i den lokala kyrkan?,1
Vad kan en förståelse för sin egen historia bidra till enligt avsnittet?,3
Vilket av följande uttalanden beskriver den postmoderna inriktningen inom lärande?,4
Vilket av följande uttalanden återspeglar inte en postmodern inlärningsmetod?,2
Vad av följande hade enligt avsnittet stört sömnavbrottsprocessen efter att avsiktligt ha vaknat upp under den normala sömnperioden?,1
Vad av följande beskriver inte ett sömnavbrott?,4
Vad ökar när hjärnan försöker uppnå lucida drömmar oftare?,4
Vad av följande kan påverka kroppen negativt efter för många klardrömmar?,2
På vilka sätt liknar konventionella team och virtuella team varandra enligt avsnittet?,1
"Vilket uttalande om fysiska och virtuella team stämmer inte, enligt avsnittet?",4
Vad av följande kretsar inte innehållsteorier kring?,1
Vad av följande är inte ett användningsområde för regeln om tredjedelar?,2
Vad av följande beskriver inte 35 mm bildformatet?,3
"Hur har zoomobjektiv blivit bättre till följd av att tillverkare höjer kvaliteten på linsproduktionen, enligt avsnittet?",3
När kan det vara bättre med ett zoomobjektiv än ett fast objektiv enligt avsnittet?,invalid
Vilken av följande beskrivningar stämmer inte in på mysticism?,4
Vad av följande är inte ett fokus för mysticismen enligt avsnittet?,2
Vem kan enligt avsnittet ha inrättat ett jordbrukssamhälle?,3
Folket som jagade moafåglar var de första invånarna på en särskild plats enligt avsnittet. Vilken?,2
I vilket scenario hade vikaren varit hjälpt av att använda Pureland-origamimetoden?,4
Vad av följande beskriver inte Pureland-origami?,1
Vilken plats är enligt avsnittet inte associerad med Indus-civilisationen?,3
Vilket av följande var enligt avsnittet inte ett möjligt namn på bronsålderscivilisationen som diskuteras?,3
Vad av följande ger enligt avsnittet en långsiktig fördel?,1
"Vad av följande kan någon som strävar efter kortsiktiga vinster prioritera, enligt avsnittet?",4
Vem betalade en stor del av krigsutgifterna enligt avsnittet?,4
Vilken tidsepok föregick tempelherrarnas tid?,3
Vilken tidsepok ägde rum efter tempelherrarnas tid?,1
"Vilken medicinsk behandling eller vilket ingrepp genomförde läkare och kirurger inte under det romerska imperiet, enligt avsnittet?",1
Vad av följande nämns inte i avsnittet som en följd av de stora framgångarna det romerska imperiet hade inom det medicinska området?,3
Vad förmågan att se beroende av?,1
Vad är det som gör att ögonkonstruktionen skiljer sig mellan organismer?,2
Vilket uttalande om sikhismen stämmer inte enligt avsnittet?,2
"Vad av följande är kärnan i sikhismen, enligt avsnittet?",1
"Vad kan, enligt avsnittet, barn som har Attention Deficit Disorder svårt med?",1
Varför tenderar barn med Attention Deficit Disorder att ägna sig åt riskfyllt beteende enligt avsnittet?,4
Vad av följande är inte ett exempel på stödundervisning (scaffolding) enligt informationen i avsnittet?,3
Vilket av följande beskriver inte stödundervisning (scaffolding)?,3
Vilken MySpace-funktion kan enligt avsnittet hjälpa studenter som har lässvårigheter?,1
"Vad av följande gjorde Chrusjtjovs inte som ett svar på arbetarnas protester, enligt avsnittet?",3
Vad av följande var inte en orsak till protesterna i Polen?,4
"Vad av följande påverkade inte relationen mellan Sovjetunionen och USA, enligt avsnittet?",2
Vilket av följande uttalanden beskriver inte syftet med att skicka nervimpulser genom kroppen?,1
Vad kan vi hitta i Giza?,4
Vilket var syftet med Den stora pyramiden?,2
Tack vare vem känner vi till mannen som anlade branden som förstörde templet?,3
Vad av följande stämmer om återuppbyggnaden av Artemistemplet?,2
När gick en art på två ben för första gången enligt avsnittet?,1
Vilken av dessa arter gick ofta på två ben?,4
Vad försökte den tyska flottan åstadkomma under andra världskriget?,2
"Baserat på informationen i avsnittet, vem hade störst framgång inom marin krigsföring under den Nordatlantiska kampanjen?",1
Vad fanns inte när assyrerna introducerade det första kavalleriet?,1
Hur går strider med kavallerier till?,3
Var hade man inte hittat vanliga babylonier enligt avsnittet?,4
Vad av följande var menat för präster?,2
När blev Kung Tutankhamun känd?,3
Vad gjorde Kung Tutankhamun till en välkänd egyptisk kung?,1
Vad kunde den grekiske poeten Homeros inte göra?,2
Vilken berömd grek är känd för något annat än litteratur?,3
Var spenderade den hebreiska familjen mycket tid?,3
Vad var inte så viktigt för den hebreiska familjen?,3
Vad av följande beskrivs inte som en skillnad mellan länderna i Skandinavien?,2
Vilka var först med att bosätta sig på Grönland?,1
Vilken grupp föredrog att äta måltider utan stolar?,3
Vad av följande hade inte ingått i en antik romersk måltid?,4
Vad av följande lämnar troligen inte några historiska spår enligt passagen?,2
Vad föregår enligt passagen en nation?,3
Vilket uttalande om Drukgyal Dzong stämmer inte?,1
Vilket uttalande beskriver konsekvenserna av branden vid Drukgyal Dzong?,1
Vilket av följande uttalanden om Kambodja stämmer?,4
Vilket av följande uttalande beskriver invasionerna av Kambodja?,4
Vad av följande gjorde det nederländska östra Indiska kompaniet inte under sin tid i Taiwan?,4
Vad handlade Shimonosekiföredraget om?,4
Vad utgår man från när man mäter pH-värdet i en kemikalie?,3
Vad togs bort från vätejonerna?,4
Vilket av följande uttalanden beskriver inte en lejonflock?,3
Vilket av följande uttalanden beskriver inte beteendet hos lejon?,4
För vilket rovdjur är kaninen ett vanligt byte?,3
Vad brukar mindre kattdjur jaga?,1
Vad av följande ingår inte i en ozelotters jaktstrategi?,4
Vad av följande beskriver inte en ozelot? ,3
Vad av följande är inte en av tigerns styrkor?,1
Vad av följande är enligt avsnittet en skillnad mellan tigrar och lejon?,2
Vad gjorde enligt avsnittet Robert Hooke innan andra biologer?,1
Var härstammar ordet ”cell” från?,2
Majoriteten av alla djur kan enligt avsnittet göra vad?,2
Enligt avsnittet saknar en del djur något. Vad?,3
Vad hjälper plantor i samband med fotosyntes?,4
Vad avger människor som växter tar upp?,4
Vad i följande exempel hindrar enligt avsnittet evolutionen?,1
Vilket av följande uttalanden beskriver inte speciation? ,1
Vilken del av cirkulationssystemet för blodet mot hjärtat?,4
Vilka rör i cirkulationssystemet är de smalaste?,1
En insekts förmåga att fälla in sina vingar ökar vad av följande?,2
Vad av följande nämns inte i avsnittet som något som påverkas av en insekts flygförmåga?,2
Vilken av följande egenskaper brukar man vanligtvis inte associera med dinosaurier?,2
Vad av följande anses inte vara gemensamt hos fåglar och dinosaurier?,3
Vilken del av en cykad gillade triceratops enligt avsnittet att äta?,2
"Vad av följande skulle en triceratops kunna äta, enligt avsnittet? ",2
Vilken av följande sporter kan enligt avsnittet vara populär i de norra regionerna i Italien?,3
I vilken av följande sporter vann Italien en världscup enligt avsnittet?,1
Efter vilken händelse blev vissa delar av Luxemburg belgiskt?,2
Vad av följande påverkade Luxemburgs neutralitet?,1
Hur många kvadratkilometer av Turkiets totala yta ligger i Europa?,4
Hur många miles långt är Turkiet enligt avsnittet?,1
Vad använder de latin till i Vatikanstaten?,1
Vad använder de inte italienska till i Vatikanstaten?,3
För vad av följande använder man ljudmixning på sofistikerade datorer?,1
Var hade många hus en toalett med spolning enligt avsnittet?,1
På vilken av följande platser fanns inte sofistikerade avloppssystem?,3
Vad av följande gör att en skridskoåkare svänger?,1
Vad av följande beskriver enligt avsnittet skenan på en modern skridsko?,1
Vilken process låter enligt avsnittet atomer eliminera extra energi från ljuset?,4
Vad orsakar en atom att sända iväg en foton?,2
Vad får en glödlampa att sluta fungera enligt avsnittet?,3
Vad av följande kan vara farligt att vidröra när man byter ut en glödlampa?,3
Vad händer enligt avsnittet när en kärna klyvs?,2
Vad av följande reflekterar långdistanssamtal tillbaka till jorden?,2
Vad av följande används för att placera ett teleskop i rymden?,2
Vad bör vi observera om en cyklisk händelse för att mäta tidens gång?,2
Hur kan man mäta tid utifrån en händelse enligt avsnittet?,2
Vad av följande är enligt avsnittet traditionellt för en tronarvinge?,2
Vad var Charles enligt avsnittet den förste att göra?,3
Från vilket land kom Trygvassons flotta?,4
Vid vilken historisk tidpunkt hade Tyskland ett stort kulturellt inflytande på Estland?,3
Vad hade ett inflytande på det estniska språket?,2
Beroende på vad varierar antalet människor som har språket Hindi som modersmål enligt avsnittet?,1
Vilket av följande uttalanden om språken Hindi och Urdu stämmer?,2
Vad av följande är inte sant om alfabetet Hangul?,2
Vad döpte de om alfabetet Hunmin Jeongeum till?,2
Vilka språk har enligt avsnittet påverkats av Sanskrit?,4
Varför slutade man använda Sanskrit enligt avsnittet?,4
Vilket av följande uttalande är sant om Ios gravitation?,4
Vilket av följande uttalanden beskriver enligt avsnittet månens yttre lager?,3
Var är månskorpan som tjockast enligt avsnittet?,3
Vad av följande är en tro som vissa människor har?,3
Vad blir tunnare längre bort från solens kärna?,3
Vilken del av solen är synlig från jorden enligt avsnittet?,3
Vilka av följande observationer hjälpte till att bekräfta Kopernikus teori?,1
Vad av följande observerade Galileo Galilei år 1610?,2
Varifrån hämtar Amazonfloden vatten enligt avsnittet?,1
Vilken utmärkelse har Amazonfloden inte fått?,3
Inom vilken av de nämnda sektorerna arbetar det färst venezuelaner?,3
Vilken av följande sektorer anställer flest venezuelaner enligt avsnittet?,1
Vad gör stjärnor efter fusioner enligt avsnittet?,1
Vad av följande skulle en fungerande fusionsreaktor skapa?,4
Vilken är den kemiska sammansättningen i vatten?,4
Vad förblir oförändrat även när vatten byter form?,1
Vad av följande var enligt avsnittet inte ett problem för de tretton staterna när de införde lagar?,1
Vilket av följande uttalanden stämmer om centralregeringen under frihetskriget?,3
Hur är orden på baksidan av självständighetsförklaringen skrivna?,3
För vad är Singapore känt?,1
Vad är Vanda Miss Joaquim?,2
"Vilken kvalitet hos Giza-pyramiderna var det nya kungarikets egyptier inte förundrade över, enligt avsnittet?",1
Varifrån flyttar gräsätarna för att jaga regnet?,2
Varifrån lämnar gräsätarna runt april?,2
Operation Sjölejon var en invasion av ett land. Vilket?,2
Vad kallade tyskarna attacken mot Storbritannien?,2
Vad var inte ett nödvändigt steg i Italiens plan för att erövra afrikanska länder?,2
Vad hade Italien för huvudsakligt mål med kriget enligt avsnittet?,1
Vem etablerade vänliga relationer med inkräktare?,2
Vilka var de allierade i Operation Dragoon?,1
Utvecklingen av vilken teknologi ledde till att ubåtar började färdas under vatten?,4
I början hade ubåtar en begränsad räckvidd inom ett område. Vilket?,2
Vem bröt enligt avsnittet mot överenskommelsen? ,4
Vad av följande gjorde den Röda armén inte?,3
Vad hände med den italienska tionde arméns chefsingenjör?,3
Var dödades Italo Balbo?,4
Vilken av följande tekniker är enligt avsnittet en viktig del i tibetansk meditation?,3
Hur aktiverar man chakran under tibetansk meditation enligt avsnittet?,2
Vem presenterade den andra sången av hängivenhet under programmet?,4
Vem presenterade enligt avsnittet en sång av hängivenhet under matserveringen?,1
Vem var den näst sista uppträdaren under kvällen?,1
Vilken nationalitet har Alessandro Safina?,4
Vilket av följande uttalanden är inte sant enligt avsnittet?,1
Vem la enligt avsnittet en kommentar om den obekväma värmen?,2
Var orsakade tsunami-aktivitet ett strömavbrott?,1
Hur påverkade strömavbrottet enligt avsnittet Tonga?,4
När kunde polisen använda sin fartradar för att mäta hur fort Jonny Reid körde?,1
Varför var det enligt avsnittet svårt för Nya Zeeland-polisen att mäta Jonny Reids hastighet?,2
Vart var jordbävningen centrerad i förhållande till Butte?,2
Vad hände under upploppet vid Abu Ghraib?,4
Varför blev fängelset i Irak ökänt? ,4
Vilken typ av evenemang var planerat vid Mauis War Memorial Stadium?,3
Vem gav efter ett tag en förklaring till att man ställde in evenemanget?,2
På vem skyllde flera av invånarna i Bishkek laglösheten på?,3
Vem beskyllde demonstranter från söder för laglösheten?,1
När upplevde Ring ökad försäljning?,1
När bestämde Jamie Siminoff sig för att starta Ring?,1
Vad rekommenderade varje avsnitt av Reading Rainbow till barnen?,4
Vad kan ha bidragit till att Reading Rainbow blev inställt?,1
Vad av följande var inte ett argument från tjänstemän i Amsterdam och museet om trädet?,2
En chefsinspektör för RSPCA anser att inspektioner bör vara standard för något av följande. Vad?,4
Vad kan enligt avsnittet signalera till slakteriarbetare i Australien att djurens välfärd är viktig?,1
Vilket yrke hade den arresterade personen enligt avsnittet?,1
För hur många offer höll man i begravning samtidigt som nyheterna täckte en annan arrestering enligt avsnittet?,2
Vilket land valde att inte ratificera det undertecknade ACTA-avtalet efter protesterna?,2
Vilket av följande länder valde att skjuta upp processen med att ansluta sig till ACTA enligt avsnittet?,4
Hur många personer fick skador från överhettade iPod-enheter?,1
Vem sa att överhettningsincidenterna inte var så allvarliga?,4
Steve Jobs sa under sitt tal att Apple skulle återuppfinna något. Vad?,2
Vilket var syftet med Steve Jobs två timmar långa tal?,3
Vad tillkännagav Cristina Fernandez de Kirchner på den argentinska teatern?,1
Var tillkännagav Cristina Fernandez de Kirchner sin avsikt att kandidera?,3
Vad kom ACMA fram till om Big Brother?,1
Vilka parametrar måste media falla under för att vara internetinnehåll?,2
Vem är ledare för det liberala partiet i Australien?,2
Varför har inte Australien redan en kärnenergiindustri?,4
Vilken skidåkare tävlade med hjälp av en guide?,3
Vilket land kom på tionde plats i Super-G i damernas stående klass?,1
Vilket uttalande om Blake är enligt avsnittet inte sant?,2
Vad av följande hände inte för Blake enligt avsnittet?,3
Till vad kommer FN inte att använda sin fond för global uppvärmning?,2
Vad vill FN kunna rädda eller spara enligt avsnittet?,3
Vad återstod inte att förhandla kring enligt Albert Muchanga?,3
Varför kan handeln börja i juli enligt avsnittet?,2
Vad menade Atlanta Journal-Constitution att några utbildningstjänstemän hade gjort?,3
"Baserat på informationen i avsnittet, vad nämnde skribenten från Atlanta Journal-Constitution inte i sin rapport?",3
Vad vet man efter bombningen enligt avsnittet?,1
Hur många matcher har Jesus deltagit i sedan han gick över till Manchester City 2017?,4
Vad heter klubben som betalade 27 miljoner pund för Jesus?,2
Vilket uttalande om vandrarhemmets gäster stämmer inte?,4
Vilket av följande uttalande är sant enligt avsnittet?,3
Vilken information om kollisionen är inte fastställd?,1
"Vad behöver man fortfarande fastställa gällande kollisionen, enligt avsnittet?",4
"Vilken plats hade Batten på listan över de rikaste amerikanerna, enligt avsnittet?",3
Till vad av följande gjorde Batten inte en donation?,1
Vad ingick inte i lagen som guvernör Arnold Schwarzenegger undertecknade?,3
Vem hörde inte allt som sades enligt avsnittet?,3
Vad av följande stämmer enligt avsnittet om Millers upplevelse av utfrågningen?,2
Vem föreslog förändringar för regeringens ”Clean Air Act”?,3
Vem kritiserade ”Clean Air Act” för att vara ett jippo i förspelet till valet?,1
Vad bildade föreningarna cyanursyra och melamin när de reagerade med varandra i katturin?,3
Vad observerade forskare med infraröd spektroskopi?,2
Vem kallade Luna för ”Queen of Extreme”?,4
Vem kallade Luna för ett ”freak”?,2
Vad hände inte med föraren som var inblandad i olyckan?,3
Vad var något som inte utmärkte Sydafrika under rugbyturneringen?,3
När började Sydafrika enligt avsnittet att spela bättre?,4
Vilket av följande uttalanden om ekonomin i Kina stämmer inte enligt avsnittet?,4
När kan Kina ha ett större BNP än USA enligt avsnittet?,2
Vad föreslog Hu att utvecklingsländer kan göra?,4
Vad nämnde Hu inte?,4
För vad av följande sa Veerman att situationen inte var bra?,2
Vem kommer att ersätta Huhne som ledamot efter rättegången?,1
Vem kommer att ta näringsministerposten efter rättegången?,1
Vad uppmuntrar artisterna publiken att göra under operan av Camille Saint-Saens?,1
Vem röker främst jointar under operan?,3
Vad är ett annat namn för ”rymdpromenaden” som Leonov utförde?,3
Under vilket uppdrag ledde Leonov den sovjetiska delen?,2
Vem skadades i olyckan?,1
Vad hände med personerna som var inblandade i olyckan?,2
Forskarna som ingick i programmet hoppades observera effekter orsakade av vad?,4
Varifrån observerade forskare materia?,4
Vad kritiserade de konservativa inte enligt avsnittet?,1
Vem kritiserar återuppbyggnadskontrakten för återhämtningsarbetet efter orkanen Katrina?,2
Var kommer ljuset från Stardust-rymdskeppet att synas först enligt avsnittet?,2
För vad av följande kommer rymdskeppet att sätta ett rekord enligt avsnittet?,3
Vilken relation hade doktor Malar Balasubramanian till Saroja Balasubramanian?,2
Var hittade man Sara Balasubramanian död?,3
Vad blev uppköpt av eBay?,3
Vad vill eBay uppnå med köpet?,3
Vem interagerade enligt avsnittet inte med fångarna som var kvar på gården efter striderna?,4
Vad av följande fick till slut internerna att ge upp?,2
Från vad tyckte ayatolla Ali Khamenei att landet Iran skulle frigöra sig från?,4
"Vem medgav att sanktionerna hade en effekt på ekonomin i Iran, enligt avsnittet?",1
Vad av följande ingår inte i Frankrikes röstningsprocess?,4
Var uppger väljaren sin valda kandidat?,2
Vad fick Allen att inleda ett åtta år långt sökande efter Musashi?,4
"I vad investerade Allen mycket av sin förmögenhet på, enligt avsnittet?",2
Vad av följande ledde enligt avsnittet troligen till den farliga miljön inuti och i närheten av anläggningen?,1
Vilket av följande var inte ett av de säkerhetsråd som lokalbefolkningen fick efter incidenten vid anläggningen?,3
Vad är mest oroande med XDR-TB enligt doktor Moll?,4
Hur många patienter som blev smittade med den nya varianten var sjukhuspersonal?,2
Vilken typ av teknik använder NextGen-systemet?,1
Vilken nytta har flygledare av NextGen?,2
Vad har enligt avsnittet historiker inte kritiserat FBI för att fokusera på?,3
Vad medförde obscenitetsinitiativet för FBI?,4
Vad hände med brandbilen som skickades för att undsätta det kraschade JAS 39C Gripen? ,2
För vad stängde flygplatsen efter kraschen med JAS 39C Gripen?,1
Åt vem var Brzezinski rådgivare under den iranska revolutionen?,3
Vem var utrikespolitisk rådgivare till 1977?,1
Vad av följande stämmer inte om Bobeks karriär i Partizan Belgrade?,1
Vilket uttalande om Bobeks tid med Partizan Belgrade stämmer?,1
Vad av följande skiljde Hesperonychus från Velociraptor enligt avsnittet?,2
Vilket fysiskt drag hos arten gav upphov till namnet ”Hesperonychus”?,1
Vilket av följande uttalanden om skottlossningen stämmer?,4
Vilket uttalande om evenemanget där skottlossningen ägde rum stämmer?,1
Vad befarade myndigheterna inledningsvis om Luno:n enligt avsnittet?,3
Vilket av följande uttalanden om skeppsbrottet stämmer inte enligt avsnittet?,2
Under vilket årtionde blev Algeriet självständigt?,3
Var installerade de inte tv-skärmar inför begravningen?,4
Var hölls begravningen?,3
Vem blev vårdad för allvarliga skador efter explosionen?,2
Vem anmälde gasläckaget?,1
Hur många personer dog i attacken enligt avsnittet?,2
Vems vapen klickade vid ett tillfälle under attacken?,2
Vilken av följande sporter blev utröstad från de olympiska spelen?,3
Vilken av följande sporter röstade den internationella olympiska kommittén ja till att inkludera?,3
Hur långt var det ursprungliga hyresavtalet som Arthur Guinness signerade för St James’ Gate-bryggeriet?,4
Ungefär hur många miljarder dollar omsätter Guinness varje år?,3
I hur många länder i Europeiska unionen har man identifierat H5N1-viruset?,3
Var identifierade man det senaste fallet av H5N1-viruset?,1
När hade Haiti senast problem med sjukdomen innan de fredsbevarande styrkorna spred den?,1
Varifrån spred avfall sjukdomen vidare?,1
Vad planerar den irländska regeringen att göra?,2
Vad var tillfälligt lagligt i Irland?,4
Vad är den misstänkte gärningsmannen under utredning för?,1
Vad gjorde den misstänkte gärningsmannen med skylten?,4
Vad av följande blev engelskläraren Karno inte anklagad för enligt avsnittet?,2
Vem tog Rolando Mendoza inte som gisslan enligt avsnittet?,3
Vilka gisslan blev inte släppta tidigt enligt avsnittet?,1
Vem samlar enligt avsnittet in signaturer för att legalisera samkönade äktenskap i Brasilien?,1
Till vem kommer demonstranterna att ge namnlistan?,3
Vad hände enligt Armand Versace precis innan människorna började reagera på vädret?,3
När började de starkaste vindarna enligt Versace?,4
Hur många stormar hade registrerats öst om 35°W före Fred?,3
I vilken riktning rörde sig Fred när den var nära Kap verde-öarna?,4
Vad av följande har snabbare hastigheter än dess föregångare?,1
Vad är nödvändigt för att 802.11n ska vara bakåtkompatibel med 802.11b?,4
Hur många lopp skulle den olympiska guldmedaljören ha simmat på the Commonwealth Games?,1
Varför tog den olympiska guldmedaljören inte sina smärtstillande mediciner?,4
Vad kunde enligt avsnittet ha lett till förvirring kring jordbävningsaktiviteten?,1
När skedde en fasförändring enligt avsnittet?,3
Vilket av följande uttalanden om Chandrayaan-1:s månsond stämmer inte?,1
Vilket av följande uttalanden beskriver månsonden?,2
Vilken åtgärd mot sjukdomen kommer enligt avsnittet att vidtas sist?,3
Hur överförs sjukdomen till människor?,1
Till vad kunde misslyckandet med den andra meningen leda?,2
När togs den andra meningen borts enligt avsnittet?,1
Till vem läcktes ”Panamadokumenten”?,2
Enligt avsnittet antydde den brittiska pressen att en part förvaltade många av företagen som gömde förmögenheter. Vem eller vilka?,3
Vilka av följande flygolyckor hade flest dödsfall?,3
Vad av följande är inte en anledning till att flygolyckor är vanliga i Iran?,2
Vad av följande ingick inte i rapporten från den irakiska studiegruppen?,2
Vad av följande nämnde inte den irakiska studiegruppen i sin rapport?,1
Vem ansågs enligt avsnittet vara Provenzanos högra hand?,2
Vad var enligt avsnittet orsaken till Falcones död?,1
