question,gpt_answer
"Remiantis ištrauka, kuris iš šių pojūčių gali sutrikti vartojant per daug alkoholio?",2
"Remiantis ištrauka, kas galėtų sumažinti žalingą alkoholio poveikį?",3
Kur nekilnojamojo turto vertė yra viena didžiausių Amsterdame?,1
Kodėl Kanalų rajonas pripažintas UNESCO pasaulio paveldo objektu?,1
"Remiantis ištrauka, dėl ko verta apsilankyti Kromo kalvoje?",1
"Remiantis ištrauka, ko reikia lankytojams norint patekti į Kromo kalvą?",3
"Remiantis ištrauka, kuris iš šių dalykų gali sutrukdyti turistui apsilankyti Antarktidoje?",1
Kurioje Antarktidos dalyje gali apsilankyti palaipioti po kalnus mėgstantis turistas?,2
"Kur mažiausiai tikėtina, kad yra senoji observatorija?",3
Kur gali būti įrengtas šiuolaikinis moksliniams tyrimams naudojamas teleskopas?,1
"Remiantis ištrauka, kuri sritis būtų tinkamiausia ramiai dienai paplūdimyje?",3
"Remiantis ištrauka, kur maudymosi sąlygos gali būti saugiausios?",2
"Kuris iš šių dalykų, lankantis ištraukoje aprašytoje vietoje, būtų laikomas netinkamu?",2
Kuris iš šių terminų apibūdina lingua francas kalbas?,4
Kuris teiginys netiksliai apibūdina pagalbines kalbas?,4
"Remiantis ištrauka, kuo turėtų pasidomėti keleivis, jei plaukia žiemą?",1
"Remiantis ištrauka, jei keleivio kruizas vyksta vasarą, ko jis gali išvengti?",2
Kodėl katalonų kalba Barselonoje plačiai naudojama ženklams ir skelbimams?,3
Kuri iš šių kalbų vartojama Barselonos metro sistemoje reguliariems pranešimams?,2
"Remiantis ištrauka, kuriems iš šių patogumų aukštos klasės nakvynės su pusryčiais namai neteikia pirmenybės?",4
"Remiantis ištrauka, kuris iš šių dalykų nėra vienas iš pagrindinių prabangių nakvynės su pusryčiais namų konkurencijos aspektų?",1
"Remiantis ištrauka, kuris iš šių renginių 2022 m. nebus rengiamas Pekine?",2
"Remiantis ištrauka, kas 2022 m. vyks Pekine?",2
Kam kyla didžiausias pavojus užsikrėsti paukščių gripu?,3
"Remiantis ištrauka, kuris iš šių teiginių tiksliai apibūdina paukščių gripą?",3
Ką jungia Baltosios ir Baltijos jūrų kanalas?,3
"Remiantis ištrauka, kokio tipo transporto priemonėse pasai gali būti surenkami, kad keleiviai nebūtų sutrukdomi?",2
"Remiantis ištrauka, kada kai kuriuose tarptautiniuose traukiniuose gali būti tikrinamas asmens tapatybės dokumentas?",4
Kuri iš šių problemų dažniausiai iškyla būnant Singapūro viršutinėje tropinėje juostoje?,3
Kam rekomenduojama vengti vokiškų kepinių?,1
Kuris produktas laikomas sezoniniu vokiškų kepinių elementu?,3
"Remiantis ištrauka, kuriuo iš šių patarimų nerekomenduojama vadovautis keliaujant su mažu biudžetu?",3
"Remiantis ištrauka, kas gali patirti sunkumų keliaudamas su labai mažu biudžetu?",4
Kuris iš šių teiginių netiksliai apibūdina vairavimą tarp Point Mariono ir Fermonto?,3
"Remiantis ištrauka, kuris iš šių dalykų turėtų kelti didžiausią susirūpinimą vairuotojams, važiuojantiems Bafalo–Pitsbergo greitkeliu?",3
Kuris iš šių dalykų nėra būtinas norint užsiimti kanjoningu?,2
Kuris iš šių dalykų gali būti reikalingas sėkmingam žygiui kanjonu?,4
"Remiantis ištrauka, kas būtų naudinga žmogui, planuojančiam stovyklauti su automobiliu?",2
"Remiantis ištrauka, ko geriau vengti stovyklautojams su automobiliu, norintiems likti nepastebėtiems?",3
"Remiantis ištrauka, kas antrą kartą atstatė Kasablanką?",4
Kas po stichinės nelaimės paliko naują Kasablankos miestą?,2
"Remiantis ištrauka, kas išgarsino Sintrą tarp užsieniečių?",3
Ko nepripažįsta Armėnija?,4
Kas ir toliau daro įtaką Azerbaidžano ir Armėnijos santykiams?,3
Kas gali lemti papildomą mokestį važiuojant taksi Šarlotėje?,2
"Remiantis ištrauka, ką galima laikyti gyvenimo Šarlotėje su vaikais trūkumu?",2
Kas iki ispanų atvykimo valdė šiaurinę Čilės dalį?,4
"Remiantis ištrauka, kuris iš šių įvykių neįvyko 1810 m.?",2
Kaip žmonės gali pasiekti atokius Ligurijos regiono miestelius?,3
Ką reiškia itališkas terminas „Cinque Terre“?,1
"Remiantis ištrauka, kurios rūšies batai tinka slidžioms žiemos sąlygoms?",2
Kuris iš šių dalykų nepadėtų pagerinti sukibimo apledėjusiuose keliuose žiemos sąlygomis?,4
Kuris iš šių dalykų yra tikslus Havajų ir Kuko salų panašumas?,3
Kuris iš šių teiginių netiksliai apibūdina Kuko salas?,3
Kurioje iš šių prižiūrėtojų stočių siūlomos dviejų tipų apsistojimo vietos?,1
"Remiantis ištrauka, kur galėtumėte rezervuoti leidimą patekti į parką, jei norėtumėte atsiskaityti grynaisiais, o ne banko kortele?",2
"Remiantis ištrauka, kokios rūšies slidinėjimu užsiiminėjama statesnėse teritorijose?",3
"Remiantis ištrauka, kas gali padėti slidininkams, norintiems pasiekti didesnį greitį?",3
"Kas yra sunku keliautojams, patiriantiems grįžimo į tikrovę šoką?",4
"Remiantis ištrauka, kokiems keliautojams grįžimo į tikrovę šokas gali būti ypač sunkus?",2
Kokių veiksmų su briedžiais reikėtų vengti?,1
"Remiantis ištrauka, kuris iš šių teiginių apie briedžius yra neteisingas?",1
"Remiantis ištrauka, kuris iš šių dalykų dykumų keliautojui būtų mažiausiai pavojingas?",2
Kuris iš šių dalykų neminimas kaip potenciali grėsmė dykumų keliautojams?,4
"Remiantis ištrauka, kurios grupės populiacija labai nukentėjo, kai atvyko tyrinėtojai?",3
"Remiantis ištrauka, kokia kalba kalbėjo karibai?",4
"Kam galima priskirti slidinėjimo, kaip pramoginės veiklos, populiarinimo nuopelnus?",2
"Remiantis ištrauka, maždaug kada slidinėjimas pirmą kartą buvo pripažintas sporto šaka?",4
Kuris iš šių dalykų paprastai siejamas su didžiausia sala prie rytinės Afrikos pakrantės?,3
Kas nėra mažųjų Rytų Afrikos salų požymis? ,3
"Remiantis ištrauka, kaip Velykos švenčiamos kai kuriose ypač tradicinėse bažnyčiose?",2
"Ką pirmiausia turi turėti Kubos pilietis, kad išvengtų tam tikrų reikalavimų įvažiuodamas į Ekvadorą?",4
Kam neskirti Ekvadoro kelionių reikalavimai?,2
Kuris iš šių dalykų užsienio šalyje gali kainuoti brangiau nei namuose?,2
Kokia problema gali kilti įsigyjant aukštos klasės prekių ženklų rėmelius užsienio šalyje?,3
Kuris iš šių teiginių apie valiutos naudojimą Folklando salose yra teisingas?,4
"Remiantis ištrauka, kur, keliaujant iš Jungtinių Amerikos Valstijų į Folklandą, gali būti ypač naudinga atsiskaityti ne kredito kortele?",3
Kuris įvykis nesusijęs su šventyklų festivalių šventimu?,1
Kur galima pamatyti papuoštų dramblių?,3
"Remiantis ištrauka, kuris iš šių būdų yra labiausiai tikėtinas, norint sutaupyti pinigų verslo arba pirmosios klasės lėktuvo bilietui?",3
"Remiantis ištrauka, ko nėra prasmės ieškoti užsakant tam tikros klasės bilietus?",3
Ko nereikia įtraukti lyginant bendrąją kelionės į Afriką kainos kvotą su kelionės aplink pasaulį kaina?,2
"Remiantis ištrauka, kokio dalyko asortimentą plečia prekybos centrai?",1
"Kokie kai kurių prekybos centrų teikiami patogumai gali būti patrauklūs klientui, perkančiam iš anksto paruoštą maistą?",1
Kurio iš šių dalykų gali nesuprasti prancūzakalbiai belgai ir šveicarai?,3
Kuris iš šių dalykų Prancūzijoje nėra toks pat kaip Belgijoje ar Šveicarijoje?,2
Kuriuo atveju jums greičiausiai nebus pasiūlyti netekčių tarifai?,3
Kuris iš teiginių apie netekčių tarifus yra tiesa?,4
Kada patogiau naudoti autonominį GPS įrenginį nei GPS navigacijos programėlę?,3
Kokia priežastis nėra tinkama naudoti GPS navigacijos programėlę vietoj autonominio įrenginio?,1
"Remiantis ištrauka, kaip galite užtikrinti, kad jums būtų parinktas tinkamas laivas?",3
"Remiantis ištrauka, kuri iš šių taktikų nėra taikoma siekiant išlaikyti svečius, kad jie toliau loštų?",1
"Remiantis ištrauk, ko turėtų vengti protingas lošėjas?",1
"Remiantis ištrauka, kuri kalbos dalis sakinio viduryje rašoma didžiąja raide?",2
"Remiantis ištrauka, ką gali apsunkinti daiktavardžių rašymas didžiąja raide?",3
Koks gestas Malaizijos kaimo vietovėse reiškia „ateik čia“?,2
"Remiantis ištrauka, kuris gestas gali reikšti „sugrįžk“?",1
"Remiantis ištrauka, kas sukelia plyšius?",2
"Remiantis ištrauka, kurį iš šių dalykų gali paslėpti sniego tiltai?",1
"Remiantis ištrauka, kurioje vietoje lankydamiesi keliautojai turėtų imtis papildomų atsargumo priemonių?",2
Kuris iš šių patarimų nebūtų tinkamas turistui Gomoje?,1
Nuo kada būtų galima gauti leidimą lankyti nutolusias valstijos vietoves rugpjūčio mėnesį?,2
Kokia politika taikoma siekiant apsaugoti kanjoną?,4
Kuris iš šių dalykų mažiausiai tikėtinas ištraukoje aprašytuose viešbučiuose?,4
"Remiantis ištraukoje pateikta informacija, kuriam iš šių pasiūlymų viešbučio svečiai teiktų mažiausią prioritetą?",4
"Remiantis ištrauka, ko turėtų vengti keliautojai, vykstantys į Grenlandiją?",4
"Remiantis ištrauka, kuris iš šių dalykų nepasirengusiems keliautojams, vykstantiems į Grenlandiją, gali kelti daug problemų?",3
Kuris iš šių objektų dabar naudojamas kaip centrinė aikštė?,1
"Remiantis ištrauka, kurio iš šių objektų nėra Jardín de la Unión?",4
"Remiantis ištrauka, kuris iš šių teiginių apie dienos žygius būtų laikomas netiksliu?",4
"Remiantis ištrauka, kada dienos žygiui reikia minimaliai pasiruošti?",2
Kuo skiriasi Rugalando ir Agderio plokščiakalniai nuo likusios Norvegijos dalies?,4
"Remiantis ištrauka, kuris iš šių dalykų nėra būdingas Norvegijai?",2
Kada slidinėjimu besidomintys turistai turėtų apsilankyti kalvų miesteliuose?,1
"Remiantis ištrauka, kada kalvų miesteliuose paprastai būna daugiausia turistų?",3
"Ko turėtumėte vengti, jei tikitės rasti laivą, kuriam reikia pagalbos?",4
"Ką turėtumėte daryti prieplaukose, kai ieškote laivo, kuriam reikia pagalbos?",1
"Kuri vieta patiktų turistams, besidomintiems salos kolonijine istorija?",1
"Kuri vieta patiktų turistui, kuriam svarbiausia yra nuostabūs vaizdai?",1
"Kokios yra kai kurių balnų savybės, padedančios sumažinti riziką raitelio kojai įstrigti balnakilpėje?",2
"Kuri jojimo batų savybė padeda padidinti raitelio saugumą, kai naudojamasi balnakilpėmis?",3
Ką keliautojams siūlo svetingumo mainų tinklai?,1
"Remiantis ištrauka, kuris iš šių teiginių apie svetingumo mainų tinklus yra neteisingas?",1
"Remiantis ištrauka, kokį klientą mažiausiai tikėtina sutikti bendrame hostelių kambaryje?",3
"Remiantis ištrauka, kas tikėtina, kad apsistos hostelyje?",2
"Remiantis ištrauka, kuris iš šių teiginių tiksliai apibūdina bumerango mėtymą?",4
Kuris iš šių produktų daugiausia naudojamas Javos virtuvėje?,3
"Remiantis ištrauka, kaip plinta užkrečiamoji liga?",1
"Remiantis ištrauka, kas nesukelia infekcinės ligos?",1
"Kuriuo atveju naudotojui užtektų pasirinkti žiniatinklio tarpinį serverį, o ne asmeninį VPN paslaugų teikėją?",3
"Remiantis ištrauka, kuris iš šių teiginių apie VPN ir žiniatinklio tarpinius serverius yra neteisingas?",4
Kas leidžia žmogui naudotis telefono ryšio bendrovės už artimiausios vietovės ribų paslaugomis?,1
"Remiantis ištrauka, ko gali reikėti, kad gautumėte tam tikrus skambučius?",1
Kuris iš šių teiginių netiksliai apibūdina itališkų žodžių tarimą?,4
Kuria iš nurodytų ypatybių Izmiras išsiskyrė dar iki mūsų dienų?,4
Kuris iš šių teiginių nėra tikslus Izmiro apibūdinimas?,2
Žodis „hanami“ reiškia stebėjimą. Ko stebėjimą?,1
Kas rengė pirmuosius grožėjimosi sakurų žiedais vakarėlius?,3
"Remiantis ištrauka, kuris iš šių Jeruzalės aspektų yra mažiausiai patrauklus turizmui?",2
"Kuris iš šių dalykų nėra paminėtas ištraukoje kaip tai, kuo garsėja Jeruzalė?",2
"Remiantis ištrauka, kuriam keliautojui būtų nenaudinga įsigyti „Wild Card“?",2
Kuris teiginys netiksliai apibūdina Kriugerio nacionalinį parką?,3
Kuris iš šių veiksnių gali kelti pavojų alpinistams statesnėse kalno dalyse?,1
Kuris iš šių teiginių netiksliai atspindi ištraukoje aprašytą kopimą į Maču Pikču kalną?,2
"Remiantis ištrauka, kuris iš šių produktų nėra pagrindinis Maljorkos virtuvės produktas?",3
"Remiantis ištraukoje pateikta informacija, kuris teiginys apie hangi valgį yra neteisingas?",1
Kuris iš šių būdų nėra minimas kaip tipiškas būdas šildyti hangi duobę?,1
Kas gali atkreipti vienuolio ar vienuolės dėmesį?,1
Kurių iš šių drabužių greičiausiai nebus galima pasiskolinti iš vienuolyno? ,2
Kada lankytojas Antarktyje turėtų daugiausia galimybių pamatyti žvaigždes?,3
Kada palydovinis telefonas neatstotų mobiliojo telefono?,1
Kada palydovinis telefonas būtų pranašesnis už mobilųjį telefoną?,2
Dėl kokio konflikto buvo sukurta Padniestrės Respublika?,2
Kuo Padniestrės Respublika skiriasi nuo likusios Moldovos dalies?  ,3
"Remiantis ištrauka, kada keliautojas turėtų lankytis Montevidėjuje, jei tikisi išvengti vėjuoto oro?",3
"Remiantis ištrauka, kad keliautojas turėtų lankytis Montevidėjuje, jei mėgsta vėsesnį klimatą?",2
"Remiantis ištrauka, kuris iš šių dalykų būtų siejamas su žinomu grafitininku, o ne vandalizmu?",1
Kokį muzikos festivalių aspektą kai kurie dalyviai laiko svarbia patirties dalimi?,2
"Remiantis ištrauka, ką festivalio dalyvis turėtų rinktis, jei nori stovyklauti arčiau muzikos?",4
"Remiantis ištrauka, ko lankytojai turėtų vengti, jei ieško naktinio gyvenimo šiaurinėje Naujosios Meksikos dalyje?",2
"Remiantis ištrauka, kur šiaurinėje Naujosios Meksikos dalyje lankytojas greičiausiai ras žinomų pramogų?",3
"Kurios rūšies gėrimų rekomenduojama vengti keliautojams, jei jie keliauja taupiai?",4
"Remiantis ištrauka, kurį iš šių gėrimų užsakymų padavėjas gali supainioti?",4
Kuri grupė pradėjo tris šimtmečius besitęsusią kolonizaciją?,4
"Remiantis ištrauka, kaip geriausia paskatinti paryžietį jus pamėgti?",3
"Remiantis ištrauka, kuri iš šių savybių nelaikoma stereotipine paryžiečių savybe?",3
Koks yra Keiptauno „MetroRail“ pirmosios klasės pranašumas?,2
"Remiantis ištrauka, ką turi kiekvienas priemiestinis traukinys Keiptaune?",4
Ko greičiausiai nesukels gyvūnų parazitai?,4
Kur galima įsigyti išankstinio mokėjimo telefono kortelių?,3
Kaip galima naudotis kai kurių kortelių siūlomais geresniais skambučių tarifais?,1
"Remiantis ištrauka, kuris iš šių medžių Plitvicų ežerų nacionaliniame parke yra mažiau paplitęs?",2
Kuris iš šių retų gyvūnų sutinkamas Plitvicų ežerų nacionaliniame parke?,4
"Remiantis ištrauka, kokia yra tikroji regionų kodų paskirtis?",2
"Remiantis ištrauka, kuris iš šių teiginių apie regionų kodus yra melas, kurį skleidžia žiniasklaidos įmonės?",2
Koks procesas grįžus į gimtąją šalį paprastai yra tik formalus?,1
Ką turėtumėte žinoti prieš grįždami į gimtąją šalį?,2
"Remiantis ištrauka, ko gausa leidžia alpinistams nuolat atrasti naujus maršrutus Kočamo slėnyje?",4
"Remiantis ištraukoje pateikta informacija, kas vykdo daugiausiai skrydžių Pietų pusrutulyje?",2
Kuris oro transporto įmonių sąjunga Pietų pusrutulyje vykdo mažiausiai skrydžių per vandenyną?,4
Kuris kelionių organizatorius perėmė „Global Running Tours“?,2
"Remiantis ištrauka, kiek skirtingų turistinio bėgimo organizacijų padeda sujungti „Go Running Tours“?",3
"Ką daryti turistui, kuris tikisi kuo aiškiau pamatyti gepardą?",3
"Remiantis ištrauka, su kokios rūšies gyvūnais lankytojas gali susidurti safario ekskursijos metu?",1
"Remiantis ištrauka, kas sumažintų ekskursijos kainą?",2
"Remiantis ištrauka, kas galėtų užsitikrinti geriausią ekskursijos kainą?",4
"Remiantis ištrauka, kas prisidėjo prie pasaulinio San Francisko pripažinimo?",1
"Remiantis ištrauka, kuris iš šių teiginių apie San Franciską yra neteisingas?",4
"Remiantis ištrauka, kokiam keliautojui kelionių agentūrų paslaugos nėra naudingos?",2
"Kuris iš šių dalykų ištraukoje nepaminėtas kaip pranašumas, kai užsakoma kelionė per kelionių agentūrą?",1
"Remiantis ištrauka, ko negali atlikti teksto vertimo realiuoju laiku programos?",4
Kas leidžia atlikti vertimus neprisijungus prie interneto?,3
Kuris iš šių veiksnių nėra lavinų stimulas?,1
"Remiantis ištrauka, kas iš šių dalykų nuslenka kaip lavina?",3
"Remiantis ištrauka, kas sudaro troškinio pagrindą?",2
Vietoj kurios kario sudedamosios dalies tam tikruose regionuose kartais naudojamas kokosų pienas?,3
"Kodėl, norint patekti ant plokščiakalnio, reikia keliauti aplink transantarktinius kalnus?",3
Kas Pietų ašigalio traverse pažymėta vėliavėlėmis?,3
"Kas ištraukoje nepaminėta kaip dalykas, į kurį turistai turėtų atkreipti dėmesį keliaudami po Pietų Afriką?",3
"Remiantis ištrauka, ką būtų galima laikyti blogu patarimu turistams, norintiems tyrinėti Pietų Afriką automobiliu?",2
"Kuris iš šių dalykų nėra paminėtas ištraukoje kaip galimas pavojus, kylantis palikus krepšį be priežiūros?",3
Kas ištraukoje nepaminėta apie narkotikų pervežimą?,4
"Kurios rūšies gėrimas nepaminėtas kaip gėrimas, kurį atostogaujant reikėtų pabandyti pasigaminti namuose?",3
"Kurias iš šių vietų turėtumėte aplankyti atostogaudami namuose, jei miestas garsėja alkoholio vartojimo kultūra?",1
Kur yra karvelių skulptūros?,2
"Kurios vizos atveju gali būti reikalaujama pateikti įrodymą, kad turima pakankamai lėšų pragyventi?",4
"Kam labiausiai tikėtina, kad reikės prasitęsti vizą?",3
Kada reikėtų ypač saugotis uodų?,3
"Remiantis ištrauka, ko turėtumėte nedaryti, kad važiuodami per atogrąžų miškus išvengtumėte uodų?",1
"Remiantis ištrauka, kuris iš šių teiginių apie Sundarbanus yra neteisingas?",2
Kuri miško dalis yra Indijos teritorijoje?,1
"Remiantis ištrauka, kas greičiausiai bent šiek tiek supranta anglų kalbą?",2
"Remiantis ištrauka, ką gali būti sunku ištarti?",2
"Remiantis ištrauka, kuris scenarijus būtų idealus keliautojui, planuojančiam važiuoti autobusu iš rajono stoties?",1
"Koks būtų geras patarimas turistui, norinčiam keliauti į rytus iš rajono autobusų stoties?",2
Kuris iš šių teiginių nėra tikslus Timbuktu apibūdinimas?,3
Kuris iš šių faktų apie Timbuktu yra teisingas?,1
Kada iš pradžių buvo numatytos vasaros olimpinės žaidynės? ,4
"Remiantis ištrauka, kokiu momentu piltuvai tampa tornadu?",4
Kuris iš šių teiginių tiksliai apibūdina tornadą?,2
"Remiantis ištrauka, iš kur keliautojas turėtų gauti patarimų apie politinę situaciją mieste, į kurį vyksta?",3
Ko tikriausiai nesužinos užsienio pilietis pasirinkęs įspėjimus dėl keliavimo?,4
"Remiantis ištrauka, kokioms kelionėms mažiausiai tikėtina, kad reikės kelionių agento pagalbos?",1
"Remiantis ištrauka, kuriuo atveju keliautojui labiausiai praverstų kelionių agento pagalba?",2
"Remiantis ištrauka, kas gali padėti keliautojui išvengti nusivylimo lankantis naujose vietose?",2
"Remiantis ištraukoje pateikta informacija, kokie žmonės gali nusivilti keliaudami į svetimą šalį?",3
"Kuris iš šių patarimų nėra rekomenduojamas keliautojams, pirmą kartą vykstantiems į besivystančią šalį?",2
"Kuris iš šių dalykų nėra minimas kaip dalykas, kuriam reikėtų išlaidauti aklimatizuojantis besivystančioje šalyje?",3
"Kuri iš šių galimybių būtų tinkamiausia draudėjui, norinčiam turėti virtualią draudimo poliso kopiją, bet neturinčiam prieigos prie interneto?",3
"Remiantis ištrauka, kuris iš šių dalykų neturi būti nurodytas polise?",4
"Remiantis ištrauka, koks negatyvo dydis atspindi dažniausiai naudojamą filmo formatą?",4
Kurių iš šių filmų formatų raiška yra panaši į DSLR?,1
"Remiantis ištrauka, kuris iš šių žingsnių būtų paskutinis pradedant kelionių aprašymo verslą?",3
Kuriuos iš šių gebėjimų reikėtų pirmiausia tobulinti pradedant kelionių aprašymo verslą?,2
Kokio klimato sąlygomis dažniausiai pasitaiko žarnyno problemų?,3
"Remiantis ištrauka, kam gali išsivystyti imunitetas esant nuolatiniam poveikiui?",2
Kuris iš šių dalykų yra keliavimo Šengeno zonoje pranašumas?,1
Ko nebegalima rasti Tutanchamono kape?,4
"Remiantis ištrauka, kuri Vankuverio kryptis būtų mažiausiai patraukli kainas vertinantiems keliautojams? ",4
"Remiantis ištrauka, kuri kryptis keliautojams gali pasiūlyti autentišką Vankuverio patirtį?",1
"Remiantis ištrauka, kada keliautojai turėtų apsilankyti prie krioklių, jei nori netrukdomi matyti vaizdus?",4
"Remiantis ištrauka, koks Viktorijos krioklio lankymo lapkričio–kovo mėnesiais pranašumas?",3
"Remiantis ištrauka, kuris iš šių dalykų nerekomenduojamas naudojant filmuoti skirtą bepilotę skraidyklę?",4
"Remiantis ištrauka, kur geriausia filmuoti naudojant bepilotę skraidyklę?",4
"Remiantis ištrauka, kuris teiginys apie registracijos reikalavimą vizos suteikimo procese yra neteisingas?",2
"Kuri iš šių vietų nėra vieta, į kurią turistas gali eiti užsiregistruoti?",3
Kam būtų nenaudinga savanoriauti keliaujant?,2
"Remiantis ištrauka, kodėl savanoriavimas keliaujant keliautojui, turinčiam nedidelį biudžetą, yra naudingas?",3
"Remiantis ištrauka, ką galima laikyti netipišku dalyku apsilankymo Volto Disnėjaus pasaulyje metu?",2
Kuris iš šių teiginių apie Volto Disnėjaus pasaulį yra neteisingas?,1
"Remiantis ištrauka, kuris iš šių klausimų greičiausiai nebus aptariamas profesionalų mokymo kursuose ar leidiniuose?",1
"Remiantis ištrauka, kuris iš šių dalykų greičiausiai bus aptariamas profesionalų mokymo kursuose?",1
"Remiantis ištrauka, kaip geriausia išvengti galimai užteršto vandens?",2
"Remiantis ištrauka, kas gali būti beveik neįmanoma net patyrusiems plaukikams?",3
"Ką daryti, jei patekote į srovę?",1
"Remiantis ištrauka, kurioje vietovėje atostogų metu būtų verta apsilankyti pilyje?",3
"Remiantis ištrauka, kuris iš šių patarimų nėra rekomenduojamas moterims, keliaujančioms šioje vietovėje?",1
"Koks būtų naudingas patarimas keliaujančioms moterims, atsižvelgiant į ištraukoje aprašytą vietovę?",4
"Remiantis ištrauka, kuriuo atveju laukinių gyvūnų fotografui gali prireikti naudoti specialų objektyvą?",1
Kuris iš šių dalykų ištraukoje nepaminėtas kaip galimas iššūkis laukinių gyvūnų fotografams?,3
"Kuris iš šių dalykų vairuotojui, važiuojančiam per kalnų perėjas, sukeltų mažiausiai problemų?",1
Kokios pajamų mokesčio nuostatos įvairiose šalyse išliks vienodos?,3
"Remiantis ištrauka, jei dirbate užsienyje, bet gyvenate kitur, kur veikiausiai mokėsite pajamų mokestį?",1
Kuris iš šių teiginių netiksliai apibūdina Pasaulinę parodą?,2
Kuri iš šių taisyklių yra Pasaulinės parodos arba Tarptautinės ekspozicijos taisyklė?,2
Kuri iš šių priemonių sumažintų gyvūnų užpuolimo tikimybę?,2
Kuri iš šių galimų laukinių gyvūnų užpuolimo priežasčių nėra paminėta ištraukoje?,4
"Remiantis ištrauka, kas nebūtų laikoma tiksliu patarimu, kaip sėkmingai groti akordeonu?",2
Kuri iš šių priemonių padės padidinti garsumą grojant akordeonu?,2
Kodėl per televizorių rodomų vaizdų kraštai yra apkirpti?,2
"Remiantis ištrauka, su kuria iš šių problemų galima susidurti konvertuojant filmą į DVD formatą?",2
Kur buvo įsikūrusi britų įgula?,3
Kieno parašu buvo pasirašytas ranka rašytas juodraštis?,4
Į kurią iš šių išvardytų vietovių Dunlapo skrajutės buvo atgabentos vėliausiai?,3
Kur buvo įsikūrę pulkininko Starko daliniai?,1
"Remiantis ištrauka, kada Starko vyrai pratęsė tvorą?",3
"Remiantis ištrauka, kuris iš šių laikotarpių buvo vienas iš kruviniausių Kinijoje?",4
"Remiantis ištrauka, ką galima pasakyti apie skruzdėlių klajoklių koloniją, pereinančią į klajoklišką etapą?",2
"Remiantis ištrauka, kuris teiginys tiksliai atspindi skruzdėlių klajoklių kolonijų lizdų statymo įpročius klajokliniame etape?",3
Kuris iš šių veiksnių tęsis nepaisant išorinių ženklų?,1
"Kuris terminas apibūdina individus, pasižyminčius tam tikrų fenotipinių savybių variantais?",4
"Kuris iš šių terminų teisingai apibūdina organizmus, užimančius tam tikrą vietovę?",2
Kuris iš šių pavyzdžių nėra su gamtinio turizmo užsiėmimų pavyzdys?,3
"Remiantis ištrauka, kuris iš šių dalykų yra transporto priemonių sistemos pagrindas?",2
"Kokio tipo krūvį turi dalelės, skriejančios aplink branduolį?",3
Iš kokių dalelių sudarytas branduolys?,1
"Remiantis ištrauka, kuris iš šių skaičių yra penkių bitų dvejetainio skaičiaus pavyzdys?",3
Kaip vadinami dvejetainiai skaitmenys?,1
Kuris iš šių dalykų ištraukoje nepaminėtas kaip pagrindinė mokinių tinklaraščių rašymo nauda?,2
Kuris iš šių tinklaraščio rašymo aspektų motyvuoja mokinius tobulinti rašybos įgūdžius?,2
Kuris iš šių dalykų nėra asinchroninio ryšio nauda mokiniams? ,2
"Remiantis ištrauka, kuris iš šių asinchroninio ryšio aspektų nėra lankstus mokiniams?",4
"Kas ištraukoje neminima kaip dalykas, kuris galėtų būti siejamas su viduramžių pilimis?",1
"Kuris iš šių dalykų nėra paminėtas ištraukoje kaip tas, kurio kvapą ar garsą galima išgirsti arba užuosti tarp pilies griuvėsių?",3
Kuris iš šių teiginių tiksliai apibūdina Kirbi Mukslou pilį?,2
