question,gpt_answer
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಈ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆಯ ಆಧಾರವಾಗಿದೆ?",2
ನ್ಯೂಕ್ಲಿಯಸ್ ಅನ್ನು ಸುತ್ತುವ ಕಣಗಳು ಯಾವ ರೀತಿಯ ಚಾರ್ಜ್ ಅನ್ನು ಹೊಂದಿವೆ?,3
ನ್ಯೂಕ್ಲಿಯಸ್ ಯಾವ ಕಣಗಳಿಂದ ಕೂಡಿದೆ?,1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಐದು ಬಿಟ್ ಬೈನರಿ ಸಂಖ್ಯೆಯ ಉದಾಹರಣೆಯಾಗಿದೆ?",3
ಬೈನರಿ ಅಂಕೆಗಳನ್ನು ಏನೆಂದು ಸಹ ಉಲ್ಲೇಖಿಸಬಹುದು?,1
ವಿದ್ಯಾರ್ಥಿ ಬ್ಲಾಗಿಂಗ್‌ನ ಪ್ರಾಥಮಿಕ ಪ್ರಯೋಜನವಾಗಿ ಈ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದನ್ನು ವಾಕ್ಯವೃಂದದಲ್ಲಿ ಉಲ್ಲೇಖಿಸಲಾಗಿಲ್ಲ?,2
ಬ್ಲಾಗಿಂಗ್‌ನ ಈ ಕೆಳಗಿನ ಅಂಶಗಳಲ್ಲಿ ಯಾವುದನ್ನು ವಿದ್ಯಾರ್ಥಿಗಳ ಬರವಣಿಗೆಯ ಕೌಶಲ್ಯವನ್ನು ಸುಧಾರಿಸಲು ಪ್ರೇರಕವಾಗಿದೆ ಎಂದು ಉಲ್ಲೇಖಿಸಲಾಗಿದೆ?,1
ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ವಿದ್ಯಾರ್ಥಿಗಳ ಅಸಮಕಾಲಿಕ ಸಂವಹನಕ್ಕೆ ಪ್ರಯೋಜನವಾಗುವುದಿಲ್ಲ? ,2
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನ ಅಸಮಕಾಲಿಕ ಸಂವಹನದ ಯಾವ ಅಂಶಗಳು ವಿದ್ಯಾರ್ಥಿಗಳಿಗೆ ಹೊಂದಿಕೊಳ್ಳುವುದಿಲ್ಲ?",3
ಮಧ್ಯಕಾಲೀನ ಕೋಟೆಗಳೊಂದಿಗೆ ಯಾರಿಗಾದರೂ ಸಂಬಂಧವಿರುವಂತೆ ಏನನ್ನು ವಾಕ್ಯವೃಂದದಲ್ಲಿ ಉಲ್ಲೇಖಿಸಲಾಗಿಲ್ಲ?,4
ಕೋಟೆಯ ಅವಶೇಷಗಳ ನಡುವೆ ಕಲ್ಪಿಸಬಹುದಾದ ವಾಸನೆ ಅಥವಾ ಧ್ವನಿ ಎಂದು ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದನ್ನು ವಾಕ್ಯವೃಂದದಲ್ಲಿ ಉಲ್ಲೇಖಿಸಲಾಗಿಲ್ಲ?,4
ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಕಿರ್ಬಿ ಮಕ್ಸ್ಲೋ ಕ್ಯಾಸಲ್‌ನ ನಿಖರವಾದ ವಿವರಣೆಯಾಗಿದೆ?,2
ವಾಕ್ಯವೃಂದದಲ್ಲಿ ವಿವರಿಸಿದ ಸಮಯದ ಅವಧಿಯಲ್ಲಿ ಕಿರ್ಬಿ ಮಕ್ಸ್ಲೋ ಕ್ಯಾಸಲ್‌ಗೆ ಈ ಕೆಳಗಿನ ಯಾವ ನಿರ್ಮಾಣದ ವೈಶಿಷ್ಟ್ಯಗಳನ್ನು ವಿಲಕ್ಷಣವೆಂದು ಪರಿಗಣಿಸಲಾಗುತ್ತದೆ?,1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಮುಂಬರುವ ಋತುವಿಗಾಗಿ ತಯಾರಿ ನಡೆಸುತ್ತಿರುವ ಓಟಗಾರನಿಗೆ ಈ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಹೆಚ್ಚು ಪ್ರಯೋಜನಕಾರಿಯಾಗಿದೆ?",4
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಮೊದಲ ದರ್ಜೆಯ ಅರ್ಧ-ಮೈಲಿಯ ಓಟಗಾರನಿಗೆ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಅತ್ಯಂತ ಮಹತ್ವದ್ದಾಗಿದೆ?",2
"ಒಬ್ಬ ಕ್ರೀಡಾಪಟುವಿಗೆ, ಈ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದನ್ನು ಕೇವಲ ಪೌಷ್ಟಿಕಾಂಶದ ಅಭ್ಯಾಸಗಳ ಮೂಲಕ ಸಾಧಿಸಲು ಸಾಧ್ಯವಿಲ್ಲ?",3
"ವಾಕ್ಯವೃಂದದ ಆಧಾರದ ಮೇಲೆ, ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದನ್ನು ತಮ್ಮ ಕ್ರೀಡೆಯಲ್ಲಿ ಹೆಚ್ಚು ಸಂತೋಷವನ್ನು ಕಂಡುಕೊಳ್ಳುವ ಮಾರ್ಗವಾಗಿ ಯುವ ಕ್ರೀಡಾಪಟುಗಳಿಗೆ ಸೂಚಿಸಲಾಗಿಲ್ಲ?",2
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಮಧ್ಯಮ ದೂರದ ಓಟಗಾರನು ಹೆಚ್ಚು ದುಬಾರಿಯ ಉಪಕರಣವನ್ನು ಏಕೆ ಖರೀದಿಸುತ್ತಾರೆ?",1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಮಧ್ಯಮ ದೂರದ ಓಟಕ್ಕೆ ಏನು ಬೇಕು?",3
ಪರಮಾಣು ಕಾಂತೀಯ ಅನುರಣನವನ್ನು ಕಂಡುಹಿಡಿದವರು ಯಾರು? ,3
ಯಾವ ವರ್ಷದಲ್ಲಿ ವೈದ್ಯಕೀಯ ಚಿತ್ರಣದ ಅನುರಣನಕ್ಕೆ ಮೊದಲ ಹಕ್ಕುಪತ್ರವನ್ನು ನೀಡಲಾಯಿತು? ,2
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಇತರರ ದೈಹಿಕ ಕ್ರಿಯೆಗಳನ್ನು ಅರ್ಥೈಸಿಕೊಳ್ಳಲು ಮನುಷ್ಯರು ಯಾವುದರ ಬಗ್ಗೆ ಬಲವಾದ ತಿಳುವಳಿಕೆಯನ್ನು ಹೊಂದಿರಬೇಕು?",2
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಉದ್ದೇಶವನ್ನು ಅರ್ಥಮಾಡಿಕೊಳ್ಳುವುದರಿಂದ ಮನುಷ್ಯರಿಗೆ ಏನನ್ನು ಮಾಡಲು ಸಹಾಯ ಮಾಡುತ್ತದೆ?",1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಈ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಎಐ ಯ ಮುಖ್ಯ ಉದ್ದೇಶದ ನಿಖರವಾದ ಸಾರಾಂಶವಾಗಿದೆ?",4
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನ ಯಾವುದರೊಂದಿಗೆ AI ಹೆಚ್ಚಾಗಿ ಸಂಬಂಧಿಸಿದೆ?",2
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಒಮ್ಮುಖ ಚಿಂತನೆಯ ಮಾದರಿಗಳನ್ನು ಹೊಂದಿರುವ ವ್ಯಕ್ತಿಯ ಶಕ್ತಿಯಾಗಿದೆ?",4
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದನ್ನು ಒಮ್ಮುಖ ಚಿಂತನೆಯ ಮನಸ್ಥಿತಿಯ ಗಮನವೆಂದು ಪರಿಗಣಿಸಲಾಗುವುದಿಲ್ಲ?",2
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದನ್ನು ಸೂಕ್ಷ್ಮ-ಅಭಿವ್ಯಕ್ತಿ ಎಂದು ಪರಿಗಣಿಸಲಾಗುವುದಿಲ್ಲ?",4
ಸೂಕ್ಷ್ಮ-ಅಭಿವ್ಯಕ್ತಿ ವ್ಯಾಖ್ಯಾನದ ಕುರಿತು ಈ ಕೆಳಗಿನ ಯಾವ ಹೇಳಿಕೆಗಳು ನಿಜವಲ್ಲ?,1
ನವೋದಯದಿಂದಾಗಿ ಈ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಹೆಚ್ಚು ಪ್ರಾಮುಖ್ಯತೆಯನ್ನು ಪಡೆಯಿತು? ,3
"ನವೋದಯದ ಪರಿಣಾಮವಾಗಿ, ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದಕ್ಕೆ ಕಡಿಮೆ ಪ್ರಾಶಸ್ತ್ಯವನ್ನು ನೀಡಲಾಗಿದೆ?",1
ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಸಂಬಂಧಗಳ ಮುಂದುವರಿಕೆಗಾಗಿ ಇಂಟರ್ನೆಟ್ ಅನ್ನು ಬಳಸುವ ಪ್ರೇರಣೆಯನ್ನು ಪ್ರತಿಬಿಂಬಿಸುವುದಿಲ್ಲ?,3
ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ವೈಯಕ್ತಿಕ ಒಳಗೊಳ್ಳುವಿಕೆಗಾಗಿ ಅಂತರ್ಜಾಲವನ್ನು ಬಳಸುವ ಪ್ರೇರಣೆಯನ್ನು ಪ್ರತಿಬಿಂಬಿಸುವುದಿಲ್ಲ?,4
ಯಾವಾಗ ಪಶ್ಚಿಮ ಯುರೋಪ್ ಪ್ರಭಾವಗಳ ಮೇಲೆ ಹೆಚ್ಚು ಅವಲಂಭಿಸುವುದನ್ನು ನಿಲ್ಲಿಸಿತು ಮತ್ತು ತನ್ನದೇ ಆದ ಶೈಲಿಯನ್ನು ಅಭಿವೃದ್ಧಿಪಡಿಸಲು ಪ್ರಾರಂಭಿಸಿತು?,1
ಬಟ್ಟೆಗಳನ್ನು ತೊಡಲು ಗುಂಡಿಗಳನ್ನು ಬಳಸಿದ್ದು ಯಾವುದರ ಪರಿಣಾಮವಾಗಿದೆ? ,3
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನ ಯಾವುದನ್ನು ಪರಿಸರದ ಸಮಸ್ಯೆಗಳಿಗೆ ಕಾರ್ಯಸಾಧ್ಯವಾದ ದೀರ್ಘಕಾಲೀನ ಪರಿಹಾರವೆಂದು ಪರಿಗಣಿಸಲಾಗಿದೆ?",3
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನ ಯಾವ ಪರಿಹಾರಗಳನ್ನು ಪರಿಸರದ ಸಮಸ್ಯೆಗಳ ಲಕ್ಷಣಕ್ಕೆ ಚಿಕಿತ್ಸೆಯಾಗಿ ಪರಿಗಣಿಸಲಾಗುವುದಿಲ್ಲ?",2
"ಯುರೋಪ್‌ನ ಮೊದಲ ಯುದ್ಧವು ಯಾವ ದೇಶದಲ್ಲಿ ನಡೆಯಿತು, ಯಾವುದರ ಕೇಂದ್ರ ವಿಷಯವು ಧಾರ್ಮಿಕ ಸಂದರ್ಭಕ್ಕಿಂತ ಹೆಚ್ಚಾಗಿ ಅಧಿಕಾರದ ಸಮತೋಲನಕ್ಕೆ ಸಂಬಂಧಿಸಿದೆ ಎಂದು ಹೇಳಲಾಗಿದೆ?",4
ಯಾವ ಯುದ್ಧವನ್ನು ಕೆಲವೊಮ್ಮೆ ಕೊನೆಯ 'ಧಾರ್ಮಿಕ ಯುದ್ಧ' ಎಂದು ವಿವರಿಸಲಾಗುತ್ತದೆ?,1
ಕ್ಯಾಥೋಲಿಕ್ ಚರ್ಚಿನ ಈ ಕೆಳಗಿನ ಯಾವ ಅಂಶವನ್ನು ಸೂಕ್ಷ್ಮವಾಗಿ ಪರಿಶೀಲಿಸಲಾಗಿಲ್ಲ?,1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ವರ್ಸೈಲ್ಸ್‌ನಲ್ಲಿ ಯಾರು ಕೊಲ್ಲಲ್ಪಟ್ಟರು?",4
ಕೆಳಗಿನ ಯಾವುದನ್ನು ದುಷ್ಕರ್ಮಿಗಳು ರಾಜ ಮತ್ತು ರಾಣಿಯ ಮೇಲೆ ಒತ್ತಾಯಿಸಲಿಲ್ಲ?,3
ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಬ್ರಿಟನ್‌ನ ಅಸಾಂಪ್ರದಾಯಿಕ ನೌಕಾ ಯುದ್ಧದ ಫಲಿತಾಂಶವಲ್ಲ?,3
ಜರ್ಮನಿಯ ವಿರುದ್ಧ ಬ್ರಿಟನ್‌ನ ನೌಕಾ ದಿಗ್ಬಂಧನವನ್ನು ಯಾವ ಹೇಳಿಕೆಯು ನಿಖರವಾಗಿ ವಿವರಿಸುವುದಿಲ್ಲ?,4
"ವಾಕ್ಯವೃಂದದ ಆಧಾರದ ಮೇಲೆ, ಮಲ್ಟಿಪಲ್ ಸ್ಕ್ಲೆರೋಸಿಸ್ ರೋಗನಿರ್ಣಯವು ಯಾರಿಗೆ ಹೆಚ್ಚಾಗಿ ಇರುತ್ತದೆ?",1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ನಿಯಮಿತ ಚಟುವಟಿಕೆಯಲ್ಲಿ ಭಾಗವಹಿಸುವವರಿಗೆ ಹೆಚ್ಚಿನ ಬೆಂಬಲದ ಅಗತ್ಯವು ಯಾವುದಕ್ಕಿದೆ?",1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕತ್ತಿವರಸೆಯನ್ನು ಸಾಮಾನ್ಯವಾಗಿ ಹೇಗೆ ಆಡಲಾಗುತ್ತದೆ?",4
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಆಂತರಿಕ ವಿಷದ ಪ್ರಬಲ ಸೂಚಕವಾಗಿದೆ?",4
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಬಳಲುತ್ತಿರುವವರನ್ನು ನಿರ್ಣಯಿಸಲು ಸೂಕ್ತವಾದ ಮೊದಲ ಹಂತ ಯಾವುದು?",1
ಈ ಕೆಳಗಿನ ಯಾವ ಹೇಳಿಕೆಗಳು ಬಳಲುತ್ತಿರುವವರನ್ನು ಪರೀಕ್ಷಿಸುವ ಪ್ರಕ್ರಿಯೆಯನ್ನು ನಿಖರವಾಗಿ ಪ್ರತಿಬಿಂಬಿಸುವುದಿಲ್ಲ?,1
ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿಯಿಂದ ಪ್ರೇರೇಪಿಸಲ್ಪಟ್ಟ ಯಾವ ಬದಲಾವಣೆಗಳು ಕಾರ್ಮಿಕ ವರ್ಗದ ನಾಗರಿಕರ ಮೇಲೆ ಮಹತ್ವದ ಪ್ರಭಾವವನ್ನು ಬೀರಿತು?,2
"ಫ್ರೆಂಚ್ ಕ್ರಾಂತಿಯ ನಂತರ, ಮಿಲಿಟರಿ ಮತ್ತು ಇತರ ಉದ್ಯೋಗಗಳಲ್ಲಿನ ಯಶಸ್ಸು ಯಾವುದನ್ನು ಆಧರಿಸಿರುವ ಸಾಧ್ಯತೆ ಕಡಿಮೆಯಾಗಿದೆ?",2
ಅಭಿವೃದ್ಧಿ ಹೊಂದಿದ ದೇಶಗಳಲ್ಲಿ ಯಾವ ಸಾರ್ವಜನಿಕ ಸೇವೆಯು ಹೆಚ್ಚು ಅಸಮಾಧಾನವನ್ನು ಉಂಟುಮಾಡುತ್ತದೆ ಎಂದು ಹೇಳಲಾಗುತ್ತದೆ?,3
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಸಾರ್ವಜನಿಕ ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆಗಳ ಬಗ್ಗೆ ಏನನ್ನು ಹೇಳಬಹುದು?",3
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಚಾಲಕರ ಅನಿರೀಕ್ಷಿತತೆಯಿಂದಾಗಿ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದನ್ನು ಅಳೆಯಲು ಕಷ್ಟವಾಗಬಹುದು?",1
ಟ್ರಾಫಿಕ್ ಸ್ಟ್ರೀಮ್ ಅನ್ನು ಗಣತೀಯವಾಗಿ ಪ್ರತಿನಿಧಿಸುವಾಗ ಈ ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದನ್ನು ಬಳಸಲಾಗುತ್ತದೆ?,4
ಹರ್ಶಿ ಮತ್ತು ಚೇಸ್ ತಮ್ಮ ಡಿಎನ್ಎ ಅನ್ನು ಅಂತರ್ನಿರ್ವೇಶಿಸಲು ಏನನ್ನು ಬಳಸಿದರು? ,3
ರೂಪಾಂತರವನ್ನು ಸಂತಾನಕ್ಕೆ ವರ್ಗಾಯಿಸುವ ಸಾಮರ್ಥ್ಯವು ಯಾವುದರ ಮೇಲೆ ಅವಲಂಬಿತವಾಗಿದೆ?,1
"ವಾಕ್ಯವೃಂದದಲ್ಲಿ ನೀಡಲಾದ ಮಾಹಿತಿಯ ಆಧಾರದ ಮೇಲೆ, ರೂಪಾಂತರದ ವಿವಿಧ ಪರಿಣಾಮಗಳು ಯಾವುದನ್ನು ಅವಲಂಬಿಸಿಲ್ಲ?",4
ಪ್ರಾಚೀನ ಸಂಸ್ಕೃತಿಗಳ ಪ್ರಕಾರ ಆಡುಗಳನ್ನು ಸಾಕಲು ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಕಾರಣವಲ್ಲ?,3
ಗಾಲ್ಫ್‌ನ ಗುರಿಯು ಯಾವುದರ ಕನಿಷ್ಠ ಮೊತ್ತವನ್ನು ತೆಗೆದುಕೊಳ್ಳುವುದಾಗಿದೆ?,2
"ಗಾಲ್ಫ್ ಕ್ರೀಡಾಂಗಣದಲ್ಲಿ, ಹುಲ್ಲನ್ನು ಎಲ್ಲಿ ಚಿಕ್ಕದಾಗಿ ಕತ್ತರಿಸಲ್ಪಟ್ಟಿದೆ?",2
ಪ್ರಯೋಗದ ವಿಶಿಷ್ಟ ಉದ್ದೇಶ ಯಾವುದು?,1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ವೈಜ್ಞಾನಿಕ ಸಂಶೋಧನೆಗೆ ಮಾರ್ಗದರ್ಶನವನ್ನು ನೀಡಲು ಯಾವುದು ಸಹಾಯ ಮಾಡುವುದಿಲ್ಲ?",1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಸುಂಟರಗಾಳಿಗಳ ಬಗ್ಗೆ ಯಾವ ಹೇಳಿಕೆಯು ನಿಜವಲ್ಲ?",3
"ವಾಕ್ಯವೃಂದದ ಆಧಾರದ ಮೇಲೆ, ಬಹುತೇಕ ಸುಂಟರಗಾಳಿಗಳನ್ನು ಕೆಳಗಿನ ಯಾವ ಹೇಳಿಕೆಯು ನಿಖರವಾಗಿ ವಿವರಿಸುತ್ತದೆ?",4
ಮಾನವರು 16 ನೇ ಶತಮಾನದಲ್ಲಿ ಈ ಕೆಳಗಿನ ಯಾವುದನ್ನು ಮಾಡಲು ಪ್ರಾರಂಭಿಸಿದರು?,4
ಎಷ್ಟು ಸಮಯದಿಂದ ಮಾನವರು ಮಸೂರಗಳನ್ನು ಬಳಸಿ ವಸ್ತುಗಳ ಗಾತ್ರವನ್ನು ಹಿಗ್ಗಿಸಿ ನೋಡುತ್ತಿದ್ದಾರೆ?,3
"ವಾಕ್ಯವೃಂದದ ಆಧಾರದ ಮೇಲೆ, ಮುಹಮ್ಮದ್ ಅವರ ಗುಹೆಯು ಅವರ ಆಧ್ಯಾತ್ಮಿಕ ಅಭ್ಯಾಸಗಳ ಅಥವಾ ಮೌಲ್ಯಗಳ ಬಗ್ಗೆ ಏನನ್ನು ಹೇಳುತ್ತದೆ?",1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕಬ್ಬಿಣವನ್ನು ಮೊದಲು ಯಾವುದಕ್ಕಾಗಿ ಬಳಸಲಾಯಿತು?",2
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಮರದ ಚಕ್ರಗಳನ್ನು ಕಬ್ಬಿಣದ ಚಕ್ರಗಳಿಗೆ ಏಕೆ ಬದಲಾಯಿಸಲಾಯಿತು?",4
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಭಾವಪ್ರಧಾನತೆಯ ಅವಧಿಯಲ್ಲಿ ವ್ಯಕ್ತಿಯೊಬ್ಬನನ್ನು ಯಾವುದು ರೂಪಿಸಿತು?",2
ಕೆಳಗಿನ ಯಾವ ಹೇಳಿಕೆಗಳು ತಾಂತ್ರಿಕ ನಿರ್ಣಾಯಕತೆಯ ಸಾಮಾನ್ಯ ಕಲ್ಪನೆಯನ್ನು ಪ್ರತಿಬಿಂಬಿಸುವುದಿಲ್ಲ? ,1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನ ಯಾವುದಕ್ಕೆ ಬಿಲ್ಲನ್ನು ಎಳೆಯುವುದರೊಂದಿಗೆ ಸಂಬಂಧವಿಲ್ಲ?",1
"ವಾಕ್ಯವೃಂದದ ಪ್ರಕಾರ, ಕೆಳಗಿನ ಯಾವುದು ಸೌಮ್ಯವಾದ ಶಬ್ದದೊಂದಿಗೆ ಸಂಬಂಧವನ್ನು ಹೊಂದಿದೆ?",3
ಕೆಳಗಿನ ಯಾವುದಕ್ಕಾಗಿ ಪ್ರಾಥಮಿಕವಾಗಿ ಬಳಸಲ್ಪಡುವ ಕೈಗಳು ಅಂತಿಮವಾಗಿ ಹೊಂದಿಕೊಳ್ಳುತ್ತದೆ ಎಂದು ಪಳೆಯುಳಿಕೆಗಳು ತೋರಿಸುತ್ತವೆ?,1
ಕೆಳಗಿನವುಗಳಲ್ಲಿ ಯಾವುದು ಚಿಂಪಾಂಜಿಯ ಬೆರಳುಗಳ ಎಲುಬುಗಳನ್ನು ನಿಖರವಾಗಿ ವಿವರಿಸುತ್ತದೆ? ,3
ಯಾವ ಕೂಟದಿಂದ ಹೊಸ ಆನುವಂಶಿಕ ಬದಲಾವಣೆಯನ್ನು ಆಯ್ಕೆಯು ತೆಗೆದುಹಾಕುತ್ತದೆ?,4
ಆನುವಂಶಿಕ ಬದಲಾವಣೆಯನ್ನು ಸೇರಿಸಲು ಯಾವ ಪ್ರಕ್ರಿಯೆಯು ಕಾರಣವಾಗಿದೆ?,3
