question,gpt_answer
Waar werd het lichaam van Sara Balasubramanian gevonden?,3
Wat heeft eBay overgenomen?,3
Wat wil eBay met de overname bereiken?,2
Wie hadden er volgens de tekst geen interactie met de gevangenen die na het gevecht achterbleven op de binnenplaats?,2
Waardoor kwam er uiteindelijk een einde aan de oproer?,2
Waar moet Iran zich volgens Ayatollah Ali Khamenei van bevrijden?,4
Wie gaf volgens de tekst toe dat de sancties gevolgen hadden voor de Iraanse economie?,1
Wat is geen onderdeel van het Franse stemproces?,4
Waar geven stemmers hun gekozen kandidaat aan?,2
Wat bracht Allen ertoe om acht jaar lang te zoeken naar de Musashi?,4
Waar gaf Allen volgens de tekst een groot deel van zijn geld aan uit?,2
Wat heeft volgens de tekst waarschijnlijk tot gevaarlijke omstandigheden in en rond de fabriek geleid?,1
Wat was geen veiligheidsadvies voor de inwoners na het incident in de fabriek?,3
Wat is volgens dr. Moll het meest zorgwekkend aan XDR-TB?,4
Hoeveel patiënten die de nieuwe variant hebben opgelopen waren zorgmedewerkers?,2
Van welk type technologie maakt het NextGen-systeem gebruik?,1
Wat is het directe voordeel van NextGen voor luchtverkeersleiders?,2
Waar hebben historici de FBI niet om bekritiseerd omdat ze daarop gefocust zouden zijn?,3
Waartoe dwingt het initiatief tegen obsceniteit de FBI?,4
Wat gebeurde er met de brandweerwagen die afging op de crash van de JAS 39C Gripen? ,2
Waarvoor werd de luchthaven na de crash van de JAS 39C Gripen afgesloten?,1
Wie stond Brzezinski bij gedurende de Iraanse Revolutie?,3
Wie was National Security Advisor tot 1977?,2
Welke uitspraak over de carrière van Bobek bij Partizan Belgrade is onjuist?,1
Welke uitspraak over de carrière van Bobek bij Partizan Belgrade is juist?,1
Welke eigenschappen onderscheiden de Hesperonychus van de Velociraptor?,2
Van welke fysieke eigenschap van de soort is de naam 'Hesperonychus' afgeleid?,1
Welke uitspraak over de schietpartij is juist?,4
"Welke uitspraak over het evenement waar de schietpartij plaatsvond, is juist?",1
Waar vreesden de autoriteiten volgens de tekst in eerste instantie voor wat betreft de Luno?,3
Welke uitspraak over de motorpech van de Luno is volgens de tekst onjuist?,2
In welk decennium werd Algerije onafhankelijk?,3
Waar waren geen televisieschermen geplaatst voor de begrafenisceremonie?,4
Waar vond de begrafenisceremonie plaats?,3
Wie werd na de explosie behandeld aan ernstige verwondingen?,2
Wie maakte melding van het gaslek?,1
Hoeveel mensen zijn volgens de tekst bij de aanslag omgekomen?,2
Wiens wapen haperde op een bepaald moment tijdens de aanslag?,2
Welke sport is uit het programma van de Olympische Spelen gestemd?,3
Welke sport heeft het Internationaal Olympisch Comité in de spelen opgenomen?,3
Voor hoeveel jaar had Arthur Guinness de St James' Gate Brewery aanvankelijk gehuurd?,4
Hoeveel miljard dollar omzet draait Guinness elk jaar?,3
In hoeveel landen in de Europese Unie is het H5N1-virus vastgesteld?,3
Waar is het jongste geval van het H5N1-virus vastgesteld?,1
Wanneer had Haïti voor het laatst last van de ziekte voordat die werd verspreid door de vredesmacht?,1
Afval uit welke locatie heeft bijgedragen aan de verspreiding van de ziekte?,2
Wat is de Ierse overheid van plan te gaan doen?,2
Wat was tijdelijk legaal in Ierland?,4
Waar wordt de verdachte op onderzocht?,1
Wat heeft de verdachte niet gedaan bij het aanpassen van het bord?,3
Waarvan werd de docent Engels Karno volgens de tekst niet beschuldigd?,2
Wie is volgens de tekst niet ontvoerd door Rolando Mendoza?,3
Van welke gijzelaars is volgens de tekst niet bevestigd dat ze eerder zijn vrijgelaten?,1
Wie verzamelt volgens de tekst handtekeningen ter ondersteuning van legalisatie van het homohuwelijk in Brazilië?,1
Aan wie geven de betogers hun petitie?,3
Wat gebeurde er volgens het verslag van Armand Versace direct voordat het publiek op het weer begon te reageren?,3
Wanneer begon het volgens Versace het hardste te waaien?,4
Hoeveel grote stormen waren er vóór Fred gemeten ten oosten van 35°W?,3
In welke richting bewoog Fred zich toen hij de Kaapverdische Eilanden naderde?,4
Wat haalt hogere snelheden dan zijn voorgangers?,1
Wat is noodzakelijk voor de 802.11n om achterwaarts compatibel te zijn met 802.11b?,4
Aan hoeveel evenementen zou de winnaar van Olympisch goud deelnemen tijdens de Gemenebestspelen?,1
Waarom nam de winnaar van Olympisch goud geen medicijnen tegen de pijn?,4
Wat kan volgens de tekst tot verwarring over seismische activiteit hebben geleid?,1
Wanneer vond volgens de tekst een faseovergang plaats?,3
Welke uitspraak over de maansonde van de Chandrayaan-1 is niet waar?,1
Welke uitspraak over de maansonde is juist?,2
Welke beschermingsmaatregel tegen de ziekte wordt volgens de tekst als laatste ingevoerd?,3
Hoe wordt de ziekte overgedragen op mensen?,1
Waar zou het niet nakomen van de tweede zin toe kunnen leiden?,2
Wanneer werd volgens de tekst de tweede zin geschrapt?,3
Naar wie werden de Panama Papers gelekt?,2
Wie beheerde volgens de Britse pers veel van de bedrijven die hun rijkdommen verborgen?,3
Bij welk vliegtuigongeluk vielen de meeste doden?,1
Wat is geen reden voor de vele vliegtuigongelukken in Iran?,2
Wat was niet opgenomen in het rapport van de Irakese studiegroep?,2
Waarop werd door de Irakese studiegroep niet aangedrongen in het rapport?,1
Wie werd volgens de politie gezien als de rechterhand van Provenzano?,2
Wat was volgens de tekst de oorzaak van Falcones dood?,1
Welke onderscheiding had Hitoshi Saito niet?,1
Waar slaagde Iwasaki erin te ontsnappen aan het huwelijk?,2
Wie viel Iwasaki aan?,3
Wanneer eindigde Alonso zijn race?,invalid
Waardoor eindigde Schumacher zijn race voortijdig?,4
Wiens taak is het volgens de tekst om borgtocht te bepalen voor arrestanten?,4
"Wat moeten arrestanten volgens het tijdelijke contactverbod dat in de tekst wordt genoemd, krijgen om langer dan 24 uur te mogen worden vastgehouden?",4
Welke reden werd volgens de passage niet gebruikt om de geannuleerde hertelling te verklaren?,2
Waarom werd de hertelling uiteindelijk onnodig geacht door diplomaten?,3
Wie verleent juridische diensten voor FATA?,2
Welke van de volgende beweringen over de 'politieke ambtenaren' van FATA is onjuist?,1
Voor welke prijs werd Emma Stone genomineerd?,3
Voor welke prijs werd de film niet genomineerd?,2
Welke van de volgende werkte zoals normaal na de aardbeving?,4
Welke van de volgende heeft volgens de passage schade geleden als gevolg van de aardbeving?,3
Welke van de volgende kwesties is volgens de passage niet opgenomen in het document?,2
Welke van de volgende is niet een van de eisen van de Palestijnen?,2
In welk land heeft Ma rechten gestudeerd?,1
De belangenbehartiging voor welk land droeg volgens de passage bij aan de verkiezingsoverwinning van Ma?,4
Voor wie werkte Carolyn Wilson volgens de passage voordat ze uit de stad vertrok?,3
Wie staat er met nog vier races te gaan in dit seizoen op de vierde plaats in het kampioenschap voor de coureurs?,4
Hoeveel punten heeft Kahne na de in de passage genoemde race in het coureurkampioenschap?,1
Hoe vaak hebben mensen volgens de passage vallende meteorieten gezien die later van Mars bleken te komen?,2
Wat is er volgens de passage waar over de stenen die van Mars komen?,4
Wanneer ging Schumacher met pensioen?,2
Wanneer raakte Massa gewond?,1
Hoe zal de regeling volgens de passage van invloed zijn op AOL?,3
Welke van de volgende zou kunnen eindigen naar aanleiding van de nieuwe regeling?,3
Hoeveel van de mensen die zijn omgekomen bij de aanval waren geen politieagenten?,3
Wie heeft de vermeende verdachte van de aanval gemeld?,1
Wat heeft Mitt Romney gekregen naar aanleiding van het 'winner takes all' principe dat Florida hanteert?,3
Hoeveel procent van de stemmen had Gingrich volgens de passage in de voorverkiezingen?,2
Wie heeft zich volgens de passage teruggetrokken na de uitkomsten van de verkiezingen voor presidentskandidaat?,2
Wie prees volgens de passage een andere kandidaat naar aanleiding van de uitkomsten van de verkiezingen voor presidentskandidaat?,2
Waar werd tot 2015 de show als enige uitgezonden?,1
Wat is het type show volgens het radiostation?,3
Wat heeft David Headley verzameld dat uiteindelijk de aanval van de militantengroep heeft geholpen?,1
Welke vorm van transport gebruikten de aanvallers om naar Mumbai te reizen?,3
Welke bewering is een accurate weergave van de uitkomst van de wedstrijd tussen Nadal en Raonic in de Brisbane Open die wordt genoemd in de passage?,1
Wat was volgens de passage na de eerste opslag de stand tussen Nadal en Raonic?,4
In welke taal zijn de drie uitzendingen van Naked News nog niet beschikbaar?,3
Waar zullen volgens de passage de nieuwe uitzendingen van Naked News niet beschikbaar zijn?,3
Hoeveel deelnemers hebben de Grote Slalom niet volbracht?,4
Welke van de volgende beweringen zijn een accurate weergave van de resultaten van de races bij het kampioenschap?,2
Welke van de volgende heeft de NBA besloten op te schorten?,1
Wat heeft volgens de passage geleid tot de zorgen van de NBA met betrekking tot het COVID-19-virus?,4
Wie scoorde het winnende doelpunt voor de Washington Capitals in de wedstrijd tegen de Atlanta Thrashers?,1
Wie scoorde zijn 60ste doelpunt van het seizoen tijdens de wedstrijd tussen de Capitals en de Thrashers?,3
Wanneer had de Northern Rock bank steun nodig van de regering?,4
Welke van de volgende beweringen is volgens de passage een accurate beschrijving van de onderhandelingen tussen de Virgin Group en de Northern Rock-bank?,2
Op welk land heeft het tekenen van het klimaatakkoord van Kyoto volgens de passage invloed?,3
Wat zou er volgens de voormalige Australische regering worden aangetast door het Verdrag van Kyoto?,2
Voor welk programma waren de schutters in de proef gerecruteerd?,4
Welke bewering is geen accurate weergave van de proef voor ongediertebestrijding?,1
Waar werd volgens de passage de splitsing gevonden?,2
Wat deed zich volgens de passage eerder voor dan verwacht?,2
Wat moet een speler doen om bewegingen te manipuleren tijdens een videogame?,4
Wat is ontworpen om te lijken op een afstandsbediening van een televisie?,2
Wat werd niet vermeld in het laatste rapport van het persbureau Xinhua?,2
Wat werd niet vermeld in het eerste rapport van het persbureau Xinhua?,4
Wat werd er tijdens het radioprogramma aangekondigd door Sara Danius?,4
Wie kon er niet worden bereikt?,4
Wie zei dat de belofte een 'grote vooruitgang' was?,3
Hoeveel postzegels produceerde Słania voor verschillende landen?,4
Wat is volgens de passage de waarschijnlijke oorzaak van aanhoudende lekkage uit de ontlastingskleppen?,3
Waarom gingen de ontlastingskleppen open?,2
Hoe hoog staat het water nu in de Ninth Ward?,3
Wat gebeurde er in de Ninth Ward tijdens de orkaan Katrina?,3
Welke van de volgende werd niet bevestigd door Hamilton?,2
Wat is iets dat wetenschappers willen uitzoeken?,4
Welke rol speelde de plaatselijke politie volgens de passage bij de sluiting?,3
Wat gebeurde er met de metro-ingangen tijdens de sluiting?,1
Wat gebeurde er volgens de passage niet voordat de fotograaf werd geraakt door een voertuig?,4
Wat probeerde de fotograaf te doen voordat hij werd geraakt door een voertuig?,2
Welke bewering beschrijft niet op accurate wijze de toestand van de president nadat hij positief was getest op het virus?,1
Welke van de volgende beweringen over de president is waar volgens de passage?,3
Wanneer zou de tropische orkaan Gonu volgens de passage naar verwachting verder in kracht afnemen?,2
Wat waren de windsnelheden op het hoogtepunt van de tropische orkaan Gonu?,3
Welke van de volgende wordt niet beschouwd als kenmerk van de Karenia brevis?,3
Tot welke van de volgende is de Karena brevis niet in staat?,2
Welke van de volgende gebeurde er volgens de passage niet als gevolg van de orkaan Felicia?,4
Welke bewering over de orkaan Felicia is onjuist?,2
Welke bewering is een accurate weergave van de uitkomst van de Grand Prix van Hongarije van 2009?,3
Wanneer vond de crash plaats?,1
Welke van de volgende nam volgens de passage minder tijd in beslag dan onderzoekers vooraf hadden aangenomen?,1
Welke van de volgende werd niet gerapporteerd door onderzoekers?,3
Waar zal de CowParade plaatsvinden?,2
Welke van de volgende beweringen is een accurate beschrijving van de CowParade?,3
Waardoor is Rusland gestopt met het gebruik van de II-76-en?,2
Wat is de II-76?,3
Wie heeft het schrijversteam voor The Simpsons ingehuurd?,2
Wie stuurde volgens Fluke positieve opmerkingen en steunbetuigingen aan haar?,4
Waarover wilden sommige mensen volgens de passage dat vrouwen zich niet zouden uitspreken?,3
Welk planetair lichaam is volgens de passage het meest dynamisch?,1
Op welk planetair lichaam zijn rivieren en meren met een transparante vloeistof geïdentificeerd?,2
Welk aspect van deze bevindingen is geen resultaat van de ontdekking van de veer?,4
Wat hadden de dinosaurusveren niet?,2
Welke van de volgende beweringen over ZMapp is onjuist?,2
Welke van de volgende beweringen is een accurate beschrijving van de PALM-proef?,3
Waar denken onderzoekers dat de nieuwe chip het meest significant zal zijn?,1
Welke methode zal worden gebruikt om het diagnostische hulpmiddel te produceren?,2
Welke bewering over lobvormige glooiingen is volgens de passage onjuist?,4
Welke theorie over de aardvormen wijzen er volgens de passage op dat er geologische activiteit plaatsvindt op de maan?,4
Waarvan zullen er volgens de passage niet meer zijn tot de aanklacht?,1
Wat is volgens de passage geen actueel probleem voor zeehondenjagers?,4
Wat is er naast het ijs van invloed op reddingsacties?,2
Waarover weigerde Roberts iets te zeggen?,3
Welk onderwerp vond Roberts te onethisch om te bespreken?,4
In welke richting schijnen de twee lichtbundels?,1
Wanneer worden er volgens de passage nieuwe wolkenkrabbers gebouwd op de locatie?,4
Welke informatie suggereert dat 'The Seven Sisters' grotten zijn?,1
Hoe wordt het thermische gedrag van 'The Seven Sisters' geobserveerd?,1
Welke bewering over de verdachte is volgens de passage onjuist?,4
Welke informatie over de aanval hebben de autoriteiten bevestigd?,2
Welke teams zullen er spelen in de wedstrijd in Ellis Park?,3
Waar zullen de Springboks hun volgende wedstrijd spelen?,3
Met welke van de volgende had het ruimtestation problemen tijdens de missie?,2
Wat was volgens de passage het doel van de missie van het ruimtestation?,3
Welke van de volgende beweringen over de zaak is onjuist?,4
Welke van de volgende beweringen is een accurate beschrijving van de zaak?,4
Voor welke club ging Vidal volgens de passage drie seizoenen geleden spelen?,3
Hoeveel wedstrijden heeft Vidal gespeeld voor Barça?,1
Wie was de tegenstander in de wedstrijd?,2
Waarom verbleef Jarque in het hotel?,3
Waarom wilde het geofysisch bureau van Jakarta geen waarschuwing afgeven?,4
Wat veroorzaakte de aardbeving volgens de passage?,invalid
Wat motiveert de activiteit van de zon en alle andere sterren?,3
Hoe wordt het getal van Rossby van een ster bepaald?,1
Welk percentage van de ondervraagde mensen ondersteunt het feit dat Australië direct een republiek wordt?,2
Wanneer zou Australië volgens Julie Gillard een republiek moeten worden?,2
Welke organisatie wordt gerechtelijk onderzocht?,3
Van welke commissie is Cliff Stearns de voorzitter?,4
Wat gebeurde er volgens de passage niet met de Zweedse vrouw?,2
Aan welk bedrijf werd in 2007 de Taiwan Sustainable Award toegekend?,3
Wat is de ASUS Eee PC?,2
Wie was verantwoordelijk voor de vermiste postdocumenten?,3
Wie bood er volgens de passage excuses aan over de vermiste documenten?,4
Wanneer moest Del Potro zich laten behandelen aan zijn schouder?,3
Wat was het resultaat van de eerste tiebreak?,1
Wie had er volgens de passage specifiek contact gehad met een patiënt?,2
Welke geruststelling gaf de gouverneur volgens de passage niet toen hij de inwoners van Texas toesprak?,4
Welke parodie van nieuws en nieuwsverslagen werd opgericht door twee voormalige studenten aan de UW?,4
Welke hiervan is volgens de passage niet opgenomen in het nieuwsimperium van The Onion?,2
Wat werd volgens de passage bewaakt door de politie?,3
Hoe laat vroeg de politie aan de betogers om zich te verplaatsen om toenemend verkeer te voorkomen?,4
Wat is er waar over het onderzoek dat is uitgevoerd door professor Ehud Ur?,2
Waarover is Dr. Ur volgens de passage sceptisch?,2
Welke van de volgende verklaringen geeft geen accurate beschrijving van het ongeluk van vlucht CG4684?,3
Waardoor moest vlucht CG4684 zijn landing afbreken?,4
Welke van de volgende beweringen over de ervaring van Franciszek Kowal is volgens de passage juist?,2
Waarom is het een uitdaging om de mogelijke impact van de tropische storm Danielle te meten?,3
Welke van de volgende beweringen over de tropische storm Danielle is volgens de passage onjuist?,4
Wat moet er volgens de passage gebeuren met de ziekte voordat deze een wereldwijde epidemie veroorzaakt?,1
Hoe ver was de tyfoon van Fujian vandaan volgens de passage?,3
Wie begroette George W. Bush bij zijn aankomst in Azië?,3
Wanneer sprak de president over uitbreiding van de Aziatische handel?,3
Welke van de volgende is volgens de passage de algehele doelstelling van de regering?,4
Wat kondigde de regering aan?,3
Welke informatie is volgens de passage bekend?,1
Welke verklaring over de protesten is onjuist?,3
Wie stelde het aftreden van de laatste CEP voor?,3
Wat wordt volgens de bewering niet ondersteund door USA Gymnastics na het misbruik van atleten door Nassar?,1
Wat is volgens de bewering het belangrijkste doel van zowel USA Gymnastics als het Amerikaanse Olympisch Comité voor de toekomst?,4
Waar was het schip naartoe onderweg toen het voorval plaatsvond? ,3
Wat is geen juist feit over het in de passage genoemde schip?,2
Wie gaf de verklaring over Amerikaanse troepen?,4
Welk land nam volgens de bewering de verantwoordelijkheid op zich om de gevangen strijders te gaan bewaken?,4
Wat is vermoedelijk de oorzaak van de crash?,2
In welk type terrein vond de crash plaats?,4
Waar hopen ambtenaren op als gevolg van de overstromingen?,1
Welke van de volgende heeft de bouw van de dam permanent beïnvloed?,4
Wie gaf de Verenigde Staten volgens de passage informatie over mogelijke aanvallen?,3
Welke van de volgende verklaringen is een accurate beschrijving van het vermeende aanvalsplan van de extremisten?,3
Welke van de volgende mensen is geen advocaat?,4
Welke groep mensen wordt niet genoemd als onderdeel van het schandaal onder de juridische gemeenschap van Griekenland?,3
Hoeveel wickets verloor India?,2
Wat was volgens de passage de hoogste score van de innings?,1
Welke van de volgende is geen oorzaak van de frustraties van Adam Cuerden?,1
Wat was er volgens de passage verwijderd van de site?,1
Welke van de volgende ondersteunt Amir Khan volgens de passage niet?,1
Welke van de volgende zal Amir Khan volgens de passage ondersteunen ondanks zijn persoonlijke mening?,1
Wanneer stierf Peter Lenz?,3
Wie is Xavier Zayat?,2
In welke situatie zou het iemand met vliegangst kunnen helpen om te weten hoe een vliegtuig werkt?,2
Welke van de volgende zou een prijsbewuste reiziger volgens de passage als laatste moeten doen?,2
Wat zouden passagiers volgens de passage als eerste moeten doen om de best mogelijke vluchtprijzen te krijgen?,2
Wanneer is een begeleider vereist om een bezorging te begeleiden?,3
Wat zou je volgens de passage voorrang moeten geven wanneer je een Frequent Flyer-luchtvaartmaatschappij in een alliantie kiest?,1
Wie zou volgens de passage meer frequentflyerpunten kunnen geven?,4
Welke van de volgende zintuigen kunnen volgens de passage worden beïnvloed door overmatig drinken?,2
Wat zou volgens de passage in potentie de nadelige effecten van alcohol kunnen verminderen?,3
Waar zijn de huizenprijzen het hoogst in Amsterdam?,1
Waarom staat de Grachtengordel op de werelderfgoedlijst van UNESCO?,1
Wat maakt volgens de passage een bezoek aan Phnom Krom de moeite waard?,1
Wat is volgens de passage vereist voor bezoekers aan Phnom Krom?,3
Wat zou volgens de passage een bezoeker kunnen afhouden van een bezoek aan Antarctica?,4
Welk deel van Antartica zou een toerist die geïnteresseerd is in bergbeklimmen kunnen bezoeken?,2
Wat is de minst voor de hand liggende plek voor een premodern observatorium?,3
Waar is een moderne onderzoekstelescoop waarschijnlijk gehuisvest?,4
Welk gebied zou volgens de passage het beste zijn voor een rustig dagje aan het strand?,3
Waar zijn de omstandigheden om te zwemmen volgens de passage waarschijnlijk het veiligst?,1
Wat zou volgens de passage als ongepast worden beschouwd bij het bezoeken van de in de passage beschreven locatie?,2
Wat beschrijft lingua franca talen?,4
Welke bewering is geen accurate beschrijving van samengestelde talen?,1
Wat zou een passagier volgens de passage moeten checken wanneer hun cruise in de winter plaatsvindt?,1
Wat zouden ze volgens de passage kunnen vermijden wanneer de passagierscruise plaatsvindt in de zomer?,2
Waarom wordt Catalaans veelvuldig gebruikt voor borden en aankondigingen in Barcelona?,2
Welke van de volgende talen wordt door het metrosysteem van Barcelona gebruikt voor reguliere aankondigingen?,2
Aan welke van de volgende voorzieningen wordt volgens de passage waarschijnlijk geen prioriteit gegeven in een luxe B&B?,4
Welke van de volgende is volgens de passage niet een van de belangrijkste punten waarmee luxe B&B's zich onderscheiden?,1
Welke van de volgende wordt volgens de passage niet gehouden in Beijing in 2022?,2
Welke van de volgende zal volgens de passage worden gehost door Beijing in 2022?,2
Wie heeft het hoogste risico om vogelgriep op te lopen?,3
Welke van de volgende is volgens de passage een accurate beschrijving van vogelgriep?,3
Wat verbindt het Witte Zee-Oostzeekanaal met elkaar?,invalid
In welk type voertuig zouden volgens de passage paspoorten kunnen worden verzameld om de passagier niet te hoeven storen?,2
Wanneer zou volgens de passage uw identiteitsbewijs kunnen worden gecontroleerd in sommige internationale treinen?,4
Welke van de volgende is de meest waarschijnlijke gebeurtenis die zich zou kunnen voordoen bij een verblijf in de 'hoge tropen' van Singapore?,3
Wie zou het eten van Duits gebak willen vermijden?,1
Welk ingrediënt wordt beschouwd als een essentieel onderdeel van Duits gebak?,1
Welke van de volgende zou volgens de passage niet worden aangeraden om te reizen zonder veel geld uit te geven?,3
Wie zou het volgens de passage heel moeilijk hebben met reizen met een zeer beperkt budget?,4
Welke van de volgende beweringen is geen accurate beschrijving van de rit tussen Point Marion en Fairmont?,3
Wat zou volgens de passage een belangrijk aandachtspunt moeten zijn voor automobilisten op de snelweg tussen Buffalo en Pittsburgh?,3
Welke van de volgende is niet vereist om te beginnen met canyoning?,2
Welke van de volgende zou noodzakelijk kunnen zijn voor een succesvolle canyoning-excursie?,4
Wat zou volgens de passage behulpzaam kunnen zijn voor iemand die van plan is te gaan kamperen in zijn auto?,2
Wat zouden mensen die kamperen in hun auto volgens de passage willen vermijden wanneer ze onder de radar willen blijven?,3
Wie heeft volgens de passage Casablanca voor de tweede keer herbouwd?,4
Wie verliet de moderne stad Casablanca na een natuurramp?,2
Hoe kreeg Sintra volgens de passage bekendheid bij buitenlanders?,3
Wat wordt niet erkend door Armenië?,4
Wat blijft de relatie tussen Azerbeidzjan en Armenië beïnvloeden?,3
Wat zou kunnen leiden tot een toeslag bij het nemen van een taxi in Charlotte?,2
Wat zou volgens de passage kunnen worden beschouwd als een minpunt van het wonen in Charlotte met kinderen?,2
Wie had de controle over het noordelijke deel van Chili voor de aankomst van de Spanjaarden?,4
Wat gebeurde er volgens de passage niet in 1810?,2
Hoe kunnen mensen de afgelegen dorpen van Ligurië bereiken?,3
Waar verwijst de Italiaanse term ‘Cinque Terre’ naar?,1
Welk type schoenen is volgens de passage geschikt voor in potentie gladde winterse weersomstandigheden?,2
Wat zou niet helpen om de grip op ijzige wegen te verbeteren gedurende winterse omstandigheden?,4
Welke van de volgende is een accurate overeenkomst tussen Hawaii en de Cookeilanden?,3
Welke van de volgende is geen accurate beschrijving van de Cookeilanden?,3
Welke van de volgende Ranger Stations biedt twee verschillende typen overnachtingsmogelijkheden?,1
Waar zou je volgens de passage een parkvergunning kunnen reserveren wanneer je contant wilt betalen in plaats van met creditcard?,2
Welk type skiën wordt volgens de passage gedaan in steiler terrein?,4
Wat zou volgens de passage off-piste skiërs helpen die hogere snelheden willen bereiken?,3
Waar hebben reizigers die een shock ervaren bij het terugkeren naar huis moeite mee?,4
Voor welk type reiziger zou volgens de passage het ervaren van een shock bij het terugkeren naar huis met name moeilijk zijn?,2
Welke van de volgende zouden mensen niet moeten doen met elanden?,3
Welke van de volgende beweringen over elanden is volgens de passage onjuist?,1
Welke van de volgende zou volgens de passage het minst gevaarlijk zijn voor een woestijnreiziger?,1
Welke van de volgende wordt niet genoemd als potentiële bedreiging voor woestijnreizigers?,4
Welke bevolkingsgroep is volgens de passage ernstig beïnvloed na de aankomst van ontdekkingsreizigers?,3
Welke taal werd er volgens de passage gesproken door de Cariben?,4
Wie heeft ervoor gezorgd dat skiën als recreatieve activiteit populair werd?,2
Rond welke tijd werd skiën volgens de passage voor het eerst erkend als sport?,4
Welke van de volgende wordt typisch geassocieerd met het grootste eiland bij de Oost-Afrikaanse kust?,3
Wat is geen kenmerk van de kleinere Oost-Afrikaanse eilanden? ,3
Hoe wordt volgens de passage Pasen gevierd door sommige traditionele kerken?,2
Wat moet een Cubaanse burger eerst hebben om bepaalde vereisten om Ecuador binnen te mogen te vermijden?,4
Waarvoor zijn de reisvereisten van Ecuador niet bedoeld?,1
Welke van de volgende zou in een vreemd land meer kunnen kosten dan thuis?,2
Wat zou een potentieel risico kunnen zijn van het aanschaffen van dure merkmonturen in het buitenland?,3
Welke van de volgende beweringen over het gebruik van valuta op de Falklandeilanden is juist?,4
Waar zou volgens de passage een vorm van betaling anders dan een creditcard met name zinvol zijn volgens de passage voor wie vanuit de Verenigde Staten naar de Falklandeilanden reist?,3
Welk evenement wordt niet geassocieerd met de viering van de tempelfestivals?,1
Waar kun je versierde olifanten zien?,3
Welke van de volgende is volgens de passage de meest waarschijnlijke manier om geld te besparen op een business class of eerste klas vliegticket?,1
Wat zou volgens de passage tijdverspilling zijn om naar te zoeken bij het boeken van bepaalde klassen tickets?,3
Wat hoeft niet te worden meegerekend bij het vergelijken van je totale prijsopgave naar Afrika met een prijsopgave voor een wereldreis?,3
Waarvan beginnen supermarkten volgens de passage een steeds breder aanbod van aan te bieden?,1
Welke voorziening die sommige supermarkten aanbieden zouden aantrekkelijk kunnen zijn voor kant-en-klaarmaaltijden?,4
Welke van de volgende wordt mogelijk niet begrepen door Franssprekende Belgen en Zwitsers?,2
Welke van de volgende is niet hetzelfde in Frankrijk als in België of Zwitserland?,2
In welk scenario is het niet waarschijnlijk dat je een rouwtarief krijgt aangeboden?,3
Wat is er waar over rouwtarieven?,4
Wanneer zou een standalone gps-apparaat handiger zijn dan een gps-navigatie-app?,3
Wat is geen goede reden om een gps-navigatie-app te gebruiken in plaats van een standalone-apparaat?,1
Hoe kun je volgens de passage garanderen dat je wordt gematcht met een passend schip?,3
