question,gpt_answer
"Segun iti mabasa, ania ti umun-una ngem ti maysa a nasion?",3
Ania a keddeng maipapan iti Drukgyal Dzong ti saan a pudno?,1
Ania a keddeng ti saan a nakanatad a mangiladawan iti nagbanagan ti uram idiay Drukgyal Dzong?,3
Ania kadagiti sumaganad a keddeng maipapan iti Cambodia ti pudno?,4
Ania kadagiti sumaganad a keddeng ti nakanatad a mangiladawan kadagiti panagraut ti Cambodia?,2
Ania kadagiti sumaganad ti saan nga inaramid ti Dutch East India Company bayat ti kaaddada idiay Taiwan?,4
Ania ti impasdek ti Katulagan ti Shimonoseki?,4
Kasano a maammuan ti lebel ti pH iti kemikal?,3
Ana iti inikkat gapu dagiti ion ti Hydrogen?,1
Ania kadagiti sumaganad a keddeng ti saan a nakanatad a mangiladawan ti grupo iti leon?,3
Ania kadagiti sumaganad a keddeng ti saan a nakanatad a mangiladawan ti panagtignay iti leon?,3
Dagiti kuneho ket kadawyan a kanen ti ania a klase a manangraut?,1
Ti babbabassit a pusa ket aganup ti ania kadagiti sumaganad?,2
Ania kadagiti sumaganad ti saan a paset ti pamay-an ti panaganup iti ocelot?,1
Ania kadagiti sumaganad ti saan a nakanatad a mangiladawan ti ocelot? ,3
Ania kadagiti sumaganad ti saan a maikonsiderar a kadakkelan a pigsa iti tigre?,2
"Segun iti mabasa, ania iti subang a nagbaetan dagiti tigre ken leon?",2
"Segun iti mabasa, ania ti inaramid ni Robert Hooke sakbay ti dadduma a biologo?",1
Ania ti kayatna a saoen ti naggapuan ti sarita a “selyula”?,2
"Segun iti mabasa, kaaduan ti ayup ti addan ti abilidad nga ania?",2
"Segun iti mabasa, ania ti awan ti sumagmamano nga ayup?",3
Ania ti mangtulong kadagiti mula ti proseso iti photosynthesis?,4
Ania ti iruar dagiti tao a lang-aben dagiti mula?,4
"Segun iti mabasa, ania kadagiti sumaganad a pagarigan ti mangabbeng ti proseso ti ebolusion?",2
Ania kadagiti sumaganad a keddeng ti saan a nakanatad a mangiladawan ti proseso iti panag-sebbangan? ,1
Ania a paset iti sistema ti panagbalikuskos ti mangiyeg ti dara papan ti puso?,4
Ania ti sangkabassitan a tubo ti sistema ti panagbalikuskos?,1
Ti abilidad ti insekto a mangkupin kadagiti payyakda a mangisubli a paurnos ket mangpaadu ti ania kadagiti sumaganad?,1
Ania kadagiti sumaganad ti saan a nadakamat ti paset kas a banag nga apektado iti abilidad ti insekto a tumayab?,2
Ania kadagiti sumaganad a kababalin ti saan a gagangay a nainaig kadagiti dinosaur?,4
Ania kadagiti sumaganad ti saan a gagangay a maibilang a nabingbingay a kababalin dagiti billit ken dinosaur?,3
"Segun iti mabasa, ania a paset ti mula a cycad ti mabalin a kanen ti Triceratops?",1
"Segun iti mabasa, ania kadagiti sumaganad ti kaaduan a mabalin a kanen ti maysa a Triceratops? ",2
"Segun iti mabasa, ania kadagiti sumaganad nga isports ti nalabit a nasaknap a nalatak kadagiti makin-amianan unay a rehion ti Italia?",3
"Segun iti impormasion a naisaad iti mabasa, ania kadagiti sumaganad nga isports ti nangabak iti kampeonato ti lubong para iti Italia?",1
Kalpasan ti ania a pasamak a nagbalin a Belgian ti dadduma a paset ti Luxembourg?,2
Ania kadagiti sumaganad ti nangapektar iti neutralidad ti Luxembourg?,1
Mano a kilometro kuadrado ti dagup a kalawa ti Turkey idiay Europa?,1
"Segun iti paset, agarup mano a milia ti kaatiddog ti Turkey?",1
Para iti ania ti panagusar ti Latin a pagsasao iti Siudad ti Vatican?,1
"Iti Siudad ti Vatican, ania iti saan a pagusaran ti Italian a pagsasao?",3
"Segun iti mabasa, ania kadagiti sumaganad ti mangbenepiso gapu ti panaglalaok ti uni ti sopistikado a kompiuter?",1
"Segun iti mabasa, agarup amin a balbalay iti ania a lokasion ti addaan iti mai-flush a kasilias?",1
Ania iti sumaganad a lokasion ti panagsarakan ti naiyuna a sistema ti pagrugitan?,1
Ania kadagiti sumaganad ti pakaigapuan ti panagturong ti skater?,1
"Segun iti mabasa, ania kadagiti sumaganad ti nakanatad a mangiladawan iti abut iti tadem ti moderno nga ice skate?",2
"Segun iti mabasa, ania ti proseso a mangipalubos kadagiti atomo a mangikkat iti sobra nga enerhia manipud iti lawag?",4
Ania ti mangigapu iti atomo a mangiruar ti photon?,2
"Segun iti mabasa, ania ti pakaigapuan inton agangay nga agbalin ti bombilia?",3
Ania kadagiti sumaganad ti mabalin a napeggad a sagiden bayat ti panangsukat iti bombilia?,3
"Segun iti mabasa, ania ti mapasamak no mabingay ti nucleus?",2
Ania kadagiti sumaganad ti mangipakita kadagiti atiddog a distansia nga awag nga agsubli nga agpababa iti Daga,2
Ania kadagitoy ti mausar a mangikabil iti teleskopio iti law-ang?,2
Ania ti rumbeng a maipalagip maipapan iti sikliko a pasamak tapno masurot ti panaglabas ti panawen?,2
"Segun iti mabasa, ania nga aspeto ti maysa a pasamak ti mausar ti panawen a mangidilig?",2
"Segun iti mabasa, ania kadagiti sumaganad ti maibilang a gagangay para iti agtawid iti trono?",4
"Segun iti impormasion a naisaad iti mabasa, ni Charles ti immuna a nangaramid iti ania?",3
Ania a pagilian ti naggapuan ti bunggoy ni Trygvasson?,4
Iti ania a tiempo iti pakasaritaan a nangipaay ti Germany iti napigsa nga kultural nga impluwensia ti Estonia?,3
Ti pagsasao nga Estonian ket naimpluensiaan ti ania?,2
"Segun iti mabasa, agbaliwbaliw ti bilang dagiti katutubo nga agsasao iti Hindi base iti ania a banag?",1
Ania kadagiti sumaganad ti pudno a keddeng maipapan dagiti lengguahe a Hindi ken Urdu?,2
Ania kadagiti sumaganad ti saan nga umiso a kinapudno maipapan iti alpabeto a Hangeul?,2
Ti alpabeto a Hunmin Jeongeum ket nabaliwan kamaudiananna iti ania?,2
"Segun iti mabasa, ania dagiti pagsasao a naimpluensiaan babaen ti Sanskrito?",4
"Segun iti mabasa, ti pannakausar ti Sanskrito ket bimmassit gapu iti ania?",4
"Segun iti mabasa, ania kadagiti sumaganad ti nakanatad a keddeng maipapan iti grabidad iti Io?",4
"Segun iti mabasa, ania kadagiti sumaganad a keddeng ti nakanatad a mangiladawan iti makinruar a rabaw ti Bulan?",3
"Segun iti mabasa, sadino ti kapuskolan a paset ti crust ti Bulan?",4
"Segun iti mabasa, ania kadagiti sumaganad ti patien ti sumagmamano a tattao?",3
Ania ti agbalin a naingpis bayat nga ad-adda nga umakarka manipud iti tengnga ti Init?,3
"Segun iti mabasa, ania a paset ti init ti makita manipud iti Lubong?",3
Ania kadagiti sumaganad a kapaliiwan ti nakatulong a mangpasingked iti teorya ni Copernicus?,2
Ania kadagiti sumaganad ti napaliiw ni Galileo Galilei idi 1610?,2
"Segun iti mabasa, sadinno ti pagurnongan ti Karayan ti Amazon iti danum?",1
Ania a pammadayaw ti saan a nainaig iti Karayan Amazon?,1
Ania a linia ti trabaho a nadakamat iti paset ti mangab-abang iti kabassitan a bilang dagiti taga-Venezuela?,1
"Segun iti mabasa, ania kadagiti sumaganad a sektor ti mangab-abang iti kaaduan a bilang dagiti taga-Venezuela?",1
"Segun iti mabasa, ania ti ipalubos ti fusion nga aramiden dagiti bituen?",3
Ania kadagiti sumaganad ti patauden ti makatulong a fusion reactor?,1
Ania ti kemikal a pakabuklan ti danum?,4
"Inton agbaliw ti porma ti danum, ania ti agtalinaed a kas iti dati?",1
"Segun iti mabasa, ania kadagiti sumaganad ti saan a parikut iti sangapulo ket tallo nga estado idi padpadasenda nga ipabaklay ti sumagmamano a linteg?",3
"Segun iti mabasa, ania a keddeng ti nakanatad a mangiyanninaw iti kasasaad ti gobierno sentral bayat ti Rebolusionario a Gubat?",2
Kasano a naisurat dagiti balikas iti likud ti Deklarasion ti Independensia?,3
Agdindinamag ti Singapore gapu iti ania kadagiti sumaganad?,1
Ania ti Vanda Miss Joaquim?,2
"Segun iti mabasa, ania a kalidad dagiti piramid ti Giza ti saan la ketdi a pagsiddaawan dagiti Baro a Pagarian ti Ehipto?",4
"Segun iti mabasa, sadinno ti pagdaliasatan dagiti agar-arab nga animal tapno surotenda dagiti tudo?",3
"Segun iti mabasa, ania a lugar ti pumanaw dagiti agar-arab nga animal no dadduma iti agarup Abril?",1
Ti Operation Sealion ket panangraut iti ania a pagilian?,2
Ania ti awag ti Germany iti panangraut iti Britania?,2
Ania ti saan a nadakamat kas kasapulan nga addang iti plano ti Italia a mangtiliw kadagiti pagilian ti Africa?,2
"Segun iti mabasa, ania ti naibilang a kangrunaan a panggep ti Italia iti gubat?",1
Asinno ti nangipasdek iti nainggayyeman a relasion kadagiti manangraut?,2
Asinno dagiti Aliado a nairaman iti Operation Dragoon?,1
Ti itatanor ti ania a teknolohia ti nakaigapuan ti panangrugi dagiti submarino nga agbiahe iti sirok ti danum?,4
"Bayat ti damo a pannakausar dagitoy, limitado unay ti sakup dagiti submarino iti ania a lugar?",3
"Segun iti mabasa, asinno iti nagsalungasing iti paglintegan iti ili? ",4
Ania kadagiti sumaganad iti haan a maisaysayangkay ti Nalabbaga nga Army?,2
Ania ti napasamak ti Panguluen nga Inhinyehro iti Maikasangapulo nga Army iti Italia?,3
Sadinno iti nakapatayan ni Italo Balbo?,4
"Segun iti mabasa, ania kadagiti sumaganad a panagpanpanunot iti imporatante a paset ti Tibetan a meditasion?",3
"Segun iti mabasa, kasano a mapaaktibo dagiti chakra bayat ti “sentro” ti meditasion ti Tibet?",2
Asinno iti nangidaulo ti maikadua a kanta para kadagiti deboto kabayatan iti programa?,3
"Segun iti mabasa, asinno iti nangidaulo ti maikadua a kanta para kadagiti deboto kabayatan iti panangited ti kanen?",1
Ania iti maikadua iti maudi a pabuya iti rabii?,1
Ania iti pannakipagili ni Alessandro Safina?,4
"Segun iti mabasa, ania kadagiti sumaganad a keddeng iti haan a pudno?",4
"Segun iti mabasa, asinno iti nangdillaw iti haan a nanam-ay a pudot?",1
Sadinno a luglugar iti naawanan ti kuriente gapu iti napasamak a tsunami?,1
"Segun iti mabasa, kasano a naapektaran iti pagilian ti Tonga iti panagawan ti kuriente?",2
Sadinno nausar iti pulis dagitay paltog a radar da tapno maorasan iti kinapaspas ti panagmaneho ni Jonny Reid?,3
"Segun iti mabasa, apay a narigatan ti pulis iti New Zealand nga orasan ti kinapartak ni Jonny Reid?",2
Sadinno ti nakaisentroan ti gingined a mainaig iti Butte?,2
Ania ti napasamak bayat ti riribuk idiay Abu Ghraib?,1
Apay a nakagun-od ti panagdindinnamag ti pagbaludan ti Iraq? ,4
Ania a kita ti pasken ti maangay iti War Memorial Stadium ti Maui?,3
Asinno ti nangipaay kamaudiananna iti panangilawlawag maipapan iti pannakakansela ti pasamak?,2
Asinno ti impagarup ti sumagmamano nga umili ti Bishkek a makaigapu iti pannakasamsam?,3
Asinno ti nangpabasol kadagiti agprotprotesta manipud iti abagatan gapu iti panagsamsam?,1
