question,gpt_answer
ఇక్కడ వివరించిన కాలవ్యవధిలో కిర్బీ ముక్స్లో కోటలో ఈ క్రింది నిర్మాణ లక్షణాలలో ఏది విలక్షణమైనదిగా పరిగణించబడుతుంది?,1
"ఇక్కడ చెప్పిన దాని ప్రకారం, రాబోయే సీజన్ కోసం సిద్ధమవుతున్న రన్నర్‌కు ఈ క్రింది వాటిలో ఏది ఎక్కువ ప్రయోజనకరంగా ఉంటుంది?",4
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఫస్ట్ క్లాస్ హాఫ్ మైల్ రన్నర్‌కు ఈ క్రింది వాటిలో ఏది ఎక్కువగా ముఖ్యమైనది?",2
"ఒక అథ్లెట్, పోషక పద్ధతుల ద్వారా ఈ క్రింది వాటిలో ఏది సాధించబడదు?",1
"ఇక్కడ చెప్పిన దాని ఆధారంగా, యువ అథ్లెట్లు తమ ఆటలో మరింతగా ఆనందాన్ని పొందడానికి ఈ క్రింది వాటిలో ఏది ఒక మార్గంగా సూచించబడలేదు?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, మధ్య దూర రన్నర్ ఎక్కువ ఖరీదైన పరికరాన్ని ఎందుకు కొనుగోలు చేయవచ్చు?",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, మధ్య దూర పరుగుకు ఏమి కావాలి?",3
న్యూక్లియర్ మాగ్నెటిక్ రెసొనెన్స్‌ను ఎవరు కనిపెట్టారు? ,3
మెడికల్ ఇమేజింగ్ రెసొనెన్స్‌కు మొదటి పేటెంట్ ఏ సంవత్సరంలో మంజూరు చేయబడింది? ,2
"ఈ వాక్య౦ ప్రకార౦, ఇతరుల భౌతిక చర్యలను అర్థ౦ చేసుకోవడానికి మనుషులకు దేని గురి౦చి సరైన అవగాహన ఉ౦డాలి?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఉద్దేశాన్ని అర్థం చేసుకోవడం అనేది మనుషులకు ఏమి చేయడానికి సహాయపడుతుంది?",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో AIకి ఉన్న ముఖ్యమైన ఉద్దేశ్యంలోని ఖచ్చితమైన సారాంశం ఏమిటి?",4
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రిందివాటిలో AIకి తరచుగా దేనితో సంబంధం ఉంటుంది?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రిందివాటిలో, దగ్గరగా ఉండే ఆలోచనా సరళితో ఉన్న వ్యక్తి బలం ఏమిటి?",4
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో దగ్గరగా ఉండే ఆలోచనా మనస్తత్వాలకి కేంద్రంగా పరిగణించబడనిది ఏమిటి?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో ఏది సూక్ష్మ భావ ప్రకటనగా పరిగణించబడదు?",4
సూక్ష్మ భావప్రకటన వివరణ గురించి ఈ క్రింది వాక్యాలలో ఏది నిజం కాదు?,3
తిరిగి మొదలైన ఫలితంగా ఈ క్రింది వాటిలో ఏది ఎక్కువ ప్రాముఖ్యత సంతరించుకుంది? ,3
"తిరిగి మొదలైన ఫలితంగా, ఈ క్రింది వాటిలో దేనికి తక్కువ ప్రాధాన్యత ఇవ్వబడింది?",1
సంబంధాలను కొనసాగించడానికి ఇంటర్నెట్‌ని ఉపయోగించాలనే ఉత్సాహాన్ని ఈ క్రింది వాటిలో ఏది చూపించదు?,3
వ్యక్తిగత ప్రమేయానికి ఇంటర్నెట్‌ని ఉపయోగించాలనే ఉత్సాహాన్ని ఈ క్రింది వాటిలో ఏది చూపించదు?,1
పశ్చిమ ఐరోపా ప్రభావాలపై ఎక్కువగా ఆధారపడటం మానేసి తనదైన శైలిని అభివృద్ధి చేసుకోవడం అనేది ఎప్పుడు ప్రారంభించింది?,1
దుస్తులను కట్టుకోవడానికి బటన్లను ఉపయోగించడం అనేది దేని ఫలితంగా జరిగింది? ,3
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో పర్యావరణ సమస్యలకు ఆచరణీయమైన దీర్ఘకాలిక పరిష్కారంగా పరిగణించబడేది ఏది?",3
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది పరిష్కారాలలో ఏది పర్యావరణ సమస్యలకి రోగలక్షణ చికిత్సగా పరిగణించబడదు?",2
"ఐరోపాలో మొదటి యుద్ధం ఏ దేశంలో జరిగింది, దాని ప్రధాన సమస్య మతపరమైన కారణం కాకుండా నిలకడగా ఉన్న అధికారానికి సంబంధించినదిగా చెప్పబడింది?",4
ఏ యుద్ధాన్ని కొన్నిసార్లు చివరి 'మత యుద్ధం'గా చెప్తారు?,1
ఈ క్రింది వాటిలో కాథలిక్ చర్చికి సంబంధించిన ఏ అంశాలు పరిశీలించబడలేదు?,2
"ఇక్కడ చెప్పిన దాని ప్రకారం, వెర్సైల్స్ వద్ద ఎవరు హత్య చేయబడ్డారు?",4
ఈ క్రింది వాటిలో రాజు మరియు రాణి మీద బలవంతం చేయని గుంపు ఏది?,2
ఈ క్రింది వాటిలో బ్రిటన్‌లోని అసాధారణ నావికా యుద్ధానికి ఫలితం కానిది ఏది?,3
జర్మనీకి వ్యతిరేకంగా బ్రిటన్ నావికా అవరోధాన్ని ఏ ప్రకటన ఖచ్చితంగా వివరించదు?,4
"ఇక్కడ చెప్పిన దాని ఆధారంగా, మల్టిపుల్ స్క్లెరోసిస్ నిర్ధారణ ఎవరికి ఎక్కువగా ఉంటుంది?",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, రెగ్యులర్ యాక్టివిటీలో ఉండేవారికి దేని కోసం ఎక్కువగా మద్దతు అవసరం ఉంటుంది?",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఫెన్సింగ్ సాధారణంగా ఎలా ఆడతారు?",4
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రిందివాటిలో అంతర్గత విషానికి బలమైన సూచిక ఏది?",4
"ఇక్కడ చెప్పిన దాని ప్రకారం, బాధితుడిని అంచనా చేసేటప్పుడు సరైన మొదటి స్టెప్ ఏమిటి?",1
క్రింద తెలిపిన ప్రకటనలలో ఏది బాధితులను చెక్ చేసే ప్రక్రియను ఖచ్చితంగా చూపదు?,1
ఫ్రెంచ్ విప్లవం ప్రేరేపించిన మార్పులలో ఏది శ్రామిక వర్గ పౌరుల మీద ఎక్కువ ప్రభావాన్ని చూపింది?,3
"ఫ్రెంచ్ విప్లవం తరువాత, సైన్యంలో మరియు ఇతర వృత్తులలో విజయావకాశం తక్కువ అనేది దేనిమీద ఆధారపడి ఉంది?",4
అభివృద్ధి చెందిన దేశాలలో జరిపే ప్రజా సేవలలో ఏది ఎక్కువ అసంతృప్తికి కారణమవుతుందని అంటారు?,3
"ఇక్కడ ఇచ్చిన దాని ప్రకారం, ప్రజా రవాణా విధానాల గురించి ఏమి చెప్పవచ్చు?",3
"ఇక్కడ చెప్పిన దాని ప్రకారం, డ్రైవర్లు ఊహించలేని కారణంగా ఈ క్రింది వాటిలో దేనిని అంచనా వేయడం కష్టం?",4
గణాంకాల పరంగా ట్రాఫిక్‌కు ప్రాతినిధ్యం వహించేటప్పుడు ఈ క్రింది వాటిలో దేనిని ఉపయోగిస్తారు?,4
హెర్షే మరియు చేజ్ తమ డిఎన్ఎను అమర్చడానికి దేనిని ఉపయోగించారు? ,4
ఒక ముటేషన్‌ను సంతానంగా మార్పు చేసే సామర్థ్యం దేనిమీద ఆధారపడి ఉంటుంది?,1
"ఇక్కడ ఇచ్చిన సమాచారం ప్రకారం, ముటేషన్‌లోని వివిధ ప్రభావాలు దేనిమీద ఆధారపడవు?",4
ఈ క్రింది వాటిలో పురాతన సంస్కృతుల ప్రకారం మేకలను ఉంచడానికి కారణం కానిది ఏది?,3
గోల్ఫ్‌కి ఉన్న లక్ష్యం దేనిలో తక్కువ మొత్తాన్ని తీసుకోవడం?,2
"గోల్ఫ్ కోర్స్‌లో, గడ్డి ఎక్కడ కత్తిరించబడుతుంది?",2
ఒక ప్రయోగానికి ఉండే సాధారణ ఉద్దేశ్యం ఏమిటి?,1
"ఇక్కడ ఉన్న దాని ప్రకారం, శాస్త్రీయ పరిశోధనకు మార్గనిర్దేశం చేయడానికి సహాయపడేది ఏది?",4
"ఇక్కడ ఉన్న దాని ప్రకారం, టోర్నడోల గురించి ఏ ప్రకటన నిజం కాదు?",3
"ఇక్కడ చెప్పిన దాని ఆధారంగా, క్రింద తెలిపిన ఏ ప్రకటన టోర్నడోలకి ఉన్న మెజారిటీని ఖచ్చితంగా వివరిస్తుంది?",4
16 వ శతాబ్దంలో మనుషులు ఈ క్రింది వాటిలో దేనిని చేయడం ప్రారంభించారు?,4
మనుషులు లెన్సులను ఉపయోగించి ఎంతకాలంగా వస్తువులను భూతద్దంగా మారుస్తున్నారు?,3
"ఇక్కడ చెప్పిన దాని ఆధారంగా, ముహమ్మద్ గుహ అతని ఆధ్యాత్మిక కోణాలు లేదా విలువల గురించి ఏమి చెబుతుంది?",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఇనుము ముందుగా దేనికి ఉపయోగించబడింది?",4
"ఇక్కడ చెప్పిన దాని ప్రకారం, చెక్క చక్రాల స్థానంలో ఇనుప చక్రాలు ఎందుకు వచ్చాయి?",4
"ఇక్కడ ఉన్న దాని ప్రకారం, రొమాంటిసిజం కాలంలో వ్యక్తులు ఏం రూపొందించారు?",3
ఈ క్రింది ప్రకటనలలో ఏది సాంకేతిక నిర్ణయవాదానికి ఉండే సాధారణ ఆలోచనను వివరించదు? ,1
"ఇక్కడ ఉన్న దాని ప్రకారం, ఈ క్రింది వాటిలో విల్లు లాగడానికి సంబంధం లేనిది ఏది?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో దేనికి సున్నితమైన ధ్వనితో సంబంధం ఉంటుంది?",3
శిలాజాలు తెలుపుతున్నట్లుగా చేతులు ఈ క్రింది వాటిలో దేని కోసం ఉపయోగించబడతాయి?,1
ఈ క్రింది వాటిలో చింపాంజీల ఫాలాంగ్స్‌ను ఖచ్చితంగా వివరించేది ఏది? ,3
సెలెక్షన్ ఏ పూల్ నుండి కొత్త జన్యు మార్పును తొలగిస్తుంది?,4
జన్యు వైవిధ్యాన్ని కలపడానికి ఏ ప్రక్రియ బాధ్యత వహిస్తుంది?,2
"""ఇక్కడ చెప్పిన సమాచారం ఆధారంగా, ఒక """"ప్రోటీన్ సమస్యను"""" పరిష్కరించడానికి ప్రైమేట్‌లు వీటిలో దేనిని తినాలి?""",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో ముఖ్యమైన అమైనో ఆమ్లాల కొరత వలన కలిగిన సమస్య ఏమిటి?",3
ఒక ప్రత్యేక ఉపసంస్కృతిలోని సభ్యులు తరచుగా గ్రూపుతో వారి అనుబంధాన్ని ఎలా తెలుపుతారు?,4
"ఇక్కడ ఇవ్వబడిన సిద్ధాంతం ప్రకారం, భయపెట్టే లక్షణంతో ఉండటానికి మూస ధోరణితో ఉన్న జాతి మైనారిటీని చేరుకునే పిల్లవాడికి ఏం జరగవచ్చు?",2
"ఇక్కడ ఇచ్చిన దాని ప్రకారం, జాతి మూసల గురించి పిల్లలకి తెలిసినది ఈ క్రింది వాటిలో దేనిమీద ప్రభావం చూపుతుంది?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రిందివాటిలో ఆటవిక పిల్లల పెంపకానికి తగిన అవకాశ౦ లేనిది ఏది?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో ఏది పిల్లలలో ఆటవిక లక్షణాలను ఖచ్చితంగా వివరిస్తుంది?",2
"ఇక్కడ ఉన్న దాని ఆధారంగా, క్రింద తెలిపిన ఏ పద్ధతులు జీవనాధారిత వ్యవసాయానికి అనుగుణంగా లేవు?",1
ఈ క్రింది వాటిలో ఏది జీవనాధార వ్యవసాయ అలవాట్లని ఖచ్చితంగా వివరిస్తుంది?,4
మ్యూజియాన్ని సందర్శించడం ఏ కేటగిరీ టూరిజం కిందకు వస్తుంది?,3
"ఇక్కడ చెప్పిన దాని ప్రకారం, వినోద యాత్రికులకు ఏది ప్రాధాన్యత కావచ్చు?",2
స్థానిక చర్చిలో మార్పు గురించిన భయాన్ని తగ్గించడానికి సహాయపడిన విషయంగా ఇక్కడ ఏమి చెప్పారు?,1
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఒకరి స్వంత విషయాల గురించిన అవగాహన దేనికి సహాయపడుతుంది?",3
ఈ క్రిందివాటిలో ఏది నేర్చుకోవడానికి ఆధునికానంతర విధానం బాగా వివరిస్తుంది?,4
ఈ క్రింద తెలిపిన దానిలో ఏది ఆధునికానంతరంగా నేర్చుకునే విధానాన్ని బాగా చూపించదు?,2
"సాధారణంగా నిద్రపోయి ఉద్దేశపూర్వకంగా లేచినప్పుడు, వీటిలో ఏది నిద్ర అంతరాయానికి ఆటంకం అవుతుంది?",2
ఈ క్రింది వాటిలో నిద్ర అంతరాయానికి సరైన వివరణ కానిది ఏది?,4
"మెదడు తరచుగా స్పష్టమైన కలలలోకి వెళ్ళడానికి ప్రయత్నిస్తున్నప్పుడు, ఏమి పెరుగుతుంది?",4
తరచుగా వచ్చే స్పష్టమైన కలల వలన ఈ క్రింది ప్రతికూల ప్రభావాలలో ఏది శరీరం మీద ఉండవచ్చు?,2
"ఇక్కడ చెప్పిన దాని ప్రకారం, సంప్రదాయ జట్లు మరియు వర్చువల్ టీమ్‌లు ఒకేలా ఎలా ఉంటాయి?",1
"ఇక్కడ చెప్పిన దాని ఆధారంగా, భౌతిక మరియు వర్చువల్ టీమ్‌లకు సంబంధించి ఏ ప్రకటన నిజం కాదు?",1
ఈ క్రిందివాటిలో కంటెంట్ సిద్ధాంతాలు కేంద్రీకృతం కానిది ఏది?,4
ఈ క్రిందివాటిలో మూడింట ఒక వంతు నియమం కాని వస్తువు ఏది?,2
ఈ క్రింది వాటిలో ఏది 35mm ఫోటోగ్రఫీ ఫార్మాట్‌ను వివరించదు?,3
"ఇక్కడ చెప్పిన దాని ప్రకారం, తయారీదారులు లెన్స్ ఉత్పత్తికి నాణ్యతను పెంచుతున్నప్పుడు, జూమ్ లెన్స్లు ఎలా మెరుగుపడ్డాయి?",3
"ఇక్కడ చెప్పిన సమాచారం ఆధారంగా, ప్రైమ్ లెన్స్ కంటే జూమ్ లెన్స్ ఎప్పుడు మంచిది?",1
ఈ క్రింది వాటిలో ఏది మిస్టిసిజంకి ఖచ్చితమైన వివరణగా పరిగణించబడదు?,4
"ఈ వాక్యం ప్రకారం, ఈ క్రిందివాటిలో ఆధ్యాత్మికతకి కేంద్రబిందువు కానిది ఏది?",2
ఈ వ్యాసం ప్రకారం వ్యవసాయ సంఘాన్ని ఎవరు ప్రారంభించి ఉంటారు?,3
"ఇక్కడ చెప్పిన దాని ప్రకారం, మోస్‌ను వేటాడిన గ్రూపు ఏ ప్రదేశంలో మొదటి నివాసితులు?",2
ఓరిగామి ప్యూర్ ల్యాండ్ పద్ధతిని ఉపయోగించడం వలన ఫోల్డర్‌కు ఏ సందర్భంలో ప్రయోజనం కలుగుతుంది?,4
ఈ క్రింది వాటిలో ఏది ప్యూర్ ల్యాండ్ ఒరిగామిని ఖచ్చితంగా వివరించదు?,1
"ఇక్కడ చెప్పిన దాని ప్రకారం, సింధు లోయ నాగరికతతో సంబంధం లేని ప్రదేశం ఏది?",3
ఇక్కడ చర్చించిన కాంస్య యుగ నాగరికతకు అవకాశం ఉన్న పేరుగా ఈ క్రింది వాటిలో దేనిని తెలపలేదు?,invalid
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో ఏది దీర్ఘకాలిక ప్రయోజనాన్ని కలిగిస్తుంది?",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, తక్షణ ప్రయోజనాల మీద దృష్టి పెడితే ఎవరైనా ఈ క్రింది వాటిలో దేనికి ప్రాధాన్యత ఇవ్వవచ్చు?",4
"ఇక్కడ చెప్పిన దాని ప్రకారం, యుద్ధ ఖర్చులలో ఎక్కువ భాగాన్ని ఎవరు భరించారు?",4
టెంప్లర్ల యుగానికి ముందు ఏ కాలం ఉంది?,3
టెంప్లర్ల యుగం తరువాత ఏ కాలం వచ్చింది?,1
రోమన్ సామ్రాజ్యంలో డాక్టర్లు మరియు సర్జన్లు ఉపయోగించినట్లుగా ఏ వైద్య చికిత్స లేదా విధానంలో వివరించబడలేదు?,1
"ఈ వ్యాసం ప్రకారం, రోమన్ సామ్రాజ్యం కాలంలో వైద్యరంగంలో సాధించిన పురోగతికి ఈ క్రిందివాటిలో ఏది ఆపాదించబడలేదు?",3
నిర్వహణ సామర్థ్యం దేనిపై ఆధారపడి ఉంటుంది?,2
జీవుల కంటి నిర్మాణంలో వైవిధ్యం దేనిపై ఆధారపడి ఉంటుంది?,2
"ఈ వాక్యం ప్రకారం, సిక్కు మతం గురించి ఏ ప్రకటన సరిగ్గా చూపడం లేదు?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో ఏది సిక్కు విశ్వాస వ్యవస్థలో ప్రధాన అంశంగా పరిగణించబడుతుంది?",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, అటెన్షన్ డెఫిసిట్ డిజార్డర్ ఉన్న పిల్లలు దేనిమీద దృష్టి పెట్టలేరు?",1
"ఇక్కడ చెప్పిన దాని ప్రకారం, అటెన్షన్ డెఫిసిట్ డిజార్డర్ ఉన్న పిల్లలు ప్రమాదకరమైన ప్రవర్తనవైపు ఎందుకు తిరుగుతారు?",4
"ఇక్కడ చెప్పిన సమాచారం ఆధారంగా, వీటిలో ఏది ఫ్రేములకి ఉదాహరణ కాదు?",3
కిందివాటిలో ఫ్రేముల ఉద్ధేశాన్ని ఖచ్చితంగా వివరించనిది ఏది?,3
"ఇక్కడ చెప్పిన దాని ప్రకారం, చదవడంలో ఇబ్బంది పడే విద్యార్థులకు ఏ మైస్పేస్ ఫీచర్ ప్రయోజనకరంగా ఉంటుంది?",3
"ఈ వాక్యం ప్రకారం, ఈ క్రిందివాటిలో కార్మికుల అల్లర్లకు క్రుష్చేవ్ ప్రతిస్పందనలో భాగం కానిది ఏది?",3
ఈ క్రింది వాటిలో పోలాండ్‌లో అల్లర్లకు కారణం కానిది ఏది?,4
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రిందివాటిలో సోవియట్ యూనియన్ మరియు యు.ఎస్.ఎ మధ్య సంబంధాలను ప్రభావితం చేయనిది ఏది?",2
శరీరానికి నరాల ప్రేరణలను కలిగించే లక్ష్యాలని ఈ క్రింది వాటిలో ఏది ఖచ్చితంగా వివరించదు?,1
గిజా పీఠభూమిలో ఏమి తెలుసుకోవచ్చు?,1
గొప్పదైన పిరమిడ్‌కి ఉన్న ఉద్దేశ్యం ఏమిటి?,2
దేవాలయాన్ని ధ్వంసం చేసిన అగ్నిప్రమాదం గురించి మనకు తెలిసిన దానికి బాధ్యులెవరు?,invalid
ఆర్టెమిస్ ఆలయ పునర్నిర్మాణానికి సంబంధించి ఖచ్చితమైన ప్రకటన ఏది?,2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఒక జాతి రెండు కాళ్లమీద నడిచినది మొట్టమొదటిదిసారిగా ఎప్పుడు జరిగింది?",1
ఈ జాతులలో ఏ జాతి ఎప్పుడూ రెండు కాళ్లమీదే నడుస్తుంది?,2
రెండవ ప్రపంచ యుద్ధంలో జర్మన్ నావికాదళం ఏమి సాధించాలని ప్రయత్నించింది?,2
"ఇక్కడ చెప్పిన సమాచారం ఆధారంగా, ఉత్తర అట్లాంటిక్ దండయాత్ర సమయంలో నావికా యుద్ధంలో ఎవరు ఎక్కువ విజయం సాధించారు?",1
అస్సిరియన్లు అశ్వికదళం వాడకాన్ని అమలు చేసినప్పుడు లేనిది ఏమిటి?,1
అశ్వికదళం చేసే యుద్ధాలు ఎలా ఉంటాయి?,3
"ఇక్కడ చెప్పిన దాని ప్రకార౦, సగటు బాబిలోనియన్ పౌరుడు మీకు ఎక్కడ దొరకడు?",4
కిందివాటిలో ప్రత్యేకంగా పూజారులకు ఉద్దేశించినవి ఏవి?,2
రాజు తుటాన్ఖామున్ అపఖ్యాతి పొందినది ఎప్పుడు?,3
టుటాన్ఖామున్ రాజును ప్రసిద్ధ ఈజిప్టు రాజుగా మార్చింది ఏమిటి?,1
గ్రీకు కవి హోమర్ చేయలేకపోయింది ఏమిటి?,2
"ఏ ప్రసిద్ధ గ్రీకు, సాహిత్యానికి కాకుండా వేరేదానికి ప్రసిద్ది చెందింది?",3
హీబ్రూ కుటు౦బ౦ ఎక్కువ సమయాన్ని ఎక్కడ గడిపి౦ది?,1
హీబ్రూ కుటు౦బానికి ప్రాముఖ్య౦ కానిది ఏది?,3
ఈ క్రింది వాటిలో స్కాండినేవియన్ దేశాల మధ్య ఉన్న తేడాలను వర్ణించనిది ఏది?,2
మొదటగా గ్రీన్ ల్యాండ్‌లో ఎవరు స్థిరపడ్డారు?,1
కుర్చీలు లేకుండా భోజనం చేయడానికి ఏ గ్రూపు ఇష్టపడుతుంది?,3
ఈ క్రింది వాటిలో పురాతన రోమన్ విందులో భాగం కానిది ఏది?,4
"ఇక్కడ చెప్పిన దాని ఆధారంగా, ఈ క్రింది వాటిలో ఏది శాశ్వత ప్రభావాన్ని చూపే అవకాశం లేదు?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఒక జాతికి ముందు ఏమి ఉండేది?",3
డ్రుక్యాల్ జోంగ్ గురించి ఏ ప్రకటన నిజం కాదు?,invalid
డ్రుక్యాల్ డ్జోంగ్ వద్ద జరిగిన అగ్నిప్రమాద ఫలితాన్ని ఏ ప్రకటన ఖచ్చితంగా వివరిస్తుంది?,1
కంబోడియా గురించి ఈ క్రింది ప్రకటనలలో ఏది నిజం?,4
ఈ క్రిందివాటిలో ఏది కంబోడియా ఆక్రమణలను ఖచ్చితంగా వివరిస్తుంది?,4
డచ్ ఈస్టిండియా కంపెనీ తైవాన్‌లో ఉన్న కాలంలో ఈ క్రింది వాటిలో ఏది చేయలేదు?,4
షిమోనోసెకి ఒప్పందం స్థాపించింది ఏమిటి?,4
ఒక రసాయనానికి ఉన్న pH స్థాయిని ఎలా కొలుస్తారు?,3
హైడ్రోజన్ అయాన్ల నుండి తొలగించబడింది ఏమిటి?,4
ఈ క్రిందివాటిలో సింహాల గొప్పదనాన్ని ఏది సరిగ్గా వివరించలేదు?,3
ఈ క్రిందివాటిలో ఏది సింహాల ప్రవర్తనను సరిగ్గా వివరించదు?,4
కుందేళ్ళు ఏ రకమైన వేటాడే జంతువులకు సాధారణ ఆహారంగా ఉంటాయి?,3
చిన్న పిల్లులు సాధారణంగా ఈ క్రింది వాటిలో వేటిని వేటాడతాయి?,1
ఈ క్రింది వాటిలో ఏది ఓసెలోట్ వేట పద్ధతిలో భాగం కాదు?,2
ఈ క్రింది వాటిలో ఏది ఓసెలోట్‌ను సరిగ్గా వివరించదు? ,3
ఈ క్రింది వాటిలో ఏది పులిని గొప్ప శక్తిగా పరిగణించదు?,2
"ఇక్కడ చెప్పిన దాని ప్రకారం, పులులకి సింహాలకి మధ్య తేడా ఏమిటి?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, రాబర్ట్ హుక్ ఇతర జీవశాస్త్రవేత్తల కంటే ముందు ఏమి చేశాడు?",1
కణం అనే పదానికి మూలం ఏమిటి?,2
"ఇక్కడ చెప్పిన దాని ప్రకారం, చాలా జంతువులకి ఏం చేయగల సామర్ధ్యం ఉంటుంది?",2
"ఇక్కడ చెప్పిన దాని ప్రకారం, కొన్ని జంతువులకు లేనివి ఏమిటి?",3
