question,gpt_answer
ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ແມ່ນຜົນປະໂຫຍດຂອງການສື່ສານບໍ່ທັນທີສຳລັບນັກຮຽນ? ,3
"ອີງໃສ່ບົດອ່ານ, ແງ່ມຸມໃດຕໍ່ໄປນີ້ຂອງການສື່ສານແບບບໍ່ທັນທີທີ່ບໍ່ສາມາດປັບປ່ຽນໄດ້ສຳລັບນັກຮຽນ?",2
ສິ່ງໃດທີ່ບໍ່ໄດ້ກ່າວເຖິງໃນບົດອ່ານທີ່ອາດຈະກ່ຽວກັບຜາສາດຍຸກກາງ?,2
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ໄດ້ກ່າວເຖິງໃນບົດອ່ານວ່າເປັນກິ່ນ ຫຼື ສຽງທີ່ສາມາດເສກໄດ້ໃນເຂດຜາສາດທີ່ຖືກທຳລາຍ?,3
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ເປັນການອະທິບາຍທີ່ຖືກຕ້ອງຂອງຜາສາດ Kirby Muxloe?,2
ລາຍລະອຽດການກໍ່ສ້າງໃດຕໍ່ໄປນີ້ທີ່ຖືວ່າຜິດປົກກະຕິສຳລັບຜາສາດ Kirby Muxloe ໃນຊ່ວງໄລຍະນັ້ນທີ່ໄດ້ລະບຸໃນບົດອ່ານ?,1
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ແມ່ນມີຜົນປະໂຫຍດທີ່ສຸດໃນການກະກຽມນັກແລ່ນສຳລັບລະດູການທີ່ຈະມາຮອດ?",4
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ສຳຄັນທີ່ສຸດສຳລັບນັກແລ່ນເຄິ່ງໄມລ໌ຊັ້ນໜຶ່ງ?",2
"ສຳລັບນັກກິລາ, ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ສາມາດເຮັດໄດ້ຜູ້ດຽວຜ່ານການປະຕິບັດດ້ານໂພສະນາການ?",3
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ແນະນຳໃຫ້ເປັນວິທີການສຳລັບນັກກິລາໄວໜຸ່ມໃນການຫາຄວາມມ່ວນຊື່ນໃຫ້ຫຼາຍຂຶ້ນໃນກິລາຂອງເຂົາເຈົ້າ?",2
"ອີງໃສ່ບົດອ່ານ, ເປັນຫຍັງນັກແລ່ນໄລຍະກາງຈຶ່ງຊື້ຊິ້ນສ່ວນອຸປະກອນທີ່ແພງຂຶ້ນ?",4
"ອີງໃສ່ບົດອ່ານ, ນັກແລ່ນໄລຍະກາງຕ້ອງການສິ່ງໃດ?",3
ໃຜເປັນຜູ້ຄົ້ນພົບສະໜາມແມ່ເຫຼັກຂອງພະລັງງານນິເຄລຍ? ,3
ໃບອະນຸຍາດດຳເນີນທຸລະກິດໃບທຳອິດທີ່ໄດ້ຮັບການອະນຸມັດສຳລັບເຄື່ອງສະແກນທາງການແພດແມ່ນປີໃດ? ,2
"ອີງໃສ່ບົດອ່ານ, ມະນຸດຕ້ອງມີຄວາມເຂົ້າໃຈຫຼາຍກ່ຽວກັບສິ່ງໃດເພື່ອໃຫ້ແປຄວາມໝາຍປະຕິກິລິຍາດ້ານຮ່າງກາຍຂອງຜູ້ອື່ນ?",2
"ອີງໃສ່ບົດອ່ານ, ການເຂົ້າໃຈຄວາມຕັ້ງໃຈຊ່ວຍໃຫ້ມະນຸດເຮັດຫຍັງໄດ້?",2
"ອີງໃສ່ບົດອ່ານ, ສິ່ງໃດຕໍ່ໄປນີ້ແມ່ນການສັງລວມທີ່ຖືກຕ້ອງຂອງວັດຖຸປະສົງຫຼັກຂອງປັນຍາປະດິດ?",4
"ອີງໃສ່ບົດອ່ານ, ສິ່ງໃດຕໍ່ໄປນີ້ທີ່ປັນຍາປະດິດກ່ຽວຂ້ອງດ້ວຍ?",1
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ແມ່ນຄວາມແຂງແກ່ງຂອງບຸກຄົນທີ່ມີຮູບແບບຄວາມຄິດບັນຈົບກັນ?",4
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ແມ່ນບໍ່ຖືວ່າເປັນການສຸມໃສ່ກັບການຈັດລະບຽບຄວາມຄິດທີ່ບັນຈົບກັນ?",2
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ຖືວ່າບໍ່ແມ່ນການສະແດງອອກແບບຈຸລະພາກ?",1
ຂໍ້ຄວາມໃດຕໍ່ໄປນີ້ກ່ຽວກັບການຕີຄວາມໝາຍຂອງການສະແດງອອກແບບຈຸລະພາກທີ່ບໍ່ແມ່ນຄວາມຈິງ?,2
ຂໍ້ໃດຕໍ່ໄປນີ້ກາຍເປັນສິ່ງສຳຄັນທີ່ເປັນຜົນຂອງການຟື້ນຟູສິລະປະວິທະຍາ? ,2
"ດັ່ງທີ່ເປັນຜົນຂອງການຟື້ນຟູສິລະປະວິທະຍາ, ຂໍ້ໃດຕໍ່ໄປນີ້ແມ່ນມີການເອົາໃຈໃສ່ນ້ອຍ?",3
ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ສະທ້ອນຄືນຄວາມກະຕືລືລົ້ນໃນການນຳໃຊ້ອິນເຕີເນັດເພື່ອສືບຕໍ່ຄວາມສຳພັນ?,1
ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ສະທ້ອນຄືນຄວາມກະຕືລືລົ້ນໃນການໃຊ້ອິນເຕີເນັດເພື່ອການພົວພັນສ່ວນບຸກຄົນ?,1
ເມື່ອໃດທີ່ເອີຣົບຕາເວັນຕົກຍົກເລີກການເພິ່ງພາດ້ານອິດທິພົນຢ່າງໜັກໜ່ວງ ແລະ ເລີ່ມພັດທະນາຮູບແບບຂອງຕົນເອງ?,1
ການນຳໃຊ້ກະດຸມເພື່ອຮັດເຄື່ອງນຸ່ງແມ່ນຜົນງານຂອງຫຍັງ? ,3
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ຖືວ່າເປັນການແກ້ໄຂບັນຫາໄລຍະຍາວທີ່ໃຊ້ໄດ້ໃນການແກ້ໄຂບັນຫາສິ່ງແວດລ້ອມ?",3
"ອີງໃສ່ບົດອ່ານ, ວິທີການແກ້ໄຂບັນຫາໃດຕໍ່ໄປນີ້ອາດຈະບໍ່ຖືວ່າເປັນການຟຶ້ນຟູບັນຫາສິ່ງແວດລ້ອມຕາມອາການ?",2
ຢູ່ປະເທດໃດທີ່ສົງຄາມໃນຢູ່ໂຣບຄັ້ງທີ່ໜຶ່ງເກີດຂຶ້ນ ເຊິ່ງບັນຫາກາງແມ່ນກ່ຽວກັບຄວາມດຸນດ່ຽງດ້ານອຳນາດຫຼາຍກວ່າທີ່ກ່ຽວກັບສາດສະໜາ?,1
ສົງຄາມໃດທີ່ບາງຄັ້ງອະທິບາຍວ່າເປັນສົງຄາມ ‘ສາດສະໜາ’ ສຸດທ້າຍ?,1
ແງ່ມຸມໃດຕໍ່ໄປນີ້ຂອງໂບດຄາໂຕລິກຕໍ່ໄປນີ້ທີ່ບໍ່ຖືກສອບຖາມ?,1
"ອີງໃສ່ບົດອ່ານ, ໃຜຖືກຄາດຕະກຳຢູ່ Versailles?",4
ຂໍ້ໃດຕໍ່ໄປນີ້ແມ່ນໄດ້ຖືກບັງຄັບກຸ່ມຊຸມນຸມໂດຍກະສັດ ແລະ ມະເຫສີ?,1
ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ແມ່ນຜົນຂອງສົງຄາມທີ່ບໍ່ມີການແຊກແຊງທາງທະເລຂອງປະເທດອັງກິດ?,3
ຂໍ້ຄວາມໃດຕໍ່ໄປນີ້ບໍ່ອະທິບາຍເຖິງການປິດກັ້ນທາງທະເລຕ້ານເຢຍລະມັນຂອງປະເທດອັງກິດໄດ້ຢ່າງຖືກຕ້ອງ?,2
"ອີງໃສ່ບົດອ່ານ, ແມ່ນໃຜທີ່ໄດ້ຮັບການວິນິດໄສວ່າອາດຈະມີອາການເສັ້ນເລືອດຕີບຫຼາຍທີ່ສຸດ?",1
"ອີງໃສ່ບົດອ່ານ, ຜູ້ເຂົ້າຮ່ວມໃນກິດຈະກຳປົກກະຕິຕ້ອງການການສະໜັບສະໜູນຫຍັງແດ່?",1
"ອີງໃສ່ບົດອ່ານ, ການຟັນດາບປົກກະຕິແມ່ນເພື່ອຈຸດປະສົງໃດ?",4
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ຈະເປັນສິ່ງບົ່ງບອກທີ່ແຂງແຮງທີ່ສຸດກ່ຽວກັບພິດພາຍໃນ?",4
"ອີງໃສ່ບົດອ່ານ, ຂັ້ນຕອນທີ່ເໝາະສົມທຳອິດເມື່ອປະເມີນຜູ້ຖືກເຄາະຮ້າຍແມ່ນແນວໃດ?",1
ຂໍ້ຄວາມໃດຕໍ່ໄປນີ້ບໍ່ໄດ້ສະທ້ອນເຖິງຂັ້ນຕອນການກວດຜູ້ຖືກເຄາະຮ້າຍຢ່າງຖືກຕ້ອງ?,1
ການປ່ຽນແປງໃດເຮັດໃຫ້ເກີດມີການປະຕິວັດຝຣັ່ງເສດໄດ້ເຮັດໃຫ້ມີຜົນກະທົບສຳຄັນໃນແຮງງານກຳມະກອນ?,3
"ຫຼັງຈາກການປະຕິວັດຝຣັ່ງເສດ, ຄວາມສຳເລັດດ້ານການທະຫານ ແລະ ອາຊີບອື່ນໆແມ່ນບໍ່ອີງໃສ່ສິ່ງໃດ?",2
ການບໍລິການສາທາລະນະໃດທີ່ເວົ້າວ່າເປັນສາເຫດທີ່ສ້າງຄວາມບໍ່ພໍໃຈທີ່ສຸດໃນປະເທດທີ່ພັດທະນາແລ້ວ?,3
"ອີງໃສ່ບົດອ່ານ, ແມ່ນຫຍັງທີ່ສາມາດເວົ້າໄດ້ວ່າເປັນລະບົບການຂົນສົ່ງສາທາລະນະ?",3
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ຍາກທີ່ຈະວັດໄດ້ເນື່ອງຈາກຄວາມຄາດເດົາບໍ່ໄດ້ຂອງຄົນຂັບ?",4
ຂໍ້ໃດຕໍ່ໄປນີ້ໄດ້ຖືກໃຊ້ເມື່ອມີການນຳສະເໜີກະແສການຈະລາຈອນແບບຕົວເລກ?,1
ສິ່ງທີ່ Hershey ແລະ Chase ໃຊ້ເພື່ອປູກຖ່າຍ DNA ຂອງເຂົາເຈົ້າແມ່ນຫຍັງ? ,1
ຄວາມສາມາດໃນການກາຍພັນທີ່ຖືກສົ່ງຕໍ່ໄປຫາລູກແມ່ນຂຶ້ນກັບສິ່ງໃດ?,3
"ອີງໃສ່ຂໍ້ມູນທີ່ໃຫ້ມາຢູ່ໃນບົດອ່ານ, ຜົນກະທົບຂອງການກາຍພັນຕ່າງໆແມ່ນບໍ່ເກີດຂຶ້ນກັບສິ່ງໃດ?",4
ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ແມ່ນເຫດຜົນທີ່ວັດທະນະທຳບູຮານຮັກສາແບ້?,2
ເປົ້າໝາຍຂອງກິລາກັອຟແມ່ນເພື່ອເຮັດຢ່າງນ້ອຍຂອງຫຍັງ?,2
"ຢູ່ເດີ່ນກັອຟ, ບ່ອນໃດທີ່ຕ້ອງຕັດຫຍ້າໃຫ້ຕ່ຳກວ່າ?",2
ສິ່ງໃດແມ່ນຈຸດປະສົງທົ່ວໄປຂອງການທົດລອງ?,1
"ອີງໃສບົດອ່ານ, ສິ່ງໃດບໍ່ໄດ້ເປັນແນວທາງໃນການຄົ້ນຄວ້າດ້ານວິທະຍາສາດ?",1
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ຄວາມໃດກ່ຽວກັບ ພາຍຸທໍນາໂດ ທີ່ບໍ່ແມ່ນຄວາມຈິງ?",3
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ຄວາມໃດຕໍ່ໄປນີ້ອະທິບາຍ ພາຍຸທໍນາໂດ ສ່ວນໃຫຍ່ໄດ້ຢ່າງຖືກຕ້ອງ?",4
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ມະນຸດເລີ່ມເຮັດໃນສັດຕະວັດທີ 16?,4
ມະນຸດສາມາດຂະຫຍາຍວັດຖຸໂດຍໃຊ້ເລນສໄດ້ດົນປານໃດແລ້ວ?,3
"ອີງໃສ່ບົດອ່ານ, ແມ່ນຫຍັງທີ່ຖ້ຳ Muhammad ເວົ້າກ່ຽວກັບການປະຕິບັດດ້ານຈິດວິຍານ ຫຼື ຄຸນຄ່າຂອງລາວ?",1
"ອີງໃສ່ບົດອ່ານ, ເຫຼັກຖືກນຳໃຊ້ເພື່ອເຮັດຫຍັງກ່ອນໝູ່?",3
"ອີງໃສ່ບົດອ່ານ, ເປັນຫຍັງລໍ້ໄມ້ຈຶ່ງຖືກປ່ຽນມາເປັນລໍ້ເຫຼັກ?",2
"ອີງໃສ່ບົດອ່ານ, ແມ່ນຫຍັງເປັນຕົວກຳນົດບຸກຄົນລະຫວ່າງຍຸກຂອງຈິນຕະນິນົມ?",2
ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ສະທ້ອນແນວຄິດທົ່ວໄປຂອງການກຳນົດລະດັບເຕັກໂນໂລຊີ? ,2
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ກ່ຽວຂ້ອງກັບການດຶງທະນູ?",2
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ກ່ຽວຂ້ອງກັບສຽງທີ່ອ່ອນໂຍນກວ່າ?",3
ຊາກສັດບູຮານສະແດງໃຫ້ເຫັນວ່າມືມີການປັບໃຊ້ເບື້ອງຕົ້ນສຳລັບສິ່ງໃດຕໍ່ໄປນີ້?,1
ຂໍ້ໃດຕໍ່ໄປນີ້ອະທິບາຍຂໍ້ມືຂອງລິງຊິມແປນຊີໄດ້ຢ່າງຖືກຕ້ອງ? ,1
ການຄັດເລືອກຕັດເອົາຄວາມຫຼາກຫຼາຍທາງກຳມະພັນໃໝ່ຈາກບ່ອນໃດ?,2
ຂັ້ນຕອນໃດທີ່ເຮັດໃຫ້ມີການເພີ່ມຄວາມຫຼາກຫຼາຍທາງກຳມະພັນ?,3
"ອີງໃສ່ຂໍ້ມູນໃນບົດອ່ານ, ຂໍ້ໃດເຫຼົ່ານີ້ໃນນີ້ທີ່ລີງກິນເພື່ອແກ້ “ບັນຫາທາດໂປຣຕີນ”?",3
"ອີງໃສ່ບົດອ່ານ, ບັນຫາໃດຕໍ່ໄປນີ້ທີ່ບໍ່ເກີດຈາກການຂາດກົດອະມິໂນທີ່ຈຳເປັນ?",1
ສະມາຊິກກຸ່ມວັດທະນະທຳຍ່ອຍສະເພາະມັກຈະໃຫ້ສັນຍາທີ່ກ່ຽວຂ້ອງກັບກຸ່ມແນວໃດ?,4
"ອີງໃສ່ທິດສະດີທີ່ໄດ້ນຳສະເໜີໃນບົດອ່ານ, ອາດຈະເກີດຫຍັງຂຶ້ນເດັກຜູ້ທີ່ໄດ້ຮັບການລະບຸວ່າເປັນຊົນເຜົ່າກຸ່ມນ້ອຍທີ່ຖືກຕເໝົາລວມວ່າມາຈາກພຶດຕິກຳຄຸກຄາມ?",2
"ອີງໃສ່ບົດອ່ານ, ຄວາມຮູ້ຂອງເດັກກ່ຽວກັບການເໝົາລວມດ້ານເຊື້ອຊາດສາມາດສ້າງຜົນກະທົບໃດຕໍ່ໄປນີ້?",2
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ບໍ່ສອດຄ່ອງກັບການລ້ຽງລູກທີ່ນິໄສຮ້າຍ?",2
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ອະທິບາຍພຶດຕິກຳຮ້າຍຂອງເດັກໄດ້ຖືກຕ້ອງ?",2
"ອີງໃສ່ບົດອ່ານ, ການປະຕິບັດໃດຕໍ່ໄປນີ້ບໍ່ສອດຄ່ອງກັບການເຮັດກະສິກຳແບບພໍພຽງ?",2
ຂໍ້ໃດຕໍ່ໄປນີ້ອະທິບາຍການເຮັດກະສິກໍາແບບກຸ້ມກິນໄດ້ຢ່າງຖືກຕ້ອງ?,2
ການເຂົ້າເບິ່ງຫໍພິພິດຕະພັນຕ້ອງຈັດຢູ່ໃນການທ່ອງທ່ຽວປະເພດໃດ?,3
"ອີງໃສ່ບົດອ່ານ, ແມ່ນຫຍັງທີ່ເປັນບຸລິມະສິດຂອງນັກທ່ອງທ່ຽວເພື່ອການພັກຜ່ອນ?",2
ແມ່ນຫຍັງທີ່ໄດ້ກ່າວໄວ້ໃນບົດອ່ານເຊິ່ງເປັນສິ່ງທີ່ຊ່ວຍໃຫ້ຫຼຸດຜ່ອນຄວາມຢ້ານກົວການປ່ຽນແປງພາຍໃນໂບດທ້ອງຖິ່ນ?,1
"ອີງໃສ່ບົດອ່ານ, ການສ້າງຄວາມເຂົ້າໃຈໃນປະຫວັດຂອງຕົນເອງສາມາດຊ່ວຍຫຍັງໄດ້ແດ່?",1
ຂໍ້ຄວາມໃດຕໍ່ໄປນີ້ທີ່ອະທິບາຍເຖິງແນວທາງຫຼັງສະໄໝໃໝ່ເພື່ອການຮຽນຮູ້ໄດ້ຢ່າງຖືກຕ້ອງ?,4
ຂໍ້ຄວາມໃດຕໍ່ໄປນີ້ບໍ່ສະທ້ອນເຖິງວິທີການຮຽນຮູ້ໃນຕອນຫຼັງຍຸກສະໄໝໃໝ່?,2
"ພາຍຫຼັງຈາກຕື່ນໃນລະຫວ່າງການນອນ, ຂໍ້ໃດເຫຼົ່ານີ້ທີ່ເກີດຂຶ້ນກັບຂັ້ນຕອນການລົບກວນການນອນ?",2
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ແມ່ນຄຳອະທິບາຍການຂັດຂວາງການນອນທີ່ຖືກຕ້ອງ?,4
"ຂະນະທີ່ສະໝອງພະຍາຍາມເຮັດໃຫ້ຝັນມີຄວາມຊັດເຈນເພີ່ມຂຶ້ນ, ແມ່ນຫຍັງເພີ່ມຂຶ້ນນຳ?",4
ຜົນກະທົບທາງລົບໃດຕໍ່ໄປນີ້ທີ່ຄວາມຝັນທີ່ຊັດເຈນເລື້ອຍໆສາມາດສົ່ງຜົນກະທົບຕໍ່ຮ່າງກາຍ?,1
"ອີງໃສ່ບົດອ່ານ, ຄະນະເຮັດວຽກປົກກະຕິທົ່ວໄປ ແລະ ຄະນະເຮັດວຽກທາງໄກ ຄ້າຍຄືກັນແນວໃດ?",1
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ຄວາມໃດກ່ຽວກັບຄະນະທີ່ເຮັດວຽກປົກກະຕິທົ່ວໄປ ແລະ ຄະນະທີ່ເຮັດວຽກທາງໄກບໍ່ແມ່ນຄວາມຈິງ?",1
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ແມ່ນສິ່ງທີ່ມີທິດສະດີດ້ານເນື້ອໃນບໍ່ເອົາເປັນໃຈກາງ?,1
ສິ່ງໃດທີ່ບໍ່ແມ່ນອົງປະກອບຂອງກົດສາມສ່ວນ?,2
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ອະທິບາຍຮູບແບບຂອງການຖ່າຍຮູບໃນຮູບແບບ 35 ມມ?,3
"ອີງໃສ່ບົດອ່ານ, ຂະນະທີ່ໂຮງງານເພີ່ມການຜະລິດເລນສຄຸນນະພາບ, ແລ້ວເລນສຊູມໄດ້ມີການປັບປຸງແນວໃດແດ່?",3
"ອີງໃສ່ຂໍ້ມູນໃນບົດອ່ານ, ເມື່ອໃດທີ່ເລນສຊູມຈະໄດ້ຮັບຄວາມນິຍົມກວ່າເລນຕາຍຕົວ?",3
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ຖືວ່າເປັນການອະທິບາຍ ເວດມົນ ທີ່ຖືກຕ້ອງ?,4
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ແມ່ນການສຸມໃສ່ດ້ານເວດມົນ?",1
"ອີງໃສ່ບົດອ່ານ, ແມ່ນໃຜທີ່ເລີ່ມຕົ້ນສັງຄົມກະສິກຳ?",3
"ອີງໃສ່ບົດອ່ານ, ກຸ່ມທີ່ລ່ານົກ ຈຳພວກ moa ແມ່ນຜູ້ທີ່ອາໄສກ່ອນໝູ່ຢູ່ໃນເຂດໃດ?",2
ໃນສະຖານະການໃດທີ່ຕ້ອງໃຊ້ວິທີການພັບກະດາດຂອງຊາວ Pureland ເຮັດໃຫ້ມີຜົນປະໂຫຍດຕໍ່ຜູ້ພັບແບບໃດ?,4
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ອະທິບາຍການພັບຂອງຊາວ Pureland ໄດ້ຢ່າງຖືກຕ້ອງ?,1
"ອີງໃສ່ບົດອ່ານ, ສະຖານທີ່ໃດທີ່ບໍ່ກ່ຽວຂ້ອງກັບຄວາມສີວິໄລໃນ ຮຸບເຂົາ Indus?",3
ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ໄດ້ກ່າວເຖິງທີ່ອາດຈະເປັນຊື່ຂອງຄວາມສີວິໄລໃນຍຸກທອງແດງທີ່ໄດ້ຮັບການສົນທະນາໃນບົດອ່ານ?,4
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ເປັນຜົນປະໂຫຍດຍາວນານ?",1
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ຜູ້ໜຶ່ງອາດຈະຕ້ອງໃຫ້ບຸລິມະສິດກ່ອນຖ້າສິ່ງທີ່ເຂົາສຸມໃສ່ແມ່ນເຮັດໃຫ້ເກີດຜົນປະໂຫຍດທັນທີ?",4
"ອີງໃສ່ບົດອ່ານ, ໃຜກວມເອົາສ່ວນໃຫຍ່ຂອງຄ່າໃຊ້ຈ່າຍໃນສົງຄາມ?",4
ຊ່ວງໄລຍະເວລາໃດມາກ່ອນຍຸກ ເທັມປລາສ?,3
ຊ່ວງໄລຍະເວລາໃດມາຫຼັງຍຸກ ເທັມປລາສ?,1
ວິທີການປິ່ນປົວ ຫຼື ຂັ້ນຕອນການປິ່ນປົວໃດທີ່ບໍ່ໄດ້ກ່າວເຖິງວ່າທ່ານໝໍ ແລະ ແພດຜ່າຕັດໃຊ້ໃນລະຫວ່າງຈັກກະພັດໂຣມັນ?,1
"ອີງໃສ່ບົດອ່ານ, ຂໍ້ໃດຕໍ່ໄປນີ້ທີ່ບໍ່ກ່ຽວກັບຄວາມກ້າວໜ້າດ້ານການແພດໃນຊ່ວງຍຸກຈັກກະພັດໂຣມັນ?",2
ຄວາມສາມາດໃນການເບິ່ງເຫັນແມ່ນຂຶ້ນກັບຫຍັງ?,1
ປະເພດຂອງໂຄງສ້າງຕາແບບໃດລະຫວ່າງຮ່າງກາຍທີ່ມັນຂຶ້ນກັບ?,2
