text,gemini_reply
I safari i xe forse l’atrasión turistica pí importante in Africa e el toco forte pa tanti visitatori.,"travel
"
L’Angkor Pass serve pa entrar al tenpio quindi no desmentegàr de portàr anca el pasaporto quando ti va a Tonle Sap.,"travel
"
I visitatori co poc tenpo farìa mèjo a pasar el tenpo da ‘n’altra parte.,"travel
"
A Finlandia xé bèa pae barche. A “tera dei mije laghi” a gà anca un mucio de isołe nei laghi e arcipełaghi soa costa.,"geography
"
I poł anca tegnerte in atesa ła prenotasión se ti ga bisogno de tenpo pa pensarghe su o procurarte i documenti pal to arivo (par esenpio un visto).,"travel
"
Sti requisiti i varia a seconda de che paesi che un viajator el ga visità o el voł visitar.,"travel
"
"I poł esar pericołosi se i viajatori i serca el mirajo, sprecando energia presiosa e l’àcua che resta.","disasters
"
"Se te ve fora in campejo, portate drio na branda da campo o na amaca pa star distanti da serpenti, scorpioni e compagnia.","nature
"
"Ła xe neve compatada co łe crepe riempie e marcae da bandiere. Ła poł esar percorsa soło da tratori speciałixài, che i porta slite co carburante e forniture.","geography
"
"CafeNet El Sol ła ofre un servisio de prenotasión pa un costo de 30 US$, o 10 US$ pa pass giornalieri; detaji neła so pagina Corcovado.","travel
"
I casca basicamente soto dò categorie: o te lavori co te viaji o te provi a limitar łe to spese. Sto articoło el se focałixa su sto ultimo aspeto.,"travel
"
In ‘sto sistema de trasporto tuti xe in qualche modo cołegài e suporta un sistema di trasporto basà sue auto private.,"travel
"
El flusso de trafico xe el studio del movimento dei singołi conducenti e dei veicołi tra do punti e łe interasion che i ga tra de łori.,"technology
"
"Se ben che no ti podarisi aver bisogno de un visto pa viaji brevi a serti paesi come turista o afari, ‘ndarghe come studente internasionàl generalmente richiede un sojorno pí longo che ‘ndarghe come turista ocasionàl.","travel
"
"Ben pí de un soło viajator esperto e capace xe stà soprafà dała novità dei viaji nei paesi in via de sviłupo, dove che łe tante picołe diferense culturałi łe poł xontarse rapidamente.","travel
"
"Ghe xe anca un pochi de bus che va a nord a Hebron, el sito tradisional de sepoltura dei patriarchi biblici Abramo, Isaco, Giacobe e łe so mojér.","religion
"
"Se un cavaliere l’è sbalsà da un cavało ma el ga un pie incastrà neła stafa, el podaria esar strasinà via se el cavało el se taca corar. Pa minimixar sto ris-cio, bisogna ciapar na serie de precausión de sicuresa.","disasters
"
"Dopo dí che vien consegnada na lista stampada o online de xente che poł ospitar, dełe volte co referense e recensión de chealtri visitatori.","travel
"
Ła poł esar anca na bona maniera pa slongar el budget e permetarse un sojorno pí longo da qualche parte dal momento che tanti lavori de vołontariato i fornise vito e ałojo e serti i paga un stipendieto.,"travel
"
Ła visibiłità ła poł esar ristreta anca dała neve che casca o dała condensa o dal giaso sułe finestre del veicoło.,"disasters
"
"El campejo auto xe posibiłe se te ghe un grando minivan, un SUV, un Sedan o na Station Wagon co i sediłi che se sbasa.","travel
"
"Tanti distreti xe servìi da picołi Japanese Coaster Bus, che xe comodi e resistenti.","travel
"
El bus gera direto a St Louis in Missouri parché el gruppo gavéa da sonar inte un posto tuto esaurìo.,"entertainment
"
"Comunque ła Star Alliance ła cuerxe tuto fora che el Pacifico Meridional Oriental da Santiago del Cile a Tahiti, che el xe un voło LATAM Oneworld.","travel
"
Internasionalmente ghe xe circa 200 organixasión che propone dei tour. Ła majór parte ła opera indipendentemente.,"travel
"
L’isoła de Hong Kong dà al nome al teritorio de Hong Kong e xe el posto che i turisti visita de pì.,"geography
"
"Có te ve via pa a prima volta, a xénte probabilmente xe pasiente e comprensiva, visto che i sa che i viaggiatori ga da adattarse a un novo paese.","travel
"
"El termine “safari” nel so uso popołare el se riferise al viajo su tera pa vardare l’incredibiłe fauna selvadega africana, particołarmente neła savana.","travel
"
Se ti smonti tramite łe escursión de crociera no ti ga bisogno de un visto separà (daché 2009).,"travel
"
I ostełi i se rivolge primariamente ai tosati - el tipico ospite el ga tra i venti e i trenta anni - ma speso te poi catarghe anca viajatori pí veci.,"travel
"
"Co te si in vacansa casa, te ghe el tempo de tratarte ben e de ciaparte qualche minuto in pí pa metar su qualcosa de speciałe.","travel
"
Ła majór parte deła xente ła compra i biglieti parechio in anticipo (visto che łe barche łe xe normalmente piene durante l’alta stajón.,"travel
"
I ga doparà dei camion ribaltabiłi pa blocare l’entrada dełe gałerie e ghe gera 80 połissioti a istradare i automobiłisti verso łe deviassion.,"crime
"
Ła stajón turistica pa łe stasión cołinari generalmente ła fa el pico durante l’istà indiana.,"travel
"
Ła maniera pí fasiłe pa entrar nel business deła scritura de viajo xé perfesionar łe to capacità su un blog de viaji aferma.,"travel
"
"A volte ghe xé tour aerei speciaizài ch’i va a l’interno, par chi che vol rampegàrse soi monti o ‘ndar al Poło dove che ghe xé ‘na base granda.","travel
"
Chiunque che el pianifiche na visita a un paese che podaria esar considerà na zona de guera el dovaria ricevar un adestramento profesionałe.,"politics
"
"Questo l’ofre na bona oportunità de vedar l’Aurora Boreal, visto che el céo l’è scuro più o meno tuto el di .","travel
"
"Anca se el controło imigratorio l’è de sołito asente o na formałità dove che te rivi sul to paese nadal, i controłi de frontiera el poł esar fastidiosi.","politics
"
"No ghe xe stà ritardi pal trafico soa tangensiałe, ła via sostitutiva dea cità.","geography
"
Se ti visiti ła Groenlandia durante ła stajón freda (considerando che pí a nord che ti va pí farà fredo) xe fondamentałe portarse drio bastansa vestiti caldi.,"travel
"
"Daghe na ociada a quałi viaji che l’agente el promove, sia sul sito sia suła vetrina.","travel
"
"Ła zona Schengen, però, in sto aspeto ła fa da singoło paese.","politics
"
Xe una dee pì inportanti atrasioni del Sudafrica e xe considerà el simboło dei Parchi Nassionai del Sudafrica (SANParks).,"nature
"
"Ghe xe tante varianti posibiłi, ma questo resta quel che tanta xente intende co a parla de “’ndàr a Disney World”.","travel
"
Ła MetroRail ła ga do clasi nei treni pasejeri dentro e fora de Cità del Capo: MetroPlus (ciamada anca Prima Clase) e Metro (ciamada Tersa Clase).,"travel
"
Se ghe conseja fortemente a quei che viaja de esar coscienti de ogni ris-cio de severo maltempo che el colpise l’area dove che i va visto che questo poł alterar i so piani de viajo.,"travel
"
"I bus parte dała stasion dei autobus interdistretuałe (da chealtra parte del fiume) durante tut el jorno, anca se ła mazor parte, in particołare quei che va a est e a Jakar/Bumthang parte tra łe 06:30 e łe 07:30.","travel
"
Łe fornise pí stabiłità al cavaliere ma łe poł presentar problemi de sicuresa a causa del potensiałe pa un cavaliere de incastrarghese.,"sports
"
"Tante dełe carateristiche crociere baltiche łe propone un sojorno esteso a San Pieroburgo, Rusia,","travel
"
"El consiglio el dà pa scontà che i viajatori no i robe, viole el domicilio, partecipe a compravendite ilegałi, i scomete o i sfrute pa i propri fini altre persone.","travel
"
Ghe xe tante robe che te ghe da ciapar in considerasión prima e quando che te viaji da qualche parte.,"travel
"
"Neła parte calda del dì, i viajatori i poł sperimentar i miraji che i dà l’iłusión de l’àcua (o altre robe).","travel
"
"Łe fameje co putei łe xe rare, ma serti ostełi i le permete in camare privae.","travel
"
"Par esempio visitar castełi neła Vałe deła Loira, ła Vałe del Reno o ciapar na crociera pa cità interesanti sul Danubio o navigar lungo el Canal Erie.","travel
"
Poł esar mejo afidarse a un agente che el prenota speso gite simiłe ała tua.,"travel
"
Couchsurfing xe stà fondà a xenaro 2004 dopo che el programator de computer Casey Fenton el ga catà un voło poco caro pa l’Islanda ma no el gaveva un posto dove star.,"travel
"
I visti pa studenti generalmente i ga requisiti e procedure diverse dai visti normałi pa turismo o afàri.,"education
"
Ogni paese ga łe so lègi specifiche par quałi robe de emergensa ga da essar in machina.,"travel
"
"Anca se ła gran parte dełe agensie ła ciaparà in carico ła majór parte dełe prenotasión regołari, tanti agenti i se speciałixa in serti tipi de viajo, livełi de budget o destinasión.","travel
"
I viajatori i poł catar parasiti a cui no i jera abituai nel so posto de origine.,"health
"
"Al nord visita anca el gran Santuario de Nostra Signora de Fatima (Tempio), un posto famoso in tuto el mondo pa łe aparisión deła Madona.","religion
"
Te poł doparar un boda-boda (mototaxi) pa girar pa Goma. El presso normałe (locałe) xe intorno a 500 Franchi Congolesi pa un pìcolo giro.,"travel
"
"Par quełi che ghe piase łe atività al verto, na caminada insima al pasajo Sea to Sky ła xe asołutamente da far.","travel
"
"Un safari a pie (ciamà anca “bush walk”, “hiking safari” o “footing” el consiste su un’escursión a pie, o pa qualche ora o pa diversi di.","travel
"
"El soło modo pa rendarlo pí fasiłe jera el mandarlo come bagajo registrà. I regołamenti aerei no i permete de mandar bagaji sensa un pasejero, che xe el punto in cui te entri in xugo.","travel
"
Altre 300 porta el totałe de carosse da conprar pa atenuàr el sovrafołamento a 1300.,"business
"
"Łe fameje co i putei picołi e poł aver bisogno de pí preparativi, ma un dì fora el xe facilmente posibiłe anca co neonati e putei picołi.","travel
"
"Qualsiasi persona che voja guidare a alte latitudini o oltre i pasi montani ła dovaria considerar ła posibiłità che ghe sie neve, giaso o temperature sotoxero.","travel
"
"Ancùo, Timbuktu xe ‘na cità povara, anca se ła so fama ła fa ‘na destinasion turistica, e ła ga ‘n aeroporto.","geography
"
"Durante łe tempeste de neve, poł cascar bastansa neve da blocarte in poco tempo.","nature
"
"Se te voł vołar intorno al mondo completamente ne l’Emisfero Austral, ła scelta de vołi e destinasión ła xe limitada a causa deła mancansa de itinerari transoceanici.","travel
"
"Compagnie fa Emirates, Etihad Airways, Qatar Airways e Turkish Airways łe ga espanso notevolmente i so servisi in Africa e altre conesión pa łe grandi cità africane a presi competitivi rispeto a chealtre compagnie europee.","travel
"
"Nisun trasporto straordinario xe stà messo in funsion e i treni de superficie no se fermarà a Wembley, e el parchejo e i parcheji interscanbio no xe disponibiłi a tèra.","travel
"
"In general, pa star su qualsiasi paese straniero pa un periodo de tempo esteso ti ga da otegnar un visto in anticipo.","travel
"
Ogni trèn el ga sia łe carose MetroPlus sia łe Metro; łe carose MetroPlus łe xe sempre ała fine del treno verso Cità del Capo.,"travel
"
Tuti partecipa ała società e usa i mèzi de trasporto. Quasi tuti se lamenta dei mèzi de trasporto.,"travel
"
"Visto che ste xone łe xe poco popołae, e che l’inquinamento luminoso spesso no xe un problema, ti podarà anca goderte łe stée.","nature
"
I requisiti e i costi pal visto canbia da nassion a nassion e xe in base dal posto da dove ti vien.,"travel
"
"In generałe, no ghe xè raxón de sercar sconti pa ła business class o a prima classe in te i vołi diretti tra A e B.","business
"
Tirar el boomerang xe na competensa particołare che tanti turisti voł acquisir.,"travel
"
Sto voło no xe ła soła opsión se ti vol saltar el Sud Pacifico e ła costa ovest del Sudamerica. (varda baso),"travel
"
"San Francisco ga sviłupà dee grandi infrastruture turistiche co hotel, ristoranti e moderne struture pa congrèsi.","travel
"
"Far vołontariato viajando el xe un gran modo pa fare ła diferensa, ma no se trata soło de dar.","travel
"
A xénte no se speta che pasiensa e comprension sia anca ste qua necessarie pa i viaggiatori che torna casa.,"travel
"
"No sta dismentegarte de xontar costi extra pa visti suplementari, tase de partensa, trasporto su tera etc. pa tuti i posti fora de l’Africa.","travel
"
"La forsa d’atacco principałe de 2400 omeni gavarìa passà el fiume a nord de Trenton, par po’ dividerse in do gruppi, uno soto Greene e ‘naltro soto Sullivan in modo da atacàr prima de l’alba.","politics
"
"El diretor dea publica ccusa, Kier Starmer QC, ga fato ‘na dichiarasion stamatina anunciando l'acusa d Huhne e d Pryce.","crime
"
"Ła Gran Bretagna ga messo dee mine ntee acqua internasionài pa blocàr parti intière de oceano a tute łe navi, causando danni anca ae navi neutrałi.","politics
"
I protestanti spera de tiràr su 1.2 mijoni de firme da presentàr al Congrso Nassionae a novenbre.,"politics
"
La prima dee 78 racomandasioni xe che bisogna ciapar ‘na nova inisiativa diplomatica prima dea fine de l’anno pa rendaàr sicuri i confini de l’Iraq contro interventi ostiłi e tacaàr de novo raporti diplomatici coi so vissìni.,"politics
"
"Ghe xè stà proteste anca a Parigi, Sofia in Bulgaria, Vilnius in Lituania, Valetta a Malta, Tallinn in Estonia e Edimburgo e Glasgow in Scossia.","politics
"
"Perry ga dito che el sarìa “tornà in Texas pa vautar i risultati dei caucus de stanot, capìr se ghe xe ‘na strada par mi in ‘sta corsa”, ma pì tardi ga dito che sarìa restà in corsa e gavarìa corso ae primarie del 21 zenaro in Sud Carolina.","politics
"
"Avisa che nisun pol garantìr che quałunque linea d'assion in Iraq a ‘sto punto fermarà ła guèra tra fasioni, ła viołenza senpre pì granda o finìr nel casìn.","politics
"
Ieri Martelly el ga giurà inte un novo Consiłio Ełetorałe Provisorio (CEP) de nove persone .,"politics
"
"Durante ła Guèra de Rivołusion i tredese stati a l’inissio i gavéa formà un governo centrałe debołe, col Congresso come unico conponente, soto i Articołi dea Confederassion.","politics
"
"El Congreso Nassionae del Brasìl ga discuso ła legałisasion pa 10 anni, e ‘sti matrimoni civiłi al momento xe legałi soło nel Rio Grande do Sul.","politics
"
"Ghe xe stà proteste in tut el mondo, tante procedimenti penałi, e i capi dei governi de Islanda e Pakistan ga dato łe dimision.","politics
"
Stearns xe drìo indagar se łe tasse vien usàe pa finansiàr aborti traverso Planned Parenthood nel so ruoło de presidente del Comitato de Supervision e Indagine che soto l’onbrèło del Comitato par l’Energia e el Comercio dea Camera.,"politics
"
"Sicome ghe gera poc da far contro ’sta tatica, la Germania se spetéa ‘na risposta simiłe ała so guèra sotomarina sensa limiti.","politics
"
"Ła Germania gera un nemico comune ntea Seconda Guèra Mondiae, portando l'URSS e i Stati Uniti a cołaborar. Coa fine dea guèra i scontri de sistema, processo e de cultura i ga causà el declino dełe nassion.","politics
"
"I comenti, in direta tełevisiva, xe stà ła prima volta che alte fonti iraniane ga confermà che łe sansioni xe drìo vér qualche efeto.","politics
"
"La lège originałe gera stà fatta dal vecio sindaco de San Paoło Marta Suplicy. Lal ège proposta, dopo essar stà modificà, adès xe nee man de Roberto Jefferson.","politics
"
"Una gera stà mandà a George Washington el 6 lujo, che la véa lèta ai so soldati a New York el 9 lujo. ‘na copia xe finìa a Londra el 10 agosto.","politics
"
Le trupe dea coałision e afgane se ga spostà ne l’area par metar in sicuressa el sito e altri aerei dea coałision xe stà mandài par darghe ‘na man.,"politics
"
"L’atuałe senatrice e First Lady de l’Argentina Cristina Fernandez de Kirchner ga anuncià che corarà par ła presidensa ieri sera a La Plata, ‘na cità a 50 chiłometri (31 mija) da Buenos Aires.","politics
"
L’idea gera che tute łe nassioni europee dovéa sercar de evitàr che ‘na nassion devegnesse potente e cussì i governi nassionai canbiea spesso aleanse in modo da mantegnèr l’equiłibrio.,"politics
"
"Se gli Ałeati no vesse avùo sucèso, ła Germania probabilmente sarìa stà in grado de conquistàr l’Inghiltèra come gaveva fatto col resto d’Europa.","politics
"
"Al stesso tenpo ła marina crucca, che a usava soratuto i U-Boat, gera drìo sercàr de fermàr ‘sto tràfico.","history
"
A proposito dee vosi ga dito che xe “ciàcoe e monàe połitiche”.,"politics
"
"La protesta xe tacà atorno ae 11:00 ora locałe (UTC+1) a Whitehall davanti l’entrata controłà dała połisia de Downing Street, residensa uficiałe del primo ministro.","politics
"
I Articołi domanda consenso unanime de tuti i stati prima de essar modificài e i stati ga ciapà el governo centrałe co cussì tanta legeressa che i so rapresentanti gera spesso asenti.,"politics
"
Uno dei esenpi recenti de ‘sta roba pì degni de nota xe stà ła canpagna del Nord Atlantico deła Seconda Guèra Mondiae. I americani i gera drio sercàr de spostàr omeni e materiai traverso l'Oceano Atlantico pa iutar ła Gran Bretagna.,"politics
"
L’ex Speaker dea Camera Newt Gingrich xe rivà secondo col 32 persento.,"politics
"
"E navi gera comandae da Olaf Trygvasson, un norvegese chel voeva liberar el so paese dai dominatori che vegnea daea Danimarca.","history
"
Ła comission xe stà ła risposta de Martelly ałe difuse proteste anti regime che xe tacà in otobre.,"politics
"
‘sti agenti xe responsabiłi de operassioni de governo e giustissia soto l’Articoło 247 dea costitussion del Pakistan.,"politics
"
