text,gemini_reply
2014. aasta seisuga lendab ettevõte Turkish Airlines 30 Aafrika riigis 39 sihtkohta.,"travel
"
"Avenger-tüüpi miinitõrjelaev, mis oli teel Palawanis asuvasse Puerto Princesasse.","disasters
"
"Turismi vahetusvõrk on organisatsioon, mis ühendab reisijaid kohalikega linnades, mida nad külastada plaanivad.","travel
"
"Kuna linnaosadevahelised bussid on tihti täis, on soovitav osta pilet paar päeva varem valmis.","travel
"
Samuti suunavad need populaarsete matka- ja jalgrattaradade marsruute.,"travel
"
"Nagu kõikides Lõuna-Aarfika loodusparkides, kehtivad ka selles pargis igapäevased looduskaitse- ja sissepääsutasud.","nature
"
See ehe kogukond asub Howe Soundis Vancouveri lähedal ja sinna pääseb hõlpsalt Vancouveri kesklinnast Granville’i saarelt väljuvate graafiku alusel liiklevate veetaksodega.,"travel
"
Miks tekitavad transpordisüsteemid kaebusi igapäevaste ebaõnnestumiste kohta? Kas transpordiinsenerid on lihtsalt ebapädevad? Või toimub midagi fundamentaalsemat?,"technology
"
"Linn asub täpselt joa kõrval, mis on peamine vaatamisväärsus, kuid see populaarne sihtkoht pakub nii seiklushimulistele kui ka vaatamisväärsuste huvilistele piisavalt valikuid pikemaks ajaks.","travel
"
Sankt-Peterburgi kruiisid hõlmavad aega linnas. Kruiisireisijad on vabastatud viisanõuetest (kontrollige tingimusi).,"travel
"
Mis tahes muudatusi ja taotlusi tuleks esmalt arutada reisikorraldajaga mitte otse hotelliga.,"travel
"
Galapagose vetes seilab üle 60 kruiisilaeva —mahutavusega 8 kuni 100 reisijat.,"travel
"
"Kui kindla koha külastamise eesmärk on ajaloo ja kultuuri tundmaõppimine, siis seda tüüpi turismi nimetatakse kultuuriturismiks.","travel
"
"Vanas Medinas on lihtne leida kohti, kus müüakse traditsioonilisi Maroko kaupu, nagu taginesid, keraamikat, nahast tooteid, vesipiipe ja tervet rida erinevaid vidinaid, kuid see kõik on vaid turistidele.","travel
"
"Reisijatel, kellel oli uue kultuuriga kerge kohaneda, on mõnikord väga raske oma kohaliku kultuuriga uuesti kohaneda.","travel
"
Umbes kümme minutit pärast esialgset maandumisaega kadus see teisel lähenemiskatsel.,"disasters
"
"Ecuador nõuab, et Kuuba kodanikel oleks enne Ecuadori saabumist kutse, kui sisenetakse rahvusvaheliste lennujaamade või piiripunktide kaudu.","politics
"
"Isegi kui sõiduki uks on sõites läbi subtroopilise vihmametsa paar sekundit lahti, piisab sellest, et moskiitod saaksid teie juurde sõidukisse.","nature
"
"Reisijatele, kes ootasid 90-kraadises (F) kuumuses, anti vett.","travel
"
"See ei peaks aga tegelikult teile muret valmistama, sest sageli tõstetakse turiste autode täitmiseks ringi.","travel
"
"Elamine ja vabatahtlik töö võõral maal on hea viis õppida tundma teistsugust kultuuri, kohata inimesi, iseenda kohta teada saada, õppida nägema asju õiges perspektiivis ja isegi omandada uusi oskusi.","travel
"
"Reisibüroodel on tihti lepingud konkreetsete hotellidega, kuid võite reisibüroo kaudu leida teisi majutuse võimalusi, näiteks laagriplatse.","travel
"
"Mõne huvireisi brošüürides on esile toodud Saksamaa linn Berliin. Nagu võite näha ülaltoodud kaardil, ei asu Berliin kusagil mere läheduses ja selle linna külastamine pole huvireisi hinna sees.","travel
"
"Ette broneerimine annab reisijale meelerahu, et tal on sihtkohta jõudes magamiskoht olemas.","travel
"
"Vabaajategevustest huvituvad turistid külastavad kõige sagedamini randu, teemaparke ja laagriplatse.","travel
"
"Need, kes on kulutuste peaaegu nullini vähendamise nimel nõus ohverdama mugavust ja aega ning tulema toime ootamatustega, peaksid lugema minimaalse eelarvega reisimise kohta.","travel
"
"Kui teil on täiendavat reisiaega, vaadake, kuidas teie Aafrikasse lendamise koguhind on võrreldav ümber maailma lendamise hinnaga.","travel
"
"Reisibürood pakuvad tavaliselt pakette, mis sisaldavad hommikusööki, transporti lennujaama/lennujaamast või isegi lennu ja hotelli kombineeritud pakette.","travel
"
Lennuk oli teel Irkutskisse ja seda juhtisid siseväeüksused.,"crime
"
"Kui naasete pärast välismaal elamist koju, olete kohanenud uue kultuuriga ja kaotanud mõned oma kodukultuuri harjumused.","travel
"
"See tähendab, et teil on ajaloolise linna külastamiseks paar täis päeva, samas kui saate laeva ööseks naasta ja seal magada.","travel
"
Arhitektuur tegeleb ehitiste disaini ja konstruktsiooniga. Ühe koha arhitektuur on tihti omaette vaatamisväärsus.,"geography
"
"Lennufirmad, kes seda pakuvad, on Air Canada, Delta Air Lines, Lufthansa Ameerika Ühendriikidest või Kanadast algavate reiside puhul ja Westjet.","travel
"
"Lennukilt, laevalt või muult sõidukilt väljumisel on passikontroll tavaliselt esimene peatus.","travel
"
"Mõned hotellid pärinevad auruvedurite ja ookeanilaevade kuldajastust enne teist maailmasõda, 19. või 20. sajandi algusest.","travel
"
Goma on turistilinn Kongo Demokraatliku Vabariigi idaosas Rwanda lähedal.,"travel
"
Need nõuded on mõeldud pakkuma organiseeritud rändevoogu mõlema riigi vahel.,"politics
"
"Olgugi, et väiksem, meenutab see osale vanemaealistest külastajatest Hawaiid enne, kui see osariigiks sai, ilma suurte turistihotellide ja muude arendusteta.","travel
"
"Loodusturism tõmbab ligi inimesi, keda huvitab looduslike paikade külastamine, et nautida vaateid ja ka metsikuid taimi ning loomi.","nature
"
Teisest küljest on jäised ja lumised tingimused mitmetes riikides tavapärased ning liiklus jätkub kogu aasta vältel enam-jaolt pidevalt.,"nature
"
"Aafrika suurimaks turismimagnetiks on arvatavasti safarid, mis on paljudele külalistele reisi tipphetkeks.","travel
"
"Templisse sisenemiseks on vaja Angkori passi, nii et ärge unustage Tonle Sapi minnes enda passi kaasa võtta.","travel
"
"Külastajatel, kellel on aega piiratult, oleks parem oma aega mujal veeta.","travel
"
"Soome on suurepärane sihtkoht paadisõiduks. Sellel nii-nimetatud tuhande järve maal on ka tuhat saart, mis asuvad nii järvedes kui ka rannikuäärsetes saarestikes.","travel
"
"Samuti võivad nad teie broneeringut hoida, kui soovite pakkumise üle järele mõelda või hankida sihtkoha jaoks muid dokumente (nt viisat).","travel
"
"Need nõuded sõltuvad tihti sellest, milliseid riike reisija on külastanud või plaanib külastada.","travel
"
"Need võivad olla ohtlikud, kui rändaja miraaži poole liigub, sest kulutavad väärtuslikku energiat ja allesjäänud vett.","nature
"
"Kui te plaanite telgis ööbida, võtke kaasa välivoodi või võrkkiik, et end madude, skorpionite ja muude selliste olendite eest kaitsta.","travel
"
"See moodustub kokkupressitud lumest, mille praod on täidetud, ja on tähistatud lippudega. Sellel saab sõita ainult spetsiaalsete traktoritega, mis veavad kütuse ja varustusega kelke.","nature
"
"CafeNet El Sol pakub broneerimisteenust 30 USA dollari eest, või ühepäevaseid pääse 10 dollari eest; üksikasjalik teave on nende Corcovado lehel.","travel
"
Põhimõtteliselt jagunevad need kahte kategooriasse: kas töötage reisimise ajal või püüdke oma kulutusi piirata. See artikkel keskendub viimasele.,"travel
"
Selles dünaamilises transpordisüstikus on kõik mingil viisil ühendatud erasõidukitel põhineva transpordisüsteemiga ja toetavad seda.,"technology
"
"Liiklusvool on uuring, kus vaadeldakse individuaalsete juhtide ja sõidukite liikumist kahe punkti vahel ja nendevahelisi vastastikmõjusid.","science
"
"Kuigi teil ei ole turismi või äri eesmärgil teatud riike lühiajaliselt külastades vaja viisat, on teil rahvusvahelise tudengina sinna minnes vaja pikemat viibmist kui siis, kui lähete ainult turistina.","travel
"
"Mitmed stabiilsed ja võimekad reisijad on saanud jagu uudsusest, mis on tekkinud arenevas maailmas reisimisse, kus mitmed väikesed kultuurilised kohandused võivad üksteisega kiiresti liituda.","travel
"
"Mõned bussid lähevad ka põhjapoole Hebronisse, mis on piibellike patriarhide Aabrahami, Iisaku, Jaakobi ja nende naiste traditsiooniline matmispaik.","religion
"
"Kui ratsutaja heidetakse hobuse seljast maha, kuid tema jalg jääb jalusesse kinni, võib juhtuda, et hobune võib teda ära joostes järgi vedada. Selle ohu vähendamiseks tuleks järgida ettevaatusabinõusid.","sports
"
"Seejärel on võimalik näha saadaval olevate võõrustajate loendit, mis on kas trükitud kujul ja/või veebis ning millega on mõnikord kaasas ka teiste reisijate antud soovitused ning arvustused.","travel
"
"See võib olla hea viis, kuidas oma eelarve täiendamisega kusagile kauemaks jääda, kuna paljude vabatahtlike tööde jaoks pakutakse majutust ja sööki ning mõne puhul makstakse isegi veidi palka.","travel
"
Nähtavust võib piirata ka langev või lendlev lumi või siis kondensatsioon või jää sõiduki akendel.,"nature
"
"Autoga telkimine on võimalik, kui teil on suur mahtuniversaal, maastur, sedaan või universaal, mille istmeid saab alla lasta.","travel
"
"Enamikke piirkondi teenindavad väikesed Jaapani rannasõidubussid, mis on mugavad ja tugevad.","travel
"
"Buss suundus Missouris asuvasse Six Flags St Louis’i lõbustusparki, et bänd saaks mängida väljamüüdud kontserdipaigas.","entertainment
"
"Star Alliance hõlmab aga kõike, välja arvatud Vaikse ookeani lõunaosa Santiago de chile'ist Tahitini, mis on LATAM Oneworldi lend.","travel
"
Rahvusvaheliselt on seal peaaegu 200 töötavat reisikorraldajat. Enamik neist tegutsevad iseseisvalt.,"travel
"
"Hongkongi saar annab Hongkongi territooriumile nime ja on koht, mida paljud turistid peavad peamiseks vaatamisväärsuseks.","travel
"
"Alguses olid inimesed tõenäoliselt välismaale saabunutega kannatlikud ja mõistvad, teades, et reisijad vajavad aega uue riigiga kohanemiseks.","travel
"
"Populaarselt kasutatav mõiste „safari” viitab maismaareisidele eesmärgiga avastada Aafrika elusloodust, eriti savanne.","travel
"
"Kui lähete kaldale ainult laevaekskursioonidega, siis pole teil vaja eraldi viisat (alates 2009. aastast).","travel
"
"Hostelid teenindavad põhiliselt noori inimesi – tüüpiline külastaja on tavaliselt kahekümnendates –, kuid tihti võib sealt ka vanemaid rändureid leida.","travel
"
"Kui olete kodu lähedal puhkusel, on teil aega ennast kostitada ja võtta mõned lisaminutid, et valmistada midagi erilist.","travel
"
"Enamik inimesi broneerib endale aegsasti koha, kuna kõrghooajal on laevad tavaliselt täis.","travel
"
Kallureid kasutati tunnelite sissepääsude blokeerimiseks ning 80 politseinikku aitas sõidukeid ümbersõitudele juhtida.,"crime
"
Mäestikulinnades on turismi kõrghooaeg tavaliselt India suve ajal.,"travel
"
Lihtsaim viis alustada reisikirjade äriga on lihvida oma oskusi reisiblogijana mõnel veebisaidil.,"travel
"
"Aeg-ajalt külastavad sisemaad erilennud mägironimise jaoks või poolusele jõudmiseks, kus asub suurem baas.","travel
"
"Kõik, kes plaanivad reisi riiki, mida võib pidada sõjatsooniks, peaks läbima professionaalse koolituse.","travel
"
"See annab hea võimaluse näha virmalisi, kuna taevas on pime pea ööpäev läbi.","nature
"
"Samas, kui immigratsiooni kontrollpunktid tavaliselt puuduvad või on lihtsalt formaalsused, kui saabute oma koduriiki, võib tollikontroll olla tüliks.","travel
"
"Linna ümbritseval ringteel, mis on linna alternatiivtee, ei olnud teadete kohaselt tihedat liiklust.","geography
"
"Kui külastate Gröönimaad külmal aastaajal (arvestades, et mida põhja poole lähete, seda külmemaks läheb), on hädavajalik kaasa võtta piisavalt sooje riideid.","travel
"
"Vaadake veebisaidilt või vaateaknalt, milliseid reise agent reklaamib.","travel
"
Kuid selles küsimuses toimib Schengeni tsoon mõneti nagu üks riik.,"politics
"
"Tegemist on Lõuna-Aafrika ühe põhilise vaatamisväärsusega, mida peetakse Lõuna-Aafrika rahvusparkide (SANParks) lipulaevaks.","travel
"
"Võimalikke variante on lõputult, kuid enamik inimesi peab Disney Worldi minekust rääkides silmas just seda.","travel
"
MetroRailil on Cape Towni ja selle lähialade lähisõidurongides kaks sõiduklassi: MetroPlus (kustutakse ka Esimeseks klassiks) ning Metro (kutsutakse Kolmandaks klassiks).,"travel
"
"Reisijatel soovitatakse tungivalt olla teadlik kõigist raskete ilmastikutingimuste ohtudest, mis piirkonda mõjutavad, kuna see võib mõjutada reisiplaane.","travel
"
"Bussid väljuvad sisepiirkonna bussijaamast (üle jõe) kogu päeva jooksul, kuigi enamik, eriti need, mis sõidavad itta ja Jakari/Bumthangi, väljuvad 6.30 ja 7.30 vahel.","travel
"
"Need aitavad ratsutajal paremini tasakaalu hoida, kuid võivad olla ohtlikud, kuna ratsutaja jalad võivad nendesse kinni jääda.","sports
"
Enamik erinevaid Läänemere kruiise sisaldab pikemat peatust Venemaal Peterburis.,"travel
"
"Nõuanne eeldab seda, et reisijad ei varastaks, ei viibiks seal loata, ei osaleks mustal turul, anuks ega kasutaks muul viisil teisi inimesi omakasu nimel ära.","travel
"
"On palju asju, mida arvesse võtta enne kuhugile reisimist ja reisimise ajal.","travel
"
"Päevakuumuses võivad rändajad näha miraaže, mis loovad illusiooni veest (või muudest asjadest).","nature
"
"Lastega pered on harv nähtus, kuid mõned hostelid lubavad neid eraruumidesse.","travel
"
"Näiteks võite külastada losse Loire'i orus, Reini orus või osaleda Doonau huvitavate linnade kruiisil või sõita paadiga mööda Erie kanalit.","travel
"
"Parem on kasutada resikorraldajat, kes broneerib sageli teie reisile sarnaseid reise.","travel
"
"Couchsurfing leiutati 2004. aasta jaanuaris pärast seda, kui programmeerija Casey Fenton leidis odava lennu Islandile, kuid tal polnud kohta, kus ööbida.","travel
"
Üldjuhul on õppeviisade nõudmised ja taotlemisprotsess tavapärase turisti- või äriviisa taotlemisest erinev.,"education
"
"Igas riigis kehtivad ka ainulaadsed seadused, mis määravad kindlaks, millised hädaabikomplektid peavad autodes olema.","travel
"
"Kuigi suurem osa agentuure on valmis võtma vastu enamikku tavapärastest broneeringutest, siis paljud agendid spetsialiseeruvad üksnes konkreetsetele reisitüüpidele, eelarve vahemikele või sihtkohtadele.","travel
"
"Reisijad võivad leida loomakahjureid, mida nende kodupiirkonnas ei tunta.","travel
"
"Põhja pool külastage ka Fatima Jumalaema pühamut (pühakoda), mis on üle maailma kuulus Neitsi Maarja ilmutuste kohana.","religion
"
Gomas ringi liikumiseks võite kasutada boda-bodat (mootorrattataksot). Tavaline (kohalik) hind lühikese sõidu eest on ~500 Kongo franki.,"travel
"
"Nende jaoks, kes naudivad õues tegutsemist, on matk Sea to Sky (merest taevani) koridorist üles hädavajalik.","travel
"
"""Safari jalutuskäik (inglise keeles viidatakse sellele veel väljenditega """"bush walk"""", """"hiking safari"""" või """"footing"""") koosneb matkast, mis on kas paari tunni või mitme päeva pikkune.""","travel
"
"Ainus viis see kiiremini läbida oli saata see registreeritud pagasina. Lennuettevõtte reeglid ei luba neil pagasit lähetada ilma reisijata, siin tuletegi mängu teie.","travel
"
"Veel 300 teeb koguarvuks 1300 vagunit, mida on vaja ülerahvastamise leevedamiseks hankida.","business
"
"Väikeste lastega perekondade puhul võib suurem ettevalmistus olla vajalik, kuid päev väljas on hõlpsasti võimalik isegi beebide ja lasteaialastega.","travel
"
"Kõik, kes sõidavad kõrgetel laiuskraadidel või üle mäekurude, peaks võtma arvesse võimalust, et seal võib esineda lund, jääd või madalaid temperatuure.","travel
"
"Timbuktu on vaesunud linn, olgugi et selle kuulsus teeb sellest vaatamisväärsuse ja seal on lennujaam.","geography
"
"Lumetormi ajal võib lühikese aja jooksul piisavalt lund sadada, et kinni jääda.","disasters
"
"Kui soovite ümber maailma lennata ainult mööda lõunapoolkera, siis on lendude ja sihtkohtade osas valik piiratud transatlantiliste lendude vähesuse tõttu.","travel
"
"Sellised lennufirmad nagu Emirates, Etihad Airways, Qatar Airways ja Turkish Airlines on märkimisväärselt laiendanud Aafrikasse suunduvat liinivalikut ning pakuvad lendamist paljudesse Aafrika suurematesse linnadesse konkurentsivõimelisema hinnaga kui teised Euroopa lennuettevõtted.","travel
"
"""Lisatransporti ei pakuta ning maapealsed rongid Wembleys ei peatu, lisaks puuduvad maapealsed parklad ning """"pargi ja sõida"""" rajatised.""","travel
"
Üldjuhul nõutakse mis tahes riigis pikaajaliselt viibimiseks eelnevat viisa taotlemist.,"travel
"
"Igal rongil on nii MetroPlus kui ka Metro vagunid. MetroPlusi vagunid on alati selle rongi lõpus, mis on Kaplinnale kõige lähemal.","travel
"
Kõik osalevad ühiskonnas ja kasutavad transpordisüsteeme. Peaaegu kõik kurdavad transpordisüsteemide üle.,"travel
"
"Kuna need piirkonnad on hõredalt asustatud ja seega esineb valgusreostuse probleemi nende puhul harva, on seal võimalik ka tähti nautida.","nature
"
"Viisa nõuded ja hind erinevad riigiti ning neid mõjutab riik, millest tulete.","travel
"
Üldiselt ei ole mõtet isegi otsida allahindlusi äri- või esimese klassi kohtadele otselendudele punktist A punkti B.,"travel
"
"Bumerangi viskamine on populaarne oskus, mida paljud turistid omandada soovivad.","travel
"
"See lend pole ainus valik, kui soovite vältida Vaikse ookeani lõunaosa ja Lõuna-Ameerika läänerannikut. (vt allpool)","travel
"
"San Fransisco on arendanud suure turismi infrastruktuuri, mis hõlmab rohkelt hotelle, restorane ja esmaklassilisi","travel
"
"Reisimise ajal vabatahtliku töö tegemine on suurepärane viis maailma paremaks muuta, kuid asi pole ainult andmises.","travel
"
"Inimesed ei pruugi ette näha, et koju naasvad reisijad võivad vajada kannatust ja mõistmist.","travel
"
"Ärge unustage arvestada lisaviisasid, väljumismakse, maismaatransporti ja muid kulutusi, mis teil väljaspool Aafrikat olevates paikades kanda tuleb.","travel
"
"Peamine 2400-meheline ründeüksus pidi jõe ületama Trentonist üheksa miili põhja poole ja seejärel jagunema kaheks rühmaks, üks Greene'i ning teine Sullivani linna juures, et alustada rünnakut enne koidikut.","politics
"
"Prokuratuuri direktor Keir Starmer (Queen's Counsel) tegi täna hommikul avalduse, milles teatas nii Huhne’i kui ka Pryce’i süüdimõistmisest.","crime
"
"Suurbritannia paigaldas miine rahvusvahelistesse vetesse, et takistada laevade sisenemist tervetesse ookeani piirkondadesse, pannes ohtu isegi neutraalsed alused.","politics
"
"Protestijad loodavad koguda petitsiooni jaoks 1,2 miljonit allkirja ja esitada selle novembris Rahvuskongressile.","politics
"
"Esimene soovitus 78-st ütleb, et enne selle aasta lõppu tuleks teha uus diplomaatiline algatus, et kindlustada Iraagi piiri vaenulike sekkumiste eest ja taastada diplomaatilised suhted naabritega.","politics
"
"Protestid leidsid aset ka Pariisis, Bulgaarias Sofias, Leedus Vilniuses, Maltal Valettas, Eestis Tallinnas ning Šotimaal Edinburgis ja Glascows.","politics
"
"Perry ütles, et ta „ naaseb Texasesse, et hinnata tänaõhtuse nõupidamise tulemusi otsustamaks, kas tal on nende valimiste teel enam rada,” kuid teatas hiljem, et jätkab ja osaleb 21. jaanuari Lõuna-Carolina eelvalimistel.","politics
"
"See hoiatab, et keegi ei saa garanteerida, et mis tahes toimingud Iraagis peatavad sektidevahelise sõjapidamise, kasvava vägivalla või kaose poole suundumise.","politics
"
Martelly vannutas eile sisse uue üheksast liikmest koosneva ajutise valimisnõukogu.,"politics
"
"Ameerika Iseseisvussõja ajal moodustasid kolmteist kolooniat konföderatsiooni põhikirja alusel kõigepealt nõrga keskvalitsuse, mille ainsaks osaks oli Kongress.","politics
"
Brasiilia Rahvuskongress on legaliseerimise üle arutlenud 10 aastat ja sellised ilmalikud laulatused on hetkel legaalsed ainult Rio Grande do Sulis.,"politics
"
"Kogu maailmas korraldati proteste, algatati mitmeid kriminaalmenetlusi ning nii Islandi kui Pakistani valitsusjuhid astusid tagasi.","politics
"
"Stearns uurib energia- ja kaubanduskomisjoni alla kuuluva järelevalve ja juurdluste allkomitee esimehena, kas makse kasutatakse abortide rahastamiseks Planned Parenthoodi kaudu.","politics
"
"Kuna sellele taktikale erilist reaktsiooni ei järgnenud, ootas Saksamaa sarnast vastust oma piiramatule allveesõjapidamisele.","politics
"
"Saksamaa oli teises maailmasõjas ühine vaenlane, mis viis koostööni NSVL-i ja USA vahel. Sõja lõpuga läksid riigid süsteemi, protsessi ja kultuuri kokkupõrgete tõttu tülli.","politics
"
"Nende otse-eetris antud kommentaaridega tunnistasid Iraani liidrid esimest korda, et sanktsioonidel on mingi mõju.","politics
"
"Esialgse seaduseelnõu moodustas São Paulo endine linnapea Marta Suplicy. Seadusandlik ettepanek on nüüd, pärast paranduste läbimist, Roberto Jeffersoni kätes.","politics
"
"Üks saadeti 6. juulil George Washingtonile, kes lasi selle oma sõduritele 9. juulil New Yorgis ette lugeda. Selle koopia jõudis Londonisse 10. augustil.","politics
"
Liitlased ja Afganistani väed liikusid piirkonda tegevuspaika turvama ning abiks on saadetud ka teised liitlaste lennukid.,"politics
"
Praegune senaator ja Argentiina esimene leedi Cristina Fernandez de Kirchner teatas eile õhtul Buenos Airesest 50 kilomeetri (31 miili) kaugusel asuvas La Platas oma presidendiks kandideerimisest.,"politics
"
