text,gemini_reply
Diyaaradu waxay u jihaysatay dhankaas Irkutsk waxaana ka shaqeeysiiyay ciidamo gudaha ka shaqeeya.,"disasters
"
"Markaad ku soo laabato dhulkaagii adoo dibadda ka yimi, waxaad la qabsatay dhaqankii cusbaa oo waxaad lumisay dabeecado ka mid ah dhaqankii dhulkaaga.","travel
"
Tani macnaheedu waa inaad booqan karto magaalada taariikhiga ah maalmo kooban adigoo ku soo laabanayo kuna seexanayo dusha markabka habaynkii.,"travel
"
Hab naqshadaynta dhismeedka ayaa khuseeyo naqshadaynta iyo dhismada guriyaha. Hab naqshadaynta guriyaha ayaa inta badan soo jiidasho dalxiis ugu filan.,"travel
"
"Diyaaradaha bixiya kuwan waxaa kamida ta kanada,diyaarada Delta, Lufthansa duulimaadyada ka imanaya U.S ama Kanada, iyo WestJet.","travel
"
"Hubinta tahribayaasha waa meesha ugu horeysa lagugu joojinayo marka aad ka soo baxdo diyaarad, Markab, ama wax kale sida gaadhiga.","crime
"
"Hodheelada qaar kood waxay dhaxal u leyihiin ilaa waqtigii dahabiga ee jidadka tareenka uumiga iyo markabka xamuulka; kahor Dagaalkii Labaad ee Dunida, ee qarnigii 19aad ama 20aad.","travel
"
Goma waa magaalo dalxiiseedka Jamhuuriyadd Dimuquraadiga ah ee Koongo ee ku taal bariga fog ee u dhow Ruwaandha.,"geography
"
Baahiyahani waxaa loogu tala galay in lagu dajiyo dhaqdhaqaaqa qaxoontiga labada wadan.,"disasters
"
"In kasta oo ay yartahay, waxay xasuusineysaa qaar ka mid ah booqdayaasha waayeelka ah ee Hawaii kahor xiligii dowladnimada, jiritaan la’aanta ldhammaan hudheellada dalxiiskaA ee waaweyn iyo horumarka kaleba.","travel
"
"Dalxiiska ku saleysan qeyraadka dabiiciga ayaa soo jiita dadka daneynaya inee booqdaan meelaha dabiiciga si ay ugu riyaaqan muuqaladaa, ay ka midka yihiin dhirta iyo xayawaanada.","travel
"
"Dhinaca kale, xaaladaha barafku waa ka caadi wadamo badan, gaadiidku si caadi ah ayey u socdaan sanadka oo dhan.","nature
"
Beerta xayawaanaadka Safaris waa meelaha dalxiiska ugu weyn ee Africa sidoo kalena dadka soo booqdaana ay aad u badan yahiin.,"travel
"
Angkor Pass ayaa laga rabaa si aad u gasho macbadka markaas ha ilaawin inaad soo qaadato baasboorkaaga markaad ku socoto Tonle Sap.,"travel
"
Booqdayaasha waqtigoodu kooban yahay waxa u fiicnaan lahayd inay waqtigooda meel kale ku qaataan.,"travel
"
"Finland ayaa ah meel doon logu tago. “Wadanka kunka gol” ayaa sidoo kale leh kumanaan jasiiro, ee golalka iyo uruurinta jasiiradaha badda.","travel
"
Waxay sidoo kale kuu samayn karaan diyaar garaw hadii aad u baahantahay aad kaga fikirto bixinta ama soo saarista dhugmatiga aad ku tagayso (sida fiisaha).,"travel
"
Shuruudahaas waxa laga yaabaa inay waxoogaa ku xirnaadaan waddanka ama safruhu uu booqday ama uu rabo inuu booqdo.,"travel
"
"Kuwan ayaa ahaan karo halis haduu socdaha iska dawa galo saxansaxada, halkaasi na ku khasaariyo awoodiisa muhiimka ah iyo biyaha u dhiman.","nature
"
"Haddi aad xero aad aadeyso soo qaado gogol yar ama shabaqa hurdo ee geedaha lagu xirto si ay kaag ilaaliyan masaska, daba qalooca iyo waxii lamida.","travel
"
"Waa baraf adkaday oo dalooladiisu buuxaan laguna calaamadiyay calamo. Waxa mari kara oo keliya cagafyo gaar ah, kuwaasoo alaabooyin shidaal meesha ku qaada.","nature
"
"CafeNet El Sol waxay kuu haysaa adeega sii qabsashada oo qarashkiisu dhan yahay US$30, or $10 oo maalintii ah; tafaasiishu waxay ku qoran tahay bogooda Corcovado.","travel
"
"Cadiyan, waxay u dhacan laba hab keliya: Waa inad shaqeyneyso marka aad safreyso ama isku day in aad soo koobto qibradada. Qodob kan wuxuu dirada sareyna hadhow.","travel
"
"Khadkan gaadiid ee debecsa ee qof kasta si ugu xiran yahay, una taageerayo, waa mid ku dhisan baabuur gaar loo leeyahay.","technology
"
Xisaabad iyo isku gudbinta waa barashada dhaqdhaqaqa qof ka dareewalka iyo gaadhiga inta u dhaxeysa laba melood iyo indhex galka ay isla sameynayaan.,"education
"
"In kasta oo laga yaabo inaadan uga baahneyn fiiso booqashooyinka gaagaaban oo Wadamada qaar sida dalxiis ama basas loo raaaco, u tagista arday caalami ah guud ahaan waxay u baahan tahay sii joogitaan ka dheer halka loo aado sida dalxiis Caadi ah.","travel
"
"Musaafiriin badano ladan ayaa waxa ka tan badiye kobaca cusub joogtada ee safarada, kuwaaso isbadalka hab dhaqan ee yar yar ay aad u kordhi karaan markiiba.","travel
"
"Sidoo kale waxaa jiro xooga basas ah oo aadaya waqoyiga Hebron, qabuuraha dhaqanka oo ay ku duugan yihiin Ibrahim, Isxaaq, Yacquub, iyo xaasaskoda.","religion
"
"Hadii faras wadaha laga tuuro laakin lugta ay wali ugu jirto xariga, waa la jiidi karaa haduu faraska cararo. Si loo yareeyo khatartan, dhawr taxaddar ayaa la samayn karaa.","nature
"
"Liis martigeliyayaasha diyaarka ah ay ku qoran yihiin ayaa lagu bixinayaa waraaq ahaan iyo/ama online ahaan, mararka qaarna waxa la socda qiimeyn ay ku sameeyeen dad kale.","travel
"
Waxa sidoo kale fiiican in dakhliga la ballaariyo si ay u sahasho in meel waqti dheeraada la sii joogi karo maadaama shaqooyin badan oo mutadawacnimo ahi qollaal iyo mushahar yar bixiyaan.,"travel
"
Muuqaalku sidoo kale waa la xaddidi karaa iyadoo ay dhici karto ama ku dhufanayso baraf ama hawo ama baraf daaqadaha gaariga.,"disasters
"
"Gaadhi xero ka dhigashadu waxay suurto gal tahay hadaad haysato gaari wayn, SUV, Sedan ama Station Wagon leh kuraasi la dejiyay.","travel
"
"Inta badan degmooyinka waxaa ka shaqeeya basaska koostarada Jabaaniska, kuwaaso ah kuwo raaxo wanaagsan.","travel
"
Baska waxa uu usocde Six Flags St. Louis ee Missouri si ay kooxda ugu heesto bandhig xaraasha.,"entertainment
"
"Hase ahaatee, Star Alliance waxay koobtaa wax kasta marka laga reebo bariga Koonfurta Baasifikada laga bilaabo Santiago de Chile ilaa Tahiti, kuwaasoo ah duulimaad LATAM Oneworld.","travel
"
"Caalamiyan, waxa jira ku dhawaa 200 oo urur dalxiis oo shaqaynaya. Intooda badan si madax bannaan bay u shaqeeyaan.","travel
"
Jasiirada Hong Kong waxa ay xuduudaha siinayan magaca Hong Kong waana meesha dalxiisa yaal badan ay xooga saaran.,"geography
"
"Horraantii markaad dibadda aado, dadku malaha dulqaad bay lahaayeen oo waxbay fahmayeen, iyagoo garanayay in musaafiriinta waddan cusub jooga baahi u qabaan la qabsasho.","travel
"
"Weedha safari ee sida guud loo isticmaalo waxaa lagaga hadlaa soctaal dhuleedka xad dhaafka ah si loogu daawado nolosha durjigta afrika, khaasatan kuwan safanaha.","travel
"
Hadii aad u baxdo xeebta oo keliya adoo markab ku safraya fiise gaar ah uma baahan doontid ( 2009 kii saas bay ahayd).,"travel
"
Hodheelada ayaa ugu horreeya dadka dhalinta yar - Marti caadi ah oo ku jirta labaataneyada - laakiin inta badan waxaad sidoo kale halkaas ka heli kartaa socdaal da 'weyn.,"travel
"
"Markii aad fasax gasho, waxaad helaysaa waqti aad isku daawaynayso oo aad waqti xoogaa ah ku qaadanayso inaad samayso wax gaar ah.","travel
"
Dadka intooda badani booskooda horey ka sii qabsadaan ( maadaama doomuhu buuxaan badanaa inta lagu jiro xilliga mashquulka).,"travel
"
Iskarogooyin ayaa lagu gooyay iridda laga galo dhuunta waxaana diyaar ahaa 80 booliis taageero ah oo baabuurleyda ah ku hagayay meelahay ka weecanayaan.,"crime
"
Xilli dalxiiseedka istaamada buuruhu waxa uu heerka ugu sarreeya gaaraa inta badan inta lagu jiro xagaaga Hindiya.,"travel
"
Habka ugu sahlan ee aad ku bilaabayso ganacsi qoraal safareed waa inaad kobcisaa xirfadahaaga oo aad samaysato websayd safar.,"business
"
Takhasuslyaal ku dalxiisa dhanka hawada ayaa marmar u aada dhanka oogada buuro koris ama si ay u gaaran cirifka halkaas oo saldhig wayni ku yaallo.,"travel
"
Qof kasta oo qorsheynaya inuu booqdo waddan kaasoo loo tixgelin karo aag dagaal waa inuu tababar xirfadlenimo qaato.,"travel
"
"Tani waxay bixinaysaa fursad fiican oo aad ku arki karto Shaaca Waaga, maadaama cirku aad u madoobaan doono markay saacadu soo dhawaato.","nature
"
"Iyadoo baadhista waaxda socdaalku ay maqan tahay amase ay iska habraac tahay markaad ku soo laabanayso waddankaaga, waaxda kaantaroolka cashuuraha yaa dhib noqon karta.","travel
"
"Ma jirin daahdaah socdaalka gawaarida ah oo lagu sheegay wadada wayn, oo ah wadada kale oo magaalada.","travel
"
"Hadaad booqato Greenland xiliyada qawowga (adigoo ka fikiraayo in inta waqooyi aad sii aadid, uu qawowga sii badanaayo), waxaa muhiim kuu ahaani inaad la imaadid dhar culus.","travel
"
Fiirso safarada wakiilku ku xayaysiinayo websayd ama daaqadda dukaanka.,"travel
"
"Aagga loo yaqaan 'Schengen zone', si kastaba ha ahaatee, wuxuu u shaqeeyaa xoogaa sidii waddan keliya marka loo eego arrintan.","politics
"
Waa mid ka mid ah bilacda ugu fiican Koonfur Afrika waxaana loo aqoonsan yahay budh-tuurka Barxadaha Koonfur Afrika (SANParks),"geography
"
"Noocyo aan la koobi karayn ayaa ka surooba, balse waa ta reebtay waxa dadka badankoodu u jeedaan markay leeyihiin "" aadista Disney World"".","travel
"
MetroRail waxay leedahay laba dabaqadood oo tareen dadka ka raacaan gudaha iyo agagaarka Capetown: MetroPlus ( sidoo kale loo yaqaan Dabaqada Koobaad) iyo Metro (loogu yeedho Dabaqadda Saddexaad),"travel
"
Dadka safraya waxaa lagu dhiira gelinaya in ay ka warhayan qatarta sameynta cimilada sameynta ay ku ledahay goobta iyo in ay sameyn karto qorshahooda safarka.,"travel
"
"Basasku waxay ka baxaan istaanka dhexe ee degmooyinka ( webiga ka tolowsan) maalinta oo dhan, in kastoo badankoodu, gaar ahaan kuwa ku socda Jakar/Bumthang ay baxaan inta u dhexaysa 06:30 iyo 07:30.","travel
"
Waxay deganaasho weyn siiyaan qofka saaran laakin waxay yeelan karaan walaac xagga amniga ah kaasoo la xiriira suurtagalnimada in cagaha qofka saarani ku xannibmaan.,"health
"
"Markabyada dalxiiska ee Baltic intooda badan waxay baxshaan joogitaan fidsan oo St. Petersburg, Ruush ka ah.","travel
"
"Talada ayaa qiyaasaysa in martida ay wax xadin, ay xad gudbin, ay ka qayb galin suuqa sharci darrada, ay baryootamin, ama sinaba ku isticmaalin dadka inay ka faa’idaan.","crime
"
Waxaa jiro wax yaabo badan oo ay tahay in aad ka fiirsato inta aadan meel usafrin ama aad usafartaba.,"travel
"
"Kuleelka maanta, dadka safrayo waxay la kulmaan mucjisoyin kuwaas oo ku tusayo muqaalo sida biyaha (ama wax yaabo kale).","nature
"
Qoysaska leh caruur waa ay ku yar yahiin laakin hodheelo qaar way u ogolaadaan qolal gaar ah.,"travel
"
"Tusaale booqashada guryaha boqortooyada ee buraha Loire, buraha Rhine ama ku qaadashada socod xiiso leh magaalooyinka Danube ama doon racida kanaalka biyaha Erie Canal.","travel
"
Waxa fiicnaan lahayd isticmaalka wakiil si joogto ah kuugu soo gooya safarada la midka ah.,"travel
"
Couchsurfing waxa la aasaasay Jannaayo 2004 ka dib markii Casey Fenton oo aa barogaraamar kumbiyuutar uu tigidh jaban ugu duulay Iceland balse uu waayay meel uu dego.,"travel
"
Fiisayaasha ardaydu guud ahaan waxay leeyihiin shuruudo iyo habraac ka duwan kuwa dalxiisa caadiga ah iyo kuwa ganacsiga.,"education
"
Waddan kasta sidoo kale waxa uu leeyahay shuruuc cusub oo sheegaya ashayaada degdeg ah ee ay tahay in gaariga ay saaraato.,"politics
"
"Inkasto inta badan shirkadahan ay rabaan in ay isticmaalan buug keydinta caadiga, kuwo badan ayaa ku taqasusay nuuc gooniyo safar, cabir dhaqaale iyo gooboyin.","business
"
Socotadu waxay wajihi karaan xayayaanka yaryar ee noolaha ku dulnool kaasi oo aanay ku aqoonin goobihii guryahooda.,"nature
"
"Sidoo kale waqooyiga booqo mowlaca Marwadeena Fatima, meel aduunka oo dhan ku caan soo bixidi Marian.","religion
"
Waxaad isticmaali kartaa boda-boda (tagsi baaskiilka) si aad ugu aado Goma.Qiimaha caadiga ah (gudaha) ayaa ah 500 lacagta farasiiska ah si loogu fuulo masaafo yar.,"travel
"
"Kuwa ku raaxaysta waxqabadka banaanka,socdaal ila Badda dariiqa Iskay waa muhim.","travel
"
"Socodka safari (sidoo kale na loo yaqaano socodka duurka”, “socodka safari”, ama ku bixitaanka “lugta”) ayaa koobo socodka oo dhawr saacadood ama dhawr maalmood.","travel
"
"Sida ugu dhaqasiyaha badan ee looga bixi karay ayaa ah in dirno ayadoo alaab lahubiya. Shirkadaha duulimad ma ogola alaab aan cidna la socon, sababta aad adiga u joogta taasa.","business
"
"Waxaa dheerad ah 300 buundoyin/bariijyo guud ahaan 1,300 gawaadhida qaada xamuulka si wax loogu qabto goobaha buuqa ku badan yahay.","disasters
"
"Qoysaska leh caruur yar yar waxay u bahan yahiin iney sameeyaan diyaar garow, lakin shaqada maalin laha way fududa tahay xitaa caruur aad ka u yar yar iyo caruurta iskuul dhigata.","health
"
Qof kasta oo doonaya inuu gaari ku wato meelo joog sareeya ama waddooyinka buuraha dushooda waa inay ka fekeraan inuu baraf ama heerkul baraf ah dhici karo.,"travel
"
"Maanta, Timbuktu ayaa ah magaalo faqiir ah, inkastoo sumcadeeda ay ka dhigayso meel dadka dalxiiso soo jiidato, waxay na qabtaa garoon diyaarado.","geography
"
"Inta lagu jiro qaboobaha, waxaa jira baraf kugu filan inuu ku xanibo kaaso da'aya wakhti yar.","disasters
"
"Hadaad dooneysid inaad diyaarad ku tagto aduunka dhamaan geeska Koonfuureed ee Aduunka, dooqyada diyaaradaha iyo meelaha ay u baxayaan ayaa u xadidan la’aanta wadooyin dul maraayo badaha.","travel
"
