text,gemini_reply
"Шаар шаркыратмага өтө жакын жайгашып, ал анын эң ажайып жайы болуп саналат, бирок бул популярдуу туристтик жер кызыктуу окуяларды издөөчүлөргө жана саякатчыларга узак мөөнөткө калуу үчүн абдан көп мүмкүнчүлүктөрдү сунуштайт.","travel
"
Санкт-Петербург круизинин жүргүнчүлөрүнө виза алуу керектелбейт (шарттарды окуңуз). Круизге шаарда өткөрүлгөн убакыт кирет.,"travel
"
"Бирок ар кандай оңдоп-түзөөлөр жана сурамдар түздөн-түз мейманкана эмес, турагенттен өтүшү керек.","travel
"
Галапагос сууларын 8–100 жүргүнчү алган 60 ашуун круиз кемелери сүзүп өтүшөт.,"geography
"
"Эгер кандайдыр бир жерге баш баагунун негизги максаты ал жердин тарыхын жана маданиятын билүү болсо, андай туризмдин түрү маданий туризм деп аталат.","travel
"
"Эски Мединанын курчоосунда Марокконун салтуу буюмдарын, мисалы, тагиндерди, карапа буюмдарды, булгаары товарларды, кальяндарды жана майда-чүйдө нерселердин бүтүндөй түрлөрүн саткан жерлерди табуу оңой, бирок анын бардыгы туристтерге арналган.","travel
"
Жаңы маданиятка оңой көнгөн саякатчыларга айрым учурларда өздөрүнүн маданиятына кайрадан көнүшү кыйын болот.,"travel
"
Экинчи жолу кайрылып конордон 10 мүнөт мурун ал жоголуп кеткен.,"disasters
"
Эквадор Куба жарандарынан Эквадордун эл аралык аэропорттору же чек ара кабыл алуу пункттары аркылуу кирүүдөн мурда чакыруу катын алуусун талап кылат.,"politics
"
"Эгер сиз субтропиктик токойлорду аралап унаа айдап бара жатсаңыз, унаага кирүү үчүн эшикти бир нече секундага ачканда, ал убакыт чиркейлердин сиз менен кошо унаага кирүүсүнө жетиштүү болот.","nature
"
90 (F) градус ысыкта күтүп жаткан жүргүнчүлөргө суу берилип жатты.,"disasters
"
"Бирок, бул сизди тынчсыздандырбашы керек, анткени көп учурда туристтер машиналарды өздөрү толтурат.","travel
"
"Башка өлкөдө жашоо жана ыктыярчы болуу, жаңы адамдар, башка маданият менен таанышуу, өзүң тууралуу билүү, перспективаларды түшүнүү жана жаңы жөндөмгө ээ болуунун мыкты ыкмасы.","travel
"
"Турагенттер көпчүлүк учурда белгилүү отелдер менен келишим түзүп алышат, бирок сиз турагент аркылуу турак жайдын башка түрлөрүн, мисалы, кемпингдерди ээлеп койсоңуз болот.","travel
"
"Айрым круиздердин брошюраларында Германиянын Берлин шаары көрсөтүлгөн. Жогорудагы картадан көргөнүңүздөй Берлин деңизге жакын жайгашкан эмес, андыктан, шаарга баш багуу круиздин баасына кирбейт.","travel
"
"Алдын ала орун ээлеп койсо саякатчы бара турган жайына жеткенде уктай турган жери тууралуу такыр ойлонуп, кабатыр болбойт.","travel
"
"Эс алуу максатында саякаттаган туристтер көбүнчө сейил бактар, кемпингдер жана пляждарга барышат.","travel
"
"Жайлуулугун, убакытын жана чыгымдарды болушунча чектеп, мүмкүн болсо, такыр акча коротпогонго аракет кылган адамдар, минималдык бюджеттеги саякаттарды карап көрсө болот.","travel
"
"Саякаттоого кошумча убактыңыз болсо, Африкага барууга кеткен жалпы чыгымдын дүйнө жүзүн айланууга кеткен чыгымга караганда кандай экенин тактап алыңыз.","travel
"
"Саякат агенттери адатта сунуш кылган пакеттеринде эртең мененки тамак, аэропортко/аэропорттон барып-келүүнү уюштуруу, атүгүл айкалышкан учуу жана мейманкана пакеттери камтылат.","travel
"
Учакты ички аскерлер башкарган жана ал Иркутскиге багытталды.,"disasters
"
"Чет өлкөдө жашап келгенден кийин, жаңы маданиятка көнүп, өзүңүздүн маданиятка тийиштүү болгон кээ бир адаттарды унутуп калгансыз.","travel
"
"Бул нерсе түнү кемеге кайтып келип, ал жерде конуп, тарыхый шаарды эки толук күндө көрө аларыңызды билдирет.","travel
"
Архитектура имараттардын проектин түзүү жана куруу иштерин жүргүзөт. Кандайдыр бир жердин архитектурасы көп учурда өзүнчө туристтик объект болуп саналат.,"travel
"
"АКШдан жана Канададан учкан рейстер үчүн бул сунуштарды Air Canada, Delta Air Lines, Lufthansa жана WestJet компаниялары сунуштайт.","travel
"
"Иммиграциянын көзөмөл-өткөрмө пункту, адатта, кеме, учак же башка транспорттук каражаттан түшкөндө биринчи токтой турган жай болуп саналат.","travel
"
Айрым мейманкаларда буу темир жолу менен океан лайнерлеринин алтын мезгилинен бери сакталган мурастарды табууга болот. Ал мурастардын көбү экинчи дүйнөлүк согушка чейинки 19- же 20-кылымдын башындагы мезгилге таандык.,"travel
"
"Гома — бул алыскы чыгышта, Руандага жакын жайгашкан Конго Демократиялык Республикасынын туристтик шаар.","travel
"
Ушул талаптар эки өлкөнүн арасындагы уюштурулган миграциондук агымды камсыз кылуу үчүн иштелип чыгарылган.,"politics
"
"Анчалык деле чоң болбосо дагы, ал кээ бир улгайган туристтерге ири туристтик мейманканаларысыз жана башка өнүккөн нерселери жок кездеги Гавайинин штат болуп жарыяланганына чейинки абалын эстетип турат.","travel
"
"Табиятка негизделген туризм жаратылыш аймактарына барып, пейзаж, ошондой эле жапайы жаныбарлар жана өсүмдүктөрдү көрүп ырахат алууга кызыккан адамдарды өзүнө тартат.","travel
"
Экинчи жагынан муздуу жана кардуу шарттар көптөгөн өлкөлөрдө кадимки көрүнүш болуп саналат жана транспорттор көбүнчө жыл бою үзгүлтүксүз жүрөт.,"nature
"
Сафари Африканын туристтерди өзүнө тарткан эң өзгөчө жери болуп саналат.,"travel
"
"Тонле Сапка бара жатканда паспортуңузду алууну унутпаңыз, анткени Ангкор ашуусу менен храмга киресиз жана ал жерде керек болот.","travel
"
"Убактысы чектелгендерге аны ушул жерде эмес, башка жерлерде өткөрүү сунушталат.","travel
"
"Финляндия — кайык менен сүзүүгө ыңгайлуу болгон укмуштуу жер. ""Миң көлдүн жери"" болуп аталган бул өлкөдө миңдеген аралдар да бар, алар көлдөрдө жана жээк архипелагдарында жайгашкан.","travel
"
"Эгер сизге сунуш тууралуу ойлонуу же башка документтерди (мисалы, виза) алуу үчүн убакыт керектелсе, алар ээлеп койгон ордуңузду кармап тура алышат.","travel
"
Көбүнчө мындай талаптар саякатчынын кайсы өлкөлөргө барып же бара турганынан көз каранды.,"travel
"
"Эгер саякатчы закымдын артынан түшүп, энергиясын коротуп, суусун түгөтө турган болсо, бул ага коркунуч туудурат.","travel
"
"Эгер жүрүшкө чыгып, ачык абада лагерь курам деп чечсеңиз, жаныңызга жылан, чаян жана башка ошол сыяктуулардан коргонуу үчүн атайын бүктөлүп жыйылган төшөк же гамак алып алыңыз.","travel
"
Бул жаракалары бар жана желектер менен белгиленген тыгыздалып тапталган кар. Ал жерде атайын тракторлор менен саякаттаса гана болот.,"travel
"
CafeNet El Sol 30 АКШ долларга ээлеп коюу кызматын же 10 долларга бир күндүк өтүү кагазын сунуштайт; кеңири маалымат Корковадо баракчасында.,"travel
"
Негизинен алар эки категорияга бөлүнөт: саякаттаган убакта да иштөө жана акчаңызды болушунча үнөмдөө же үнөмдөгөнгө аракет кылуу. Бул макала акыркысына багытталат.,"travel
"
"Бул кыймылдуу транспорттук шаттлда жеке менчик унааларынын негизинде баары кандайдыр бир жол менен транспорттук тутум менен байланышып, аны колдоп турушат.","technology
"
Транспорттук агым — өзүнчө айдоочулар менен транспорттук каражаттардын эки чекиттин арасындагы кыймылын жана бири-бири менен өз ара аракеттешүүсүн изилдөө болуп эсептелет.,"technology
"
"Белгилүү бир өлкөлөргө турист болуп же иш боюнча кыска мөөнөткө барууга визанын кереги жок болсо, эл аралык студент болуп барганда кадимки туристтен айырмаланып, узак мөөнөткө калуу керек болот.","travel
"
"Көптөгөн жөндөмдүү жана туруктуу саякатчылар маданий өзгөрүүлөр аз-аздан, бирок тез-тез кошулуп турган өнүгүп жаткан өлкөлөргө болгон саякаттын жаңы нерселерине туруштук бере алышкан эмес.","travel
"
"Хеброндо Библиялык патриархтар Ыбрайым, Ыскак, Жакып жана алардын аялдары көмүлгөн жана ал жерге бир нече автобус барат.","religion
"
"Эгер атчан аттан кулап, бирок анын буту үзөңгүгө илинип калса, ат аны сүйрөгөн бойдон качып кетиши мүмкүн. Бир катар коопсуздук чараларын көрүп, мындай коркунучту азайтууга болот.","disasters
"
"Басма түрүндө жана/же онлайн режиминде, айрым учурларда башка туристтердин сунуштары жана пикирлери менен жеткиликтүү хосттордун тизмеси берилет.","travel
"
"Бул кандайдыр бир жерде узагыраак жүрүү үчүн каражатты жеткирүүнүн жакшы ыкмасы болушу мүмкүн, анткени волонтёрдук жумуштардын көпчүлүгүндө турак жай жана тамак-аш, айрымдарында азыраак маяна берилет.","travel
"
Кар жааганда же үйлөгөндө же унаанын терезесинде тоңуп калган муздан же конденсациядан улам көрүү мүмкүнчүлүгүн чектеши мүмкүн.,"nature
"
"Эгер сизде чоң минивэн, жол тандабас, седан же жата турган отургучтары менен универсал унааңыз бар болсо, автокемпинг кыла аласыз.","travel
"
Көптөгөн аймактарды Жапониянын ишенимдүү жана ыңгайлуу болгон кичинекей каботаждык автобустары тейлейт.,"travel
"
Автобус Миссуридеги Six Flags St. Louis'ке багыт алган. Ал жерде топ аншлаг менен келген элдин алдында концерт коюшу керек эле.,"entertainment
"
"Арийне, Star Alliance компаниясы LATAM Oneworld менен бирге Тынч океандын чыгыш-түштүгүнөн баштап, Сантьяго-де-Чилиден Таитиге чейинки жерлерге каттайт.","travel
"
"Эл аралык деңгээлде, көпчүлүгү өз алдынча иштеген 200 чамасындагы туристтик уюм бар.","travel
"
"Гонконг аралы Гонконг аймагына өзүнүн аталышын берип, ал көптөгөн туристтердин эң көп көңүл бурган жери болуп саналат.","geography
"
"Сиз чет өлкөгө биринчи жолу барганда, ал жердеги адамдар жаңы өлкөгө көнүү керек экенин билишип, сизге түшүнүү менен мамиле жасашкан чыгаар.","travel
"
"Африкадагы жапайы жаратылышты, өзгөчө саваннаны көрүү үчүн кургактыкка саякаттоо ""Сафари"" деген белгилүү сөздү түшүндүрөт.","travel
"
"Эгер жээкке кеме экскурсиялары аркылуу гана барсаңыз, өзүнчө виза алуу керектелбейт (2009-жылкы абал боюнча).","travel
"
"Хостелдер биринчи кезекте жаштарга (адатта жыйырма жаштан жогору адамдар) багытталган, бирок бул жерде жашы өткөн саякатчыларды да кезиктирүүгө болот.","travel
"
"Үйдө эс алууда болгондо, өзүңүздү эркелетип, өзгөчө бир нерсени бышырууга ашыкча мүнөттөрүңүз болот.","entertainment
"
Көп адамдар орундарын алдын-ала ээлеп коюшат (анткени киши көп болгон мезгилде кайыктарда орун калбай калат).,"travel
"
"Түтүккө кире турган жерлер самосвалдар менен тосулгандыктан, 80 полиция кызматкеринин жардамы менен автомобилисттер айланып өтмө жолго багытталган.","crime
"
Көп учурда тоо станцияларынын туристтик сезону кечки күзгө туш келет.,"travel
"
Саякаттар тууралуу жазып баштоонун эң жөнөкөй ыкмасы туристтик блогдордун вебсайтынан калемиңизди курчутуп алуу.,"travel
"
Атайын аба турлары чоң базасы бар полюска жетүү же альпинизм үчүн өлкө ичинде маал-маалы менен өткөрүлүп турат.,"travel
"
Согуш болуп жаткан аймак катары эсептелген өлкөгө баруунун алдыyда адамдар адистик даярдыктан өтүшү керек.,"disasters
"
"Асман күнү-түнү бир аз караңгы болгондуктан, түндүк жарыктарын көрүүгө жакшы мүмкүнчүлүк бар.","nature
"
"Мекениңизге келгенде иммиграциялык текшерүү аткарылбай же ал жөн гана бир формалдуулук болгону менен, бажы көзөмөлү көйгөй жаратышы мүмкүн.","travel
"
Шаардын кошумча каттамы болгон айланма жолунда унаалардын узун тыгыны катталган эмес.,"geography
"
"Суук мезгилдерде Гренландияга барсаңыз (түндүккө карай барган сайын аба ырайы муздайт), сөзсүз түрдө жылуу кийим алууну унутпаңыз.","travel
"
Агенттин вебсайтта же дүкөн виртинасында кандай саякаттарды жарнамалап жатканын карап көрүңүз.,"travel
"
"Ошентсе да, Шенген аймагы бул жагынан бир өлкөдөй иштөөдө.","travel
"
Бул Түштүк Африканын эң көркөм аймактарынын бири жана Түшүк Африканын улуттук парктарынын (SANParks) флагманы.,"nature
"
"Башка да көптөгөн варианттар болушу мүмкүн, бирок демейде адамдар ""Дисней дүйнөсүнө баруу"" жөнүндө сүйлөшкөндө дал ушинтип айтышат.","travel
"
"MetroRail'де Кейптаун шаарынын ичинде жана айланасында жүрүүчү эки класстагы поезддер бар, алар: Metro (үчүнчү класс деп аталат) жана MetroPlus (биринчи класс).","travel
"
"Туристтердин саякат пландарына аба ырайынын кескин өзгөрүшү жана алардын аймагына таасир этүү коркунучу таасир этиши мүмкүн, андыктан туристтер аба ырайын текшерип турушу керек.","travel
"
"Аймактар аралык автобекеттен (дарыянын аркы жээги) автобустар эртеден кечке чейин каттаганы менен, көпчүлүгү, өзгөчө чыгыш жана Жакар/Бумтанг каттамындагылар саат 06:30 баштап 07:30 чейинки убакытта жөнөйт.","travel
"
"Чабандеске туруктуулук сунуштап, бирок чабандестин буттары такалып калуу коркунучунан улам анын коопсуздугунан сарсанаа болушат.","sports
"
Балтика деңизинде круиздердин көбү Россиянын Санкт-Петербург шаарында узак мөөнөткө токтотуу менен айырмаланат.,"travel
"
"Кеңеште саякатчылар уурдабайт, башка бирөөлөргө тийиштүү нерселерди кыянаттык менен пайдаланбайт, мыйзамсыз рынокко катышпайт, кайыр сурабайт же өзүнүн пайдасы үчүн башкаларды пайдаланбайт деп айтылат.","travel
"
Бир жерге саякатка чыгаардын алдында же чыгып жатканда эске алчу бир топ нерселер бар.,"travel
"
Саякатчылар күн аптаптуу болгондо сууну (же дагы башка нерсени) элестеткен закымдарды сезиши мүмкүн.,"nature
"
"Балдары бар үй-бүлөлөрдү чанда гана көрүүгө болот, ошентсе да, айрым жатаканалар аларга жеке бөлмөлөргө кирүүгө уруксат беришет.","education
"
"Мисалы, Райн, Лойр өрөөнүндөгү сепилдерди зыярат кылуу же Эри каналында кайык менен сейилдөө же Данубдагы кызыктуу жерлерге саякаттоо.","travel
"
Окшош сапарларды бат-бат буйрутма берген агентке кайрылсаңыз жакшы болот.,"travel
"
" Couchsurfing сайты Кейси Фентон Исландияга арзан каттамды таап учуп барып, ал жактан жашаганга жер таба албай калгандан кийин 2004-жылдын январында негизделген.","travel
"
Студенттик визалардын талаптары жана тапшыруу жол-жоболор кадимки туристтик же иш визаларынан айырмаланат.,"education
"
"Ар бир өлкөдө уникалдуу мыйзамдар бар. Аларга ылайык, өзгөчө кырдаалда колдонулуучу нерселер унаада турушу керек.","politics
"
"Агенттиктердин көпчүлүгү регулярдуу ээлеп коюуларды алууга даяр болушса да, алардын көбү саякаттын белгилүү бир түрлөрүнө, бюджеттик диапазондорго же багыттарга карата адистешкен.","travel
"
Саякатчылар мекенинде кездешпеген зыянкечтерге туш болушу ыктымал.,"travel
"
"Ошондой эле, түндүктө Фатима айымыбыздын Улуу базиликасына барыңыз (мазар), ал дүйнө жүзүнө белгилүү Мариянын пайда болгон жери.","religion
"
Гома шаарын бода-бода (мотоцикл тибиндеги такси) менен кыдырыңыз. Кыска аралыкка болгон сапардын (жергиликтүү) баасы ~ 500 Конго франкын түзөт.,"travel
"
Таза абада аквтивдүү эс алууну жактыргандар үчүн деңизден асманга көтөрүлүүчү коридор эң керектүү нерсе.,"travel
"
"Сейилдөөчү сафари (ошондой эле, ""бадал сейилдөө"", ""жөө баскан сафари"" же ""бутка таянуу"" деп аталат) — бир нече саатка же күнгө созулган жөө басуу болуп эсептелет.","travel
"
"Аны тезирээк алуунун бир эле ыкмасы катталган багаж катары жөнөтүү эле. Авиокомпаниянын эрежелерине ылайык, алар сиз кирген жерге багажды жүргүнчүсүз жөнөтө алышпайт.","travel
"
Адамдардын жүгүн азайтуу үчүн кошумча 300 вагон менен жалпы вагон саны 1300 түзөт.,"business
"
"Жаш балдары бар үй-бүлөлөр даярданууга көбүрөөк убакыт коротот, бирок наристе жана мектепке чейинки курактагы балдар менен да таза абага чыга алышат.","health
"
"Бийик кеңдиктерде же тоо ашууларында унаа айдай турган адамдар кар жаап, муз тоңуп, өтө төмөн температуралардын болушу ыктымал экендигин эске алышы керек.","travel
"
"Бүгүнкү күндө Тимбукту жакыр шаар болгону менен, анын атагы туристтерди өзүнө тартып турат. Ошондой эле шаардын аэропорту бар.","travel
"
"Бороондуу мезгилде абдан көп кар жаап, эң кыска убакта тыгылып калууңуз мүмкүн.","disasters
"
"Эгер Түштүк жарым шарда дүйнөнү кыдырып учууну кааласаңыз, океандар арасы маршруттар болбогондуктан, учуу жана учуу багыттары чектелип калат.","travel
"
"Emirates, Etihad Airways, Qatar Airways жана Turkish Airlines сыяктуу авиакомпаниялар кызматтарын Африкага бир топ кеңейтип, Африканын бир топ шаары менен байланыш түзүп, башка Европалык авиакомпанияларга салыштырмалуу теңтайлашкан бааларды сунуштайт.","business
"
Бир да транспорт же жердин үстүндө жүрө турган поезддер Уэмблиде токтобойт жана ал жерде автоунаа токтотуучу жана сейилдөөчү жайлар жок.,"travel
"
"Эреже боюнча, башка өлкөлөрдө узак убакытка чейин туруу үчүн алдын-ала виза алып коюшуңуз керек.","travel
"
Ар бир поездде МетроПлюс жана Метро вагондору бар; МетроПлюс вагондору ар дайым поезддин Кейптаунга жакын жагында болот.,"travel
"
"Адамдардын баары коомдук жашоого катышып, транспорттук тутумдарды колдонот. Траспорттук тутум дээрлик эч кимди канааттандырбайт.","politics
"
"Аймакта калк аз отурукташкандыктан жана жарык булгануусу көп учурда көйгөй жаратпагандыктан, сиз жылдыздарды көрүп, ырахат ала аласыз.","nature
"
"Визанын талаптары жана баалары ар кайсы өлкөдө ар кандай болуп, сиз кайсы өлкөдөн келгениңизге жараша да айырмаланат.","travel
"
"Жалпысынан айтканда, А-дан Б-га түз учкан рейстер үчүн бизнес болобу же биринчи класс болобу, орундуктарды сатып алып жатканда кандайдыр бир арзандатууларды издөөнүн кереги деле жок.","travel
"
Бумеранг ыргытуу туристтердин көпчүлүгү үйрөнгүсү келген өнөр.,"travel
"
"Эгер сиз Түштүк Тынч океанын жана Түштүк Американын батыш жээгин өткөрүп жиберүүнү кааласаңыз, бул учуу жалгыз эле тандоо эмес. (төмөндү караңыз)","travel
"
"Сан-Франциско көптөгөн мейманканалар, ресторандар жана биринчи класстагы конферен-залдардан турган ири туристтик инфраструктурага ээ болду.","travel
"
