question,gemma3_answer
"Araka ilay sombin-dahatsoratra, iza no mety nanomboka fiarahamonina ara-pambolena iray?",1
"Araka ilay sombin-dahatsoratra, mponina voalohany tao amin'ny toerana aiza ilay vondrona nihaza moa?",2
Rehefa inona ny fampiasana ny fomba Pureland origami no hahasoa ny mpamalona taratasy?,1
Iza amin'ireto manaraka ireto no tsy manoritsoritra tsara ny Pureland origami?,1
"Araka ilay sombin-dahatsoratra, toerana aiza no tsy misy ifandraisany amin'ny Sivilizasionan’ny Lohasaha Indus?",3
Iza amin'ireto manaraka ireto no tsy voalaza fa mety ho anaran'ny Sivilizasiona Vanim-potoana Varahina resahina ao amin'ny sombin-dahatsoratra?,4
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no miteraka tombontsoa maharitra?",1
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no mety ho ataon’ny olona iray ho laharam-pahamehana raha toa ka ny tombontsoa eo no ho eo no ifantohany?",4
"Araka ilay sombin-dahatsoratra, iza no niantoka ny ampahany betsaka tamin'ny fandaniana amin'ny ady?",4
Vanim-potoana inona no nialoha ny vanim-potoan’ny Templars?,3
Vanim-potoana inona no tonga taorian'ny vanim-potoan’ny Templars?,1
Fitsaboana na fomba ara-pitsaboana inona no tsy voalaza fa nampiasain’ny dokotera sy mpandidy nandritra ny Fanjakana Romana?,1
"Araka ilay sombin-dahatsoratra, iza amin’ireto manaraka ireto no tsy misy ifandraisany amin’ny fandrosoan’ny sehatry ny fitsaboana nandritra ny Fanjakana Romana?",3
Miankina amin'ny inona ny fahafahana mijery?,1
Miankina amin'ny inona ny fiovaovan'ny firafitry ny maso eo amin'ny organisma?,2
"Araka ilay sombin-dahatsoratra, inona ny fanambarana momba ny Sikhisma tsy mampiseho mazava an’ilay fivavahana?",2
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no heverina ho lafiny fototry ny rafi-pinoana Sikh?",1
"Araka ilay sombin-dahatsoratra, amin’ny inona no mety hitranga ny fahasarotana ho an’ny ankizy manana Olan’ny Tsy Fahampian’ny Fifantohan-tsaina?",4
"Araka ilay sombin-dahatsoratra, nahoana ny ankizy manana Olan’ny Tsy Fahampian’ny Fifantohan-tsaina no manao fihetsika sahisahy?",4
"Araka ny fanazavana ao amin'ny andalana, iza amin'ireo no tsy ohatra amin’ny esafôdazy?",4
Iza amin'ireto manaraka ireto no tsy manoritsoritra tsara ny foto-kevitry ny esafôdazy?,3
"Araka ilay sombin-dahatsoratra, fiasa MySpace inona no mety hahasoa an’ireo mpianatra manana olana amin'ny vakiteny?",3
"Araka ilay sombin-dahatsoratra, iza tamin'ireto manaraka ireto no tsy anisan'ny valintenin'i Krushchev nandritra ny rotaky ny mpiasa?",3
Iza amin'ireto manaraka ireto no tsy antony nahatonga ny korontana tany Polonina?,4
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no tsy nisy fiantraikany tamin'ny fifandraisan’i URSS sy i Etazonia?",1
Iza amin'ireto manaraka ireto no tsy manoritsoritra tsara ny tanjon'ny fanairana hozatra fitatitra manerana ny vatana?,1
Inona no hita ao amin'ny Plateau de Gizeh?,2
Inona no tanjon'ny Piramida Lehibe?,2
Iza no tompon’andraikitra amin’ny fahafantarantsika ilay mpandoro zavatr’olona izay nanimba ny tempoly?,3
Inona no fanambarana marina momba ny fanorenana indray ny tempolin’i Artemisy?,2
"Araka ilay sombin-dahatsoratra, oviana no fotoana talohaloha indrindra nisian’ny karazana mety ho nandeha tamin'ny tongotra roa?",1
Iza tamin'ireto karazana ireto no nandeha tamin’ny tongotra roa?,2
Inona no nokasain’ny tafika an-dranomasina Alemà atao nandritra ny Ady Lehibe Faharoa?,2
"Araka ny fanazavana nomena tao amin’ny andalana, iza no tena nahomby tamin’ny ady an-dranomasina nandritra ny Fampielezan-kevitra tany Atlantika Avaratra?",1
Inona no tsy mbola nisy rehefa nametraka ny fampiasana ny fitaingenan-tsoavaly ny Asyrianina?,1
Ahoana no fomba fitrangan’ny ady rehefa mampiasa fitaingenan-tsoavaly?,3
"Araka ilay sombin-dahatsoratra, aiza no tsy hahitanao olom-pirenena Babyloniana salantsalany?",4
Iza amin'ireto manaraka ireto no natao manokana ho an'ny pretra?,2
Oviana no nahazo laza ny Mpanjaka Tutankhamun?,3
Inona no nahatonga ny Mpanjaka Tutankhamun ho mpanjaka Egyptiana malaza?,1
Inona no tsy vitan’ilay poety Grika Homer?,1
Iza no Grika malaza fantatra amin'ny zavatra hafa ankoatra ny literatiora?,3
Taiza ny fianakaviana hebreo no nandany ny ankamaroan’ny fotoanany?,1
Inona ho an’ny fianakaviana hebreo no tsy tena zava-dehibe?,3
Iza amin'ireto manaraka ireto no tsy voalaza ho fahasamihafana eo amin’ny firenena Skandinaviana?,2
Iza no voalohany nanorim-ponenana tany Groenland?,1
Iza amin'ireto vondrona ireto no misafidy ny hisakafo tsy misy seza?,3
Iza amin'ireto manaraka ireto no tsy anisan'ny fety Romana Fahiny?,4
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no tsy angambaina hanana fiantraika maharitra?",2
"Araka ilay sombin-dahatsoratra, inona no mialoha ny firenena?",3
Inona amin’ny fanambarana momba ny The Drukgyal Dzong no tsy marina?,1
Inona no fanambarana milaza mazava tsara ny zava-niseho vokatry ny afo tao Drukgyal Dzong?,1
Iza amin'ireto fanambarana manaraka momba an'i Kambodza ireto no marina?,4
Iza amin'ireto fanambarana manaraka ireto no manoritsoritra mazava tsara mikasika ny fanafihana an'i Kambaojy?,4
Iza amin'ireto manaraka ireto no tsy nataon'ny Orinasa Holandey Atsinanan’i India nandritra ny fotoanan’izy ireo tany Taiwan?,4
Inona no napetraky ny Fifanarahana Shimonoseki?,4
Ahoana no fomba fandrefesana ny pH amin'ny vokatra simika?,3
Inona no nesorina tamin'ny iôna hidirôzenina?,4
Iza amin’ireto fanambarana manaraka ireto no tsy manoritsoritra marina tsara ny fireharehan’ny liona?,4
Iza amin’ireto fanambarana manaraka ireto no tsy manoritsoritra marina tsara ny fihetsiky ny liona?,4
Remby mahazatra ho an’ny karazana biby mpiremby inona ny bitro?,1
Iza amin'ireto no matetika hazain’ny saka kely?,1
Iza amin'ireto manaraka ireto no tsy ao anatin’ny fomba fihazana ocelot?,3
Iza amin'ireto manaraka ireto no tsy manoritsoritra marina tsara ny ocelot? ,3
Iza amin'ireto manaraka ireto no tsy heverina ho tanjaka lehibe indrindra ho an’ny tigra?,1
"Araka ilay sombin-dahatsoratra, iza amin'ireto no tsy mampitovy ny tigra sy ny liona?",2
"Araka ilay sombin-dahatsoratra, nanao inona i Robert Hooke talohan’ireo biolojista hafa?",1
"""Inona no dikan'ny teny niavian’ny hoe """"sela""""?""",2
"Araka ilay sombin-dahatsoratra, mahay manao inona ny ankamaroan'ny biby?",2
"Araka ilay sombin-dahatsoratra, inona no tsy ananan’ny biby sasany?",3
Inona no manampy ny zavamaniry amin'ny fizotry ny fôtôsentezy?,4
Inona no avoakan'ny olombelona ka fohan’ny zavamaniry?,4
"Araka ilay sombin-dahatsoratra, iza amin'ireto ohatra manaraka ireto no hisakana ny fizotry ny fivoarana?",1
Iza amin'ireto fanambarana manaraka ireto no tsy manoritsoritra marina tsara ny fizotry ny fiforonan-karazana vaovao? ,1
Iza amin’ny ampahany amin'ny rafi-pitatitra no mitondra rà mankany amin'ny fo?,1
Iza avy no fantsona kely indrindra ao amin'ny rafi-pitatitra?,1
Iza amin'ireto manaraka ireto no mampitombo ny fahafahan’ny bibikely mampiforitra ny elany?,1
Iza amin'ireto manaraka ireto no tsy voalaza ao amin’ilay sombin-dahatsoratra toa zavatra iharan’ny fiantraikan’ny fahafahan’ny bibikely manidina?,2
Iza amin'ireto toetra manaraka ireto no tsy mahazatra mikasika ny dinôzôro?,1
Iza amin'ireto manaraka ireto no tsy mahazatra fa heverina ho toetra iombonan'ny vorona sy ny dinôzôro?,3
"Araka ilay sombin-dahatsoratra, singa inona amin'ny zavamaniry cycadacée no angambaina hohanin'ny Tricératops?",1
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no angambaina hohanin'ny Tricératops? ",2
"Araka ilay sombin-dahatsoratra, iza amin'ireto fanatanjahantena manaraka ireto no angambaina ho malaza be any amin'ireo faritra farany avaratr’i Italia?",1
"Araka ny fampahalalana omena ao amin’ilay sombin-dahatsoratra, iza tamin'ireto fanatanjahantena manaraka ireto no nahazoan’i Italia ny tompondaka maneran-tany?",1
Taorian'ny zava-nitranga inona no nahatonga ny faritra sasany tao Luxembourg ho Belza?,2
Iza amin'ireto manaraka ireto no niantraika tamin'ny fialanalanan’i Luxembourg?,3
Firy kilometatra toradroa amin’ny velarantanin'i Torkia no ao anatin’i Eoropa?,4
"Araka ilay sombin-dahatsoratra, sahabo ho firy maily ny halavan’i Torkia?",4
Ampiasaina amin’ny inona ny fiteny Latina ao Vatikana?,1
"Ao Vatikana, inona no tsy ampiasana ny fiteny Italiana?",3
"Araka ilay sombin-dahatsoratra, iza amin'ireto tombontsoa manaraka ireto no azo amin’ny fampifangaroana feo amin'ny solosaina be pitsopitsony?",1
"Araka ilay sombin-dahatsoratra, amin’ny ankamaroan'ny trano fonenana, any amin'ny toerana aiza no ahitana kabone manary amin’ny rano?",1
Aiza tamin'ireto toerana manaraka ireto no nahitana fantsona fandehanan’ny rano maloto manara-penitra?,1
Iza amin'ireto manaraka ireto no mampihodina ny mpanao skate?,1
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no manoritsoritra marina tsara ny lavaka eo amin'ny lelan'ny skate an-dranomandry maoderina?",4
"Araka ilay sombin-dahatsoratra, inona ilay fizotra ahafahan'ny atôma manala ny angovo tafahoatra amin'ny hazavana?",4
Inona no mahatonga ny atôma mamoaka voan-kazavana?,2
"Araka ilay sombin-dahatsoratra, inona no mety hahatonga ny takamoan’ny ampoly ho maty nony farany?",3
Iza amin'ireto manaraka ireto no mety zava-doza raha voakasika rehefa manolo ampola?,3
"Araka ny andalana, inona no mitranga rehefa mipasaka ny vihy?",2
Iza amin'ireto manaraka ireto no ahitana taratra ny antso an-tany lavitra mankety an-tany,1
Iza amin'ireto no ampiasaina hametrahana teleskaopy eny an’habakabaka?,2
Inona no tokony ho marihina momba ny tsingerina fotoana mba hanarahana ny fandehan'ny fotoana?,2
"Araka ilay sombin-dahatsoratra, lafiny inona amin'ny tranga iray no fampitaha amin’ny fotoana?",1
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no heverina fa fahita mahazatra ho an’ny mpandova seza fiandrianana?",2
"Araka ny fanazavana nomena tao amin’ilay andalana, i Charles no voalohany nanao inona?",3
Avy tamin’ny firenena iza ny sambon'i Trygvasson?,4
Tamin’ny fotoana inona teo amin’ny tantara no nampiharan’i Alemaina fitaomana ara-kolontsaina matanjaka teo amin’i Estonia?,3
Nahazo fitaomana avy amin’ny inona ny fiteny Estoniana?,2
"Araka ilay sombin-dahatsoratra, miovaova arakaraka ny anton-javatra inona ny isan'ny mpiteny Hindi teratany?",1
Iza amin'ireto manaraka ireto no fanambarana marina mikasika ny fiteny Hindi sy Urdu?,2
Iza amin'ireto manaraka ireto no tsy marina mikasika ny abidy Hangeul?,1
Niova ho inona tamin'ny farany ny abidy Hunmin Jeongeum?,2
"Araka ilay sombin-dahatsoratra, inona avy ireo fiteny nandova singa tamin’ny Sanskrit?",4
"Araka ilay sombin-dahatsoratra, nihena noho ny inona ny fampiasana fiteny Sanskrit?",4
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no fanambarana marina momba ny gravité sur Io?",2
"Araka ilay sombin-dahatsoratra, iza amin'ireto fanambarana manaraka ireto no manoritsoritra tsara ny sosona ivelan'ny Volana?",4
"Araka ilay sombin-dahatsoratra, aiza no matevina indrindra ny hodi-tanin'ny Volana?",3
"Araka ilay sombin-dahatsoratra, iza amin’ireto manaraka ireto no inoan’ny olona sasany?",3
Inona no lasa manify kokoa rehefa miha-manalavitra ny afovoan'ny Masoandro isika?,1
"Araka ilay sombin-dahatsoratra, ampahany inona amin'ny masoandro no hita avy ety an-tany?",3
Iza amin'ireto fanamarihana manaraka ireto no nanamafy ny teorian’i Copernic?,1
Iza amin'ireto manaraka ireto no tsikaritr’i Galileo Galilei tamin'ny 1610?,1
"Araka ilay sombin-dahatsoratra, avy aiza ny ranon’ny Renirano Amazona?",1
Inona no laza tsy nomena ny Reniranon'i Amazonia?,3
Iza amin'ireo lalan’asa voatonona ao amin'ilay sombin-dahatsoratra no mampiasa Venezoelianina vitsy indrindra?,3
"Araka ny vosoratra, iza amin'ireto sehatra manaraka ireto no mampiasa Venezoeliana betsaka indrindra?",1
"Araka ilay sombin-dahatsoratra, inona no azon’ireo kintana atao amin’ny alalan’ny fiempo?",3
Iza amin'ireto manaraka ireto no hoforonin’ny mpamerin-tosika mpanambatra mahasoa?,1
Inona ireo eva simika mandrafitra ny rano?,4
"Rehefa miova fiendrika ny rano, inona no tsy hiova?",1
"Araka ilay sombin-dahatsoratra, iza amin’ireto manaraka ireto no tsy olana ho an'ireo fanjakana telo ambin'ny folo rehefa miezaka mampihatra lalàna sasantsasany?",1
"Araka ilay sombin-dahatsoratra, fanambarana inona no ahitana taratra marina ny toetry ny fitondrana foibe nandritra ny Ady Revolisionera?",3
Voasoratra manao ahoana ireo teny ao ambadiky ny Fanambarana ny Fahaleovantena?,1
Iza amin’ireto manaraka ireto no mampalaza an’i Singapour?,1
Inona ny Vanda Miss Joaquim?,2
"Araka ilay sombin-dahatsoratra, inona amin’ny kalitaon’ny piramidan’i Gize no tsy noeritreretina ho nahatalanjona an’ireo Egypsianin’ny Fanjakana Vaovao?",1
"Araka ilay sombin-dahatsoratra, avy aiza no mandeha ireo mpihinan-javamaniry manenjika orana?",2
"Araka ilay sombin-dahatsoratra, avy aiza no iaingan’ireo mpihinan-javamaniry manodidina ny volana aprily indraindray?",1
Fanafihana ny firenena iza ny Hetsika Lion-dranomasina?,2
Inona no niantsoan’i Alemaina ny fanafihana an’i Bretaina?,2
Inona no tsy voalaza fa dingana ilaina amin’ny drafitr’i Italia hambabo ny firenena Afrikanina?,3
"Araka ilay sombin-dahatsoratra, inona no heverina fa tanjona lohalaharan’i Italia tamin’ny ady?",1
Iza no nametraka fifandraisana ara-pirahalahiana tamin’ny mpanani-bohitra?,2
Iza ireo mpiara-dia tafiditra amin’ny hetsika Dragona?,1
Fampandrosoana ny teknolojia inona no nahatonga ireo sambo mpisitrika handeha ambanin’ny ranomasina?,4
"Nandritra ny fampiasana azy voalohany, amin’ny sehatra aiza no voafetra tanteraka ny sambo mpisitrika?",3
"Araka ilay sombin-dahatsoratra, iza no nanitsakitsaka fifanekena? ",4
Iza amin’ireto manaraka ireto no tsy notontosain’ny Tafika Mena?,3
Inona no nitranga tamin’ny Lehiben’ny Injenieran’ny Tafika Fahafolo Italianina?,3
Taiza no maty voatifitra i Balbo?,4
"Araka ilay sombin-dahatsoratra, iza amin’ireto teknika manaraka ireto no ampahany manan-danja amin’ny fieritreretana lalina Tibetanina?",3
"Araka ilay sombin-dahatsoratra, ahoana no amelomana an’ireo chakra mandritra ny ivon’ny fieritreretana lalina Tibetanina?",2
Iza no manolotra ny hira fanajana lehibe faharoa mandritra ny fotoana?,4
"Araka ilay sombin-dahatsoratra, iza no manolotra hira fanompoana mandritra ny fanolorana sakafo?",1
Inona no fampisehoana tapany faharoa farany amin’ny takariva?,2
Mizaka zom-pirenena inona i Alessandro Safina?,4
"Araka ilay sombin-dahatsoratra, iza amin’ireto fanambarana manaraka ireto no tsy marina?",2
"Araka ilay sombin-dahatsoratra, iza no naneho hevitra momba ny haavon’ny hafanana tsy ahazoana aina?",2
Taiza no nisy fahatapahan’ny herinaratra noho ny tsunami?,1
"Araka ilay sombin-dahatsoratra, nanao ahoana ny fiantrakan’ny fahatapahan-jiro tamin’i Tonga?",4
Tamin’ny fotoana inona ny polisy no afaka nampiasa ny basin-dradarany hamantaranandro ny hafainganam-pandehan’i Jonny Reid?,1
"Araka ilay sombin-dahatsoratra, nahoana no sarotra ho an’ny polisin’i Novely Zelandy ny mandrefy ny hafainganam-pandehan’i Jonny Reid?",1
Taiza no nisy ny ivon’ny fihovitrovitry ny tany nahakasika an’i Butte?,2
Inona no nitranga nandritra ny rotaka tao Abu Ghraib?,4
Nahoana no nahazo laza ny fonja irakianina? ,4
Inona ny karazan-danonana ilaina tontosaina ao amin’ny Kianjam-pahatsiarovana ny Ady ao Maui?,1
Iza avy eo no nanome fanazavana antsipiriany amin’ny fanafoanana ny lanonana?,2
Iza no heverin’ny mponin’i Bishkek maro ho tompon’andraikitra tamin’ny fandrobana?,3
Iza no niampanga ny mpanao fihetsiketsehana avy any atsimo noho ny fandrobana?,1
Oviana ny Ring no niaina fitomboan’ny varotra?,1
Oviana i Jamie Siminoff no nanapa-kevitra hanomboka ny Ring?,1
Nandrisika ny ankizy tolo-kevitra momba ny inona ny fizarana tsirairay amin’ny Reading Rainbow?,3
Inona no mety nahatonga ny fanafoanana ny andian-tantara Reading Rainbow?,1
Iza amin’ireto manaraka ireto no tsy tohan-kevitra nataon’ny manampahefana tao Amsterdam sy ny mozea mikasika ny hazo?,3
"Araka ny filazan'ny lehiben'ny mpanaramaso ny RSPCA, iza amin'ireto manaraka ireto no tokony hanara-penitra ny fanarahamaso?",4
"Araka ilay sombin-dahatsoratra, inona no mety hanampy amin'ny fanamafisana ny maha-zava-dehibe ny fiahiana biby eo amin’ireo mpiasan'ny labatoara aostraliana?",1
"Araka ilay sombin-dahatsoratra, inona no asan’ilay olona voasambotra?",1
"Araka ilay sombin-dahatsoratra, raha niely ny vaovao momba ny fisamborana iray hafa, firy ireo niharam-boina nanaovana fandevenana?",2
"Ho setrin'ny fihetsiketsehana, iza no firenena tsy nandroso tamin'ny fifanarahana ACTA nosoniaviny?",2
"Araka ilay sombin-dahatsoratra, iza amin'ireto firenena manaraka ireto no nanapa-kevitra hanemotra ny dingana fidirana amin'ny ACTA?",4
Firy ny olona naratra vokatry ny loza fihoaran-kafanan’ny iPod?,1
Iza no nilaza fa tsy dia lehibe loatra ny loza fihoaran-kafanana?,4
"Nandritra ny fandraisam-pitenenany, inona no nolazain'i Steve Jobs fa hoforonin’ny Apple indray?",2
Inona no tanjon'ny fandraisam-pitenenan’i Steve Jobs izay naharitra adiny roa?,3
Inona no fanambarana nataon'i Cristina Fernandez de Kirchner tao amin'ny Teatra Arzantina?,1
Taiza no nanambaran’i Cristina Fernandez de Kirchner ny fikasany hirotsaka hofidiana?,3
Inona no voka-pikarohana hitan'ny ACMA momba ny Big Brother?,1
Inona avy ireo mpihazaka tsy maintsy hajain’ny haino vaky jery mba ho raisina ho votoaty amin'ny aterineto?,2
Iza no mpitarika ny Antoko Liberaly ao Aostralia?,2
Nahoana no tsy mbola manana indostrian'ny angovo nokleary i Aostralia?,1
Iza amin'ireo mpikorisa an-dranomandry no nifaninana nila fanampian'ny mpitari-dalana?,4
Iza no firenena nahazo laharana fahafolo tamin'ny Super-G ho an'ny sokajy mitsangana vehivavy?,1
"Araka ilay sombin-dahatsoratra, inona ny fanambarana tsy marina momba an'i Blake?",2
"Araka ilay sombin-dahatsoratra, iza amin'ireto manaraka ireto no tsy nahazo an'i Blake?",3
Inona no tsy hampiasana ny tahirim-bolan'ny ONU momba ny fiakaran'ny maripàna?,1
"Araka ilay sombin-dahatsoratra, inona no antenain’ny ONU hovonjena?",3
Iza amin'ireto manaraka ireto no tsy notononin'i Albert Muchanga ho zavatra mbola mila ifanarahana?,2
