question,gemma3_answer
"Inmein se kaunsi cheez, poori body mein nerve impulse bhejne ke maksad ke baare mein sahi jankari nahi de rahi?",1
Giza Plateau mein kya milta hai?,1
Great Pyramid banane ka kya maksad tha?,2
Artemis ke mandir ko nasht karne mein kiska hath tha?,1
Artemis ke mandir ko punar nirmaan ke baare mein konsa kathan sahi hai?,2
Passage ke hisab se sabse pehle kab kisi prajati ne do pairon par chalna shuru kiya?,1
Inme se konsi prajati niyamit roop se apne pairon par chalti thi?,2
German nausena dusre vishva yuddh ke dauran kya karna chahti thi?,1
"Passage mein di gayi jankaari ke hisab se, uttari atlantic abhiyan ke dauran kise nausena yudh mein sabse jada safalta mili?",2
Assyrians ne jab ghudsavaari shuru ki thi tab konsi cheez majud nhi thi?,1
Ghudsavaari ka istemal karne wali ladaiyan kaise ladi jati hain?,3
"Passage ke hisab se, apko ak ausat Babylon ka nivaasi kahan nhi milega?",4
Inme se khas taur par pujariyon ke liye kya tha?,2
Raja Tutankhaman ko kab prasiddhi mili?,3
Kis cheez ki wajah se Raja Tutankhama misra ke prasiddh raajaon mein se ek bane?,1
Greece ke kavi Homer kya nhi kar sakte the?,2
Greece ka konsa prasidh vyakti saahitya ke alawa kisi anya cheez ke liye jana jata tha?,3
Hibru parivar apna adhikansh jeevan kahan bitate the?,1
Hibru parivar ke liye kya jayad zaruri nhi tha?,3
Inme se kise scandinavian deshon ke bich antar ke rup mein nhi btaya gaya?,2
Greenland ko sabse pehle kisne basaaya tha?,1
Konsa group kursiyon par baithkar khana nhi khaata?,3
Inme se konsi cheez prachin roman bhojan ka hissa nhi thi?,4
Passage ke hisab se inme se kiska asar lambe samay tak padne ki sambhavna nhi hai?,2
Passage ke hisab se rashtra se pehle kya hota hai?,3
Drukgyal Dzong ke bare mein konsa kathan sahi nhi hai?,1
Konsa kathan Drukgyal Dzong mein aag ke parinam ke bare mein sahi batata hai?,1
Inme se konsa kathan kambodiya ke bare mein sahi hai?,4
Inme se konsa kathan Kambodiya par aakramanon ka sahi varnan karta hai?,4
Ditch east india company ne taiwan mein apne samay ke dauran inme se kya kiya?,1
Shimonoseki ki sandhi ne kya kiya?,4
Kisi rasayan ka ph star kaise maapa jata hai?,3
Hydrogen aayan se kya hataya gaya hai?,4
Inme se konsa kathan Share pride ka satik varnan nahi karta?,2
Inme se konsa kathan Shareon ke vyavhaar ka satik varnan nahi karta?,4
Khargosh aam taur par kis tarah ke shikariyon ka shikar hote hain?,3
Chhoti billiyaan aam taur par inme se kiska shikar karti hain?,1
Inme se konsa Ocelot ke shikar ka tarika nhi hai?,1
Inme se konsa Ocelot ka sahi se varnan nhi karta? ,3
Inme se kise bagh ki sabse badi takat nahi mana jata?,1
Passage ke hisab se bagh aur sher mein kya antar hai?,2
Passage ke hisab se Robert Hook biologist se pehle kya kaam karte the?,1
Cell ka kya matlab hai?,2
Passage ke hisab se adhikatar janwar kya kar sakte hain?,2
Passage ke hisab se kuch janwaron ke pass kya nhi hota?,3
Photosynthesis ki prakriya se paudhon ko kya milta hai?,3
Manushya kya saass chhodte hain jo paudhe saass lete hain?,4
Passage ke hisab se inme se konsa udharan vikas ki prakriya mein badha banega?,1
Inme se konsa kathan prajaatikaran ka sateek varnan nhi karta? ,1
Circulatory system ka konsa hissa rakt ko hriday tak le jata hai?,1
Circulatory system mein konsi naliyan sabse chhoti hoti hain?,1
Keede ke apne pankha ko vaapas apne shareer par lane ke kshamta inme se kis cheez ko badhati hai?,2
Inme se konse cheez passage mein nhi batayi gayi hai jo keede ki urdne ki kshamta ko prabhavit karti hai?,2
Inme se dynasore ki konsi vishesta nhai hai?,2
Inme se kise aam taur par pakshiyon aur dynasore ki visheshta nhi mana jata hai?,3
Passage ke hisab se triceratops cycads paudhe kis hisse ko khate hain?,1
Passage ke hisab se triceratops inme se konsa khana sabse adhik khaate hai? ,2
Passage ke hisab se inme se konse khel Italy ke uttari kshetron mein lokpriya hain?,3
Passage ke hisab se Italy ne inme se kis khel ki championship jeete?,1
Kis ghatna ke baad Luxembourg ka kuch hissa belgium ka hissa ban gaya?,2
Inme se kisne Luxembourg ki tatasth par asar dala?,1
Turkey ke kul kshetrafal mein se kitna varg kilometre Europe mein hai?,4
Passage ke hisab se Turkey lagbhag kitne mile lambi hai?,4
Vatican city mein latin bhasha ka istemal kis mein kiya jata hai?,1
Vatican city mein Italian bhasha ka istemal kis mein nhi kiya jata?,3
Passage ke hisab se parishkrit computer par dhwani ko mix karke inme se konsa fayda hota hai?,1
Passage ke hisab se inme se kis jagah par lagbhag har ghar mein ek flush shauchalaya hai?,1
Inme se kis jagah par behatar sivej system hai?,1
Inme se kis vajah se skate mudata hai?,1
Passage ke hisab se inme se kaun si cheez adhunik ice skate ke khokhlepan ka sateek varnan karti hai?,3
Passage ke hisab se konsi prakriya parmaanuon ko atirikt oorjaa se chhutkara dilati hai?,4
Parmaanuon photon ko kyu nikalte hain?,1
"Passage ke hisab se, prakash bulb kis wajah se kaam nahi karta?",3
Prakash bulb badalte samay inmein se kya chhuna khatarnaak ho sakta hai?,3
"Passage ke hisab se, naabhik ke alag hone par kya hoga?",2
Inmein se kya lambi doori ki call waapas Prithvi par paravartit karta hai,2
Inmein se kya telescope ko antriksh mein rakhta hai?,2
Samay ke beetne par nazar rakhne ke liye chakreeya ghatna ke baare mein kis baat ko dhyaan mein rakhna chahiye?,2
"Passage ke hisab se, samay ko ghatna ki kis baat ki tulna ke liye upyog kiya jaata hai?",1
"Passage ke hisab se, takht ke uttaradhikari ke liye kya paramparagat maana jaata hai?",2
"Passage ke hisab se, Charles ne pehli baar kya kiya?",3
Trygvasson bera kis desh ka tha?,4
Itihaas mein kis samay Germany ka Estonia par bada sanskritik prabhav tha?,3
Estonia ki bhasha par kiska asar tha?,2
"Passage ke hisab se, mool roop se Hindi bolne waalon ki sankhya kis aadhar par ghatti badhti hai?",1
Hindi aur Urdu bhashaon ke liye inmein se kaunsi baat sahi hai?,2
Inmein se kya Hangeul akshar ke baare mein sahi tathya nahi hai?,2
Hunmin Jeongeum akshar ko kis mein badal diya gaya?,2
"Passage ke hisab se, sanskrit ka asar kin bhashaon par hua hai?",4
"Passage ke hisab se, sanskrit ka upyog kis wajah se fika pad gaya?",4
"Passage ke hisab se, lo par gravity ke liye inmein se kaunsi baat sahi hai?",1
"Passage ke hisab se, Inmein se kaunsi baat Chand ki baahri parat ke liye sahi hai?",3
"Passage ke hisab se, chaand ki parat sabse moti kis jagah par hai?",3
"Passage ke aadhaar par, inmein se kin baaton par kuchh log bharosa karte hain?",3
"Veh kya cheez hai jo sooraj ke center se jitna aage hoti jaati hai, utni hi patli hoti jaati hai?",3
"Passage ke hisab se, sooraj ka kaunsa hissa dharti se dikhta hai?",3
Inmein se kis observation ki mada se Copernicus theory ki pushti hui?,1
"1610 mein, Galileo Galilei ne yahan batayi gayi cheezon mein se kya dekha tha?",2
"Passage ke hisab se, Amazon River ko paani kahan se milta hai?",1
Amazon River ki kis baat ke liye sarahna nahi ki jati hai?,2
"Passage mein bataaye gaye kis kaam mein, Venezuela ke logo ko sabse kam naukriyan milti hain?",1
"Passage ke hisab se, kis kaam mein Venezuela ke logo ko sabse zyada naukriyan di jati hain?",1
"Passage ke hisab se, fusion se taaron ko kya karne mein madad milti hai?",3
"Koi faydemand fusion, inmein se kaunsa reactor banayega?",1
Paani ki raasaynik sanrachna kya hai?,4
"Jab paani apna roop badalta hai, to kaunsi cheez waisi hi rehti hai?",1
"Pasaage ke hisab se, kuchh qanoonon ko laagoo karne ki koshish karte samay, terah raajyon ke liye inmein se kaunsa mudda zaroori nahi tha?",1
"Pasaage ke hisab se, krantikari yuddh ke dauran, inmein se kaunsi baat kendra sarkaar ki haalat par sahi baithti hai?",3
Swatantrata ke mool ghoshna ke pichhe kaise shabd likhe gaye hain?,3
Singapore inmein se kiske liye mashhoor hai?,1
Vanda Miss Joaquim kya hai?,2
"Passage ke hisab se, Giza pyramids ki kis gunavatta se, Naye saamraajy ke misravaasiyon ke hairan hone ki ummeed nahi thi?",1
"Passage ke hisab se, shakahari jeev khaane ki talaash mein kahan aate hain?",3
"Passage ke hisab se, shaakaahaaree praanee April ke aaspaas kis kshetra ko chhod dete hain?",1
Operation Sealion mein kis desh par hamla kiya gaya tha?,2
Britain par kiye gaye hamle ko Germany ne kya naam diya tha?,2
Africa ke desho par qabza karne ke Italy ki yojna mein inmein se kis cheez ko zaroori step ke taur par nahi bataya gaya hai?,3
"Passage ke hisab se, Italy ke yuddha ka mukhya uddeshya kya mana gaya tha?",1
Hamla karne walo ke saath kisne dostana rishte banaye?,2
Operation Dragoon mein shaamil sahayogi kaun the?,1
Kis technology ke vikaas ki wajah se panadubbiyan paani ke niche yaatra karane lagi?,4
"Pehli baar istemaal karne ke dauran, panadubbiyaon ki kabiliyat kin cheezon mein sabse kam thi?",3
"Passage ke hisab se, kisne agreement ka ullanghan kiya? ",4
Inmein se kaunsa kaam Red Army ne nahi kiya tha?,3
Italian Tenth Army ke Engineer-in-Chief ko kya hua tha?,3
Italo Balbo ko kahan mara gaya tha?,4
"Passage ke hisab se, inmein se kaunsi takneek, Tibetan meditation ke zaroori hissa hain?",3
"Passage ke hisab se, Tibetan meditation ke “center” ke dauran chakras kaise sakriya hote hain?",2
Program ke dauran doosra bhakti geet kisne sunaya?,4
"Passage ke hisab se, khana kilate samay kisne bhakti sunaya?",1
Us raat ki second-last performance kaunsi thi?,2
Alessandro Safina kis desh se hain?,4
Passage ke aadhaar par inmein se kaunsi baat sach nahi hai?,1
"Passage ke hisab se,asuvidhaajanak taap star ke sambandh mein kisne tippani ki?",2
Tsunami ki gatividhi ki wajah se kahan ki bijli gul ho gayi thi?,1
"Passage ke hisab se, bijli gul hone ki wajah se Tonga par kya asar pada?",2
Jonny Reid ki driving speed ko maapne ke liye police ne apni radar gun ka istemaal kab kiya?,1
"Passage ke hisab se, New Zealand police ke liye Jonny Reid ki speed par nazar rakhna mushkil kyun tha?",2
Butte sa juda bhookamp kahaan kendrit tha?,2
Abu Ghraib mein dange ke dauran kya hua?,3
Iraq ki jail kis wajah se badnaam hui? ,4
Maui ke War Memorial Stadium mein kis tarah ka aayojan hone wala tha?,3
"Aakhir mein, aayojan ke cancel hone ke sambandh mein kisne safayi di?",2
Bishkek ke kuchh nivaasiyon ne lootpaat ke liye kise zimmedaar thehraya?,3
Lootpaat ke liye dakshin ke pradarshanakaariyon ko kisne zimmedaar mana?,1
Ring anubhav se bikree kab badhi?,1
Jamie Siminoff ne Ring shuru karne ka faisla kab liya?,1
Reading Rainbow ke har episode mein bachchon ko kis cheez ka sujhaav diya gaya tha?,4
Reading Rainbow series ke cancel hone ki kya wajah rahi hogi?,1
Ped ke sambandh mein Amsterdam aur museum ke adhikaariyon ne inmein se kaun si baat nahi kahi thi?,1
"RSPCA ke mukhy nirikshak ke hisab se, inmein se kiske liye, nireekshan ka manak bana dena chahiye?",2
"Passage ke hisab se, Australia ke qasaikhaano ke shramiko ke liye, pashu kalyaan ki zaroorat ko mazbooti dene mein kya cheez madad kar sakti hai?",1
"Passage ke hisab se, jis vyakti ko giraftar kiya gaya hai vah kya kaam karta hai?",1
"Passage ke hisab se, jab ek aur giraftari ki khabar fail rahi thi, tab kitne logo ka antim sanskar kiya ja raha tha?",2
"Dharane ke virodh mein, kaunsa desh ACTA samjhaute par hastakshar karne ke lie aage nahi aaya?",2
"Passage ke hisab se, inme se kaunse desh ne ACTA samjhaute ko manjur nahin karne ka faisala kiya hai?",4
iPod overheatig ki ghatna ki vajah se kull kitne logo chhote aayin?,3
Yah kisne kaha ki overheating ki ghatnayein zyaada gambhir nahin hain?,4
"Apne bhashan ke dauran, Steve Jobs ne Apple ke kis product ka phir se aavishkar karne ki baat ki?",2
Steve Jobs ke do ghante ke bhashan ka maksad kya tha?,3
Argentine theatre mein Christina Fernandes die Kirchnerne ne kya ghoshana ke?,1
Christina fernandes die kirchnerne ne kis jagah par apne chunaw ladne ke ghoshana ke?,3
Big brother ke bare mein ACMA ko kya pata chala?,1
Internet content maane jaane ke liye media ko konse parameters ke under aana chahiye?,2
Australia ki Liberal Party ka leader koun hai?,1
Australia mai phele se koi nuclear power industry kyon nhi hai?,4
Kis skier ne guide ki madad se pratiyogita me hissa liya?,3
Mahilaaon ki standing class ke liye super-jee mai konsa desh dasaven asthan par raha?,2
"Passage ke hisaab se, blek ke baare mein kaunsa statement sahi nahi tha?",2
"Passage ke hisaab se, Blek ke sath inmein se kya nahi hua tha?",3
Sanyukt Rashtra Sangh ke vaishvik taapvriddhi fund ka istemaal kis kaam ke liye nahi kiya jayega?,2
"Passage ke hisaab se, Sanyukt Rashtra Sangh kya bachaane ki ummid kar raha hai?",3
Nimnlikhit me kisko Albert Muchangane aisi chiz ke roop me maana jiske lie sehamti ki aavashykta hai?,4
"Passage ke hisaab se, July se trading kyun shuru ho sakti hai?",2
"Passage ke hisaab se, atlanta journal-constitutionne ne shiksha adhikariyon par kya aarop lagaaya?",3
"Passage me di gai jaankari ke hisaab se, Dha Atlanta Journal-Constitution ki report mein kis baat ka ullekh nahi kiya gaya tha?",3
"Passage ke hisab se, bumbaari ke baad inme kis baat ke baare me pata chala?",4
Jeesas ne 2017 mein Manchester City mein shamil hone ke baad se kul kitne match khelein hain?,4
Jeesas ko kis club se 27 million ki fees dekar apni team me shamil kiya?,1
chhatrawas ke baare me inme se kaunsa kathan sahi nahi hai?,4
"Passage ke hisab se, inme se kaunsa kathan sahi hai?",3
"Passage ke hisab se, takraav ke baare me kaunsi jaankari pukhta nahi hai?",1
"Passage ke hisab se, takraav ke baare me abhi kis baat ka pata lagaya jaana baaki hai?",4
"Passage ke hisab se, sabse ameer amerikiyon ke soochi mein Batten ko kis asthan par rakha gaya tha?",3
Batten ne inmein se kisko daan diya?,2
Governor Ernold schwarzenegger ne inme se kis bill par hastaskhar nahi kiye hain?,3
"Passage ke hisab se, kaun kahi gayi baato ko ansuna karta hai?",3
"Passgae ke hisab se, baate sunne ke mamle mein Miller ke lie inmein se kaunsi baat sach hai?",2
‘Swachh Vayu Adhiniyam’ (clean air aikt) mein sudhar karne ka sujhav kisne dia?,3
Is baat ka kisne khandan kia ki ‘Swachh Vayu Adhiniyam’ chunav se pehle kiya jaane vala stunt hai?,2
Jab Cyanuric acid aur melamine compound billi ke mutra mein ek dusre ke sath pratikriya karte hain to kya banata hain?,3
Shodhkarta infrared spectroscopy ka istemaal kise observe karne ke lie karte hain?,2
