question,gemma3_answer
Mətnə əsasən nə üçün orta məsafəyə qaçan bir atlet daha bahalı avadanlıq ala bilər?,1
Mətnə əsasən orta məsafəyə qaçış üçün nə tələb olunur?,3
Nüvə maqnit rezonansını kim kəşf edib? ,3
Tibbi diaqnoz qoyma vasitəsi kimi maqnit rezonans üçün ilk patent neçənci ildə verilmişdir? ,2
Mətnə əsasən başqalarının fiziki hərəkətlərini şərh etmək üçün insanlar nəyi güclü şəkildə anlamalıdırlar?,2
Mətnə əsasən başqalarının niyyətini anlamaq insanlara nədə kömək edir?,1
Mətnə əsasən aşağıdakılardan hansı süni intellektin əsas məqsədinin düzgün xülasəsidir?,4
Mətnə əsasən Sİ ən çox aşağıda verilənlərdən hansı ilə əlaqələndirilir?,3
Mətnə əsasən aşağıda verilənlərdən hansı bir nöqtədə birləşən düşüncə tərzinə malik bir insanın gücüdür?,4
Mətnə əsasən aşağıda verilənlərdən hansı bir nöqtədə birləşən düşüncə tərzinin ən mühüm amili hesab edilmir?,2
Mətnə əsasən aşağıda verilənlərdən hansı mikro-ifadə hesab olunmayacaq?,4
Mikro-ifadənin şərhi ilə bağlı aşağıdakı fikirlərdən hansı doğru deyil?,3
İntibah nəticəsində aşağıda verilənlərdən hansı daha çox əhəmiyyət kəsb etdi? ,3
İntibah nəticəsində ən az diqqət aşağıdakılardan hansına yetirilirdi?,1
Aşağıdakılardan hansı münasibətləri davam etdirmək üçün internetdən istifadə etmək motivasiyasını əks etdirmir?,3
Aşağıdakılardan hansı fərdi iştirak üçün internetdən istifadə etmək motivasiyasını əks etdirmir?,4
Qərbi Avropa nə zaman təsirlərə çox güvənməyi dayandırdı və öz stilini inkişaf etdirməyə başladı?,1
Paltarı bağlamaq üçün düymələrdən istifadə etmək nəyin nəticəsi idi? ,3
Mətnə əsasən aşağıda verilənlərdən hansı ətraf mühitlə bağlı yaranan problemlərin uzunmüddətli həlli hesab olunur?,3
Mətnə əsasən aşağıda verilən həll yollarından hansı ətraf mühit problemlərinin simptomatik müalicəsi hesab edilmir?,2
Diqqət mərkəzində olan problemin dini kontekstdən daha çox güc tarazlığı ilə əlaqəli olduğu deyilən Avropada ilk müharibə hansı ölkədə olub?,4
Hansı müharibə bəzən sonuncu “dini müharibə” kimi tarixdə qalıb?,1
Katolik kilsəsinin aşağıdakı aspektlərindən hansı araşdırılmırdı?,2
Mətnə əsasən Versalda kim öldürülmüşdü?,4
Kral və Kraliça aşağıda verilənlərdən hansına izdiham tərəfindən vadar edilməmişdir?,3
Aşağıda verilənlərdən hansı Britaniyanın qeyri-ənənəvi dəniz müharibəsinin nəticəsi deyildi?,3
Hansı fikir Britaniyanın Almaniyaya qarşı dəniz mühasirəsini dəqiq təsvir etmir?,4
Mətnə əsasən dağınıq skleroz diaqnozu ən çox kimlərə qoyula bilər?,1
Mətnə əsasən müntəzəm fəaliyyətlərlə məşğul olan iştirakçılar nə üçün daha çox dəstəyə ehtiyac duyurlar?,1
"Mətnə əsasən, qılıncoynatma adətən necə oynanılır?",4
Mətnə əsasən aşağıdakılardan hansı daxili zəhərlənmənin ən yaxşı göstəricisi olardı?,4
Mətnə əsasən zərərçəkmişi yoxlayarkən ilk hansı addım atılmalıdır?,1
Aşağıdakı fikirlərdən hansı zərərçəkmişin yoxlanılması prosesini düzgün əks etdirmir?,1
Fransız İnqilabının səbəb olduğu dəyişikliklərdən hansı işçi sinfinə aid vətəndaşlara əhəmiyyətli təsir göstərdi?,2
Fransız inqilabından sonra hərbi və digər peşələrdə uğur nəyə əsaslanmırdı?,4
Hansı dövlət xidməti inkişaf etmiş ölkələrdə daha çox narazılığa səbəb olur?,3
Mətnə əsasən ictimai nəqliyyat sistemləri haqqında nə demək olar?,3
Mətnə əsasən sürücülərin proqnozlaşdıra bilməməsi səbəbindən aşağıdakılardan hansını qiymətləndirmək çətin ola bilər?,1
Aşağıdakılardan hansı yol hərəkəti axınını riyazi şəkildə təmsil edərkən istifadə olunur?,4
Herşi və Çeyz DNT-lərini bakteriyaya yeritmək üçün nədən istifadə etdilər? ,4
Mutasiyanın nəsillərə ötürülmə qabiliyyəti nədən asılıdır?,1
"Mətndə verilən məlumatı nəzərə alsaq, mutasiyaların müxtəlif formada təsirləri nəyə əsaslanmır?",1
Aşağıda verilənlərdən hansı qədim mədəniyyətlərin keçi saxlamasının səbəbi deyildi?,3
Qolfda məqsəd nəyin ən az miqdarını götürməkdir?,2
Parkurda ot harada daha qısa biçilir?,2
Eksperimentin səciyyəvi məqsədi nədir?,1
Mətnə əsasən elmi tədqiqatı aparmağa nə kömək etmir?,1
Mətnə əsasən tornadolarla bağlı hansı məlumat doğru deyil?,3
Mətnə əsasən aşağıdakı məlumatlardan hansı tornadoların əksəriyyətini dəqiq təsvir edir?,4
İnsanlar aşağıda verilənlərdən hansını 16-cı əsrdə etməyə başladılar?,4
İnsanlar nə vaxtdan linzalardan istifadə edərək əşyaları böyüdürlər?,1
Mətnə əsasən Məhəmmədin mağarası onun mənəvi təcrübələri və ya dəyərləri haqqında nə deyir?,1
Mətnə əsasən ilk dəfə dəmirdən nə üçün istifadə olunub?,1
Mətnə əsasən nə üçün niyə taxta çarxlar polad çarxlarla əvəz edilib?,4
Mətnə əsasən Romantizm dövründə hansı profil üzrə fərdlər formalaşırdı?,2
Aşağıdakı məlumatlardan hansı texnoloji determinizmin ümumi ideyasını əks etdirmir? ,1
Mətnə əsasən aşağıda verilənlərdən hansı yayı çəkməklə əlaqəli deyil?,4
Mətnə əsasən aşağıdakılardan hansı daha yüngül səslə əlaqəlidir?,3
Fosillər əllərin ən son hansı məqsədlər üçün istifadə olunmağa uyğunlaşdırıldığını göstərir?,1
Aşağıda verilənlərdən hansı şimpanzenin əl-ayaqlarını dəqiq təsvir edir? ,2
Seçim yeni genetik müxtəlifliyi hansı variantdan çıxarır?,4
Genetik müxtəliflik əlavə etmək üçün hansı proses məsuldur?,3
Mətndə verilən məlumata əsasən primat “zülal problemini” həll etmək üçün bunlardan hansını yeməlidir?,3
Mətnə sasən aşağıdakı problemlərdən hansı əsas amin turşularının çatışmazlığından qaynaqlanmır?,1
Müəyyən bir alt mədəniyyət üzvləri çox vaxt qrupla əlaqəsini necə ifadə edirlər?,4
"Mətndə verilən nəzəriyyəyə görə, özünü təhlükəli davranışa meyilli olduğu üçün stereotipləşmiş irqi azlıq ilə tanıdan uşaqla nə baş verə bilər?",2
Mətnə əsasən uşağın irqi stereotiplərlə bağlı bilgisi aşağıdakılardan hansına təsir edə bilər?,2
Mətnə əsasən aşağıda verilənlərdən hansı “vəhşi” uşağın böyüdülməsinə uyğun gəlmir?,2
Mətnə əsasən aşağıda verilən məlumatlardan hansı uşaqlarda “vəhşi” davranışı dəqiq təsvir edir?,2
Mətnə əsasən aşağıdakı təcrübələrdən hansı dolanışıq yönümlü kənd təsərrüfatına uyğun gəlmir?,2
Aşağıda verilənlərdən hansı adi kənd təsərrüfatı praktikasını düzgün təsvir edir?,4
Muzeyi ziyarət etmək turizmin hansı kateqoriyasına aiddir?,3
"Mətnə əsasən, istirahət məqsədilə səyahət edənlər üçün prioritet nə ola bilər?",2
Mətndə yerli kilsə daxilində dəyişiklik qorxusunu azaltmağa kömək edən vasitə kimi nə qeyd olunur?,1
Mətnə əsasən öz tarixini başa düşmək nəyə kömək edə bilər?,1
Aşağıdakı fikirlərdən hansı bilik əldə etmək üçün postmodern yanaşmanı dəqiq təsvir edir?,4
Aşağıda qeyd olunan fikirlərdən hansı post-modern öyrənmə yanaşmasını dəqiq əks etdirmir?,2
Normal yuxu müddətində bilərəkdən oyandıqdan sonra bunlardan hansı yuxunun yarımçıq qalması prosesinə mane ola bilər?,3
Aşağıdakılardan hansı yuxunun yarımçıq qalmasının dəqiq təsviri deyil?,4
Beyin daha tez-tez aydın yuxu görməyə çalışdıqda nə artır?,4
Tez-tez aydın yuxu görmənin bədənə aşağıda qeyd olunan hansı mənfi təsirləri ola bilər?,1
Mətnə əsasən ənənəvi komandalarla virtual komandalar arasında oxşarlıq nədir?,1
Mətnə əsasən fiziki və virtual komandalarla bağlı hansı məlumat doğru deyil?,1
Aşağıda verilənlərdən hansı məzmun nəzəriyyələrinin məqsədi deyil?,4
Aşağıdakılardan hansı üçlüklər qaydasının obyekti deyil?,4
Aşağıda qeyd olunanlardan hansı 35 mm-lik fotoşəkil formatını təsvir etmir?,3
"Mətnə əsasən istehsalçılar obyektiv istehsalının keyfiyyətini artırdıqca, böyüdücü obyektivlər necə təkmilləşdirildi?",3
Mətnə əsasən nə zaman böyüdücü obyektiv əsas obyektivdən üstün ola bilər?,3
Aşağıda qeyd olunanlardan hansı mistisizmin dəqiq təsviri sayıla bilməz?,1
Mətnə əsasən aşağıdakılardan hansı mistisizmin əsasını təşkil etmir?,2
Mətnə əsasən kənd təsərrüfatı cəmiyyətinin ilk təsisçisi kim ola bilər?,3
"Mətnə əsasən, moa adlı quşları ovlayan qrup hansı yerin ilk sakinləri olub?",2
Hansı ssenaridə Pureland oriqami metodundan istifadə qatlayıcıya fayda verə bilər?,2
Aşağıda verilənlərdən hansı Pureland oriqamisini düzgün təsvir etmir?,1
Mətnə əsasən hansı yer Hind Vadisi Mədəniyyəti ilə əlaqələndirilməyib?,3
Aşağıdakılardan hansı mətndə bəhs edilən Bürünc çağın mədəniyyətinin mümkün adı kimi qeyd olunmur?,3
Mətnə əsasən aşağıdakı verilənlərdən hansı uzunmüddətli fayda verir?,1
"Mətnə əsasən əgər kimsə diqqətini dərhal faydalara yönəldirsə, aşağıdakılardan hansına üstünlük verə bilər?",4
Mətnə əsasən müharibə xərclərinin əsas hissəsini kim ödədi?,4
Tampliyerlərin dövründən əvvəl hansı vaxt müddəti gəlirdi?,3
Tampliyerlərin dövründən sonra hansı dövr gəlirdi?,1
Roma İmperiyası dövründə həkim və cərrahlar tərəfindən hansı tibbi müalicə və ya prosedurun istifadə edildiyi qeyd olunmur?,1
Mətnə əsasən aşağıdakılardan hansı Roma İmperiyası dövründə tibb sahəsində əldə edilən nailiyyətlərə aid deyil?,3
Görmə qabiliyyəti nədən asılıdır?,1
Göz formalarının orqanizmlər arasında dəyişməsi nədən asılıdır?,2
"Mətnə əsasən, siqhizmlə bağlı hansı fikir dini düzgün təsvir etmir?",2
"Mətnə əsasən görə, aşağıdakılardan hansı siqh inanc sisteminin əsas cəhəti hesab olunur?",1
Mətnə əsasən diqqət çatışmazlığı pozğunluğu olan uşaqlar nəyə diqqət yetirməkdə çətinlik çəkə bilər?,1
"Mətnə əsasən, diqqət çatışmazlığı pozğunluğu olan uşaqlar niyə riskli davranışlara meyllidirlər?",4
"Mətndə verilən məlumatlara əsasən, bunlardan hansı müvəqqəti qurğuların qurulması nümunəsi deyil?",2
Aşağıdakılardan hansı müvəqqəti qurğuların qurulması anlayışını düzgün təsvir etmir?,3
Mətnə əsasən hansı MySpace funksiyası oxumaqda çətinlik çəkən tələbələrə fayda verə bilər?,1
Mətnə əsasən aşağıdakılardan hansı Xruşovun işçilərin etirazlarına reaksiyasının bir hissəsi deyildi?,3
Aşağıdakılardan hansı Polşada baş verən iğtişaşların səbəbi deyildi?,4
Mətnə əsasən aşağıdakılardan hansı SSRİ ilə ABŞ arasındakı münasibətlərə təsir etməmişdir?,2
Aşağıdakılardan hansı sinir impulslarının bütün bədənə göndərilməsi məqsədini düzgün təsvir etmir?,1
Giza Yaylasında nələrə rast gəlmək olar?,4
Böyük Ehramın məqsədi nə idi?,2
Məbədi dağıtdığını bildiriyimiz yanğınsöndürənə görə kim cavabdehdir?,1
Artemida məbədinin yenidən qurulması ilə bağlı düzgün fikir hansıdır?,2
Mətnə əsasən orqanizmin iki ayaq üstə yeriyə biləcəyi ən erkən vaxt nə vaxt olub?,1
Bu növlərdən hansı adi qaydada iki ayaq üzərində yeriyirdi?,2
Almaniya donanması İkinci Dünya Müharibəsi zamanı nəyə nail olmağa çalışırdı?,1
Mətndə verilən məlumata əsasən Şimali Atlantika əməliyyatı zamanı dəniz müharibəsində ən çox uğur qazanan kimdir?,1
Assuriyalılar süvarilərdən istifadə edəndə nə yox idi?,1
Çarmıxın istifadə olunduğu döyüşlər necə aparılır?,3
Mətnə əsasən adi Babil vətəndaşını harada tapa bilməzsiniz?,4
Aşağıda qeyd olunanlardan hansı xüsusi olaraq kahinlər üçün nəzərdə tutulmuşdu?,4
Kral Tutanxamun nə vaxt şöhrət qazandı?,3
Hansı hadisə Kral Tutanxamonu tanınmış Misir kralı etdi?,1
Yunan şairi Homer nə edə bilmirdi?,1
Hansı məşhur yunan təkcə ədəbiyyatla deyil başqa sahə üzrə tanınır?,3
İbrani ailəsi vaxtının çox hissəsini harada keçirirdi?,1
İbrani ailəsi üçün çox da vacib olmayan nə idi?,3
Aşağıda verilənlərdən hansı Skandinaviya ölkələri arasındakı fərq kimi təsvir olunmur?,2
Qrenlandiyada ilk dəfə kim yerləşib?,1
Hansı əhali qrupu stulsuz nahar etməyə üstünlük verirdi?,3
Aşağıda verilənlərdən hansı Qədim Roma ziyafətinin bir hissəsi olmaz?,4
"Mətnə əsasən, aşağıdakılardan hansının davamlı təsir ehtimalı azdır?",2
Mətnə əsasən millətlərin sələfi nədir?,3
The Drukqyal Dzonq haqqında hansı məlumat doğru deyil?,1
Hansı məlumat Drukqyal Dzonqda yanğının nəticəsini düzgün təsvir edir?,1
Kamboca ilə bağlı aşağıdakı məlumatlardan hansı doğrudur?,4
Aşağıdakı məlumatlardan hansı Kambocaya hücumları düzgün təsvir edir?,4
Hollandiyanın East India Şirkəti Tayvanda yaşadıqları müddətdə aşağıdakılardan hansını etməmişdir?,4
Hansı hadisə Şimonoseki müqaviləsinin imzalanmasına gətirib çıxardı?,1
Kimyəvi maddənin pH səviyyəsi necə ölçülür?,3
Hidrogen ionlarından nə ayrılır?,4
Aşağıdakı məlumatlardan hansı şirlərdən ibarət praydları düzgün təsvir etmir?,3
Aşağıdakı məlumatlardan hansı şirlərin davranışını düzgün təsvir etmir?,4
Dovşanlar hansı növ yırtıcılar üçün ümumi ov hesab olunur?,2
Daha kiçik pişiklər adətən aşağıdakılardan hansını ovlayır?,1
Aşağıdakılardan hansı oselotun ov üsuluna aid deyil?,4
Aşağıda verilənlərdən hansı oselotu düzgün təsvir etmir? ,3
Aşağıda qeyd olunanlardan hansı pələngin ən böyük gücü hesab olunmaz?,1
"Mətnə əsasən, pələnglərlə şirlərin fərqni nədədir?",2
Mətnə əsasən Robert Hukun digər bioloqlarla müqayisədə üstünlüyü nə idi?,1
“Hüceyrə” sözünün mənşəyi nə deməkdir?,2
Mətnə əsasən heyvanların çoxu nə etmək qabiliyyətinə malikdir?,2
"Mətnə əsasən, bəzi heyvanlarda nə yoxdur?",3
Fotosintez prosesində bitkilərə nə kömək edir?,4
Bitkilər insanların nəfəs alması üçün nəyi istehsal edir?,2
Mətnə əsasən aşağıdakı nümunələrdən hansı təkamül prosesinə mane olar?,1
Aşağıdakı məlumatlardan hansı növ əmələ gəlmə prosesini düzgün təsvir etmir? ,1
Qan dövranı sisteminin hansı hissəsi qanı ürəyə aparır?,2
Qan dövranı sistemində ən kiçik borular hansılardır?,1
Bir həşəratın qanadlarını bellərinə yığma qabiliyyəti aşağıdakılardan hansını artırır?,2
Aşağıdakılardan hansı mətndə həşəratın uçuş qabiliyyətindən təsirlənən bir şey kimi qeyd olunmur?,2
Aşağıdakı xüsusiyyətlərdən hansı ümumilikdə dinozavrlara aid deyil?,4
Aşağıdakılardan hansı ümumiyilikdə quşların və dinozavrların ortaq xüsusiyyətləri hesab edilmir?,3
Mətnə əsasən Triseratops saqo adlı bitkinin hansı hissəsini yeyə bilər?,1
Mətnə əsasən Triseratopslar aşağıda verilənlərdən hansını daha çox yeyə bilər? ,2
Mətnə əsasən aşağıdakı idman növlərindən hansı İtaliyanın ən şimal hissəsində geniş populyarlıq qazana bilər?,3
Mətndə verilən məlumata əsasən aşağıdakı idman növlərindən hansı İtaliyaya dünya çempionluğu qazandırdı?,1
Hansı hadisədən sonra Lüksemburq ərazisinin bir hissəsi Belçikanın ixtiyarına keçdi?,2
Aşağıdakılardan hansı Lüksemburqun neytral mövqe tutmasına təsir etdi?,1
Türkiyənin Avropaya düşən hissəsi necə kvadrat kilometrdir?,4
Mətnə əsasən Türkiyə ərazisinin uzunluğu təxminən neçə mildir?,4
Vatikan Şəhərində Latın dili nə üçün istifadə olunur?,1
Vatikan Şəhərində italyan dili nə üçün istifadə edilmirdi?,2
Mətnə əsasən təkmilləşdirilmiş kompüterlərdə səsin miksi aşağıdakılardan hansının xeyrinədir?,1
Mətnə əsasən hansı yerdəki evlərin əksəriyyətində tualetlər var idi?,1
Aşağıdakı yerlərdən hansında müasir kanalizasiya sistemləri aşkar edilmişdir?,1
Aşağıdakılardan hansı fiquristin dönməsinə səbəb olur?,1
Mətnə əsasən aşağıda qeyd olunanlardan hansı müasir buz konkisinin bıçağındakı boşluğu düzgün təsvir edir?,1
Mətnə əsasən atomlara işıqdan artıq enerjidən xilas olmağa imkan verən proses hansıdır?,4
Atomun ətrafa foton yaymasına səbəb olan nədir?,2
Mətnə əsasən sonda bir lampanın işləməməsinə nə səbəb olacaq?,3
Lampanı dəyişdirərkən aşağıdakılardan hansına toxunmaq təhlükəli ola bilər?,3
Mətnə əsasən nüvə bölündükdə nə baş verir?,2
Aşağıdakılardan hansı uzun məsafədən zənglərin Yerə geri dönüşünü əks etdirir,2
Teleskopun kosmosa yerləşdirilməsi üçün sadalananların hansı istifadə olunur?,2
Zamanın keçməsini izləmək üçün tsiklik hadisə ilə bağlı hansı qeyd olunmalıdır?,2
Mətnə əsasən hadisənin hansı aspektini müqayisə etmək üçün zamandan istifadə olunur?,1
Mətnə əsasən taxt varisi üçün aşağıdakılardan hansı səciyyəvi hesab olunur?,4
"Mətndə verilən məlumata əsasən, Çarlz ilk olaraq nə etdi?",4
Triqvasonun donanması hansı ölkəyə aid idi?,4
Tarixin hansı dövründə Almaniya Estoniyaya güclü mədəni təsir göstərmişdir?,3
Eston dili nəyin təsirinə məruz qaldı?,2
Mətnə əsasən hind dilində danışanların sayı hansı amildən asılı olaraq dəyişir?,1
Aşağıdakılardan hansı hind və urdu dilləri haqqında düzgün fikirdir?,2
Aşağıdakılardan hansı Hanqıl əlifbası ilə bağlı düzgün məlumat deyil?,2
Hunmin Jeongeum əlifbası nəticədə nəyə dəyişdirildi?,2
Mətnə əsasən hansı dillər Sanskrit dilinin təsirinə məruz qalmışdır?,4
Mətnə əsasən Sanskrit dilinin istifadəsi nəyə görə azaldı?,4
Mətnə əsasən aşağıdakılardan hansı ionun cazibə qüvvəsini düzgün ifadə edir?,1
Mətnə əsasən aşağıdakı məlumatlardan hansı Ayın xarici təbəqəsini düzgün təsvir edir?,2
Mətnə əsasən Ayın təbəqəsinin ən qalın olduğu yerlər haradır?,3
Mətnə əsasən bəzi insanlar aşağıdakılardan hansına inanırlar?,3
Günəşin mərkəzindən uzaqlaşdıqca nə seyrəlməyə başlayır?,3
Mətnə əsasən Yerdən günəşin hansı hissəsi görünür?,3
Aşağıdakı müşahidələrdən hansı Kopernik nəzəriyyəsini təsdiq etməyə kömək etdi?,1
1610-cu ildə Qalileo Qaliley aşağıdakılardan hansını müşahidə etmişdir?,2
Mətnə əsasən Amazon çayı suyu haradan toplayır?,1
Hansı təqdir Amazon çayına aid edilmir?,3
Mətndə qeyd olunan hansı iş xəttində ən az Venesuela əhalisi çalışır?,3
Mətnə əsasən aşağıdakı sektorların hansında ən çox venesuelalı çalışır?,1
Mətnə əsasən birləşmə ulduzlara nə etməyə imkan verir?,3
Faydalı birləşmə reaktoru aşağıdakılardan hansını yaradar?,4
Suyun kimyəvi tərkibi nədir?,4
"Su formasını dəyişdikdə, nə eyni qalacaq?",1
Mətnə əsasən aşağıda verilənlərdən hansı on üç əyalət üçün müəyyən qanunlar tətbiq etməyə çalışarkən məsələ deyildi?,1
Mətnə əsasən hansı məlumat İnqilab Müharibəsi dövründə mərkəzi hökumətin vəziyyətini dəqiq əks etdirir?,3
İstiqlal Bəyannaməsinin arxasındakı sözlər necə yazılıb?,3
Sinqapur aşağıda verilənlərin hansı ilə məşhurdur?,1
Vanda Miss Joakim nədir?,2
Mətnə əsasən Giza piramidalarının hansı keyfiyyətinə Yeni Krallığın Misir əhli həsəd apara bilməzdi?,1
Mətnə əsasən otyeyən heyvanlar yağış sularını izləmək üçün hardan səyahət edirlər?,2
Mətnə əsasən otyeyən heyvanlar aprel ayı gələndə hansı ərazidən ayrılır?,2
“Dəniz aslanı” əməliyyatı hansı ölkənin işğalı idi?,2
Almaniya Böyük Britaniyaya hücumunu nə adlandırırdı?,2
İtaliyanın Afrika ölkələrini ələ keçirmək planında vacib addım kimi nə qeyd olunmur?,2
Mətnə əsasən İtaliyanın müharibədə əsas məqsədi nə idi?,1
İşğalçılarla dostluq əlaqələrini kim qurdu?,2
“Draqun” əməliyyatında Müttəfiqlər kim idi?,1
Hansı texnologiyanın inkişafı sualtı qayıqların su altında üzməyə başlamasına səbəb oldu?,4
İlk istifadə zamanı sualtı qayıqlar hansı sahədə çox məhdud məsafəyə malik idilər?,3
Mətnə əsasən müqaviləni kim pozdu? ,4
Aşağıdakılardan hansı Qızıl Ordu tərəfindən həyata keçirilməmişdir?,3
İtaliyanın Onuncu Ordusunun baş mühəndisinin başına nə gəldi?,3
İtalo Balbo harada öldürüldü?,4
Mətnə əsasən aşağıdakı üsullardan hansı Tibet meditasiyasının vacib hissəsini təşkil edir?,3
Mətnə əsasən Tibet meditasiyasının “mərkəzi”ndə çakralar necə aktivləşdirilir?,2
Proqram zamanı ikinci dini mahnını kim təqdim etdi?,4
Mətnə əsasən yemək təqdim edərkən dini mahnını kim təqdim etdi?,1
Axşamın ikinci-son çıxışı nə idi?,2
Alessandro Safina hansı millətdəndir?,4
Mətnə əsasən aşağıdakı fikirlərdən hansı doğru deyil?,1
Mətnə əsasən narahatlıq yaradan istilik səviyyəsi ilə bağlı kim şərh etdi?,2
Sunami aktivliyinə görə harada elektrik kəsildi?,1
Mətnə əsasən enerjinin kəsilməsi Tonqaya necə təsir etdi?,4
Polis nə vaxt Conni Reydin gediş sürətini ölçmək üçün radar cihazlardan istifadə edə bildi?,1
Mətnə əsasən Yeni Zelandiya polisi nə üçün Conni Reydin sürətini ölçməkdə çətinlik çəkdi?,2
Buttedə baş verən zəlzələnin episentri hara idi?,2
Əbu Qreybdə üsyan zamanı nə baş verdi?,4
İraq həbsxanası niyə dillərə düşdü? ,4
Mauidə yerləşən “War Memorial” Stadionunda hansı tədbir keçirilməli idi?,3
Sonda tədbirin ləğvi ilə bağlı kim izahat verdi?,2
Bişkek sakinlərinin bir neçəsi qarətlərə görə kimin məsuliyyət daşıdığını düşünürdü?,3
Qarətlərdə cənubdan gələn etirazçıları kim günahlandırırdı?,1
Ring şirkətinin satışları nə vaxt artdı?,1
Jamie Siminoff Ring şirkətini nə vaxt işə salmağa qərar verdi?,1
Hər Reading Rainbow epizodu uşaqlara nəyə görə tövsiyələr verirdi?,4
Reading Rainbow serialının ləğvinə nə səbəb ola bilər?,1
Aşağıdakılardan hansı ağacla bağlı Amsterdam və muzey üçün səlahiyyətli şəxslərin sübutu deyildi?,2
"RSPCA üzrə baş müfəttişin fikrincə, təftişlər aşağıdakılardan hansı üçün standart olmalıdır?",2
Mətnə əsasən avstraliyalı sallaqxana işçiləri üçün heyvanların rifahının vacibliyini möhkəmləndirməkdə nə kömək edə bilər?,1
Mətnə əsasən həbs olunan şəxsin peşəsi nədir?,1
"Mətnə əsasən daha bir həbs xəbəri yayılarkən, nə qədər qurbanın dəfn mərasimi keçirilirdi?",2
"Etirazlara cavab olaraq, hansı ölkə imzaladığı ACTA müqaviləsinin icrasında irəliləyiş etmirdi?",2
"Mətnə əsasən, aşağıdakı ölkələrdən hansı ACTA-ya qoşulma prosesini təxirə salmağa qərar verdi?",4
iPod-un həddindən artıq qızması nəticəsində nə qədər insan xəsarət alıb?,1
"Kim dedi ki, həddindən artıq qızma hadisələri çox ciddi deyil?",4
Stiv Cobs çıxışı zamanı Apple şirkətinin nəyi yenidən kəşf edəcəyini söylədi?,2
Stiv Cobsun iki saatlıq çıxışının məqsədi nə idi?,3
Kristina Fernandez de Kirçner Argentina Teatrında nə elan etdi?,1
Kristina Fernandez de Kirçner namizəd olmaq niyyətini harada Bəyan etdi?,3
ACMA-nın Big Brother ilə bağlı əldə etdiyi nəticə nə idi?,1
