question,gemma3_answer
"Di sukkëndiiku ci lu ñu wax, ban ci baat yii toop mooy wone bu baax lu ëp ci tornade yi?",2
Ban ci yii toop la nit ñi tambalee def ci xarnub 16 bi?,4
Ci ñaata diir la nit ñi di rëyël ay jumtukaay ci di jëfëndikoo ay lentiy?,3
"Di sukkëndiku ci lu ñu bind, lan la paxu Muhomet di wax ci ay jëfi diineem walla ngëm?",3
"Jëm ci lu ñu bind, lan la ñu doon njëkk a jëfëndikoowee weñ?",4
"Jëm ci lu ñu bind, lu tax ñu wecci ay pënë bant ak ay pënë weñ?",4
"Jëm ci lu ñu bind, lan moo jubënti nit ñi diirub jàmono mbëggeel?",4
Ban ci baat yii toop ñoo dul wone ap xalaat bu yaatu jëm ci xalaat bii ñuy foogee ni copite teknik nekk na lu jogewul ci askan wi? ,3
"Jëm ci lu ñu bind, ban ci yii toop moo bokkul ak tàllal fiitukaay bi?",3
"Jëm ci lu ñu bind, ban ci yii toop ñoo bokk ak baat bu neex?",1
Fosil yi dañuy wone ni ay loxo yu ñu defar ngir ñu jëfëndikoo leen ngir yan ci yii?,2
Ban ci yii toop ñooy wone bu baax falaanju golo? ,1
Tànn gi dafay dindi copite genetik yu bees yi tambalee ban wet?,3
Ban doxalin mooy topatoo di dooli ay copite genetik?,1
"Di sukkëndiku ci xebaar bi ci lu ñu bind, ban ci yii la ap primat di lekk ngir saafara “jafe jafe ñàkk proteine”?",1
"Jëm ci lu ñu bind, ban ci jafe jafe yii toop la dul ñàkk amino asid di indi?",1
Naka la ñu bokk ci ap cosaan di wonee saa su nekk seen bokk ci mbooloo mi?,3
"Jëm ci téori bu ñu wone ci lu ñu bind, lan moo mëna dal ap gone guy ràññële ku ak neewteeb xeet bu ñuy xolee ni ku am ay jëfin yuy fitnaal?",1
"Jëm ci lu ñu bind, xam-xamu gone jëm ci xalaat yu jëm ci ap xeet mën na jëf ci yan faan yii di toop?",1
"Jëm ci lu ñu bind, ban ci yii toop moo mingoowul ak màggaayu gone gu wex?",1
"Jëm ci lu ñu bind, ban ci yii toop mooy wone jëfinu ap gone gu rëb?",3
"Di sukkëndiku ci lu ñu bind, yan ci jëf yii toop moo mingoowul ak dundin-farlu ci mbay mi?",1
Ban ci yii toop mooy wone bu baax jëfëndikoowu mbay ngir mëna dund?,2
Di seeti ap musée dina tegu ci ban faanu turism?,1
"Jëm ci lu ñu bind, lan moo mëna nekk lu gëna am solo ngir tukkikat yu koy def ngir peex mi walla yeneeni aktivite?",3
Lu ñu maas ci wax ji ni lenn lu dimbali wàññi ragalu copite ci biir jàngu bi?,1
"Jëm ci lu ñu bind, am ap xamxamu taariixu kenn dina mën a dimbali ak lan?",1
Ban ci baat yii ñooy wone nu ñuy jegee njàng mi ci jàmono bu jiitu diirub téy?,1
Ban ci baat yii toop moo dul wone ap jege njàng bu jiitu diirub téy?,3
"Ba ngeen yeewoo ci ni ngeen ko bëggee ci waxtu nelaw, ban ci yii mooy mëna xew ndax nelaw gu ngeen dagg?",3
Ban ci yii toop moo nekkul ap wone bu dëggu ci nelaw gu ñu dog?,3
"Ni yuur bi di jeemee di indi geent saa su nekk, lan moo yokku?",4
Ban ci éfe yu baaxul yii toop la géent yu ñu ràññee mëna am ci jëmu yaram gi?,1
"Jëm ci lu ñu bind, naka la ekip yu tegu ci yoon ak ekip virtuel yii nuroowee?",2
"Di sukkëndiku ci lu ñu bind, ban baat jëm ci ekip ci jëm ak ekip virtuel moo dul dëgg?",2
Ban ci yii toop moo dul lenn lu ay mbir yu ëmb teori di jublu?,1
Ban ci yii toop moo nekkul ap jumtukaay ci yoonub ñeet ñi?,1
Ban ci yii toop moo dul wone melokaanu nataal bu 35mm?,3
"Jëm ci lu ñu bind, ni defarkat yi di yokkee baaxaayu defaru lentiy yi, naka lañu yeesalaate lentiy zoom yi?",1
"Di sukkëndiku ci xebaar bi ci lu ñu bind, kañ la ap lentiy zoom di gën ap lentiy bu njëkk?",1
Ban ci yii toop la ñu dul jappee ni ap tektalu mistisism?,4
"Jëm ci lu ñu bind, ban ci yii toop moo nekkul ci lu Mistisism di jublu?",1
"Jëm ci lu ñu bind, kan moo tambali ap askanu mbay?",2
"Jëm ci lu ñu bind, mbooloo mi rëboon moas ñoo nekkoon ñu njëkkoon a dëkk ci ban bërëp?",3
Ci ban xew la di jëfëndikoo ay jumtukaayu origami Pureland di amee njariñ ngir booleeb denc bi?,1
Ban ci yii toop moo dul wone bu baax origami Pureland?,1
"Jëm ci lu ñu bind, ban bërëp moom la ñu boolewul ak Civilisation wu Vallée bu Indus?",1
Ban ci tur ñuy lim moo bokkul ci Civilization Jamono Përëm bi ñu waxtaane ci bind mii?,2
"Jëm ci lu ñu bind, ban ci yii toop mooy indi ap njariñ buy yàgg?",1
"Jëm ci lu ñu bind, ban ci yii toop la kenn mëna jiitël su seen jublukaay nekkee ci jariñu bu gaaw?",3
"Jëm ci lu ñu bind, kan moo muur ap waal bu am solo ci depensuu xare gi?",2
Ban diir moo jiitu jàmonowu Templier yi?,3
Ban jàmono moo ñëw apare àtub Templier yi?,3
Ban faj walla yoon mooy bu ñu limul ni bu doktoor yi di jëfëndikoo ak chirurgien yi ci jàmono ampiiru Romain?,1
Buñu sukkandikoo ci mbin mii ban ci mbir yii moo bokkul ci jéego yu mag yiñ amal ci wàllum paj ci Empire bu Rome?,1
Lan mooy mën mënu gis yaakaar ci?,1
Ci lan la definu copite bët sukkëndiku ci diggënte ay organism?,4
"Jëm ci lu ñu bind, ban baat jëm ci Sikhisme moo dul wone bu baax diine bi?",4
"Jëm ci lu ñu bind, ban ci yii toop la ñu jappee ap faan gu rëy bu yoonu ngëmu Sikh?",1
"Jëm ci lu ñu bind, ci lan la gone yu am ay jafe jafe ndax ñàkk topatoo mëna am ay metitu jublukaay?",3
"Jëm ci lu ñu bind, lu tax gone yu am ay jafe jafe ndax ñàkk topatoo di tàmm di def ay jëf yu leen mëna gaañ?",3
"Di sukkëndiku ci xebaar bi ci lu ñu bind, ban ci yii moo nekkul ap misaalu pasërel?",1
Ban ci yii toop moo dul wone bu baax gis gisu pasërel?,1
"Jëm ci lu ñu bind, ban jumtukaayu Myspace moo mëna jariñ ndongo yu am jafe jafe ak jàng?",3
"Jëm ci lu ñu bind, ban ci yii toop moo bokkulwoon ci tontub Krouchtchev ci xeexub liggéeykat yi?",3
Ban ci yii toop moo nekkulwoon lu waral xeex bi ci Pologne?,1
"Jëm ci lu ñu bind, ban ci yii toop moo sopiwul diggënte wu URSS ak USA?",1
Ban ci yii toop moo dul wone jublukaayu di yondee ay yëngëtuy sidit ci biir yaram gi yëpp?,1
Lan la ñu mëna gis ca Giza Plateau bi?,1
Lan moo nekkoon jublukaayu Piramid bu Màgg bi?,1
Kan moo yeloo suñu xam-xamu piromane bu yàkkoon tempal bi?,3
Ban mooy baat bu jub jëm ci tabaxaat kërup Artemis?,3
"Jëm ci lu ñu bind, kañ mooy fan bu njëkk bu ap xeet doxee ci ñaari tànk?",1
Ban ci yii xeet ñoo tàmm di dox si ñaari tànk?,1
Lan la marine Almande bi doon jeema antul ci jàmono Ñaareelu Xareb àdduna?,3
"Di sukkëndiku ci xebaar bu ñu joxe ci lu ñu bind, ku gënoon a am ndam ak xare géej gi ci jàmono kampaañu bët gànnaaru Atlantik bi?",1
Lan moo amulwoon ba Assyrien yi sampee jëfëndikoo gawar?,3
Naka la xeex yuy jëfëndikoo ap gawar di xexee?,3
"Jëm ci lu ñu bind, fan nga dul fekki ap situwayin wu Babylone bu yem?",1
Ban ci yii toop la ñu doon jagleel bu baax sarxalkat yi?,4
Kañ la Buur Toutankhamon siiwee?,1
Lan moo def Buur Toutankhamon ap buuru Egypte bu ñëpp xam bu baax?,3
Lan la taalifkat Grec bi Homer mënutawoon a def?,2
Ban Grec bu siiw la ñu xamee lenn lu dul littérature?,2
Fan la njabootu Yawut yi doon nekk ci lu ëpp ci seeniy waxtu?,2
Lan moo nekkul woon lu am solo ngir njabootu Yawut yi?,3
Ban ci yii toop la ñu limul ni lu wuute lu nekk ci diggënte réewu Scandinave yi?,1
Ñan ñoo njëkk sanc Groenlaand?,2
Ban mbooloo mooy bëgg reer sang toogukaay?,3
Ban ci yii toop moo dul bokk ci ap feetu Roomain yu yàgg?,4
"Di sukkëndiku ci lu ñu bind, ban ci yii toop mooy am ci lu ñu foogul ap liggéey buy sax?",4
"Jëm ci lu ñu bind, luy jiitu ap askan?",1
Ban baat jëm ci Drukgyal Dzong moo dëgguwul?,1
Ban baat mooy wone ci bu baax lu saafara si ca Drukgyal Dzong indi?,1
Ban ci baat yii toop jëm ci Cambodge moo dëggu?,1
Ban ci baat yii toop mooy wone ci bu baax songu Cambodge yi?,1
Ban ci yii toop la këru liggéeyukaay Néerlandaise bu penku Inde deful ci waxtu ba mu nekkeewoon ca Taïwan?,2
Lan la sartu diggënte bu Shimonoseki sampoon?,1
Naka lañuy nattee tolluwaayu pH bu ap poroduwi simik?,3
Lan la ñu dindeewoon ci iyon idrogen yi?,1
Ban ci baat yii toop moo dul wone ci bu baax ap mbooloom gaynde?,1
Ban ci baat yii toop moo dul wone ci bu baax nu gaynde yi di jëfee?,3
Njomboor yi ban pàdd la ñu tàmm doon ngir ban xeetu rëbkat?,1
Muus yu gëna ndaw yi dañuy tàmm rëb yan ci yii di toop?,1
Ban ci yii toop moo bokkul ci faanu rëbukaayu ap segg?,4
Ban ci yii toop moo dul wone ci bu baax ap segg? ,4
Ban ci yii toop la ñu dul jappee ni kàttanu segg bu gëna rëy?,1
"Jëm ci lu ñu bind, ban ci yii toop mooy lu wuute ci dëggënte segg yi ak gaynde yi?",1
"Jëm ci lu ñu wax, lan la Robert Hooke def balaa yeneen biologist yi?",1
Lan la cosaanu baat bii di “selul” di firndeel?,1
"Jëm ci lu ñu bind, lu ëp ci mala yi am nañu mën mënu def lan?",2
"Jëm ci lu ñu bind, lan la yenn mala yi amul?",1
Lan mooy dimbali garab yi ci seen yoonub fotosintes?,3
Lan la nit ñi di génnee bu ñuy noyyi bu garab yi di noyyi?,2
"Jëm ci lu ñu bind, ban ci yii misaal mooy teye ji yoonub yokkute bi?",1
Ban ci baat yii toop moo dul wone bu baax nu ñuy defaree ay xeet yu bees yuy dund? ,1
Ban waal ci doxalinu sistem bi mooy yoobu deret ci xol mi?,1
Yan tub ñoo nekk yu gëna ndaw ci doxalinu sistem bi?,2
Mën mënu ap gunoor ci di lem seeniy laaf ca ganaaw lan lay yokk ci yii toop?,2
Ban ci yii toop la ñu waxul ci biir lu ñu bind ni lenn lu mën mënu naaw bu ap gunoor laal?,1
Ban ci yii melokaan la ñu dul booleel ak dinosoor?,1
Ban ci yii toop mooy bu ñu dul jappee ni ap melokaan bu nuroog bu ay picc ak ay dinosoor?,1
"Jëm ci lu ñu bind, ban faan ci ap garabu cycas benn Triceratops di mëna lekk?",2
"Jëm ci lu ñu bind, ban ci yii toop la ap Triceratops di mëna lekk ci bu woor? ",1
"Jëm ci lu ñu bind, ban ci yii taagatu yaram yu toop moo gëna siiw ci diwaanu bët-gànnaar bu gëna sori ci Itali?",1
"Di sukkëndiku ci xebaar bu ñu joxe ci lu ñu bind, ban ci faanu taagat yaram yii toop moo jotal Itali ap ndampaayu championwu àddina?",1
Aparee ban xew-xew la yenn faanu Luxembourg nekke Belge?,2
Ban ci yii toop ñoo laal ñàkk bokk bu Luxembourg?,1
Ñaata kilomeetar karé wu yaatuwaayu Turquie yëpp ñoo nekk ci Europe?,4
"Ci kaw lu ñu wax, ñaata kilomeetar la guddaayu Turquie?",1
Lan la ñuy jëfëndikoowee kàllaama Latin ci dëkk Vatican?,1
"Ci dëkkum Vatican, lan la ñu dul jëfëndikoowulee kàllaama Italien?",1
"Jëm ci lu ñu bind, ban ci yii mooy jariñoo ci mixe soon ci ay ordinatër yu xarañ?",1
"Jëm ci lu ñu bind, lu ëp ci kër yi ci ban bërëp la wanag yi amee chasu ndox?",1
Ci yan bërëp yii toop la ñu gisoon ay tërëlinu foos yu yees?,1
Ban ci yii toop mooy tax ba ap patiinkat mëna wëndeelu?,2
"Jëm ci lu ñu bind, ban ci yii toop mooy wone ci bu baax pax mi nekk ci kaw wéñu patiinwu galaas bu mingoog jàmono?",3
"Jëm ci lu ñu bind, lan mooy yoon miy bàyyi xarefulwoon yi ñu dog kàttan mi ëp ci leer gi?",2
Lan mooy tax ap xarefulwoon di génnee ap foton?,2
"Jëm ci lu ñu bind, lan mooy warali ap lamp bañatee dox?",1
Ban ci yii toop moo mëna doon lu woorula laal ci booy palaasewaat ap lamp?,1
"Jëm ci lu ñu bind, lan mooy xew bu ap noyau xajëloo?",1
Ban ci yii toop mooy wone woote yi ci diggënte ay bërëp yu sorentoo lool jëm ci suuf,1
Ban ci yii la ñuy jëfëndikoo ngir yoobu ap teleskop ci biir jàwwu ji?,3
Ban la ñu wara bind jëm ci ap xew xew siklik ngir mëna toop ni waxtu bi di demee?,1
"Jëm ci lu ñu bind, ban faanu ap xew la ñuy jëfëndikoo waxtoom ngir mingële?",1
"Jëm ci lu ñu bind, ban ci yii toop moom la ñuy jappee lu nuroo ngir kiy doon toog ci bangu nguur gi?",1
"Di sukkëndiku ci xebaar buñ ñu jox ci lu ñu bind, Charles moo nekkoon ku njëkk di def lan?",1
Ci ban réew la gaalu Trygvasson yi jogeewoon?,4
Ci ban waxtu ci taariix la Almaañ amee ap jiitël bu rëy ci cosaanub Estonie?,1
Kàllaama Estonie lan moo ko junjoon?,1
"Jëm ci lu ñu bind, xaymawu ñaata ñooy làkk Hindi kàllaama gu ñu juddoo di gën di wàññeeku ndax lan?",1
Ban ci yii toop moo di ap baat bu dëggu jëm ci kàllaama Hindi ak Ourdou?,1
Ban ci yii toop moo nekkul ap mbir mu dëggu jëm ci alfabet Hangeul gi?,3
Alfabet Hunmin Jeongeum sopiwoon nañu ko ngir mu doon lan?,1
"Jëm ci lu ñu bind, yan kàllaama la Sanskrit junj?",1
"Jëm ci lu ñu bind, nu ñu doon jëfëndikoowee Sanskrit wàññeekuwoon na ndax lan?",2
"Jëm ci lu ñu bind, ban ci yii toop mooy ap baat bu dëggu jëm ci gravite ci Io?",1
"Jëm ci lu ñu bind, ban ci baat yii mooy wone ci bu baax muurukaayu weer bi nekk ci biti?",1
"Jëm ci lu ñu bind, fan la krutu weer bi gëna sewee?",1
"Di sukkëndiku ci lu ñu bind, ban ci yii toop la ñeen ñi gëm?",1
Lan mooy gën di sew ci li ngay gën di sore diggu naaj gi?,1
"Jëm ci lu ñu bind, ban waalu naaj gi la ñu mëna gisee ci kaw suuf?",3
Ban ci yii ñu seetlu ñoo dimbali ci di dëggël teori bu Copernic?,2
Ban ci bii toop la Galilée seetluwoon ca àtum 1610?,4
"Jëm ci lu ñu bind, fan la dexub Amazon bi di tankee ndox?",1
Ban ràññële la ñu joxul Dexu Amazon bi?,1
Ban rëddu liggéeykat yu ñu lim ci lu ñu bind mooy jëfëndikoo mbooloom Venezuelien bu gëna neew?,1
"Jëm ci lu ñu bind, ban ci sektër yii mooy jëfëndikoo Venezuelien yu gëna bare ngir ñu liggéey?",1
"Jëm ci lu ñu bind, lan la fusion di may biddéew yi def?",1
Ban ci yii toop la ap fusion reaktër bu am solo di sàkk?,2
Lan lmooy defarluwaay simik bu dox?,4
"Bu ndox sopee ci melokaan, lan mooy dess nu mu meloon?",1
"Jëm ci lu ñu bind, ban ci yii toop moo nekkulwoon ap jafe jafe ngir fukk ak ñeeteelu réew mi ba ñuy jeema tërël yenn yoon yi?",2
"Jëm ci lu ñu bind, ban baat mooy wone ci bu baax nekkinu njiit mi njëkk mi ci jamono Xare Revolutionnare bi?",1
Naka lañu bindee baat yu nekk ci ganaawu xamle tembte bi?,1
Ban ci yii toop mooy wone siiwaayu Singapour?,1
Lan mooy Vanda Miis Joaquim?,4
"Jëm ci lu ñu bind, ban ngënelu piramid Giga moo dul woon luy yeemi ak nguuru Egyptiens bu bees bi?",1
"Jëm ci lu ñu bind, fan la herbivores yi jogee ndax di toop tow li?",2
"Suñu sukkandi ci lu ñu bind, ban bërëp la luy dundee ñax di bawoo suñuy waaja yegg Avril?",3
Operation Sealion nekkoon na ap songo ban dëkk?,1
Lan la Almaañ woowee song bi ci kaw Bretaañ?,2
Lan la ñu bindul ni ap faan bu am solo ci palangu Italie ngir japp ay réewu Afrik?,2
"Jëm ci lu ñu bind, lan la ñu jappeewoon jublukaayu Italie bu njëkk ci xare gi?",1
Kan moo samp ay xaritoo ak ñu leen song?,1
Ñan ñoo nekkoon lëkkaale yu bokkoon ci Sëfu wayma jaan?,1
Yokkute ban teknoloji moo waral ba su-marin yi tambalee tukki ci suufu ndox?,4
"Waxtu bu ñu leen njëkkee jëfëndikoo, su-marin yi amoon nañu ap bërëp gu neew jëmëleko ci lan?",2
"Jëm ci lu ñu bind, kan moo jéggi ap sartu diggënte? ",1
Ban ci yii toop la Armé bu Xonk bi mattalulwoon?,2
Lan moo daloon seef ingeniër bu fukkeelu armé Italien bi?,3
Fan la ñu réyeewoon Italo Balbo?,4
"Jëm ci lu ñu bind, ban ci teknik yii toop moo di faan bu gëna am solo ci waxtu xalaatu Tibetain?",4
"Jëm ci lu ñu bind, naka la ñuy taalee chakras yi ci waxtu “diggu” xalaatu Tibetain yi?",1
Kan moo jàng ñaareelu wëyu téereb diine bi ca programme ba?,1
"Jëm ci lu ñu bind, kan moo jàng ap wëyub diine ca waxtu mayeb lekk ba?",1
Lan moo nekkoon ñaareelu performans bu mujj bu ngoon si?,1
Ban nasionaalite la Alessandro Safina am?,4
"Di sukkëndiku ci lu ñu bind, ban ci baat yii moo dëgguwul?",1
"Jëm ci lu ñu bind, kan moo njañse leen lu jëm ci tolluwaayu tanggoor gu neexul gi?",2
Fan la kuran paanoon ndax jëfinu Tsunami bi?,1
"Jëm ci lu ñu bind, naka la paanu kurang bi laaleewoon Tonga?",1
Kañ la poliis mënoona jëfëndikoo fetelu radaar ngir koronomeetare ngaawte dowalu Jonny Reid?,1
"Jëm ci lu ñu bind, lu taxoon mu jafe ngir poliisu Nouvelle-Zélande koronometare gaawteeb Jonny Reid?",1
Fan la yëngëtu suuf si amoon jëm ci Butte?,2
Lan moo jiboon ca xeex ba ca Abu Ghraib?,1
Lu waraloon kaso Irak yi siiwoon? ,1
Ban faanu xew la ñu waroon a defee ca Estadu Fattëliku Xare Maui ba?,3
Kan ci dëgg moo xamle lu waral ñu dog xew li?,1
Ku def ba ñu bare ñu dëkk Bishkek foog ni ñoo waraloon cacc bi?,3
Kan moo jiiñ ñaxtukat yi nekkoon ci bëj-saalumu sacc gi?,1
Kañ la Ring dundee ay njaay yu yokku?,1
Kañ la Jamie Siminoff tannee tambali Ring?,1
Bepp episoodu jàng xon mayoon na gone yi ay digël ngir lan?,4
Lan moo am wall ci nu ñu dogee seri yu Jàngup Xon bi?,2
Ban ci yii toop moo nekkulwoon ap baat bu ñu am sas bi wax ci Amsterdam ak muse bi jëm ci garab gi?,1
"Sukkëndiku ci ap seef inspektër ngir RSPCA, seetlu yi dañoo wara yem ngir ban ci yii toop?",2
"Jëm ci lu ñu bind, lan mooy mëna dimbali dëggërël njariñu nekkin bu baax ci mala yi ci liggéeykatu réy ci Australie?",1
"Jëm ci lu ñu bind, lan mooy liggéeyu nit ku ñu jàppoon?",3
"Jëm ci lu ñu bind, ba xebaar yi doon wal jëm ci beneen japp, ñaata neew la ñu doom suul?",2
"Ngir tuntu ñaxtu bi, ban réew moo jëfeewul ak mandargaalu sartu diggënte ACTA?",2
"Jëm ci lu ñu bind, ban ci yii réew yu toop ñoo tànnoon soril tërëlinu bokk ci ACTA?",4
Ñaata nit la tangooru iPod bu ëp gaañ?,4
Ku wax ni tangoor yu ëp yi metiwu ñu woon lool?,4
"Ba muy joxe bataaxalam, lan la Steve Jobs waxoon ni Apple moom la doon sàkkaat?",4
