question,gemma3_answer
Nükleer manyetik rezonansı kim keşfetmiştir? ,3
Tıbbi görüntüleme rezonansı için ilk patent hangi yıl alınmıştır? ,2
"Metne göre, insanlar başkalarının fiziksel eylemlerini yorumlamak için aşağıdakilerden hangisini iyi bir şekilde anlayabilmelidir?",2
"Metne göre, diğerlerinin niyetini anlamak insanlara neyi yapmalarında yardımcı olur?",1
"Metne göre, aşağıdakilerden hangisi AI’nin temel amacını doğru şekilde özetler?",4
"Metne göre, AI aşağıdakilerden hangisiyle sıklıkla ilişkilendirilir?",3
"Metne göre, aşağıdakilerden hangisi yakınsak düşünce kalıplarına sahip birinin olumlu bir özelliğidir?",4
"Metne göre, aşağıdakilerden hangisi yakınsak düşünce yapısının odak noktası kabul edilmez?",2
"Metne göre, aşağıdakilerden hangisi bir mikro ifade olamaz?",4
Mikro ifade yorumlarıyla ilgili aşağıdaki ifadelerden hangisi doğru değildir?,3
Aşağıdakilerden hangisi Rönesans’ın sonuçları bakımından daha önemli olmuştur? ,2
"Rönesans’ın bir sonucu olarak, aşağıdakilerden hangisi daha az vurgulanmıştır?",1
Aşağıdakilerden hangisi ilişkilerin sürdürülmesi açısından internetin kullanılması için bir motivasyon değildir?,3
Aşağıdakilerden hangisi kişisel ilgi açısından internetin kullanılması için bir motivasyon değildir?,4
Batı Avrupa ne zaman yoğun etkilerden kurtulmuş ve kendi tarzını oluşturmaya başlamıştır?,1
Kıyafet iliklemek için düğme kullanmak neyin sonucunda ortaya çıkmıştır? ,3
"Metne göre, aşağıdakilerden hangisi çevresel sorunlar için uygulanabilir uzun vadeli bir çözümdür?",3
"Metne göre, aşağıdaki çözümlerden hangisi çevresel sorunların semptomatik tedavisi olarak düşünülemez?",2
Avrupa’da ana meselesi din yerine güç dengesi olan ilk savaşın hangi ülkede yapıldığı belirtilmiştir?,4
Hangi savaş zaman zaman son ‘din savaşı’ olarak tanımlanmaktadır?,1
Katolik Kilisesinin aşağıdaki hangi özelliğinin üzerinde durulmamıştır?,2
Metne göre Versay’da kim öldürülmüştür?,4
Kral ve Kraliçe kalabalık grup tarafından aşağıdakilerden hangisine zorlandı?,1
Aşağıdakilerden hangisi İngiltere’nin gayrı nizami deniz savaşının sonuçlarından biri değildir?,3
Hangi ifade İngiltere’nin Almanya’ya karşı uyguladığı deniz ablukasını doğru şekilde tanımlamamaktadır?,4
"Metne göre, hangisine Multipl Skleroz tanısı konma ihtimali en yüksektir?",1
"Metne göre, düzenli aktivite yapanlar ne konuda daha fazla desteğe ihtiyaç duymaktadır?",1
"Metne göre, eskrim sporu genellikle nasıl oynanır?",4
"Metne göre, aşağıdakilerden hangisi iç zehirlenmenin en güçlü belirtisidir?",4
"Metne göre, bir mağduru ele alırken en uygun ilk adım nedir?",1
Aşağıdaki ifadelerden hangisi bir mağduru kontrol etme sürecini doğru betimlemektedir?,2
Fransız Devrimi ile yapılan değişikliklerin hangisi çalışan sınıfın üzerinde önemli bir etki yapmıştır?,2
Fransız Devrimi’nin ardından orduda ve diğer mesleklerde görülen başarıda hangisinin payı en azdır?,2
Hangi kamu hizmetinin gelişmiş ülkelerde en fazla şikayete neden olduğu söylenmektedir?,3
"Metne göre, ulaşım sistemleri hakkında ne söylenebilir?",3
"Metne göre, sürücülerin tahmin edilemez olması nedeniyle aşağıdakilerden hangisini ölçmek zor olabilir?",4
Bir trafik akışını matematiksel olarak betimlerken aşağıdakilerden hangisi kullanılır?,4
Hershey ile Chase kendi DNA’larını aşılamak için ne kullanmıştır? ,4
Bir mutasyonun çocuğa geçebilmesi neye bağlıdır?,1
"Metinde verilen bilgilere göre, mutasyonların çeşitli etkileri neye dayandırılamaz?",2
Aşağıdakilerden hangisi antik kültürlerin keçi besleme sebeplerinden biri değildir?,3
Golfün amacı aşağıdakilerden hangisinin en az olmasıdır?,2
Bir golf sahasının neresindeki çimenler daha kısa kesilir?,2
Hangisi bir deneyin tipik amacıdır?,1
"Metne göre, hangisi bilimsel araştırmaya yön vermeye yardımcı olmaz?",1
"Metne göre, kasırgalarla ilgili hangi ifade doğru değildir?",3
"Metne göre, aşağıdaki ifadelerden hangisi kasırgaların çoğunu doğru tanımlar?",4
Aşağıdakilerden hangisini insanlar 16. yüzyılda yapmaya başlamışlardır?,4
İnsanlar lens kullanarak nesneleri ne zamandan beri büyütmektedir?,3
"Metinde, Hz. Muhammed’in mağarasından, onun ruhani çalışmaları veya değerleriyle ilgili ne anlaşılmaktadır?",1
"Metne göre, demir ilk olarak ne için kullanılmıştır?",4
"Metne göre, ahşap tekerleklerin yerini neden demir tekerlekler almıştır?",4
"Metne göre, Romantizm döneminde insanları şekillendiren ne olmuştur?",2
Aşağıdaki ifadelerden hangisi teknolojik determinizmin genel fikrini yansıtmamaktadır? ,1
Metne göre aşağıdakilerden hangisi yay çekildiğinde yaşanmaz?,1
Metne göre aşağıdakilerden hangisi daha yumuşak bir ses çıkarır?,3
Fosillerde görüldüğü üzere eller nihayetinde aşağıdakilerden hangisi için kullanılmaya uygun hale gelmiştir?,1
Aşağıdakilerden hangisi bir şempanzenin parmak kemiklerini doğru olarak tanımlamaktadır? ,3
Seçilim yeni genetik farklılığı hangi havuzdan kaldırır?,4
Genetik farklılığın eklenmesinden hangi işlem sorumludur?,3
"Metinde verilen bilgilere göre, bir primatın “protein sorununu” çözmek için şunlardan hangisini yemesi gerekir?",3
"Metne göre, aşağıdaki sorunlardan hangisine önemli amino asitlerin eksikliği neden olmamaktadır?",1
Belirli bir alt kültürün mensupları o grubun bir parçası olduklarını sıklıkla nasıl ifade ederler?,4
"Metinde öne sürülen teoriye göre, olumsuz davranışta bulunmasıyla klişeleşmiş bir ırksal azınlıkla kendini tanımlayan bir çocuk için hangisi geçerli olabilir?",2
"Metne göre, bir çocuğun klişeleşmiş ırksal özelliklerini bilmesi aşağıdakilerden hangisi üzerinde etki yapabilir?",2
"Metne göre, aşağıdakilerden hangisinin vahşi bir çocuğun yetiştirilmesi ile tutarlı olması olası değildir?",2
"Metne göre, aşağıdakilerden hangisi çocuklarda görülen vahşi davranışı doğru tanımlar?",2
"Metne göre, aşağıdaki uygulamalardan hangisi geçimlik tarımla uyumlu değildir?",2
Aşağıdakilerden hangisi geçimlik tarım uygulamasını doğru tanımlamaktadır?,4
Müze ziyaret etmek hangi turizm kategorisinde yer alır?,3
Metne göre hangisi dinlenme amaçlı turistler için bir öncelik olabilir?,2
Metne göre yerel kilise bünyesinde değişim korkusunu azaltmaya yardımcı olan şey nedir?,1
"Metne göre, birinin kendi geçmişini anlaması ne konuda faydalı olabilir?",3
Aşağıdaki ifadelerden hangisi postmodern öğrenme yaklaşımını doğru tanımlar?,4
Aşağıdaki ifadelerden hangisi postmodern öğrenme yaklaşımını doğru şekilde yansıtmaz?,2
Normal uyku sırasında bilinçli olarak uyandıktan sonra şunlardan hangisi uyku kesintisi olarak tanımlanabilir?,2
Aşağıdakilerden hangisi uyku kesintisinin doğru bir tanımı değildir?,4
Beyin daha sık bilinçli rüya görmeye çalıştıkça ne artar?,4
Aşağıdaki negatif etkilerden hangisi sık sık bilinçli rüya yaşamanın vücut üstündeki etkilerindendir?,2
"Metne göre, sanal ekipler geleneksel ekiplere ne açıdan benzerdir?",1
"Metne göre, fiziksel ve sanal ekiplerle ilgili hangi ifade doğru değildir?",1
Aşağıdakilerden hangisi içerik teorilerinin dayanak noktalarından biri değildir?,1
Aşağıdakilerden hangisi bir üçler kuralı objesi değildir?,2
Aşağıdakilerden hangisi 35 mm fotoğraf formatını tanımlamaz?,3
"Metne göre, üreticiler lens üretim kalitesini artırdıkça yakınlaştırma lensleri nasıl gelişim göstermiştir?",3
"Metindeki bilgilere göre, bir yakınlaştırma lensi ne zaman bir ana lense tercih edilebilir?",1
Aşağıdakilerden hangisi Mistisizmin doğru bir tanımı olamaz?,4
Metne göre aşağıdakilerden hangisi Mistisizm odaklarından biri değildir?,2
Metne göre kimler bir tarım toplumu kurmuş olabilir?,4
"Metne göre, moaları avlayan grup hangi bölgenin ilk yerleşimcileriydi?",2
Hangi senaryoda Pureland origami yöntemini kullanmak katlayan kişi için avantajlıdır?,4
Aşağıdakilerden hangisi Pureland origamiyi doğru şekilde tanımlamaz?,1
"Metne göre, hangi yer İndus Valisi Uygarlığı’yla ilişkilendirilemez?",3
Aşağıdakilerden hangisi metinde tartışılan Bronz Çağı Uygarlığının olası isimlerinden biri olarak geçmez?,3
"Metne göre, aşağıdakilerden hangisi uzun vadede bir fayda olarak görülür?",1
"Metne göre, kişinin odak noktasının hızlı fayda sağlamak olması halinde aşağıdakilerden hangisine öncelik vermesi beklenebilir?",4
"Metne göre, savaş harcamalarının önemli bir kısmını kim karşılamıştır?",4
Tapınakçılar çağından önce hangi dönem vardı?,3
Tapınakçılar çağından sonra hangi dönem gelmiştir?,1
Hangi tıbbi tedavi veya işlemin Roma İmparatorluğu zamanında doktor ve cerrahlar tarafından kullanıldığından bahsedilmemiştir?,1
"Metne göre, aşağıdakilerden hangisi Roma İmparatorluğu döneminde tıp alanında yapılan gelişmelerden biri değildir?",3
Görme becerisi neye bağlıdır?,1
Canlılardaki göz yapısı farklılıkları neye bağlıdır?,2
"Metne göre, Sihizm hakkındaki hangi ifade bu dini doğru tanımlamaz?",2
"Metne göre, aşağıdakilerden hangisinin Sih inanç sisteminin merkezi olduğu düşünülmektedir?",1
"Metne göre, Dikkat Eksikliği Bozukluğu olan çocuklar neye odaklanmakta zorlanır?",1
"Metne göre, Dikkat Eksikliği Bozukluğu olan çocuklar neden riskli davranışlar sergileme eğilimindedir?",4
Metindeki bilgilere göre aşağıdakilerden hangisi yönlendirme desteğine örnek olamaz?,3
Aşağıdakilerden hangisi yönlendirme desteği kavramının doğru bir tanımı değildir?,3
"Metne göre, hangi MySpace özelliği okuma zorluğu çeken öğrenciler için faydalı olabilir?",1
"Metne göre, aşağıdakilerden hangisi Kruşçev’in işçi ayaklanmalarına verdiği yanıtın bir parçası değildir?",3
Aşağıdakilerden hangisi Polonya’daki ayaklanmaların bir sebebi değildir?,4
"Metne göre, aşağıdakilerden hangisi SSCB ile ABD arasındaki ilişkileri etkilememiştir?",2
Aşağıdakilerden hangisi vücuttan sinir uyarıları göndermenin amacını doğru tanımlamamaktadır?,1
Giza Platosu’nda ne bulunabilir?,1
Büyük Piramit’in amacı neydi?,2
Tapınağı yerle bir eden kişi hakkındaki bilgilerimiz kimi işaret etmektedir?,3
Artemis tapınağının yeniden inşa edilmesiyle ilgili doğru ifade hangisidir?,2
"Metne göre, iki ayak üstünde yürümüş olan en eski tür ne zaman ortaya çıkmıştır?",1
Bu türlerden hangisi iki ayak üzerinde düzenli olarak yürümüştür?,2
Almanya donanması 2. Dünya Savaşı sırasında neyi başarmaya çalışıyordu?,2
"Metinde verilen bilgilere göre, Kuzey Atlantik Seferi sırasında deniz savaşında en başarılı kim olmuştur?",2
Asurlular süvarileri kullanmaya başladığında henüz ne yoktu?,1
Süvarilerin kullanıldığı savaşlar nasıl yapılmıştır?,3
"Metne göre, tipik bir Babilli’yi nerede göremezsiniz?",4
Aşağıdakilerden hangisi yalnızca rahiplere özgüdür?,2
Kral Tutankamun ne zaman bilinirlik kazandı?,3
Kral Tutankamun’u bir Mısır kralı olarak tanınmasını sağlayan şey nedir?,1
Yunan şair Homeros’un hangi konuda engeli vardı?,2
Hangi ünlü Yunan edebiyat dışında bir alanda bilinmektedir?,3
İbrani ailesi zamanlarının çoğunu nerede geçiriyordu?,1
İbrani ailesi için neyin çok önemi yoktur?,3
Aşağıdakilerden hangisi İskandinav ülkeler arasındaki farklardan biri değildir?,2
Grönland’a ilk kimler yerleşmiştir?,1
Hangi grup sandalyesiz yemek yemeyi tercih ederdi?,3
Aşağıdakilerden hangisi Antik Roma ziyafetlerinin bir parçası olamaz?,4
"Metne göre, aşağıdakilerden hangisinin etkisi uzun sürmez?",2
Metne göre bir milletten önce ne gelir?,3
Drukgyal Dzong hakkındaki hangi cümle yanlıştır?,1
Hangi ifade Drukgyal Dzong’daki yangının sonuçlarını doğru olarak tanımlamaktadır?,1
Kamboçya’yla ilgili aşağıdaki ifadelerden hangisi doğrudur?,4
Aşağıdaki ifadelerden hangisi Kamboçya’nın işgalini doğru şekilde tanımlamaktadır?,4
Hollanda Doğu Hindistan Şirketi Tayvan’daki dönemlerinde aşağıdakilerden hangisini yapmamıştır?,4
Shimonoseki Antlaşması neyi sağlamıştır?,4
Bir kimyasalın pH seviyesi nasıl ölçülür?,3
Hidrojen iyonlarından ne çıkarılmıştır?,4
Aşağıdaki ifadelerden hangisi aslan sürüsünü doğru tanımlamaz?,3
Aşağıdaki ifadelerden hangisi aslanların davranışlarını doğru olarak tanımlamaz?,4
Tavşanlar hangi yırtıcı hayvanın avıdır?,3
Daha küçük kediler genelde hangisini avlar?,1
Aşağıdakilerden hangisi bir oselonun avlanma yönteminin bir parçası değildir?,4
Aşağıdakilerden hangisi bir oseloyu doğru tanımlamamaktadır? ,3
Aşağıdakilerden hangisi bir kaplanın en güçlü yönü olarak düşünülemez?,1
"Metne göre, aşağıdakilerden hangisi kaplanlarla aslanlar arasında farklıdır?",2
Metne göre Robert Hooke diğer biyologlardan önce ne yapmıştır?,1
“Hücre” kelimesinin kökeni nedir?,2
Metne göre çoğu hayvanın ne konuda yeteneği vardır?,2
Metne göre bazı hayvanlarda ne yoktur?,3
Bitkilere fotosentez sürecinde ne yardımcı olur?,4
Bitkilerin alıp insanların verdiği şey nedir?,4
"Metne göre, aşağıdaki örneklerden hangisi evrim sürecini gölgeler?",3
Aşağıdaki ifadelerden hangisi türleşme sürecinin doğru tanımı değildir? ,1
Dolaşım sisteminin hangi kısmı kalbe kan taşır?,4
Dolaşım sisteminde hangi tüpler en küçüktür?,1
Bir böceğin kanatlarını geri katlama kabiliyeti aşağıdakilerden hangisini arttırır?,2
Aşağıdakilerden hangisi metinde bir böceğin uçma kabiliyetinden etkilenen bir şey olarak geçmemektedir?,2
Aşağıdaki özelliklerden hangisi yaygın olarak dinozorlarla ilişkili değildir?,2
Aşağıdakilerden hangisi kuşlarla dinozorların ortak özelliği olarak düşünülmez?,3
"Metne göre, bir Triceratops sikad bitkisinin hangi parçasını yemekten hoşlanır?",2
"Metne göre, bir Triceratops aşağıdakilerden hangisini yiyebilir? ",2
"Metne göre, aşağıdaki sporlardan hangisi İtalya’nın kuzeydoğu bölgelerinde oldukça popülerdir?",3
"Metinde verilen bilgilere göre, aşağıdaki sporlardan hangisi İtalya’ya şampiyonluk getirmiştir?",1
Hangi olaydan sonra Lüksemburg’un bazı kısımları Belçika’ya geçmiştir?,2
Aşağıdakilerden hangisi Lüksemburg’un tarafsızlığını etkilemiştir?,1
Türkiye’nin Avrupa’da yer alan toprakları kaç kilometredir?,4
Metne göre Türkiye kaç mil uzunluğundadır?,1
Vatikan’da Latince ne amaçla kullanılır?,1
Vatikan’da İtalyanca ne için kullanılmaz?,3
"Metne göre, aşağıdakilerden hangisi için gelişmiş bilgisayarlarda ses miksajından faydalanılır?",1
"Metne göre, neredeki evlerin çoğu sifonlu tuvalete sahipti?",1
Aşağıdaki yerlerden hangisinde gelişmiş kanalizasyon sistemleri bulunurdu?,1
Aşağıdakilerden hangisi patencinin dönmesini sağlar?,1
"Metne göre, aşağıdakilerden hangisi modern buz patenindeki bıçağın üstündeki oyuğu doğru tanımlamaktadır?",3
"Metne göre, atomların ışıktan aldıkları ekstra enerjiden kurtulmalarına olanak veren işlem nedir?",4
Bir atomun fotonu emmesine ne sebep olur?,2
"Metne göre, bir ampulün çalışmamasına ne neden olmaktadır?",3
Aşağıdakilerden hangisine ampul değiştirirken dokunmak tehlikeli olabilir?,3
Metne göre bir atom çekirdeğini ne ayırır?,2
Aşağıdakilerden hangisi Dünyaya uzun mesafeli aramaları geri yansıtır?,2
Bunlardan hangisi bir teleskobu uzaya yerleştirmek için kullanılır?,2
Zamanın geçişini gözlemlemek için döngüsel bir olayla ilgili neye dikkat edilmelidir?,2
"Metne göre, bir olayın hangi yönünü karşılaştırmak için zaman kullanılır?",2
"Metne göre, aşağıdakilerden hangisi geleneksel olarak tahtın varisi için düşünülebilir?",2
"Metinde verilen bilgilere göre, Charles hangi konuda ilk olmuştu?",3
Tygvasson’un filosu hangi ülkedendi?,4
Almanya tarihte ne zaman Estonya üzerinde güçlü kültürel bir etki yaratmıştır?,3
Estonya dili neyin etkisi altında kalmıştır?,2
"Metne göre, ana dilde Hintçe konuşanların sayısı hangi faktöre göre değişmektedir?",1
Aşağıdakilerin hangisi Hintçe ve Urdu dilleri hakkında gerçek bir ifadedir?,2
Aşağıdakilerden hangisi Hanguel alfabesi hakkında doğru bir bilgi değildir?,1
Hunmin Jeongeum alfabesi sonunda neye dönüşmüştür?,2
Metne göre hangi diller Sanskritçenin etkisinde kalmıştır?,4
"Metne göre, Sanskritçenin kullanımı neden dolayı yok olmuştur?",4
"Metne göre, aşağıdakilerden hangisi Io’nun yüzeyindeki yer çekimiyle ilgili doğru bir ifadedir?",4
"Metne göre, aşağıdaki ifadelerden hangisi ayın dış yüzeyini doğru şekilde tanımlar?",2
"Metne göre, ayın kabuğu nerede en kalındır?",3
"Metne göre, aşağıdakilerden hangisine bazı insanlar tarafından inanılmaktadır?",3
Güneşin merkezinden uzaklaştıkça ne incelir?,3
"Metne göre, güneşin hangi kısmı dünyadan görülür?",3
Aşağıdaki gözlemlerden hangisi Kopernik’in teorisini doğrulamaya yardımcı olmuştur?,1
Aşağıdakilerden hangisi 1610’da Galileo Galilei tarafından gözlemlenmiştir?,2
"Metne göre, Amazon Nehri suyunu nereden toplar?",1
Hangisi Amazon Nehri için geçerli değildir?,3
Metinde belirtilen hangi iş kolunda en az sayıda Venezuelalı çalışmaktadır?,3
"Metne göre, aşağıdaki sektörlerden hangisi en yüksek sayıda Venezuelalı istihdam etmektedir?",1
Metne göre füzyon yıldızların ne yapmasına imkan tanır?,3
Aşağıdakilerden hangisi yararlı bir füzyon reaktörü oluştururdu?,4
Suyun kimyasal oluşumu nedir?,4
Su biçim değiştirdiğinde ne aynı kalır?,1
"Metne göre, aşağıdakilerden hangisi belirli yasalar koymaya çalışırken üç eyalet için bir sorun teşkil etmemiştir?",4
"Metne göre, hangi ifade Bağımsızlık Savaşı sırasında merkezi hükümetin durumunu doğru şekilde yansıtmaktadır?",3
Bağımsızlık Bildirgesinin arkasına sözcükler nasıl yazılmıştı?,3
Singapur aşağıdakilerden hangisiyle bilinir?,1
Vanda Miss Joaquim nedir?,2
"Metne göre, Giza piramitlerinin hangi özelliği muhtemelen Yeni Krallıktaki Mısırlılar tarafından hayretle karşılanmamıştır?",1
"Metne göre, otoburlar yağmurlu yerlere gitmek için nereden yolculuk ederlerdi?",2
"Metne göre, Nisan ayı civarındaki yağmurların ardından otoburlar nereden ayrılırdı?",2
Deniz Aslanı Operasyonu hangi ülkenin işgaline verilen isimdi?,2
Almanya İngiltere’ye yaptığı saldırıya ne isim vermişti?,2
Aşağıdakilerden hangisinden İtalya’nın Afrika ülkelerini alma planları için gerekli bir adım olarak bahsedilmemektedir?,2
"Metne göre, İtalya’nın savaştaki asıl amacı nedir?",1
İşgalcilerle kim dostane ilişkiler kurmuştur?,2
Dragoon Operasyonu’nda müttefikler hangi devletlerdi?,1
Hangi teknolojinin gelişmesi denizaltıların su altında seyahat etmesine sebep olmuştur?,4
İlk kullanımları sırasında denizaltılar hangi alanda çok sınırlı bir menzile sahipti?,3
Metne göre anlaşmayı kim ihlal etti? ,4
Aşağıdakilerden hangisi Kızıl Ordu tarafından gerçekleştirilmemiştir?,3
Onuncu İtalyan Ordusunun Baş Mühendisine ne oldu?,3
Italo Balbo nerede öldürüldü?,4
Metne göre aşağıdakilerden hangisi Tibet meditasyonunun önemli bir kısmını oluşturur?,3
"Metne göre, Tibet meditasyonunun “merkezinde” çakralar nasıl aktive edilir?",2
Programda ikinci ilahiyi kim söylemiştir?,4
"Metne göre, yiyecek ikramı sırasında ilahiyi kim söylemiştir?",1
Akşamın sondan ikinci performansı kime aitti?,2
Alessandro Safina nerelidir?,4
Metne göre aşağıdakilerden hangisi doğru değildir?,1
"Metne göre, rahatsızlık verici sıcaklık seviyeleriyle ilgili kim yorum yapmıştır?",2
Tsunami nedeniyle nerede bir elektrik kesintisi meydana geldi?,1
Metne göre Tonga elektrik kesintisinden nasıl etkilendi?,4
Polis Jonny Reid’ın sürüş hızını ölçmek için radar silahlarını ne zaman kullanabilmiştir?,1
"Metne göre, Yeni Zelanda polisi için Jonny Reid’ın hızını ölçmek neden zordu?",1
Deprem Butte’ye ne kadar mesafede gerçekleşti?,2
Ebu Garib’te çıkan isyanda ne oldu?,4
Irak hapishanesi hangi olayla kötü ün kazandı? ,4
Maui’s War Memorial Stadium’da ne tür bir etkinlik gerçekleştirilmiştir?,3
Etkinliğin iptaliyle ilgili sonunda kim açıklama yapmıştır?,2
Bişkek sakinlerinin büyük çoğunluğu yağmalardan kimin sorumlu olduğunu düşünüyordu?,3
Güneyden gelen protestocuları yağmayla suçlayan kim olmuştur?,1
Ring’in satışları ne zaman arttı?,1
Jamie Smirnoff Ring’i ne zaman başlatmaya karar verdi?,1
Her Reading Rainbow bölümünde çocuklara ne tavsiyesi verilir?,4
Reading Rainbow serisinin iptaline ne sebep olmuş olabilir?,1
Aşağıdakilerden hangisi Amsterdam ve müze yetkilileri tarafından ağaçla ilgili olarak ileri sürülmüştür?,4
"RSPCA baş komiserine göre, aşağıdakilerden hangisi için denetimler zorunlu olmalıdır?",4
"Metne göre, hangisi Avustralya mezbahalarında çalışanların hayvanların refahının önemini anlamasına yardımcı olabilir?",1
"Metne göre, tutuklanan kişinin mesleği nedir?",1
"Metne göre, başka bir tutuklama hakkında haberler yayılırken kaç mağdurun cenazesi yapılıyordu?",2
"Protestolara cevaben, hangi ülke imzaladığı ACTA anlaşmasıyla öne çıkmamıştır?",2
"Metne göre, aşağıdaki ülkelerden hangisi ACTA’ya katılma sürecini erteleme kararı almıştır?",4
iPod aşırı ısınma vakaları sonucunda kaç kişi yaralanmıştır?,1
Aşırı ısınma vakalarının çok ciddi olmadığını kim söylemiştir?,4
Konuşması sırasında Steve Jobs Apple’ın neyi yeniden keşfedeceğini söylemiştir?,2
Steve Jobs’un iki saatlik konuşmasının amacı neydi?,3
Cristina Fernandez de Kirchner Arjantin Tiyatrosu’nda neyi duyurmuştur?,1
Cristina Fernandez de Kirchner adaylık niyetini nerede duyurmuştur?,3
ACMA Big Brother ile ilgili neyi keşfetmiştir?,1
Bir şeyin internet içeriği kabul edilmesi için ne gereklidir?,2
Avustralya Liberal Partisinin lideri kimdir?,2
Avustralya neden nükleer güç endüstrisine sahip değildi?,4
Hangi yarışmacı rehber yardımıyla yarışmıştır?,3
Hangi ülke Süper Büyük Slalom kadınlar ayakta kategorisinde onuncu olmuştur?,2
"Metne göre, Blake’le ilgili hangi ifade uygun değildir?",2
Metne göre aşağıdakilerden hangisi Blake’in başına gelmemiştir?,3
BM’nin küresel ısınma fonu ne için kullanılmayacaktır?,2
Metne göre BM neyi kurtarmayı umuyor?,3
"Aşağıdakilerden hangisi, Albert Muchanga tarafından uzlaşmaya varılması gereken bir şey olarak belirtilmemiştir?",1
Metne göre ticaret neden Temmuz ayında başlayabilir?,2
"Metne göre, Atlanta Journal-Constitution eğitimcileri neyle suçlamıştır?",3
"Metinde verilen bilgilere göre, Atlanta Journal-Constitution’ın raporunda ne belirtilmemiştir?",2
"Metne göre, bombalamanın ardından hangi bilgiler açığa çıkmıştır?",4
2017 yılında Manchester City’ye katıldığından beri Jesus kaç maçta oynamıştır?,4
Jesus hangi kulübe geçerken 27 milyon sterlin almıştır?,2
Hostel misafirleri hakkındaki hangi cümle doğru değildir?,4
"Metne göre, aşağıdaki ifadelerden hangisi doğrudur?",3
"Metne göre, çarpışmayla ilgili hangi bilgi belirsiz değildir?",4
"Metne göre, çarpışmayla ilgili halen netleşmeyen bilgi nedir?",4
"Metne göre, Batten bir zamanlar En Zengin Amerikalı listesinde kaçıncı sıradaydı?",3
Batten aşağıdakilerden hangisine bağış yapmıştır?,2
Hangisi Vali Arnold Schwarzenegger tarafından imzalanan yasa tasarısının bir bölümüdür?,4
"Metne göre, söylenenleri kim duyamamıştır?",3
"Metne göre, aşağıdakilerden hangisi Miller’ın duruşmasıyla ilgili doğru bir ifadedir?",2
Kim ‘Temiz Hava Yasası’nda değişiklikler yapılmasını önermiştir?,3
‘Temiz Hava Yasası’nın seçim öncesi gösterisi olduğunu öne sürerek kim eleştirmiştir?,4
