question,gemma3_answer
নিম্নলিখিত কোনটো পৰ্যৱেক্ষণে কোপাৰনিকাছ তত্ত্বটো নিশ্চিত কৰাত সহায় কৰিছিল?,1
নিম্নলিখিত কোনটো ১৬১০ চনত গেলিলিঅ’ গেলিলিয়ে অৱলোকন কৰিছিল?,2
"পাঠাংশ অনুসৰি, আমাজন নদীয়ে ক'ৰ পৰা পানী সংগ্ৰহ কৰে?",1
কোনটো প্ৰশংসা আমাজন নদীৰ বাবে আৰোপিত নহয়?,3
পাঠাংশত উল্লেখ কৰা কোনটো খণ্ডত আটাইতকৈ কম সংখ্যক ভেনিজুৱেলাবাসী নিয়োজিত আছিল?,3
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটো খণ্ডত সৰ্বাধিক সংখ্যক ভেনিজুৱেলাবাসী নিয়োজিত?",1
"পাঠাংশ অনুসৰি, ফিউজনে তৰাবোৰক কি কৰিবলৈ অনুমতি দিয়ে?",3
নিম্নলিখিত কোনটো উপযোগী ফিউজন ৰিয়েক্টৰে সৃষ্টি কৰিব?,2
পানীৰ ৰাসায়নিক ৰূপ কি?,4
"যেতিয়া পানীয়ে ৰূপ সলনি কৰে, কি একে থাকে?",1
"পাঠাংশ অনুসৰি, কিছুমান আইন জাপি দিবলৈ চেষ্টা কৰোঁতে তেৰখন ৰাজ্যৰ বাবে নিম্নলিখিত কোনটো সমস্যা নাছিল?",1
"পাঠাংশ অনুসৰি, কোনটো বিবৃতিয়ে বিপ্লৱী যুদ্ধৰ সময়ত কেন্দ্ৰীয় চৰকাৰৰ অৱস্থা সঠিকভাৱে প্ৰতিফলিত কৰে?",3
স্বাধীনতাৰ ঘোষণাপত্ৰৰ পিছফালে থকা শব্দবোৰ কেনেদৰে লিখা হয়?,3
নিম্নলিখিত কোনটোৰ বাবে ছিংগাপুৰ বিখ্যাত?,1
ভাণ্ডা মিছ জোৱাকুইম কি?,2
"পাঠাংশ অনুসৰি, নতুন সাম্ৰাজ্যৰ ইজিপ্তৰ লোকসকলে গিজা পিৰামিডৰ কোনটো গুণ দেখি আচৰিত হোৱাৰ সম্ভাৱনা নাছিল?",1
"পাঠাংশ অনুসৰি, বৰষুণৰ বাবে তৃণভোজী প্ৰাণীবোৰে ক'ৰ পৰা ভ্ৰমণ কৰে?",2
"পাঠাংশ অনুসৰি, এপ্ৰিলৰ আশে-পাশে কোনো সময়ত তৃণভোজী প্ৰাণীবোৰ কোন অঞ্চলৰ পৰা প্ৰস্থান কৰে?",2
অপাৰেচন চিলিয়ন কোনখন দেশৰ আক্ৰমণ আছিল?,1
জাৰ্মানীয়ে ব্ৰিটেইনৰ ওপৰত হোৱা আক্ৰমণক কি বুলি কৈছিল?,2
আফ্ৰিকাৰ দেশসমূহ দখল কৰাৰ বাবে ইটালীৰ পৰিকল্পনাত এক প্ৰয়োজনীয় পদক্ষেপ হিচাপে কি উল্লেখ কৰা হোৱা নাই?,1
"পাঠাংশ অনুসৰি, যুদ্ধৰ বাবে ইটালীৰ প্ৰাথমিক উদ্দেশ্য কি বুলি গণ্য কৰা হৈছিল?",1
আক্ৰমণকাৰীসকলৰ সৈতে কোনে বন্ধুত্বপূৰ্ণ সম্পৰ্ক স্থাপন কৰিছিল?,2
অপাৰেশ্বন ড্ৰেগনত মিত্ৰশক্তি কোন জড়িত আছিল?,1
কি প্ৰযুক্তিৰ বিকাশৰ ফলত চাবমেৰিনে পানীৰ তলত ভ্ৰমণ আৰম্ভ কৰিছিল?,4
"তেওঁলোকৰ প্ৰথম ব্যৱহাৰৰ সময়ত, চাবমেৰিনৰ কোনটো ক্ষেত্ৰ অতি সীমিত পৰিসৰ আছিল?",3
"পাঠাংশ অনুসৰি, কোনে চুক্তি উলংঘা কৰিছে? ",4
নিম্নলিখিত কোনটো ৰেড আৰ্মীয়ে সম্পন্ন কৰা নাছিল?,3
ইটালীৰ দশম সেনাৰ ইঞ্জিনিয়াৰ-ইন-চীফৰ কি হ'ল?,3
ইটালো বালবোক ক'ত হত্যা কৰা হৈছিল?,4
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটো কৌশল তিব্বতীয় ধ্যানৰ এক গুৰুত্বপূৰ্ণ অংশ?",3
"""পাঠাংশ অনুসৰি, তিব্বতীয় ধ্যানৰ """"কেন্দ্ৰ""""ৰ সময়ত চক্ৰবোৰ কেনেদৰে সক্ৰিয় কৰা হয়?""",2
অনুষ্ঠানটোৰ সময়ত কোনে দ্বিতীয় ভক্তিমূলক গীতটো উপস্থাপন কৰিছিল?,4
"পাঠাংশ অনুসৰি, খাদ্য প্ৰদানৰ সময়ত কোনে এটা ভক্তিমূলক গীত উপস্থাপন কৰিছিল?",1
সন্ধিয়াৰ দ্বিতীয়-অন্তিম প্ৰদৰ্শন কি আছিল?,2
এলেছান্দ্ৰ’ ছাফিনা কোন দেশৰ নাগৰিক?,4
"পাঠাংশৰ ওপৰত আধাৰ কৰি, নিম্নলিখিত কোনটো মন্তব্য সঁচা নহয়?",1
"পাঠাংশটোৰ মতে, অস্বস্তিকৰ তাপৰ স্তৰ সম্পৰ্কে কোনে মন্তব্য কৰিছিল?",2
চুনামিৰ বাবে বিদ্যুৎ বিচ্ছেদ ক'ত হৈছিল?,1
"পাঠাংশ অনুসৰি, বিদ্যুৎ বিচ্ছেদৰ ফলত টংগা কেনেদৰে প্ৰভাৱিত হৈছিল?",4
জনি ৰিডৰ ড্ৰাইভিং গতি ঘড়ীৰ বাবে আৰক্ষীয়ে কেতিয়া তেওঁলোকৰ ৰাডাৰ বন্দুক ব্যৱহাৰ কৰিবলৈ সক্ষম হৈছিল?,1
"পাঠাংশ অনুসৰি, নিউজিলেণ্ড আৰক্ষীৰ বাবে জনি ৰিডৰ গতি ধৰি ৰখাটো কিয় কঠিন আছিল?",1
বাটৰ সম্পৰ্কত ভূমিকম্পটো ক'ত কেন্দ্ৰীভূত আছিল?,2
আবু ঘৰাইবত হোৱা উপদ্ৰবৰ সময়ত কি ঘটিছিল?,1
ইৰাকী কাৰাগাৰে কিয় অপবাদ লাভ কৰিছিল? ,4
মাউৰ ৱাৰ মেম'ৰিয়েল ষ্টেডিয়ামত কেনেধৰণৰ অনুষ্ঠান অনুষ্ঠিত হ'ব লাগিছিল?,3
অৱশেষত অনুষ্ঠানটো বাতিল কৰাৰ সন্দৰ্ভত কোনে ব্যাখ্যা প্ৰদান কৰিছিল?,2
বিশকেকৰ কেইবাজনো বাসিন্দাই লুণ্ঠনৰ বাবে কোন দায়ী বুলি ভাবিছিল?,3
লুণ্ঠনৰ বাবে দক্ষিণৰ প্ৰতিবাদকাৰীসকলক কোনে দোষাৰোপ কৰিছিল?,1
ৰিঙে কেতিয়া বিক্ৰী বৃদ্ধি কৰিছিল?,1
জেমি চিমিনোফে কেতিয়া ৰিং আৰম্ভ কৰাৰ সিদ্ধান্ত লৈছিল?,1
প্ৰতিটো ৰিডিং ৰেইনব'ৰ খণ্ডই শিশুসকলক কিহৰ বাবে পৰামৰ্শ আগবঢ়াইছিল?,4
ৰিডিং ৰেইনব’ শৃংখলা বাতিল কৰাত কিহে অৰিহণা যোগাইছিল?,1
নিম্নলিখিত কোনটো আমষ্টাৰডাম আৰু সংগ্ৰহালয়ৰ বাবে বিষয়াসকলে গছ সম্পৰ্কে কৰা তৰ্ক নাছিল?,2
"আৰ.এছ.পি.চি.এ.-ৰ এগৰাকী মুখ্য পৰিদৰ্শকৰ মতে, নিম্নলিখিত কোনটোৰ বাবে পৰিদৰ্শনবোৰ মানক হ'ব লাগে?",1
"পাঠাংশ অনুসৰি, অষ্ট্ৰেলিয়াৰ বধ্যভূমিৰ শ্ৰমিকসকলৰ বাবে পশু কল্যাণৰ গুৰুত্ব দৃঢ় কৰাত কিহে সহায় কৰিব পাৰে?",1
"পাঠাংশ অনুসৰি, গ্ৰেপ্তাৰ কৰা ব্যক্তিজনৰ জীৱিকা কি?",1
"পাঠাংশ অনুসৰি, আন এগৰাকী গ্ৰেপ্তাৰৰ বিষয়ে বাতৰি বিয়পি থকাৰ সময়ত, কিমানজন ভুক্তভোগীৰ অন্ত্যেষ্টিক্ৰিয়া অনুষ্ঠিত কৰা হৈছিল?",2
"প্ৰতিবাদৰ প্ৰতিক্ৰিয়া স্বৰূপে, কোনখন দেশে তেওঁলোকৰ স্বাক্ষৰিত এ.চি.টি.এ. চুক্তিৰ সৈতে আগবাঢ়ি যোৱা নাছিল?",2
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনখন দেশে এ.চি.টি.এ.ত যোগদানৰ প্ৰক্ৰিয়া স্থগিত ৰখাৰ সিদ্ধান্ত লৈছিল?",4
আইপড অত্যধিক গৰম হোৱাৰ ঘটনাৰ ফলত কিমানজন লোক আঘাত প্ৰাপ্ত হৈছিল?,1
অত্যধিক গৰম হোৱা ঘটনাবোৰ বৰ গুৰুতৰ নাছিল বুলি কোনে কৈছিল?,4
"তেওঁৰ ভাষণৰ সময়ত, ষ্টিভ জবছে এপলে পুনৰ কি উদ্ভাৱন কৰিবলৈ গৈ আছে বুলি কৈছিল?",2
ষ্টিভ জবছৰ দুঘণ্টাৰ ভাষণৰ উদ্দেশ্য কি আছিল?,3
আৰ্জেণ্টিনাৰ থিয়েটাৰত ক্ৰিষ্টিনা ফাৰ্নাণ্ডেজ ডি কিৰ্চনাৰে কি ঘোষণা কৰিছিল?,1
ক্ৰিষ্টিনা ফাৰ্নাণ্ডেজ ডি কিৰ্চনাৰে ক'ত দৌৰিবলৈ ইচ্ছাৰ কথা ঘোষণা কৰিছিল?,3
বিগ ব্ৰাদাৰৰ সন্দৰ্ভত এ.চি.এম.এ.ৰ ফলাফলসমূহ কি আছিল?,3
"ইণ্টাৰনেট সমল বুলি গণ্য কৰিবলৈ মিডিয়া, কেনেধৰণৰ মাপকাঠিৰ অধীনত পৰিব লাগিব?",2
অষ্ট্ৰেলিয়াৰ লিবাৰেল পাৰ্টিৰ নেতা কোন?,1
অষ্ট্ৰেলিয়াত ইতিমধ্যে পাৰমাণৱিক শক্তি উদ্যোগ কিয় নাই?,1
কোনজন স্কিয়াৰে গাইডৰ সহায়ত প্ৰতিদ্বন্দিতা কৰিছিল?,3
মহিলাৰ স্থায়ী শ্ৰেণীৰ বাবে চুপাৰ-জিত কোনখন দেশে দশম স্থান লাভ কৰিছিল?,2
"পাঠাংশ অনুসৰি, ব্লেকৰ বিষয়ে কোনটো মন্তব্য সঠিক নহয়?",2
"পাঠাংশৰ ওপৰত আধাৰ কৰি, নিম্নলিখিত কোনটো ব্লেকৰ সৈতে হোৱা নাছিল?",3
ৰাষ্ট্ৰসংঘৰ গোলকীয় উষ্ণতা বৃদ্ধি পুঁজি কিহৰ বাবে ব্যৱহাৰ কৰা নহয়?,1
"পাঠাংশ অনুসৰি, ৰাষ্ট্ৰসংঘই কি সঞ্চয় কৰিব বুলি আশা কৰে?",1
"নিম্নলিখিত কোনটো এলবাৰ্ট মুচাংগাই ক'ব পৰা নাছিল, যিটো এতিয়াও সন্মত হোৱাৰ প্ৰয়োজন আছিল?",3
"পাঠাংশ অনুসৰি, জুলাইত ব্যৱসায় কিয় আৰম্ভ হ'ব পাৰে?",2
"পাঠাংশ অনুসৰি, আটলাণ্টা জাৰ্নেল-কনষ্টিটিউচনে শিক্ষা বিষয়াসকলক কিহৰ বাবে অভিযুক্ত কৰিছিল?",3
"পাঠাংশত দিয়া তথ্যৰ ওপৰত আধাৰ কৰি, আটলাণ্টা জাৰ্নেল-কনষ্টিটিউচনৰ প্ৰতিবেদনত কি উল্লেখ কৰা হোৱা নাছিল?",3
"পাঠাংশ অনুসৰি, বোমা বিস্ফোৰণৰ পাছত কি তথ্য জনা যায়?",1
"২০১৭ চনত মানচেষ্টাৰ চিটিত যোগদান কৰাৰ পাছত, যীচুৱে কিমানখন মেচ খেলিছে?",4
যীচুৱে কোনটো ক্লাবত যোগদান কৰাৰ বাবে £২৭ নিযুত মাচুল লাভ কৰিছিল?,2
হোষ্টেলৰ অতিথিসকলৰ বিষয়ে কোনটো মন্তব্য সঁচা নহয়?,4
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটো মন্তব্য সঁচা?",3
"পাঠাংশৰ ওপৰত আধাৰ কৰি, সংঘৰ্ষৰ বিষয়ে কি তথ্য অনিশ্চিত নহয়?",1
"পাঠাংশ অনুসৰি, সংঘৰ্ষৰ বিষয়ে এতিয়াও কি নিৰ্ধাৰণ কৰিব লাগিব?",4
"পাঠাংশ অনুসৰি, বেটেনে এসময়ত আটাইতকৈ ধনী আমেৰিকান তালিকাত কোন স্থান দখল কৰিছিল?",3
নিম্নলিখিত কোনটো বেটেনে দান কৰিছিল?,2
গৱৰ্ণৰ আৰ্নল্ড শ্বাৰ্জনেগাৰে স্বাক্ষৰ কৰা বিধেয়কৰ এটা অংশ কি নহয়?,3
"পাঠাংশ অনুসৰি, কোনে কোৱা কথাবোৰ হেৰুৱাইছিল?",3
"পাঠাংশ অনুসৰি, শুনানিত মিলাৰৰ অভিজ্ঞতাৰ বিষয়ে নিম্নলিখিত কোনটো সঁচা?",2
কোনে পৰামৰ্শ দিছিল যে 'পৰিষ্কাৰ বায়ু আইন'ত সংশোধন কৰা হ'ব?,3
"""কোনে খণ্ডন কৰিছিল যে """"পৰিষ্কাৰ বায়ু আইন"""" প্ৰাক-নিৰ্বাচনী ষ্টাণ্ট হিচাপে ব্যৱহাৰ কৰা হৈছিল?""",2
যেতিয়া তেওঁলোকে মেকুৰীৰ প্ৰস্ৰাৱত ইজনে সিজনৰ সৈতে প্ৰতিক্ৰিয়া কৰিছিল তেতিয়া চাইনুৰিক এচিড আৰু মেলামাইন যৌগবোৰ কি গঠন হৈছিল?,3
গৱেষকসকলে ইনফ্ৰাৰেড স্পেক্ট্ৰোস্কোপী কি পৰ্যবেক্ষণ কৰিবলৈ ব্যৱহাৰ কৰিছিল?,2
"""লুনাক কোনে """"চৰম ৰাণী"""" বুলি উল্লেখ কৰিছিল?""",4
"""লুনাক কোনে """"ফ্ৰিকি"""" বুলি উল্লেখ কৰিছিল?""",2
দুৰ্ঘটনাটোত জড়িত চালকজনৰ কি হোৱা নাছিল?,1
ৰাগবী টুৰ্ণামেণ্টৰ সময়ত দক্ষিণ আফ্ৰিকাৰ গেমপ্লেত ইয়াৰে কোনটো কথা ফুটি উঠা দেখা পোৱা নাছিল?,2
"পাঠাংশ অনুসৰি, দক্ষিণ আফ্ৰিকাৰ খেল কেতিয়াৰ পৰা উন্নত হ'বলৈ আৰম্ভ কৰিছিল?",4
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটো মন্তব্যই চীনৰ অৰ্থনীতিক সঠিকভাৱে প্ৰতিফলিত নকৰে?",4
"পাঠাংশ অনুসৰি, চীনৰ জিডিপিয়ে কেতিয়া আমেৰিকা যুক্তৰাষ্ট্ৰক অতিক্ৰম কৰিব পাৰে?",2
হুৱে উন্নয়নশীল দেশবোৰক কি কৰিবলৈ পৰামৰ্শ দিছিল?,4
হুৱে কি উল্লেখ কৰা নাছিল?,4
নিম্নলিখিত কোনটোৰ বাবে বীৰমেনে কৈছিল পৰিস্থিতি ভাল নাছিল?,2
"ফৌজদাৰী মোকৰ্দ্দমাৰ বাবে, হুনেৰ কেবিনেটৰ স্থান কোনে ল'ব?",1
ফৌজদাৰী মোকৰ্দ্দমাৰ পৰিপেক্ষিতত কোনে ব্যৱসায় মন্ত্ৰীৰ ভূমিকা গ্ৰহণ কৰিব?,1
কেমিল ছেইণ্ট-চেন্সৰ অপেৰাৰ সময়ত প্ৰদৰ্শনকাৰীসকলে দৰ্শকসকলক কি কৰিবলৈ উৎসাহিত কৰে?,3
অপেৰাৰ সময়ত কোনে প্ৰাথমিকভাৱে জইণ্ট পান কৰে?,1
"""লিওনভে প্ৰদৰ্শন কৰা """"স্পেচৱাক""""ৰ আন এটা নাম কি?""",3
লিঅ’নভে কোনটো অভিযানত ছোভিয়েট অংশৰ নেতৃত্ব দিছিল?,2
দুৰ্ঘটনাটোত কোন আঘাতপ্ৰাপ্ত হৈছিল?,1
দুৰ্ঘটনাটোত জড়িত লোকসকলৰ কি হ'ল?,2
কাৰ্যসূচীটোত কাম কৰা বিজ্ঞানীসকলে নিম্নলিখিত কোনটোৰ দ্বাৰা হোৱা প্ৰভাৱবোৰ নিৰীক্ষণ কৰিব বুলি আশা কৰিছিল?,2
বিজ্ঞানীসকলে নিম্নলিখিত কোনটোৰ বিষয়টো লক্ষ্য কৰি আছিল?,4
"পাঠাংশৰ ওপৰত আধাৰিত কৰি, ৰক্ষণশীলসকলে কি সমালোচনা নকৰে?",1
হাৰিকেন কেটৰিনাৰ সাহায্য প্ৰচেষ্টাৰ বাবে পুনৰ্নিৰ্মাণ চুক্তিক কোনে সমালোচনা কৰিছে?,2
"পাঠাংশ অনুসৰি, ষ্টাৰডাষ্ট মহাকাশযানৰ লাইটবোৰ প্ৰথমে ক'ত দৃশ্যমান হ'ব?",2
"পাঠাংশ অনুসৰি, মহাকাশযানখনে নিম্নলিখিত কোনটোৰ বাবে এটা অভিলেখ স্থাপন কৰিব?",3
"ড. মালাৰ বালাসুব্ৰমনিয়ামৰ, সৰোজা বালাসুব্ৰমনিয়ামৰ সৈতে কি সম্পৰ্ক আছিল?",3
চাৰা বালাসুব্ৰমনিয়ামৰ মৃতদেহ ক'ত পোৱা গৈছিল?,3
ইবে’ই কি অধিগ্ৰহণ কৰিছিল?,3
এই অধিগ্ৰহণৰ দ্বাৰা ইবে'ই কি পাব বিচাৰিছে?,2
"পাঠাংশ অনুসৰি, যুঁজৰ পাছত চোতালত থকা বন্দীসকলৰ সৈতে কোনে বাৰ্তালাপ কৰা নাছিল?",4
নিম্নলিখিত কোনটোৰ বাবে অৱশেষত বন্দীসকলক উপদ্ৰব কৰাৰ পৰা আঁতৰি আহিছিল?,2
"আয়াতুল্লাহ আলী খামেনিৰ মতে, ইৰাণ দেশখনে নিজকে কিহৰ পৰা মুক্ত কৰা উচিত?",4
"পাঠাংশ অনুসৰি, ইৰাণৰ অৰ্থনীতিৰ ওপৰত মঞ্জুৰিৰ প্ৰভাৱৰ কথা কোনে স্বীকাৰ কৰিছিল?",1
নিম্নলিখিত কোনটো ফ্ৰান্সৰ ভোটদান প্ৰক্ৰিয়াৰ অংশ নহয়?,4
ভোটাৰসকলে তেওঁলোকৰ নিৰ্বাচিত প্ৰাৰ্থীক ক'ত সূচিত কৰে?,2
"কিহৰ বাবে এলেনে, মুছাচীৰ বাবে আঠ বছৰৰ অনুসন্ধান আৰম্ভ কৰিলে?",4
"পাঠাংশ অনুসৰি, এলেনে তেওঁৰ যথেষ্ট পৰিমাণৰ ধন কিহৰ বাবে খৰচ কৰিছিল?",2
"পাঠাংশ অনুসৰি, নিম্নলিখিত কোনটোৰ বাবে উদ্ভিদৰ ভিতৰত আৰু ইয়াৰ চাৰিওফালে বিপদজনক পৰিস্থিতি সৃষ্টি কৰাৰ সম্ভাৱনা আছে?",1
প্ৰকল্পটোত সংঘটিত ঘটনাৰ পাছত স্থানীয় বাসিন্দাসকলক পৰামৰ্শ দিয়া সুৰক্ষা পৰামৰ্শবোৰৰ ভিতৰত নিম্নলিখিত কোনটো এটা নহয়?,3
"ড. মোলৰ মতে, এক্সডিআৰ-টিবিৰ বিষয়ে আটাইতকৈ বেছি চিন্তাজনক বিষয় কি?",4
নতুন প্ৰকাৰটোৰ দ্বাৰা সংক্ৰমিত হোৱা কিমানজন ৰোগী স্বাস্থ্যসেৱা কৰ্মী বুলি নিশ্চিত কৰা হৈছিল?,2
নেক্সটজেন ছিষ্টেমে কেনে ধৰণৰ প্ৰযুক্তি ব্যৱহাৰ কৰে?,1
"নেক্সটজেনে, এয়াৰ ট্ৰেফিক নিয়ন্ত্ৰকক পোনপটীয়াকৈ কেনেদৰে লাভান্বিত কৰে?",2
"পাঠাংশ অনুসৰি, বুৰঞ্জীবিদসকলে এফ.বি.আই.য়ে কিহৰ ওপৰত মনোনিৱেশ কৰাৰ বাবে সমালোচনা কৰা নাই?",3
অশ্লীলতাৰ প্ৰচেষ্টাই এফ.বি.আই.ক কি কৰিবলৈ বাধ্য কৰে?,4
জে.এ.এছ. ৩৯চি গ্ৰিপেনৰ দুৰ্ঘটনাৰ প্ৰতি সঁহাৰি জনোৱা অগ্নিনিৰ্বাপক বাহনখনৰ কি হ'ল? ,2
"জে.এ.এছ. ৩৯চি গ্ৰিপেনৰ দুৰ্ঘটনাৰ পাছত, বিমানবন্দৰটো কিহৰ বাবে বন্ধ কৰা হৈছিল?",1
ইৰাণী বিপ্লৱৰ সময়ত ব্ৰেজিঞ্জিনে কাক নিৰ্দেশনা আগবঢ়াইছিল?,3
১৯৭৭ চনলৈকে ৰাষ্ট্ৰীয় সুৰক্ষা উপদেষ্টাৰ পদত কোনে অধিষ্ঠিত আছিল?,2
নিম্নলিখিত কোনটোৱে পাৰ্টিজান বেলগ্ৰেডৰ সৈতে ববেকৰ কেৰিয়াৰ সঠিকভাৱে প্ৰতিফলিত নকৰে?,1
পাৰ্টিজান বেলগ্ৰেডৰ সৈতে ববেকৰ ইতিহাসৰ বিষয়ে কোনটো মন্তব্য সঁচা?,1
"পাঠাংশ অনুসৰি, কোনটো বিশেষত্বই হেস্পেৰোনিকাচসকলক ভেলোচিৰেপ্টৰৰ পৰা পৃথক কৰে?",2
হেস্পেৰোনিকাছৰ অৰ্থ প্ৰজাতিটোৰ কি ভৌতিক বৈশিষ্ট্যৰ পৰা আহৰণ কৰা হৈছে?,1
শ্বুটিং সম্পৰ্কে নিম্নলিখিত কোনটো মন্তব্য সঁচা?,4
গুলীচালনা সংঘটিত হোৱা ঘটনা সম্পৰ্কে কোনটো মন্তব্য সঠিক?,1
"পাঠাংশ অনুসৰি, লুনো সম্পৰ্কে বিষয়াসকলৰ মাজত প্ৰাৰম্ভিক চিন্তা কি আছিল?",1
"পাঠাংশ অনুসৰি, লুনোৰ ভাঙনিৰ বিষয়ে নিম্নলিখিত কোনটো মন্তব্য সঁচা নহয়?",2
কোন দশকত আলজেৰিয়াই স্বাধীনতা লাভ কৰিছিল?,3
অন্ত্যেষ্টিক্ৰিয়া অনুষ্ঠানৰ বাবে দূৰদৰ্শনৰ পৰ্দা ক'ত স্থাপন কৰা হোৱা নাছিল?,4
অন্ত্যেষ্টিক্ৰিয়া অনুষ্ঠান ক'ত অনুষ্ঠিত হৈছিল?,3
"বিস্ফোৰণৰ পাছত, গুৰুতৰ আঘাতৰ বাবে কাক চিকিৎসা কৰা হৈছিল?",2
গেছ লিক হোৱাৰ খবৰ কোনে দিছিল?,3
"পাঠাংশ অনুসৰি, আক্ৰমণত কিমান লোকৰ মৃত্যু হৈছিল?",2
আক্ৰমণৰ সময়ৰ কোনো এটা সময়ত কাৰ অস্ত্ৰই গুলী চালনা কৰাত ব্যৰ্থ হৈছিল?,2
নিম্নলিখিত কোনটো ক্ৰীড়াক অলিম্পিক কাৰ্যসূচীৰ পৰা বাহিৰ কৰা হৈছিল?,1
নিম্নলিখিত কোনটো খেলক অন্তৰ্ভুক্ত কৰিবলৈ আন্তৰ্জাতিক অলিম্পিক সমিতিয়ে ভোট দিছিল?,3
আৰ্থাৰ গিনিজে আচলতে কিমান বছৰৰ বাবে ছেইণ্ট জেমছ গেট ব্ৰুৱেৰী লীজত দিছিল?,4
গিনিজে প্ৰতি বছৰে কিমান বিলিয়ন ডলাৰ আনে?,3
ইউৰোপীয় ইউনিয়নৰ কিমানখন দেশত এইচ5এন১ ভাইৰাছ চিনাক্ত কৰা হৈছে?,3
এইচ৫এন১ ভাইৰাছৰ শেহতীয়া ঘটনাটো ক'ত চিনাক্ত কৰা হৈছিল?,1
