question,gpt_reply
"Σύμφωνα με το απόσπασμα, με ποιο από τα παρακάτω συνδέεται συχνά η ΤΝ;",A: Η εξυπηρέτηση πελατών
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω είναι το πλεονέκτημα κάποιου ο οποίος διαθέτει συγκλίνοντα μοτίβα σκεπτικού;",D: Η απομνημόνευση μοτίβων
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω δεν θεωρείται επίκεντρο της νοοτροπίας συγκλινόντων μοτίβων σκεπτικού;",B: Η διάθεση χρόνου
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω δεν θα μπορούσε να θεωρηθεί μικροέκφραση;","D: Η κίνηση του αντίχειρα προς τα επάνω

Η κίνηση του αντίχειρα προς τα επάνω είναι μια εκτεταμένη κίνηση και όχι μια μικροέκφραση, η οποία είναι χαρακτηριστική για τις εκφράσεις που κρατούν απειροελάχιστα, όπως αναφέρονται στο κείμενο."
Ποια από τις παρακάτω προτάσεις σχετικά με την ερμηνεία των μικροεκφράσεων δεν είναι αληθής;,C: Η ομιλία καθώς και οι εκφράσεις του προσώπου ερμηνεύονται
Ποιο από τα παρακάτω υπήρξε το πιο σημαντικό αποτέλεσμα της Αναγέννησης; ,B: Η διάδοση της γνώσης
"Ως αποτέλεσμα της Αναγέννησης, σε ποιο από τα παρακάτω δόθηκε λιγότερη έμφαση;",A: Στην ατομική ανάκληση
Ποιο από τα παρακάτω δεν αντικατοπτρίζει κάποιο κίνητρο για τη χρήση του διαδικτύου για τις συνεχείς σχέσεις;,C: Η αναζήτηση ταξιδιωτικών προορισμών
Ποιο από τα παρακάτω δεν αντικατοπτρίζει κάποιο κίνητρο για τη χρήση του διαδικτύου για την προσωπική συμμετοχή;,A: Η αναζήτηση κάποιας συνταγής
Πότε σταμάτησε η Δυτική Ευρώπη να βασίζεται σε μεγάλο βαθμό στις διάφορες επιρροές και άρχισε να αναπτύσσει το δικό της στυλ;,A: Προς τα τέλη του Μεσαίωνα
Η χρήση κουμπιών για τη στερέωση των ρούχων ήταν αποτέλεσμα ποιας περιόδου; ,C: Των σταυροφοριών
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω θεωρείται βιώσιμη μακροπρόθεσμη λύση για τα περιβαλλοντικά ζητήματα;",C: Ο προσδιορισμός της αιτίας των ζητημάτων
"Σύμφωνα με το απόσπασμα, ποια από τις παρακάτω λύσεις δεν θα μπορούσε να θεωρηθεί αντιμετώπιση συμπτωμάτων περιβαλλοντικών ζητημάτων;",B: Η αδρανοποίηση της πηγής των ζητημάτων
"Σε ποια χώρα πραγματοποιήθηκε ο πρώτος πόλεμος στην Ευρώπη, του οποίου το κεντρικό ζήτημα λέγεται ότι σχετίζεται με την ισορροπία δυνάμεων και όχι με το θρησκευτικό πλαίσιο;",D: Στην Ισπανία
Ποιος πόλεμος περιγράφεται μερικές φορές ως ο τελευταίος «θρησκευτικός πόλεμος»;,A: Ο Τριακονταετής Πόλεμος
Ποιες από τις παρακάτω πτυχές της Καθολικής Εκκλησίας δεν εξετάστηκαν;,B: Εάν τα κύρια δόγματα της θρησκείας πρέπει να τροποποιηθούν
"Σύμφωνα με το απόσπασμα, ποιος δολοφονήθηκε στις Βερσαλλίες;",D: Ένα μέλος της φρουράς
Τι από τα παρακάτω δεν ανάγκασε ο όχλος να κάνουν ο Βασιλιάς και η Βασίλισσα;,C: Να παρακολουθήσουν τον αποκεφαλισμό του μέλους της φρουράς
Ποιο από τα παρακάτω δεν ήταν αποτέλεσμα του ανορθόδοξου ναυτικού πολέμου της Βρετανίας;,C: Οι αλλαγές που επήλθαν στο διεθνές δίκαιο
Ποια δήλωση δεν περιγράφει με ακρίβεια τον ναυτικό αποκλεισμό της Βρετανίας κατά της Γερμανίας;,"D: Διασφαλίστηκε ότι τα ουδέτερα καράβια δεν θα κινδύνευαν

Η δήλωση D είναι ανακριβής, καθώς το κείμενο αναφέρει ότι το Ηνωμένο Βασίλειο τοποθέτησε νάρκες σε διεθνή νερά, απειλώντας και ουδέτερα καράβια."
"Με βάση το απόσπασμα, σε ποιον από τους παρακάτω είναι πλέον πιθανή η διάγνωση σκλήρυνσης κατά πλάκας;",A: Σε μια 32χρονη γυναίκα
"Σύμφωνα με το απόσπασμα, αυτοί που συμμετέχουν σε τακτική δραστηριότητα έχουν ανάγκη από περισσότερη στήριξη αναφορικά με τι;",A: Την αρνητική αντίληψη του πόνου
"Σύμφωνα με το απόσπασμα, πώς διεξάγεται συνήθως το άθλημα της ξιφασκίας;",D: Σε μορφή μονομαχίας
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω είναι το πιο έγκυρο σημάδι εσωτερικής δηλητηρίασης;",D: Μια φιάλη συνταγογραφούμενων χαπιών
"Σύμφωνα με το απόσπασμα, ποιο είναι το κατάλληλο πρώτο βήμα κατά την αξιολόγηση της κατάστασης ενός θύματος;",A: Να παρατηρήσουμε το σημείο
Ποια από τις παρακάτω δηλώσεις δεν αντικατοπτρίζει με ακρίβεια τη διαδικασία ελέγχου κάποιου θύματος;,A: Μην ανησυχείτε εάν τραυματιστείτε οι ίδιοι
Ποιες από τις αλλαγές που προκάλεσε η Γαλλική Επανάσταση είχαν σημαντικό αντίκτυπο στους πολίτες της εργατικής τάξης;,B: Η μετατόπιση της εστίασης από την κατηγορία στην ικανότητα
"Μετά τη Γαλλική Επανάσταση, η επιτυχία στον στρατό και άλλα επαγγέλματα βασιζόταν λιγότερο σε τι από τα παρακάτω;",B: Στην κατηγορία
Ποια δημόσια παροχή λέγεται ότι προκαλεί τη μεγαλύτερη δυσαρέσκεια στις ανεπτυγμένες χώρες;,C: Οι δημόσιες συγκοινωνίες
"Σύμφωνα με το απόσπασμα, τι μπορεί να ειπωθεί για τα συστήματα δημόσιων συγκοινωνιών;",C: Επιφέρουν πολλά παράπονα από αυτούς που τα χρησιμοποιούν
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω μπορεί να είναι δύσκολο να μετρηθεί λόγω της απρόβλεπτης συμπεριφοράς των οδηγών;",D: Η ροή της κυκλοφορίας
Ποιο από τα παρακάτω χρησιμοποιείται κατά την μαθηματική αναπαράσταση ενός ρεύματος κυκλοφορίας;,D: Η πυκνότητα κυκλοφορίας
Τι χρησιμοποίησαν οι Hershey και Chase για να εμφυτεύσουν το DNA τους; ,A: Ραδιενεργό φώσφορο
Από τι εξαρτάται η ικανότητα μιας μετάλλαξης να κληροδοτηθεί στους απογόνους;,A: Από το κατά πόσο τα κύτταρα είναι βλαστικής σειράς.
"Με βάση τις πληροφορίες που δίνονται στο απόσπασμα, από τι εξαρτώνται οι διάφορες επιδράσεις των μεταλλάξεων;","Οι διάφορες επιδράσεις των μεταλλάξεων εξαρτώνται από τις εξής παραμέτρους:

B: Από το κατά πόσο τα κύτταρα που επηρεάζονται είναι βλαστικής σειράς  
C: Από το πόσο σημαντικός είναι ο ρόλος του γενετικού υλικού που επηρεάζεται  
D: Από το είδος της μετάλλαξης που επηρεάζεται  

Η απάντηση που συγκεντρώνει τις αναφερθείσες πληροφορίες στο απόσπασμα είναι οι επιλογές B, C και D."
Ποιος από τους παρακάτω δεν ήταν ένας από τους λόγους για τους οποίους οι αρχαίοι πολιτισμοί διατηρούσαν κατσίκες;,C: Πρόσφεραν συντροφιά
Ο στόχος του γκολφ είναι να επιτευχθεί ο μικρότερος αριθμός από...;,B: Χτυπήματα
"Σε ένα γήπεδο γκολφ, σε ποιο σημείο είναι πιο κοντά κουρεμένο το γρασίδι;",B: Στο γκριν
Ποιος είναι συνήθως ο σκοπός κάποιου πειράματος;,A: Η κατάρριψη μίας ή περισσότερων πιθανών υποθέσεων
"Σύμφωνα με το απόσπασμα, τι δεν συμβάλλει στην καθοδήγηση της επιστημονικής έρευνας;",A: Η επιστημονική μέθοδος και μόνο
"Σύμφωνα με το απόσπασμα, ποια δήλωση σχετικά με τους ανεμοστρόβιλους δεν είναι αληθής;",C: Οι περισσότεροι ανεμοστρόβιλοι διαρκούν πάνω από τρεις ώρες
"Με βάση το απόσπασμα, ποια από τις παρακάτω δηλώσεις περιγράφει με ακρίβεια τον μεγαλύτερο αριθμό ανεμοστρόβιλων;",D: Είναι ικανοί να εκριζώνουν δέντρα
Ποιο από τα παρακάτω άρχισε να κάνει ο άνθρωπος τον 16ο αιώνα;,D: Κατασκευή τηλεσκοπίων
Εδώ και πόσο καιρό χρησιμοποιούν οι άνθρωποι φακούς για τη μεγέθυνση αντικειμένων;,C: Χιλιάδες χρόνια
"Με βάση το απόσπασμα, τι μας λέει η σπηλιά του Μωάμεθ για τις πνευματικές του πρακτικές ή αξίες;",A: Αγαπά πολύ την ηρεμία και την απομόνωση
"Σύμφωνα με το απόσπασμα, σε τι από τα παρακάτω χρησιμοποιούταν αρχικά ο σίδηρος;",D: Ράγες
"Σύμφωνα με το απόσπασμα, γιατί οι ξύλινες ρόδες αντικαταστάθηκαν από σιδερένιες ρόδες;",D: Καταστρέφονταν από τον σίδηρο που βρισκόταν πάνω στις ράγες
"Σύμφωνα με το απόσπασμα, τι διαμόρφωσε τους ανθρώπους κατά την περίοδο του Ρομαντισμού;",B: Η γεωγραφία
Ποια από τις παρακάτω προτάσεις δεν αντικατοπτρίζει κάποια κεντρική ιδέα τεχνολογικού ντετερμινισμού; ,A: Οι επιπτώσεις της τεχνολογίας στην κοινωνία είναι κοινωνικά καθορισμένες
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω δεν συνδέεται με το τράβηγμα του δοξαριού;",A: Ένας πιο απαλός ήχος
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω σχετίζεται με τον πιο απαλό ήχο;",C: Ένα σημάδι που μοιάζει με V
Τα απολιθώματα φανερώνουν ότι τα χέρια τελικά προσαρμόστηκαν για να χρησιμοποιηθούν κυρίως για ποιο από τα παρακάτω;,A: Χειραγώγηση
Ποιο από τα παρακάτω περιγράφει με ακρίβεια τις φάλαγγες ενός χιμπατζή; ,C: Χρησιμοποιούνται για τη μεταφορά βάρους
Από ποια δεξαμενή αφαιρεί τις νέες γενετικές παραλλαγές η επιλογή;,D: Εκφρασμένων παραλλαγών
Ποια διαδικασία είναι υπεύθυνη για την προσθήκη γενετικών παραλλαγών;,C: Η μετάλλαξη
"Με βάση τις πληροφορίες στο απόσπασμα, τι από τα παρακάτω πρέπει να τρώει ένα πρωτεύον θηλαστικό για να αντιμετωπίσει το «ζήτημα της πρωτεΐνης»;",C: Ακρίδες
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω προβλήματα δεν προκαλείται από έλλειψη βασικών αμινοξέων;",A: Προβλήματα πέψης
Με ποιον τρόπο υποδηλώνουν συχνά τα μέλη μιας συγκεκριμένης υποκουλτούρας τη σύνδεσή τους με την ομάδα;,D: Χρησιμοποιώντας το στυλ ως μορφή συμβολισμού
"Σύμφωνα με τη θεωρία που παρουσιάζεται στο απόσπασμα, τι μπορεί να συμβεί σε ένα παιδί που ταυτίζεται με μια φυλετική μειονότητα που υπόκειται σε στερεοτυπικές αντιλήψεις όσον αφορά την απειλητική συμπεριφορά;",B: Το παιδί θα είναι πιο πιθανό να εμπλακεί σε απειλητική συμπεριφορά
"Σύμφωνα με το απόσπασμα, η γνώση ενός παιδιού για τα φυλετικά στερεότυπα θα μπορούσε να έχει αντίκτυπο σε τι από τα παρακάτω;",B: Στη συμπεριφορά του
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω δεν είναι πιθανό να είναι συνεπές με την ανατροφή ενός άγριου παιδιού;","B: Οι ισχυρές δεξιότητες συνομιλίας

Το κείμενο αναφέρει ότι τα άγρια παιδιά δεν έχουν επαφή με ενηλίκους και συχνά έχουν ελάχιστη ή καθόλου ανθρώπινη επαφή στην ανάπτυξή τους, γεγονός που σημαίνει ότι δεν αναπτύσσουν ισχυρές δεξιότητες συνομιλίας."
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω περιγράφει με ακρίβεια την άγρια συμπεριφορά στα παιδιά;",B: Η άγρια συμπεριφορά μπορεί να προέλθει από την έλλειψη κοινωνικοποίησης
"Με βάση το απόσπασμα, ποια από τις παρακάτω πρακτικές δεν είναι σύμφωνη με τη γεωργία που είναι προσανατολισμένη στην συντήρηση;",B: Η παραγωγή τροφίμων για πώληση σε άλλους
Ποιο από τα παρακάτω περιγράφει με ακρίβεια την πρακτική της γεωργίας επιβίωσης;,D: Χρησιμοποιείται ακόμα από τους αγρότες σε ορισμένες χώρες
Σε ποια κατηγορία τουρισμού εμπίπτει η επίσκεψη σε μουσείο;,C: Πολιτιστικός τουρισμός
"Σύμφωνα με το απόσπασμα, τι θα μπορούσε να αποτελεί προτεραιότητα για τους ταξιδιώτες αναψυχής;",B: Το να κάνουν ένα διάλειμμα από τη συνηθισμένη καθημερινότητά τους
Τι αναφέρεται στο απόσπασμα ως κάτι που βοήθησε να μειωθεί ο φόβος της αλλαγής στην τοπική εκκλησία;,A: Η ανάμνηση επιτυχημένων περιπτώσεων επιχειρηματικής δραστηριότητας
"Σύμφωνα με το απόσπασμα, σε τι μπορεί να συμβάλλει η κατανόηση της ιστορίας κάποιου ανθρώπου;",C: Στην απόκτηση της αίσθησης του ανήκειν εντός του οργανισμού
Ποια από τις παρακάτω προτάσεις περιγράφει με ακρίβεια τη μεταμοντέρνα προσέγγιση στη μάθηση;,D: Δεν υπάρχει απολυτότητα στη μάθηση
Ποια από τις παρακάτω προτάσεις δεν αντικατοπτρίζει με ακρίβεια μια μεταμοντέρνα προσέγγιση μάθησης;,"B: Ορισμένες μαθησιακές εμπειρίες πρέπει να έχουν προτεραιότητα έναντι άλλων

Η δήλωση αυτή δεν αντικατοπτρίζει με ακρίβεια μια μεταμοντέρνα προσέγγιση μάθησης, καθώς η μεταμοντέρνα προσέγγιση απορρίπτει την απολυτότητα και την ιεράρχηση της γνώσης, υποστηρίζοντας ότι δεν υπάρχει ένας μόνο σωστός τρόπος μάθησης και ότι όλες οι μαθησιακές εμπειρίες είναι πολύτιμες με τον δικό τους τρόπο."
"Αφού κάποιος ξυπνήσει συνειδητά κατά τη διάρκεια του κανονικού διαστήματος που διαρκεί ο ύπνος, ποιο από τα παρακάτω επηρεάζει τη διαδικασία διακοπής του ύπνου;",B: Η χρήση του μπάνιου και η επιστροφή στο κρεβάτι για ύπνο
Ποια από τις παρακάτω δεν είναι ακριβής περιγραφή της διακοπής του ύπνου;,"D: Μετά το ξύπνημα, ο στόχος είναι να κοιμηθείτε ξανά μέσα σε δύο ώρες

Αυτή η επιλογή δεν είναι ακριβής περιγραφή της διακοπής του ύπνου, καθώς, βάσει της αρχικής περιγραφής, ο στόχος είναι να κοιμηθείτε ξανά μέσα σε 10-60 λεπτά, όχι δύο ώρες."
"Επειδή ο εγκέφαλος προσπαθεί να έχει διαυγή όνειρα πιο συχνά, τι αυξάνεται;",A: Η ποσότητα των καταστάσεων REM
Ποιες από τις παρακάτω αρνητικές επιδράσεις μπορούν να έχουν τα συχνά διαυγή όνειρα στον οργανισμό;,B: Όλο και λιγότερα REM κάθε νύχτα
"Σύμφωνα με το απόσπασμα, τι είναι οι συμβατικές ομάδες και τι οι εικονικές ομάδες;",B: Και οι δύο ομάδες έχουν διαφορετικά επίπεδα αυτονομίας στη συνήθη καθημερινότητά τους
"Με βάση το απόσπασμα, ποια δήλωση σχετικά με τις φυσικές και εικονικές ομάδες δεν είναι αληθής;","D: Οι διαφορετικές χρονικές ζώνες μπορούν να είναι ωφέλιμες για τις εικονικές ομάδες

Αυτή η δήλωση δεν είναι αληθής με βάση το απόσπασμα. Το κείμενο αναφέρει ότι οι διαφορετικές χρονικές ζώνες μπορεί να μην είναι αποδεκτές από την τοπική διοίκηση, κάτι που υποδηλώνει ότι μπορεί να είναι μια πρόκληση ή εμπόδιο μάλλον παρά πλεονέκτημα για τις εικονικές ομάδες."
Ποιο από τα παρακάτω δεν είναι κάτι στο οποίο επικεντρώνονται οι θεωρίες περιεχομένου;,A: Νέες επιθυμίες οι οποίες υλοποιούνται στην ενηλικίωση
Ποιο από τα παρακάτω δεν αποτελεί αντικείμενο του νόμου των τριών;,A: Η δημιουργία μιας γραμμής βάσης ως προς το σημείο στο οποίο μπορεί να τοποθετηθεί το θέμα
Ποιο από τα παρακάτω δεν περιγράφει τον μορφότυπο φωτογραφίας των 35 mm;,C: Έχει διαφορετική αναλογία διαστάσεων από πολλές συνηθισμένες μορφές
"Σύμφωνα με το απόσπασμα, καθώς οι κατασκευαστές αυξάνουν την ποιότητα της παραγωγής φακών, πώς έχουν βελτιωθεί οι φακοί μεταβλητής εστίασης;",C: Η ποιότητα της φωτογραφίας τους είναι παρόμοια με εκείνη των φακών σταθερής εστιακής απόστασης
"Με βάση τις πληροφορίες στο απόσπασμα, πότε μπορεί ένας φακός ζουμ να είναι προτιμότερος από έναν φακό σταθερής εστιακής απόστασης;","Επειδή το απόσπασμα τονίζει ότι οι φακοί ζουμ έχουν μεγαλύτερη πολυπλοκότητα εστίασης, η σωστή απάντηση είναι:

D: Εάν θέλετε μεγαλύτερη πολυπλοκότητα εστίασης"
Ποιο από τα παρακάτω δεν θα μπορούσε να θεωρηθεί ακριβής περιγραφή του μυστικισμού;,"D: Η έμφαση στην αναζήτηση μιας άμεσης προσωπικής εμπειρίας είναι συγκρίσιμη με πολλές άλλες μορφές θρησκευτικής πίστης και λατρείας

Η περιγραφή αυτή δεν είναι ακριβής για τον μυστικισμό καθώς αυτός ξεχωρίζει από άλλες μορφές θρησκευτικής πίστης και λατρείας ακριβώς λόγω της έμφασης στην άμεση προσωπική εμπειρία."
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω δεν αποτελεί επίκεντρο του μυστικισμού;",B: Η επιδίωξη της επίγνωσης μέσω κοινών εμπειριών
"Σύμφωνα με το απόσπασμα, ποιος ενδέχεται να εγκαθίδρυσε μια αγροτική κοινωνία;",C: Οι Μαορί από την Πολυνησία
"Σύμφωνα με το απόσπασμα, η ομάδα που κυνηγούσε μόα ήταν οι πρώτοι κάτοικοι ποιας περιοχής;",B: Της Νέας Ζηλανδίας
Σε ποιο σενάριο θα ωφελούσε τον διπλωτή η χρήση της μεθόδου Πιούρλαντ οριγκάμι;,D: Ο διπλωτής την έχει ξαναδοκιμάσει μόνο μία ή δύο φορές
Ποιο από τα παρακάτω δεν περιγράφει με ακρίβεια το Πιούρλαντ οριγκάμι;,A: Προορίζεται για έμπειρους διπλωτές
"Σύμφωνα με το απόσπασμα, ποια τοποθεσία δεν συνδέεται με τον πολιτισμό της κοιλάδας του Ινδού;",C: Όλες οι περιοχές του βορειοανατολικού Αφγανιστάν
Ποιο από τα παρακάτω δεν αναφέρεται ως πιθανό όνομα για τον πολιτισμό της Εποχής του Χαλκού που συζητείται στο απόσπασμα;,C: Ο πολιτισμός του Ινδού ποταμού
"Σύμφωνα με το απόσπασμα, ποιο από τα παρακάτω αποφέρει μακροπρόθεσμο όφελος;",A: Η από κοινού εργασία με άλλους ανθρώπους
"Σύμφωνα με το απόσπασμα, σε ποιο από τα παρακάτω θα μπορούσε κάποιος να δώσει προτεραιότητα εάν η εστίασή του είναι στα άμεσα οφέλη;",D: Στον εγωισμό
"Σύμφωνα με το απόσπασμα, ποιος κάλυψε μεγάλο μέρος των εξόδων του πολέμου;",D: Ο λαός των Φιλιππίνων
Ποια χρονική περίοδος προηγήθηκε της εποχής των Ναϊτών;,C: Ο πρώιμος Μεσαίωνας
Ποια χρονική περίοδος ακολούθησε την εποχή των Ναϊτών;,A: Ο ύστερος Μεσαίωνας
Ποια ιατρική θεραπεία ή επέμβαση δεν αναφέρεται ότι χρησιμοποιούνταν από γιατρούς και χειρουργούς κατά τη διάρκεια της Ρωμαϊκής Αυτοκρατορίας;,A: Η θεραπεία της διαταραχής μετατραυματικού στρες με διάφορα ηρεμιστικά
"Σύμφωνα με το απόσπασμα, σε τι από τα παρακάτω δεν αποδίδεται η πρόοδος που σημειώθηκε στην ανάπτυξη επιτευγμάτων στον κλάδο της ιατρικής κατά τη διάρκεια της Ρωμαϊκής Αυτοκρατορίας;",C: Στη δημιουργία εκπαιδευτικών νοσοκομείων
Από τι εξαρτάται η ικανότητα όρασης;,A: Από τα αισθητήρια όργανα του οπτικού συστήματος
Από τι εξαρτάται η διακύμανση της δομής των ματιών μεταξύ των οργανισμών;,B: Από τις απαιτήσεις του οργανισμού
"Σύμφωνα με το απόσπασμα, ποια δήλωση σχετικά με τον Σιχισμό δεν απεικονίζει με ακρίβεια το θρήσκευμα;","B: Ο γκουρού αποτελεί θεμελιώδη έννοια μοναδική στον Σιχισμό

Σύμφωνα με το απόσπασμα, η έννοια του γκουρού είναι θεμελιώδης σε όλες τις ινδικές θρησκείες, όχι μόνο στον Σιχισμό."
