question,gpt_reply
"Ho latela seratswana, Allen o sebedisitse tjhelete e ngata ho eng?",B: Patlisiso ya metsing
"Ho latela seratswana, ke efe ho tse latelang e ka nnang ya ba e lebisitse maemong a kotsi ka hara semela le ho se potoloha?",A: Mafura a Uranium
Ke efe ho tse latelang eo e seng e nngwe ya dikeletso tsa polokeho tse kgothaleditsweng ho baahi ba lehae ho latela ketsahalo e etsahetseng femeng?,C: Qoba ho hema mosi o mosweu
"Ho ya ka Dr. Moll, ke eng e tshwenyang haholo ka XDR-TB?",D: Ke sekgahla se phahameng sa batho ba shwang
Ke bakudi ba bakae ba tshwaeditsweng ke mofuta o motjha o fapaneng ba netefaditsweng hore ke basebeletsi ba tsa bophelo bo botle?,B: 2
Sistimi ya NextGen e sebedisa theknoloji ya mofuta ofe?,A: Theknoloji e thehilweng ho sathelaete
NextGen e thusa balaodi ba sephethephethe sa sefofane ka kotloloho jwang?,B: Dibaka tse nepahetseng haholwanyane tsa difofane
"Ho latela seratswana, bo-rahistori ha baa ka ba nyatsa FBI ka ho tsepamisa maikutlo ho eng?",A: Ho matlafatsa sekhahla sa katleho ya bona
Boikemisetso ba manyala bo qobella FBI ho etsa eng?,D: Baemedi ba inehetseng dinyeweng tsa ditshwantsho tsa bootswa
Ho etsahetseng ka koloi ya mollo e ileng ya arabela kotsing ya JAS 39C Gripen? ,A: E ile ya thula
"Ka mora ho wa ha JAS 39C Gripen, boema-fofane bo ile ba kwallwa ho eng?",A: Difofane tsa kgwebo
Brzezinski o ile a fana ka tataiso ho mang nakong ya Phetohelo ya Iran?,C: Carter
Ke mang ya ileng a tshwara boemo ba Moeletsi wa Tshireletso ya Setjhaba ho fihlela ka-1977?,B: Kissinger
Ke efe ho tse latelang e sa bontsheng hantle mosebetsi wa Bobek le Partizan Belgrade?,A: O ile a kora ka makgetlo a fetang 468 ha a ntse a bapalla sehlopha
Ke polelo efe ka nalane ya Bobek le Partizan Belgrade eo e leng nnete?,A: O qadile ho bapalla Partizan ka-1945
"Ho latela seratswana, ke tshobotsi efe e kgethollang Hesperonychus ho Velociraptor?",B: E na le lenala la bobedi le leholwanyane
"""Moelelo wa """"Hesperonychus"""" o tswa ho sebopeho sefe sa mmele wa mofuta oo?""",A: Dinala
Ke efe ho tse latelang tse mabapi le ho thunya eo e leng nnete?,D: Ho thunngwa ho etsahetse Buffalo
Ke polelo efe e nepahetseng mabapi le ketsahalo eo ho thunngwa ho etsahetseng ho yona?,A: Ho etsahetse moketeng wa sehopotso Buffalo
"Ho latela seratswana, qalong ke ho tshwenyeha hofe hoo diofisiri di neng di na le hona ka Luno?",C: Ho qhalana ha mafura
"Ho latela seratswana, ke efe ya dipolelo tse latelang mabapi le ho senyeha ha Luno eo e seng nnete?",B: Sekepe se ne se e-na le mafura a dimithara tse-100 ka hara sekepe nakong ya ho senyeha
Algeria e fumane boipuso ka dilemo dife tse leshome?,C: Ka bo 1960
Ke hokae moo dithelevishene di neng di sa lokisetswa tshebeletso ya lepato?,D: Sebakeng sa St. Peter's Square
Tshebeletso ya lepato e ne e tshwaretswe hokae?,C: Sebakeng sa St. Peter's Square
"Ka mora ho phatloha hoo, ke mang ya ileng a phekolwa dikotsi tse mpe?",B: Ha ho motho
Ke mang ya tlalehileng ho dutla ha kgase?,A: Moahelani mohahong
"Ho latela seratswana, ke batho ba bakae ba shweleng tlhaselong eo?",B: 2
Ke sebetsa sa mang se hlolehileng ho thunya ka nako e nngwe nakong ya tlhaselo?,B: Uka
Ke dipapadi dife ho tse latelang tse ntshitsweng ho tswa lenaneong la diolimpiki?,C: Baseball
Ke dipapadi dife ho tse latelang tseo Komiti ya Matjhaba ya Diolimpiki e ileng ya kgetha ho di kenyelletsa dipapading?,C: Yunione ea rugby
Qalong Arthur Guinness o ile a hira St James' Gate Brewery ka dilemo tse kae?,D: 9000
Guinness e tlisa bonyane didolara tse dibilione tse kae selemo le selemo?,C: 14
Ke dinaheng tse kae tsa European Union moo kokwana-hloko ya H5N1 e fumanweng?,C: Supa
Morao-rao ya kokwana-hloko ya H5N1 e fumanwe hokae?,A: Fora
Haiti e qetetse neng ho kopana le lefu lena pele ho ho nama ho bakilweng ke balebedi ba kgotso?,A: Dilemong tsa bo-1800
Ditshila tse tswang sebakeng sefe tse tlatseditseng ho jaleheng ha lefu lena?,B: Kampo ya UN
Mmuso wa Ireland o rera ho etsang?,B: Hlahisa melao e thata ho feta ya tumello ya dithethefatsi
Ke eng e neng e le molaong ka nakwana Ireland?,D: Dithethefatsi
Motho eo ho belaellwang hore o molato o batlisiswa eng?,A: Ho tlola molao
"Ha a fetola letshwao, mmelaellwa ha a ka a etsang?",B: A le kgabisa ka letshwao la kgotso
"Ho latela seratswana, ke efe ho tse latelang eo motataisi wa Lenyesemane Karno a sa kang a qoswa ka eona?",B: Ho ratana le moithuti
"Ho ya ka seratswana, ke mang ya sa kang a nkwa ke Rolando Mendoza?",D: Ba nkang difoto
"Ho latela seratswana, ke baholehuwa bafe ba sa kang ba tiiswa hore ba lokollotswe kapele?",A: Bahahlaudi
"Ho latela seratswana sena, ke mang ya bokellang mesaeno ya batho ba tshehetsang ho ngodiswa ka molao manyalo a batho ba bong bo tshwanang Brazil?",A: Baipelaetsi
Baipelaetsi ba tla fana ka kopo ya bona ho mang?,C: Lekgotla la Naha la Brazil
"Ho latela tlaleho ya Armand Versace, ho ile ha etsahalang ka ho toba pele letshwele le qala ho etsa ho hong ka lebaka la boemo ba lehodimo?",C: Ho ne ho e-na le meya e matla
"Ho latela Versace, meya e matla ka ho fetisisa e qadile neng?",A: Metsotso e mmalwa ka mora hore pontsho e qale
"Pele ho Fred, ho ne ho tlalehilwe difefo tse kae tse kholo ka botjhabela tsa 35°W?",D: Le le leng
"Ha Fred a ne a le haufi le dihlekehleke tsa Cape Verde, e ne e leba nqa efe?",D: Leboya-bophirimela
Ke efe ho tse latelang e nang le lebelo le potlakileng ho feta pele ho yona?,A: 802.11n
Ho hlokahala eng hore 802.11n e be morao e tsamaellane le 802.11b?,D: Diradio tse pedi
Mohapiwa khau ya khauta wa Diolimpiki o ne a lokela ho sesa ho ya Dipapaling tsa Commonwealth tse kae?,A: Tse hlano
Hobaneng mohapi wa kgauta ya Diolimpiki a ne a sa nwa meriana bakeng sa bohloko ba hae?,D: Ha e dumellwe ho Dipapadi tsa Commonwealth
"Ho latela seratswana, ke eng e ka beng e ile ya baka pherekano mabapi le mosebetsi wa tshisinyeho ya lefatshe?",A: Boteng ba maru a lefifi
"Ho latela seratswana, phetoho ya mokgahlelo e etsahetse neng?",C: Ka la 10 Hlakubele
Ke efe ho tse latelang tse mabapi le dipatlisiso tsa kgwedi ya Chandrayaan-1 eo e seng nnete?,A: Sathelaete e ileng ya qala dipatlisiso e ne e-na le basebetsi
Ke efe ho dipolelo tse latelang e hlalosang phuputso ya kgwedi ka nepo?,B: Ho fihla ha yona ka kotsi ho ile ha atleha
"Ho latela seratswana, ke tekanyo efe ya tshireletso kgahlanong le lefu lena e tla kengwa tshebetsong qetellong?",C: Vaksine tsa encephalitis
Lefu lena le fetela bathong jwang?,A: Menwang
Ho hloleha ha kahlolo ya bobedi ho ka ba le diphello dife?,B: Tokelo ya kamoso ya mekgatlo ya batho ba bong bo tshwanang
"Ho latela seratswana, kahlolo ya bobedi e hlakotswe neng?",C: Ka Mantaha
"""Dipampiri tsa """"Panama"""" di ne di phatlalatswa ho bo-mang?""",B: Moqolotsi wa ditaba
"Ho ya ka seratswana, ke mang eo khatiso ya Brithani e ileng ya bolela hore o laola dikhamphani tse ngata tse neng di sebediswa ho pata leruo?",C: Bank ya Deutsche
Ke kotsi efe ho tse latelang ya sefofane e bolaileng batho ka ho fetisisa?,A: Sefofane se ile sa swahlamana tseleng e yang Armenia ho tloha Iran
Ke efe ho tse latelang eo e seng lebaka la bongata ba dikotsi tsa sefofane tse etsahalang Iran?,B: Khaello ya tekanyetso e dumellang ho reka difofane tse ntjha
Ke efe ho tse latelang e sa kenyelletswang tlalehong ya Sehlopha sa Phuputso sa Iraq?,"B: Phatlalatso ya hore ka diphetoho tse itseng, pefo e ntseng e eketseha Iraq e ka qojwa"
Ke efe ho tse latelang e sa kang ya kgothaletswa ke Sehlopha sa Phuputso sa Iraq tlalehong ya yona?,A: Hore ho phatlalatswe tiiso ya ho emisa pefo e ntseng e hola
"Ho ya ka mapolesa, ke mang ya neng a nkwa e le monna ya letsohong le letona la Provenzano?",B: Ke-Piccolo
"Ho latela dintlha tse fanweng serapeng, sesosa sa lefu la Falcone e ne e le sefe?",A: O ile a bolawa nakong ya ntwa e neng e tsamaiswa ke Riina
Ke efe ho tse latelang eo e seng e nngwe ya dikgau tsa Hitoshi Saito?,B: Modulasetulo wa Komiti ya All Japan Judo Federation
Ke hokae moo Iwasaki a ileng a kgona ho qoba ho etsa dikano?,B: Nepal
Ke mang ya ileng a hlasela Iwasaki?,C: Ntja
Alonso o qetile lebelo la hae neng?,A: Ka mora hore Schumacher a senye dhela hae le ka pele
Ke eng e entseng hore Schumacher a khaotse lebelo la hae pele ho nako?,D: Tshenyo ya ho emiswa ha koloi
"Ho ya ka seratswana, ke mosebetsi wa mang ho beha beile bakeng sa ba tshwarwang?",D: Mokomishinara wa lekgotla
"Ho ya ka taelo ya nakwana ya thibelo e boletsweng serapeng, ba tshwerweng ba tlameha ho ba le eng e le hore ba ka tshwarwa nako e telele ho feta dihora tse 24?",A: Beile
"Ho latela seratswana, ke lebaka lefeng le sa sebediswang ho hlalosa ho thibelwa hwa dikgetho-pheto?",B: Khanyetsano ya molaotheo
Hobaneng baemedi ba dinaha ba bone dikgetho-phetho di sa hlokahale?,C: Molaotheo o ne o le ntlhla-pedi
Ke mang ya fanang ka ditshebeletso tsa kabo ya toka ho FATA?,B: Babuelli Ba-sepolotiki
Ke polelo efeng eo e seng nnete ka “Babuelli Ba-sepolotiki” ba FATA?,A: Ba fana ka ditshebeletso tsa kabo ya toka
Emma Stone o ne a thonyeditswe khau efeng?,C: Sebapadi sehlwahlwa sa mosadi
Filimi ene e sa thonyetswa khau efeng?,B: Boqapi ba Ditswantsho bo Hlwahlwa
"Ho tse latelang, ke ntho efeng esetseng e sebetsa kamora ho reketla hwa lefatshe?",D: Setsi sa phehlo ya Motlakase se Niigata
"Ho latela seratswana, ke ntho efe e senyehileng ka lebaka la ho reketla hwa lefatshe?",C: Ditsela tse ding
"Ho latela seratswana, ke ntho efeng e sa kenyeletswang tokomaneng eo?",B: Sesosa sa ntwa ya 1967
Ke ntho efeng ho tse latelang eo eseng tse ding tsa ditlhoko tsa Palesetina?,B: Boteng ba masole Phuleng ya Jorotane
Ma o ithutetse molao naheng efeng?,A: Amerika
"Ho latela seratswana, ke bobuelli ba naha efeng bo thusitseng Ma hore a hlole dikgetho?",D: Chaena
"Jwalo ka ha ho hlalositswe seratswaneng, Carolyn Wilson o sebeleditse mang pele a tloha toropong?",C: OHA
"Ho mabelo a makoloi a mane a setseng sehleng sena, ke mang ya boemong ba bone ho Bompodi ba Boqhobi?",D: Bowyer
"Ho latela tlhodisano e boletsweng seratswaneng, Kahne o na le dintlha tse kae tsa Bompodi ba Boqhobi?",A: 2220
"Ho latela seratswna, ke makgetlo a makae ao batho ba boneng majwe a tswang sebakeng (meteorites) ao hamorao a netefaditsweng ele a mofuta wa Mars?",B: Makgetlo a mahlano
"Jwalo ka ha ho boletswe seratswaneng, ke eng se o e leng nnete ka majoe ao a fumanweng a mofuta wa Mars?","C: Boleng ba tsona ke didolara tse 11,000 tsa Amerika ho feta le khauta"
Schumacher o ile a tlohela mosebetsi neng?,B: Kamora hoba mpodi wa bosupa
Massa o lemetse neng?,A: Nakong ya Grand Prix
"Ho latela seratswana, tukiso ee e tlo ama AOL jwang?",C: Dipalo tsa basebedisi ba AOL di tla hlodisana le tsa Yahoo le Microsoft
"Ho tse latelang, ke ntho efeng e ka nnang ya feela ho latela tukiso ee e ntjha?",C: Bolokolohi ba AOL ba ho ntlafatsa mmaraka ka mokoka wa bona
"Ke batho ba bakae ba bolauweng tlhaselong eo, bao eseng mapolesa?",C: 0
Ke mang ya tlalehileng melaellwa wa thlaselo?,A: Sepolesa
"Ho latela maemo a tlholo ya bomemo bo hodimo ya Florida, Mitt Romney o hapile eng?",C: Baemedi ba naha kaofeela
"Ho latela seratswana, ke karolo e kae lekgolong ya divoutu eo Gingrich a bileng le yona dikgethong tsa mathomo?",B: Diperesente tse 32
"Ho latela seratswana, ke mang a sa tswelang pele dikgethong kamora sephetho sa seboka?",B: Bachmann
"Ho latela seratswana, ke mang a buileng ka mokgethwa e mong kamora sephetho sa seboka?",B: Gingrich
Ke sebaka sefeng se le seng feela seo lenaneo le ileng la hlaiswa pele ho selemo sa 2015?,A: Seyalemoya sa TogiNet
Seyalemoya se ne se hlalosa lenaneo ele la morethetho ofeng?,C: Wa kgale
David Headley o ile a fumana eng e ileng ya thusa tlhaselo entsweng ke marabele?,A: Tlhaiso-leseding
Marabele a sebedisitse mofuta ofeng wa ho tsamaya ho ya Mumbai?,C: Seketswana
Ke polelo efeng seratswaneng e bontshang ka kotloloho sepheto sa Nadal Le Raonic papading ya Brisbane Open?,A: Raonic o hlola Nadal
"Ho latela seratswana, Nadal le Raonic ba ne ba le maemong afe kamora mokhahlelo wa pele?",D: Raonic a hlola Nadal
Ke lenaneho lefeng la puo le sa kenellang ho diphatlalatso tse tharo tsa Naked News?,A: Setadiana
"Ho latela seratswana, phatlalatso e ntjha ya Naked News ha e na ho fumaneha kae?",C: Ditsing tsa dibaesekopo
Ke dibapadi tse kae tse hlolehileng ho qeta tlholisano ya Giant Slalom?,D: 45
"Ho tse latelang, ke polelo efeng e hlalosang hantle sephetho sa dipapadi tsa Bompodi?",C: Dibapadi tse ngata tsa lehlweng di phetetse mokgahlelo wa Giant Slalom ho feta wa Slalom
NBA e khethile ho fanyeha eng ho tse latelang?,A: Sehla sa basketball
"Ho latela seratswana, ke eng e entseng hore NBA e be le ngongoreho mabapi kokwana-hloko?",D: Sebapadi sa Utah Jazz se fumanwe se na le COVID 19
Ke mang ya hlabileng ntlha ya tlholo ya Washington Capitals kgahlanong le Atlanta Thrashers?,A: Nicklas Backstrom
Ke mang ya hlabileng nthla ya bo 60 papading ya Capitals le Thrasahers?,C: Alex Ovechkin
Banka ya Nothern Rock e hlokile tshehetso ya mmuso neng?,D: Nakong ya tlokotsi ya mekoloto
"Ho ya ka seratswana, ke polelo efeng e hlalosang tshebelisano mmoho ya Virgin Group le banka ya Northern Rock?",B: Virgin Group e ile ya reka banka kamorao hore e be ya setjhaba
"Ho ya ka seratswana, ke setjhaba sefeng se angweng ke tekenelo ya setlamo sa Kyoto sa ditaba tsa boemo ba lehodimo?",C: Australia
Mmuso wa mehleng wa naha ya Australia o ne o nahanne hore ho phethahatsa setlamo sa Kyoto ho ka etsa tshenyo ho eng?,B: Moruo wa naha
Ke lenaneo lefeng leo dibapadi tsa ho thunya tselaneng ba ileng ba le bitseswa?,D: Lenaneo la mokgatlo wa dipapadi tsa bo-Rasethunya
Ke polelo efeng e sa hlaloseng ka nepo diteko tsa ho laola dikokonyana tse senyang dijalo?,"A: Jwalo kaha ene ele teko ya pele ya lenaneo, ha eya ka ya hlahlojwa"
"Ho ya ka seratswana, karohano e fumanwe kae?",B: Ho mesalla ya dintho tsa kgale
"Ho latela seratswana see,ke eng e etsahetseng pele ho nako eneng e lebeletswe?",B: Karohano
Sebapadi se lokela ho etsa jwang hore se etse dithlaselo papading ya video?,D: Tsamaisa controller moeeng
Ke eng e neng e etseditswe ho shebahala jwalo ka remoutu ya thelefishene?,B: Setsamaisi sa Nintendo Revolution
Ke eng esa bolelwang ditlalehong tsa moraorao tsa lefapha la ditaba la Xinhua?,A: Sefofane se fumane tshoso ya seqhomane
Ke eng eneng esa bolelwa ditlalehong tsa mathomo tsa lefapha le letjha la Xinhua?,C: Sefofane se ile sa kgutlisetswa morao Afghanistan
Ke eng e ileng ya tlalehwa ke Sara Danius seyalemoyeng ka nako ya lenaneo?,B: Komiti ha e a fumana dikarabo hotswa ho bo mphato ba bona
Ke mang ya neng a sa fumanehe?,D: Bob Dylan
Ke mang a faneng ka maikutlo a boitlamo ba “kgatelo pele e kgolo”?,C: Gordon Johndroe
Słania o entse ditempe tse kae tsa dinaha tse fapaneng?,"D: Ka hodimo ho 1,000"
"Ho ya ka seratswana, sesosa se tswelapeleng sa ho dutla ha difente tsa ditanka e ka nna ya ba sefeng?",C: Katoloso ya motjheso
Hobaneng dipompo di ile tsa buleha?,B: Ho bile le ho kgaoha hwa motlakase kamora ho etsa diteko tsa metjhine
"Ha jwale, metsi a bophahamo bo bokae Ninth Ward?",C: Ho fihla thekeng
"Ka nako ya leholiotswana la Katarina, ho etsahetseng Ninth Ward?",C: Metsi a dikhohola a ne a le bophahamong ba bohato ba maoto a 20
Ke ntho efeng ho tse latelang e sa netefatswang ke Hamilton?,B: Khonahalo ya hore bakudi ba bang ba tshwaetswe ke kokwana-hloko
Ke ntho efeng eo bo-ramahlale ba batlang ho e bona?,D: Lefatshe le thehilwe jwang
"Ho ya ka seratswana, ke karolo efeng eo mapolesa a lehae a e bapetseng ho etsa mokwallo?",C: Ba laetse bo-ramakoloi ho sebedisa ditsela tse ding
Ho etsahetseng ka ditjhubu nakong eo ho neng ho kwalwa?,A: Di ile tsa kwalwa
"Ho latela seratswana, keng e sa kang ya etsahala pele radifoto a qetelle a thutswe ke koloi?",D: Radifoto o ile a atleha ho nka senepe sa Bieber
Radifoto o ne a leka ho etsa eng pele a ka thulwa ke koloi?,C: Ho tshela tseleng e sephethephete
Ke polelo e feng e sa hlaloseng ka nepo maemo a Moporesitente kamora ho fumanwa a na le tshwaetso?,A: Ha ikutlwe a le monate
"Ho latela seratswana, ke polelo e feng e leng nnete ka Moporesitente?",C: O maemong a hantle hore a ka bua ka fono
"Ho latela seratswana, lehoduotswana Gonu le ne le lebelletswe hore le tswelepele ho fokotseha neng?",B: Ha sekgahla sa moya se ne se theohela ho foka ka dikhilomethara tse 83 ka hora
Meya e ne le sekgahla se sekae ha lohoduotswana Gonu le fihlela sehlohlolong?,C: Dimmaele tse 149 ka hora
Ho tse latelang ke efeng tshobotsi esa nkuweng ele ya sebopuwa se senyenyane se bitswang Karenia brevis?,A: Ke mofuta wa bolele
