question,gpt_reply
Nyuklia ina chembe gani?,A: Protoni na nyutroni
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo ni mfano wa takwimu jozi ya biti tano?",Jibu sahihi ni C: 10010. Huu ni mfano wa takwimu jozi ya biti tano ambapo kila moja kati ya biti tano ina thamani ya 0 au 1.
Takwimu jozi pia huitwa vipi?,A: Biti
Ni yapi kati ya yafuatayo hayajatajwa katika kifungu kama manufaa ya msingi ya kuandika blogu kwa wanafunzi?,B: Kupungua kwa kukosolewa na wenzake
Ni kipengele kipi kati ya vifuatavyo kuhusu kuandika blogu kinatajwa kuwa kichocheo cha wanafunzi kuboresha ujuzi wao wa kuandika?,B: Haja ya kuepuka kukosolewa
Ni ipi kati ya zifuatazo sio manufaa ya mawasiliano ya kisolandanifu kwa wanafunzi? ,B: Ufikiaji wa uso-kwa-uso wa walimu
"Kwa mujibu wa kifungu, ni kipengele kipi kati ya vifuatavyo vya mawasiliano ya kisolandanifu si huru kwa wanafunzi?",B: Saa za kazi
Ni jibu gani halijatajwa katika kifungu kama kitu ambacho kinaweza kuhusishwa na maksari ya zama za kati?,D: Mashujaa
"Kati ya zifuatazo, ni ipi haijatajwa katika kifungu kama harufu au sauti ambayo inaweza kuwaziwa kwenye magofu ya ngome?",C: Karamu
Ni maelezo yapi kati ya yafuatayo ni sahihi kuhusu Ngome ya Kirby Muxloe?,B: Lilihitaji ulinzi mdogo kwa sababu ya hali ya amani ya nchi wakati wa ujenzi wake
Ni kipengele kipi kati ya vifuatavyo kuhusu ujenzi kitachukuliwa kuwa kisicho cha kawaida kwa Ngome ya Kirby Muxloe katika kipindi kilichoelezwa katika kifungu?,B: Msingi uliojengwa ili kupinga shambulio
"Kwa mujibu wa kifungu hiki, ni kipi kati ya zifuatazo kitakuwa na manufaa zaidi kwa mkimbiaji anayejiandaa kwa msimu unaokuja?",A: Mazoezi ya mbio kiasi za mashambani katika msimu wa baridi
"Kwa mujibu wa kifungu hiki, ni kipi kati ya zifuatazo ni cha muhimu sana kwa mkimbiaji wa daraja la kwanza wa nusu maili?",B: Kukuza uvumilivu zaidi ya kasi
"Kwa mwanariadha, ni kipi kati ya zifuatazo hakiwezi kupatikana kupitia mazoea ya lishe pekee?",C: Usomi wa utendaji
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo haijapendekezwa kama mbinu ya wanariadha wachanga ya kupata raha zaidi katika mchezo wao?",B: Kuwa katika kiwango cha usomi wa utendaji mara kwa mara
"Kwa mujibu wa kifungu hiki, kwa nini mkimbiaji wa mbio za umbali wa kati anaweza kununua zana za gharama ya juu zaidi?",A: Ni mapendeleo yake mwenyewe
"Kwa mujibu wa kifungu hiki, mbio za umbali wa kati zinahitaji nini?",C: Zana chache tu
"Je, ni nani aligundua mwangwi wa sumaku ya nyuklia? ",C: Ni Bloch na Purcell
Leseni ya kwanza ya nyuklia mwangwi wa sumaku kutumika kimatibabu ilitolewa mwaka gani? ,B: 1974
"Kwa mujibu wa kifungu hiki, ni nini wanadamu wanapaswa kufahamu vyema ili waweze kuelewa matendo ya kimwili ya wengine?",B: Kusudi
"Kwa mujibu wa kifungu hiki, kuelewa kusudi huwasaidia wanadamu kufanya nini?",A: Ili kuwa na uhakika kuhusu ya vitendo vya kimwili
"Kwa mujibu wa kifungu hiki, ni upi kati ya ifuatayo ni muhtasari sahihi wa kusudi kuu la AI?",D: Mashine za kufanya kazi
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo inahusishwa sana na AI?",B: Kupanga na Kuratibu
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo ni nguvu ya mtu aliye na mifumo inayobadilika ya fikira?",D: Kukariri miundo
"Kwa mujibu wa kifungu hiki, ni ipi kati ya hizi haichukuliwi kama angazio kuu la mtazamo wa fikira zinazobadilika?",B: Kuchukua muda kuwaza
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo haitazingatiwa kuwa sauti ndogo?",D: Kuonesha kidole gumba
Ni ipi kati ya kauli zifuatazo ya si ya kweli kuhusu sauti ndogo?,"C: Hotuba pamoja na ishara za uso hufasiriwa

Kauli hii si ya kweli kwa muktadha wa maelezo yaliyotolewa. Habari inazungumzia zaidi uwezo wa kufasiri sauti ndogo na ishara za uso, lakini haikutaja moja kwa moja kufasiri hotuba yenyewe."
Ni ipi kati ya zifuatazo ilifanywa kuwa muhimu zaidi na kipindi cha Mwamko? ,B: Usambazaji wa maarifa
"Kutokana na kipindi cha Mwamko, ni ipi kati ya zifuatazo iliacha kutiliwa maanani sana?",A: Kumbukumbu ya mtu binafsi
Kati ya zifuatazo ni ipi si kichochezi cha kutumia mtandao kwa mahusiano endelezi?,A: Mitandao ya kibiashara
Ni ipi kati ya zifuatazo si kichochezi cha kutumia mtandao kwa ushiriki wa kibinafsi?,A: Kutafuta maelezo ya upishi
Uropa magharibi iliacha lini kutegemea sana ushawishi na kuanza kuendeleza staili yao?,A: Mwishoni mwa Zama za Kati
Kutumia vifungo kukazia nguo ilikuwa ni matokeo ya nini? ,C: Kipindi cha krusedi
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo inachukuliwa kuwa suluhisho la kudumu la masuala ya mazingira?",C: Kugundua mambo yanayosababisha masuala hayo
"Kwa mujibu wa kifungu hiki, ni suluhisho lipi kati ya yafuatayo halichukuliwi kuwa matibabu ya dalili za masuala ya kimazingira?",B: Kuzuia sababu za msingi za masuala
Vita vya kwanza vya Ulaya ambavyo vilisemekana kusababishwa haswa masuala ya usawa wa madaraka badala ya kuwa na muktadha wa kidini?,The correct answer is D: Uhispania. The War of the Spanish Succession was the first European war primarily concerned with the balance of power rather than religious context.
Ni vita vipi viliitwa vita vya mwisho vya kidini?,A: Vita vya Miaka Thelathini
Ni mambo gani kati ya yafuatayo kuhusu Kanisa Katoliki hayakuwa yanachunguzwa?,B: Kama itikadi kuu za dini zinapaswa kurekebishwa
"Kwa mujibu wa kifungu hiki, ni nani aliyeuawa huko Versailles?",D: Mlinzi
"Kati ya zifuatazo, ni ipi umati haukulazimisha mfalme na malkia kufanya?",C: Kutazama kukatwa kichwa kwa mlinzi
Ni ipi kati ya zifuatazo haikuwa matokeo ya vita vya kinevi visivyo vya kawaida vya Uingereza?,C: Kubadilishwa kwa mikataba ya kimataifa
Ni kauli gani si usahihi kuhusu kizuizi cha kinevi cha Uingereza dhidi ya Ujerumani?,D: Ilihakikisha kuwa meli zisizoegemea upande wowote hazihatarishwi
"Kulingana na kifungu hiki, nani ana uwezekano mkubwa wa kupata utambuzi wa Sklerosisi ya Sehemu Nyingi?",A: Mwanamke wa miaka 32
"Kwa mujibu wa kifungu hiki, watu wanaoshiriki katika shughuli za mara kwa mara walihitaji msaada zaidi kwa nini?",A: Mtazamo hasi wa uchungu
"Kwa mujibu wa kifungu hiki, mchezo wa kupigana kwa sime huchezwa vipi?",D: Kwa muundo wa kupigana
"Kwa mujibu wa kifungu hiki, ni kipi kati ya zifuatazo ni kiashiria wazi zaidi cha sumu ya ndani?",D: Chupa ya dawa
"Kwa mujibu wa kifungu hiki, ni hatua gani ya kwanza inafaa wakati wa kutathmini mwathirika?",A: Chunguza eneo
Ni kauli gani kati ya hizi haielezi kwa usahihi hatua za kumwangalia mwathiriwa?,"A: Usiogope kuhusu usalama wako

Kauli hii haielezi kwa usahihi hatua za kumwangalia mwathiriwa kwa sababu ni muhimu sana kuzingatia usalama wako kabla ya kumsaidia mtu mwingine. Ili kumsaidia mwathirika kwa usalama, ni lazima kwanza uhakikishe kuwa eneo ni salama kwako na kwa wengine."
Ni mabadiliko gani yaliyotokana na Mapinduzi ya Kifaransa pia yalichochea sana wafanyakazi?,B: Mabadiliko kutoka kwa darasa hadi sifa
"Kufuatia Mapinduzi ya Kifaransa, mafanikio ni nini kilisababisha mafanikio katika kazi za jeshi na kazi nyingine?",D: Sifa
Ni huduma gani ya umma imetajwa kuwa inasababisha kutoridhika zaidi katika nchi zinazoendelea?,C: Usafiri wa umma
"Kwa mujibu wa kifungu hiki, tunaweza kusema nini kuhusu mifumo ya usafiri wa umma?",C: Inasababisha malalamiko mengi kutoka kwa wale wanaoitumia
"Kwa mujibu wa kifungu hiki, ni kipi kati ya vifuatavyo kinaweza kuwa vigumu kupima kwa sababu ya kutotabirika kwa madereva?",D: Mtiririko wa Trafiki
Ni ipi kati ya zifuatazo inatumika kuwakilisha mtiririko wa trafiki vizuri?,D: Uzito wa trafiki
Hershey na Chase walitumia nini kuchomeka DNA yao? ,A: Fosforasi nururifu
Uwezekano wa mabadiliko kupitishwa kwa watoto kunategemea nini?,A: Kama ni seli za vijidudu
"Kwa mujibu wa habari iliyotolewa katika kifungu hiki, athari mbalimbali za mabadiliko hazitegemei nini?",A: Kiasi gani kifaa cha maumbile kimeathiriwa
Ni ipi kati ya zifuatazo sio sababu ya tamaduni za kale kufuga mbuzi?,C: Walikuwa wanyama wenzi
Lengo la gofu ni kuchukua kiasi kidogo zaidi cha nini?,B: Mipigo
"Kwenye uwanja wa gofu, nyasi hukatwa ziwe fupi wapi?",B: Kwenye sehemu ya kijani
"Kwa kawaida, lengo la kawaida la jaribio huwa lipi?",A: Kuondoa nadharia moja au zaidi zinazowezeza kuwepo
"Kwa mujibu wa kifungu hiki, ni nini hakisaidii kuongoza utafiti wa kisayansi?",A: Mbinu ya kisayansi pekee
"Kwa mujibu wa kifungu hiki, ni kauli gani kuhusu vimbunga sio kweli?",C: Vimbunga vingi hudumu kwa zaidi ya saa tatu
"Kwa mujibu wa kifungu hiki, ni kauli ipi kati ya zifuatazo ni sahihi kuhusu vimbunga vingi?",D: Vina uwezo wa kung'oa miti kutoka ardhini
Ni ipi kati ya zifuatazo wanadamu walianza kufanya katika karne ya 16?,D: Kutengeneza darubini
Wanadamu wamekuwa wakitumia lenzi kukuza vitu kwa muda gani?,C: Kwa maelfu ya miaka
"Kwa mujibu wa kifungu hiki, pango la Muhammad linasema nini kuhusu mazoea au maadili yake ya kiroho?",A: Anathamini amani na kujitenga
"Kwa mujibu wa kifungu hiki, chuma ilitumika kutengeneza nini kwanza?",D: Reli
"Kwa mujibu wa kifungu hiki, kwa nini magurudumu ya mbao yalibadilishwa na magurudumu ya chuma?",D: Yalikuwa yanaharibiwa na chuma kwenye njia
"Kwa mujibu wa kifungu hiki, kipengele kikubwa cha maamuzi ya kitamaduni ya kipindi cha Uroma ni kipi?",C: Desturi
"Kati ya kauli zifuatazo, ni ipi haielezi lengo la jumla kuhusu uamuzi wa kiteknolojia? ",A: Athari za teknolojia kwa jamii ni matokeo ya hali ya kijamii
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo haihusiani na kuvuta gubeti?",A: Sauti tulivu
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo inahusishwa na sauti tulivu?",C: Alama inayoonekana kama V
"Je, visukuku vinaonyesha kwamba hatimaye mikono ilitumika hasa kwa ajili ya zipi kati ya zifuatazo?",A: Matumizi
"Kati ya zifuatazo, ni ipi ndiyo sahihi kuhusu mifupa ya sokwe? ",C: Inatumika kubebea uzito
Uteuzi hutoa utofauti mpya ya jeni kutoka kwa vidimbwi vipi?,D: Zilizoonyeshwa
"Je, ni mchakato upi unahusika na kuongeza utofauti wa jeni?",C: Mabadiliko
"""Kwa mujibu wa kifungu hiki, ni ipi kati ya hizi wanyama wakuu wanapaswa kula ili kutatua """"tatizo la protini""""?""",C: Panzi
"Kwa mujibu wa kifungu hiki, ni tatizo gani kati ya yafuatayo halisababishwi na ukosefu wa asidi muhimu za amino?",A: Matatizo ya usagaji chakula
Watu wa utamaduni mmoja mara nyingi huashiria vipi ushirika wao katika kikundi?,D: Kwa kutumia mitindo kama njia ya ishara
"Kwa mujibu wa nadharia iliyoelezwa katika kifungu hiki, ni nini kinaweza kutokea kwa watoto ambao wanashirikishwa na uchache wa kabila ambayo inahusishwa na kujishughulisha na tabia ya usumbufu?",B: Kutakuwa na uwezekano mkubwa wa mtoto kushiriki katika tabia ya usumbufu
"Kwa mujibu wa kifungu hiki, ujuzi wa mtoto kuhusu dhana za kikabila unaweza kuathiri yapi kati ya yafuatayo?",B: Tabia yao
"Kwa mujibu wa kifungu hiki, ni kipi kati ya vifuatavyo hakiwezi kuwa sawa na malezi ya mtoto katili?",B: Ustadi thabiti wa kuzungumza
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo inaelezea kwa usahihi tabia ya ukatili kwa watoto?",B: Tabia ya ukatili inaweza kutokana na kukosa kushirikishwa na jamii
"Kwa mujibu wa kifungu hiki, ni mazoea gani kati ya zifuatazo hayaendani na kilimo cha kujikimu?",B: Kuzalisha chakula cha kuwauzia wengine
Ni ipi kati ya zifuatazo inafafanua kwa usahihi kilimo cha kujikimu?,D: Bado inatumiwa na wakulima katika baadhi ya nchi
Kutembelea makumbusho ni aina gani ya utalii?,C: Utalii wa kitamaduni
"Kwa mujibu wa kifungu hiki, ni nini kinaweza kuwa kipaumbele kwa wasafiri wa kujiburudisha?",B: Kupumzika kutoka kwa maisha yake ya kila siku
Ni nini kimetajwa katika kifungu kama kitu ambacho kilisaidia kupunguza hofu ya kwenye kanisa la eneo?,A: Kukumbuka matukio ya awali ya tabia za ujasiriamali zilizokuwa na mafanikio
"Kwa mujibu wa kifungu hiki, mtu kujua historia yake mwenyewe kunaweza kusaidia kwa njia gani?",C: Kuhisi kwa una nafasi ndani ya shirika
"Kati ya kauli zifuatazo, ni ipi inafafanua vyema njia ya usasa ya mafunzo?",D: Hakuna kanuni mahususi katika kujifunza
Ni kauli ipi kati ya zifuatazo haionyeshi kwa usahihi mbinu ya mafunzo ya usasa?,B: Uzoefu fulani wa kujifunza unapaswa kupewa kipaumbele
"Baada ya kuamka kimakusudi wakati wa kipindi cha kawaida cha usingizi, ni ipi kati ya hizi itaingilia mchakato wa kukatiza usingizi?","Jibu sahihi ni: A: Kusoma kwa saa moja na nusu kabla ya kurudi kulala

Mchakato wa ukatizaji usingizi unalenga kuamka kwa muda mfupi ili kufikia hali ya kuwa nusu macho na kisha kulala tena. Kusoma kwa saa moja na nusu kabla ya kurudi kulala kunaingilia mchakato huu kwa kuongeza muda kati ya vipindi vya usingizi, na hivyo kuvuruga mzunguko wa usingizi. Chaguo zingine zinakuhusu kuamka kwa muda mfupi kwa shughuli rahisi ambazo hazina athari kubwa kwenye muendelezo wa kipindi cha usingizi."
Ni ipi kati ya zifuatazo si maelezo sahihi ukatishaji usingizi?,"D: Baada ya kuamka, ni muhimu kulala tena ndani ya masaa mawili

Hii si sahihi kwa sababu lengo la ukatizaji usingizi ni kuamka na kupatwa na usingizi kwa muda mfupi baadaye, sio ndani ya masaa mawili. Wakati ulioelezwa unapaswa kuwa kati ya dakika 10-60."
Ni nini kinaongezeka jinsi ubongo unavyojaribu kuota ndoto bandia?,D: Muda baina ya majimbo ya REM
"Kati ya athari hasi zifuatazo, ni ipi inaweza kuongeza ndoto bandia kwenye mwili?",B: Kupunguza idadi ya REM usiku
"Kwa mujibu wa kifungu hiki, timu za kawaida na timu pepe zinafanana kwa njia gani?",A: Zote mbili zinatarajiwa kuwa na utendaji kazi wa kiwango sawa
"Kulingana na kifungu hiki, ni taarifa gani kuhusu timu za kawaida na za timu pepe sio kweli?",A: Timu za kawaida kwa kawaida huchukuliwa kuwa bora zaidi
Ni ipi kati ya zifuatazo si jambo ambalo linalengwa na nadharia za maudhui?,D: Kuelewa yale wanayopenda watu
Ni ipi kati ya zifuatazo si sehemu ya sheria ya theluthi?,B: Kuongeza maisha na nishati ndani ya picha
Ni kauli ipi kati ya zifuatazo haifafanui muundo wa upigaji picha wa 35mm?,C: Ina uwiano tofauti kuliko miundo nyingi ya kawaida
"Kulingana na kifungu hiki, watengenezaji wanavyozidi kuongeza ubora wa lenzi, lenzi za kupanua zimeboreshwaje?",C: Ubora wa picha zao ni sawa na lenzi na urefu wa kiangalifu kilichowekwa
"Kulingana na habari katika kifungu, ni wakati gani lenzi ya kupanua au kupunguza inaweza kupendelewa kuliko lenzi kuu?","Hakuna chaguo kati ya zilizotolewa ambacho kinaonyeshwa moja kwa moja kuwa lenzi za kupanua au kupunguza zinaweza kupendelewa kuliko lenzi kuu kulingana na habari katika kifungu. Walakini, kifungu kinaonyesha kuwa lenzi za kupanua zinaweza kutoa picha za ubora wa juu kulinganishwa na zile za lenzi kuu licha ya changamoto fulani. 

Hata hivyo, chaguo A, B, C, na D yanaeleza hali ambazo ni kinyume cha faida zinazohusiana na lenzi za kupanua/kupunguza. Kwa mujibu wa kifungu, lenzi za kupanua zina idadi kubwa zaidi ya elementi na kilango kipana zaidi cha kasi kwa kawaida ni cha chini. Kwa hivyo, chaguo halisi kutoka kwa hizi ambayo haijakosewa kabisa kukijumu, kutokana na hoja ya kifungu, haipo. Badala yake, lenzi za kupanua au kupunguza zinafaa zaidi ambapo kubadilisha urefu wa kiangalifu ni muhimu huku kukiwa na utayari wa kukubali changamoto zilizotajwa."
Ni ipi kati ya zifuatazo haichukuliwi kuwa maelezo sahihi ya Utatanishi?,D: Msisitizo wa kutafuta uzoefu wa moja kwa moja wa kibinafsi unafanana na aina nyingine nyingi za imani na ibada za kidini.
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo si lengo la Utatanishi?","B: Kutafuta maarifa kupitia matukio yanayoshirikiwa, ya kijamii"
"Kwa mujibu wa kifungu hiki, huenda jumuiya ya kilimo ilianzishwa na nani?",C: Watu wa Maori kutoka Polynesia
"Kulingana na kifungu hiki, watu waliowinda moa walikuwa wenyeji wa kwanza wa eneo gani?",B: Nyuzilandi
Ni katika hali gani ambapo kutumia njia ya Pureland ya origami kumnufaisha folda?,D: Folda amejaribu mara moja au mbili tu hapo awali
Ni ipi kati ya zifuatazo haitoi maelezo usahihi kuhusu Pureland origami?,A: Imetengenezwa kwa ajili ya folda wenye uzoefu
"Kwa mujibu wa kifungu hiki, ni eneo gani ambalo halihusiani na Ustaarabu wa Indus Valley?",C: Maeneo yote ya kaskazini mashariki mwa Afganistani
"Kati ya yafuatayo, ni lipi halijatajwa kama jina la Ustaarabu wa Enzi za Shaba iliyozungumziwa katika kifungu hiki?",C: Ustaarabu wa Mto Indus
"Kulingana na kifungu hiki, ni ipi kati ya zifuatazo ina manufaa ya kudumu?",A: Kushirikiana na wengine
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo ambayo mtu anaweza kutanguliza ikiwa mtazamo wake ni kupata faida za haraka?",D: Ubinafsi
"Kwa mujibu wa kifungu hiki, ni nani aligharimia kiasi kikubwa cha gharama za vita?",D: Watu wa Ufilipino
Ni kipindi gani kilikuja kabla ya enzi ya Templar?,C: Enzi za Mwanzo za Kati
Ni kipindi gani kilikuja baada ya Enzi ya Templar?,A: Enzi za Mwisho za Kati
Ni matibabu au utaratibu gani wa kitiba haujatajwa kuwa unatumiwa na madaktari na madaktari wa upasuaji wakati wa Milki ya Kirumi?,"A: Kutibu ugonjwa wa mafadhaiko baada ya mshtuko kwa kutumia vitulizo mbalimbali

Chaguo hili halitajwa kama mojawapo ya matibabu au utaratibu wa kitiba uliotumiwa na madaktari na madaktari wa upasuaji wakati wa Milki ya Kirumi. Maelezo yaliyotolewa yanataja matumizi ya vitulizo, kuzuia mtiririko wa damu, na kukata viungo, lakini hayatamki chochote kuhusu kutibu ugonjwa wa mafadhaiko baada ya mshtuko."
"Kulingana na kifungu hiki, ni kipi kati ya vifuatavyo hakikutokana na uvumbuzi katika uwanja wa matibabu wakati wa Milki ya Kirumi?",B: Sera kali ya kijeshi ya Milki
Uwezo wa kuona unategemea nini?,A: Viungo vya hisia vya mfumo wa kuona
"Je, tofauti ya miundo ya macho baina ya viumbe hutegemea nini?",B: Mahitaji ya kiumbe
"Kwa mujibu wa kifungu hiki, ni kauli gani kuhusu Kalasinga si sahihi kuhusu dini hiyo?",B: Guru ni kipengele msingi cha dini ya Kalasinga pekee
"Kwa mujibu wa kifungu hiki, ni kipi kati ya vifuatavyo kimeoneshwa kuwa kipengele cha msingi cha mfumo wa imani ya Kalasinga?",A: Kipengele cha kuwa na guru
"Kwa mujibu wa kifungu hiki, watoto wenye tatizo la upungufu wa umakini wanaweza kupata ugumu kuzingatia nini?",A: Kazi ya shule
"Kwa mujibu wa kifungu hiki, kwa nini watoto wenye tatizo la upungufu wa umakini huwa wanashiriki katika tabia hatari?",D: Ili kuchechemua akili zao
"Kulingana na maelezo katika kifungu hiki, ni ipi kati ya hizi sio mfano wa mafunzo ya usaidizi?",D: Kocha wa ligi ndogo
Ni ipi kati ya zifuatazo haielezi kwa usahihi dhana ya mafunzo?,"C: Pia inajulikana kama mfumo wa kujifunza unaotumia mradi

Hii haielezi kwa usahihi dhana ya mafunzo. Mafunzo hayajulikani kama ""mfumo wa kujifunza unaotumia mradi."" Ni huduma inayotoa usaidizi kwa watu ambao wanapitia hali mpya ya masomo, kama ilivyoelezwa katika sehemu ya swali."
"Kulingana na kifungu hiki, ni kipengele gani cha MySpace kinaweza kuwanufaisha wanafunzi ambao wana matatizo ya kusoma?",A: Kugeuza
"Kwa mujibu wa kifungu hiki, ni ipi kati ya zifuatazo haikuwa sehemu ya majibu ya Krushchev kwa maandamano ya wafanyakazi?",C: Uongezaji wa kukatwa kwa mishahara
Ni ipi kati ya zifuatazo haikuwa sababu ya maandamano huko Poland?,D: Kuteuliwa kwa Wladyslaw Gomulka
"Kwa mujibu wa kifungu hiki, ni kipi kati ya vifuatavyo hakikuathiri ushirikiano wa USSR na Marekani?",B: Msimamo kuhusu Ujerumani
Ni ipi kati ya zifuatazo haielezi kwa usahihi kusudi la kutuma msukumo wa neva mwilini mwote?,A: Kupunguza mkondo wa damu
Ni nini kinaweza kupatikana katika Kilima cha Giza?,"A: Makaburi  
B: Mahekalu  
D: Piramidi kuu  

(Correct answers include A, B, and D)"
Kusudi la Piramidi Kuu lilikuwa nini?,B: Ilijengwa kwa heshima ya Firauni mmoja
Ni nani aliyetufahamisha kuhusu mteketezaji aliyeharibu hekalu?,C: Strabo
Ni kauli ipi ndiyo sahihi kuhusu ujenzi wa hekalu la Artemis?,B: Ilijengwa upya baada ya enzi ya Alexander Mkuu
"Kwa mujibu wa kifungu hiki, ni wakati gani spishi hiii inaweza kuwa ilitembea kwa miguu miwili kwa mara ya kwanza?",A: Miaka milioni saba iliyopita
Ni spishi gani kati ya hizi walitembea mara kwa mara kwa miguu miwili?,D: Australopithecus
Jeshi la wanamaji la Ujerumani lilikuwa linajaribu kufikia lengo gani wakati wa Vita Vikuu vya Pili vya Dunia?,B: Kuzuia Uingereza kupokea wasafiri na bidhaa
"Kulingana na maelezo yaliyotolewa katika kifungu hiki, ni nani aliyefanikiwa zaidi katika vita vya majini wakati wa Kampeni ya Kaskazini mwa Atlantiki ?",A: Waingereza na Wamarekani
Ni nini hakikuwepo wakati Waashuru walipoanza kutumia usafiri wa farasi?,A: Matandiko
"Je, vita vya kutumia askari farasi vilipiganwa vipi?",C: Juu ya farasi
"Kwa mujibu wa kifungu hiki, ni wapi huwezi kupata raia wa kawaida wa Babeli?",D: Akileta dhabihu kwenye mahali pa ndani patakatifu
Ipi kati ya zifuatazo ilitengewa makuhani?,B: Mahali pa ndani patakatifu
Ni wakati gani Mfalme Tutankhamun alipata umaarufu?,C: Baada ya ugunduzi wa kaburi lake
Ni nini kilichomfanya Mfalme Tutankhamun awe mfalme maarufu wa Misri?,A: Kugunduliwa kwa kaburi lake ambalo halikuwa limeguzwa
"Je, Mshairi wa Kigiriki Homer hakuweza kufanya nini?",B: Kuona
Ni Mgiriki yupi anajulikana kwa jambo lingine isipokuwa fasihi?,C: Pythagoras
"Je, Familia ya Kiebrania walitumia muda wao mwingi wapi?",C: Kwenye yadi
Ni nini hakikuwa muhimu sana kwa familia ya Kiebrania?,C: Nyumbani kwao
Ni ipi kati ya zifuatazo haijaelezewa kuwa tofauti kati ya nchi za Kiskandinavia?,B: Ardhi
Ni nani alihamia Greenland wa kwanza?,A: Makabila ya Eskimo
Ni kundi gani walipendelea kula bila viti?,C: Wanaume matajiri wa Kirumi
Ni ipi kati ya zifuatazo haitakuwa sehemu ya karamu ya Warumi wa Kale?,"D: Sinia ya bata mzinga wa kuchoma

Kipengele hiki hakiwezi kuwa sehemu ya karamu ya Warumi wa Kale kwa sababu hawakuwa na batamzinga, wala hawakuwahi kuonja. Batamzinga ni ndege aliyeletwa Ulaya kutoka Amerika baada ya karne za baadaye."
"Kulingana na kifungu hiki, ni ipi kati ya zifuatazo haina uwezekani wa kuwa na athari ya kudumu?",B: Utamaduni ndogo
"Kwa mujibu wa kifungu hiki, ni nini kinatanguliza mataifa?",C: Jimbo la mji
Ni kauli gani kuhusu Drukgyal Dzong si ya kweli?,"A: Ilijengwa kusherehekea ushindi wa vikosi vya Tibeti-Mongoli

Kauli hii si ya kweli kwa sababu ngome ya Drukgyal Dzong ilijengwa kusherehekea ushindi wa Zhabdrung Ngawang Namgyel dhidi ya vikosi vya Tibeti, sio vikosi vya Tibeti-Mongoli."
Ni kauli gani inaeleza kwa usahihi matokeo ya moto wa Drukgyal Dzong?,A: Salio la pekee lililobaki lilikuwa picha ya Zhabdrung Ngawang Namgyal
Ni kauli gani kati ya zifuatazo ni ya kweli kuhusu Kambodia?,D: Wathai waliangamiza Phnom Phen
Ni kauli gani kati ya zifuatazo ni sahihi kuhusu uvamizi wa Kambodia?,Jibu sahihi ni: D: Wathai walivamia Kambodia mara nyingi
