question,gpt_reply
"Кога Фред се наоѓал близу до островите Кап Верд, кон кој правец се движел?","Фред се движел кон северозападот кога бил близу до островите Кап Верд. Укажан правец е северозапад, што е комбинација од север и запад. Затоа, правилниот избор од дадените опции е:

A: Запад"
Кое од следните има поголема брзина од неговите претходници?,A: 802.11n
Што е неопходно за 802.11n да биде назад компатибилно со 802.11b?,D: Двојни радиа
На колку настани олимпискиот добитник на злато требало да плива во Комонвелтските игри?,A: Пет
Зошто олимпискиот добитник на златен медал не користел лекови за својата болка?,D: Немало да му биде дозволено да се натпреварува на Комонвелтските игри
"Според параграфот, што можело да води до конфузија по активноста на земјотресот?",A: Присуство на темни облаци
"Според параграфот, кога се случила промена на фазата?",C: На 10-ти март
Која од следните изјави за месечевата сонда на Чандрајан 1 не е точна?,"A: Орбитерот што ја лансирал сондата имал екипаж

Изјавата не е точна бидејќи лунарниот орбитер Чандрајан-1 е без екипаж."
Која од следните изјави точно ја опишува лунарната сонда?,B: Нејзиното уривачко слетување било успех
"Врз основа на параграфот, која мерка на заштита против болеста ќе биде применета последна?",C: Вакцини за Енцефалитис
Како се пренесува болеста на луѓето?,A: Комарци
До каков исход ќе води падот на втората реченица?,B: Идно право на цивилни унии од ист пол
"Според параграфот, кога била избришана втората реченица?",C: Во Понеделник
На кого биле обелоденети „Документите од Панама“?,B: Печатот
"Според параграфот, за кого изјавил Британскиот печат дека ги менаџира повеќето компании користени да се скрие богатството?",C: Дојче Банк
Која од следните авионски несреќи имала најмногу жртви?,A: Падот на авионот на пат до Ерменија од Иран
Која од следните не е причина за многубројните авионски несреќи што се случуваат во Иран?,B: Недостаток на буџет што овозможува купување на нов авион
Кое од следните не било вклучено во извештајот од Ирачката истражувачка група?,B: Декларација дека со одредени промени може да се одбегне растечкото насилство во Ирак
Кое од следните не било побарано од Ирачката истражувачка група во нивниот извештај?,A: Дека ќе биде објавена гаранција за запирање на растечкото насилство
"Според полицијата, кој човек се сметал за десна рака на Провензано?",B: Ло Пиколо
"Врз основа на информациите дадени во параграфот, што било причина за смртта на Фалконе?",A: Тој бил убиен за време на војната во Рина
Кое од следните не е едно од признанијата на Хитоши Саито?,A: Двократен светски шампион
Каде Ивасаки успеал да избегне да земе завет?,B: Непал
Кој го нападнал Ивасаки?,C: Куче
Кога Алонсо ја завршил својата трка?,"Ниту една од дадените опции не е точна. Алонсо ја заврши својата трка веднаш по влегувањето во пит-стопот, веројатно поради лошо наместено предно десно тркало. Ниедна од предложените опции не го опишува ова сценарио точно."
Што предизвикало Шумахер да ја заврши својата трка рано?,D: Оштетување на суспензијата на автомобилот
"Според параграфот, чија работа е да постави кауција за уапсените?",D: Судскиот комесар
"Според наредбата за привремено затворање спомената во параграфот, што мора да им биде дозволено на притворениците да имаат за да бидат држени подолго од 24 часа?",D: Сослушување
"Според параграфот, која причина не беше користена за да се објасни откажаниот втор круг на избори?",B: Противречност на уставот
Зошто вториот круг на избори беше ултимативно сметан за непотребен според дипломатите?,C: Имаше нејаснотија во уставот
Кој обезбедува судски услуги за ФАТА?,B: Политички агенти
Која од следните изјави за Политичките агенти на ФАТА не е точна?,"A: Тие обезбедуваат судски услуги

Оваа изјава не е точна затоа што Политичките агенти не обезбедуваат судски услуги во традиционалната смисла. Нивната улога е повеќе административна и вклучува спроведување на закони според посебни прописи кои важат во тие области, а не според редовната судска пракса."
За која награда беше номинирана Ема Стоун?,C: Најдобра актерка
За која награда филмот не беше номиниран?,B: Најдобри визуелни ефекти
Кое од следните остана да работи по земјотресот?,D: Електрана во Ниигата
"Според параграфот, кое од следните ја претрпе штетата поради земјотресот?","A: Некои домови  
C: Некои патишта  
D: Аеродромот Ното  

Реакторите во фабриката Шика се затворени, но не се споменува штета поради земјотресот."
"Според параграфот, кој од следните проблеми не е вклучен во документот?",B: Причината за војната во 1967
Кое од следните не е едно од барањата на Палестина?,B: Тековното присуство на војската во долината на реката Јордан.
Во која земја Ма студираше право?,A: Соединетите Американски Држави
"Според параграфот, застапувањето за која земја помогна во изборната победа на Ма?",D: Кина
"Како што е наведено во параграфот, за кој работеше Каролин Вилсон пред да го напушти градот?",C: ОХА
"Со уште четири трки што преостануваат во сезоната, кој е на четврто место во Возачкиот шампионат?",D: Бојер
"Следејќи ја трката спомената во параграфот, колку поени има Кане во Возачкиот шампионат?",A: 2220
"Според параграфот, колку пати луѓето сведочеа паѓање на метеори што подоцна се докажа дека се од марсовско потекло?",B: Пет пати
"Како што е споменато во параграфот, што е вистинито за карпите за кои е откриено дека се по потекло од Марс?",D: Ги има 34
Кога се пензионираше Шумахер?,B: По неговата седма победа на шампионат
Кога беше повреден Маса?,A: За време на Гранд При
"Според параграфот, како уредувањето ќе влијае на АОЛ?",C: Бројот на корисници на АОЛ ќе биде во конкуренција со корисниците на Yahoo! и Microsoft
Кое од следните може да го следи новиот аранжман?,D: Партнерство меѓу Yahoo! и Microsoft
Колку луѓе што беа убиени во нападот не беа полициски службеници?,C: 0
Кој го пријави претпоставениот осомничен за нападот?,A: Полиција
"Поради статусот на Флорида како држава победник што зема сѐ, каква беше наградата на Мит Ромни?",C: Сите државни делегати
"Според параграфот, кој процент од гласовите го имаше Гингрич во главните избори?",B: 32 проценти
"Според параграфот, кој не продолжи да се натпреварува по резултатите од пратеничката група?",B: Бахман
"Според параграфот, кој зборуваше позитивно за другиот кандидат по резултатите од пратеничката група?",B: Гингрич
Кое беше единственото место каде емисијата се прикажуваше пред 2015 година?,A: ТогиНет Радио
Каков е шмекот што го опишува станицата за емисијата?,C: Старомоден
Што собра Дејвид Хедли што на крај помогна во нападот на милитантна група?,A: Информации
Кој начин на транспорт го користеше милитантната група за да патува до Мумбаи?,C: Чамец
Која изјава точно го рефлектира резултатот од мечот помеѓу Надал и Раониќ на Бризбејн Опен којшто е споменат во параграфот?,A: Раониќ го порази Надал
"Според параграфот, која беше позицијата на мечот помеѓу Надал и Раониќ по првиот сервис?",D: Раониќ го порази Надал
Програма на кој јазик не е вклучена во трите нови преноси на Голи Вести?,C: Јапонски
"Според параграфот, каде нема да бидат достапни новите преноси на Голи Вести?",C: Кина
Колку натпреварувачи не го завршија Велеслаломот?,D: 45
Која од следните изјави точно ги рефлектира резултатите од трките на Шампионатите?,C: Поголем број скијачи го завршија Велеслаломот отколку оние што го завршија Слаломот
Кој од следните НБА реши да суспендира?,A: Сезоната на кошарка
"Според параграфот, што предизвика грижи на НБА во врска со вирусот?",D: Играч од Јута Џез излезе позитивен на тестот
Кој го даде победничкиот гол за Вашингтон Капиталс во играта против Атланта Трашерс?,A: Никлас Бакстром
Кој го даде својот 60ти гол на сезоната за време на натпреварот помеѓу Капиталс и Трашерс?,C: Алекс Овечкин
Кога банката Нортерн Рок имаше потреба од поддршка од владата?,D: За време на хипотекарната криза
"Според параграфот, која од следните изјави ги опишува работите на Групацијата Вирџин со банката Нортерн Рок?",B: Групацијата Вирџин ја купи банката по нејзината национализација
"Како што е споменато во параграфот, која нација беше погодена од потпишувањето на климатскиот договор во Кјото?",C: Австралија
На што сметаше поранешната влада на Австралија дека ратификацијата во Кјото ќе нанесе штета?,B: Државната економија
За која програма беа регрутирани стрелците?,D: Програмата за лов на Здружението на спортски ловци
Која изјава не ја рефлектира правилно пробата за контрола на штетници?,"A: Не беше оценето, бидејќи беше прва проба на програмата"
"Според параграфот, каде беше формирана делбата?",B: На фосил
"Според параграфот, што се случи порано од очекуваното?",B: Делбата
Што треба да направи играчот за да ги манипулира движењата за време на видео игра?,D: Да го движи контролерот низ воздухот
Што беше дизајнирано да личи на далечински управувач?,B: Контролерот на Нинтендо Револушн
Што не беше наведено во последниот извештај од медиумската агенција Шинхуа?,B: Авионот слета во Урумки
Што не беше наведено во најраниот извештај на медиумската агенција Шинхуа?,D: Полицијата примила закана за бомба
Што беше најавено од страна на Сара Даниус за време на радио програмата?,D: Комисијата ќе ги прекине напорите да воспостави контакт со Боб Дилан
Кој беше недостапен за контакт?,D: Боб Дилан
Кој коментираше за залогот како „огромен чекор“?,C: Гордон Џондрое
Колку поштенски марки произведе Сланиа за различни земји?,"D: Над 1,000"
"Според параграфот, која е веројатната причина за постојаното изливање од вентилите на резервоарите?",C: Зголемена температура
Зошто се отвориле вентилите за притисок?,B: Имаше прекин на струја по тестот на системот
Колку е висока водата во Деветтиот кварт во моментов?,C: Висина до појасот
Што се случи во Деветтиот кварт за време на ураганот Катрина?,C: Водите од полавите беа високи 20 стапки
Кое од следните не беше потврдено од Хамилтон?,B: Веројатноста други пациенти да се заразат со вирусот
Што е тоа што научниците сакаат да го сфатат?,D: Како е формирана Земјата
"Според параграфот, која улога ја игра полицијата во завршницата?",C: Тие ги насочуваа возачите на други рути
Што се случи со влезовите на тунелите за време на затворањето?,A: Тие беа блокирани
"Според параграфот, што не се случи пред фотографот да биде удрен од возилото?",D: Фотографот беше во можност да го фотографира Бибер
Што се обидуваше да направи фотографот пред да биде удрен од возило?,B: Да ја слика полициската постојка
Која изјава не ја опишува точно состојбата на претседателот откако доби позитивен тест за вирусот?,B: Тој има отечено грло
"Според параграфот, која од следните изјави за претседателот е точна?",C: Тој се чувствува добро за да работи од далечина
"Според параграфот, кога се очекуваше дека тропскиот циклон Гону ќе продолжи да слабее?",B: Кога ветровите ќе се намалат до околу 83 километри на час
Колку беа брзи ветровите при кулминацијата на тропскиот циклон Гону?,C: 149 милји на час
Кое од следните не се смета дека е особина на Карениа бревис?,C: Таа е повеќеклеточна
Што од следното не е во можност да направи Карениа бревис?,B: Брзо да се зголеми во број под секакви услови
"Според параграфот, што од следното не се случи како резултат на Ураганот Фелиција?",D: Поплави на улиците
Која изјава за Ураганот Фелиција е лажна?,"B: Беше најпрвин категоризиран како тропска депресија пред да се претвори во бура од 4та Категорија

Оваа изјава е лажна. Информацијата во прашањето укажува дека Фелиција прво била бура од категорија 4 и потоа ослабнала до тропска депресија."
Која изјава точно го рефлектира исходот на Унгарското Гран При во 2009?,C: Пике Јуниор потоа беше отпуштен
Кога се случи судирот?,A: Веднаш откако Алонсо имаше пит стоп
"Според параграфот, кое од следните зафати помалку време отколку што на почетокот веруваа истражувачите?",A: Формирањето на видовите
Кое од следните не беше пријавено од истражувачите?,C: Името на новите видови
Каде се одвиваше Парадата на кравите?,B: Во градот Букурешт
Која од следните изјави точно ја опишува Парадата на кравите?,D: Тоа е најголемиот јавен уметнички настан во светот
Што беше причината за Русија да ја суспендира употребата на II-76ки?,B: Несреќа
Што е II-76?,C: Авион
Кој го вработи тимот на писатели за Симпсонови?,B: Сајмон
"Според Флук, кој ѝ праќаше позитивни коментари и охрабрување?",D: И машките и женските индивидуи
"Според параграфот, што е тоа што луѓето не сакаат жените да зборуваат?",C: Женско здравје
"Според параграфот, кое планетарно тело е најдинамично?",A: Земја
На кое планетарно тело се идентификувани реките и езерата што содржат транспарентна течност?,B: Титан
Кое од овие откритија не е резултат на откривањето на пердуви?,D: Потврда дека повеќето диносауруси имале пердуви
Што немаа пердувите кај диносаурусите?,B: Рачис
Која од следните изјави за ZMapp не е точна?,B: Способен е да третира постоечки инфекции но не и да спречи смрт
Која од следните изјави точно ја опишува студијата PALM?,C: ZMapp бил користен како основа за студијата
Каде ќе биде најзначаен новиот чип според мислењето на истражувачите?,A: Земјите со ниски приходи
Кој метод беше користен за да се конструира алатката за дијагностика?,B: Стандардни инк-џет печатачи
"Според параграфот, која изјава за ресести стрмнини не е точна?","D: Многу мал број се откриени на површината на месечината

Оваа изјава не е точна според параграфот, бидејќи се вели дека ресестите стрмнини се пронајдени низ целата површина на месечината."
"Според параграфот, која теорија во врска со земјените формации означува дека постои појава на геолошка активност на месечината?",A: Месечината бавно се намалува
"Според параграфот, што ќе нема повеќе до обвинението?",A: Понатамошни коментари
"Според параграфот, што не е тековен проблем за ловците на фоки?",D: Мразот што се топи
"Дополнително на мразот, што друго влијае на напорите за спасување?",B: Временски услови
Кое верување го спречи Робертс од вреднувањето?,A: Етиката за дискутирање случаи
За која тема Робертс не чувствуваше дека е премногу неетична да се дискутира?,B: Одлуката за Рое против Вејд
Каде светат двата светлосни зрака?,A: Кон небото
"Според параграфот, кога се изградени новите облакодери на локацијата?",D: Изградбата е тековна
Кои информации сугерираат дека Седумте Сестри се пештери?,A: Варијациите на температурите
Како е набљудувано термалното однесување на Седумте Сестри?,A: Инфрацрвени слики
"Според параграфот, која изјава за осомничениот не е точна?",D: Тој бил неповреден
Кои информации во поглед на нападот ги потврдиле властите?,B: Етничкото потекло на осомничениот
Кои тимови ќе играат во мечот на Елис Парк?,C: Јужна Африка и Австралија
Каде ќе го играат Спрингбокс нивниот следен меч?,C: Јоханесбург
Со кое од следните вселенската станица имаше неволја за време на мисијата?,B: Чување гироскоп
"Според параграфот, која беше целта на мисијата на вселенската станица?",C: Комплетирање вселенска прошетка
Која од следните изјави за случајот не е точна?,D: АОЛ беше обвинет
Која од следните изјави точно го опишува случајот?,D: АОЛ го иницираше водењето на случајот
"Според параграфот, за кој клуб почна да игра Видал пред три сезони?",C: Барса
Колку натпревари играше Видал за Барса?,A: 49
Кој беше противничкиот тим во мечот?,B: Болониа
Зошто Жарк престојуваше во хотелот?,C: Тој имаше меч во Недела
Зошто Агенцијата за геофизика на Џакарта не издаде предупредување?,D: Не го исполни предусловот за магнитуда за земјотреси
"Според параграфот, што предизвика земјотресот?","Извинете, но ниту една од дадените одговори не е точна за прашањето „што предизвика земјотресот?“ Параграфот не дава информации за причината за земјотресот. Ова е прашање за кое не постои правилен одговор помеѓу дадените опции."
Кое од следните ја мотивира активноста на Сонцето и сите други ѕвезди?,C: Ротација и сјајност
Како е одреден Росбиевиот број на ѕвезда?,A: Сјајност и ротација
Кој процент на луѓе се изјаснија за поддршка за Австралија веднаш да стане република?,B: 29 проценти
"Според Јулија Гилард, кога би требало Австралија да стане република?",B: По владеењето на Кралица Елизабета II
Која организација е под правна истрага?,C: „Планирано родителство“
На која комисија е главен Клиф Стернс?,D: Поткомитетот за надзор и истражувања
"Според параграфот, што не ѝ се случи на жената од Швајцарија?",B: Таа беше убиена
Која компанија беше наградена со наградата за одржливост на Тајван во 2007 година?,C: АСУС
Што е АСУС Еее РС?,B: Лаптоп
Кој беше одговорен за исчезнатите поштенски документи?,C: Момче
"Според параграфот, кој издаде извинување во врска со исчезнатите документи?",D: Поштенската канцеларија во Обаназава
Кога требаше Дел Потро да се погрижи за проблемот со неговото рамо?,C: За време на вториот сет
Кој беше резултатот на првиот тај-брејк?,A: Мареј загуби во првиот сет
"Како што е наведено во параграфот, кој, конкретно беше изложен на пациент?",B: Деца
Според параграфот какво уверување не даде гувернерот додека им се обараќаше на граѓаните на Тексас?,B: Работите се направени за да ја заштитат безбедноста на јавноста
Кој извор на пародија на вестите беше креиран од поранешните студенти на УВ?,D: Онион
"Според параграфот, кое од овие не е вклучени во империјата за пародиски вести „Онион“?",B: Филм
"Според параграфот, што беше чувано од страна на полицијата?",C: Влезот на Улица Даунинг
Во кое време полицијата побара од протестантите да се преместат со цел да одбегнат понатамошна гужва во сообраќајот?,D: Во 11:20
Што е вистинито за истражувањето направено од страна на Др. Ехуд Ур?,"B: Некои глувци кои претходно биле дијабетичари, не се повеќе дијабетичари"
"Според параграфот, за што е скептичен Др. Ур?",A: Дали откритијата се релевантни за луѓето со Тип 1 дијабетес
Која од следните изјави не го опишува точно судирот на летот CG4684?,C: Авионот пробал да слета три пати пред да се урне
Што предизвика Летот CG4684 да го откаже своето слетување?,D: Временските услови беа лоши
"Врз основа на параграфот, која од следните изјави за искуството на Францисцек Ковал е точна?",B: Тој накрај беше неповреден
Зошто е предизвикувачки да се предвиди можниот удар на тропската бура Даниел?,C: Бурата е далеку од паѓање на копно
"Според параграфот, која од следните изјави за тропската бура Даниел не е точна?","D: Блиску е до паѓање на копно

Оваа изјава не е точна бидејќи во текстот се вели дека бурата е лоцирана приближно 3,000 милји од Мајами, Флорида, што укажува дека е далеку од копно."
"Според параграфот, што се предлага дека мора да случи со болеста пред да предизвика глобална епидемија?",A: Мора да стане помалку смртна
"Според параграфот, колку далеку од Фуџиан беше тајфунот?",C: 70 километри
Кој го поздрави Џорџ В. Буш пред неговото пристигнување во Азија?,D: Вицепремиерот
Кога претседателот зборуваше за проширувањето на трговијата во Азија?,A: По неговото пристигнување во Сингапур
"Според параграфот, која од следните е општата цел на владата?",D: Да ја ублажи пренатрупаноста на вагоните
Што изјави владата?,A: Тие планираат да финансираат дополнителни 300 вагони
"Според параграфот, кои информации се познати?",A: Нивото на закана беше намалено
Која изјава во поглед на протестите не е точна?,A: Претседателската комисија беше реакција на протестите
Кој сугерираше дека последниот ЦЕП треба да даде оставка?,C: Претседателската комисија
"Според изјавата, што не е поддржан од САД Гимнастика по злоуптребата врз спортистите од страна на Насар?",A: Губење на лиценцата
"Според изјавата, која е главната цел на двата САД Гимнастика и Олимписки Комитет на Соединетите Американски Држави за да се придвижат напред?",D: Да се промовира безбедна околина за спортистите
Каде беше упатен бродот кога се случи несреќата? ,C: Палаван
Што не е точен факт во поглед на спомнувањето на бродот во параграфот?,B: Закотвен е во Палаван
Која ја достави изјавата во поглед на трупите на САД?,D: Портпаролот
"Според изјавата, која земја ја претпостави одговорноста на чување заробени борци?",D: Турција
За што се верува дека е причина на уривањето?,B: Непријателски оган
Во каков тип на терен се случи уривањето?,D: Планински
За што се надеваат официјалните лица дека ќе биде резултат на поплавата?,A: Обновување на песочници
На кое од следните градењето на браната влијаеше перманентно?,D: Ширење на седимент
"Според параграфот, кој им даде информација на Соединетите Американски Држави во врска со можни напади?",C: Неиндетификуван извор
Која од следните изјави точно го опишува наводниот план за напад од страна на екстремистите?,C: Да се детонираат бомби кај знаменитости во две земји
Кој од следните луѓе не е адвокат?,D: Макис Триантафилопулос
Која група на луѓе не е спомената дека е дел од скандалот во Грчката правна заедница?,C: Новинари
Колку викети беа изгубени од Индија?,B: 7
"Според параграфот, кој беше најголемиот резултат на времето на фрлање?",A: 70 погодоци
Кое од следните не е причина за фрустрацијата на Адам Куерден?,A: Новата политика на страницата во поглед на сексуална содржина
