question,gpt_reply
සොබා දහම මත පදනම් සංචාරක ව්‍යාපාරයේ ක්‍රියාකාරකමක් සඳහා උදාහරණයක් නොවන්නේ පහත කුමක්ද?,"C: විද්‍යා කෞතුකාගාරයක් නැරඹීමට යාම

මෙය සොබා දහම මත පදනම් සංචාරක ව්‍යාපාරයකි. ස්වභාවික පරිසරයන් සහ එමඟින් ඇතිවන පීලිපීලි නැරඹීමට හා පවතින පද්ධති අධ්‍යයනයට ආශ්‍රිතව නොමැති ක්‍රියාකාරකමකට විද්‍යා කෞතුකාගාරයක් නැරඹීමට යාම අදාළ වේ."
"ඡේදයට අනුව, ප්‍රවාහන ක්‍රමයේ පදනම වන්නේ පහත දක්වා ඇති ඒවායින් කුමක් ද?",B: පුද්ගලික මෝටර් රථ
න්‍යෂ්ටිය වටා කක්ෂගත වන පදාර්ථයන්ට ඇත්තේ කුමන ආකාරයේ ආරෝපණයක් ද?,C: ඍණ ආරෝපණයක්
න්‍යෂ්ටිය සමන්විත වන්නේ කිනම් පදාර්ථවලින් ද?,A: ප්‍රෝටෝන සහ නියුට්‍රෝන
"ඡේදයට අනුව, බිට් පහේ ද්විමය සංඛ්‍යාවකට උදාහරණයක් වන්නේ කුමක් ද?","The correct answer is C: 10010. 

A 5-bit binary number has exactly five digits, each being either 0 or 1. Options A and B do not have 5 bits, and option D has more than 5 bits."
ද්වීමය සංඛ්‍යාංක හඳුන්වන තවත් නමක් වන්නේ කුමක්ද?,A: බිට්
සිසුන් විසින් බ්ලොග් ලිවීම මගින් ඇතිවන මූලික ප්‍රතිලාභයක් ලෙස ඡේදය තුළ සඳහන් නොවන්නේ පහත දක්වා ඇති කුමක් ද?,B: සම වයස් මිතුරන්ගේ විවේචන අඩු වීම
සිසුන්ට තම ලිවීමේ හැකියාව වැඩි දියුණු කරගැනිමට අභිප්‍රේරකයක් ලෙස දක්වා ඇත්තේ බ්ලොග් ලිවීමේ පහත සඳහන් අංගයන්ගෙන් කවරක් ද?,B: විවේචනය වලක්වා ගැනීමේ උත්සාහය
ඇසින්ක්‍රොනස් සන්නිවේදනයේ ශිෂ්‍යයන් සඳහා වන ප්‍රතිලාභයක් නොවන්නේ පහත කවරක් ද? ,B: දිනයේ ඕනෑම වේලාවක උපදේශකවරුන් සමග මුහුණට මුහුණ හමුවීමට ප්‍රවේශය
"ඡේදයට අනුව, ශිෂ්‍යයන්ට නම්‍යශීලී නොවන්නේ ඇසින්ක්‍රොනස් සන්නිවේදනයේ පහත දක්වා ඇති කවර අංගය ද?",B: වැඩ වේලාව
මධ්‍ය කාලීන මාලිගාවලදී යමෙකුට හමු වන දෙයක් ලෙස ඡේදයේ සඳහන් නොවන්නේ කුමක් ද?,D: නයිට්වරු
මාළිගා නටබුන් අතර ගෙන හැර පාන ගන්ධයක් හෝ ශබ්දයක් ලෙස ඡේදය තුළ සඳහන් නොවන්නේ පහත කුමක් ද?,C: භෝජන සංග්‍රහ
කර්බි මක්ස්ලෝ මාළිගය නිවැරදිව විස්තර කරන්නේ පහත ඒවායින් කුමක් ද?,Correct answer: B: ඉදිකිරීම් ආරම්භ කරන විට රටේ පැවති සාමකාමී ස්වභාවය නිසා එයට අවශ්‍ය වූයේ අවම ආරක්ෂාවකි
ඡේදය තුළ විස්තර කර ඇති කාල පරිච්ඡේදය තුළ කර්බි මක්ස්ලෝ මාළිගයට ආවේණික නොවූ බවට සැලකිය හැක්කේ පහත කිනම් ඉදිකිරීම් ලක්ෂණයද?,A: විසල් කවුළු
"ඡේදයට අනුව, පැමිණෙන කාලය සඳහා සූදානම් වන දුවන්නෙකුට වඩාත්ම ප්‍රතිලාභී වන්නේ පහත ඒවායින් කවරක්ද?",D: ශරීරයේ ඉහළ කොටස සඳහා ව්‍යායාම ලෙස ක්‍රීඩාගාරය භාවිතා කිරීම
"ඡේදයට අනුව, පළමු පන්තියේ සැතපුම් භාග දුවන්නෙකුට වඩාත්ම වැදගත් වන්නේ පහත දක්වා ඇති ඒවායින් කුමක් ද?",B: වේගයට වඩා විඳදරාගැනීම පුරුදු පුහුණු වීම
මළල ක්‍රීඩකයෙකුට පෝෂණ ක්‍රියා පිළිවෙත් වලින් පමණක් ලබාගත නොහැක්කේ පහත දක්වා ඇති ඒවායින් කවරක් ද?,C: ඉතා උසස් කාර්ය සාධනයක්
තරුණ මළල ක්‍රීඩකයෙකුට තම ක්‍රීඩාව තුළ වැඩි තෘප්තියක් සොයා ගැනීමේ ආකාරයක් නොවන්නේ පහත ඒවායින් කවරක් ද?,"B: නිරන්තරව ඉතා උසස් මට්ටමින් ක්‍රීඩා කිරීම

තාක්‍ෂණික දක්ෂතාවය සිමාවන් සහිත භාවිතයක් ඇති නිසා, මළල ක්‍රීඩකයෙකුට නිරන්තරයෙන් ඉතා උසස් මට්ටමින් ක්‍රීඩා කිරීම මගින් පමණක් වැඩි තෘප්තියක් සොයා ගැනීමට හැකියාවක් නැත. ප්‍රධාන අවධානයක් විය යුතුම දෙය නම් පෝෂණය, සජලනය, සහ ශක්ති තුලනය පිළිබඳමය."
"ඡේදයට අනුව, මැද දුර දුවන්නෙකු මිල අධික උපකරණ මිලදී ගනු ඇත්තේ කුමක් නිසා විය හැකි ද?",A: එය ඔවුන්ගේ පුද්ගලික කැමැත්තයි
"ඡේදයට අනුව, මැද දුර දිවීම සඳහා අවශ්‍ය වන්නේ කුමක් ද?",C: උපකරණ අඩු ප්‍රමාණයක්
න්‍යෂ්ඨික චුම්බක අනුනාද සොයා ගත්තේ කවුරුන් ද? ,C: බ්ලොච් සහ පර්සෙල්
වෛද්‍ය රූපකරණ අනුනාද සඳහා පළමු පේටන්ට් බලපත්‍රය ප්‍රදානය කරනු ලැබුවේ කිනම් වසරේද? ,B: 1974
"ඡේදයට අනුව, අන් අයගේ භෞතික ක්‍රියාවන් අර්ථ නිරූපණය කරගැනීම සඳහා මිනිසුන්ට ප්‍රබල අවබෝධයක් තිබිය යුතු වන්නේ කවරක් පිළිබඳවද?",D: තේරුම් ගැනීම
ඡේදයට අනුව අදහස් තේරුම් ගැනීම මිනිසාට කුමක් කිරීමට උපකාරී වේද?,A: භෞතික ක්‍රියාවන්ගේ අවිනිශ්චිතතා තුරන් කරගැනීම
"ඡේදයට අනුව, කෘතිම බුද්ධියේ ප්‍රධාන අරමුණ පිළිබඳව වන නිවැරදි සාරාංශයක් වන්නේ පහත ඒවායින් කවරක්ද?",D: කාර්යයන් ස්වයංක්‍රීය කිරීම
"ඡේදයට අනුව, කෘතිම බුද්ධිය නිරතුරුව සම්බන්ධ වන්නේ පහත සඳහන් කුමකට ද?",D: අත් අකුරු හඳුනාගැනීම
ඡේදයට අනුව අභිසාරී චින්තන රටා සහිත යමෙකුගේ ශක්තියක් වන්නේ පහත කුමක්ද?,D: රටාවන් මතක තබා ගනී
"ඡේදයට අනුව, අභිසාරී චින්තන රටාවක් සහිත මනෝභාවයේ කේන්ද්‍රයක් නොවන්නේ පහත කුමක් ද?",B: වේලාව ගැනීම
"ඡේදයට අනුව, පහත සඳහන් ඒවායෙන් ක්ෂුද්‍ර ඉඟියක් ලෙස නොසැලකෙන්නේ කුමක් ද?","D: මහපටැඟිල්ල ඔසවා කැමැත්ත ප්‍රකාශ කිරීම

The other options (A, B, and C) are subtle expressions that can be considered micro-expressions, whereas option D is a more deliberate and overt action rather than a micro-expression."
ක්ෂුද්‍ර ඉඟි පිළිබඳ අර්ථ නිරූපණයන්ගෙන් සත්‍ය නොවන්නේ පහත කවර ප්‍රකාශය ද?,"C: කථාව මෙන්ම මුහුණේ ඉඟි ද අර්ථ නිරූපණය කෙරේ

This statement is not true in the context of the original passage, as it mainly focuses on micro-expressions rather than speech and facial cues together."
පුනරුදයේ ප්‍රතිඵලයක් ලෙස වඩා වැදගත් වූයේ පහත දක්වා ඇති ඒවායින් කුමක් ද? ,B: දැනුම සංසරණය
"පුනරුදයේ ප්‍රතිඵලයක් ලෙස, අඩු අවධානයක් යොමු කරනු ලැබුවේ පහත කවරකට ද?",A: පුද්ගලික මෙනෙහි කිරීම්
අඛණ්ඩ සම්බන්ධතාව සඳහා අන්තර්ජාලය භාවිතා කිරීමට අභිප්‍රේරණයක් පිළිබිඹු නොකරන්නේ පහත කවරක් ද?,C: සංචාර සම්බන්ධව පර්යේෂණ කිරීම
පුද්ගලික සම්බන්ධය සඳහා අන්තර්ජාලය භාවිත කිරීමට අභිප්‍රේරණයක් පිළිබිඹු නොකරන්නේ පහත ඒවායින් කවරක් ද?,D: මූල්‍ය කළමනාකරණය
බටහිර යුරෝපය බලපෑම් මත දැඩිව රඳා සිටීම නවතා එයටම අනන්‍ය වූ ශෛලියක් සංවර්ධනය කිරීම ආරම්භ කළේ කුමන කාලයේද?,A: මධ්‍යකාලීන යුගයේ අවසාන කාලයේදී පමණ
ඇඳුම් තද කිරීමට බොත්තම් භාවිතා කිරීම කුමක ප්‍රතිඵලයක් ද? ,D: මධ්‍යකාලීන යුගය
ඡේදයට අනුව පාරිසරික් ගැටළුවලට ශක්‍ය දීර්ඝකාලීන විසඳුමක් ලෙස සැලකෙන්නේ පහත දක්වා ඇති ඒවායින් කුමක් ද?,C: ගැටළුවලට හේතුව හඳුනාගැනීම
"ඡේදයට අනුව, පාරිසරික ගැටළුවලට රෝගලක්ෂණ සඳහා සිදු කරන ප්‍රතිකාරයට සමාන ලෙස නොසැලකෙන්නේ පහත සඳහන් කිනම් විසඳුමද?",B: ගැටළුවල මූල හේතූන් අක්‍රිය කිරීම
ආගමික සන්දර්භයකට වඩා බල තුලනය හා සම්බන්ධ කරුණක් ප්‍රමුඛ ගැටළුව බවට පත් වූ යුද්ධයක් පැවති යුරෝපයේ පළමු රට කුමක්ද?,D: ස්පාඤ්ඤය
අවසන් ‘ආගමික යුද්ධය’ ලෙස සමහර විට විස්තර කෙරෙන්නේ කිනම් යුද්ධය ද?,A: තිස් අවුරුදු යුද්ධය
කතෝලික පල්ලියේ පරීක්ෂාවට ලක් නොවූයේ පහත කිනම් ලක්ෂණය ද?,A: පල්ලිය තුළ ධනය වෙන් කිරීම සුදුසුද යන්න
ඡේදයට අනුව. වර්සේල්ස් හිදී ඝාතනයට ලක් වූයේ කවුරුන් ද?,D: ආරක්ෂකයෙක්
කළහකාරී මිනිසුන් පිරිස විසින් රජු සහ බිසව හට බලහත්කාරීව සිදු නොකළේ පහත ඒවායින් කුමක් ද?,B: වර්සේල්ස් වෙතින් ඉක්මණින් පිටවීම 
බ්‍රිතාන්‍යයේ සාම්ප්‍රදායික නොවන නාවික යුද්ධයේ ප්‍රතිඵලයක් නොවූයේ කුමක්ද?,B: සම්බන්ධ නොවූ නැව් විනාශ කරන ලදී
ජර්මනියට එරෙහි ජර්මානු නාවික අවහිර නිවැරදිව විස්තර නොකරන ප්‍රකාශය කුමක්ද?,"D: අපක්ෂපාතී නැව්වලට උවදුරක් නොවන බවට සහතික කරන ලදී

This statement incorrectly describes the blockade, as it was stated that the blockade posed a danger to neutral ships due to the mines placed in international waters."
"ඡේදය මත පදනම්ව, බහු ජ්රඨතා රෝගය වැඩි වශයෙන් නිශ්චය වීමට ඉඩ ඇත්තේ කවුරුන් තුළද?",A: අවුරුදු 32 ක් වන කාන්තාවක්
"ඡේදයට අනුව, නිතර අභ්‍යාසයේ යෙදෙන සහභාගිවන්නන්ට සහය අවශ්‍ය වන්නේ කුමක් සඳහාද?",A: වේදනාව සම්බන්ධ නිෂේධාත්මක සංවේදනය
"ඡේදයට අනුව, කඩු හරඹය සාමාන්‍යයෙන් ක්‍රීඩා කෙරෙන්නේ කෙසේද?",D: ද්වන්ධ ස්වරූපයකින්
"ඡේදයට අනුව, අභ්‍යන්තර විෂවීමේ ප්‍රබලම දර්ශකය වන්නේ පහත දක්වා ඇති ඒවා අතුරින් කුමක්ද?",D: නියම කරන ලද බෙහෙත් පෙති බෝතලයක්
"ඡේදයට අනුව, වින්දිතයකු ඇගයීමට ලක් කරන විට ගත යුතු සුදුසු පළමු පියවර කුමක්ද?",A: ස්ථානය නිරීක්ෂණය කිරීම
වින්දිතයෙකු පරීක්ෂා කිරීමේ ක්‍රියාවලිය නිවැරදිව පිළිබිඹු නොකරන්නේ පහත කිනම් ප්‍රකාශයද?,A: ඔබට සිදුවූ හානි පවත්වා ගැනීම සම්බන්ධව අවධානය යොමු නොකරන්න
ප්‍රංශ විප්ලවයෙන් සිදුවූ වෙනස්කම්වලින් කම්කරු පංතියේ පුරවැසියන්ට වැදගත් බලපෑමක් ඇති කරන ලද්දේ කුමක්ද?,B: අවධානය පංතිය වෙනුවට හැකියාව කෙරෙහි යොමු වීම
ප්‍රංශ විප්ලවයෙන් පසු හමුදාවේ සහ වෙනත් රැකියාවල සාර්ථකත්වය අඩුවෙන් පදනම් වූයේ කුමක් මත ද?,D: දක්ෂතාව
සංවර්ධිත රටවල වැඩිම අසතුටට පාත්‍ර වන්නේ යැයි කියනු ලබන්නේ කුමන පොදු සේවාවද?,C: පොදු ප්‍රවාහනය
ඡේදයට අනුව පොදු ප්‍රවාහන ක්‍රම ගැන කිව හැක්කේ කුමක් ද?,C: ඒවා භාවිත කරන්නන්ගේ පැමිණිලි රාශියකට බඳුන් වේ
"ඡේදයට අනුව, රියදුරන්ගේ හැසිරීම පුරෝකථනය කිරීමට නොහැකි වීම හේතුවෙන් මැනීමට අසීරු වන්නේ පහත දක්වා ඇති ඒවායින් කුමක්ද?",D: රථවාහන ප්‍රවාහය
රථ වාහන ප්‍රවාහයක් ගණිතමය වශයෙන් ඉදිරිපත් කිරීමේදී යොදාගත හැක්කේ මින් කවරක්ද?,D: රථ වාහන ඝනත්වය
තම ඩීඑන්ඒ රෝපණය කිරීමට හර්ෂේ සහ චේස් භාවිතා කළේ කුමක්ද? ,D: වයිරස් 
විකෘති කිරීම් දරුවන් වෙත ගෙන යාමේ හැකියාව රඳා පවතින්නේ කුමක් මතද?,A: සෛලය ජන්මානු පථ සෛලයක්ද යන්න මත
"ඡේදයේ ලබා දී ඇති තොරතුරු අනුව, විකෘති කිරීම්වල විවිධ ප්‍රතිඵල රඳා නොපවතින්නේ කුමක් මතද?",B: බලපෑමට ලත් සෛල ජන්මානු පථ සෛලයක්ද යන්න මත
පුරාතන සංස්කෘතීන් එළුවන් තබාගැනීමට හේතුවක් නොවූයේ මින් කුමක් ද?,C: ඔවුන්ගෙන් මිත්‍රත්වයක් ලැබීම
ගොල්ෆ් ක්‍රීඩාවේ අරමුණ අවම වශයෙන් කුමක් ලබා ගැනීමද?,B: පහර
ගොල්ෆ් පිටියක තණ වඩා කෙටි කර කපන්නේ කිනම් ස්ථානයේද?,B: ග්‍රීන් හිදී
අත්හදා බැලීමක සාමාන්‍ය අරමුණ වන්නේ කුමක්ද?,A: උපකල්පිත එකක් හෝ වැඩි ගණනක් ඉවත් කිරීම
"ඡේදයට අනුව, විද්‍යාත්මක පර්යේෂණයට මාර්ගෝපදේශය සැපයීමට උපකාර නොවන්නේ කුමක්ද?",C: විය හැකි උපකල්පන ඉවත් කිරීම
"ඡේදයට අනුව, ටෝනාඩෝ කුණාටු සම්බන්ධයෙන් සත්‍ය නොවන්නේ කුමන ප්‍රකාශය ද?","C: බහුතරයක් ටෝනාඩෝ කුනාටු පැය තුනකට වඩා වැඩි වේලාවක් පවතී

මෙය සත්‍ය නොවන ප්‍රකාශයකි, පධක්‍ෂකයේ සඳහන් පරිදි ඉතාම ප්‍රචණ්ඩ වන සියයට දකළුක් පමණක් පැය තුනකට වඩා වැඩි වේලාවක් පවතී."
ඡේදයට අනුව ටෝනාඩෝ කුණාටුවලින් බහුතරයක් පිළිබඳව නිවැරදිව විස්තර කරන්නේ පහත කිනම් ප්‍රකාශය ද?,D: ඒවාට ගස් මුලිනිදුරා දැමීමට හැකිය
16 වන සියවසේදී මිනිසා ආරම්භ කරනු ලැබුවේ පහත කුමන දෙයද?,D: දුරදක්න සෑදීම
මිනිසුන් කාච භාවිතා කර වස්තූන් විශාලනය කිරීම කෙතරම් කාලයක සිට සිදු කරන්නේද?,C: අවුරුදු දහස් ගණනක් තිස්සේ
"ඡේදය අනුව මුහම්මද්ගේ ලෙන, ඔහුගේ ආධ්‍යාත්මික පරිචයන් සහ වටිනාකම් පිළිබඳව කුමක් පවසන්නේද?",A: ඔහු සාමය සහ තනිකම අගය කරයි
ඡේදයට අනුව යකඩ පළමුවෙන් භාවිතා කරනු ලැබුවේ කුමක් සඳහාද?,B: වැගන් මාර්ග
ඡේදයට අනුව දැව රෝද යකඩ රෝද මගින් ප්‍රතිස්ථාපනය කරනු ලැබූයේ මන්ද?,D: ඒවා මාර්ගයේ යකඩ නිසා ගෙවී යාමට ලක් විය
"ඡේදයට අනුව, රොමෑන්ටිකවාදී කාලය තුළ පුද්ගලයන් හැඩගස්වනු ලැබූවේ මොනවායින්ද?",B: භූගෝලය
තාක්ෂණික නිර්ණායකය පිළිබඳ සාමාන්‍ය අදහස පිළිබිඹු නොකරන්නේ පහත කිනම් ප්‍රකාශයද? ,"A: සමාජය මත තාක්ෂණයේ බලපෑම සමාජීයව තත්ත්වාරෝපිතය

මෙම ප්‍රකාශය තාක්ෂණික නිර්ණායකය පිළිබඳ සාමාන්‍ය අදහසට සරු නොවන්නේ, තාක්ෂණික නිර්ණායකය සමාජය මත ඇතිකරන බලපෑම නෛසර්ගික බව පැවසෙන නිසාය."
"ඡේදයට අනුව, දුන්න ඇදීම හා සම්බන්ධ නොවන්නේ මින් කුමක්ද?",B: ස්ටේපලයක් ලෙස පෙනෙන සලකුණක්
"ඡේදයට අනුව, වඩා මෘදු ශබ්දයක් සමග සම්බන්ධ නොවන්නේ මින් කුමක්ද?",A: පහළ දුන්න සලකුණක්
පොසිල මගින් පෙන්නුම් කරන පරිදි අත් අවසානයේදී කුමක් සඳහා හැඩගැසුණේද?,A: සංචාලනය
චිම්පන්සියාගේ ඇඟිලි පුරුක් නිවැරදිව විස්තර කරන්නේ පහත දක්වා ඇති ඒවායින් කුමක්ද? ,C: ඒවා බර දැරීම සඳහා භාවිතා කෙරේ
වරණය ජාන විචල්‍යතාවය ඉවත් කරන්නේ කිනම් තටාකයෙන්ද?,D: ප්‍රකාශිත
ජාන විචල්‍යතාවය එක් කිරීම සඳහා වග කියනු ලබන්නේ කිනම් ක්‍රියාවලිය ද?,C: විකෘතිය
"ඡේදයේ තොරතුරු මත අනුව, ප්‍රයිමේටයෙකු “ප්‍රෝටීන් ගැටළුව” විසඳීමට ආහාරයට ගත යුත්තේ මොනවාද?","Based on the information in the paragraph, when considering how a primate might solve the ""protein problem,"" it is indicated that while plant sources like leaves and unripe seeds contain proteins, they are difficult to digest unless cooked. However, animal foods like insects, grubs, and eggs provide a good source of easily digestible protein containing all essential amino acids. Therefore, none of the given options (A: මැරුණු පත්‍ර, B: අමු රනිල බීජ, C: තණකොළපෙත්තන්, D: මල් නටු) directly align with the solution of acquiring easily digestible proteins, as mentioned in the passage. The passage implies a reliance on animal food sources rather than the options provided."
ඡේදයට අනුව අත්‍යවශ්‍ය ඇමයිනෝ අම්ල මඳ වීමෙන් ඇති වන ගැටළුවක් නොවන්නේ කුමක්ද?,A: ජීර්ණ ගැටළු
යම් නිශ්චිත උප සංස්කෘතියක සාමාජිකයින් කණ්ඩායම සමග වන සම්බන්ධතාවය හඟවන්නේ කෙසේද?,D: සංකේතමය ආකාරයෙන් මෝස්තර භාවිතා කිරීමෙන්
"ඡේදය තුළ ඉදිරිපත් කර ඇති න්‍යාය අනුව, කලහකාරී හැසිරීම්වල නියුතු බවට ඒකාකෘතිකරණය කරන ලද වාර්ගික ස්ලුතරයකට අයත් බවට තමන් හඳුනාගන්නා දරුවකුට කුමක් සිදු විය හැකිද?",B: දරුවා කලහකාරී හැසිරීම්වල නිරත වීමට වැඩි ඉඩක් ඇත
"ඡේදයට අනුව, වාර්ගික ඒකාකෘතීන් සම්බන්ධව දරුවෙකුට ඇති දැනුම පහත කිනම් දේ කෙරෙහි බලපෑමක් ඇති කරනු ඇතිද?",B: ඔවුන්ගේ හැසිරීම
"ඡේදයට අනුව, ප්‍රචණ්ඩ දරුවෙකු ඇතිදැඩිකිරීම හා අනුගත නොවන්නේ පහත කුමක් ද?",B: ප්‍රබල සාකච්ඡා කිරීමේ හැකියාවන්
ඡේදයට අනුව ළමුන්ගේ ප්‍රචණ්ඩ හැසීම නිවැරදිව විස්තර කරන්නේ මින් කවරක්ද?,B: ප්‍රචණ්ඩ හැසිරීම සමාජානුයෝජනයේ මඳකම වෙතින්ද මතුවිය හැකිය
"ඡේදයට අනුව, පහත සඳහන් භාවිතයන්ගෙන් යැපුම් කෘෂිකර්මයට අනුගත නොවන්නේ කුමක් ද?","B: අන් අයට අලෙවි කිරීමට ආහාර නිෂ්පාදනය

යැපීම් කෘෂිකර්මය යනු ගොවියාගේ සහ ඔහුගේ/ඇයගේ පවුලේ අවශ්‍යතා පමණක් සපුරාලීමට ආහාර නිෂ්පාදනය කිරීමට සිදු කරන බැවින්, අන් අයට අලෙවි කිරීමට ආහාර නිෂ්පාදනය කිරීම යැපුම් කෘෂිකර්මයට අනුගත නොවේ."
යැපුම් කෘෂිකර්මය නිවැරදිව විස්තර කරන්නේ මින් කවරක්ද?,"The correct answer is:

D: එය තවමත් සමහර රටවල ගොවියන් විසින් භාවිතයට ගැනේ"
කෞතුකාගාරයක් නැරඹීම සංචාරක කර්මාන්තයේ කිනම් ප්‍රභේදය යටතට වැටේ ද?,C: සංස්කෘතික සංචාරක කර්මාන්තය
ඡේදයට අනුව විනෝදාත්මක සංචාරකයකුගේ ප්‍රමුඛතාවයක් විය හැක්කේ කුමක්ද?,B: එදිනෙදා දින චර්යාවෙන් විවේකයක් ගැනීම
ප්‍රාදේශීය දේවස්ථාන තුළ වෙනස් වීම සඳහා තිබූ බිය අඩු කිරීමට උපකාරී වූ දෙයක් ලෙස ඡේදය තුළ සඳහන් වන්නේ කුමක්ද?,A: ව්‍යාපාරික හැසිරීම් සාර්ථක වූ අවස්ථාවන් පිළිබඳව මෙනෙහි කිරීම
ඡේදයට අනුව යමෙකුගේ ඉතිහාසය අවබෝධ කර ගැනීම උපකාර වන්නේ කුමකටද?,C: සංවිධානය තුළ යම්කිසි ස්ථානයක් ඇති බව දැනීම
ඉගෙනීම පිළිබඳ පශ්චාත් නූතන ප්‍රවේශය නිවැරදිව විස්තර කරන්නේ පහත කුමන ප්‍රකාශය ද?,D: ඉගෙනුම තුල නිරපේක්ෂත්වයන් නැත
පශ්චාත් නූතන ඉගෙනුම් ප්‍රවේශයන් නිවැරදිව පිළිබිඹු නො කරන්නේ පහත කුමන ප්‍රකාශය ද?,"B: සමහර ඉගෙනුම් අත්දැකීම් අනෙක්වාට වඩා ප්‍රමුඛත්වයේ ලා සැලකිය යුතුය

පශ්චාත් නූතන ඉගෙනුම් ප්‍රවේශයන්ට අනුව, ඉගෙනුම් සඳහා එකම හොඳ ක්‍රමයක් නොපවතී, සහ අත්දැකීම මත අධිෂ්ඨිතව දැනුම ගොඩනඟයි. 따라서, කිසිදු අත්දැකීමක් වෙනත් එකකට වඩා පෙරලිකිරීමක් (ප්‍රමුඛත්වය) භාග කළ යුත් ලෙස සලකනු නොලැබේ."
ඔබේ සාමාන්‍ය නින්දේ කාලය තුළ හිතාමතා ම අවදි වීමෙන් පසු නින්දට බාධා කිරීමේ ක්‍රියාවලියට මැදිහත් වන්නේ මින් කුමක්ද?,B: වැසිකිළිය භාවිතා කළ සැණින්ම නින්දට යාම
නින්දට බාධා කිරීම පිළිබඳව නිවැරදි විස්තරයක් නොවන්නේ මින් කුමක්ද?,D: ඉලක්කය වන්නේ අවදි වීමෙන් පසු පැය දෙකක් ඇතුළත නැවත නින්දට යාමයි
මොළය නිරන්තරයෙන්ම පැහැදිලි සිහින දැකීමට උත්සාහ කරන විට වැඩි වන්නේ කුමක්ද?,D: REM තත්ත්වයන් අතර කාලය
මේ තරම පැහැදිලි සිහින දැකීමෙන් ශරීරයට ඇතිවිය හැකි අයහපත් බලපෑම් වන්නේ මින් මොනවාද?,D: එක් රාත්‍රියකට REM තත්ත්වයන් ගණන වැඩි වීම
ඡේදයට අනුව සාම්ප්‍රදායික කණ්ඩායම් සහ අසත්‍ය කණ්ඩායම් සමාන වන්නේ කෙසේද?,C: කණ්ඩායම් දෙකම අදෘශ්‍යමාන කළමණාකරන කණ්ඩායමකට වාර්තා කරති
