question,gpt_reply
Kaj je tipičen namen preizkusa?,A: Izločiti eno ali več možnih hipotez
Kaj glede na odlomek ne pomaga voditi znanstvenih raziskav?,A: Sama znanstvena metoda
Katera od trditev o tornadih glede na odlomek ne drži?,C: Večina tornadov traja dlje kot tri ure
Katera od naslednjih trditev glede na odlomek točno opisuje večino tornadov?,D: Tornado lahko iztrga drevesa iz zemlje
Kaj od naslednjega so ljudje začeli početi v 16. stoletju?,D: Izdelovati teleskope
Kako dolgo že človek uporablja leče za povečavo predmetov?,C: Več tisoč let
Kaj nam Mohamedova jama glede na odlomek pove o njegovih duhovnih praksah ali vrednotah?,A: Cenil je mir in osamo
Kako se je glede na odlomek železo sprva uporabljalo?,D: Za tirnice
Zakaj so glede na odlomek lesena kolesa nadomestili z železnimi kolesi?,D: Ker so se hitro obrabila zaradi železa na tirih
Kaj je glede na odlomek oblikovalo posameznike v obdobju romantike?,B: Geografija
Katera od naslednjih trditev ne odraža splošne ideje tehnološkega determinizma? ,A: Učinki tehnologije na družbo so družbeno pogojeni
Kaj od naslednjega glede na odlomek ni povezano s potegom loka?,"B: Oznaka, ki je videti kot sponka"
Kaj od naslednjega je glede na odlomek povezano z nežnejšim zvokom?,C: Oznaka v obliki črke V
"Fosili kažejo, da so se roke sčasoma prilagodile predvsem za kateri namen uporabe?",A: Manipulacijo
Kaj od naštetega točno opisuje členke šimpanza? ,C: Uporabljajo jih za podpiranje teže
Selekcija odstrani novo genetsko variacijo iz katerega nabora?,D: Izraženi
Kateri proces je odgovoren za nastajanje genetskih variacij?,C: Mutacija
"Kaj od naštetega naj bi glede na informacije v odlomku primat jedel, da reši »proteinsko težavo«?",C: Kobilice
Katera od naslednjih težav glede na odlomek ni posledica pomanjkanja esencialnih aminokislin?,A: Težave s prebavo
Kako pripadniki določene subkulture pogosto izražajo svojo pripadnost skupini?,D: Z uporabo stila kot vrste simbolizma
"Kaj bi se lahko glede na teorijo, ki je predstavljena v odlomku, zgodilo otroku, ki se istoveti z rasno manjšino, za katero obstaja stereotip, da pogosto kaže sovražno vedenje?","B: Obstaja večja verjetnost, da bo otrok kazal sovražno vedenje"
Na kaj od naštetega glede na odlomek vpliva otrokovo poznavanje rasnih stereotipov?,B: Na njegovo vedenje
Kaj od naslednjega glede na odlomek po vsej verjetnosti ni skladno z vzgojo volčjega otroka?,B: Izrazite pogovorne sposobnosti
Kaj od naslednjega je glede na odlomek točen opis volčjega vedenja pri otrocih?,B: Volčje vedenje lahko izhaja iz pomanjkljive socializacije
Katera od naslednjih praks glede na odlomek ni skladna s samooskrbnim kmetijstvom?,B: Pridelava hrane za prodajo drugim
Kaj od naslednjega je točen opis samooskrbnega kmetijstva?,D: V nekaterih državah se kmetje še vedno ukvarjajo z njim
V katero kategorijo turizma sodi obisk muzeja?,C: Kulturni turizem
Čemu naj bi glede na odlomek dajali prednost rekreacijski turisti?,B: Oddihu od vsakdanje rutine
"Kaj je omenjeno v odlomku kot stvar, ki je pomagala omiliti strah lokalne cerkve pred spremembami?",A: Spominjanje uspešnih primerov podjetniškega vedenja
Kaj lahko glede na odlomek omogoči poznavanje lastne zgodovine?,C: Dobiti občutek za lastno mesto v organizaciji
Katera od naslednjih trditev je točen opis postmodernega pristopa k učenju?,D: Pri učenju ni absolutov
Katera od naslednjih trditev ni točen odraz postmodernega pristopa k učenju?,"B: Določenim učnim izkušnjam je treba dajati prednost pred drugimi

Postmoderni pristop poudarja, da ni absolutnih metod ali vsebin, ki bi jih bilo treba nujno dajati prednost."
"Kaj od naštetega bi oviralo postopek prekinitve spanja po tem, ko se namenoma zbudite v običajnem času spanja?","A: Če bi uro in pol brali, preden zaspite nazaj

Ta možnost bi ovirala postopek prekinitve spanja, ker bi prekinila kratek čas budnosti, ki je značilen za tehniko prekinitve spanja, in podaljšala budnost, kar ni v skladu z namenom te metode."
Kaj od naslednjega ni točen opis prekinitve spanja?,"D: Po zbujanju je vaš cilj, da zaspite nazaj v roku dveh ur"
"Kaj se poveča, kadar možgani poskušajo imeti pogostejše lucidne sanje?",D: Čas med stanji REM
Katerega od naslednjih negativnih učinkov na telo ima lahko pogosto lucidno sanjanje?,B: Manj faz REM
V kakšnem smislu so si glede na odlomek konvencionalne skupine in virtualne skupine podobne?,A: Od obeh skupin se pričakuje enaka delovna učinkovitost
Katera od trditev v zvezi s fizičnimi in virtualnimi skupinami glede na odlomek ni resnična?,A: Pri konvencionalnih skupinah so zastavljeni standardi običajno višji
Kaj od naslednjega ni v ospredju teorij o vsebinah?,"A: Nove želje, ki se uresničijo v odrasli dobi"
Kaj od naslednjega ni cilj pravila tretjin?,"A: Določiti izhodišče, kamor se lahko umesti predmet"
Kaj od naslednjega ne opisuje 35-mm fotografskega formata?,C: Ima drugačno slikovno razmerje od številnih običajnih formatov
"Kako se glede na odlomek izboljšujejo povečevalni objektivi s tem, ko proizvajalci povečujejo kakovost izdelave leč?",C: Kakovost slike je podobna kot pri objektivih s fiksno goriščno razdaljo
Kdaj bi bil glede na informacije v odlomku povečevalni objektiv bolj zaželen od primarnega objektiva?,D: Če si želite večjo kompleksnost žarišča
Kaj od naslednjega ne bi veljalo za točen opis mistike?,"D: Poudarek na iskanju neposredne osebne izkušnje je primerljiv z mnogimi drugimi oblikami verskih prepričanj in bogoslužja

To ni točen opis mistike, saj se mistika razlikuje od drugih oblik verskih prepričanj prav po tem, da posebej poudarja neposredno osebno izkušnjo svete resničnosti."
Kaj od naslednjega glede na odlomek ni v središču mistike?,"B: Iskanje vpogleda prek deljenih, skupnih izkušenj"
Kdo je glede na odlomek ustanovil kmetijsko družbo?,C: Maori iz Polinezije
"Glede na odlomek je skupina, ki je lovila moe, naseljevala katero območje?",B: Novo Zelandijo
Po katerem scenariju bi uporaba metode origamija Pureland koristila pregibalcu?,D: Pregibalec je poskusil origami le enkrat ali dvakrat prej
Kaj od naslednjega ni točen opis origamija Pureland?,A: Namenjen je izkušenim pregibalcem
Katera lokacija glede na odlomek ni povezana z indsko civilizacijo?,C: Vse regije v severovzhodnem Afganistanu
"Kaj od naslednjega ni omenjeno kot možno ime za civilizacijo bronaste dobe, ki je obravnavana v odlomku?",C: Indska rečna civilizacija
Kaj od naštetega glede na odlomek prinaša dolgoročno korist?,A: Sodelovanje z drugimi
"Čemu od naštetega bi glede na odlomek dajal prednost nekdo, ki je osredotočen na takojšnje koristi?",D: Sebičnosti
Kdo je glede na odlomek kril znaten delež vojnih izdatkov?,D: Filipinsko ljudstvo
Katero obdobje je predhodnik dobe templjarjev?,C: Zgodnji srednji vek
Katero obdobje je sledilo dobi templjarjev?,A: Pozni srednji vek
"Za katero vrsto zdravljenja ali postopek ni omenjeno, da bi ga uporabljali zdravniki in kirurgi v času Rimskega imperija?","A: Zdravljenje posttravmatske stresne motnje z raznimi pomirjevali

V besedilu ni omenjeno, da bi se zdravniki in kirurgi Rimskega imperija ukvarjali z zdravljenjem posttravmatske stresne motnje, čeprav so bili seznanjeni z različnimi pomirjevali."
"Kaj od naštetega se glede na odlomek ne pripisuje napredku, ki je bil v času Rimskega imperija dosežen na medicinskem področju?",C: Ustanovitev učnih bolnišnic
Od česa je odvisna sposobnost gledanja?,A: Od optičnega sistema čutil
Od česa je odvisna različnost zgradbe oči med posameznimi organizmi?,B: Od potreb organizma
Katera trditev o sikhizmu glede na odlomek ni točen prikaz te religije?,"B: Guru je osnovni aspekt, ki ga ima le sikhizem

Ta trditev ni točna glede na odlomek, saj je guru osnovni aspekt vseh indijskih religij, ne le sikhizma."
Kaj od naštetega glede na odlomek velja za jedro sistema verovanja sikhov?,A: Koncept guruja
Na kaj se glede na odlomek lahko otroci z motnjo koncentracije težko osredotočijo?,A: Šolsko delo
Zakaj so glede na odlomek otroci z motnjo koncentracije nagnjeni k tveganemu vedenju?,D: Da stimulirajo svoje možgane
Kaj od naštetega glede na informacije v odlomku ni primer odranja?,"C: Samostojen študijski program

Samostojen študijski program ni primer odranja, saj odranje vključuje nudenje pomoči ali opore, medtem ko samostojen študij pomeni, da se posameznik uči sam, brez dodatne podpore ali pomoči."
Kaj od naštetega ni točen opis pojma odranje?,C: Znano je tudi kot učenje na osnovi projektov
"Katera funkcija MySpace bi glede na odlomek lahko koristila učencem, ki imajo težave pri branju?",A: Prilagodljivost nastavitev
Kaj od naslednjega glede na odlomek ni bil del Hruščovega odziva na delavske nemire?,C: Dodatno zmanjšanje plač
Kaj od naslednjega ni povzročilo nemirov na Poljskem?,D: Imenovanje Vladislava Gomulke
Kaj od naslednjega glede na odlomek ni vplivalo na odnose med ZSSR in ZDA?,B: Mnenja o Nemčiji
"Kaj od naštetega ni točen opis namena, ki ga ima pošiljanje živčnih signalov po telesu?",A: Upočasnitev pretoka krvi
Kaj se nahaja na planoti Giza?,"A: Grobnice  
B: Templji  
D: Velika piramida  

Opcija C: Vseh sedem čudes, ni pravilna, saj je na planoti Giza ohranjena le Velika piramida, ne vsa sedem čudes."
Kaj je bil namen Velike piramide?,B: Počastiti faraona
"Kdo je zaslužen za to, da poznamo požigalca, ki je uničil tempelj?",C: Strabon
Kaj je točna trditev v zvezi z obnovo Artemidinega svetišča?,B: Obnovljen je bil po vladavini Aleksandra Velikega
Pred največ koliko leti bi glede na odlomek lahko neka vrsta že hodila po dveh nogah?,A: Pred sedmimi milijoni let
Katera od teh vrst je navadno hodila po dveh nogah?,B: Homo erectus
Kaj je nemška mornarica poskušala doseči med drugo svetovno vojno?,"B: Preprečiti, da bi v Britanijo prispeli ljudje in blago"
Kdo je imel glede na informacije v odlomku največ uspeha v pomorskem bojevanju med severnoatlantsko kampanjo?,A: Britanci in Američani
"Kaj še ni obstajalo, ko so Asirci uvedli konjenico?",A: Sedla
"Kako poteka boj, v katerem sodeluje konjenica?",C: Na konjih
Kje glede na odlomek ne bi našli povprečnega babilonskega državljana?,"D: V notranjem svetišču med prinašanjem žrtev

Glede na odlomek v notranje svetišče lahko vstopijo samo svečeniki, zato povprečen babilonski državljan tam ne bi bil prisoten."
Kaj od naštetega je bilo namenjeno prav duhovnikom?,B: Notranja svetišča
Kdaj je kralj Tutankamon postal slaven?,C: Po odkritju njegove grobnice
Zakaj je kralj Tutankamon postal zelo znan egipčanski kralj?,A: Zaradi odkritja njegove nedotaknjene grobnice
Česa ni mogel delati grški pesnik Homer?,B: Videti
"Kateri slavni Grk je znan po nečem, kar ni literatura?",C: Pitagora
Kje je hebrejska družina preživela veliko časa?,A: Na odprtem
Kaj ni bilo zelo pomembno za hebrejsko družino?,C: Njena hiša
Kaj od naslednjega ni opisano kot razlika med skandinavskimi državami?,B: Pokrajina
Kdo je prvi poselil Grenlandijo?,A: Plemena Eskimov
Katera skupina je raje obedovala brez stolov?,C: Bogati Rimljani
Česa od naštetega ne bi zasledili na starorimski pojedini?,D: Pladnja s puranjo pečenko
Kaj od naslednjega glede na odlomek najverjetneje ne bo imelo trajnega vpliva?,B: Manjša kultura
Kaj je glede na odlomek predhodnik naroda?,C: Mestna država
Katera trditev o Drukgyal Dzongu ne drži?,A: Zgrajen je bil v počastitev zmage tibetansko-mongolskih sil
Katera trditev točno opisuje izid požara v utrdbi Drukgyal Dzong?,C: Priljubljenost znamenitosti se ni zmanjšala
Katera od naslednjih trditev o Kambodži drži?,D: Tajci so uničili Phnom Phen.
Katera od naslednjih trditev točno opisuje napade na Kambodžo?,D: Tajci so večkrat napadli Kambodžo
"Kaj od naštetega ne drži za Nizozemsko vzhodnoindijsko družbo v času, ko je bila prisotna v Tajvanu?",D: Oblast nad Tajvanom je predala dinastiji Čing
Kaj je določal sporazum v Šimonoseki?,D: Japonsko oblast nad Tajvanom
Kako se meri vrednost pH kemikalije?,C: S količino vodikovih ionov v kemikaliji
Kaj je bilo odvzeto vodikovim ionom?,D: Elektroni
Katera od naslednjih trditev ni točen opis krdela levov?,C: Vsi samci in samice so v tesnem sorodu
Katera od naslednjih trditev ni točen opis levjega vedenja?,D: Po vedenju so podobne drugim velikim mačkam
Zajci so pogosto plen katere vrste plenilca?,C: Srednje velikih mačk
Kaj od naštetega običajno lovijo manjše mačke?,A: Glodavce
"Kaj od naštetega ni metoda, ki jo ozeloti uporabljajo pri lovu?",D: Plenijo samo živali manjše velikosti
Kaj od naslednjega ni točen opis ozelota? ,C: Imajo šibek voh
"Kaj od naslednjega ne velja za nekaj, kar tiger zelo dobro obvlada?",B: Plezanje
Po čem se glede na odlomek razlikujejo tigri in levi?,B: Po zvoku rjovenja
Kaj je glede na odlomek Robert Hooke delal pred drugimi biologi?,A: Opazoval mrtve celice
"Kaj pomeni beseda, iz katere izvira beseda »celica«?",B: Majhen prostor
Kaj je glede na odlomek večina živali sposobna delati?,B: Premikati se
Česa glede na odlomek nekatere živali nimajo?,C: Možganov
Kaj pomaga rastlinam pri procesu fotosinteze?,D: Sonce
Kaj ljudje izdihujejo in rastline vdihujejo?,D: Ogljikov dioksid
Kateri od naslednjih primerov bi glede na odlomek oviral proces evolucije?,"A: Majhna skupina, ki ne uspeva na novem kraju"
Katera od naslednjih trditev ni točen opis procesa speciacije? ,"A: Zgodi se, ko se nova populacija ni zmožna prilagoditi"
Kateri del obtočilnega sistema dovaja kri srcu?,D: Vene
Katere so najmanjše žile v obtočilnem sistemu?,A: Kapilare
"Kaj od naslednjega se poveča zaradi sposobnosti žuželke, da zloži svoja krila?",B: Število skrivališč
"Kaj od naslednjega v odlomku ni omenjeno kot nekaj, na kar vpliva žuželkina sposobnost letenja?","B: Življenjska doba

V odlomku ni omenjeno, da bi sposobnost letenja vplivala na življenjsko dobo žuželk."
Katere od naslednjih značilnosti običajno ne povezujemo z dinozavri?,"B: Peres

Ptice sicer imajo perje, kar je skupna značilnost z nekaterimi dinozavri, a tradicionalno perje ni značilnost, ki jo običajno povezujemo z vsemi dinozavri. V preteklosti so bili dinozavri pogosto prikazani brez perja, ki so ga našli le pri nekaterih vrstah teropodnih dinozavrov, medtem ko so kremplji, hoja po zadnjih nogah in nesenje jajc pogosteje pripisovani dinozavrom kot celoti."
"Kaj od naštetega običajno ne velja za značilnost, ki je bila skupna pticam in dinozavrom?",C: Sposobnost letenja
"Za kateri del sagovca je glede na odlomek možno, da bi ga triceratops pojedel?",B: Deblo
Kaj od naslednjega naj bi glede na odlomek triceratops najbolj verjetno jedel? ,B: Rastline z žilavimi vejami
Kateri od naštetih športov je glede na odlomek verjetno splošno priljubljen v najbolj severnih pokrajinah Italije?,C: Deskanje na snegu
V katerem od naštetih športov je glede na informacije v odlomku Italija zmagala na svetovnem prvenstvu?,A: Nogomet
Po katerem dogodku so določeni deli Luksemburga postali del Belgije?,B: Po belgijski revoluciji
Kaj od naslednjega je vplivalo na nevtralnost Luksemburga?,A: Nemška okupacija
Koliko kvadratnih kilometrov skupne površine Turčije je v Evropi?,D: 23.764
Približno koliko milj je glede na odlomek dolga Turčija?,D: 1000
Kdaj se v Vatikanu uporablja latinščina?,A: Pri verskih obredih
Kdaj se v Vatikanu ne uporablja italijanščina?,C: Pri verskih obredih
Za kaj od naštetega je glede na odlomek uporabno mešanje zvoka na zmogljivih računalnikih?,A: Glasbo
V katerem kraju je glede na odlomek večina hiš imela stranišče na izplakovanje?,A: Mohenjo-daro
Na katerih od naštetih lokacij so našli napredne kanalizacijske sisteme?,A: Harapa
"Kaj od naštetega omogoča drsalcu, da zavije?",A: Rahla ukrivljenost spodnjega dela rezila drsalke
Kateri od naslednjih pridevnikov glede na odlomek točno opisuje vdolbino na rezilu moderne drsalke?,C: Vbočena
"Kateri proces glede na odlomek omogoča atomom, da sprostijo odvečno energijo iz svetlobe?",D: Stimulirana emisija sevanja
"Kaj povzroči, da atom odda foton?",B: Stimulacija ob močni svetlobi
"Kaj je glede na odlomek razlog, da žarnica nazadnje neha delati?",C: Žarilna nitka v žarnici pregori
"Kateri od naslednjih delov bi bil lahko nevaren, če se ga dotaknete med menjavo žarnice?",C: Vznožje žarnice
Kaj se glede na odlomek zgodi ob cepitvi jedra?,B: Sprosti se energija
Kaj od naštetega odbije klic v oddaljen kraj nazaj na Zemljo?,B: Sateliti
S čim od naštetega se pošiljajo teleskopi v vesolje?,B: Rakete
"Kaj je treba upoštevati pri cikličnem dogodku, da lahko sledimo minevanju časa?",B: Ponavljanje
Kateri vidik dogodka glede na odlomek primerjamo s pomočjo časa?,A: Dolžina
Kaj od naslednjega naj bi bilo glede na odlomek značilno za prestolonaslednika?,B: Vstop v vojsko brez študija na univerzi
Kaj je glede na informacije v odlomku Charles storil prvi?,C: Pridobil diplomo
Iz katere države je bila Trygvassonova flota?,D: Iz Norveške
V katerem zgodovinskem času je Nemčija imela močan kulturni vpliv na Estonijo?,C: Pred približno 600 leti
Kaj je vplivalo na estonski jezik?,B: Nemška abeceda
Glede na kateri dejavnik se v skladu z odlomkom razlikuje število maternih govorcev hindijščine?,"A: Če se upoštevajo narečja, ki so zelo podobna hindijščini"
Katera od naslednjih trditev o hindijščini in urdujščini je resnična?,B: Razlikujeta se po pisavi
Kaj od naslednjega ni točno dejstvo o abecedi Hangul?,B: Abeceda se je prvotno imenovala Hunan Jeongeum
Abeceda Hunmin Jeongeum je bila pozneje preimenovana v kaj?,B: Hangul
Na katere jezike je glede na odlomek vplival sanskrt?,D: Na indijske jezike
Zaradi česa se je glede na odlomek uporaba sanskrta zmanjšala?,D: Zaradi hierarhije
"Kaj od naslednjega je glede na odlomek točna trditev, kar zadeva gravitacijo na Io?",D: Zemljina gravitacija bi vas vlekla navzdol bolj kot gravitacija Io
Katera od naslednjih trditev glede na odlomek točno opisuje zunanji sloj Meseca?,C: Manj morij bi lahko bilo na daljni strani
Kje je glede na odlomek Mesečeva skorja najdebelejša?,C: Pod višavji
Kaj od naštetega glede na odlomek verjamejo določeni ljudje?,C: Na drugih planetih obstajajo živa bitja
Kaj se vedno bolj redči z oddaljevanjem od središča Sonca?,C: Plin
Kateri del Sonca je glede na odlomek viden z Zemlje?,C: Fotosfera
Katero od naslednjih opažanj je pomagalo potrditi Kopernikovo teorijo?,A: Venerine mene
Kaj od naštetega je leta 1610 opazil Galileo Galilei?,B: Venerine mene
Od kod glede na odlomek voda priteka v Amazonko?,A: Iz manjših rek
Katere lastnosti ne pripisujemo Amazonki?,C: Je najdaljša reka
"V kateri dejavnosti, omenjeni v odlomku, je zaposlenih najmanj Venezuelcev?",C: Naftni industriji
V katerem sektorju je glede na odlomek zaposlenih največ Venezuelcev?,A: Storitveni dejavnosti
Kaj glede na odlomek fuzija omogoča zvezdam?,C: Oddajati svetlobo in toploto
Kaj od naslednjega bi ustvarjal koristen fuzijski reaktor?,D: Energijo
Kakšna je kemijska sestava vode?,D: Dva vodikova atoma in en kisikov atom
"Kadar voda spremeni obliko, kaj ostane enako?",A: Molekulska struktura
"Kaj od naštetega glede na odlomek ni bilo problematično za trinajst držav, kadar so skušale izvajati določene zakone?",A: Strog nadzor državnih oblasti
Katera trditev glede na odlomek točno odraža stanje osrednje vlade med revolucionarno vojno?,C: Predstavniki zveznih držav niso bili prisotni
Kako so zapisane besede na hrbtni strani Deklaracije o neodvisnosti?,C: Obrnjeno na glavo
Zaradi česa od naslednjega je znamenit Singapur?,A: Mestnega zelenja
Kaj je Vanda Miss Joaquim?,B: Roža
Kateri lastnosti piramid v Gizi se glede na odlomek Egipčani iz časa Novega kraljestva po vsej verjetnosti niso čudili?,A: Njihovi starosti
"Kam glede na odlomek potujejo rastlinojedci, da bi ujeli deževje?",C: Na južne planjave
S katerega območja se glede na odlomek nekje okoli aprila odpravijo na pot rastlinojedci?,B: Z južnih planjav
Operacija Morski lev je bila napad na katero državo?,B: Britanijo
