question,gpt_reply
Co z následujících tvrzení je přesným popisem hradu Kirby Muxloe?,"B: Hrad vyžadoval minimální opevnění, neboť v době jeho výstavby byla země mírumilovná"
Které z následujících stavebních prvků jsou u hradu Kirby Muxloe považovány za atypické pro období popisované v této pasáži?,"A: Obrovská okna  
D: Tenké zdi

Tyto prvky jsou považovány za atypické pro opevněné sídlo z 15. století, protože by nebyly schopny dlouhodobě odolávat odhodlanému útoku."
"Co z následujících možností má podle této pasáže největší přínos pro běžce, jenž se připravuje na nadcházející sezónu?",D: Cvičení v posilovně za účelem vytrénování horní poloviny těla
Co z následujícího je podle této pasáže nejdůležitější pro prvotřídního půlkaře?,B: Trénink výdrže na úkor rychlosti
Které z následujících možností nemůže sportovec dosáhnout pouze prostřednictvím stravy?,C: Elitního výkonu
"Kterou z následujících možností tato pasáž neuvádí jako způsob, kterým mohou mladí sportovci dosáhnout lepšího pocitu ze svého sportu?",B: Neustálé udržování špičkového výkonu
Proč by si podle této pasáže mohli běžci středních tratí chtít koupit cenově náročnější vybavení?,A: Je to jejich osobní preference
Co podle této pasáže vyžaduje běh na střední trati?,C: Jen skrovné vybavení
Kdo objevil nukleární magnetickou rezonanci? ,C: Bloch a Purcell
Ve kterém roce dostala magnetická rezonance první patent pro lékařské využití? ,B: 1974
"Čemu by podle této pasáže měl člověk velmi dobře rozumět, aby dokázal interpretovat fyzické jednání druhých lidí?",B: Záměru
"V čem člověku podle této pasáže pomáhá, když zná záměr jednání?",A: Eliminace nejistoty spojené s fyzickým jednáním
Která z následujících možností je podle této pasáže přesným shrnutím hlavního účelu umělé inteligence (AI)?,D: Automatizace úkonů
S čím se podle této pasáže umělá inteligence spojuje nejčastěji?,C: Se science fiction
Která z následujících možností je podle této pasáže silnou stránkou člověka s konvergentními vzorci myšlení?,D: Zapamatovat si vzorce
Co z následujícího není dle tohoto textu považováno za těžiště konvergentních vzorců myšlení?,B: Postup vlastním tempem
Kterou z následujících variant by podle této pasáže nebylo možné považovat za mikrosdělení?,D: Palec nahoru
Které z následujících tvrzení o interpretaci mikrosdělení není pravdivé?,"Všechna uvedená tvrzení o interpretaci mikrosdělení jsou pravdivá, proto není možné vybrat jedno jako nepravdivé. Interpretace mikrosdělení skutečně zahrnuje pokroky díky videozáznamům (A), umožňuje rozeznat lež (B), zahrnuje výraz tváře (C) a pomáhá posuzovat upřímnost (D). "
Která z následujících schopností získala vlivem renesance na významu? ,C: Schopnost vybavit si text
Která ze schopností níže byla vlivem renesance upozaděna?,A: Vzpomínky jednotlivce
Co z následujícího neodráží motivaci používat internet k udržování pokračujícího zájmu?,"C: Vyhledávání cestovních cílů

Tato aktivita spíše odráží účelové a jednorázové použití internetu, než motivaci k udržování pokračujícího zájmu."
Co z následujícího neodráží motivaci k používání internetu pro osobní angažovanost?,C: Vyhledávání zdravotnických produktů
Kdy se západní Evropa přestala zcela spoléhat na cizí vlivy a začala rozvíjet vlastní styl?,A: Zhruba na konci středověku
V důsledku jakého období začali lidé používat zapínání oblečení na knoflíky? ,C: Křížové výpravy
Které z následujících řešení problémů životního prostředí je podle této pasáže považováno za schůdné a dlouhodobé?,C: Identifikace příčin problémů
Které z následujících řešení by nebylo podle této pasáže považováno za symptomatickou „léčbu“ problémů životního prostředí?,B: Zbavit se základních příčin problémů
"Ve které zemi se odehrála první válka v Evropě, která neměla náboženský kontext, ale jejímž ústředním problémem byla spíše rovnováha moci?",D: Španělsko
Která válka se někdy označuje jako poslední „náboženská válka“?,A: Třicetiletá válka
Který z následujících aspektů katolické církve se nestal cílem podrobného zkoumání?,"B: Otázka, zda by neměly být hlavní křesťanské principy pozměněny"
Kdo byl podle této pasáže zavražděn ve Versailles?,D: Člen stráže
K čemu z následujícího nebyli král a královna davem donuceni?,C: Ke sledování stětí stráže
Co z následujícího nebylo výsledkem britské nekonvenční námořní válečné taktiky?,C: Došlo ke změnám mezinárodního práva
Které tvrzení nevystihuje přesně britskou námořní blokádu Německa?,"D: Zajistila, že neutrální lodě nebudou vystaveny nebezpečí"
U koho dle textu nejpravděpodobněji hrozí diagnóza roztroušené sklerózy?,A: Žena ve věku 32 let
Při čem dle pasáže vyžadovali pravidelní účastníci fyzické aktivity větší podporu?,A: Při negativním vnímání bolesti
Jak podle textu obvykle probíhá zápas v šermu?,D: V duelu proti soupeři
Který z následujících symptomů či faktorů by podle textu byl nejsilnějším důkazem vnitřní otravy?,D: Nález nádoby od léků na předpis
Jaký je podle této pasáže vhodný první krok při posuzování zraněného?,A: Vyhodnocení situace na místě
Které z následujících tvrzení neodráží dle textu přesně proces přistoupení ke zraněnému?,"A: Nestarejte se o to, že byste si mohli sami ublížit"
Jaké změny podnícené francouzskou revolucí měly významný dopad na občany z pracující třídy?,B: Přesun pozornosti od třídní příslušnosti ke schopnostem
Na čem po francouzské revoluci záleželo méně pro dosažení úspěchu v armádě a jiných profesích?,B: Třídní příslušnost
Která veřejná služba údajně vyvolává v rozvinutých zemích největší nespokojenost?,C: Veřejná doprava
Co lze podle této pasáže tvrdit o systémech veřejné dopravy?,"C: Ti, kdo je využívají, si na ně hodně stěžují"
Co z následujícího lze podle této pasáže obtížně zkoumat kvůli nepředvídatelnosti řidičů?,D: Tok provozu
Co z následujícího se využívá při znázornění provozu matematicky?,D: Hustota provozu
Co používali Hershey a Chase k implantaci vlastní DNA? ,D: Viry
Na čem závisí schopnost mutace přenášet se na děti?,A: Zda se jedná o buňky zárodečné linie
Na čem podle informací z této pasáže nezávisí různé účinky mutací?,"A: Na tom, jaké množství genetického materiálu je ovlivněno"
Co z následujícího nebylo důvodem pro chov koz ve starověkých kulturách?,C: Nabízely společnost
Cílem golfu je získat nejmenší množství určité veličiny. Které?,B: Úderů
Kde na golfovém hřišti je tráva posekaná na nejnižší výšku?,B: Na greenu
Co je obvykle cílem experimentu?,A: Popření jedné nebo více možných hypotéz
Co podle této pasáže nepomáhá provádění vědeckého výzkumu?,A: Vědecká metoda jako taková
Které tvrzení o tornádech není podle této pasáže pravdivé?,C: Většina tornád trvá déle než tři hodiny
Které z následujících tvrzení podle této pasáže výstižně vystihuje většinu tornád?,D: Jsou schopna vyvracet stromy z půdy
Které z následujících aktivit se lidé začali v 16. století věnovat?,D: Vyrábět teleskopy
Jak dlouho již lidé dokážou zvětšovat objekty pomocí zvětšovacích čoček?,C: Po tisíce let
Jaký obraz o Mohamedových duchovních praktikách či hodnotách podle této pasáže podává Mohamedova jeskyně?,A: Váží si míru a izolace
K čemu bylo podle této pasáže poprvé použito železo?,D: Koleje
Proč byla podle této pasáže nahrazena dřevěná kola železnými koly?,D: Dřevěná kola se opotřebovávala vlivem železa na kolejích
Co podle této pasáže formovalo jednotlivce v období romantismu?,B: Geografie
Který z následujících výroků neodráží obecnou myšlenku technologického determinismu? ,A: Vliv technologie na společnost je sociálně podmíněný
Co z následujícího nemá podle této pasáže spojitost s pohybem smyčcem směrem dolů?,A: Jemnější zvuk
Co z následujícího podle této pasáže souvisí s jemnějším zvukem?,"C: Značka, která vypadá jako písmeno V"
Pro výkon které aktivity se podle dochovaných fosilií nakonec přizpůsobily ruce?,A: K zacházení s předměty
Které z následujících tvrzení přesně popisuje články prstů u šimpanze? ,C: Používají je k přenosu váhy těla
Z kterého souboru odstraňuje selekce genetickou variaci?,D: Vyjádřený
Který proces má na svědomí přidání genetické variace?,C: Mutace
"Co z následujícího by podle této pasáže měli jíst primáti, aby vyřešili „problém s bílkovinami“?",C: Kobylky
Který z následujících problémů není podle této pasáže způsoben nedostatkem esenciálních aminokyselin?,A: Zažívací potíže
Jak členové subkultur často dávají najevo svůj blízký vztah ke skupině?,D: Symbolickým použitím stylu
"Co by se podle této pasáže mohlo stát dítěti, které se identifikuje s rasovou menšinou, s níž je spojován stereotyp zastrašujícího chování?",B: Dítě se spíše bude chovat zastrašujícím způsobem
Na co z následujícího může mít podle této pasáže vliv vnímání rasových stereotypů u dítěte?,B: Na jejich chování
Která z následujících možností pravděpodobně nebude podle této pasáže v souladu s výchovou „vlčího dítěte“?,B: Silné konverzační schopnosti
Která z následujících možností podle této pasáže výstižně popisuje divoké chování u dětí?,B: Divoké chování může vycházet z nedostatečné socializace
Která z následujících praktik není podle tohoto úryvku v souladu se samozásobitelským zemědělstvím?,B: Produkce potravin pro další prodej
Která z následujících možností podle této pasáže přesně popisuje výkon samozásobitelského zemědělství?,D: Stále jej využívají zemědělci v některých zemích
Do jaké kategorie turistiky spadá návštěva muzea?,C: Kulturní turistika
Co by podle této pasáže mohlo být prioritou pro rekreační turisty?,B: Odpočinout si od každodenních starostí
"Co je v pasáži zmíněno jako faktor, který pomohl zmírnit strach ze změn v místní církvi?",A: Připomenutí úspěšných případů podnikatelského chování
S čím může dle této pasáže pomoci pochopení vlastní historie?,C: Nalézt smysl přináležitosti k organizaci
Které z následujících tvrzení výstižně popisuje postmoderní přístup k učení?,D: Při učení neexistují žádné absolutní pravdy
Které z následujících tvrzení nevystihuje přesně postmoderní přístup k učení?,B: Některé výukové zkušenosti by měly mít přednost před jinými
"Která z následujících možností by mohla narušit proces přerušení spánku poté, co se záměrně probudíme z normálního spánku?",A: Před dalším usnutím číst hodinu a půl knihu
Která z následujících možností přesně nevystihuje přerušení spánku?,D: Po probuzení je cílem znovu do dvou hodin usnout
"Co se zvyšuje, když se mozek pokouší častěji o lucidní snění?",D: Doba mezi REM fázemi
Který z následujících negativních účinků na tělo může mít časté lucidní snění?,B: Snížení počtu REM fází během noci
V čem jsou si podle této pasáže konvenční tým a virtuální tým podobné?,A: U obou se očekává výkon na stejné úrovni
Které tvrzení týkající se fyzických a virtuálních týmů není podle této pasáže pravdivé?,A: Konvenční týmy obvykle dodržují vyšší standardy
Na co z následujícího se nezaměřují obsahové teorie?,"A: Nové touhy, které se realizují v dospělosti"
Která z následujících možností není cílem pravidla třetin?,B: Vdechnout fotografii život a energii
Která z následujících možností necharakterizuje 35mm formát fotografie?,C: Má jiný poměr stran než mnoho dalších běžných formátů
"Jakým vylepšením prošly podle této pasáže objektivy s přiblížením s ohledem na to, jak výrobci objektivů zvyšují kvalitu produkce?",C: Dávají obrazovou kvalitu podobnou objektivům s pevnou ohniskovou vzdáleností
Kdy by na základě informací z textu bylo vhodné upřednostnit zoom objektiv před objektivem s pevnou ohniskovou vzdáleností?,"Žádná z možností není správná. Podle textu by zoom objektivy mohly být vhodné, pokud výrobci dosahují vyšších standardů při jejich výrobě, což umožňuje produkci snímků srovnatelné kvality s pevnými objektivy. V textu však nejsou uvedeny specifické situace, kdy by bylo vhodné upřednostnit zoom objektivy na základě poskytnutých možností A, B, C nebo D. Pokud by měla být zvolena nejlepší odpověď z poskytnutých možností, pak možnost D (""Pokud chcete objektiv s větší ohniskovou složitostí"") vyplývá z textu, protože zoom objektivy mají větší ohniskovou složitost než objektivy s pevnou ohniskovou vzdáleností."
Co z následujícího by nebylo považováno za výstižnou charakteristiku mysticismu?,"D: Důraz na vyhledávání přímé osobní zkušenosti je srovnatelný s mnoha dalšími formami náboženského vyznání a uctívání

Tato charakteristika by nebyla považována za výstižnou pro mysticismus, protože mysticismus se odlišuje od jiných forem náboženského vyznání právě důrazem na přímou osobní zkušenost jedinečného vědomí."
Která z následujících možností není dle této pasáže předmětem zájmu mysticismu?,B: Snaha o pochopení prostřednictvím sdílených společných zážitků
Kdo podle této pasáže nejspíše položil základy zemědělské společnosti?,C: Národ Maorů z Polynésie
"Jakou oblast podle této pasáže obývala skupina obyvatel, která lovila obří ptáky moa?",B: Nový Zéland
V jakém scénáři bude použití metody Pureland origami přínosem pro skládače?,"D: Skládač předtím složil pouze jedno či dvě origami

Použití metody Pureland origami bude přínosem pro skládače, který nemá mnoho zkušeností se skládáním origami, protože metoda byla navržena tak, aby byla jednodušší a vhodnější pro začátečníky."
Která z následujících možností není přesnou charakteristikou metody Pureland origami?,A: Je určena zkušeným skládačům
Která oblast nemá podle této pasáže spojitost s Kulturou údolí řeky Indus?,C: Všechny regiony v severovýchodním Afghánistánu
Který z následujících názvů není v tomto úryvku zmíněn jako možný název pro civilizaci z doby bronzové zmiňovanou v textu?,C: Civilizace řeky Indus
Která z následujících možností přináší podle této pasáže dlouhodobé výhody?,A: Spolupráce s ostatními
"Kterou z následujících možností může podle tohoto úryvku jedinec upřednostňovat, jestliže se zaměřuje na okamžité přínosy?",D: Sobectví
Kdo podle této pasáže uhradil velkou část válečných výdajů?,D: Filipínský lid
Které období předcházelo době templářů?,C: Raný středověk
Které období následovalo po období templářů?,A: Pozdní středověk
Který lékařský zákrok nebo postup není zmíněn coby metoda používaná lékaři v době Římské říše?,A: Léčba posttraumatické stresové poruchy různými sedativy
Která z následujících možností podle tohoto úryvku nepřispěla k pokrokům v oblasti lékařství v období Římské říše?,C: Vznik výukových nemocnic
Na čem závisí schopnost vidět?,A: Smyslové orgány zrakové soustavy
Na čem závisí rozdíly ve stavbě oka u různých organismů?,B: Požadavky konkrétního organismu
Které tvrzení o sikhismu není podle této pasáže přesnou charakteristikou tohoto náboženství?,B: Guru je základním aspektem jedinečným právě pro sikhismus
Co z následujícího je podle této pasáže považováno za stěžejní aspekt systému víry Sikhů?,A: Koncept gurua
Na co se mohou podle této pasáže obtížně soustředit děti s poruchou pozornosti?,A: Školní práce
Proč mají podle této pasáže děti s poruchou pozornosti tendenci zapojovat se do rizikového chování?,D: Aby stimulovaly svůj mozek
Která z následujících možností není na základě informací z této pasáže příkladem scaffoldingu?,C: Nezávislý studijní program
Který z následujících výroků necharakterizuje přesně koncept scaffoldingu?,"C: Je znám také jako výuka založená na projektech

Tento výrok necharakterizuje přesně koncept scaffoldingu, protože výuka založená na projektech a scaffolding jsou dvě odlišné metody."
"Jaký rys MySpace může být podle této pasáže přínosem pro studenty, kteří mají problémy se čtením?",A: Nastavení podle vlastních potřeb
Která z následujících možností nebyla podle této pasáže součástí Chruščovovy odpovědi na protesty dělníků?,C: Další snížení mezd
Která z následujících možností nebyla příčinou nepokojů v Polsku?,D: Jmenování Wladyslawa Gomulky
Která z následujících možností podle této pasáže neměla vliv na vztahy mezi SSSR a USA?,B: Názory na Německo
Která z následujících možností necharakterizuje výstižně účel vysílání nervových impulzů do těla?,A: Zpomalení krevního oběhu
Co lze nalézt na náhorní plošině v Gíze?,"Na náhorní plošině v Gíze lze nalézt následující:

A: Hrobky  
B: Chrámy  
D: Velkou pyramidu  

Odpověď C: Všech sedm divů je nesprávná, protože Velká pyramida v Gíze je jediným ze sedmi divů starověkého světa, který stále stojí."
K jakému účelu sloužila Velká pyramida?,B: Byla poctou faraonovi
"Kdo je zodpovědný za to, že známe jméno žháře, který zničil chrám?",C: Strabo
Jaké tvrzení týkající se znovuvybudování Artemidina chrámu je správné?,B: Chrám byl znovu postaven po skončení vlády Alexandra Velikého
"Kdy nejdříve došlo podle této pasáže k tomu, že některý živočišný druh začal chodit vzpřímeně?",A: Před sedmi miliony let
Který z těchto druhů zpravidla chodil vzpřímeně?,B: Homo erectus
Čeho se během 2. světové války snažilo dosáhnout německé námořnictvo?,D: Zabránit Spojeným státům v přepravě osob a zboží
Kdo měl podle informací poskytnutých v textu během severoatlantické kampaně za druhé světové války více úspěchů ve válčení na moři?,A: Britové a Američané
"Co neexistovalo v době, kdy Asyřané začali používat kavalérie?",A: Sedla
"Jak se vede válka, v níž bojuje kavalérie?",C: Na koních
Kde byste podle této pasáže nenašli běžného Babyloňana?,"D: Jak přináší oběti do vnitřní svatyně

Podle pasáže do vnitřní svatyně mohli vstoupit pouze kněží, takže běžný Babyloňan by tam nebyl nalezen."
Co z následujícího bylo určeno speciálně pro kněží?,B: Vnitřní svatyně
Kdy získal král Tutanchamón na věhlasu?,C: Po objevení jeho hrobky
Díky čemu se z krále Tutanchamóna stal jeden z nejznámějších egyptských králů?,A: Díky objevu jeho neporušené hrobky
Čeho nebyl řecký básník Homér schopen?,B: Vidět
Který známý Řek je proslulý také něčím jiným než literaturou?,C: Pythagoras
Kde trávila hebrejská rodina většinu svého času?,A: Pod širým nebem
Co nebylo pro hebrejskou rodinu tolik důležité?,C: Jejich dům
Co z následujícího není vylíčeno jako rozdíl mezi skandinávskými zeměmi?,B: Zem
Kdo jako první osídlil Grónsko?,A: Kmeny Eskymáků
"Která skupina preferovala konzumaci jídla tak, že neseděla na židlích?",C: Bohatí římští muži
Která z následujících možností nebyla součástí starověké římské hostiny?,D: Pečený krocan
Která z následujících možností nejspíš nebude mít podle této pasáže dlouhodobý dopad?,B: Drobná kultura
Co je podle tohoto úryvku předchůdcem národu?,C: Městský stát
Které tvrzení o Drukgyal Dzong není pravdivé?,A: Byla postavena na oslavu vítězství tibetsko-mongolských sil
Které tvrzení výstižně popisuje důsledek požáru v Drukgyal Dzong?,C: Atrakci to na popularitě neubralo
Které z následujících tvrzení o Kambodži je pravdivé?,D: Thajci zničili Phnompenh
Které z následujících tvrzení výstižně popisuje invaze do Kambodže?,D: Thajci napadli Kambodžu několikrát
Co z následujícího neudělala holandská Východoindická společnost během svého působení v Tchaj-wanu?,"Správná odpověď je D: Nebyla ochotná postoupit kontrolu nad Tchaj-wanem dynastii Čching. 

Holandská Východoindická společnost založila základnu v jihozápadním Taiwanu, změnila původní praktiky produkce obilí a zaměstnávala čínské dělníky na svých plantážích. Nic v textu nenaznačuje, že by to byla ona, kdo předal kontrolu nad Tchaj-wanem dynastii Čching; to udělaly čchingské jednotky."
Co bylo důsledkem Šimonosecké mírové smlouvy?,D: Ovládnutí Tchaj-wanu Japonskem
Jak se měří pH hodnota chemikálie?,C: Podle množství iontů vodíku obsažených v chemikálii
Co bylo odebráno iontům vodíku?,D: Elektrony
Který z následujících výroků nevystihuje přesně lví smečku?,C: Samce a samice pojí blízká příbuznost
Který z následujících výroků nevystihuje přesně chování lvů?,"D: Jejich chování se podobá chování jiných velkých koček

Tento výrok nevystihuje přesně chování lvů, protože lví chování se podle uvedeného textu více podobá chování vlků nebo psů, nikoli jiných velkých koček."
Pro kterého predátora jsou zajíci běžnou kořistí?,C: Středně velké kočkovité šelmy
Co z následujícího běžně loví menší kočkovité šelmy?,A: Hlodavce
Která z následujících možností nepatří mezi lovicí metody ocelotů?,"D: Lovení pouze zvířat menší velikosti

Tato možnost nepatří mezi lovicí metody ocelotů, protože i když většina zvířat, která oceloti loví, je menší než oni sami, nejedná se přímo o metodu lovu, ale spíše o popis výběru kořisti podle velikosti."
Která z následujících možností nevystihuje přesně oceloty? ,C: Mají málo vyvinutý čich
Která z následujících možností nelze považovat za nejsilnější stránku tygra?,B: Šplhání
Jaký je podle této pasáže rozdíl mezi tygry a lvy?,B: Ve zvuku řevu
Co se podle této pasáže podařilo Robertu Hookovi dříve než jiným biologům?,A: Pozorovat mrtvé buňky
"Jaký je význam původního výrazu, z něhož pochází název „buňka“?",B: Malý pokoj
Jakou schopnost má podle této pasáže většina zvířat?,B: Pohybovat se
Co podle této pasáže některá zvířata nemají?,C: Mozek
Co pomáhá rostlinám při procesu fotosyntézy?,D: Slunce
Kterou věc vydávanou lidmi rostliny přijímají?,D: Oxid uhličitý
Který z následujících příkladů by podle této pasáže mohl zabránit procesu evoluce?,"A: Malá skupina, které se nebude dařit na novém místě"
Které z následujících tvrzení nevystihuje přesně proces speciace? ,"A: Dochází k němu, když není nová populace schopná se přizpůsobit"
Která část oběhového systému přivádí krev k srdci?,D: Žíly
Které trubice oběhového systému jsou nejmenší?,A: Kapiláry
Která z následujících možností usnadnila hmyzu jeho schopnost skládat křídla podél těla?,B: Najít úkryt
"Která z následujících možností není v této pasáži zmíněna jako něco, na co má vliv schopnost hmyzu létat?",D: Výkonnost
Která z následujících charakteristik nebývá běžně spojována s dinosaury?,"B: Peří

Přestože někteří dinosauři, obzvláště teropodi, peří skutečně měli, tato charakteristika je tradičně spojována hlavně s moderními ptáky. Dinosauři byli dlouho považováni za plazy bez peří, proto volba B může působit jako méně běžná spojení s dinosaury oproti ostatním charakteristikám."
Která z následujících možností nebývá obvykle považována za společný znak ptáků a dinosaurů?,C: Schopnost létat
Kterou část cykasu nejspíše mohl podle této pasáže konzumovat triceratops?,A: Špičaté listy
Co podle této pasáže mohl nejpravděpodobněji triceratops konzumovat? ,B: Rostliny s tuhými větvemi
Který z následujících sportů bude podle této pasáže nejspíše velmi populární v nejsevernějších regionech Itálie?,C: Snowboarding
Ve kterém sportu získala Itálie podle informací z této pasáže titul mistrů světa?,A: Fotbal
Po jaké události se některé části Lucemburska staly součástí Belgie?,B: Belgická revoluce
Která z následujících možností měla vliv na neutralitu Lucemburska?,A: Německá okupace
"Kolik čtverečních kilometrů celkové plochy, kterou zaujímá Turecko, leží v Evropě?",D: 23 764
Jaká je podle této pasáže délka Turecka v mílích?,D: 1 000
K čemu se ve Vatikánu používá latina?,A: K náboženským obřadům
K čemu se ve Vatikánu nepoužívá italština?,C: K náboženským obřadům
Které z následujících možností je podle této pasáže přínosem mixování zvuku pomocí sofistikovaných počítačů?,A: Hudba
Kde měla podle této pasáže většina domácností splachovací toaletu?,A: Mohendžodaro
Ve kterém z následujících míst byl nalezen sofistikovaný odpadní systém?,A: Harappa
"Která z následujících možností způsobuje, že bruslař může zatočit?",A: Jemné zakřivení spodní části nože brusle
Která z následujících možností podle této pasáže přesně popisuje dutinu v noži moderní brusle?,C: Konkávnost
Který proces podle této pasáže umožňuje atomům zbavit se nadbytečné energie ze světla?,D: Stimulovaná emise záření
"Co způsobuje, že atomy vyzařují fotony?",B: Stimulace jasným světlem
"Co nakonec podle této pasáže způsobí, že žárovka přestane svítit?",C: Vlákno v žárovce vyhoří
"U čeho z následujícího hrozí potenciální nebezpečí, pokud se toho při výměně žárovky dotkneme?",C: Kovová část žárovky
"Co se podle této pasáže stane, když dojde k rozdělení jádra?",B: Uvolní se energie
Co z následujícího na zemi odráží hovory na dlouhé vzdálenosti?,B: Satelity
Kterou z následujících možností se umisťují teleskopy do vesmíru?,B: Raketami
"Co by mělo být pozorováno u cyklické události, aby bylo možné zaznamenávat běh času?",B: Opakování
K porovnání jakého aspektu události je podle této pasáže čas využíván?,A: Délka
Která z následujících možností se podle této pasáže považuje za charakteristickou pro následníka trůnu?,B: Vzdání se univerzitního vzdělání a odchod do armády
Co podle informací uvedených v této pasáže udělal Charles jako vůbec první?,C: Získal akademický titul
Ze které země pocházela Trygvassonova flotila?,D: Norsko
V jaké době mělo Německo silný kulturní vliv na Estonsko?,C: Zhruba před 600 lety
Čím byla ovlivněna estonština?,B: Německou abecedou
Na základě čeho se podle této pasáže mění počet rodilých mluvčích hindštiny?,"A: V závislosti na tom, zda se započítávají i nářečí, která jsou hindštině blízká"
Které z následujících tvrzení je o hindštině a jazyce Urdu pravdivé?,"B: Písma, která používají, se liší"
Co z následujících není přesný fakt týkající se abecedy Hangeul?,B: Původní název této abecedy byl Hunan Jeongeum
Na co se nakonec změnila abeceda Hunmin Jeongeum?,B: Hangeul
Které jazyky podle tohoto úryvku ovlivnil sanskrt?,D: Indické jazyky
Používání sanskrtu se podle této pasáže zmenšilo kvůli čemu?,D: Kvůli hierarchii
Které z následujících je podle této pasáže přesným tvrzením týkajícím se gravitace na měsíci Io?,D: Gravitační síla planety Země je větší než gravitace měsíce Io
Které z následujících tvrzení podle této pasáže přesně popisuje vnější vrstvu Měsíce?,D: Pod pohořími se může nacházet méně měsíčních moří
Kde na Měsíci je podle tohoto úryvku nejsilnější měsíční krusta?,C: Pod pohořími
Čemu z níže uvedených věří podle této pasáže někteří lidé?,C: Na jiných planetách existuje život
Co řídne se zvyšující se vzdáleností od středu Slunce?,C: Plyny
Která část Slunce je podle této pasáže viditelná ze Země?,C: Fotosféra
Která z následujících pozorování pomohla potvrdit Koperníkovu teorii?,A: Fáze Venuše
Kterou z následujících možností pozoroval v roce 1610 Galileo Galilei?,B: Fáze Venuše
Odkud podle této pasáže bere řeka Amazonka vodu?,A: Z menších řek
Které z následujících „nej“ se Amazonce nepřipisuje?,C: Je to nejdelší řeka
Ve kterém oboru podle této pasáže pracuje nejmenší počet obyvatel Venezuely?,C: Ropný průmysl
Který z následujících sektorů zaměstnává podle této pasáže největší množství obyvatel Venezuely?,A: Služby
Co podle této pasáže umožňuje hvězdám fúze?,C: Emitovat světlo a teplo
Co z následujících možností vytvoří dobrý reaktor?,"The correct answer is A: Vodík. 

A fusion reactor relies on hydrogen (or its isotopes) to undergo nuclear fusion, similar to the processes that occur in stars."
Jaké je chemické složení vody?,D: Dva atomy vodíku a jeden atom kyslíku
"Když voda mění skupenství, co zůstává neměnné?",A: Molekulární struktura
"Co z následujícího nebylo podle této pasáže zásadním problémem pro třináct států, když usilovaly o prosazení určitých zákonů?",A: Výrazný nezájem ze strany státních orgánů
Které tvrzení podle této pasáže výstižně vystihuje stav centrální vlády během války za nezávislost?,C: Státní zástupci nebyli přítomni
Jakým způsobem jsou vyvedena slova na zadní straně Deklarace nezávislosti?,C: Vzhůru nohama
Čím z následujících možností je proslulý Singapur?,A: Městskou zelení
Co je Vanda Miss Joaquim?,B: Květina
Nad jakým rysem pyramid v Gíze by podle tohoto úryvku nejspíše nežasli Egypťané z Nové říše?,A: Nad jejich věkem
Odkud podle této pasáže cestují býložravci za dešti?,C: Z jižních plání
Z jaké oblasti podle tohoto úryvku odcházejí býložravci někdy okolo dubna?,B: Z jižních plání
