question,gpt_reply
Yeyiphi imiba kule ilandelayo ngokubhloga ebekwe njengenkuthazo ukuze abafundi baphuchule ubuchule bokubhala?,B: Umqweno wokuthintela ukugxekwa
Yeyiphi kwezi zilandelayo engeyiyo inzuzo yonxibelelwano oluphazamisekileyo kubafundi? ,B: Ukufikelela kubafundisi ubuso ngobuso nangaliphi na ixesha losuku
"Ngokwesicatshulwa, yeyiphi imiba elandelayo yokulibaziseka konxibelelwano engatshintshatshintshiyo?",A: Indawo yokufunda
Yintoni engakhankanywanga kwisicatshulwa njengento umntu anokuyidibanisa neenqaba zeeminyaka ephakathi?,D: Amaqhawe
Yeyiphi kwezi zilandelayo engakhankanywanga kwisicatshulwa njengevumba okanye isandi esinokuvakaliswa phakathi? kwamabhodlo enqanaba?,C: Izidlo ezinkulu ezesesikweni
Yeyiphi kwezi zilanelayo eyinkcazo echanekileyo ngeNqaba yaseKirby Muxloe?,B: Yayifuna iindonga zokhuselo ezincinci ngenxa yoxolo kwilizwe ngexesha lolwakhiwo lwayo
Zeziphi iimpawu kwezi zilandelayo ezinokuthathwa njengezingaqhelekanga kwiNqaba yaseKirby Muxloe ngexesha elichazwe kwisicatshulwa?,"A: Iifestile ezinkulu  
D: Iindonga ezicekeceke

Iimpawu ezi zimbini, iifestile ezinkulu kunye needonga ezicekeceke, zinokuthathwa njengezingaqhelekanga kwiNqaba yaseKirby Muxloe ngexesha elichazwe. Ezi mpawu azinakuvumela ukhuseleko olomeleleyo olwalufuneka kwiinqaba zokwenyani ngelo xesha."
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo eyokuba lelona ncedo kumbaleki olungiselela ixesha lokubaleka elizayo?",D: Ukusebenzisa ijim ukusebenza kumzimba ongasentla
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo ebaluleke kakhulu kwimbaleki ekwinqanaba eliphezulu ebaleka isiqingatha semayile?",B: ukuphuhlisa unyamezelo ngaphezu kwesantya
"Kwimbaleki, yeyiphi kwezi zilandelayo enganakufezwa kuphela ngezenzo zesondlo?","C: Ukubaleka okubalaseleyo

Amandla okubaleka okubalaseleyo asekelwe kakhulu kumthamo womzimba wezikoqobo, akufezekiswa kuphela kwimiba yesondlo. Ukutya okusempilweni kunokuxhasa impilo ngokubanzi, ubukhulu bezinga lokudlala, kunye nokuxhasa ulonwabo, kodwa ezi ngqondo zikwaxhomekeke kwizinto ezifana nokuzilolonga kunye noqeqesho olusebenzayo."
"Ngokusekelwe kwisicatshulwa, yeyiphi kwezi zilandelayo engacetyiswayo njengendlela yokuba iimbaleki eziselula zifumane ulonwabo elingakumbi kwimidlalo yazo?","B: Ukuhlala besenza kwinqanaba eliphezulu

Esi sicatshulwa sigxile ekubalulekeni kokondla ngokufanelekileyo, ukusela amanzi ngokwaneleyo, nokugcina amandla omzimba njengenxalenye yomsebenzi wokonyusa ulonwabo kwiimbaleki. Akukhuthazwa ukuba bahlale besenza kwinqanaba eliphezulu ngalo lonke ixesha, njengoko kunokuba kukhatshwa, kunokuba kuzisa ulonwabo ngakumbi."
"Ngokwesicatshulwa, kutheni imbaleki yomgama ophakathi inokuthenga isixhobo esixabisa kakhulu?",D: Kukho izimvo ezingachanekanga ngezixhobo ezingaxabisi kakhulu
"Ngokwesicatshulwa, yintoni eyimfuneko kwimbaleki yomgama ophakathi?",C: Izixhobo ezincinci kakhulu
Ngubani owafumana inuclear magnetic resonance? ,C: uBloch kunye noPurcell
Yanikwa ngowuphi unyaka ipatenti yokuqala ye x reyi? ,The correct answer is B: 1974.
"Ngokwesicatshulwa, yintoni ekufuneka abantu bayiqonde kakuhle ukuze batolike izenzo zomzimba zabanye?",B: Injongo
"Ngokwesicatshulwa, ukuqonda injongo kunceda abantu ukuba benze ntoni?",A: Ukususa ukungaqiniseki ngezenzo zomzimba
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo eyisishwankathelo esichanekileyo ngeyona njongo yeAI?",D: Umsebenzi owenziwa ngeteknoloji
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo ehlala inxulunyaniswa neAI?",A: Inkonzo yoncedo lwabathengi
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo eyingamandla omntu oneepatheni zokucinga ezichanekileyo?",D: Ukukhumbula iipatheni
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo engathathwa ngento umntu onokucinga okuchanekileyo anokugxila kuyo?",A: Ukuqonda ukuba kukho kuphela impendulo enye echanekileyo
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo engabonwa njengentshukumo eyenzeka ngokukhawuleza?",B: Ukufinga iintshiya
Zeziphi iingxelo kwezi zilandelayo ngentshukumo eyenzeka ngokukhawuleza ezingeyonyani?,B: Ukutolikwa ukuchanekileyo kunokubona ubuxoki
Yeyiphi kwezi zilandelayo eyabaluleka ngakumbi ngenxa yokuvuselelwa kobugcisa baseEurope kunye nemisebenzi ebhaliweyo? ,D: Ukufumana ulwazi
"Ngenxa yokuvuselelwa kobugcisa baseEurope kunye nemisebenzi ebhaliweyo, kwagxinisiswa kancinci kweyiphi kwezi zilandelayo?",B: Ukufumana nolwazi
Yeyiphi kwezi zilandelayo engabonisi inkuthazo yokusebenzisa i intanethi kubudlelwane obuqhubekayo?,C: Ukuphanda uhambo
Yeyiphi kwezi zilandelayo engabonisi inkuthazo yokusebenzisa i intanethi ngobandakanyeko lobuqu?,D: Ukulawula imali
Intshona Europe iyeke nini ukuxhomekeka kakhulu kwiimpembelelo kwaye iqale ukuphuhlisa isimbo sayo?,A: Ngasekupheleni kwamaXesha aPhakathi
Ukusebenzisa amaqosha ukubopha iimpahla yayisisiphumo santoni? ,C: Iimfazwe zomnqamlezo
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo ethathwa njengesisombululo esifanelekileyo kwimiba yendawo esingqongileyo?",C: Ukuchonga unobangela wemiba
"Ngokwesicatshulwa, zeziphi izisombululo kwezi zilandelayo ezingena kuthathwa njengonyango lweempawu zemiba yendawo esingqongileyo?",B: Ukucima oonobangela bemiba
Imfazwe yokuqala eEurope yayikweliphi ilizwe apho umba walo ophambili kwathiwa unxulumene nolungelelwaniso lwamandla konuka ibe nomxholo wonqulo?,D: Spain
Yeyiphi imfazwe ngamanye amaxesha echazwa njengemfazwe yokugqibela ‘yonqulo’?,A: Imfazwe yeMinyaka eNgamashumi amathathu
Yeyiphi kule miba ilandelayo yecawe yamaKhatholika eyayingaqwalaselwanga?,D: Ukuba kwakuhlangatyezwana nemigaqo ephambili yeCawe
"Ngokwesicatshulwa, ngubani owabulawa eVersailles?",D: Unogada
Yeyiphi kwezi zilandelayo engazange inyanzeliswe kuKumkani noKumkanikazi ligquba?,C: Ukubukela unogada unqunyulwa intloko
Yeyiphi kwezi zilandelayo engesiso isiphumo semfazwe engaqhelekanga yaselwandle yaseBritain?,C: Kwenziwa utshintsho kumthetho wamazwe ngamazwe
Yeyiphi ingxelo engachazi ngokuchanekileyo ukuvalelwa konxubelelwabo lwaseGermany elwandle yiBritain?,"D: Yaqinisekisa ukuba izikhephe ezingabandakanyekiyo aziyi kuchaphazeleka

Le ngxelo ayichanekanga kuba ukuvalelwa konxubelelwabo lwaseJamani elwandle yiBritain kwabandakanya ukonzakala kunye neenqanawa ezimsulwa, ngoko ke izikhephe ezingabandakanyekiyo azizange zichaphazeleke ngokupheleleyo."
"Ngokusekelwe kwisicatshulwa, ngubani onokuthi afunyaniswe ukuba une Multiple Sclerosis?",A: Umfazi oneminyaka eyi 32 ubudala
"Ngokwesicatshulwa, abathathi nxaxheba kwizinto eziqhelekileyo bafuna inkxaso engakumbi kwintoni?",A: Iingcinga ezimbi ngentlungu
"Ngokwesicatshulwa, udla ngokudlalwa njani umdlalo yokulwa ngamakrele?",A: Ifomathi yangoku
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo eya kuba sisalathisi esinamandla setyefu engaphakathi?",D: Ibhotile yepilisi ezimiselweyo
"Ngokwesicatshulwa, leliphi inyathelo lokuqala elifanelekileyo xa kuhlolwa ixhoba?",A: Ukujonga indawo
Zeziphi kwezi ngxelo zilandelayo ezingayingachazi ngokuchanekileyo inkqubo yokuhlola ixhoba?,A: Ungazikhathazi ngokonzakala
Loluphi utshintsho olwaphenjelelwa yiFrench Revolution lube nefuthe elibonakalayo kubemi abangabasebenzi?,B: Ukusuka ekugxileni kwiklasi ukuya kwisakhono
"Emva kweFrench Revolution, impumelelo emkhosini nakweminye imisebenzi yayizakusekelwa kwintoni?",D: Kumgangatho
Yeyiphi inkonzo yeRiphabhliki ekuthiwa ibangela ukungoneliseki kumazwe aphuhlileyo?,C: Izithuthi zikawonke wonke
"Ngokwesicatshulwa, yintoni enokutshiwo ngeekqubo zezothutho zikawonke wonke?",C: Zibangela izikhalazo ezininzi kwabo bazisebenzisayo
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo enokuba nzima ukuyiqikelela ngenxa yokungacingeleki kwabaqhubi?",D: Ukuhamba kwetrafiki
Yeyiphi kwezi zilandelayo esetyenziswayo xa kuboniswa ukuhamba kwetrafiki ngokwemathematika?,A: Imisebenzi yendlela
Basebenzisa ntoni uHershey noChase ukumilisa iDNA yabo? ,A: Radioactive phosphorus
Ukukwazi ukudlulisela inguqu kwinzala kuxhomekeke entweni?,A: Ukuba iiseli zivele kwiiseli zangaphambili
"Ngokusekelwe kwiinkcukacha kwisicatshulwa, iziphumo ezahlukeneyo zenguqu azixhomekeki entweni?",B: Ukuba iiseli ezichaphazelekileyo zivele kwiiseli zangaphambili
Yeyiphi kwezi zilandelayo yayingesosizathu sokuba iinkcubeko zamandulo zifuye iibhokhwe?,C: Zazinika ubudlelwane
Injongo yegalufa kukusebenzisa ezona ntoni ezincinci?,B: iistokes
"Ebaleni legalufa, ingca isikwe phi yabamfutshane kakhulu?",B: Engceni
Yeyiphi injongo eqhelekileyo yovavanyo?,A: Ukususa ingqikelelo enye okanye enokwenzeka
"Ngokwesicatshulwa, yintoni engancedi ukukhokelela uphando lwenzululwazi?",A: Indlela yesayensi yodwa
"Ngokwesicatshulwa, yeyiphi ingxelo ngeenkanyamba enegyiyo inyani?","All the provided options are true according to the given passage. However, if you are asked to choose only one specific statement that aligns directly with the passage, option D: ""Ezinye iinkanyamba zinemimoya efika kwiimayile eziyi 300 ngeyure"" is directly supported by the phrase ""Ezi zaqhwithi zikhulu ziba nemimoya enesantya esifikelela ukuya kutsho kwi-480 km/h (133 m/s; 300 mph)."""
"Ngokusekelwe kwisicatshulwa, zeziphi iingxelo kwezi zilandelayo ezichaza ngokuchanekileyo uninzi lweenkanyamba?",D: Zikwazi ukukhupha imithi emhlabeni
Yeyiphi kwezi zilandelayo abantu abaqale ukuyenza ngenkulungwana ye 16?,D: Ukwenza iiteleskopu
Abantu banexesha elingakanani bekhulisa izinto besebenzisa iilensi?,A: Iminyaka eliwaka
"Ngokusekelwe kwisicatshulwa, umqolomba kaMuhammad uthetha ntoni ngezenzo zakhe zomoya okanye ngemigaqo yakhe yokuziphatha?",A: Uxabise uxolo nokuba yedwa
"Ngokwesicatshulwa, intsimbi yayisetyenziselwa ntoni ekuqaleni?",A: Iziporo
"Ngokwesicatshulwa, kutheni ukuze kufakwe amavili entsimbi endaweni yamaplanga?",D: Ayegqitywa yintsimbi eziporweni
"Ngokwesicatshulwa, yintoni ephembelela abantu ngexesha leRomanticism?",B: Indawo abakuyo
Zeziphi iingxelo kwezi zilandelayo ezingabonisi uluvo olubanzi lweteknoloji determinism? ,"A: Iziphumo zeteknoloji eluntwini zixhomekeke eluntwini

Le ngxelo ayibonisi uluvo olubanzi lwe-'+technology determinism+' kuba ichaza ukuba iziphumo zeteknoloji zixhomekeke kubantu, nto leyo echasene nombono wokuba iteknoloji iyabazimela kwaye inefuthe elingaphezulu kunempembelelo yabantu."
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo enganakudtyaniswa nokutsala isaphetha?",A: Isandi esiphantsi
Ngokwesicatshulwa yeyiphi kwezi zilandelayo edintyaniswa nesandi esithobileyo?,C: Uphawu olukhangeleka ngathi ngu v
Iintsalela zibonisa ukuba izandla ekugqibeleni ziqhelaniswe ukuba zisetyenziswe ikakhulu ekwenza eyiphi kwezi landelayo?,A: Ukwenza izinto
Yeyiphi kwezi zilandelayo echaza ngokuchanekileyo amathambo ezandla neenyawo etshimpanzi? ,B: Izandla neenyawo zazo zahlukile ngobukhulu
Ukhetho lususa utshintsho olutsha lwemfuzo kweliphi iqela?,D: Ebonakalisiweyo
Yeyiphi inkqubo enoxanduva lokongeza ukwahluka kwemfuzo?,C: Inguquko
"Ngokusekelwe kwiinkcukacha kwisicatshulwa, yeyiphi kwezi ekufuneka ityiwe yipramite ukuze isombulule “ingxaki yeprotheyini”?",C: Iintethe
"Ngokwesicatshulwa, zeziphi iingxaki kwezi zilandelayo ezingabangelwa kukungqongophala kwee amini acids ezibalulekileyo?","B: Ukungondleki  
C: Ukukhula okwenzeka ngonxinzelelo  
D: Ukufa  

Ezi zintathu zichazwe kwisicatshulwa njengeengxaki ezinokubangelwa kukungabikho kwee-amino acid ezibalulekileyo."
Amalungu enkcubeko ephantsi kwenye inkcubeko ahlala ebonisa njani ukunxulumana kwabo neqela?,D: Ngokusebenzisa isimbo njengohlobo lwesymbolism
"Ngokwethiyory eboniswe kwisicatshulwa, kunokwenzeka ntoni emntwaneni ozibona emnye neqela lobuhlanga oluncinane ekucingelwa ukuba libandakanyeka ekuziphatheni okusongelayo?",B: Umntwana unokuthi azibandakanya ekuziphatheni okusongelayo
"Ngokwesicatshulwa, ulwazi lomntwana malunga neengcinga zobuhlanga lunokuba nefuthe kweyiphi kwezi zilandelayo?",B: Ukuziphatha kwakhe
"Ngokwesicatshulea, yeyiphi kwezi zilandelayo enokuthi ihambelane nokukhuliswa komntwana okhule engadibanaga nabantu?",C: Imikhwa yokuba yedwa
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo echaza ngokuchanekileyo ukuziphatha komntwana okhule engadibanaga nabantu?",B: Ukuziphatha okuzigcina uwedwa kubangelwa kukungqongophala kobudlelwane
"Ngokusekelwe kwisicatshulwa, yeyiphi kwezi ndlela zilandelayo ezingahambelani nezolimo olugxile kulimo lokuziphilisa?","B: Ukuvelisa ukutya ukuze kuthengiselwe abanye

Ulimo lokuphila lugxile ekuboneleleni iimfuno zosapho lomlimi endaweni yokuthengisela abanye."
Yeyiphi kwezi zilandelayo eyichaza ngokuchanekileyo inkqubo yolimo lokuziphilisa?,D: Isasetyenziswa ngabalimi kwezinye izizwe
Ukundwendwela imuseum kungawela phantsi koluphi udidi lokhenketho?,C: Ukhenketho lwenkcubeko
"Ngokwesicatshulwa, yitoni enokuhamba yinto ephambili kubahambi abazonwabisayo?",B: Ukuthatha ikhefu kwimisebenzi yabo yemihla ngemihla
Yintoni ekhankanywe kwisicatshulwa njengento eya nceda ekwehlisa uloyiko lotshintsho phakathi kwecawe yasekuhlaleni?,A: Ukukhumbula iimeko eziyimpumelelo zokuziphatha kwezoshishini
"Ngokwesicatshulwa, ukufumana ukuqonda kwembali yakho kunokunceda ngantoni?",A: Ukwehlisa uloyiko lotshintsho
Zeziphi iingxelo kwezi ziandelayo ezichaza ngokuchanekileyo indlela yasemva kwexesha langoku lokufunda?,D: Akukho ndlela zigqibeleleyo ekufundeni
Zeziphi iingxelo kwezi zilandelayo ezingabonisi ngokuchanekileyo indlela yangoku yokufunda?,"D: Ulwazi esingasoze silusebenzise lusafanele ukuba silufunde

Le ngxelo ayibonakali ngqo indlela yangoku yokufunda njengoko kukhankanyiwe kwisiqalo sokubhala. Esi siqalo sifuna ukukhupha ingxelo yokuba ukufunda kukudinwa ngabafundi, kwaye kukho iindlela ezininzi zokufunda, kodwa esi sithunywa asixhasi gqwetha luqinisekiso lokuba ulwazi olungalungiselwe ukusetyenziswa lufanele ukufundwa."
"Emva ngokuvuka ngabom ngexesha lokulala eliqhelekileyo, zeziphi kwezi ezinokuphazamisa inkqubo yokuphazamiseka yokulala?","A: Ukufunda iyure enesiqingatha phambi kokuba ulale kwakhona

Ukuphazamiseka kokulala kufuna ukuba uvuke kancinci kwaye ubuyela ekoyeni ngokukhawuleza. Ukufunda ixesha elide okanye nokuzibandakanya kwezinye izenzo ezixakekileyo kunokuvuselela ingqondo kakhulu, kukuvimba ekubeni ulale kwakhona ngokukhawuleza. Ezinye iindlela, ezinjengokusebenzisa indlu yangasese okanye ukucima ialarm, zibangela ukuphazamiseka okuncinci kwaye zinokukuvumela ukuba uphinde ulale ngokulula ngaphakathi kwexesha elifunekayo."
Yeyiphi kwezi zilandelayo engeyonkcazelo echanekileyo yokuphazamiseka kokulala?,"D: Emva kokuvuka, injongo kukuphinde ulale phakathi kweeyure ezimbini"
"Njengoko ingqondo izama ukuphupha into oyiqondayo rhoqo, yintoni eyandiswayo?",A: Isixa seREM
Yeyiphi kwezi mpembelelo zingalunganga ezinokubangelwa kukuphupha okuqondayo rhoqo emzimbeni?,C: Ukuxhomekeka kumaphupha owaqondayo
"Ngokwesicatshulw, amaqela aqhelekileyo namaqela e intanethi afana njani?",A: Omabini amaqela alindelwe ukuba asebenze kwinqanaba elifanayo
"Ngokusekewle kwisicatshulwa, yeyiphi ingxelo malunga amaqela omzimba nawe intanethi engeyiyo inyani?",B: Amaqela e intanethi ahlala esebenza njengendawo yoqhangamshelwano kumaqela aqhelekileyo
Yeyiphi kwezi zilandelayo engeyiyo into ekugxilwe kuyo ziithiyori zomxholo?,"A: Iminqweno emitsha evela ubedaleni

Ezi theory zomxholo zizama ukuqonda isizathu ezilawulayo zokuziphatha kwabantu, kubandakanywa iimfuno ezikhoyo, hayi iminqweno emitsha evela."
Yeyiphi kwezi zilandelayo engeyiyo into yolawulo lwesithathu?,C: Ukugcina into kwindwo ethile kunye nesebenzayo
Yeyiphi kwezi zilandelayo engachazi ifomathi yokufota ye35mm?,C: Inomlinganiselo womba owahlukileyo kuneefomathi ezininzi eziqhelekileyo
"Ngokwesicatshulwa, njengoko abavelisi benyuse umgangatho wemveliso yelensi, ziphuchulwe njani iilensi zokusondeza?",C: Umgangatho wazo weefoto ufana neelensi ezinobude obugxinisisiweyo
"Ngokusekelwe kwiinkcukacha kwisicatshulwa, ilensi yokusondeza ingakhethwa nini kunelensi ezinobude bokugxila?",D: Ukuba ufuna ukugxila okungakumbi
Yeyiphi kwezi zilandelayo engayi kuthathwa njengenkcazelo echanekileyo ngenkolelo yokuba ulwazi lukaThixo linokufunyanwa ngamava obuqu?,"D: Ugxinisiso ekufuneni emava obuqu lufaniswa nezinye iindlela ezininzi zonqulo

Le nkcazelo ayichananga ngenjongo yokugxininisa kwimfuno yokufumana ulwazi lukaThixo ngamava obuqu. Inkolisiso ngezinye iindlela zonqulo zinokubandakanya amava obuqu, kodwa ukubaluleka kwemysticism kusekufumaneni ulwazi ngokwakho."
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo abalandelo benkolelo yokuba ulwazi lukaThixo linokufunyanwa ngamava obuqu abangenkugxila kuyo?",A: Ukufuna ithuku kwizinto zokwenene zobuthixo
"Ngokwesicatshulwa, ngubani osenokuba waqala uluntu lwezolimo?",C: Abantu baMaori basePlynesia
Ngokwesicatshulwa iqela elalizingela imoas yayingabemi bokuqala beyiphi indawo?,B: New Zealand
Yeyiphi imeko apho ukusebenzisa indlela yePureland yeorigami enokunceda umsongi?,"C: Umsongi wenza iorigami efuna umsongo obuya umva

Imigaqo yePureland origami ivimbela iifolds ezingafaniyo kunye neefoldi ezininzi ngexesha elinye kunye nemifuziselo efuna ukuba umsona umva, ngoko ke iya kunceda kakhulu kumdwebi ojongene nemodeli enobunzima efuna olo hlobo lomsongo."
Yeyiphi kwezi zilandelayo engayichazi ngokuchanekileyo iPureland origami?,A: Yenzelwe abasongi abanamava
"Ngokwesicatshulwa, yeyiphi indawo enganxulumananga neMpucuko yeIndus Valley?",C: Yonke imimandla ekumantla mpuma weAfghanistan
Yeyiphi kwezi zilandelayo engakhankanywanga njengegama elinokwenzeka leMpucuko Bronze age ekuxoxwe ngalo kwisicatshulwa?,C: Impucuko yoMlambo weIndus
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo evelisa iinzuzo zexesha elide?",A: Ukusebenzisana nabanye
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo umntu anokuthi ayibeke phambili ukuba ugxile kwinzuzo ekhawulezayo?",D: Ukuzingca
"Ngokwesicatshulwa, ngubani owahlawula uninzi lweendleko zemfazwe?",D: Abantu basePhilippines
Leliphi ixesha elafika ngaphambi kwexesha leTemplars?,C: Ekuqaleni kweMinyaka ePhakathi
Leliphi ixesha elafika emva kwexesha leTemplars?,A: Ekupheleni kweMinyaka ePhakathi
Loluphi unyango lwezamayeza okanye inkqubo engakhankanywanga njengesetyenziswe ngoogqirha kunye noogqirha botyando ngexesha loBukumkani bamaRoma?,"A: Ukunyanga uxinzelelo olwenzeke emva kwesiganeko ngepilisi zokuthomalalisa ezahlukeneyo

Le nkqubo ayikhankanywanga njengesetyenziswe ngoogqirha kunye noogqirha botyando ngexesha loBukumkani bamaRoma. Iinkqubo ezichazwe kwezinye iinketho (B, C, D) zazisetyenziswa ngezinga elithile ngelo xesha."
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo engabalelwa kwinkqubela phambili eyenziweyo kwicandelo lezonyango ngexesha loBukumkani bamaRoma?",A: Ukusekwa kweMedical Corps
Ukukwazi ukubona kuxhomekeke entweni?,A: Kumalungu enkqubo luvo yokubona
Umahluko emehlweni wezinto eziphilayo uxhomekeke entweni?,B: Iimfuno zezinto eziphilayo
"Ngokwesicatshulwa, yeyiphi ingxelo ngobuSikhism engalibonisa ngokuchanekileyo unqulo?",B: Iguru ngumba osisiseko okhethekileyo kubuSikhism
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo engathathwa njengondoqo wenkqubo yenkolo yamaSikh?",A: Ingcamango yeguru
"Ngokwesicatshulwa, yintoni enokuthi abantwana abaneAttention Defict Disorder babe nexesha elinzima lokugxila kuyo?",A: Umsebenzi wesikolo
"Ngokwesicatshulwa, kutheni abantwana abaneAttention Deficit Disorder bethanda ukuzibandakanya kwizenzo ezinobungozi?",D: Ukukhuthaza ingqondo yabo
"Ngokusekelwe kwiinkcukacha kwisicatshulwa, yeyiphi kwezi ezingengomzekelo wescaffolding?","C: Inkqubo yokufunda ezimeleyo

Inkqubo yokufunda ezimeleyo ayibandakanyi uncedo okanye inkxaso evela kwabanye, kuyo yonke imigangatho ye-scaffolding, ngoko ke ayibandakanyi umzekelo wescaffolding."
Yeyiphi kwezi zilandelayo engayichazi ngokuchanekileyo ingcamango yescaffolding?,C: Ikwaziwa njengokufunda okusekwe kwiprojekthi
"Ngokwezicatshulwa, yeyiphi indawo yeMySpace enokunceda abafundi abanengxaki yokufunda?",C: Idilesi enye yeweb
"Ngokwesicathsulwa, yeyiphi kwezi zilandelayo eyayingeyonxalenye yempendulo kaKrushchev kudushe lwabasebenzi?",C: Ukwandisa ukucuthwa kwemivuzo
Yeyiphi kwezi zilandelayo eyayinguye unobangela wodushe lwasePoland?,B: Ukunqongophala kokutya
"Ngokwesicatshulwa, yeyiphi kwezi zilandelayo engazange ichaphazele ubudlelwane phakathi kweUSSR neUSA?",B: Izimvo ngeGermany
Yeyiphi kwezi zilandelayo engayichazi ngokuchanekileyo injongo yokuthumela iinerve impulses kumzimba wonke?,A: Ukucothisa ukuhamba kwegazi
