question,gpt_reply
حسب القطعة، إيه من الأمثلة دي بيعتبر مثال لنظام العد الثنائي مكون من خمس أرقام؟,"الإجابة الصحيحة هي C: 10010. 

نظام العد الثنائي يتكون من الأرقام 0 و1 فقط. الخيار 10010 يحتوي فقط على خمسة أرقام، وكل الأرقام فيه هي إما 0 أو 1. الخيارات الأخرى إما تحتوي على أرقام ليست 0 أو 1 (مثل الخيار B الذي يحتوي على الرقم 2)، أو تحتوي على أكثر من خمسة أرقام (مثل الخيار D)."
إيه هو الاسم التاني للأرقام في نظام العد الثنائي؟,A: بت
إيه اللي ماتذكرش في القطعة كوسيلة أساسية لمدونات الطلبة؟,B: تقليل النقد من الأقران
إيه من ضمن جوانب التدوين دي بيشار ليها كمحفز للطلاب لتحسين مهارتهم في الكتابة؟,B: الرغبة في تجنب النقد
إيه من الحاجات دي مش بيعتبر ميزة للاتصال غير المستقر للطلاب؟ ,B: التفاعل مع المدرسين وش لوش في أي وقت من اليوم
حسب القطعة، أي من جوانب الاتصال غير المتزامن غير مرن للطلاب؟,B: ساعات العمل
إيه اللي مش مذكور في القطعة، على إنه ممكن ربطه بقلاع العصور الوسطى؟,A: حفر الزنزانة
إيه من الحاجات دي ماتذكرش في القطعة، كرائحة أو صوت ممكن الإحساس بيه بين آثار القلعة؟,C: الولائم
إيه من الحاجات دي ممكن يبقى وصف تفصيلي لقلعة كيربي موكسلو؟,B: تطلب الحد الأدنى للتحصين بسبب طبيعة البلاد السلمية في وقت البناء
إيه من مميزات البناء دي ممكن تعتبر غير نموذجية لقلعة كيربي موكسلو خلال الفترة الزمنية المذكورة في القطعة؟,A: نوافذ ضخمة
حسب القطعة، إيه اللي هيكون مفيد أكتر للعداءين اللي بيستعدوا للموسم الجاي؟,D: الاستفادة من الصالة الرياضية لتمرين الجزء العلوي من الجسم
حسب القطعة، إيه الأهم بالنسبة لعداء نصف ميل من الدرجة الأولى؟,B: تطوير القدرة على تحمل السرعة العالية
بالنسبة للرياضي، إيه من الحاجات دي مش ممكن يتحقق من التغذية لوحدها؟,C: أداء النخبة
حسب القطعة، مادة مش مقترحة كطريقة للرياضيين الشباب للاستمتاع أكتر في رياضتهم؟,B: الأداء المستمر على مستوى النخبة
حسب القطعة، ليه عداء المسافات المتوسطة بيشتري معدات غالية؟,D: في مفاهيم غلط عن المعدات الأقل تكلفة
حسب القطعة، إيه المطلوب عشان أجري لمسافات متوسطة؟,C: معدات قليلة جداً
مين اللي اكتشف الرنين المغناطيسي النووي؟ ,C: بلوخ وبورسيل
في أي سنة اتمنحت أول براءة اختراع للتصوير الطبي بالرنين؟ ,B: 1974
حسب القطعة، إيه اللي لازم يكون عند الناس فهم قوي له عشان يفسروا الأفعال الجسدية اللي بيعملها الآخرين؟,B: النيّة
حسب القطعة، فهم النية يساعد الناس على إيه؟,A: القضاء على عدم اليقين وراء الأفعال الجسدية
حسب القطعة، إيه من الملاحظات دي بيمثل تلخيص دقيق للغرض الرئيسي من الذكاء الاصطناعي؟,D: إتمام المهام
حسب القطعة، إيه من اللي بيتم ربطه غالباً بالذكاء الاصطناعي؟,C: الخيال العلمي
حسب القطعة، إيه من الحاجات دي هي نقطة قوة الشخص اللي عنده أساليب تفكير متشابهة؟,D: حفظ الأساليب
حسب القطعة، إيه من الحاجات دي ماتعتبرش محور عقلية التفكير التقاربي؟,B: تخصيص وقت كافي
حسب القطعة، إيه من الحاجات دي ماتعتبرش تعبير دقيق؟,"D: رفع الإبهام لأعلى

هذا الخيار لا يعتبر تعبير وجه دقيق. التعبيرات الدقيقة غالبًا ما تكون حركات وجه سريعة وغير واضحة، مثل ""تقطيب الحواجب"" أو ""الرمش بالعيون بسرعة""، في حين أن ""رفع الإبهام لأعلى"" هو إيماءة يد وليس تعبيرًا وجهياً."
أي عبارة من العبارات دي عن التفسير الدقيق للتعبيرات غلط؟,C: الكلام بيتم تفسيره وكمان تعبيرات الوجه
إيه اللي بقى أهم كنتيجة للنهضة؟ ,B: نشر المعرفة
نتيجة عصر النهضة، كان التركيز أقل على أيه من الحاجات دي؟,A: الاستدعاء الفردي
إيه الحاجة من الحاجات دي مش بتعبر عن دافع لاستخدام الإنترنت لمواصلة العلاقات؟,C: البحث عن السفر
إيه الحاجة من الحاجات دي مش بتعبر عن دافع لاستخدام الإنترنت للمشاركة الشخصية؟,A: البحث عن وصفة للطبخ
توقفت أوروبا الغربية عن الاعتماد بشكل كبير على التأثيرات وبدأت تطوير أسلوبها الخاص؟,A: قرب نهاية العصور الوسطى
استخدام الزراير لربط الملابس كان نتيجة لإيه؟ ,C: الحملات الصليبية
حسب القطعة، إيه من الحاجات دي اللي بتعتبر حل ممكن للمشاكل البيئية على المدى الطويل؟,C: تحديد أسباب المشاكل
حسب القطعة، أي حل من الحلول دي مش علاج عرضي للقضايا البيئية؟,B: إبطال الأسباب الجذرية للمشاكل
في أي بلد كانت أول حرب في أوروبا أتقال إن قضيتها المركزية كانت عن موازنة الطاقة ومالهاش سياق ديني؟,D: إسبانيا
أيه الحرب اللي أحياناً بتتوصف بإنها الحرب الدينية الأخيرة؟,A: حرب التلاتين سنة
إيه من الجوانب دي الخاصة بالكنيسة الكاثوليكية ما تمش التدقيق فيها؟,C: تركيز السلطة داخل الكنيسة
حسب القطعة، مين اللي اتقتل في فرساي؟,D: حارس
أي حاجة من الحاجات دي ما فرضتهاش العامة على الملك والملكة؟,C: مشاهدة قطع رأس الحارس
إيه من الحاجات دي كانت مش نتيجة حرب بحرية بريطانية غير تقليدية؟,C: إتعملت تغييرات على القانون الدولي
إيه البيان اللي مش بيوصف حصار البحرية البريطانية لألمانيا بشكل مظبوط؟,D: ضمنت إن السفن المحايدة مش هتكون مهددة
بناءً على القطعة، مين اللي محتمل أكتر يكون مصاب بالتصلب المتعدد؟,A: أنثى عمرها 32 سنة
حسب القطعة، المشاركين في النشاط المنتظم بيحتاجوا دعم زيادة ليه؟,A: تصور سلبي للألم
حسب القطعة، إزاي المبارزة بتتلعب عادة؟,D: في شكل مبارزة
حسب القطعة، إيه من الحاجات دي بتعتبر أقوى مؤشر على التسمم الداخلي؟,D: علبة حبوب مش بتتصرف غير بروشتة
حسب القطعة، إيه هي أول خطوة مناسبة لتقييم الضحية؟,A: راقب المشهد
أي جملة من الجمل دي مش بتعكس بشكل صحيح عملية فحص الضحية؟,A: ما تهتمش بإصابتك
إيه التغيير اللي عملته الثورة الفرنسية وكان له تأثير كبير على المواطنين من الطبقة العاملة؟,B: تحول التركيز من الطبقة الاجتماعية للمهارة
بعد الثورة الفرنسية، كان النجاح في الجيش والمهن التانية أقل احتمالاً على أساس أيه؟,B: الطبقة الاجتماعية
إيه هي الخدمة العامة اللي بيتقال عنها إنها بتسبب غضب شديد في الدول المتقدمة؟,C: النقل العام
حسب القطعة، إيه اللي ممكن يتقال عن أنظمة النقل العام؟,C: اللي بيستخدموها بيشتكوا منها كتير
حسب القطعة، إيه من المواضيع دي ممكن تكون صعبة القياس بسبب عدم القدرة على توقع السائقين؟,D: التدفق المروري
إيه من الحاجات دي بيستخدم عند تمثيل تدفق المرور حسابيا؟,D: الكثافة المرورية
إيه اللي استخدمه هيرشي وتشيس عشان يزرعوا حمضهم النووي؟ ,A: الفوسفور المشع
القدرة على انتقال الطفرة للنسل بتعتمد على إيه؟,A: إذا كانت الخلايا هي خط جرثومي
بناءً المعلومات الواردة في القطعة، إيه اللي مش بتعتمد عليه التأثيرات المختلفة للطفرة؟,A: مقدار المادة الوراثية اللي بتتأثر
إيه اللي ما كانش سبب للاحتفاظ بالماعز في الثقافات القديمة؟,C: كانوا أصدقاء للإنسان
الهدف من لعبة الجولف هو أخد كمية قليلة من إيه؟,B: ستوكس
في ملعب جولف، فين بيتم قص العشب؟,B: على الخضرة
إيه هو الغرض المعتاد من التجربة؟,A: عشان نتخلص من واحدة أو أكثر من الفرضيات المحتملة
حسب القطعة، إيه اللي مش بيساعد في توجيه البحث العلمي؟,A: الطريقة العلمية بس
حسب القطعة، أي عبارة من العبارات دي غلط عن الإعصار؟,"C: معظم الأعاصير بتستمر أكتر من تلات ساعات

هذه العبارة خاطئة بناءً على القطعة. القطعة تشير إلى أن أعنف 2% من الأعاصير تستمر أكثر من ثلاث ساعات، مما يعني أن معظم الأعاصير لا تستمر لهذه المدة الطويلة."
بناءً على القطعة، أي عبارة من العبارات دي بتوصف معظم الأعاصير بدقة؟,D: تقدر تقلع الأشجار من الأرض
إيه اللي بدأ البشر يعملوه في القرن الستاشر؟,D: صنع التليسكوبات
من إمتى البشر بيعملوا مكبرات باستخدام العدسات؟,C: من آلاف السنين
بناءً على القطعة، إيه اللي بيوضحه الكهف بتاع محمد عن ممارساته وقيمه الروحية؟,A: بيحب السلام والعزلة
حسب القطعة، إيه هو أول استخدام للحديد؟,D: القضبان
حسب القطعة، ليه العجلات الخشب اتبدلت بالعجلات الحديد؟,D: كانو بيتآكلوا من الحديد على القضبان
حسب القطعة، إيه اللي شكل شخصية الأفراد خلال الفترة الرومانسية؟,B: الجغرافيا
أي عبارة من العبارات دي اللي مش بتعكس فكرة عامة عن الإلزامية التكنولوجية؟ ,A: تأثير التكنولوجيا على المجتمع مشروط اجتماعيا
حسب القطعة، إيه اللي مش مرتبطة بقوة شد القوس؟,D: بدء من الصوت المبحوح
حسب القطعة، إيه اللي بيرتبط بصوت أهدا؟,C: علامة شكلها حرف V
الحفريات بتوضح إن الإيدين اتكيفت في النهاية عشان تستخدم أساسا في إيه؟,A: مسك الحاجات
إيه اللي بيوصف عقلة أصابع الشمبانزي بدقة؟ ,C: بيستعملوا لحمل الأوزان
الانتقاء بيزيل التباين الجيني الجديد من أي مجموعة؟,A: المختفية
إيه هي العملية المسؤولة عن إضافة التنوع الجيني؟,C: الطفرة
بناءً على المعلومات اللي في القطعة، إيه من الأطعمة دي لازم الشمبانزي يأكلها لحل مشكلة البروتين؟,C: الجراد
حسب القطعة، أي مشكلة من المشاكل دي مش ناتجة عن نقص الأحماض الأمينية الأساسية؟,A: مشاكل الهضم
إزاي أعضاء ثقافة فرعية معينة يظهروا ارتباطهم بالجماعة؟,D: باستخدام الأسلوب كشكل من أشكال الرمزية
حسب النظرية الموجودة في القطعة، إيه اللي ممكن يحصل لطفل بيتبع أقلية عرقية معروف إنها متورطة في سلوكيات خطيرة؟,B: الولد هيكون أكتر عرضة للتورط في سلوك خطير
حسب القطعة، معرفة الطفل بالصور النمطية العرقية ممكن يكون له تأثير على إيه من الحاجات دي؟,B: تصرفاته
حسب القطعة، إي أسلوب من الأساليب دي اللي مش متوافق مع تربية طفل همجي؟,B: مهارات المحادثة القوية
حسب القطعة، أي عبارة من العبارات دي اللي بتوصف السلوك الهمجي عند الأطفال بدقة؟,B: السلوك الهمجي ممكن يجي من نقص التثقيف الاجتماعي
بناءً على القطعة، إيه من الممارسات دي مش متوافقة مع الزراعة المعتمدة اللي هدفها تكفية القوت.,B: إنتاج طعام لبيعه للآخرين
إيه من الحاجات دي بيوصف بدقة ممارسة الزراعة اللي هدفها كسب الرزق؟,"C: بيسمح للفلاحين بتقاسم محاصيلهم في منطقتهم

ممارسة الزراعة اللي هدفها كسب الرزق تتضمن إنتاج محاصيل للتجارة أو البيع. الخيار C يشير إلى تبادل المحاصيل ضمن المجتمع أو المنطقة وهو الأقرب إلى مفهوم الزراعة لتحقيق الدخل أو كسب الرزق."
زيارة المتحف بتندرج تحت أي فئة من فئات السياحة؟,C: السياحة الثقافية
حسب القطعة، إيه اللي ممكن يبقي أولوية بالنسبة للمسافرين اللي هدفهم الاستمتاع؟,B: أخد استراحة من روتينهم اليومي
إيه المذكور في القطعة إنه ساعد في تخفيف الخوف من التغيير في الكنيسة المحلية؟,A: تذكر الأمثلة الناجحة لسلوك قيادي
حسب القطعة، فهم تاريخ الشخص ممكن يساعد في إيه؟,C: اكتشاف إحساس بالمكانة داخل المنظمة
أي جملة من الجمل دي بتوصف بشكل دقيق طريقة التعليم بعد الحداثة؟,D: مافيش حاجة مطلقة في التعلم
أي جملة من الجمل دي مش بتعكس بشكل دقيق طريقة التعلم في عصر ما بعد الحداثة؟,"B: بعض تجارب التعلم لازم يكون ليها أولوية أكتر من غيرها

هذه الجملة لا تعكس بشكل دقيق طريقة التعلم في عصر ما بعد الحداثة، حيث أن فلسفة ما بعد الحداثة تركز على نسبية المعرفة وتعدد طرق التعلم بدلاً من إعطاء أهمية وأولوية لتجارب معينة على حساب أخرى."
بعد الاستيقاظ المتعمد خلال فترة النوم العادية، إي اللي هيتداخل مع عملية انقطاع النوم؟,"C: أطفئ المنبه على الكومدينو والرجوع للنوم بعد عشرين دقيقة

هذا الخيار يتداخل مع عملية انقطاع النوم لأنه يتضمن فترة انتظار أطول قبل العودة للنوم، مما يؤثر على جودة النوم والقدرة على العودة إليه بسهولة."
إيه من الحاجات دي مش وصف دقيق لانقطاع النوم؟,"D: بعد الصحيان، الهدف هو الرجوع للنوم خلال ساعتين

هذا الخيار غير دقيق لانقطاع النوم، حيث أن الهدف من انقطاع النوم هو العودة للنوم بعد فترة قصيرة جداً وليس خلال ساعتين."
لما المخ بيحاول يتحكم في الحلم الواعي بشكل متكرر، إيه اللي بيزيد؟,D: الوقت بين حالات حركة العين السريعة
إيه من الآثار السلبية دي ممكن تسببها الأحلام الواضحة المتكررة على الجسم؟,B: انخفاض حركة العين السريعة بالليل
حسب القطعة، إزاي بتتشابه الفرق التقليدية والفرق الافتراضية؟,A: من المتوقع ان الفريقين يكونوا في نفس المستوى
بناءً على القطعة، إيه الجملة اللي بتتعلق بالفرق التقليدية والافتراضية اللي مش صحيحة؟,A: الفرق التقليدية عادة بيتحط عليها توقعات أكبر
إيه من الحاجات دي مش بتركز عليه نظريات المحتوى؟,B: إزاي بيئة الشخص بتأثر على أفعاله
إيه من الحاجات دي مش بتطبق قاعدة التلت؟,B: خلق الحياة والطاقة داخل الصورة
إيه من الحاجات دي مش بتوصف تنسيق التصوير الفوتوغرافي ب35 ملم؟,"C: فيه نسبة عرض لارتفاع مختلفة عن كتير من الصيغ الشائعة

هذا الخيار هو الذي لا يصف تنسيق التصوير الفوتوغرافي ب35 ملم بشكل صحيح، حيث أن نسبة العرض إلى الارتفاع 3:2 شائعة في العديد من الصيغ الفوتوغرافية الحديثة والرقمية."
حسب القطعة، بما إن المصنعين بيزودوا جودة إنتاج العدسات، إزاي تطورت عدسات الزوم؟,C: جودة الصور بتتطابق مع العدسات اللي ليها بعد بؤري ثابت
بناءً على المعلومات اللي في القطعة، إمتى ممكن تبقي عدسة التكبير أفضل من العدسة الرئيسية؟,D: لو بتدور على تعقيد بؤري أكتر
أيه من الحاجات دي مش وصف دقيق للصوفية؟,"D: التركيز على البحث عن تجربة شخصية مباشرة ممكن مقارنتها بأشكال عديدة من المعتقدات الدينية والعبادة

الإجابات الأخرى تعد أوصافًا دقيقة للصوفية، التي تركز على التجربة الشخصية المباشرة والمتفردة للإدراك الروحي. الاجابة D غير دقيقة تمامًا، حيث تتفرد الصوفية بالتركيز على التجربة الشخصية المباشرة بشكل أكبر مقارنة بمعظم الأشكال الأخرى للمعتقدات الدينية."
حسب القطعة، إيه من المواضيع دي التصوف مش بيركز عليها؟,B: البحث عن الفهم من خلال التجارب الجماعية
حسب القطعة، مين اللي ممكن يكون أسس مجتمع زراعي؟,C: شعب الماوري من بولينيزيا
حسب القطعة، المجموعة اللي اصطادت المواس كانت أول سكان أي موقع؟,B: نيوزيلندا
في أي سيناريو هيكون استخدام أسلوب بيورلاند في فن الأوريغامي مفيد لفنان الأوريغامي؟,A: فنان الأوريغامي بيفضل يعمل عدد طيات مرة واحدة
إيه من الحالات دي مش بتوصف أوريغامي بيورلاند؟,A: بيناسب فنانين الأوريغامي المتمرسين
حسب القطعة، إيه هو الموقع اللي مش مرتبط بحضارة وادي السند؟,C: كل مناطق شمال شرق أفغانستان
إيه اللي مش مذكور في القطعة كاسم محتمل لحضارة العصر البرونزي؟,A: حضارة هارابان
حسب القطعة، إيه من الجوانب دي بيوفر فايدة طويلة الأجل؟,A: التعاون مع الآخرين
حسب القطعة، إيه من الحاجات دي ممكن الشخص يديها أولوية لو كان تركيزه على الفوائد الفردية؟,D: الأنانية
حسب القطعة، مين اللي غطى جزء كبير من تكاليف الحرب؟,D: الشعب الفلبيني
إيه الفترة اللي كانت قبل عصر فرسان المعبد؟,C: أوائل العصور الوسطى
إيه هي الفترة اللي جت بعد عصر فرسان المعبد؟,A: أواخر العصور الوسطى
إيه هو العلاج أو الإجراء الطبي اللي مش مذكور إن الأطباء والجراحين كانوا بيستخدموه في الإمبراطورية الرومانية؟,A: علاج اضطراب اكتئاب ما بعد الصدمة بالمهدئات المختلفة
حسب القطعة، إيه من الحاجات دي مش من التطورات اللي حصلت في المجال الطبي في الإمبراطورية الرومانية؟,B: السياسة العسكرية العدوانية للإمبراطورية
القدرة على الرؤية بتعتمد على إيه؟,A: أعضاء الاستشعار الخاصة بالجهاز البصري
إيه اللي بيعتمد عليه اختلاف بنية العين بين الكائنات الحية؟,B: احتياجات الكائن الحي
حسب القطعة، أي جملة من الجمل دي عن السيخية مش بيعبر عن الدين ده بدقة؟,"B: المعلم هو جانب أساسي فريد للسيخية

هذه الجملة لا تعبر عن الدين بدقة لأن المعلم هو جانب أساسي في كل الأديان الهندية وليس في السيخية فقط."
حسب القطعة، إيه من الحاجات دي بيعتبر جانب أساسي من نظام معتقدات السيخ؟,A: مفهوم المعلم
حسب القطعة، إيه اللي ممكن الأطفال المصابون باضطراب نقص الانتباه يواجهوا صعوبة في التركيز عليه؟,A: الأعمال المدرسية
حسب القطعة، ليه الأطفال المصابون باضطراب نقص الانتباه بيميلوا إنهم يقعوا في سلوكيات في خطر كتير؟,D: لتحفيز عقولهم
بناءً على المعلومات اللي في القطعة، إيه من الحاجات دي مش مثال على طريقة الساقلات؟,"C: برنامج دراسة مستقل

السبب في ذلك هو أن السقالة تقدم دعمًا أو إرشادًا موجهًا للمستخدمين الذين يمرون بتجربة تعليمية جديدة. برنامج الدراسة المستقل لا يتضمن دعمًا مباشرًا أو توجيه فوري من أي مصدر خارجي، وهو ما يجعله غير مثال على السقالة."
إيه اللي بيصف بالضبط مبدأ السقالات؟,B: إنها وسيلة مساعدة أكتر من كونها طريقة للتعليم
حسب القطعة، إيه هي ميزة ماي سبيس التي يمكن أن تساعد الطلاب اللي بيقابلوا صعوبة في القراءة؟,A: التخصيص
حسب القطعة، إيه من الحاجات دي ما كانش جزء من استجابة كروتشوف لأعمال الشغب اللي عملها العمال؟,C: تفاقم تقليل الأجور
إيه من الحاجات دي ما كانش سبب للعنف في بولندا؟,D: تعيين فلاديسلاف جومولكا
حسب القطعة، إيه اللي ما أثرش على العلاقات بين الاتحاد السوفيتي والولايات المتحدة؟,B: آراء حول ألمانيا
إيه من الحجات دي مش بيوصف بالظبط الغرض من إرسال النبضات العصبية في جميع أنحاء الجسم؟,A: تباطؤ تدفق الدم
إيه اللي ممكن نلاقيه في هضبة الجيزة؟,"الإجابة الصحيحة هي:

A: المقابر  
B: المعابد  
D: الهرم الأكبر  

الخيارات A و B و D كلها صحيحة حيث أن هضبة الجيزة تحتوي على المقابر والمعابد والهرم الأكبر. الخيار C غير صحيح لأنه لا يمكن العثور على كل عجائب الدنيا السبع في هضبة الجيزة."
إيه الغرض من الهرم الأكبر؟,B: لتكريم واحد من الفراعنة
مين المسؤول عن معرفتنا بالحرق اللي دمر المعبد؟,C: سترابو
إيه هو الكلام الدقيق اللي بيتعلق بإعادة بناء معبد أرتميس؟,B: اتعاد بناؤه بعد عهد الإسكندر الأكبر
حسب القطعة، إمتى كانت أقرب فترة مشي فيها نوع من الكائنات على قدمين؟,A: قبل سبعة مليون سنة
إيه من الأنواع دي بيمشي على قدمين بشكل منتظم؟,B: الإنسان المنتصب
البحرية الألمانية كانت بتحاول تنجز إيه خلال الحرب العالمية التانية؟,B: منع وصول الناس والبضايع إلى بريطانيا
بناءً على المعلومات اللي في القطعة، مين اللي حصل على أكبر نجاح في الحرب البحرية خلال حملة شمال الأطلسي؟,A: البريطانيين والأمريكان
إيه اللي مكانش موجود لما استخدم الاشوريين سلاح الفرسان؟,A: السروج
أزاي كانوا بيحاربوا بسلاح الفرسان؟,C: على حصان
حسب القطعة، فين مش هتلاقى مواطن بابلي عادي؟,D: إحضار القرابين للخلوة الآمنة
إيه من اللي جاي مخصص للكهنة؟,B: المقادس الداخلية
إمتى الملك توت عنخ آمون أخد شهرة؟,C: بعد اكتشاف قبره
إيه اللي خلى الملك توت عنخ آمون ملك مصري مشهور؟,A: اكتشاف قبره المختفي
إيه اللي الشاعر اليوناني هوموروس ما قدرش يعمله؟,B: يشوف
مين هو اليوناني المشهور المعروف بحاجة تانية غير الأدب؟,C: فيثاغورس
العائلة العبرية قضت معظم وقتها فين؟,A: فِي الهَواءِ الطَّلْق
إيه اللي ما كانش مهم جدا للعائلة اليهودية؟,C: بيتهم
إيه من الحجات دي مش بيتوصف بالفرق بين الدول الإسكندنافية؟,B: الأرض
مين اللي استقر في الأول في غرينلاند؟,A: قبائل الإسكيمو
إيه هي المجموعة اللي بتفضّل تناول الطعام من غير كراسي؟,C: الرجالة الرومانيين الأغنياء
إيه من الحاجات دي مش جزء من وليمة رومانية قديمة؟,D: ديك رومي مشوي
بناءً على القطعة، إيه من الحاجات دي مش محتمل يكون لها تأثير دائم؟,"B: ثقافة ثانوية

الثقافات الصغرى أو الثانوية قد تنتهي بدون أدلة تاريخية فعلية، ولذلك لا يُعترف بها كحضارات حقيقية ذات تأثير دائم."
حسب القطعة، إيه اللي بيسبق الأمة؟,C: دولة-مدينة
أي جملة من الجمل دي عن دروكيال ديزونج مش صحيحة؟,"A: اتبنى للاحتفال بانتصار القوات التبتية المغولية

الجملة غير صحيحة لأن القلعة تم بناؤها للاحتفال بانتصار زابدرنج نغاوانغ نامجيال على القوات التبتية المغولية، وليس انتصار القوات التبتية المغولية."
أي جملة من الجمل دي بتوصف بالظبط نتيجة الحريق في دروكيال ديزونج؟,A: الأدلة الوحيدة اللي بقيت كانت صورة قلعة Zhabdrung Ngawang Namgyal’s
أي جملة من الجمل دي عن كمبوديا صح؟,"الجملة الصحيحة عن كمبوديا هي:

D: التايلانديين دمروا بنوم بن"
أي جملة من الجمل دي بتوصف غزوات كمبوديا بدقة؟,D: التايلانديين غزوا كمبوديا مرات كتير
إيه من الحاجات دي ما عملتهوش شركة الهند الشرقية الهولندية لما كانت في تايوان؟,D: استعداد تايوان للتخلي عن سيطرتها لأسرة تشينغ
عملت إيه معاهدة شيمونوسكي؟,D: سلطة اليابان على تايوان
أزاي بيتم قياس مستوى الأس الهيدروجيني للمادة الكيميائية؟,C: كمية أيونات الهيدروجين في المادة الكيميائية
إيه اللي أتشال من أيونات الهيدروجين؟,D: الإلكترونات
أي عبارة من العبارات دي مش بيوصف بدقة كبرياء الأسود؟,C: الذكور والإناث كلهم مرتبطين ببعض.
أي جملة من الجمل دي مش بتوصف سلوك الأسود بشكل صحيح؟,"D: سلوكهم زي سلوك القطط الكبيرة التانية

الجملة D غير صحيحة لأن الأسود تتصرف بطريقة اجتماعية بحتة في قطعان، وهذا السلوك يختلف عن معظم القطط الكبيرة الأخرى التي تعيش حياة منعزلة."
الأرانب فريسة منتشرة لأي نوع من الحيوانات المفترسة؟,C: القطط متوسطة الحجم
القطط الصغيرة بتصطاد عادة إيه من دول؟,A: القوارض
إيه من الحاجات دي مش جزء من طريقة صيد أسيلوت؟,D: بيفترس الحيوانات الصغيرة بس
إيه من الحاجات دي مش بتوصف أصلوت بشكل دقيق؟ ,C: حاسة الشم بتاعتهم ضعيفة
إيه من الحاجات دي مش بتعتبر أكبر نقطة قوة للنمور؟,A: الزئير
حسب القطعة، إيه الفرق بين النمور والأسود؟,B: صوت زئيرهم
حسب القطعة، إيه اللي عمله روبرت هوك قبل البيولوجيين التانيين؟,C: ملاحظة المربعات الصغيرة
إيه معنى أصل كلمة «خلية»؟,B: أوضة صغيرة
حسب القطعة، معظم الحيوانات تقدر تعمل إيه؟,B: تتحرك
حسب القطعة، إيه اللي معظم الحيوانات مش بتمتلكه؟,C: العقول
إيه اللي بيساعد النباتات في عملية البناء الضوئي؟,D: الشمس
إيه اللي البشر بيخرجوه في الزفير وبتاخده النباتات في الشهيق؟,D: ثاني أكسيد الكربون
حسب القطعة، أي مثال من الأمثلة دي بتعوق التطور؟,A: مجموعة صغيرة فشلت في الازدهار في مكان جديد
أي جملة من الجمل دي مش بتوصف بالظبط عملية التنوع؟ ,A: بيحصل لما المواطنين الجدد بيكونوا مش قادرين على التكيف
أي جزء من الجهاز الدوري بيوصل الدم للقلب؟,D: الأوردة
إيه هيا أصغر أنابيب في الدورة الدموية؟,A: الشعيرات الدموية
قدرة الحشرة على تني أجنحتها لورا بتزود إيه؟,B: أماكن الاختباء
إيه اللي مش مذكور في القطعة على أنه بيتأثر بقدرة الحشرة على الطيران؟,B: طول العمر
إيه من الصفات دي مش بتتعلق بالديناصورات؟,A: المشي الخلفي
إيه من الميزات دي مش بيعتبر صفة مشتركة بين الطيور والديناصورات؟,C: القدرة على الطيران
حسب القطعة، أيه الجزء اللي ممكن الترايسراتوبس ياكله من نبات السيكاسية؟,B: الجذع
حسب القطعة، إيه اللي الديناصور ترايسيراتوبس كان غالبا بيأكله؟ ,B: نبتة بأغصان صلبة
حسب القطعة، أي رياضة من الرياضات دي من المحتمل تكون أكتر شعبية في أقصى شمال إيطاليا؟,C: التزلج على الجليد
بناءً على المعلومات الواردة في القطعة، أي رياضة من الرياضات دي كسبت فيها إيطاليا بطولة العالم؟,A: كرة القدم
بعد أي حدث بقت أجزاء معينة من لوكسمبورغ بلجيكية؟,B: الثورة البلجيكية
