question,gpt_reply
Ktorú z nasledujúcich možností môže byť podľa úryvku náročné merať kvôli nepredvídateľnosti správania vodičov?,D: Dopravný prúd
Ktorá z nasledujúcich možností sa používa pri matematickom znázornení dopravného toku?,D: Hustota dopravy
Čo použili Hershey a Chase na implantáciu svojej DNA? ,D: Vírusy
Od čoho závisí schopnosť mutácie preniesť sa na potomstvo?,A: Či sú bunky zárodočnými bunkami
Od čoho na základe informácií uvedených v úryvku rôzne účinky mutácií nezávisia?,"A: Od toho, aké množstvo genetického materiálu je zasiahnuté"
"Ktorá z nasledujúcich možností nebola dôvodom, prečo staroveké kultúry chovali kozy?",C: Poskytovali spoločnosť
Cieľom golfu je urobiť najmenej čoho?,B: Úderov
Kde sa na golfovom ihrisku trávnik kosí nakrátko?,B: Na jamkovisku
Čo je typickým účelom experimentu?,A: Eliminovať jednu alebo viacero možných hypotéz
Čo podľa úryvku nepomáha nasmerovať vedecký výskum?,C: Eliminácia možných hypotéz
Ktoré tvrdenie o tornádach nie je podľa úryvku pravdivé?,C: Väčšina tornád trvá viac ako tri hodiny
Ktoré z nasledujúcich tvrdení na základe úryvku presne opisuje väčšinu tornád?,D: Môžu vyvracať stromy zo zeme
Ktorú z nasledujúcich činností začali ľudia robiť v 16. storočí?,D: Vyrábať teleskopy
Ako dlho ľudia zväčšujú objekty použitím šošoviek?,C: Tisíce rokov
Čo na základe úryvku hovorí Mohamedova jaskyňa o jeho duchovných praktikách alebo hodnotách?,A: Cenil si pokoj a izoláciu
Na čo bolo podľa úryvku prvýkrát použité železo?,D: Koľajnice
Prečo boli podľa úryvku drevené kolesá nahradené železnými kolesami?,D: Opotrebúvali sa kvôli železu na koľajach
Čo podľa úryvku formovalo jednotlivcov počas obdobia romantizmu?,B: Geografia
Ktoré z nasledujúcich tvrdení neodráža všeobecnú myšlienku technologického determinizmu? ,A: Vplyvy technológie na spoločnosť sú sociálne podmienené
Ktorá z nasledujúcich možností sa podľa úryvku nespája s ťahaním sláčika?,A: Mäkší zvuk
Ktorá z nasledujúcich možností sa podľa úryvku spája s jemnejším zvukom?,"C: Značka, ktorá vyzerá ako V"
"Fosílie ukazujú, že ruky sa časom adaptovali primárne na používanie ktorej možnosti?",A: Manipulácie
Ktorá z nasledujúcich možností presne opisuje články prstov šimpanza? ,C: Používajú sa na prenášanie hmotnosti
Z akej skupiny odstraňuje selekcia nové genetické variácie?,D: Viditeľné
Ktorý proces je zodpovedný za pridávanie nových genetických variácií?,C: Mutácia
"Ktoré z týchto možností by mal na základe informácií z úryvku primát jesť, aby vyriešil svoj „problém s bielkovinami“?","C: Kobylky

Kobylky spadajú do kategórie živočíšnej potravy, ktorá je ľahko stráviteľná a poskytuje veľké množstvo bielkovín vrátane všetkých esenciálnych aminokyselín, ktoré sú pre primáty dôležité."
Ktorý z nasledujúcich problémov podľa úryvku nie je spôsobený nedostatkom esenciálnych aminokyselín?,A: Tráviace ťažkosti
Ako členovia určitej subkultúry často dávajú najavo svoje spojenie so skupinou?,D: Používaním štýlu ako formy symboliky
"Čo sa podľa teórie uvedenej v úryvku môže stať dieťaťu, ktoré sa stotožní s rasovou menšinou, s ktorou sa spája stereotyp nebezpečného správania?",B: Dieťa sa s väčšou pravdepodobnosťou bude správať nebezpečne
Na ktorú z nasledujúcich možností by podľa úryvku mohla mať vplyv vedomosť dieťaťa o rasových stereotypoch?,B: Ich správanie
Ktorá z nasledujúcich možností sa podľa úryvku pravdepodobne nezhoduje s vychovaním neskrotného dieťaťa?,B: Vynikajúce konverzačné schopnosti
Ktorá z nasledujúcich možností podľa úryvku presne opisuje neskrotné správanie u detí?,B: Neskrotné správanie môže prameniť z nedostatku socializácie
Ktorý z nasledujúcich postupov sa na základe úryvku zhoduje so samozásobiteľsky orientovaným poľnohospodárstvom?,"A: Zameranie sa na úrodu, ktorá je potrebná na obživu poľnohospodárovej rodiny"
Ktorá z nasledujúcich možností presne opisuje postup samozásobiteľského poľnohospodárstva?,D: Poľnohospodári v niektorých rozvojových krajinách ho stále využívajú
Pod ktorú kategóriu cestovného ruchu spadá návšteva múzea?,C: Kultúrny cestovný ruch
Čo môže byť podľa úryvku prioritou pre rekreačných turistov?,B: Dať si pauzu od každodennej rutiny
"Čo sa v úryvku spomína ako niečo, čo pomohlo zmierniť strach zo zmeny v miestnom kostole?",A: Pripomínanie si úspešných prípadov podnikavého správania
Čomu môže podľa úryvku napomôcť pochopenie vlastnej histórie?,C: Nájdeniu svojho miesta v rámci organizácie
Ktoré z nasledujúcich tvrdení presne opisuje postmoderný prístup k učeniu?,D: Pri učení neexistuje žiadna dokonalosť
Ktoré z nasledujúcich tvrdení neodráža presne postmoderný prístup k učeniu?,B: Určité vzdelávacie skúsenosti by mali mať prednosť pred ostatnými
Ktorá z týchto možností by po zámernom prebudení sa počas zvyčajnej doby spánku bránila procesu prerušeniu spánku?,"A: Čítanie si hodinu a pol pred opätovným zaspaním

Čítanie na dlhšiu dobu by mohlo brániť procesu prerušeniu spánku, pretože by vás udržalo prebudeného namiesto toho, aby ste sa dokázali rýchlo vrátiť do spánku."
Ktorá z nasledujúcich možností nie je presným opisom prerušenia spánku?,D: Po zobudení je cieľom následne zaspať do dvoch hodín
"Keď sa mozog pokúša jasne snívať, čo narastá?",D: Čas medzi stavmi REM
Ktorý z nasledujúcich negatívnych vplyvov by mohlo mať na telo časté lucidné snívanie?,B: Menší počet REM za noc
V čom sú si podľa úryvku podobné tradičné a virtuálne tímy?,A: Od oboch tímov sa očakáva výkon na rovnakej úrovni
Ktoré tvrdenie týkajúce sa fyzických a virtuálnych tímov na základe úryvku nie je pravdivé?,A: Tradičné tímy sa zvyčajne riadia vyšším štandardom
"Ktorá z nasledujúcich možností je niečím, na čo sa teórie obsahu nezameriavajú?","A: Nové želania, ktoré sa zhmotňujú v dospelosti"
Ktorá z nasledujúcich možností nie je predmetom pravidla tretín?,B: Vytváranie života a energie v rámci fotky
Ktorá z nasledujúcich možností neopisuje 35 mm formát fotografií?,C: Má iný pomer strán ako mnohé bežné formáty
"Keďže výrobcom sa darí dosahovať pri výrobe objektívov vyššiu kvalitu, ako sú podľa úryvku objektívy s priblížením vylepšené?","C: Ich kvalita fotiek je podobná tej, ktorú dosahujú objektívy s pevnou ohniskovou vzdialenosťou"
Kedy môže byť na základe informácií z úryvku objektív s priblížením lepšou možnosťou ako objektív s pevným ohniskom?,D: Ak hľadáte zložitejšie ohnisko
Ktorá z nasledujúcich možností sa nepovažuje za presný opis mysticizmu?,D: Dôraz na hľadanie osobnej skúsenosti je porovnateľný s mnohými inými formami náboženskej viery a bohoslužby
Na ktorú z nasledujúcich možností sa podľa úryvku mysticizmus nezameriava?,B: Pokúšanie sa o náhľad prostredníctvom spoločných skúseností v spoločenstve
Kto mohol podľa úryvku založiť poľnohospodársku spoločnosť?,C: Maorčania z Polynézie
"Prvými obyvateľmi ktorého územia bola podľa úryvku skupina, ktorá lovila vtáky moa?",B: Nového Zélandu
V ktorom prípade by bol spôsob skladania origami s názvom Pureland prospešný pre skladateľa?,"D: Skladateľ to predtým skúšal len raz alebo dvakrát

Pureland origami je prospešné pre neskúsených skladateľov alebo pre tých, ktorí majú obmedzené motorické schopnosti, pretože umožňuje iba jednoduché rovné záhyby a súčasne sa dá urobiť iba jeden záhyb."
Ktorá z nasledujúcich možností presne neopisuje Pureland origami?,A: Je určené pre skúsených skladateľov
Ktoré územie sa podľa úryvku nespája s Harappskou civilizáciou?,C: Všetky územia v severovýchodnom Afganistane
"Ktorý z nasledujúcich názvov sa v úryvku nespomína ako možný názov civilizácie, ktorá žila v dobe bronzovej?",C: Civilizácia rieky Indus
Ktorá z nasledujúcich možností podľa úryvku prináša dlhodobú výhodu?,A: Spolupráca s ostatnými
"Ktorú z nasledujúcich možností môže niekto podľa úryvku prioritizovať, ak je zameraný na okamžité výhody?",D: Sebectvo
Kto podľa úryvku pokrýval významný podiel vojnových nákladov?,D: Filipínsky ľud
Ktorá epocha predchádzala obdobiu templárov?,C: Raný stredovek
Ktorá epocha nasledovala po období templárov?,A: Neskorý stredovek
"Ktoré lekárske ošetrenie a postup sa nespomínajú ako tie, ktoré využívali doktori a chirurgovia počas Rímskej ríše?",A: Liečenie post-traumatického stresu rôznymi sedatívami
Ktorá z nasledujúcich možností sa podľa úryvku nepripisuje pokrokom na poli medicíny počas Rímskej ríše?,C: Vznik výučbových nemocníc
Od čoho závisí schopnosť vidieť?,"Schopnosť vidieť závisí od všetkých uvedených faktorov, nie len od jedného z nich. Teda správne odpovede sú: 

A: Od zmyslových orgánov vizuálneho systému  
B: Od potreby organizmu  
C: Od citlivosti na určité vlnové dĺžky  
D: Od rôznych stupňov ostrosti vnemu"
Od čoho závisia rôzne typy očných štruktúr u organizmov?,B: Od potreby organizmu
Ktoré tvrdenie o sikhizme podľa úryvku toto náboženstvo presne nevystihuje?,"B: Aspekt „guru“ je základným aspektom jedinečným pre sikhizmus

Podľa úryvku je aspekt „guru“ základným aspektom všetkých indických náboženstiev, nielen sikhizmu."
Ktorá z nasledujúcich možností sa podľa úryvku považuje za hlavný aspekt sikhského systému viery?,A: Koncept gurua
Na čo sa podľa úryvku deti s poruchou pozornosti ťažko sústredia?,A: Na školskú prácu
Prečo majú podľa úryvku deti s poruchou pozornosti tendenciu mať rizikové správanie?,D: Aby stimulovali svoj rozum
Čo z nasledujúcich možností nie je na základe informácií z úryvku príkladom „scaffoldingu“?,C: Nezávislý študijný program
Ktorá z nasledujúcich možností neopisuje koncept scaffoldingu presne?,C: Je známy aj ako projektové učenie
"Ktorá funkcia MySpace by podľa úryvku mohla byť prospešná pre študentov, ktorí majú problém s čítaním?",A: Prispôsobiteľnosť
Ktorá z nasledujúcich možností podľa úryvku nebola súčasťou Chruščovovej reakcie na nepokoje v radoch pracovníkov?,C: Nárast znižovania miezd
Ktorá z nasledujúcich možností nebola príčinou nepokojov v Poľsku?,D: Vymenovanie Wladyslawa Gomulku
Ktorá z nasledujúcich možností podľa úryvku neovplyvnila vzťahy medzi ZSSR a USA?,B: Názory na Nemecko
Ktorá z nasledujúcich možností neopisuje účel vysielania nervových impulzov do celého tela presne?,A: Spomalenie toku krvi
Čo možno nájsť na Náhornej plošine v Gíze?,"A: Hrobky  
B: Chrámy  
D: Veľkú pyramídu  

Na Náhornej plošine v Gíze možno nájsť všetky tieto možnosti: hrobky, chrámy a Veľkú pyramídu. Možnosť C: Všetkých sedem divov sveta je nesprávna, pretože iba Veľká pyramída zo siedmich divov sveta sa tam nachádza."
Čo bolo účelom Veľkej pyramídy?,B: Uctiť faraóna
"Kto je zodpovedný za to, že nám je dnes známe meno podpaľača, ktorý zničil chrám?",C: Strabo
Ktoré tvrdenie o prestavbe Artemidinho chrámu je presné?,B: Bol prestavaný po skončení vlády Alexandra Veľkého
Kedy najskôr mohol podľa úryvku niektorý druh kráčať na dvoch nohách?,A: Pred siedmimi miliónmi rokov
Ktorý z týchto druhov kráčal na dvoch nohách pravidelne?,B: Homo Erectus
Čo sa nemecké námorníctvo snažilo dosiahnuť počas druhej svetovej vojny?,B: Zabrániť Británii prijímať obyvateľstvo a tovar
Kto mal na základe informácií z úryvku najväčší úspech v námornej vojne počas severoatlantickej kampane?,A: Briti a Američania
"Čo neexistovalo, keď Asýrčania zaviedli využívanie jazdectva?",A: Sedlá
"Ako sa bojuje, keď sa využíva kavaléria?",C: Na chrbtoch koní
Čo by ste priemerného Babylončana nenašli robiť?,"D: Prinášať obety do vnútornej svätyne

Priemerný Babylončan by nevstupoval do vnútornej svätyne, lebo bola prístupná len pre kňazov."
Ktoré z nasledujúcich možností boli určené len pre kňazov?,B: Vnútorné svätyne
Kedy získal kráľ Tutanchamón slávu?,C: Po objavení jeho hrobky
Čo spravilo z kráľa Tutanchamóna egyptského dobre známeho kráľa?,A: Objavenie jeho neporušenej hrobky
Čo grécky básnik Homér nemohol?,B: Vidieť
Ktorý slávny Grék je známy kvôli niečomu inému ako kvôli literatúre?,C: Pytagoras
Kde trávila hebrejská rodina väčšinu času?,A: Pod holým nebom
Čo pre hebrejskú rodinu nebolo veľmi podstatné?,C: Ich domov
Ktorá z nasledujúcich možností sa neopisuje ako rozdiel medzi škandinávskymi krajinami?,B: Krajina
Kto sa ako prvý usadil v Grónsku?,A: Kmene Eskimákov
Ktorá skupina uprednostňovala stolovanie bez stoličiek?,C: Bohatí rímski muži
Ktorá z nasledujúcich možností nebola súčasťou starovekej rímskej hostiny?,"D: Podnos s pečeným moriakom

Starovekí Rimania nemohli mať moriaka na svojich hostinách, pretože moriak pochádza z Ameriky a bol do Európy zavedený až po objavení Nového sveta."
"Pri ktorej z nasledujúcich možností je na základe úryvku nepravdepodobné, že bude mať dlhotrvajúci účinok?",B: Menšia kultúra
Čo podľa úryvku predchádza vzniku národa?,C: Mestský štát
Ktoré tvrdenie o pevnosti Drukgyal Dzong nie je pravdivé?,A: Bola postavená na oslavu víťazstva tibetsko-mongolských vojsk
Ktoré tvrdenie presne opisuje dôsledok požiaru v pevnosti Drukgyal Dzong?,C: Popularita tejto atrakcie ním nebola zasiahnutá
Ktoré z nasledujúcich tvrdení o Kambodži je pravdivé?,D: Thajčania zničili Phnom Pénh
Ktoré z nasledujúcich tvrdení presne opisuje invázie do Kambodže?,D: Thajčania niekoľkokrát napadli Kambodžu
"Ktorú z nasledujúcich činností holandská východoindická spoločnosť nerobila, keď sa zdržiavala na Taiwane?",D: Chcela odovzdať kontrolu nad Taiwanom dynastii Čching
Čo sa potvrdilo Šimonosekiho zmluvou?,D: Právomoc Japonska nad Taiwanom
Ako sa meria hladina pH chemikálie?,C: Počet iónov vodíka v chemikálii
Čo bolo odobraté z iónov vodíka?,D: Elektróny
Ktoré z nasledujúcich tvrdení neopisuje svorku levov presne?,"C: Všetky samce a samice sú úzko prepojené

Toto tvrdenie neopisuje svorku levov presne, pretože v svorke sú úzko prepojené zvyčajne len samice, keďže tvoria veľkú rodinu sestier a dcér. Samce nie sú nevyhnutne tak úzko prepojené so všetkými členmi svorky."
Ktoré z nasledujúcich tvrdení neopisuje správanie levov presne?,"D: Ich správanie je podobné správaniu iných veľkých mačkovitých šeliem

Toto tvrdenie nie je presné, pretože levy sa svojím sociálnym správaním líšia od iných veľkých mačkovitých šeliem, ktoré zvyčajne nie sú tak sociálne a nežijú vo veľkých skupinách ako levy."
Králiky sú bežnou korisťou ktorého typu predátora?,C: Stredne veľkých mačkovitých šeliem
Ktorú z nasledujúcich možností bežne lovia menšie mačky?,A: Hlodavce
Ktorá z nasledujúcich možností nie je súčasťou spôsobu lovu ocelota?,D: Lovenie iba zvierat menšej veľkosti
Ktorá z nasledujúcich možností neopisuje ocelota presne? ,C: Majú slabý čuch
Ktorá z nasledujúcich možností sa u tigra nepovažuje za jeho najsilnejšiu stránku?,B: Lezenie
Ktorá z nasledujúcich možností je podľa úryvku rozdielom medzi tigrami a levmi?,B: Zvuk ich revu
Čo urobil podľa úryvku Robert Hooke skôr ako iní biológovia?,A: Pozoroval mŕtve bunky
Aký je pôvodný význam slova „bunka“?,B: Malá miestnosť
Akú schopnosť má podľa úryvku väčšina zvierat?,B: Pohybovať sa
Čo podľa úryvku niektoré zvieratá nemajú?,C: Mozog
Čo pomáha rastlinám pri procese fotosyntézy?,D: Slnko
Čo ľudia vydychujú a rastliny vdychujú?,D: Oxid uhličitý
Ktorý z nasledujúcich príkladov podľa úryvku bráni procesu evolúcie?,"A: Malá skupina, ktorej sa na novom mieste nedarí

Tento príklad bráni procesu evolúcie, pretože ak sa skupine nedarí, môže vyhynúť skôr, než sa stihne vyvinúť a prispôsobiť novému prostrediu, čím sa zastaví proces speciácie."
Ktoré z nasledujúcich tvrdení neopisuje proces speciácie presne? ,"A: Dochádza k nej, keď sa nová populácia nedokáže adaptovať.

Toto tvrdenie neopisuje proces speciácie presne. Speciácia nastáva, keď sa nová populácia úspešne adaptuje na nové podmienky a vyvinie sa do nového druhu, nie vtedy, keď sa nedokáže adaptovať."
Ktorá časť obehového systému privádza krv do srdca?,D: Žily
Ktoré trubice sú v obehovom systéme najmenšie?,A: Kapiláry
Ktorú z nasledujúcich možností zvyšuje schopnosť hmyzu sklopiť krídla dozadu?,"B: Miesta, kde sa môžu schovať"
"Ktorá z nasledujúcich možností nie je v úryvku spomenutá ako niečo, čo je ovplyvnené schopnosťou hmyzu lietať?",B: Dĺžka života
Ktorá z nasledujúcich charakteristík sa bežne nespája s dinosaurami?,B: Perie
Ktorá z nasledujúcich možností sa bežne nepovažuje za spoločnú charakteristiku vtákov a dinosaurov?,C: Schopnosť lietať
Ktorú časť rastlín cykasa mohol podľa úryvku Triceratops pravdepodobne požierať?,A: Špicaté listy
Ktorú z nasledujúcich možností podľa úryvku mohol Triceratops najpravdepodobnejšie požierať? ,B: Rastlinu s tvrdými vetvami
Ktoré z nasledujúcich športov sú podľa úryvku pravdepodobne veľmi obľúbené v najsevernejších regiónoch Talianska?,C: Snowboarding
V ktorých športoch Taliansko vyhralo na základe informácií v úryvku majstrovstvá sveta?,A: Futbal
Po akej udalosti určité časti Luxemburska pripadli Belgicku?,B: Po belgickej revolúcii
Ktorá z nasledujúcich možností ovplyvnila neutralitu Luxemburska?,A: Nemecká okupácia
Koľko kilometrov štvorcových celkovej rozlohy Turecka je v Európe?,D: 23 764
Koľko míľ je podľa úryvku Turecko dlhé?,A: 1 600
Na čo sa používa latinský jazyk vo Vatikáne?,A: Na náboženské ceremónie
Na čo sa vo Vatikáne taliančina nepoužíva?,C: Na náboženské ceremónie
Ktorá z nasledujúcich možností má podľa úryvku prospech zo zmiešavania zvukov na sofistikovaných počítačoch?,A: Hudba
V ktorej lokalite mala podľa úryvku väčšina domov splachovacie WC?,A: Mohenjo-daro
V ktorej z nasledujúcich lokalít sa našli pokročilé kanalizačné systémy?,A: Harappa
"Ktorá z nasledujúcich možností spôsobuje, že korčuliar sa otočí?",A: Mierne zaoblenie na spodku noža korčule
Ktorá z nasledujúcich možností podľa úryvku presne opisuje priehlbinu na nožoch moderných ľadových korčúľ?,C: Konkávna
Aký proces podľa úryvku umožňuje atómom zbaviť sa nadbytočnej energie zo svetla?,D: Vynútená emisia žiarenia
"Čo spôsobuje, že atóm emituje fotón?",B: Stimulácia spôsobená jasným svetlom
"Čo podľa úryvku spôsobí, že žiarovka prestane fungovať?",C: Vlákno vnútri žiarovky sa vypáli
Čoho môže byť potenciálne nebezpečné sa dotknúť pri výmene žiarovky?,C: Základu žiarovky
"Čo sa podľa úryvku stane, keď sa jadro rozdelí?",B: Uvoľní sa energia
Ktorá z nasledujúcich možností reflektuje hovory na dlhú vzdialenosť späť dole na Zem,B: Satelity
"Ktorá z nasledujúcich možností sa používa na to, aby sa teleskop dostal do vesmíru?",B: Rakety
"Čo by sa malo zaznamenať o cyklickej udalosti, ak chcete sledovať plynúci čas?",B: Opakovanie
Aký aspekt času sa podľa úryvku používa na porovnanie udalostí?,A: Dĺžka
Čo sa podľa úryvku považuje za typické pre následníka trónu?,B: Vzdanie sa štúdia na univerzite kvôli vstupu do armády
"Charles bol na základe informácií uvedených v úryvku prvým, ktorý urobil čo?",C: Získal titul
Z ktorej krajiny bola Trygvassonova flotila?,D: Z Nórska
V akom období dejín Nemecko vyvíjalo silný kultúrny vplyv na Estónsko?,C: Približne pred 600 rokmi
Čím bol ovplyvnený estónsky jazyk?,The correct answer is B: Nemeckou abecedou.
