question,gpt_reply
Hvilke af følgende aspekter af blogging bliver nævnt som motivation for studerende til at forbedre deres skriveevner?,B: Ønsket om at undgå kritik
Hvilket af følgende er ikke en fordel ved asynkron kommunikation for studerende? ,B: Ansigt til ansigt adgang til deres undervisere på alle tidspunkter af dagen
Hvilket af følgende aspekter af asynkron kommunikation er ifølge afsnittet ikke fleksibelt for studerende?,C: Instruktionsmateriale
"Hvad nævnes ikke i afsnittet som noget, man kan associere med middelalderborge?",D: Riddere
"Hvilket af følgende nævnes ikke i afsnittet som en lugt eller en lyd, der kan opstå i borgruiner?",C: Festbanketter
Hvilket af følgende er en nøjagtig beskrivelse af Kirby Muxloe Castle?,"B: Det krævede minimal befæstning grundet freden i landet på tidspunktet, hvor det blev bygget"
Hvilket af følgende konstruktionsprincipper ville blive anset som atypisk for Kirby Muxloe Castle i tidsperioden beskrevet i afsnittet?,B: Et fundament bygget til at modstå angreb
"Hvilket af følgende ville ifølge afsnittet være mest gavnligt for en løber, der forbereder sig til den kommende sæson?",D: Brug af fitnesscenter til at træne overkroppen
Hvilket af følgende er ifølge afsnittet yderst vigtigt for en førsteklasses half-miler?,C: Sætte en tid på under to minutter
"For en atlet, hvilket af følgende kan ikke opnås udelukkende gennem gode ernæringsvaner?",C: Eliteklasse
"Hvilket af følgende er ifølge afsnittet ikke en anbefalet måde til, at unge atleter finder mere glæde ved deres sport?",B: Konstant at præstere på eliteplan
Hvorfor vil en mellemdistanceløber ifølge afsnittet måske købe dyrere udstyr?,A: Vedkommende foretrækker det
Hvad kræver mellemdistanceløb ifølge afsnittet?,C: Meget lidt udstyr
Hvem opdagede kernemagnetisk resonans? ,C: Bloch og Purcell
I hvilket år blev det første patent givet til resonans til medicinsk billeddannelse? ,B: 1974
Hvad skal mennesker ifølge afsnittet have en stærk forståelse for for at kunne fortolke andres fysiske handlinger?,B: Intention
Hvad hjælper ifølge afsnittet forståelse af intentioner mennesker med at gøre?,A: Udelukke usikkerhed bag fysiske handlinger
Hvilket af følgende er ifølge afsnittet en nøjagtig opsummering af hovedformålet med kunstig intelligens?,D: Opgaveautomatisering
Hvilket af følgende bliver kunstig intelligens ifølge afsnittet ofte forbundet med?,C: Science fiction
Hvilket af følgende er ifølge afsnittet en fordel for nogen med konvergerende tankemønstre?,D: Huske mønstre
Hvilket af følgende bliver ifølge afsnittet ikke anset som et fokus for den konvergerende tankegang?,B: At tage sig tid
Hvilket af følgende ville ifølge afsnittet ikke blive anset som et mikroudtryk?,"D: Give en tommelfinger op

Tommelfingeren op er en gestus og ikke en ansigtsbevægelse, der varer få millisekunder, som mikroudtryk typisk gør. Mikroudtryk er subtile, kortvarige ændringer i ansigtsudtrykket, hvorimod en gestus som en tommelfinger op er en bevidst handling og varer typisk længere."
Hvilket af følgende udsagn omkring fortolkning af mikroudtryk er ikke sandt?,C: Tale såvel som ansigtsudtryk fortolkes
Hvilket af følgende blev vigtigere som følge af renæssancen? ,C: Teksterindring
Som følge af renæssancen blev der lagt mere vægt på hvilket af følgende?,C: Teksterindring
Hvilket af følgende afspejler ikke en motivation for brugen af internettet til vedvarende forhold?,C: Undersøgelse af rejser
Hvilket af følgende afspejler ikke en motivation for brugen af internettet til personlig medvirken?,A: Finde en opskrift
Hvornår stoppede Vesteuropa med at være afhængige af udefrakommende indflydelse og begyndte at udvikle sin egen stil?,A: Ved slutningen af middelalderen
Hvad var brugen af knapper til at fastgøre tøj et resultat af? ,C: Korstogene
Hvilket af følgende anses ifølge afsnittet for at være en bæredygtig og langsigtet løsning i forhold til miljøproblemer?,C: Identificere årsagen til problemerne
Hvilken af følgende løsninger ville ifølge afsnittet ikke blive anset som en behandling af symptomer på miljøproblemer?,B: Deaktivere roden til problemerne
"I hvilket land forekom den første krig i Europa, hvis centrale problem blev omtalt som værende relateret til magtbalancen fremfor et religiøst indhold?",D: Spanien
"""Hvilken krig bliver nogle gange beskrevet som den sidste """"religiøse krig""""?""",A: Trediveårskrigen
Hvilke af de følgende aspekter af den katolske kirke blev ikke undersøgt?,B: Om religionens vigtigste principper skulle revideres
Hvem blev ifølge afsnittet myrdet i Versailles?,D: En vagt
Hvilket af følgende blev kongen og dronningen ikke tvunget til af menneskemængden?,B: En abrupt afgang fra Versailles
Hvilket af følgende var ikke et resultat af Storbritanniens ukonventionelle flådekrigsførelse?,C: Der blev foretaget ændringer i international lovgivning
Hvilken udtalelse er ikke en nøjagtig beskrivelse af Storbritanniens flådeblokade mod Tyskland?,"D: Den sikrede, at neutrale skibe ikke blev bragt i fare"
For hvem er diagnosen multipel sklerose ifølge afsnittet mest sandsynlig?,A: En 32 år gammel kvinde
Hvad har deltagere i almindelig aktivitet ifølge afsnittet brug for mere støtte til?,A: Negativ opfattelse af smerte
Ifølge afsnittet bliver fægtning almindeligvis udøvet hvordan?,D: I duelformat
Ifølge afsnittet ville hvilket af følgende være en kraftig indikator for intern forgiftning?,D: En flaske med receptpligtige piller
Hvad er ifølge afsnittet det rette første skridt i vurderingen af et offer?,A: Observer området
Hvilket af følgende udsagn afspejler ikke nøjagtigt fremgangsmåden til undersøgelse af et offer?,A: Vær ikke bekymret for selv at pådrage dig skader
"Hvilke af de ændringer, som den franske revolution medførte, havde en betydelig indvirkning på arbejderklassefolk?",B: Et skift i fokus fra klasse til kompetence
Efter den franske revolution var succes i militæret og på andre områder ikke lige så sandsynligt baseret på hvad?,B: Klasse
Hvilken offentlig service siges at skabe størst utilfredshed i udviklede lande?,C: Offentlig transport
Hvad kan man ifølge afsnittet sige om offentlige transportsystemer?,"C: De skaber mange klager fra dem, som bruger dem"
Ifølge afsnittet kan hvilket af følgende være svært at vurdere på grund af uforudsigeligheden hos billister?,D: Trafikstrøm
Hvilket af følgende bliver brugt når man repræsenterer trafikstrømmen matematisk?,D: Trafiktæthed
Hvad brugte Hershey og Chase til at implantere deres DNA? ,D: Virusser
Muligheden for at videregive en mutation til sine børn er afhængig af hvad?,A: Om cellerne er kønsceller
"Ud fra informationen givet i afsnittet, hvad er de forskellige effekter af mutationer ikke afhængige af?",A: Hvor meget det genetiske materiale påvirkes
"Hvilket af følgende var ikke en grund til, at oldtidskulturer holdt geder?",C: De gav følgeskab
Målet med golf er at bruge mindst muligt af hvad?,B: Slag
"På en golfbane, hvor er græsset klippet kortest?",B: På greenen
Hvad er det almindelige formål med et eksperiment?,A: At udelukke en eller flere mulige hypoteser
Hvad hjælper ifølge afsnittet ikke med at vejlede videnskabelig research?,A: Den videnskabelige metode i sig selv
Hvilken udtalelse om tornadoer er ifølge afsnittet ikke sand?,"Den udtalelse om tornadoer, som ifølge afsnittet ikke er sand, er: 

A: Tornadoer er i stand til at ødelægge alt i nærheden

Afsnittet nævner, at tornadoer kan ødelægge alt på deres vej, hvilket betyder, at udtalelsen kan være korrekt. Derfor er det ikke den falske udtalelse baseret på informationen i afsnittet. 

De øvrige udsagn B, C, og D stemmer overens med oplysningerne i afsnittet, så de er sande. 

Hvis jeg skal vælge en udtalelse, der er direkte baseret på afsnittets information, så er A mere korrekt end de andre muligheder."
Ifølge afsnittet beskriver hvilken af de følgende udtalelser nøjagtigt størstedelen af tornadoer?,D: De kan rive træer op med rødder
Hvilket af følgende begyndte mennesker at gøre i det 16. århundrede?,D: Lave teleskoper
Hvor længe har mennesker forstørret objekter ved brug af linser?,C: I tusindvis af år
Hvad siger Muhammads grotte ifølge afsnittet om hans åndelige tilbøjeligheder eller værdier?,A: Han værdsætter fred og isolation
Hvad blev jern ifølge afsnittet først brugt til?,B: Vognveje
Hvorfor blev træhjul ifølge afsnittet erstattet med jernhjul?,D: De blev slidt ned ved brugen af jern på sporene
Hvad prægede ifølge afsnittet individer i den romantiske periode?,B: Geografi
Hvilken af følgende udtalelser afspejler ikke en generel idé om teknologisk determinisme? ,A: Teknologiens effekt på samfundet er socialt betinget
Ifølge afsnittet er hvilket af følgende ikke associeret med at trække buen?,A: En blødere lyd
Ifølge afsnittet er hvilket af følgende associeret med en blødere lyd?,"C: Et mærke, der ligner et V"
"Fossiler viser, at hænder med tiden blev tilpasset til primært at blive brugt til hvilket af følgende?",A: Manipulation
Hvilket af følgende beskriver nøjagtigt en chimpanses falanger? ,C: De bruges til at bære vægt
Udvælgelse fjerner ny genetisk variation fra hvilken pulje?,A: Usynlige
Hvilken process er ansvarlig for at tilføje genetisk variation?,C: Mutation
"""Ifølge informationen i afsnittet, hvilken af disse bør primater spise for at løse """"proteinproblemet""""?""",C: Græshopper
Hvilket af de følgende problemer er ifølge afsnittet ikke forårsaget af en mangel på essentielle aminosyrer?,A: Fordøjelsesproblemer
Hvordan signalerer medlemmer af en bestemt subkultur ofte deres tilknytning til en gruppe?,D: Ved at bruge stil som en form for symbolisme
"Ifølge teorien fremlagt i afsnittet, hvad kan der ske med et barn, som identificerer sig med en raceminoritet, der er stereotyp for at udvise truende adfærd?",B: Barnet vil med større sandsynlighed engagere sig i truende adfærd
Ifølge afsnittet vil et barns viden om racestereotyper have en indflydelse på hvilket af følgende?,B: Deres opførsel
Ifølge afsnittet kommer hvilket af følgende sandsynligvis ikke til at passe overens med opdragelsen af et vildtlevende barn?,B: Stærke samtaleevner
Ifølge afsnittet beskriver hvilket af følgende nøjagtigt vild opførsel hos børn?,B: Vild opførsel kan stamme fra mangel på socialisering
Ifølge afsnittet stemmer hvilken af følgende praksisser ikke overens med subsistensorienteret landbrug?,B: Produktion af mad for salg til andre
"Hvilket af følgende beskriver præcist, hvordan man praktiserer subsistenslandbrug?",D: Det bruges stadig af nogle landmænd i visse lande
Hvilken kategori af turisme passer museumsbesøg ind under?,C: Kulturturisme
Hvad kan ifølge afsnittet være en prioritet for ferieturister?,B: Tage en pause fra deres daglige rutine
"Hvad nævnes i afsnittet som noget, der kan mindske frygten for forandring i en lokal kirke?",A: Huske succesfulde eksempler på iværksætteradfærd
Hvad kan en forståelse for ens egen historie ifølge afsnittet hjælpe med?,C: Følelse af at være på sin plads i organisationen
Hvilke af følgende udtalelser beskriver nøjagtigt den postmoderne tilgang til læring?,D: Der er ikke nogen absolutte i læring
Hvilke af følgende udtalelser beskriver ikke nøjagtigt den postmoderne tilgang til læring?,"B: Visse læringsoplevelser bør prioriteres over andre

Den postmoderne tilgang til læring understreger friheden fra absolutter og antyder, at der ikke bør være en enkel måde at prioritere visse læringsoplevelser over andre. Derfor beskriver udsagn B ikke nøjagtigt den postmoderne tilgang."
"Efter bevidst at vågne op i løbet af den normale søvnperiode, hvilke af disse vil forstyrre processen med søvnafbrydelse?","A: Læsning i halvanden time før man falder i søvn igen

At læse i halvanden time før man falder i søvn igen vil forstyrre processen med søvnafbrydelse, da det indebærer at være vågen i en længere periode, hvilket kan gøre det sværere at falde i søvn igen hurtigt. De andre muligheder indebærer kortvarig afbrydelse, hvilket er mere i tråd med selve processen med søvnafbrydelse, hvor målet er at falde i søvn kort tid senere."
Hvilket af følgende er ikke en nøjagtig beskrivelse af søvnafbrydelse?,D: Efter opvågning er målet at falde i søvn igen inden for to timer
"Hvad øges, eftersom hjernen forsøger at have lucide drømme oftere?",D: Tiden mellem REM-faser
Hvilke af følgende negative effekter kan hyppige klardrømme have på kroppen?,B: Færre REM'er pr. nat
Hvordan minder konventionelle hold og virtuelle hold ifølge afsnittet om hinanden?,A: Begge hold forventes at præstere på samme niveau
Ifølge afsnittet er hvilken udtalelse vedrørende fysiske og virtuelle hold ikke sand?,B: Virtuelle hold agerer ofte som kontaktpunkt for konventionelle hold
"Hvilket af følgende er ikke noget, indholdsteorier fokuserer på?","A: Nye ønsker, der materialiserer sig i voksenlivet"
"Hvilket af følgende er ikke et objekt, der følger reglen om tredjedele?","B: Skabelse af liv og energi i et billede

Reglen om tredjedele handler primært om placering og komposition for at skabe balance og orden i et billede. Mens det kan bidrage til dynamik, er ""skabelse af liv og energi"" ikke en direkte følge af denne regel."
Hvilket af følgende beskriver ikke 35 mm fotografiformatet?,"C: Dets aspektratio er anderledes end mange almindelige formater

Denne mulighed beskriver ikke 35 mm fotografiformatet korrekt, da teksten netop siger, at mange almindelige formater er lig med eller tæt på dette billedformat."
"Hvordan er zoomlinser ifølge afsnittet blevet forbedret, efterhånden som producenterne har øget kvaliteten af linserne?",C: Billedkvaliteten minder om linser med en fast brændvidde
"Ud fra informationen i afsnittet, hvornår kan en zoomlinse være at foretrække i forhold til en hovedlinse?","Det rigtige svar er: D: Hvis du er på udkig efter mere fokal kompleksitet

Afsnittet beskriver, at zoomlinser kræver større fokal kompleksitet og flere linseelementer end hovedlinser, men at de kan levere en række brændvidder, hvilket kan være en fordel, hvis man ønsker mere fleksibilitet i fokal kompleksitet."
Hvilket af følgende ville ikke blive anset som en nøjagtig beskrivelse af mystik?,"D: Fokus på at søge en direkte, personlig oplevelse er sammenlignelig med mange andre former for religiøs tro og tilbedelse

Denne beskrivelse ville ikke blive anset som en nøjagtig beskrivelse af mystik, da mystik netop adskiller sig fra andre former for religiøs tro og tilbedelse ved den stærke vægt på den direkte personlige oplevelse af unikke bevidsthedstilstande."
Ifølge afsnittet er hvilket af følgende ikke et fokus for mystik?,"B: Stræben efter indsigt gennem delte, fælles oplevelser"
Hvem kan ifølge afsnittet have startet et landbrugssamfund?,C: Maorifolket fra Polynesien
"Ifølge afsnittet var den gruppe, der jagtede moaer de første indbyggere på hvilket sted?",B: New Zealand
I hvilket scenarie ville brugen af Pureland-origamimetoden gavne folderen?,D: Folderen har kun prøvet det en enkelt gang eller to
Hvilket af følgende beskriver ikke Pureland-origami nøjagtigt?,A: Det er beregnet til erfarne foldere
Ifølge afsnittet er hvilket sted ikke associeret med Indus-dalcivilisationen?,C: Alle regionerne i nordøst Afghanistan
"Hvilket af følgende bliver ikke nævnt som et muligt navn for den bronzealdercivilisation, der omtales i afsnittet?",D: Indus-dalcivilisationen
Ifølge afsnittet giver hvilket af følgende langsigtet udbytte?,A: Samarbejde med andre
"Ifølge afsnittet ville man muligvis prioritere hvilket af følgende, hvis ens fokus er på øjeblikkelige gevinster?",D: Egoisme
Hvem dækkede ifølge afsnittet en betydelig del af krigsomkostningerne?,D: Det filippinske folk
Hvilken tidsperiode kom forud for tempelriddernes periode?,C: Den tidlige middelalder
Hvilken tidsperiode kom efter tempelriddernes periode?,A: Senmiddelalderen
Hvilken medicinsk fremgangsmåde bliver ikke nævnt som værende brugt af læger og kirurger i Romerriget?,A: Behandling af post-traumatisk stres syndrom med forskellige bedøvende lægemidler
"Hvilket af følgende tilskrives ifølge afsnittet ikke de fremskridt, der blev gjort på det medicinske område i Romerriget?",C: Oprettelsen af læringshospitaler
Hvad er evnen til at se afhængig af?,A: Sanseorganer til synssystemet
Hvad afhænger variationen af øjestruktur i forskellige organismer af?,B: En organismes krav
Ifølge afsnittet er hvilken udtalelse om sikhisme unøjagtig til beskrivelse af religionen?,"B: Guruen er et fundamentalt aspekt, der er unikt for sikhisme

Denne udtalelse er unøjagtig, da det i afsnittet er nævnt, at guruen er et grundlæggende element i alle indiske religioner, ikke kun for sikhisme."
Ifølge afsnittet anses hvilket af følgende som et grundlæggende aspekt i sikh-trossystemet?,A: Gurukonceptet
Ifølge afsnittet har et barn med ADD svært ved at fokusere på hvad?,A: Skolearbejde
Hvorfor har børn med ADD ifølge afsnittet en tendens til at engagere sig i risikabel adfærd?,D: For at stimulere deres hjerne
Ifølge informationen i afsnittet er hvilket af disse ikke et eksempel på stilladsering?,"C: Et selvstændigt studieprogram

Et selvstændigt studieprogram er ikke et eksempel på stilladsering, da stilladsering indebærer at have en form for støtte eller vejledning, som enten kan komme fra en person (lærer, tutor, træner) eller et virtuelt hjælpemiddel (såsom den lille papirclips-mand i Microsoft Office). Et selvstændigt studieprogram indebærer, at den studerende arbejder alene uden ekstern støtte, og derfor betragtes det ikke som stilladsering."
Hvilket af følgende beskriver ikke nøjagtigt konceptet stilladsering?,C: Det er også kendt som projektbaseret læring
"Ifølge afsnittet kunne hvilken MySpace-funktion være til fordel for studerende, der har problemer med at læse?",A: Brugertilpasning
Ifølge afsnittet var hvilket af følgende ikke en del af Krushchevs svar på arbejdernes optøjer?,"C: Øge lønnedskæringer

Ifølge afsnittet øgede Khrusjtjov ikke lønnedskæringerne som en del af sit svar på arbejdernes optøjer. Tværtimod imødekom han visse økonomiske krav."
Hvilket af følgende var ikke årsagen til urolighederne i Polen?,D: Udpegelsen af Wladyslaw Gomulka
Ifølge afsnittet havde hvilket af følgende ikke indflydelse på forholdet mellem Sovjetunionen og USA?,B: Meninger om Tyskland
Hvilket af følgende beskriver ikke nøjagtigt formålet med at sende nerveimpulser gennem kroppen?,A: Nedsætte blodgennemstrømning
Hvad kan man finde på Giza-plateauet?,"På Giza-plateauet kan man finde:

A: Grave  
B: Templer  
D: Den store pyramide  

Den korrekte kombination af svar er A, B og D. Option C, ""Alle syv vidundere"", er ikke korrekt, da kun den store pyramide er det eneste af de syv vidundere, der stadig eksisterer."
Hvad var formålet med den store pyramide?,B: At ære en farao
"Hvem er ansvarlig for vores viden om pyromanen, der ødelagde templet?",C: Strabo
Hvilket er et nøjagtigt udsagn om genopbygningen af Artemis' tempel?,B: Det blev genopbygget efter Alexander Den Stores regeringstid
Hvornår var det tidligste ifølge afsnittet en art begyndte at gå på to ben?,A: Syv millioner år siden
Hvilken af disse arter gik regelmæssigt på to ben?,B: Homo Erectus
Hvad prøvede den tyske flåde at opnå i anden verdenskrig?,B: Forhindre Storbritannien i at modtage mennesker og varer
"Ifølge informationen i afsnittet, hvem havde mest succes med deres flådekrigsførelse i den nordatlantiske kampagne?",A: Briterne og amerikanerne
"Hvad eksisterede ikke, da Assyrerne begyndte at bruge kavaleri?",A: Sadler
Hvordan bliver kampe med kavaleri udkæmpet?,C: Til hest
Hvor ville man ifølge afsnittet ikke finde den almindelige babylonske borger?,D: Bringe ofringer til en indre helligdom
Hvilke af de følgende var tilegnet specifikt til præster?,B: Indre helligdomme
Hvornår blev Kong Tutankhamun kendt?,C: Efter opdagelsen af hans grav
Hvad gjorde Kong Tutankhamun til en kendt egyptisk konge?,A: Opdagelsen af hans urørte grav
Hvad kunne den græske poet Homer ikke?,B: Se
Hvilken kendt græker er kendt for andet end litteratur?,C: Pythagoras
Hvor brugte hebraiske familier meget af deres tid?,A: Udendørs
Hvad var ikke særligt vigtigt for hebraiske familier?,C: Deres hjem
Hvilket af følgende er ikke beskrevet som en forskel mellem skandinaviske lande?,B: Landet
Hvem bosatte Grønland først?,A: Inuitstammer
Hvilken gruppe ville foretrække at spise uden stole?,C: Rige romerske mænd
Hvilket af følgende ville ikke være en del af et romersk festmåltid i oldtiden?,D: Et fad med stegt kalkun
Ifølge afsnittet har hvilket af følgende højst sandsynligt ikke en længerevarende indflydelse?,B: En mindre kultur
Ifølge afsnittet kommer hvad forud for en nation?,C: En bystat
Hvilken udtalelse om Drukgyal Dzong er ikke sand?,B: Det er placeret i Bhutan
Hvilken udtalelse beskriver nøjagtigt resultatet af nedbrændingen af Drukgyal Dzong?,A: Det eneste overlevende relikvie var et billede af Zhabdrung Ngawang Namgyal
Hvilken af følgende udtalelser om Cambodia er sand?,D: Thailænderne ødelagde Phnom Phen
Hvilken af de følgende udtalelser beskriver nøjagtigt invasionerne af Cambodia?,D: Thailænderne invaderede Cambodja flere gange
Hvilket af følgende gjorde det Nederlandske Ostindiske Kompagni ikke i deres tid i Taiwan?,D: Frivilligt give kontrollen af Taiwan til Qing-dynastiet
Hvad blev fastslået i Shimonoseki-traktaten?,D: Japans myndighed over Taiwan
Hvordan måles pH-niveauet i kemikalier?,"C: Mængden af brint-ioner, der er i kemikaliet"
Hvad blev fjernet fra brint-ioner?,D: Elektroner
Hvilken af følgende udtalelser beskriver ikke nøjagtigt en løveflok?,"C: Alle hanner og hunner er tæt beslægtet

Denne udtalelse er ikke korrekt, fordi selvom hunnerne i en løveflok normalt er tæt beslægtede, er hannerne ofte ikke beslægtede med hunnerne. Hannerne forlader normalt deres fødeflokke og slutter sig til nye flokke, hvilket betyder, at de ikke nødvendigvis er tæt beslægtede med hunnerne i flokken."
Hvilken af følgende udtalelser beskriver ikke nøjagtigt løvernes adfærd?,"D: Deres opførsel minder om andre store kattes

Denne udtalelse beskriver ikke nøjagtigt løvernes adfærd, da løver som nævnt adskiller sig fra andre store katte ved at være mere sociale og leve i flokke, hvilket gør deres opførsel mere sammenlignelig med ulve eller hunde."
For hvilket rovdyr er kaniner et typisk bytte?,C: Mellemstore katte
Små katte jagter typisk hvilket af følgende?,A: Gnavere
Hvilket af følgende er ikke en del af en ozelots jagtmetoder?,D: Kun jage efter mindre dyr
Hvilket af følgende beskriver ikke nøjagtigt en ozelot? ,C: Deres lugtesans er svag
Hvilket af følgende ville ikke blive anset for at være en tigers største styrke?,"B: Klatring

Ifølge teksten er klatring ikke en af tigerens største styrker, da det er nævnt, at tigeren kan klatre, men ikke godt. De andre muligheder (brølen, spring og træk) er ikke angivet som svage punkter i teksten."
Ifølge afsnittet er hvilket af følgende en forskel mellem tigre og løver?,B: Lyden af deres brøl
Ifølge afsnittet gjorde Robert Hooke hvad før andre biologer?,A: Observerede døde celler
"""Hvad er oprindelsen af ordet """"celle""""?""",B: Lille rum
Ifølge afsnittet har de fleste dyr evnen til hvad?,B: Bevæge sig
Ifølge afsnittet har nogle dyr ikke hvad?,C: Hjerner
Hvad hjælper planter ved fotosyntese?,D: Sol
"Hvad udånder mennesker, som planter indånder?",D: Kuldioxid
Ifølge afsnittet vil hvilket af følgende eksempler forhindre evolutionsprocessen?,"A: En lille gruppe, der ikke formår at trives et nyt sted"
Hvilken af følgende udtalelser beskriver ikke nøjagtigt artsdannelsesprocessen? ,"A: Den sker, når en population ikke kan tilpasse sig"
Hvilken del af kredsløbet bringer blod til hjertet?,D: Vener
Hvilke årer er de mindste i kredsløbssystemet?,A: Kapillærer
Et insekts evne til at folde sine vinger sammen øger hvilket af følgende?,B: Gemmesteder
"Hvilket af følgende nævnes ikke i afsnittet som noget, der påvirkes af et insekts flyveevne?",B: Livslængde
Hvilket af følgende træk forbindes almindeligvis ikke med dinosaurer?,B: Fjer
"Hvilket af følgende betragtes almindeligvis ikke som et træk, der deles af både fugle og dinosaurer?",C: Evnen til at flyve
Hvilken del af en cycadplante ville en Triceratops ifølge afsnittet sandsynligvis spise?,B: Stammen
Ifølge afsnittet kunne en Triceratops finde på at spise hvilket af følgende? ,B: En plante med hårde grene
Ifølge afsnittet er hvilken af følgende sportsgrene sandsynligvis mest populær i den nordligste del af Italien?,C: Snowboarding
Ifølge informationen i afsnittet vandt Italien et verdensmesterskab i hvilken af følgende sportsgrene?,A: Fodbold
Efter hvilken begivenhed blev visse dele af Luxembourg en del af Belgien?,B: Den belgiske revolution
Hvilket af følgende havde en indflydelse på Luxembourgs neutralitet?,"A: Den tyske besættelse

Den tyske besættelse under både første og anden verdenskrig påvirkede Luxembourgs status som neutralt land, da det blev tvunget ind i konflikter på trods af sin neutralitetspolitik."
Hvor mange kvadratkilometer af Tyrkiets samlede areal er i Europa?,D: 23764
Ifølge afsnittet er Tyrkiet hvor mange mil langt?,A: 1600
Hvad bruges det latinske sprog til i Vatikanstaten?,A: Religiøse ceremonier
I Vatikanstaten bruger man ikke italiensk til hvad?,C: Religiøse ceremonier
Hvilket af følgende drager ifølge afsnittet fordel af lydmixning på avancerede computere?,A: Musik
Ifølge afsnittet havde de fleste hjem i hvilket område toiletter med skyl?,A: Mohenjo-daro
Hvilket af følgende steder har man fundet sofistikerede kloaksystemer?,A: Harappa
Hvilket af følgende kan få en skøjteløber til at dreje?,A: Den lille kurve på bunden af en skøjtes klinge
Ifølge afsnittet beskriver hvilket af følgende nøjagtigt hulningen på klingen af en moderne skøjte?,C: Konkav
"Hvad er ifølge afsnittet den proces, der gør det muligt for atomer at fjerne overskydende energi fra lyset?",D: Stimuleret udsendelse af stråling
Hvad får et atom til at udsende et foton?,B: Stimulering forårsaget af skarpt lys
Hvad vil ifølge afsnittet til sidst få en glødepære til at holde op med at virke?,C: Glødetråden inden i pæren brænder ud
"Hvilket af følgende kan potentielt være farligt at røre ved, når man udskifter en pære?","C: Bunden af pæren

Det kan være farligt at røre ved bunden af pæren, hvis der stadig er elektricitet tilsluttet."
"Hvad sker der ifølge afsnittet, hvis en kerne splittes?",B: Energi frigives
Hvilket af følgende reflekterer langdistanceopkald ned til jorden?,B: Satellitter
Hvilke af disse bruges til at sende teleskoper ud i rummet?,B: Raketter
Hvad bør man bemærke om en cyklisk begivenhed for at følge tidens gang?,B: Gentagelse
Hvilket aspekt af en begivenhed bruger man ifølge afsnittet tid til at sammenligne?,A: Længde
Hvilket af følgende anses ifølge afsnittet som almindeligt for en tronarving?,B: Undgå universitetet for at tage i militæret
"Ifølge informationen i afsnittet var Charles den første, der gjorde hvad?",C: Fik en universitetsgrad
Hvilket land er Trygvassons flåde fra?,D: Norge
På hvilket tidspunkt i historien havde Tyskland en stor kulturel indflydelse på Estland?,C: Omkring 600 år siden
Hvad blev det estiske sprog påvirket af?,The correct answer is B: Det tyske alfabet.
"Ifølge afsnittet har hvilken faktor en indflydelse på, hvor mange indfødte hindi-talere, der er?","A: Hvis dialekter, der ligger tæt op af hindi, også tælles med"
Hvilket af følgende er en sand udtalelse om sprogene hindi og urdu?,B: Deres skrift er forskellig
Hvilket af følgende er ikke en nøjagtig beskrivelse af Hangeul-alfabetet?,B: Alfabetets oprindelige navn var Hunan Jeongeum
Hunmin Jeongeum skiftede med tiden til hvad?,B: Hangeul
Ifølge afsnittet blev hvilke sprog påvirket af sanskrit?,D: Indiske sprog
Ifølge afsnittet blev brugen af sanskrit mindsket grundet hvad?,D: Hierarki
