question,gpt_reply
Кадоме аз ҷанбаҳои зерини блоггинг ҳамчун ҳавасмандкунанда барои донишҷӯён баҳри такмил додани малакаҳои навиштани худ зикр шудааст?,C: Нигоҳ доштани таваҷҷӯҳи шунавандагони худ
Кадоме аз инҳо бартарии муоширати асинхронӣ барои донишҷӯён нест? ,Bартарии муоширати асинхронӣ барои донишҷӯён нест. A: Истифодаи интернет ҳамчун манбаъ
"Мувофиқи ин порча, кадоме аз ҷанбаҳои зерини муоширати асинхронӣ барои донишҷӯён мутобиқшаванда нест?",C: Маводи таълимӣ
"Дар ин порчаи матн чӣ ҳамчун чизе, ки шахс метавонад бо қасрҳои асримиёнагӣ алоқаманд кунад, зикр нашудааст?",A: Чоҳҳои зеризаминӣ
"Кадоме аз инҳо дар порчаи матн ҳамчун бӯй ё овоз зикр нашудааст, ки дар байни харобаҳои қалъа тасаввур карда шавад?",C: Зиёфатҳо
Кадоме аз инҳо тавсифи дақиқи Қалъаи Кирби Мукслоу аст?,B: Он аз сабаби хусусияти осоиштаи кишвар дар замони сохтмон мустаҳкамкунии ҳадди ақалро талаб мекард
Кадоме аз хусусиятҳои зерини сохторро барои Қалъаи Кирби Мукслоу дар давраи дар порчаи матн тасвиршуда ғайриоддӣ ҳисобидан мумкин аст?,A: Тирезаҳои бузург
"Мувофиқи порчаи матн, кадоме аз инҳо барои давандае, ки ба мавсими оянда омодагӣ мебинад, муфидтар хоҳад буд?",D: Истифодаи толори варзишӣ барои машқи қисми болоии бадан
"Тибқи порчаи матн, кадоме аз инҳо барои давандаи ниммиллии аввалиндараҷа аҳамияти ниҳоят бузург дорад?",B: Ташаккули тобоварӣ нисбат ба суръат
Кадоме аз инҳоро барои варзишгар танҳо тавассути ғизои дуруст ба даст овардан ғайриимкон аст?,C: Нишондиҳандаҳои элита
"Дар асоси порчаи матн, кадоме аз инҳо ҳамчун роҳи варзишгарони ҷавон барои баҳрагирии зиёдтар аз варзиши худ пешниҳод карда намешавад?",B: Пайваста ба нишондиҳандаҳои элита оварда расонад
"Тибқи порчаи матн, чаро давандаи масофаи миёна мумкин аст намуди таҷҳизоти лозимаи гаронтар харад?",D: Дар бораи таҷҳизоти арзонтар фикрҳои нодуруст вуҷуд дорад
"Мувофиқи порчаи матн, барои дав дар масоҳати миёна чӣ лозим аст?",C: Таҷҳизоти кам
Резонанси ядроии магнитиро кӣ кашф кардааст? ,C: Блох ва Пурселл
Аввалин патент барои тасвири резонансии тиббӣ кадом сол дода шуд? ,B: 1974
"Тибқи порчаи матн, одамон барои тафсири амалҳои ҷисмонии дигарон чиро бояд хуб дарк кунанд?",B: Ният
"Тибқи порчаи матн, фаҳмидани ният ба одамон кӯмак мекунад, ки чӣ кор кунанд?",A: Бартараф сохтани номуайянии имконпазир дар амалҳои ҷисмонӣ
"Мувофиқи порчаи матн, кадоме аз инҳо тавсифи дақиқи ҳадафи асосии ақли сунъӣ аст?",D: Автоматизатсиякунонии вазифаҳо
Тибқи порчаи матн ақли сунъӣ аксар вақт бо кадоме аз инҳо алоқаманд аст?,C: Фантастикаи илмӣ
"Тибқи порчаи матн, кадоме аз инҳо қудрати шахси дорои тарзҳои фикрронии конвергентӣ аст?",D: Ба ёд гирифтани намунаҳо
"Мувофиқи порчаи мазкур, кадоме аз инҳо диққати фикрронии конвергентӣ ҳисобида намешавад?",B: Вақти касеро гирифтан
"Тибқи порчаи матн, кадоме аз инҳо ифодаи хурд ҳисобида намешавад?",D: Нишон додани ангушти калон
Кадоме аз гуфтаҳои зерин дар бораи тафсири ифодаҳои хурд нодуруст аст?,C: Ҳам сухан ва ҳам ифодаи чеҳра тафсир карда мешавад
Кадоме аз инҳо дар натиҷаи Таҷаддуд бештар муҳимият пайдо кард? ,B: Паҳн кардани дониш
Дар натиҷаи Таҷаддуд ба кадоме аз омилҳои зерин камтар таваҷҷӯҳ зоҳир карда шуд?,A: Хотираҳои инфиродӣ
Кадоме аз инҳо ҳавасмандии истифодаи интернетро барои муносибатҳои давомдор инъикос намекунад?,C: Омӯзиши сафар
Кадоме аз инҳо ҳавасмандии истифодаи интернетро барои иштироки шахсӣ инъикос намекунад?,A: Ҷустуҷӯи дастур
Кай Аврупои Ғарбӣ аз такя ба таъсир даст кашид ва ба рушди услуби худ шурӯъ кард?,A: Дар охири асрҳои миёна
Истифодаи тугмаҳо барои бастани либос натиҷаи чӣ буд? ,C: Салибдорон
"Тибқи порчаи матн, кадоме аз инҳо ҳалли дарозмуддати мушкилоти экологӣ ҳисобида мешавад?",C: Муайян кардани сабаби мушкилот
"Тибқи порчаи матн, кадоме аз ҳалли зерин ҳамчун табобати нишонаҳои мушкилоти экологӣ баррасӣ намешавад?",B: Барканор кардани решаи мушкилот
"Ҷанги аввал дар Аврупо дар кадом кишвар рух дод, ки мушкилоти марказии он ба мувозинаи қувваҳо вобаста буд, на мазмуни динӣ?",D: Испания
"""Кадом ҷангро баъзан """"ҷанги динӣ"""" меноманд?""",A: Ҷанги сӣ сола
Кадоме аз ҷанбаҳои зерини Калисои католикӣ бодиққат омӯхта нашудааст?,B: Оё постулати асосии дин бояд тағйир дода шаванд
"Тибқи порчаи матн, дар Версал кӣ кушта шудааст?",D: Посбон
Кадоме аз инҳо аз ҷониби мафиа ба подшоҳ ва малика маҷбур карда нашудааст?,A: Тирезаҳои кушодаи фойтуни онҳо
Кадоме аз инҳо натиҷаи ҷанги ғайримуқаррарии баҳрии Бритониё набуд?,C: Ба ҳуқуқи байналмилалӣ тағйирот ворид карда шуд
Кадом изҳорот муҳосираи баҳрии Бритониё ва Олмонро нодуруст тавсиф мекунад?,"D: Ин кафолат медод, ки киштиҳои бетараф ба хатар дучор намешаванд"
"Дар асоси ин порча, ташхиси MS (суддабандии бофтаи узвҳо ва фаромӯшхотирӣ) барои кӣ бештар эҳтимол дорад?",A: Зани 32-сола
"Мувофиқи порчаи матн, иштирокчиёни фаъолияти ҷисмонӣ ба дастгирии бештар ниёз доштанд барои чӣ?",A: Дарки манфии дард
"Тибқи порча, шамшербозӣ одатан чӣ гуна бозӣ мекунад?",D: Дар формати дуэл
"Тибқи порчаи матн, кадоме аз инҳо қавитарин аломатҳои заҳролудшавии дохилӣ хоҳад буд?",D: Зарфи дору мувофиқи дорухат
"Тибқи порчаи матн, қадами аввалини дуруст ҳангоми арзёбии ҷабрдида чист?",A: Ҳодисаро аз назар гузаронидан
Кадоме аз изҳороти зерин раванди санҷиши ҷабрдидаро нодуруст инъикос мекунад?,"A: Дар бораи осеби худ хавотир нашудан

Ин изҳорот раванди санҷиши ҷабрдидаро нодуруст инъикос мекунад, зеро бехатарии шахсӣ ҳангоми наздик шудан ба ҷабрдида бояд афзалият дошта бошад."
Кадоме аз тағйиротҳои инқилоби Фаронса ба шаҳрвандони синфи коргар таъсири назаррас расонд?,B: Гузариш аз синф ба салоҳият
Пас аз инқилоби Фаронса муваффақият дар артиш ва дигар касбҳо камтар ба чӣ асос ёфтааст?,A: Дастовард
Кадом хадамоти давлатӣ дар кишварҳои пешрафта бештар норозигӣ ба бор меорад?,C: Нақлиёти ҷамъиятӣ
"Тибқи порчаи матн, дар бораи системаҳои нақлиёти ҷамъиятӣ чӣ гуфтан мумкин аст?","C: Онҳо барои онҳое, ки аз онҳо истифода мебаранд, шикоятҳои зиёд ба бор меоранд"
"Мувофиқи порчаи матн, кадоме аз инҳоро аз сабаби пешгӯинашавандаи ронандагон арзёбӣ кардан душвор аст?",D: Ҷараёни нақлиёт
Кадоме аз инҳо ҳангоми ифодаи математикии ҷараёни нақлиёт истифода мешавад?,D: Зичии ҳаракат
Ҳерши ва Чейз барои гузаронидани ДНК-и худ чӣ истифода карданд? ,D: Вирусҳо
Қобилияти интиқоли мутатсия ба насл аз чӣ вобаста аст?,A: Агар ҳуҷайраҳо дар хати ҷанин бошанд
"Дар асоси маълумоти порчаи матн, таъсири гуногуни мутатсия ба чӣ такя намекунад?",A: Кадом қисми маводи генетикӣ таъсир мерасонад
Кадоме аз инҳо сабаби нигоҳ доштани бузҳо дар фарҳангҳои қадим набуд?,C: Онҳо муоширати дӯстона пешниҳод мекарданд
Ҳадафи гольф гирифтани миқдори камтарини чӣ аст?,B: Зарбаҳо
Алаф дар майдони гольф дар куҷо кӯтоҳтар бурида шудааст?,B: Дар сабз
Ҳадафи маъмулии озмоиш чист?,A: Барои истисно кардани як ё якчанд фарзияҳои имконпазир
"Тибқи порчаи матн, чӣ ба роҳнамоии тадқиқотҳои илмӣ кӯмак намекунад?",A: Танҳо усули илмӣ
"Тибқи порчаи матн, кадом изҳороти торнадоҳо дуруст нест?","C: Аксари торнадоҳо зиёда аз се соат давом мекунанд

Ин изҳорот дуруст нест, зеро дар порча гуфта шудааст, ки ""ду фоизи қавитарин торнадо беш аз се соат тӯл мекашад"", ки маънои онро дорад, ки аксарияти торнадоҳо ҳамин қадар дароз намекашанд."
"Дар асоси порчаи овардашуда, кадоме аз изҳороти зерин аксари торнадоҳоро дақиқ тавсиф мекунад?",D: Онҳо қодиранд дарахтонро аз замин канда гиранд
Кадоме аз инҳоро одамон дар асри 16 оғоз карданд?,D: Сохтани телескопҳо
Чӣ қадар вақт одамон объектҳоро бо линзаҳо бузург мекунанд?,C: Дар тӯли ҳазорсолаҳо
"Дар асоси порчаи матн, ғори Муҳаммад дар бораи амалия ё арзишҳои маънавии Ӯ чӣ мегӯяд?",A: Ӯ сулҳ ва ҷудоиро қадр мекунад
"Тибқи порчаи матн, оҳан аввал барои чӣ истифода мешуд?",D: Релсҳо
"Мувофиқи порчаи матн, чаро чархҳои чӯбӣ бо чархҳои оҳанӣ иваз карда шуданд?",D: Онҳо аз оҳани рельсҳо фарсуда шуданд
"Мувофиқи порчаи матн, фард дар давраи Романтизм чӣ гуна шакл гирифтааст?",B: Ҷуғрофия
Кадоме аз изҳороти зерин ғояи умумии детерминизми технологиро инъикос намекунад? ,A: Таъсири технология ба ҷомеа аз ҷиҳати иҷтимоӣ муайян карда мешавад.
Мувофиқи порчаи матн кадоме аз инҳо ба кашидани камон алоқаманд нест?,A: Садои мулоимтар
Мувофиқи порчаи матн кадоме аз инҳо бо садои мулоимтар алоқаманд аст?,C: Аломати монанди V
"Устухонҳои кофта нишон медиҳанд, ки дастҳо дар охир мутобиқ шудаанд, асосан барои кадом мақсадҳои зерин истифода шаванд?",A: Манипулятсия
Кадоме аз инҳо буғумҳои кушодаи ангуштони шимпанзеро дуруст тавсиф мекунад? ,A: Онҳо аз одамон кушодатар ҳастанд
Интихоби тағйирёбии генетикиро аз кадом захира хориҷ мекунад?,D: Ошкоро
Кадом раванд барои илова кардани тағйирёбии генетикӣ масъул аст?,C: Мутатсия
"""Бар асоси маълумоте, ки дар порчаи матн омадааст, примат бояд кадоме аз инҳоро бихӯрад, то """"мушкилоти сафеда"""" -ро ҳал кунад?""",C: Малахҳо
Мувофиқи порчаи матн кадоме аз мушкилоти зерин дар натиҷаи нарасидани аминокислотаҳои зарурӣ ба вуҷуд намеояд?,A: Мушкилоти ҳозима
Чӣ гуна намояндагони як зерфарҳанги муайян аксар вақт мансубияти худро ба гурӯҳ нишон медиҳанд?,D: Истифодаи услуб ҳамчун шакли рамзӣ
"Мувофиқи назарияе, ки дар порчаи матн оварда шудааст, бо кӯдаке, ки бо стереотипҳо нажодӣ, ки ҳамчун рафтори таҳдидкунанда тасаввур карда мешавад, чӣ рӯй дода метавонад?",B: Кӯдак бештар ба рафтори таҳдидкунанда майл мекунад
"Мувофиқи порчаи матн, дониши кӯдак дар бораи стереотипҳои нажодӣ метавонад ба кадоме аз инҳо таъсир расонад?",B: Рафтори онҳо
"Мувофиқи порчаи матн, кадоме аз инҳо барои тарбияи кӯдаки ваҳшӣ мувофиқ нест?",B: Малакаҳои қавии гуфтугӯ
"Мувофиқи порчаи матн, кадоме аз инҳо рафтори ваҳширо дар кӯдакон дуруст тавсиф мекунад?",B: Рафтори ваҳшӣ метавонад сабаби набудани ҷамъиятикунонӣ бошад
Дар асоси порчаи дар боло овардашуда кадоме аз амалияҳои зерин ба кишоварзии табиӣ мувофиқат намекунад?,C: Таваҷҷӯҳ ба ҳосили баланд ва технологияи пешрафта
Кадоме аз инҳо амалияи кишоварзии табииро дуруст тавсиф мекунад?,D: Дар баъзе кишварҳо аз он то ҳол кишоварзон истифода мебаранд
Ташрифоварӣ ба осорхона ба кадом категорияи туризм дохил мешавад?,C: Туризми фарҳангӣ
"Мувофиқи порча, барои сайёҳони фароғатӣ чӣ афзалият дошта метавонад?",B: Танаффус аз реҷаи ҳаррӯзаи худ
"Дар порчаи матн чӣ гуфта шудааст, ки тарс аз тағирот дар калисои маҳаллӣ кам карда шуд?",A: Ба ёд овардани намунаҳои бомуваффақияти рафтори соҳибкорӣ
"Мувофиқи порчаи матн, фаҳмиши таърихи худ ба чӣ кӯмак карда метавонад?",C: Дарёфти ҳисси ҷои худ дар ташкилот
Кадоме аз изҳороти зерин равиши постмодернӣ ба таълим дақиқ тавсиф мекунад?,D: Дар таълим ягон чизи мутлақ вуҷуд надорад
Кадоме аз гуфтаҳои зерин муносибати постмодерниро ба таълим дуруст инъикос намекунад?,B: Баъзе таҷрибаҳои омӯзишӣ бояд аз дигарон бартарӣ дошта бошанд
"Пас аз бедоршавии мақсаднок дар давраи муқаррарии хоб, кадоме аз онҳо ба раванди қатъи хоб халал мерасонад?",C: Хомӯш кардани соати зангдори сари бистар ва пас аз бист дақиқа боз хоб рафтан.
Кадоме аз инҳо тавсифи дақиқи қатъи хоб нест?,"D: Пас аз бедор شدن, ҳадаф ин аст, ки дар давоми ду соат ба хоб баргардед

Ин тавсиф ба қатъи хоб мувофиқ нест. Қатъи хоб ҳадаф дорад, ки шуморо барои муддати кӯтоҳ (10-60 дақиқа) бедор кунад, на барои ду соат."
"Вақте ки мағзи сар аксар вақт хоби возеҳу равшанро дидан мехоҳад, чӣ афзоиш меёбад?",A: Шумораи шумораҳои REM
Кадоме аз таъсири манфии зерин метавонад хоби возеҳу равшанро ба бадан дошта бошад?,B: Шумораи кам шудани REM
"Мувофиқи порчаи матн, дастаҳои муқаррарӣ ва виртуалӣ чӣ гуна ба ҳам монанданд?","A: Интизор меравад, ки ҳарду даста дар як сатҳ баромад кунанд"
"Бар асоси порчаи матн, кадом изҳорот дар бораи дастаҳои ҷисмонӣ ва виртуалӣ дуруст нест?","A: Дастаҳои муқаррарӣ одатан талаботи баландтар доранд

Ин изҳорот дар бораи порчаи матн дуруст нест, зеро порчаи матн мегӯяд, ки ҳардуи дастаҳои виртуалӣ ва муқаррарӣ ҳамон стандартҳои маҳоратро риоя мекунанд."
Кадоме аз инҳо дар мавзӯи назарияҳои муҳтаво нест?,D: Фаҳмиши ҳамдардии одамон
Кадоме аз инҳо ба қоидаҳои сеюм мувофиқат намекунад?,A: Эҷоди заминаи асосӣ барои ҷойгир кардани иншооти асосӣ
Кадоме аз инҳо формати акси 35мм-ро тавсиф намекунад?,C: Он нисбат ба бисёр форматҳои маъмул таносуби дигар дорад
"Мувофиқи порчаи матн, вақте ки истеҳсолкунандагон сифати объективҳоро баланд мебардоранд,тағйири миқёси объективҳо чӣ гуна такмил дода шуданд?",C: Сифати аксҳои онҳо ба объективҳо бо дарозии фокуси собит монанд аст
"Дар асоси маълумоти дар порчаи мазкур мавҷудбуда, дар кадом ҳолатҳо объективҳои зум нисбат ба объективҳои аввалиндараҷа афзалтар аст?",D: Агар шумо доираи мураккабтарро ҷустуҷӯ кунед
Кадоме аз инҳо тавсифи дақиқи тасаввуф ҳисобида намешавад?,"D: Таъкид ба ҷустуҷӯи таҷрибаи мустақими шахсӣ бо бисёр шаклҳои дигари эътиқод ва ибодати динӣ қобили муқоиса аст

Ин изҳорот тасаввуфро дуруст тавсиф намекунад, зеро тасаввуф бо таъкид ба таҷрибаи мустақими шахсӣ фарқ мекунад аз дигар шаклҳои эътиқод ва парастиши динӣ."
"Мувофиқи порчаи матн, кадоме аз инҳо дар маркази тасаввуф нест?",B: Ҷустуҷӯи фаҳмиш тавассути таҷрибаи муштарак ва ҷомеа
Мувофиқи порчаи матн кӣ метавонист ҷамъияти хоҷагии қишлоқро ташкил кунад?,C: Мардуми маори аз Полинезия
"Мувофики порчаи матн гурӯҳе, ки моасро шикор мекардаанд, аввалин сокинони кадом макон буданд?",B: Зеландияи Нав
Дар кадом сенария истифодаи усули оригами тоза ба муаллиф фоида меорад?,D: Муаллиф инро танҳо як ё ду бор қаблан санҷидааст
Кадоме аз инҳо оригами тоза заминро дуруст тавсиф намекунад?,A: Он барои муаллифони ботаҷриба пешбинӣ шудааст
"Мувофиқи порчаи матн, кадом макон бо Тамаддуни Водии Ҳинд алоқаманд нест?",C: Ҳама минтақаҳои шимолу шарқи Афғонистон
"Кадоме аз инҳо ҳамчун номи эҳтимолии тамаддуни асри биринҷӣ, ки дар порчаи матн баррасӣ мешавад, зикр нашудааст?",C: Тамаддуни дарёи Ҳинд
"Тибқи порчаи матн, кадоме аз инҳо пирӯзии дарозмуддат медиҳад?",A: Ҳамкорӣ бо дигарон
"Мувофиқи порчаи матн, агар таваҷҷӯҳи касе ба манфиатҳои фаврӣ бошад,кадоме аз инҳо метавонад афзалият диҳанд?",D: Худхоҳӣ
"Мувофиқи порчаи матн, кӣ қисми зиёди хароҷоти ҳарбиро пӯшонидаст?",D: Мардуми Филиппин
Кадом давра пеш аз давраи Тамплиерҳо буд?,C: Аввали Асрҳои миёна
Пас аз давраи Тамплиерҳо кадом давра фаро расид?,A: Асрҳои миёнаи дертар
Кадом табобат ё тартиби тиббиро дар замони Рим табибон ва ҷарроҳон истифода намебурданд?,"A: Табобати бемории стресси пас аз осеб бо доруҳои гуногуни тасаллобахш

Дар замони Рим, дарки бемории стресси пас аз осеб ва табобати он бо тарзҳои систематикӣ ва муосир вуҷуд надошт. Гарчанде ки табибон ва ҷарроҳони Рим аз доруҳои тасаллобахш барои коҳиши дард истифода мебурданд, табобати мушаххаси стресси пас аз осеб дар доираи дониши тиббии он замон набуд."
"Тибқи порчаи матн, кадоме аз инҳо ба пешрафти соҳаи тиб дар замони империяи Рим мансуб нест?",C: Ташкили беморхонаҳои таълимӣ
Қобилияти дидан аз чӣ вобаста аст?,A: Узвҳои ҳиссиётӣ ё системаи биниши чашмҳо
Фарқияти сохтори чашмро дар организмҳои гуногун чӣ муайян мекунад?,B: Талаботи бадан
"Мувофиқи порчаи матн, кадом изҳорот дар бораи сикхизм динро дақиқ тавсиф намекунад?","B: Гуру як ҷанбаи бунёдии хоси сикхизм аст

Маълумоти порчаи матн мегӯяд, ки гуру ҷанбаи бунёдии ҳамаи динҳои ҳиндуӣ мебошад, на танҳо хоси сикхизм."
"Мувофиқи порчаи матн, кадоме аз инҳо ҷанбаи асосии системаи эътиқоди сикҳ ҳисобида мешавад?",A: Консепсияи гуру
"Мувофиқи порчаи матн, барои кӯдакони гирифтори норасоии диққат ба таваҷҷӯҳ кардан ба чӣ душвор шуда метавонад?",A: Корҳои мактабӣ
"Мувофиқи порча, чаро кӯдакони гирифтори норасоии диққат ба рафторҳои хатарнок даст мезананд?",D: Барои ҳавасманд кардани майнаи онҳо
"Бар асоси маълумоте, ки дар порчаи матн оварда шудааст, кадоме аз онҳо намунаи скаффолдинг нест?","C: Барномаи омӯзиши мустақил

Барномаи омӯзиши мустақил эҳтимолан ба донишҷӯён имкон медиҳад, ки бе дастгирии иловагӣ ё роҳнамоии мутяшаккилона ба омӯзиш машғул шаванд, ки ин бо консепсияи скаффолдинг, ки дастгирӣ ва ҳидоятро пешниҳод мекунад, мувофиқ нест."
Кадоме аз инҳо мафҳуми скаффолдингро дуруст тавсиф намекунад?,"B: Ин бештар усули таълим аст  
C: Ин инчунин ҳамчун омӯзиши лоиҳавӣ маълум аст  

Ҳар дуи ин ҷавобҳо мафҳуми скаффолдингро нодуруст тавсиф мекунанд. Скаффолдинг бештар як намуди дастгирӣ аст, на усули таълим, ва он ҳамчун омӯзиши лоиҳавӣ маълум нест."
"Мувофиқи порчаи матн, кадом хусусияти MySpace метавонад ба донишҷӯёне, ки дар хондан душворӣ доранд, фоида оварад?",C: Як суроғаи веб
"Мувофиқи порчаи матн, кадоме аз инҳо ба қисми ҷавоби Хрушщев ба ошӯбҳо коргарон дохил набуд?",C: Пурзӯр кардани ихтисори музди меҳнат
Кадоме аз инҳо сабаби ошӯбҳо дар Полша набуд?,D: Таъин шудани Владислав Гомулка
"Мувофиқи порчаи матн, кадоме аз инҳо ба муносибатҳои байни СССР ВА ИМА таъсир нарасонидааст?","B: Андешаҳо дар бораи Олмон

Ин ҷавоб дуруст аст, чунки матн зикр намудааст, ки Германия сабаби ҳамкории аввалия байни СССР ва ИМА шуд, на сабаби ихтилофот. Дар матн вобаста ба муносибатҳои онҳо баъд аз ҷанг чизе дар бораи таъсири андешаҳо дар бораи Олмон гуфта нашудааст."
Кадоме аз инҳо ҳадафи интиқоли импулсҳои асабро ба тамоми бадан дуруст тавсиф намекунад?,"A: Суст шудани ҷараёни хун

Интиқоли импулсҳои асаб ба тамоми бадан ба суст шудани ҷараёни хун равона нашудааст. Баръакс, импулсҳои асаб одатан барои нигоҳ доштани гомеостаз, идоракунии гардиши хун ва пешгирӣ аз таҳдидҳои эҳтимолии ҷисмонӣ кӯмак мекунанд."
Дар Платои Гиза чиро ёфтан мумкин аст?,"Дар Платои Гиза метавон инҳоро ёфтан:  
A: Қабрҳо  
B: Маъбадҳо  
D: Пирамидаи бузург  

Ҷавоби дуруст ""Қабрҳо, Маъбадҳо, ва Пирамидаи бузург"" аст. Аммо аз миёни вариантҳо, ""Ҳама ҳафт мӯъҷиза"" (вариант C) нодуруст аст."
Ҳадафи Пирамидаи бузург чӣ буд?,B: Барои эҳтироми Фиръавн
"Кӣ барои дониши мо дар бораи оташзанандае, ки маъбадро хароб кардааст, масъул аст?",C: Страбон
Изҳороти дақиқ дар бораи азнавсозии маъбади Артемида чӣ гуна аст?,B: Он пас аз ҳукмронии Искандари Мақдунӣ дубора сохта шуда буд
"Мувофиқи порчаи матн, кай бо ду по аввалин намудҳо роҳ мерафтанд?",A: Ҳафт миллион сол пеш
Кадоме аз ин намудҳо мунтазам бо ду по мерафтанд?,B: Хомо Еректус
Дар давоми Ҷанги Дуюми Ҷаҳонӣ Флоти баҳрии Олмон ба чӣ ноил шудан мехост?,B: Пешгирӣ кардани Бритониё аз гирифтани одамон ва молҳо
"Дар асоси маълумоте, ки дар порчаи матн оварда шудааст, кӣ дар ҷанги баҳрӣ дар маъракаи Атлантикаи Шимолӣ муваффақтарин буд?",A: Бритониёгиҳо ва амрикоиҳо
"Вақте, ки Ашшуриён истифодаи аскарони савораро ҷорӣ карданд, чӣ вуҷуд надошт?",A: Зинҳо
Ҷангҳо бо истифода аз аскарони савора чӣ гунаанд?,C: Савори асп
"Мувофиқи порчаи матн, шумо сокини миёнаи Вавилонро аз куҷо пайдо мекунед?",A: Қурбонӣ дар ҳавлии дохилии маъбад
Кадоме аз инҳо махсусан барои коҳинон пешбинӣ шуда буд?,B: Маъбади ботинӣ
Шоҳ Тутанхамон кай маъруфиятро ба даст овард?,C: Пас аз кашфи мақбараи ӯ
Чӣ шоҳ Тутанхамонро подшоҳи машҳури Миср сохт?,A: Кашфи мақбараи дастнорасидаи ӯ
Шоири юнонӣ Ҳомер аз ӯҳдаи чӣ коре баромада натавонист?,B: Дидан
Кадом Юнонии маъруф ба ғайр аз адабиёт ба чизи дигаре маъруф аст?,C: Пифагор
Оилаи ҷуҳуд қисми зиёди вақти худро дар куҷо мегузаронданд?,A: Дар ҳавои озод
Чӣ чизе барои оилаи ҷуҳуд муҳим набуд?,C: Хонаи онҳо
Кадом яке аз мавридҳои зер ба унвони фарқият байни кишварҳои Скандинавиягӣ тавсиф карда нашудааст?,B: Сарзамин
Кӣ аввалин бор дар Гренландия маскан гирифт?,A: Қавмҳои эскимос
Кадом гурӯҳ ба бе мизу курсӣ ғизо хурданро афзалият медиҳанд?,C: Мардони сарватманди румӣ
Кадоме аз ин ҷашнҳо ҷузъи ҷашнҳои Рими қадим намебошад?,D: Як табақ мурғи марҷони бирён
"Бар асоси порчаи матн, кадоме аз мавридҳои зерин эҳтимолан таъсири доимӣ надоранд?",B: Фарҳанги хурд
Бар асоси порчаи матн чӣ чиз муқаддам бар як миллат аст?,C: Давлатҳои шаҳрӣ
Кадом ҷумла дар бораи Друкгял Дзонг дуруст нест?,A: Ин барои таҷлили ғалабаи нерӯҳои тибетӣ-муғулӣ сохта шудааст
