question,gpt_reply
"Okusinzila ku kitundu, spacecraft eja kutekawo likodi ku bino wammanga?",D: Okutambula mu bwangu obusinga okuva San Francisco paka Los Angeles
Omusawo Malar ayina luganda ki ku Balasubramaninan?,C: Maama
Omubili gwa sara Balasubramanian gwasgimbwa wa?,C: Mu botu ye emmotoka
Biki ebyafunibwa eBay?,C: Skype
Kiki eBay kyenonya okutukako n‘okufuna?,B: Ekweyongeza mu bitundu ebipya
"Okusinzila ku kitundu,ani atanyumyamu naba munda abasigala mu kifo ngo oklwana kuwede?",A: abateesa
Kiki kwebyo byona ekyamala nekiletela abasibe okuva ku kwekalakasa?,B: Omuka gwa tiyagasi
"Mu ndowoza yah Ayatollah Ali khamenei,ensi ya iran eyina kwesumula kuki?",D: Okwesigama ku mafuta
"Okusinzila ku kitundu, an yakiliza nti ebintu bino ku bye nfuna bya Iranian?",C: Ayatolla Ali Khamenei
"Ku bino wansi, biki ebitali kun kola yo okulonda eya France?",C: Okutekako emikono ku mpapula zo okulonda
Abalonzi balagilawa be balonze?,A: Ku lupapula lwo okulonda
Kiki ekyaletela Allen okutandika okunyonyereza okwemyaka munaana okwa Musashi?,D: Okufayo kwe eri entalo
"Okusinzila ku kitundu, kiki Allen kyeyatekamu sente ze eziwela?",A: Okuzawo Musashi
"Okusinzila ku kitundu, biki ebiyinza okuba nga byaleta embela yo obutwa kumpi ne ekimela?",A: Amafuta ga uramium
Ki kwebyo wamanga ekitali kya kwelinda ekyatesebwa ku bantu kwe ebyo ebyatukawo ku kimela?,C: Wewale okusa munda omuka omwelu
"Okusinzila ku musawo Moll, Kiki ekisinga okufibwako ku XDRT-TB?",B: Ekika ekitawulila dagala
Abalwade bameka abakwatibwa akawuka akapya nga bategelekeka okuba abakozi be ddwaliro?,B: 2
Tekinologiya kika ki omulembe ogudako gwegunakozesa?,A: Tekinologiya wa statelite
Omulembe ogudako gufunamuki ku bafuga entabula ye ennyonyi?,A: Amakubo ge enyonyi amampi
"Okusinzila ku kitundu,banabyafayo kiki kyebatanenya FBI nti tebatadeko essira?",D: Emisango gye emotoka enzibe
Enteteka yo obusegu egenda kukaka FBI kukola ki?,D: Ba agent baweyo ku misango gyo obusegu
Kiki ekyatuka ku motoka yo omulilo eyaj ku kabenje ka JAS 39C Gripen? ,B: Yewuzinka
"Okugobelela akabenje ka JAS 39C Gripen, ekisawe kye enyonyi kyagalwa lwaki?",A: Enyonyi zo obusubuzi
Ani Brzezinski gwe yawayo okulagilila mukwewagula kwa Iranian?,C: Carter
Ani yakwata ekifo kya national security Advisor paka 1977?,A: Brzezinski
Biki kwebyo wamanga ebitalaga bulungi mirimu gya Bobek mu Partizan Belgrade?,D: Yalabikila mu mizanyo mini okusinga abazanyi abalala
Kiki ekitufu ekigambibwa ku byafayo bya Bobek ne Partizan Belgrade?,D: Yamanyika nga bamaze okumulonda ng’omuzanyi asinga mu Partizan
"Okusinzila ku kitundu ekyo, kintu ki ekyawula Hesperonychus ne Velociraptor?",B: Kiyina enjala eyokubili enene
Amakulu ga “Hesperonychus” gasibuka mu kiki eky’omubiri eky’ekika kino?,A: Enjala oba olwaala
Kiki ekitutufu kubino wammanga ekikwatagana n’okukuba amasasi?,D: Okukuba amasasi kwabadewo mu Buffalo
Kigambo ki ekikwata ku kyabadewo nga okukuba amassing gagenda mu maaso?,B: Byatukawo ku mukolo ogwa anivasare
"Okusinzila ku kitundu, Kiki ekyelalikiliza mu bakulu ku by luno?",B: Amayengo n’omuyaga
"Okusinzira kulugero, kiki kubigambo wano wamanga ekitali kitufu kukumenyeka kwa Luno?","B: Emmeeri yayina mita 100 ez’amafuta nga tenaba kumenyeka

Ekibuuzo kiraga ku kubwa kwa emeeri (mita ekikumi), so kyesigamiziddwa ku njogera ya ""mita ez’amafuta"" ekitaliiko mutwe. Ebibuuzo ebirala bikulaga byonna obwinkanya bw'okumanyika abatwaliladdala mu nsonga eyo."
Algeria yafuna ddi obwetwaaze?,C: 1960
Lwaki entiimbwe za televizoni tezatekebwawo mu lumbe?,B: Mu bibuga bya yitale ebyenjawulo
Olumbe lwayabizibwa wa?,C: Mu kibangirizi kya St. Peter
"Oluvanyuma lwekibwatukira, baani abajanjabwa ebisago?",A: Wakili abantu bataano
Yani eyaloopa okutonya kwa gasi?,B: Omuntu abeera mu nju
"Okuzinziira kulugero, bantu bameka abafiira mu lulumba?",B: 2
Kyakulwanyisa kyani ekyalemwa okukuba mu lulumba?,B: Uka
Muzanyo ki ku jino wamanga ogwajjibwa mu ntekateka za Olympics?,A: Omuzanyo gwa Squash
Muzanyo ki ku jino wamanga ogwalondebwa akakyiiko ka Olympics ake nsi yonna okuteeka mumizanyo,C: Obwegasi mu Rugby
Arthur Guinness yapangisa geti ya St James okumala emyaka emeka?,D: 9000
Guiness ekola miliyoni doola meka mu mwaka?,The correct answer is B: 250.
Akawuka ka H5N1 kasaangibwa mu nsi meka eza amawaanga amagate mu bulaaya?,C: Musanvu
Akawuka ka H5N1 kasooka kusangibwa wa?,France
Egwanga lya Haiti lyasemba ddi okuba n’ekilwadde nga tekyinaba sasanyizibwa abakuma ddembe?,B: Nga ebibinja tebinatuuka
Kasasiro yava mu kifo ki eyaleeta okusasanyizibwa kwekilwadde?,A: Mu mugga gwa Artibonite
Gavumenti ya Ireland etekateeka kola ki?,B: Okutekawo amateeka amakakali kubakozesa ebilagalalagala
Kiki ekyakilizibwa mu mateeka mukaseera akatono mu Ireland?,D: Ebilagalalagala
Gwe batebereza bamunonyerezako ki?,A: Okusaalimba
Ateberezebwa kiki ky’atakola nga akyuusa akabonelo?,B: Jitiibwe nakabonero ak’eddembe
"Okusinziila ku lugero, kiki kubino wamanga, omusomesa wolulimi uluzungu karno kyatavunanibwa?",A: Okulinyilira eteeka ly’obwananyini
"Okusinziila ku lugero, yani Rolando Mendoza gw’atakoseza nga sadaaka?",C: Abaana
"Okusizira ku lugero, basibe ki abatakakasibwa okuteebwa amangu?",A: Abalambuzi
"Okusinziira kulugero, yani, akungaanya emikono ejikiliza obulyi bw’ebisiyaga mugwanga lwa brazil?",A: Abekalakaasi
Yani abekalakasi ab’eddembe gwebanawa ekiwandiiko kyaabwe ekyokwemulugunya,C: Ekibiina kya National Congress of Brazil
"Okusinziira ku kawunta ya Versace, ki ekyabaawo okuleta ekilindi okwogela ku mbeera y’obudde?",C: Waliwo omuyaga omunji
"Okusinzira ku Versace, omuyaga ogwamaanyi gwatanddika ddi?",A: Edakiika ntono nga olutimbe lwakatandika
"Nga Fred tanatuuka, miziira emeka ej’amaanyi ejabaliwa ebuvanjuba bwa 35°W?",A: Tewali
"Oluvanyuma lwa Fred okubeera kumpi n’ebizinga bya Cape verde,yatambulanga ku muko ki?",D: Mumabuka g’ebugwanjuba
Kiliwa ku bino wamanga ekiyina obwangu okusinga ku bine wabyo ebyasooka?,A: 802.11n
Kiki ekyetagisa 802.11n okwatagana ne 802.11b?,D: Emileleetu ejemilundi ebiri
Mirundi emeka omuwanguzi w’omudaali gwa zaabu jeyayina okuwuga mu mpaka za Commonwealth?,A: Taano
Lwaki omuwanguzi wa zaabu mu mizanyo ja Olympics teyafuna bujanjjabi bw’obulumi bweyayina?,D: Tekyikilizibwa mumizanyo gy’obulamu obwabulijjo.
"Okusinzira kulugeri, kiki ekiyinza okuba nga kyavilako ekikangabwa ky’a musisi?",A: Okubelawo kw’ebire ebikwafu
"Okusinzira kulugero, enkyukakuka yabaawo ddi?",C: Nga 10 omwezi ogwokusatu
Sitatimenti ki kuzino wamanga ekwatagana n’okunoonyereza kwa Chandrayaan okwa 1 etali ntuufu?,"D: Okusokotta kubadde kwa kyekubiira

Option D is the incorrect statement, as Chandrayaan-1's mission was a well-planned scientific endeavor, not a ""kya kyekubiira"" (random or haphazard) mission. The other statements pertain to the mission's activities and achievements, such as deploying instruments and planting the Indian flag on the lunar surface."
Sitatimenti ki kuzino wamanga ezilaga obulunji okusokotta kwa Luna?,B: Okukka kwayo mu kabenje kwali kwa buwanguzi
"Okusinziira ku kitundu, kipiimo ki eky’obukuumi ku bulwadde buno ekigenda okusembayo okuteekebwa mu nkola?",C: Eddagala erigema obulwadde bw’obwongo
Obulwadde buno buyita butya mu bantu?,A: Ensiri
Sentensi eyookubiri okulemererwa kiyinza kuviiramu ki?,A: Okwekenenya amangu HJR-3
"Okusinziira ku kitundu ekyo, sentensi eyookubiri yasangulwa ddi?",C: Ku Mmande
“Empapula za Panama” ani yazifulumizza mu bukyamu?,B: Bannamawulire
"Okusinziira ku kitundu kino, ani bannamawulire b’e Bungereza be baagamba nti yali addukanya kkampuni nnyingi ezaakozesebwanga okukweka obugagga?",C: Bbanka ya Deutsche
"Ku bubenje bw’ennyonyi buno wammanga, kiruwa ekyasinze okufa?","Ddala ekyasinze okufa kuyina okubaamu abantu 168 bwe muffe. Era mu bujulizi obuli waggulu, ennyonyi eyaasaasaana netta abantu 168 baalaga ddala okubeera ekyasinze okufa. Olw’okubanga kyasinidde ku mbalirira, ekifulumye, kisobola okuyitibwa nti “Ennyonyi eno egudde ng’egenda e Iran okuva e Armenia”. N’olwekyo, eky’okulonda A kye kisinga obulongofu okuva ku bwanannyini ne bipya longosereza: ""A: Ennyonyi eno egudde mu kabenje ng'egenda e Armenia okuva e Iran."""
Ku bino wammanga kiruwa ekitali nsonga lwaki obubenje bw’ennyonyi bungi obubeerawo mu Iran?,B: Obutabeera na mbalirira ekkiriza okugula ennyonyi empya
Biki ku bino wammanga ebitaali mu lipoota ya kibiina ekinoonyereza ku Iraq?,D: Okusaba kw’Amerika waberewo okukkaanya
Biki ku bino wammanga ebyatakubirizibwa ekibiina ekinoonyereza ku Iraq mu lipoota yaakyo?,D: Okuteekawo enteekateeka empya ey’obubaka
"Okusinziira ku poliisi, ani yali atwalibwa ng’omukono gwa ddyo ogwa Provenzano?",B: Lo Piccolo
"Okusinziira ku bubaka obutekedwa mu kitundu kino, kiki ekyaviirako Falcone okufa?",A: Yatibwa mu kiseera ky’olutalo lwa Riina
Biki ku bino Hitoshi Saito byeyawangula?,C: Omuwanguzi w’emidaali ebiri egya zaabu mu Olympics
Iwasaki yasobola wa okwewala okukola ebirayiro?,C: India
Ani yalumba Iwasaki?,C: Embwa
Alonso ddi lwe yamaliriza emisinde gye?,C: Oluvannyuma lwa Schumacher okumaliriza emisinde gye
Kiki ekyaviirako Schumacher okumaliriza emisinde gye nga bukyali?,C: Okwonoonebwa kw’omupiira olwa Fisichella
"Okusinziira ku biwandiikidwa, mulimu gwani okuteekateeka okuyimilirwa eri abakwatidwa?",D: Kaminsona w’ekkooti
"Okusinziira ku ekiragiro ekiziyiza ekiwandiikidwako mu kitundu kino, abasibe balina kubeera naki okusobola okukwatibwa okusukka essaawa 24?",A: Balina okweyimirirwa
"Okusinziira ku biwandiikidwa mu kitundu kino, nsonga ki etakozesebwa kunyonyola kulonda okwasazibwamu?",A: Obulabe mu by’okwerinda
Lwaki ababaka ba gavumenti balaaga nti okulonda kwali tekweetaagisa?,B: Waliiwo obulabe mu by’okwerinda
Ani akola ku byobulamuzi bwa FATA?,A: Gavumenti ya Pakistan
Biki ku biwandikiidwa wansi ku “banabyafuzi” ba FATA ebitali bituufu?,A: Baweereza ng’abalamuzi
Awaadi ki Emma Stone gyeyasunsulwaamu?,C: Omuzannyi Omukazi Asinga
Awaadi ki firimu gyetasunsulwaamu?,A: Ekifaananyi Ekisinga
Biki ku bino ebyasigala nga bikola oluvannyuma lwa musisi okuyita?,A: Riyakita zonna ku kkolero lya Hokuriku Shika
"Okusinziira bu biwandiikidwa, biki ku bino ebyayononeka olwa musisi?",C: Eguudo ezimu
"Okusinziira bu biwandiikidwa, biki ku bino wammanga ebitawandiikidwa mu kiwandiiko?",B: Ekyaleta olutalo lwa 1967
Biki ku bino wammanga Palesitayini byetaasaba?,A: Ensalosalo ezinatera okubalukako entalo
Ma yasomera mu nsi ki amateeka?,A: Amerika
"Okusinziira ku kiwandiiko, buwagizi bwa nsi obwaviirako Ma okuwangula akalulu?",D: China
"Nga wekiwandiikidwa, Carolyn Wilson yali akolera ani nga tanaba kuva mu kibuga?",C: OHA
"Mu mpaka ennya ezisigalidde mu sizoni, ani ali mu kifo eky’okuna eky’empaka z’abavavuzi Abakyasiinze?",D: Bowyer
"Okusinziira ku mpaka eziwandikiidwako, bubonero bumeka Kahne bwalina mu mpaka z’abavavuzi Abakyasiinze?",A: 2220
"Okusinziira ku kiwandiiko, mirundi emeka abantu gye balabye amayinja g’omubwengula agazuulibwa oluvanyuma nti gaali gava ku Mars?",C: Emirundi kumi n’etaano
"Okusinziira ku biwandiikidwa, biki ebituufu ebyogeddwa ku mayinja agaasangibwa nga gaali gava ku Mars?",D: Amayinja gali 34
Lwaki Schumacher yawummula?,B: Ng’amazze okuwangula empaka zaba kyampioni ez’omusanvu
Massa yafuna ddi obuvune?,A: Mu Grand Prix
"Okusinziira ku biwandiikidwa, enteekateeka egenda kukosa etya AOL?",C: Abantu abakozesa AOL bagenda kuvuganyizibwa aba Yahoo ne Microsoft
Biki ku bino ebiyinza okulekeraawo olw’enteekateeka empya?,C: Eddembe lya AOL okwekolera akatale mu kiseera kyabwe
Bantu bameka abatidwa mu bulumbaganyi abatabadde basirikale?,"The problem mentions that the bomb attack injured more than twenty people, including two police officers, and indicates that 19 of those affected were police officers. Therefore, the number of non-police individuals injured is more than twenty minus the 19 police officers. However, the question asks specifically about non-police fatalities, not just injuries. Since there is no mention of any civilians being killed, the answer is:

C: 0"
Ani yaloopye ateberezebwa okukola obulumbaganyi?,A: Poliisi
"Olw’enkola ya Florida eyomuwanguzi-atwala-buli-kimu, kirabo ki Mitt Romney kyeyaweebwa?",C: Ababaka bonna ab’eggwanga
"Okusinziira ku biwandiikidwa, kitundu ki eky’akalulu Gingrich kyeyafuna mu kulonda?",B: 32 ku kikumi
"Okusinziira ku biwandiikidwa, ani ateyoongerayo maaso olwebyo ebyava mu lukungaana lw’ekibiina?",C: Perry
"Okusinziira ku biwandiikidwa, ani yayogera ebirungi ku munne eyali yesimbyeewo oluvannyuma lw’ekibinja okukungaana?",B: Gingrich
Kifo ki ekyalimu omuzannyo nga 2015 anatera okutuuka?,B: East Texas
Omukutu gunnyonyola nti omuzannyo ogwo gulina kya njawulo ki?,C: Bali mu ssomero
David Headley biki byeyakungaanya ebyaviirako abamajje okulumba?,A: Obubaka
Abamajje bakozesa ntambula ki okugenda e’Mumbai?,C: Lyato
Kiwandiiko ki ekiraga ebyava mu muzannyo gwa Nadal ne Raonic Brisbane nga wekiwandiikidwa?,A: Raonic yakuba Nadal
"Okusinziira ku biwandiikidwa, Nadal ne Raonic yali ayimiridde atya oluvannyuma lw’omuzannyo ogwasooka?",D: Raonic yakuba Nadal
Lulimi ki olwa puloguraamu olutali mu mawulire agemirundi esatu aga Naked?,B: Korean
"Okusinziira ku biwandiikidwa, amawulire ga Naked tegagenda kubeera wa?",C: Mu bifo ebizanyirwaamu katemba
Bazannyi bameka abatasobola kumalako Giant Slalom?,A: 36
Bimeka ku biwandiikidwa ku bino ebiraga ebituufu ebyava mu mpaka zaba kyampioni?,D: Carpanedo yamalirizza mu kifo eky’ekumi mu Slalom
Biki ku bino NBA byeyasalawo okuyimiriza?,A: Sizoni y’omupiira gw’ensero
"Okusinziira ku biwandiikidwa, kiki ekyaletera aba NBA okweralikilira akawuka?",D: Omuzannyi wa Utah Jazz yasangibwa nga mulwadde
Ani yateeba goolo eyawangula mu mpaka za Washington nga bavuganya Atlanta Thrashers?,A: Nicklas Backstrom
Ani yateeba goolo eye 60 mu sizoni mu muzannyo gwa Capitals ne Thrashers?,C: Alex Ovechkin
Baanka y Northern Rock yetaaga ddi obuyambi okuva eri gavumenti?,D: Mu katyabaga k’emisingo
"Okusinziira ku biwandiikidwa, biki ku bino ebinyonyola mu butuufu ebikwata ku kibinja kya Virgin ne Banka ya Northern Rock?",D: Ekibinja kya Virgin kyekyasooka okutekayo omuwendo ogwokugula banka ngemazze okutongozebwa mu nsi
"Nga wekiwandiikidwa, nsi ki ekosebwa olw’omukono ogwateekebwa ku ndagaano ya Kyoto eyembeera y’obudde?",C: Australia
Gavumenti ya Australia yali elowooza nti okukakasa Kyoto kiyinza okukosa ki?,B: Ebyenfuna by’eggwanga
Puloguraamu ki abakubi bamasasi mwebajibwa?,A: Puloguraamu y’ekibiina kya Sporting Shooters
Kiwandiiko ki ekitalaga mu butuufu okugeseza kw’okulwanyisa ebiwuka?,"A: Engeri nti kwali kugezesa kusooka, tekyakebelebwa"
"Okusinziira ku biwandiikidwa, olwatika lwali wa?",D: Mu Ethiopia
"Okusinziira ku biwandiikidwa, kiki ekyatuukawo mangu ddala nga tekinasuubirwa?",C: Okwekebejja obukakafu obwali molecular
Omuzannyi alina kukola ki okusobola okubeerako nentambula zakola mu muzannyo gwa vidiyo?,D: Okutambuza ekyuma mu bbanga
Kiki ekyakolebwa okufaanana nga limooti ya ttivvi?,B: Nintendo Revolution controller
Kiki ekitawandiikibwa mu alipoota ya Xinhua eyasembayo eyebyamawulire?,B: Ennyonyi yagenda mu Ürümqi
Kiki ekitawandikibwa mu mawulire ga Xinhua agakafuluma mu alipoota?,A: Ennyonyi yawambibwa
Sara Danius kiki kyeyayogerako mu puloguraamu ya leediyo?,A: Omuwanguzi w’ekirabo kya Nobel owa Literature
Ani gwebaali tebasobola kutuukilira?,D: Bob Dylan
Ani yagamba nti ekiwandiiko gwali “mutendera gw’amaanyi”?,C: Gordon Johndroe
Sitaampu meka Stania zeyafulumya mu nsi ez’enjawulo?,B: 1000
"Okusinziira ku biwandiikidwa, biki ebiyinza okuvirako okutonya kw’obumooli bwa tanka?",C: Ebbugumu okweyongera
Relief valves lwaki zaggulawo?,B: Waliwo okulemelerwa kw’amasanyalaze nga bamaze okukebera enkola
"Mu kiseera kino, amazzi agali mu Ninth Ward genkana ki?",C: Kakoma mu kiwato
"Mu muyaga kwa Katrina, kiki ekyatukawo mu Ninth Ward?",B: Amazzi agatuuka mu kiwato gasukka ku lukomera
Biki ku bino ebitakakasibwa Hamilton?,D: Embeera y’omulwadde mu kiseera ekyo?
Kintu ki bannasayansi kyebagala okumanya?,D: Engeri ensi gyeyakolebwamu
"Okusinziira ku biwandiikidwa, mulimu ki poliisi y’omu kitundu gweyakola mu muggalo?",B: Basalawo okukola omuggalo
Biki ebyatukawo ku milyango egiyingiza ebidduka mu kiseera ky’omuggalo?,A: Gyagalibwaawo
"Okusinziira ku biwandiikidwa, kiki ekitatuukawo ng’omukubi webifaananyi tanaba kukoonebwa mmotoka?",C: Omukubi w’ebifaananyi yakuba ebifaananyi bya poliisi
Omukubi w’ebifaananyi biki byeyali agezaako okukola nga tanaba kukoonebwa mmotoka?,B: Yali akuba bifaananyi bya poliisi
Kiwandiiko ki ekitannyonyola mu butuufu mbeera ya pulezidenti gyeyalimu ng’amazze okuzuulibwamu akawuka?,C: Yali mu mbeera nnungi
"Okusinziira ku biwandiikidwa, biki ku bino ebyawandiikibwa ku pulezidenti ebituufu?",C: Yali mulamu ekimala okubeera ku mpuliziganya
"Okusinziira ku biwandiikidwa, Tropical Cyclone Gonu yali asuubirwa ddi okwongera okunafuwa?",B: Ng’empewo zisse wansi mu kilomita 83 buli ssaawa
Empewo ya Tropical Cyclone Gonu yali nnyingi kwenkana ki?,"The correct answer is:
C: Mayilo 149 buli ssaawa"
Biki ku bino wammanga ebitatwalibwa nga kabonero ka Karenia brevis?,C: Okubeera ne cell enyingi
Biki ku bino wammanga Karena brevis byatasobola kukola?,B: Okweyongera mu bungi mu mbeera yonna
"Okusinziira ku biwandiikidwa, biki ku bino ebitaatukawo olw’omuyaga gwa Felicia?",D: Amataba mu kibuga
Kiwandiiko ki ku muyaga gwa Felicia ogwali omukyamu?,C: Obuzinga obusinga bwafuna enkuba
Kiwandiiko ki ekilaga obutuufu bwebyo ebyava mu 2009 Hungarian Grand Prix?,C: Piquet Jr. yagobebwa oluvannyuma
Akabenje katuukawo ddi?,A: Oluvannyuma lwa Alonso okuyimilira
"Okusinziira ku biwandiikidwa, biki ku bino ebyatwala ekiseera kitonoko kwekyo abanonyerezi kyabali basuubira mu kusooka?",C: Okuzaala wakati w’ebitonde ebyenjawulo
Biki ku bino ebitaloopebwa banonyereza?,C: Erinnya ly’ebitonde ebipya
CowParade egenda kubeera wa?,B: Mu kibuga kya Bucharest
Biki ku biwandiikidwa wansi ebinnyonyola mu butuufu ebikwata ku CowParade?,A: Kituukawo mu bibuga ebitwalibwa nga “ebiyiiya”
Kiki ekyaviirako aba Russia okuyimiriza enkozesa ya 11-76?,B: Akabenje
II-76 kyeki?,C: Nnyonyi
Ani yapangisa tiimu empandiisi ey’aba Simpsons?,B: Simon
"Okusinziira ku Fluke, ani yali amusindikira eby’okuddamu n’ebigambo ebizaamu amaanyi ebilungi?",D: Abasajja n’abakazi
"Okusinziira ku biwandiikidwa, biki abantu byebali tebagala bakazi kwogerako?",C: Eby'obulamu by'abakazi
"Okusinziira ku biwandiikidwa, nsi ki mu bwengula esinga okukyukakyuka?",B: Titan
Emigga n’ennyanja ez’amazzi agatangaala zizuulidwa ku nsi ki?,The correct answer is B: Titan.
Biki ku bino ebyazuulibwa bitaava ku kuzuulibwa kwa byoya?,D: Obukakafu nti dayinaso zalina ebyoya
Ebyoya bya dayinaso kiki kyebitalina?,B: Rachis
Biki ku bino ebiwandiikidwa ku ZMapp ebitali bituufu?,C: Yali ekozesebwa mu kugezesa kwa PALM
Biki ku bino ebisinga okunyonyola okugeseza kwa PALM?,"B: Eddagala erikakkanya lyagerageranyizibwa ku nzijjanjaba endala esatu, emu ku zo nga yali ZMapp"
Abanonyereza balowooza nti chip empya egenda kusinga kubeelera wa ey’omugaso?,A: Mu nsi ezilina ensimbi entono
Nkola ki enakozesebwa okutondawo ekikozesebwa mu kunonyereza?,B: Standard inkjet puriinta
"Okusinziira ku biwandiikidwa, biki ebikwata ku lobate scarps ebitali bituufu?",D: Tebyali bingi ebyazuulibwa ku mwezi
"Okusinziira ku biwandiikidwa, kiki ekiwandikiidwa ekilaga nti ettaka lilinako enkyuka kyuka ezigenda mu maaso ku lyo ku mwezi?",D: Ettaka lyakolebwa mu biseera ebitali bya mabega nnyo
"Okusinziira ku biwandiikidwa, biki ebitabeerewo mpaka ng’omusango gusalidwa?",B: Okufulumya ebifaananyi
"Okusinziira ku biwandiikidwa, kiki ekitali kizibu kyabikozesebwa kubikka?",C: Obuzito bw’omuzira
"Ng’ogaseeko omuzira, kiki ekilala ekikosa obusobozi bwokuyambibwa?",B: Embeera y’obudde
Nzikiriza ki Roberts gyeyewala okukakasa?,C: Entandikwa y’obulamu
Kiki Roberts kyeyawulira nti tekyali kituufu kwogerako?,A: Okukwatagana kw’ensala za kkooti enkulu
Biimu ki ebbiri ez’ekitangaala ekyaka?,D: Wakati mu paaka eyekijjukizo
"Okusinziira ku biwandiikidwa, ebizimbe ebipya bigenda kuzimbibwa ddi?",D: Okuzimba kugenda mu maaso
Bubaka ki obulaga nti Seven Sisters mpuku?,A: Enkyuka kyuka y’ebbugumu
Ebbugumu lya Seven Sisters lyekenenyezebwa litya?,A: Nebifaananyibya infrared
"Okusinziira ku biwandiikidwa, kiki ku ekiwandiikidwa ku ateberezebwa ekitali kituufu?",D: Teyalumizibwa
