question,gpt_reply
Hain sa mosunod ang dili labot sa mga gipangayo sa Palestine?,"B: Nagpadayong presensya sa militar sa Jordan Valley

Ang pagpangayo sa nagpadayong presensya sa militar sa Jordan Valley sa napulo ka tuig kay gikan sa Israel, dili sa Palestine. Ang gipangayo sa Palestine nga bahin mao ang basehan sa mga utlanan sa wala pa ang 1967 Mideast War ug ang lima ka tuig nga presensya sa Jordan Valley."
Sa unsang nasod nag-eskwela og law si Ma?,A: United States of America
"Sumala sa istorya, adbokasiya sa unsang nasod ang nakatabang sa pagdaog ni Ma sa eleksyon?",D: China
"Sigun sa gihisgotan sa istorya, kinsa ang gitrabahoan ni Carolyn Wilson sa wala pa mibiya sa lungsod?",C: Ang OHA
"Sa upat ka lumba nga nahibilin nga season, kinsa ang naa sa ika-upat nga place sa Drivers’ Chamionship",The correct answer is D: Bowyer.
"Human sa lumba nga gihisgotan sa istorya, pila ka mga puntos ang duna si Kahne sa Driver’s Championship",A: 2220
"Sumala sa istorya, pila ka higayon nakita sa mga tawo ang nangatagak nga bulalakaw og dayon sa ulahi napamatud-an nga gikan sa Mars?",B: Lima ka higayon
"Sigun sa istorya, unsa ang tinuod nga mga bato nga giingon nga gikan sa Mars?",D: Dunay 34 niini
Kanus-a niretiro si Schumacher?,B: Pagkahuman sa iyang ikapitong kampiyonato
Kanus-a nasamdan si Massa?,A: Atol sa Grand Prix
"Sumala sa istorya, sa unsang paagi makaapekto sa AOL ang paagi?",C: Ang mga tiggamit sa Yahoo ug Microsoft kompetensyahan sa gidaghanon sa mga tiggamit sa AOL
Hain sa mosunod ang lagmit matapos human ang bag-ong paagi?,C: Ang kagawasan sa AOL sa pagpalambo sa merkado sa ilang kaugalingon nga kapaspason
Pila ka mga tawo ang namatay sa pagpangatake nga dili mga opisyal sa pulis?,C: 0
Kinsa ang nag-report sa giingong suspetsado sa pagpangatake?,A: Pulis
"Tungod sa estado sa Florida ingong nadaog-sa-tanan nga estado, unsay gihatag kang Mitt Romney?",C: Ang tanan sa mga delegado sa estado
"Sumala sa istorya, pila ka porsyento sa boto ang nakuha ni Gingrich sa pangunang eleksyon?",B: 32 porsyento
"Sumala sa istorya, kinsa ang wala nipadayon pagkahuman sa resulta sa caucus?",B: Bachmann
"Sumala sa istorya, kinsa ang dunay gisulting maayo bahin sa laing kandidato human ang resulta sa caucus?",B: Gingrich
Diin ang bugtong lugar nga na-feature ang show sa wala pa ang 2015?,A: TogiNet Radio
Ang istasyon naghulagway sa show ingong dunay unsang klaseng spin?,B: Geeky
Unsa ang natapok ni David Headley nga sa kataposan nitabang sa pag-atake sa militanteng grupo?,A: Impormasyon
Unsang paagi sa transportasyon ang gigamit sa militanteng mga grupo aron mobiyahe ngadto sa Mumbai?,C: Barko
Unsang pahayag ang tukmang nagpakita sa resulta sa Brisbaene Open nga sangka ni Nadal ug Raonic nga gihisgotan sa istorya?,A: Napildi ni Raonic si Nadal
"Sumala sa istorya, unsa ang standing sa sangka ni Nadal ug Raonic pagkahuman sa unang pag-serve?",B: Nakadaog si Nadal og 76 ka puntos
Unsang programa sa linggwahe ang wala naapil sa tulo ka bag-ong Naked News nga mga broadcast?,C: Hapon
"Sumala sa istorya, diin dili mahimong available ang  mga pag-broadcast sa bag-ong Naked News?",C: Teatro
Pila ka mga kakompetensya ang wala makahuman sa Giant Slalom?,D: 45
Hain sa mosunod nga mga pahayag ang tukmang nagpakita sa mga resulta sa mga lumba sa Kampeyonato?,B: 45 ka tig-iski ang wala mitiwas sa ilang mga run sa Giant Slalom
Hain sa mosunod ang gi-desisyonan sa NBA nga isuspindi?,A: Ang season sa basketbol
"Sumala sa istorya, unsay misangpot sa mga kabalaka sa NBA mahitungod sa virus?",D: Usa ka magdudula sa Utah Jazz positibo sa test
Kinsa ang naka-iskor sa pagdaug-sa-dula nga goal para sa Washington Capitals sa dula batok sa Atlanta Thrashers?,A: Nicklas Backstrom
Kinsa ang naka-iskor sa ika-60 nga goal sa season panahon sa Capitals vs. Thrashers nga dula?,C: Alex Ovechkin
Kanus-a gikinahanglan sa Bangko sa Northern Rock ang suporta gikan sa gobyerno?,D: Panahon sa mortgage nga krisis
"Sumala sa istorya, hain sa mosunod nga mga pahayag ang tukmang naghulagway sa dealings sa Virgin Group sa Northern Rock nga bangko?",B: Gipalit sa Virgin Group ang banko pagkahuman sa nasyonalisasyon niini
"Sigun sa giingon sa istorya, unsang nasora ang naapektuhan sa pagpirma sa kasabotan sa klima sa Kyoto?",C: Awstralya
Ang kanhing gobyerno sa Awstralya naghunahuna nga ang pag-aprubar sa Kyoto makapahinabo og kadaot sa unsa?,B: Sa ekonomiya sa nasod
Para sa unsang programa gi-rekluta ang mga tigpusil para sa trail?,D: Sa programa sa pagpangayam sa Sporting Shooters Association
Unsang pahayag ang dili tukmang nagpakita sa trial sa pagpugong sa peste?,"A: Tungod kay kini ang unang trial sa programa, wala kini gisusi"
"Sumala sa istorya, diin nakita ang pagbuak?",A: Sa Rift Valley
"Sumala sa istorya, unsay nahitabo mas sayo kaysa sa gipaabot?",B: Ang pagbuak
Unsay kinahanglang buhaton sa usa ka player aron mamanipula ang mga lihok panahon sa usa ka video game?,D: Ibalhin ang controller sa hangin
Unsa ang gidisenyo nga mahimong susama tan-awon sa remote sa telebisyon?,B: Ang controller sa Nintendo Revolution
Unsa ang wala gipahayag sa pinakaulahing taho gikan sa Xinhua ahensya sa balita?,B: Nitugpa sa Ürümqi ang eroplano
Unsay wala gipahayag sa pinakasayong taho sa ahensya sa balita sa Xinhua?,A: Gi-hijack ang eroplano
Unsay gi-anunsyo ni Sara Danius panahon sa programa sa radyo?,D: Undangon sa komite ang mga paningkamot nga kontakon si Bob Dylan
Kinsa ang dili makontak?,D: Bob Dylan
Kinsa ang nikomento sa saad ingong “usa ka dakong lakang”?,C: Gordon Johndroe
Pila ka mga selyo ang nahimo ni Słania para sa lainlaing mga nasod?,"D: Lapas sa 1,000"
"Sumala sa istorya, unsa ang lagmit nagpahinabo sa padayong paghungaw gikan sa mga lungag sa tangke?",C: Thermal nga pag-uswag
Nganong naabli ang mga balbula sa pagpahungaw?,B: Dunay pagkapalong sa kuryente pagkahuman sa pagsulay sa sistema
"Sa kasamtangan, unsa ka taas ang tubig sa Ninth Ward?",C: Taga-hawak
"Panahon sa Bagyong Katrina, unsay nahitabo sa Ninth Ward?",C: Ang tubig baha maoy 20 feet ang gitas-on
Hain sa mosunod ang wala gikumpirma ni Hamilton?,D: Ang kasamtangang kondisyon sa pasyente
Unsay gustong mahibaloan sa mga siyentista?,D: Sa unsang paagi naporma ang Yuta
"Sumala sa istorya, unsa ang role nga gidula sa lokal nga pulis sa pagpasira?",C: Gidirekta nila ang mga motorista sa ubang mga ruta
Unsay nahitabo sa mga sudlanan sa tubo panahon sa pagsira?,A: Gibabagan kini
"Sumala sa istorya, unsa ang wala mahitabo sa wala pa naigo og sakyanan ang photographer?",D: Nakakuha og litrato kang Bieber ang photographer
Unsa ang gisulayan sa photographer nga himoon sa wala pa siya naigo og sakyanan?,B: Magkuhag litrato sa usa ka police stop
Unsang pahayag ang dili tukmang naghulagway sa kondisyon sa presidente pagkahuman nga nagpositibo sa virus?,A: Naglain iyang pamati
"Sumala sa istorya, hain sa mosunod nga pahayag bahin sa presidente ang tinuod?",C: Maka-telecommute ra siya
"Sumala sa istorya, kanus-a gidahom nga padayong mohinay ang Tropical Cyclone Gonu?",B: Kon moubos ang mga hangin sa mga 83 kilometro kada oras
Unsa ka kusog ang mga hangin sa peak sa Tropical Cyclone Gonu?,C: 149 milya kada oras
Hain sa mosunod ang wala nakonsiderar ingong kinaiya sa Karenia brevis?,"C: Kini maoy daghag-selyula

Ang Karenia brevis usa ka usag-selula (single-celled) nga dagatnong organismo, dili daghag-selyula (multi-celled)."
Hain sa mosunod ang dili mabuhat sa Karena brevis?,"B: Paspas nga modaghan bisan pa sa unsa mang kondisyon

Ang correct nga answer kay B, tungod kay ang Karena brevis dili paspas nga modaghan bisan pa sa unsa mang kondisyon; kinahanglan ug sulondon nga kondisyon para mudaghan kini."
"Sumala sa istorya, hain sa mosunod ang wala nahitabo ingong resulta sa Bagyong Felicia?",D: Pagbaha sa dalan
Unsang pahayag bahin sa Bagyong Felicia ang dili tinuod?,B: Kato ang unang gi-categorize ingong tropical depression sa wala pa nahimong Category 4 nga bagyo
Unsang pahayag ang tukmang nagpakita sa resulta sa 2009 Hungarian Grand Prix?,C: Gitangtang sa trabaho si Piquet Jr. pagkahuman
Kanus-a nahitabo ang bangga?,A: Pagkahuman dayon sa hununganan ni Alonso
"Sumala sa istorya, hain sa mosunod ang mikabat og mas mubong oras kaysa sa orihinal nga gituohan sa mga tigdukiduki?",A: Ang pagporma sa mga espisye
Hain sa mosunod ang wala nataho sa mga tigdukiduki?,C: Ang ngalan sa bag-ong mga espisye
Diin nahibato ang CowParade?,B: Sa siyudad sa Bucharest
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa CowParade?,D: Kini ang pinakadakong sa kalibotan nga pampublikong arte nga pasundayag
Unsay nagpahinabo sa pagkasuspinde sa paggamit sa II-76s?,B: Usa ka aksidente
Unsa ang II-76?,C: Usa ka aircraft
Kinsa ang nag-hire sa team sa manunulat para sa The Simpsons?,B: Simon
"Sumala kang Fluke, kinsa ang nagpadala kaniya og positibong mga komento ug pagdasig?",D: Parehong mga lalaki ug babaye nga mga indibidwal
"Sumala sa istorya, unsay dili gusto sa pipila ka mga tawo nga istoryahan sa mga babaye?",C: Kahimsog sa mga babaye
"Sumala sa istorya, unsang planetaryong lawas ang pinakadinamiko?",A: Earth
Ang mga suba ug linaw nga dunay transparent nga likido naila sa unsang planetaryong lawas?,B: Titan
Hain niini nga mga finding ang dili resulta sa pagdiskubre sa balhibo?,D: Kumpirmasyon nga ang kasagarang mga dinosaur dunay balhibo
Unsay wala sa mga balhibo sa dinosaur?,B: Rachis
Hain sa mosunod nga mga pahayag bahin sa ZMapp ang dili tinuod?,B: Makahimo kini sa pagtambal sa naglungtad nga mga impeksyon pero dili makapugong sa kamatayon
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa pagsuway sa PALM?,C: Ang ZMapp gigamit ingong baseline sa trial
"Sa hunahuna sa mga tigdukiduki, asa mahimong mas hinungdanon ang bag-ong chip?",A: Ubos og income nga mga nasod
Unsang paagi ang gamiton aron mahimo ang himan sa padayagnos?,B: Sagad nga mga inkjet printer
"Sumala sa istorya, unsang pahayag bahin sa lobate scarps ang dili tinuod?",D: Dili kaayo daghan niini ang nakita sa nawong sa bulan
"Sumala sa istorya, unsang teyorya bahin sa mga patag sa yuta ang nagpakita nga dunay paglihok sa yuta nga nahitabo sa bulan?",A: Hinayhinay nga nagkagamay ang bulan
"Sumala sa istorya, unsay dili mahitabo hangtod sa pagsumbong?",A: Dugang mga komento
"Sumala sa istorya, unsa ang dili kasamtangang problema para sa mga tig-selyo?",The correct answer is: D: Pagtunaw sa ice
"Dugang pa sa ice, unsa pa ang nag-apekto sa mga paningkamot sa pag-rescue?",B: Mga kondisyon sa panahon
Unsang pagtuon ang gilikayan ni Roberts sa pag-validate?,C: Ang pagsugod sa kinabuhi
Unsang topiko ang gibati ni Robers nga etikal ra kaayo para hisgotan?,B: Ang desisyon sa Roe v. Wade
Asa nagsidlak ang duha ka silaw sa kahayag?,A: Ngadto sa langit
"Sumala sa istorya, kanus-a ginatukod ang bag-ong mga skyscraper sa site?",D: Nagpadayon ang pagtukod
Unsang impormasyon ang nagsugyot nga ang Ang Pito ka Mag-igsoon nga Babaye maoy langub?,A: Pagkalainlain sa temperatura
Sa unsang paagi ang init nga kinaiya sa Pito ka Mag-igsoon nga Babaye gi-obserbahan?,A: Infrared nga mga imahe
"Sumala sa istorya, unsang pahayag bahin sa suspitsado ang dili tinuod?",D: Wala siya na-injure
Unsang impormasyon bahin sa pag-atake ang nakumpirma sa mga awtoridad?,B: Ang etnisidad sa suspitsado
Unsang team ang moduwa sa laban sa Ellis Park?,C: South Africa ug Australia
Asa moduwa ang Springboks sa ilang sunod nga laban?,C: Johannesburg
Hain sa mosunod ang naproblemahan sa estasyon sa kawanangan panahon sa misyon?,B: Pagtipig og usa ka giroskopyo
"Sumala sa istorya, unsa ang tumong sa misyon sa space station?",C: Pagkumpleto og spacewalk
Hain sa mosunod nga mga pahayag bahin sa kaso ang dili tinuod?,D: Na-charge ang AOL
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa kaso?,D: Gisgudan sa AOL ang prosecution sa kaso
"Sumala sa istorya, para sa unsang club unang nagduwa si Vidal sulod sa tulo ka season nga milabay?",A: Sevilla
Pila ka duwa ang naduwa ni Vidal para sa Barça?,A: 49
Kinsa ang kontra nga team sa duwa?,B: Bolonia
Nganong nagpuyo si Jarque sa hotel?,C: Naa siyay duwa sa Domingo
Nganong dili mu-isyu og pasidaan ang geophysics nga ahensya sa Jakarta?,D: Wala kini nakaabot sa kinahanglanon sa magnitude para sa mga linog
"Sumala sa istorya, unsay gipahinabo sa linog?",A: Nalisang nga mga lokal nga tawo
Hain niini ang magdasig sa kalihokan sa Adlaw ug sa tanang uban pang mga bituon?,"D: Luminosity, Rossby number, ug rotation"
Sa unsang paagi madeterminar ang Rossby number?,A: Luminosity ug rotation
Unsang porsyento sa mga tawo nga na-survey ang nagsuporta sa Australia nga mahimo dayong usa ka republika?,B: 29 porsyento
"Sumala kang Julie Gillard, kanus-a dapat mahimong republika ang Australia?",B: Pagkahuman sa pagmando ni Queen Elizabeth II
Unsang organisasyon ang ilalom sa legal nga imbestigasyon?,C: Giplanong Pagkaginikanan
Si Cliff Stearns ang pangulo sa unsang committee?,D: Ang Oversight and Investigations Subcommittee
"Sumala sa istorya, unsa ang wala nahitabo sa Swiss nga babaye?",B: Gipatay siya
Unsang kompanya ang gi-awardan sa Taiwan Sustainable Award niadtong 2007?,C: ASUS
Unsa ang ASUS Eee PC?,B: Usa ka laptop
Kinsa ang responsable para sa nawalang mga postal nga dokumento?,C: Usa ka lalaki
"Sumala sa istorya, kinsa ang nag-isyu ug pasaylo mahitungod sa nawalang mga dokumento?",D: Ang post office sa Obanazawa
Kanus-a gikinahanglan ni Del Porto nga i-address ang isyu sa iyang abaga?,C: Sa ikaduhang set
Unsa ang resulta sa unang tie break?,A: Napildi si Murray sa unang set
"Sumala sa gipahayag sa istorya, kinsa, espisipiko, ang na-ekspose sa pasyente?",B: Mga bata
"Sumala sa istorya, unsang pasalig ang wala himoa sa gobernador sa pag-address sa mga lungsoranon sa Texas?",D: Dili seryoso ang kaso
Unsang news parody source ang gihimo sa duha ka kanhing mga estudyante sa UW?,D: The Onion
"Sumala sa istorya, hain niini ang wala nalakip sulod sa imperyo sa parody sa balita sa The Onion?",B: Usa ka pelikula
"Sumala sa istorya, unsa ang gi-gwardyahan sa pulis?",C: The Downing Street entrance
Unsang orasa gihangyo sa mga pulis ang mga nagprotesta nga mobalhin aron malikayan ang dugang pagdagsang sa trapiko?,D: Sa 11:20
Unsay tinuod bahin sa panukiduki nga gihimo ni Dr. Ehud Ur?,B: Ang pipila ka diabetic mice kaniadto dili na diabetic
"Sumala sa istorya, sa unsa nagduhaduha sa Dr. Ur?",A: Kon ang mga finding hinungdanon para sa mga tawo nga dunay Type 1 nga diabetes
Hain sa mosunod nga mga pahayag ang dili tukmang naghulagway sa crash sa Flight CG4684?,A: Ang eroplano orihinal nga dili makatugpa tungod sa panahon
Unsay nagtukmod sa Flight CG4684 nga i-abort ang landing niini?,D: Dili maayo ang mga kondisyon sa panahon
"Base sa istorya, hain sa mosunod nga mga pahayag bahin sa kasinatian ni Franciszek Kowal ang tinuod?",B: Wala ra gyud siya nadaot
Nganong lisod sukdon ang posibleng epekto sa Bagyong Danielle?,C: Layo pa kaayo ang bagyo sa pag-landfall
"Sumala sa istorya, hain sa mosunod nga pahayag bahin sa Tropical Storm nga Danielle ang dili tinuod?","D: Duol na kini sa paglandfall

Ang istorya naghisgot nga ang bagyo nga si Danielle nahimutang sa gibanabanang 3,000 ka milya gikan sa Miami, Florida, ug layo pa kini moigo sa yuta. Busa, dili kini duol na sa paglandfall."
"Sumala sa istorya, unsa ang gisugyot nga mahitabo sa mga sakit sa dili pa kini magpahinabo og kalibotang epidemya?",A: Kinahanglang mahimo kining dili kaayo makamatay
"Sumala sa istorya, unsa ka layo ang bagyo gikan sa Fujian?",C: 70 kilometro
Kinsa ang miabiabi kang George W. Bush sa iyang pag-abot sa Asia?,C: Si Wong Kan Seng ug Lee Hsien Loong
Kanus-a mi-istorya ang presidente bahin sa expansion sa trade sa Asia?,C: Pagkahuman sa iyang pagkapildi sa midterm nga eleksyon
"Sumala sa istorya, hain sa mosunod ang katibuk-ang tumong sa gobyerno?",D: Hupayon ang paghuot sa mga karwahe
Unsa ang gi-anunsyo sa gobyerno?,A: Nagplano sila nga pondohan ang dugang 300 ka mga karwahe
"Sumala sa istorya, unsang impormasyon ang nahibaloan?",A: Ang lebel sa hulga nakunhoran
Unsang pahayag bahin sa mga protesta ang dili tinuod?,C: Gi-demand sa mga protesta ang pag-resign sa prior nga CEP
Kinsa ang nagsugyot nga mu-resign ang kataposang CEP?,C: Ang presidential commission
"Sumala sa pahayag, unsay wala gisuportahan sa USA Gymnastics pagkahuman sa pag-abuso ni Nassar sa mga atleta?",A: Decertification
"Sumala sa pahayag, unsa ang pangunang goal sa parehong USA gymnastics ug sa United States Olympic Committee sa umaabot?",D: Pag-promote og luwas nga palibot para sa mga atleta
Asa padulong ang barko pagkahitabo sa insidente? ,C: Palawan
Hain ang dili tinuod nga kamatuoran mahitungod sa barko nga gihisgotan sa istorya?,B: Nakabase kini sa Palawan
Kinsa ang naghatag sa pahayag bahin sa mga tropa sa Estados Unidos?,D: Ang sekretarya sa prensa
"Sumala sa pahayag, unsang nasora ang nag-abaga sa responsibilidad sa pag-gwardya sa mga nadakpang manggugubat?",D: Turkey
Unsa ang gituohang hinungdan sa crash?,B: Grabeng kalayo
Sa unsang klaseng dalan nahitabo ang crash?,B: Lisod
Unsa ang gipanghinaot sa mga opisyal ingong resulta sa baha?,A: Ang pagpasig-uli sa mga sandbar
Hain sa mosunod ang permanenteng naapektohan sa pagtukod sa dam?,The correct answer is D: Pagkatag sa mga linugdang.
"Sumala sa istorya, kinsa ang naghatag og intel sa United States bahin sa posibleng pag-atake?",C: Usa ka wala hinganli nga tinubdan
Hain sa mosunod nga mga pahayag ang tukmang naghulagway sa giingong planong pag-atake sa mga ekstremista?,C: Pagpabuto og mga bomba sa mga landmark sa duha ka mga nasod
Hain sa mosunod ang mga tawo ang dili usa ka abogado?,D: Makis Triantafylopoulos
