question,gpt_reply
وين اعتقدوا الباحثين انه الرقاقة راح يكون إلها تأثير أكبر؟,A: الدول اللي دخلها منخفض
أي طريقة مستخدمة لاختراع الأداة التشخيصية؟,B: طابعات قياسية نفاثة للحبر
بحسب الفقرة، شنو من هاي التصاريح عن الصدوع المفصصة غير صحيحة؟,A: الأحداث اللي انتجتها على الأغلب صارت مؤخرا
بحسب الفقرة، أي نظرية تخص التضاريس تبين انو اكو نشاط جيولوجي يصير على القمر؟,A: القمر ينكمش ببطء
بحسب الفقرة، شنو الي ما راح يكون اكو منه بعد لحد ما تخلص قضية توجيه الاتهام؟,A: تعليقات إضافية
بحسب الفقرة، شنو هي الي ما تشكل مشكلة حاليا لصيادي الفقمات؟,D: الثلج المايع
بالإضافة للثلج، شنو اكو بعد يأثر على جهود الإنقاذ؟,B: حالة الطقس
شنو الاعتقاد اللي رفض روبرتس يصرح عنه؟,C: بداية الحياة
أي موضوع حس روبروتس انه كان من غير الأخلاقي يحجي عنه؟,D: تفاصيل الحالات
وين جانن شعاعين الضوء مسلطات؟,A: باتجاه السماء
بحسب الفقرة، يمته راح تنبني ناطحات سحاب جديدة بالموقع؟,D: البناء مستمر
شنو المعلومة اللي تقترح انو الأخوات السبعة يعتبرن كهوف؟,A: اختلافات درجات الحرارة
شلون يتم رصد السلوك الحراري للأخوات السبعة؟,A: بصور الأشعة تحت الحمراء
بحسب الفقرة، شنو من هاي التصاريح مو صحيحة عن المتهم؟,D: ما انصاب
شنو المعلومات الي أكدتها السلطات عن الهجوم؟,B: عرقية المتهم
أي فرق راح تلعب بالمباراة بأليس بارك؟,C: جنوب إفريقيا واستراليا
وين راح يلعبون السبرينغبوكس مباراتهم الجايه؟,C: جوهانسبرغ
أي من التالي واجهت محطة الفضاء مشاكل وياه خلال المهمة؟,B: الحفاظ على الجيروسكوب
بحسب الفقرة، شنو جان الهدف من مهمة محطة الفضاء؟,C: يكملون المشي بالفضاء
أي من التصاريح التالية عن الدعوى مو صحيحة؟,D: تم اتهام شركة AOL
أي من التصاريح التالية ما توصف الدعوى بشكل دقيق؟,D: شركة AOL هي اللي بدت ورفعت الدعوى
بحسب الفقرة، أي نادي بدا يلعب له فيدال قبل ثلاثة مواسم؟,C: برشلونة
كم لعبة لعبها فيدال لبرشلونة؟,A: 49
منو جان الفريق المنافس بالمباراة؟,B: بولونيا
ليش بقى جارك بالفندق؟,C: جانت عنده لعبة يوم الأحد
ليش ما انطت وكالة جاكارتا للجيوفيزياء تحذير؟,D: لان ما استوفى متطلبات الزلازل
بحسب الفقرة، شنو اللي أتسبب فيه الزلزال؟,A: خوف الناس
أي من التالي حفز نشاط الشمس والنجوم البقية؟,C: الدوران والضيائية
شلون يتم تحديد رقم الروسبي لنجم معين؟,A: الضيائية والدوران
شكد نسبة الناس اللي شملهم استطلاع استراليا حتى تصير جمهورية حالا؟,B: 29 بالمية
على حسب اللي كالته جولي غيلارد، يمته المفروض تصير استراليا جمهورية؟,B: بعد ما ينتهي عهد الملكة اليزابيث الثانية
أي مؤسسة تخضع لتحقيق قانوني؟,C: برنامج الأبوة المخططة
كليف ستيرنز رئيس أي لجنة؟,D: لجنة الرقابة والتحقيقات الفرعية
بحسب الفقرة، شنو ما صار للمرأة السويسرية؟,B: انقتلت
أي شركة أنطوها جائزة تايوان للاستدامة ب2007,C: ASUS
شنو هو Eee PC من ASUS؟,B: لابتوب
منو جان مسؤول عن الوثائق البريدية المفقودة؟,C: ولد
بحسب الفقرة، منو اصدر اعتذار بخصوص الوثائق المفقودة؟,D: مكتب أوبانازاوا البريدي
يمته احتاج ديل بوترو يعالج مشكلة كتفه؟,C: بالمجموعة الثانية
شنو جانت نتيجة كسر التعادل الأول؟,A: خسرها موراي بالمجموعة الأولى
حسب ما ذُكر بالفقرة، منو بالتحديد طلع كدام المريض؟,B: الأطفال
بحسب الفقرة، شنو الي ما أكده المحافظ لمواطنين تكساس؟,D: القضية مو جدية
أي واحد من برامج الأخبار الساخرة هاي سووه طلاب سابقين من جامعة ويسكونسن؟,D: البصل
بحسب الفقرة، أي من التالي ما جان ضمن امبراطورية ذي أنيون للأخبار الساخرة؟,B: فلم
بحسب الفقرة، شنو جانوا يحرسون الشرطة؟,C: مدخل شارع داونينغ
بأي وقت طلبوا الشرطة من المتظاهرين التقدم علمود يتفادون زيادة الازدحام؟,D: بال 11:20
شنو الصحيح بخصوص البحث اللي سواه دكتو ايهود أور؟,B: بعض من الفيران اللي جان عندهم مرض السكري تعافوا
بحسب الفقرة، شنو اللي خله دكتور أور يشكك؟,B: إذا العلاج ممكن
أي من هاي التصاريح ما يوصف بدقة تحطم الرحلة الجوية CG4684؟,C: الطيارة حاولت تهبط 3 مرات قبل التحطم
شنو اللي خله الرحلة الجوية CG4684 تلغي هبوطها؟,D: سوء الأحوال الجوية
بناءً علي الفقرة، شنو من هاي العبارات عن تجربة فرانسيسك كوال صحيحة؟,B: ما تضرر بالنهاية
ليش يعتبرون قياس التأثير الممكن للعاصفة الاستوائية دانييل تحدي؟,C: العاصفة بعيدة عن اليابسة
بحسب الفقرة، شنو من هاي العبارات مو صحيحة عن العاصفة الاستوائية دانييل؟,D: قريبة من اليابسة
بحسب الفقرة، شنو اللي من المقترح انه لازم يصير بالمرض قبل لا يسبب وباء عالمي؟,A: لازم يصير اقل شدة
بحسب الفقرة، شكد جان الإعصار بعيد عن فوجيان؟,C: 70 كيلومتر
منو استقبل جورج دبليو بوش من وصل لأسيا؟,C: ونغ كان سينغ ولي هسين لونج
يمته حجه الرئيس عن توسيع التجارة بقارة أسيا؟,C: بعد خسارته للانتخابات النصفية
بحسب الفقرة، أي من التالي هو هدف الحكومة الكلي؟,D: التخفيف من ازدحام العربات
شنو علنت الحكومة؟,A: مخططين يوفرون 300 عربة إضافية
بحسب الفقرة، أي معلومة معروفة؟,A: نسبة الخطر قل
أي تصريح بخصوص المظاهرات مو صحيح؟,C: المتظاهرين طالبوا باستقالة مجلس الانتخابات المؤقت السابق
منو اقترح استقالة مجلس الانتخابات المؤقت؟,C: اللجنة الرئاسية
بحسب التصريح، شنو ما مدعوم من قبل هيئة الولايات المتحدة للجمباز بعد إساءة نصار للرياضيين؟,A: التصحر
بحسب التصريح، شنو هو هدف هيئة الولايات المتحدة للجمباز واللجنة الأولمبية الأمريكية للتقدم؟,D: تعزيز بيئة آمنة للرياضيين
وين جانت متوجهة السفينة من صار الحادث؟ ,C: بالاوان
أي وحدة من هاي العبارات مو صحيح عن السفينة المذكورة بالفقرة؟,B: مقرها الرئيسي ببالاوان
منو صرح ببيان بخصوص القوات الأمريكية؟,A: دونالد ترامب
بحسب التصريح، أي بلد راح يتكفل بمسؤولية حراسة المقاتلين المعتقلين؟,D: تركيا
شنو هو سبب حادث التحطم؟,B: نيران معادية
بأي نوع من التضاريس صار الحادث؟,D: الجبلية
شنو يتأملون المسؤولين يصير كنتيجة للفيضان؟,A: استعادة قضبان الرمل
أي من التالي اثر عليه بناء السد بشكل دائم؟,D: انتشار الرواسب
بحسب الفقرة، منو انطه الولايات الأمريكية معلومات عن الهجوم المتوقع؟,C: مصدر لم يكشف عنه
شنو من هاي التصاريح ما توصف بدقة خطة المتطرفين المزعومة؟,A: تفجير قنابل بالمعالم ببلد واحد
أي من الناس التالية مو محامي؟,D: ماكيس تريانتافيلوبولوس
أي مجموعة من الناس ما ذاكريهم كجزء من فضيحة المجتمع اليوناني القانوني؟,C: الصحفيين
كم تسديده تمت خسارتها من قبل الهند؟,A: 11
بحسب الفقرة، شنو هي أعلى نتيجة للجولات؟,A: 70 شوط
أي من التالي مو سبب بإحباط ادم كويردين؟,A: سياسة الموقع الجديدة عن المحتوى الجنسي
بحسب الفقرة، شنو الي انحذف من الموقع؟,B: المحتوى الجنسي
بحسب الفقرة، أي من التالي ما دعمه أمير خان؟,A: تضمين النساء المقاتلات بالأولومبيات
بحسب الفقرة، أي من التالي راح يدعمه أمير خان بالرغم من رأيه الشخصي؟,C: أولومبيات 2012
يمته مات بيتر لينز؟,C: بالمستشفى
منو هو زافيير زيات؟,B: متسابق ثاني
بأي حالة ممكن يساعد الراكب المتوتر والخايف في فهم شي معين عن طريقة عمل الطيارات الداخلي ا؟,B: إذا جان خوفهم من الطيران بسبب خوفهم من المجهول
بناءً علي الفقرة، أي من التالي اللي لازم المسافر الواعي بالأسعار يسويه آخر شي؟,B: يحجز مباشرةً ويه خط الطيران
بحسب الفقرة، شنو لازم يسوي المسافر بالبداية حتى يضمن لنفسه افضل الأسعار الممكنة؟,B: يقارن بين أسعار مختلفة ومجمعة
يمته لازم يكون في مرافق ويه الطرد المشحون؟,C: عندما ترسل الأشياء كأمتعة مفحوصة
بناءً علي الفقرة، من يتم اختيار خطوط جوية تسافرون من خلالها بشكل منتظم بتحالف، أي من التالي لازم تكون اله الأولوية؟,A: الخطوط الجوية اللي تقدم نقاط اكثر
بحسب الفقرة، منو ممكن يعرض كمية أكبر من النقاط للمسافر الدائم؟,D: خط جوي ثاني بس بنفس التحالف
بحسب الفقرة، أي من الحواس التالية ممكن تتضرر بسبب شرب الكحول بكميات جبيرة؟,B: النظر
حسب ما ذُكر بالفقرة، شنو ممكن يخفف من تأثير الكحول الضار؟,C: شرب الكحول باعتدال
وين هي قيم الممتلكات الأعلى بأمستردام؟,A: حي القناة
ليش عينوا حي القناة كموقع لمنظمة اليونيسكو للتراث العالمي ؟,A: قيمتها الثقافية والتاريخية
بحسب الفقرة، أي من التالي يخلي زيارة فنوم كروم تسوه؟,A: المنظر اللي يطل على تونلي ساب
بحسب الفقرة، شنو المطلوب من الزوار حتى يدخلون فنوم كروم؟,C: يحصلون على تصريح انغكور
بحسب الفقرة، أي من التالي ممكن يمنع السواح من زيارة القارة القطبية الجنوبية؟,D: تنقل بدني محدود
السائح المهتم بتسلق الجبال لازم يزور أي جزء من القارة القطبية الجنوبية؟,B: المناطق الداخلية
وين المواقع اللي تواجد المراصد ما قبل الحداثة بيها يكون اقل احتمالية؟,C: موقع نائي
وين من المرجح يخلون تلسكوب البحوث الحديثة؟,D: بمؤسسة جبيرة
بحسب الفقرة، أي منطقة افضل لقضاء يوم هادئ على الشاطئ؟,C: منطقة نورث هاربور
بحسب الفقرة، وين ممكن تكون ظروف السباحة أأمن؟,"بحسب الفقرة، الشواطئ في منطقة نورث هاربور كلها تقريباً رملية وتسمح بسباحة آمنة. لذا، الإجابة الصحيحة هي:

B: منطقة نورث هاربور"
بزيارة الموقع المذكور بالفقرة، أي من التالي يعتبر مو مناسب؟,"الخيارات غير المناسبة لزيارة الموقع المذكور هي:

B: ترك علامات بأي مكان بالموقع  
C: قول النكات  
D: رسم شكل  

هذه الأفعال تعتبر غير مناسبة لأنها لا تظهر الاحترام والوقار الواجبين للمكان. التصرف المناسب هو:  
A: التصرف بوقار"
أي من التالي يوصف اللغات المشتركة؟,D: الطبيعية
شنو من هاي التصاريح ما توصف بدقة اللغات المساعدة؟,A: هي لغات طبيعية تستخدم لتسهيل التواصل بين الناس الليما يكدرون يفهمون بعض بدونهم
بحسب الفقرة، من شنو لازم يتأكد الراكب إذا جانت رحلته البحرية بالشتاء؟,A: موقع المقصورة
بحسب الفقرة، إذا جانت رحلة الراكب بالصيف، شنو اللي ممكن يتفادونه؟,B: العبور عبر الجليد
ليش اللغة الكاتالونية تستخدم اكثر شي للإشارات والإعلانات ببرشلونة؟,B: جانت أول لغة رسمية للمدينة
أي من اللغات التالية يستخدمها نظام مترو برشلونة للإعلانات دايماً؟,B: اللغة الكتالونية
بناءً علي الفقرة، شنهي من وسائل الراحة التالية اللي من غير المرجح إنها تنطي الأولوية للريوك والمبيت ؟,D: واي فاي سريع
بناءً علي الفقرة، أي من التالي مو وحدة من نقاط التنافس الأساسية بين فنادق المبيت والريوك الفاخرة؟,A: الديكور المعاصر
بحسب الفقرة، أي من التالي ما راح يسوونه ببكين بسنة 2022؟,B: أحداث تزلج بمنطقة «تايزيتشنغ»
بحسب الفقرة، أي من التالي راح يتم استضافته ببكين ب2022؟,B: الفعاليات الثلجية الداخلية
منو عنده أعلى خطورة بالإصابة بإنفلونزا الطيور؟,C: اللي يشتغلون بقطاع الدواجن
بحسب الفقرة، أي من التصاريح التالية يوصف بدقة إنفلونزا الطيور؟,"لا توجد أي من الخيارات المقدمة تمثل بدقة ما ورد في الفقرة عن إنفلونزا الطيور. لكن يمكن تعديل أحد الخيارات ليكون أقرب إلى التعبير عما ورد في الفقرة. الخيار الذي يمكن اعتباره الأقرب هو:

C: مراقبين الطيور محظورين بالإصابة

لكن هذا الخيار ليس دقيقًا بالكامل. الصياغة الأصح بناءً على الفقرة المقدمة هي:

- مراقبين الطيور يواجهون بعض المخاطر."
شنو تربط قناة البحر الأبيض-بحر البلطيق؟,C: المحيط المتجمد الشمالي وبحر البلطيق
بحسب الفقرة، على أي نوع من المركبات ممكن يجمعون الجوازات حتى ما يقاطعون الراكب؟,B: قطارات النوم الليلية
بحسب الفقرة، يمته ممكن يفتشون الهويات على بعض القطارات العابرة للحدود؟,D: على القطار وهو يتحرك
أي وحدة من هالحالات ممكن تصير وانته كاعد بمنطقة استوائية بسنغافورة؟,C: تعاني من التعب بسبب الحرارة
منو ممكن يتجنب يأكل المعجنات الألمانية,A: اللي عنده حساسية من البندق
أي مكون يعتبر عنصر موسمي بالمعجنات الألمانية؟,C: الخوخ
بناءً علي الفقرة، أي من التالي يفضل انك تبتعد عنه من تسافر وعندك ميزانية قليلة؟,C: تطلب من الناس فلوس
بحسب الفقرة، منو ممكن يواجه صعوبة بالسفر بميزانية قليلة؟,D: شخص يحب يتبع جدول الرحلة
أي من هاي العبارات ما توصف بالضبط الامتداد بين بوينت ماريون وفيرمونت؟,C: نادرا ما يتم الالتزام بحدود السرعة
بحسب الفقرة، أي من التالي لازم يكون الأهم للسواق المسافرين على طريق بافلو-بيتسبرغ السريع؟,C: تمشي سرعة على المنحدرات الحادة
أي من التالي ما مطلوب حتى تبدي ممارسة رياضة التجديف؟,D: كمية تدريب قليلة
أي من التالي ممكن يكون ضروري لرحلة تجديف ناجحة؟,D: القدرة على السباحة
بحسب الفقرة، شنو ممكن يكون مفيد لشخص يخطط يخيم بسيارته؟,B: سيارة بيها كراسي قابلة للطي
بحسب الفقرة، شنو ممكن يردون المخيمين بالسيارات يتجنبون إذا يردون يبقون بنطاق الرادار؟,C: تنصب خيمة بالمدينة أو ملكية خاصة
بحسب الفقرة، منو اللي بنى الدار البيضاء بالمرة الثانية؟,D: سلطان المغرب
منو هجر مدينة الدار البيضاء الحديثة بعد كارثة طبيعية؟,B: البرتغاليين
بحسب الفقرة، شلون ذاع صيت سنترا عند الأجانب؟,C: رأي اللورد بايرون الإيجابي
شنو اللي ما اعترفت بيه أرمينيا؟,D: الجمهورية الجديدة
شنو اللي بعده اله تأثير بين أذربيجان وأرمينيا؟,D: إقليم ناكورنو كارباخ
من تركب تكسي بشارلوت، شنو ممكن يخلي الكروة تزيد؟,B: إذا جانوا 3 ركاب
بحسب الفقرة، شنو ممكن يعتبر جانب سلبي بالعيشة بشارلوت للي عدهم أطفال؟,B: تأجير تاكسي
قبل وصول الإسبان، منو سيطر على الجزء الشمالي من تشيلي؟,D: الإنكا
بحسب الفقرة، أي من التالي ما صار ب1810؟,B: انتصرت تشيلي على الأسبانيين
شلون يكدرون الناس يوصلون للقرى النائية بمنطقة ليغوريا؟,C: بالقطار أو القارب
لشنو يشير المصطلح الإيطالي (تشينكوي تيري)؟,A: خمس قرى
بحسب الفقرة، أي نوع من البوتات مناسب اكثر للظروف الشتوية الي ممكن تزلق؟,B: البوت المرصع بالمعدات
أي من التالي ما راح يزيد قوة الجذب على الطرق الجليدية بالظروف الشتوية؟,D: الماي
أي من التالي يمثل تشابه دقيق بين هاواي وجزر كوك؟,C: يتشاركون بنفس المنطقة الزمنية
أي من التالي ما يوصف جزر كوك بشكل دقيق؟,"الإجابات الصحيحة هي:
A: اصغر من هاواي
B: عبارة عن أرخبيل 
D: البلد الجزري يتشارك نفس المنطقة الزمنيه ويه هاواي

الإجابة C غير صحيحة لأن النص يذكر أنه ""ماكو بجزر كوك أي مدن""."
أي من محطات الحرس التالية تقدم خيارين للسكن؟,A: سيرينا
بحسب الفقرة، وين ممكن تحصل تصريح المتنزه إذا ردت تستخدم الكاش بدل بطاقة الائتمان؟,B: بويترو خمينز
بحسب الفقرة، أي نوع من التزلج يسوونه بالتضاريس المنحدرة؟,D: التزلج بحقيبة الظهر
بحسب الفقرة، شنو ممكن يساعد المتزلجين بحقيبة الظهر للي يردون يوصلون لسرعات أعلى؟,C: ظروف زينة
المسافرين اللي يواجهون صدمة العودة إلى الوطن يستصعبون شنو؟,D: يتعودون مرة ثانية على ثقافة وطنهم
بحسب الفقرة، صدمة العودة إلى الوطن ممكن تكون أصعب خاصة لأي نوع من المسافرين؟,B: المسافرين اللي تعودوا بسرعة على عيشتهم بالخارج
أي من التالي لازم يتجنبه الناس وما يسوونه ويه حيوان غزال الموظ؟,B: الاقتراب منهم ببطء شديد
بحسب الفقرة، أي من العبارات التالية مو صحيحة عن حيوان الموظ؟,A: انو هم حيوانات عدوانية بطبيعتها
بحسب الفقرة، أي من التالي راح يكون اقل خطرا للمسافرين بالصحراء؟,A: قلة الملابس الدافئة بليلة باردة
أي من التالي ما مذكور كتهديد محتمل للمسافرين للصحراء؟,D: حروق الشمس
بحسب الفقرة، سكان أي مجموعة تأثروا بشكل جبير من وصلوا المستكشفين؟,C: شعب التاينو
بحسب الفقرة، أي لغة جانوا يحجوها الشعب الكاريبي؟,D: اللغة الاراواكية
المن الفضل بجعل التزلج رياضة ترفيهية؟,B: النرويجيين
بحسب الفقرة، بحوالي أي وقت اعترفوا بالتزلج كرياضة؟,D: القرن ال17
أي من التالي عادة ما يرتبط بأكبر جزيرة على الساحل الإفريقي الشرقي؟,C: الحياة البرية
