question,gpt_reply
Үзүндүгө ылайык австралиялык мал союучу жайдагы жумушчулар үчүн жаныбарлардын жыргалчылыгынын маанилүүлүгүн бекемдөөгө эмне жардам бере алат?,A: Видео көзөмөлдөө камераларын орнотуу
Үзүндү боюнча кармалган адамдын кесиби кандай?,A: Студент
"Үзүндүгө ылайык дагы бир камоо тууралуу кабар тарап жатканда, канча курман болгон адамга жаназа окулуп жаткан?",B: Үч
"Нааразычылыкка жооп кылып, кайсы өлкө кол койгон ACTA келишиминен алдыга жылган жок?",B: Польша
Үзүндүгө ылайык төмөндөгү өлкөлөрдүн кайсынысы ACTA келишимине кирүү процессин кийинкиге калтырууну чечкен?,D: Латвия
IPod түзмөктөрүнүн ашкере ысып кетишинин кесепетинен канча адам жабыркаган?,A: 4
Ашкере ысып кеткен учурлар анча деле олуттуу эмес деп ким айткан?,D: Apple
"Стив Джобс өзүнүн сөзүндө, Apple эмнени кайра ойлоп тапканы жатат деп айткан?",B: Телефон
Стив Джобстун эки сааттык сөзүнүн максаты эмне эле?,C: Жаңы телефонду ишке киргизүү
Кристина Фернандес де Киршнер Аргентина театрында эмнени жарыялады?,A: Президенттикке талапкерлигин койгондугун
Кристина Фернандес де Киршнер шайлоого катышуу ниетин кайсыл жерде билдирген?,C: Буэнос-Айрестен 31 миля аралыкта жайгашкан Аргентина театрында
Big Brother’ге карата АСМА кандай жыйынтыктарды чыгарды?,A: Цензура мыйзамдары бузулган эмес
Интернет мазмуну катары каралышы үчүн медиа кандай параметрлерге туура келиши керек?,B: Ал физикалык жактан серверде болушу керек
Австралиянын либералдык партиясынын лидери ким?,A: Питер Костелло
Эмне үчүн Австралиянын ядролук кубаты боюнча өнөр жайы жок?,D: Өтө кымбат
Кайсы лыжачы алып баруучунун жардамы менен мелдешкен?,C: Марей Крежель
Туруп тебүү боюнча аялдардын Super-G мелдешинде кайсы өлкө онунчу орунду ээледи?,A: Финляндия
Үзүндүгө ылайык Блейк жөнүндө кайсы билдирүү так эмес?,B: Ал кол салууну мойнуна алган
Үзүндүнүн негизинде төмөндөгүлөрдүн кайсынысы Блейк менен болгон эмес?,C: Ага шыргый менен кол салышкан
БУУнун глобалдык жылуулук фонду эмне үчүн колдонулбайт?,B: Өнүгүп келе жаткан мамлекеттерге технологияны алып келүү
Үзүндүгө ылайык БУУ эмнени сактап калууга үмүттөнөт?,C: Калган токойлорду
Төмөндөгүлөрдүн кайсынысын Альберт Мучанга дагы деле макулдашууну талап кылган нерсе катары эскерген эмес?,B: Соода башталышы мүмкүн болгон убакыт
Үзүндүгө ылайык эмнеге соода июль айында башталышы мүмкүн?,B: Эрежелердин жана жеңилдиктердин жетиштүү негизи бар
Үзүндүгө ылайык The Atlanta Journal-Constitution билим кызматкерлерин эмне үчүн айыптаган?,C: Табылган ички көйгөйлөр боюнча иш-аракет кылбоо
"Үзүндүдө берилген маалыматтын негизинде, Atlanta Journal-Constitution баяндамасында эмне айтылган эмес?",D: Шаардык билим берүүгө инновация киргизүү боюнча сунуштар
Үзүндүгө ылайык жардыруудан кийин кандай маалыматтар белгилүү?,"A: Жаракат алгандардын жыйынтык саны  
B: Бомбалар кайсы имараттардын жанында жарылган  
D: Өлгөндөрдүн расмий саны"
2017-жылы Манчестер Ситиге кошулгандан бери Жезус канча матчта ойноду?,D: 53
Жезус кайсы клубга кошулганы үчүн 27 миллион фунт стерлинг алган?,B: Манчестер Сити
Хостелдин коноктору тууралуу кайсы билдирүү туура эмес?,D: Коноктордун көпчүлүк бөлүгү ыйык шаардан болушкан
Үзүндүгө ылайык төмөндөгү билдирүүлөрдүн кайсынысы туура?,C: Коноктор ал жерде ажылыктын башталаар алдында болушкан
Үзүндүгө ылайык кагылышуу тууралуу кайсы маалымат так эмес?,A: Кагылышуунун көлөмү
Үзүндүгө ылайык кагылышууга байланыштуу дагы эмнени аныктоо керек?,D: Кырсыктын так масштабы
Үзүндүгө ылайык Баттен бир жолу эң бай америкалыктардын тизмесинде канчанчы орунду ээлеген?,C: 190унчу
Баттен төмөндөгүлөрдүн кайсынысына кайрымдуулук кылган?,B: Виржиния университети
Кайсынысы Губернатор Арнольд Шварценеггер кол койгон мыйзамдын бөлүгү эмес?,C: Калифорниянын сыртында зордук-зомбулукту чагылдырган видео оюндарды өспүрүмдөргө сатууга же ижарага берүүгө тыюу салуу
Үзүндүгө ылайык ким айтылып жаткан нерселерди укпай калган?,C: Миллер
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы Миллер угуп жатканда болгон нерселерге туура келет?,B: Ал даярданып жатканда ага көңүл бурган жок
“Таза аба мыйзамына” өзгөртүү киргизүүнү ким сунуштады?,C: Джек Лейтон
“Таза аба мыйзамы” шайлоо алдындагы трюк катары колдонулуп жатканын ким төгүнгө чыгарды?,B: Премьер-министр
Цианур кислотасы менен меламин кошулмалары мышыктын заарасында бири-бири менен реакцияга киргенде эмне пайда болгон?,C: Кристаллдар
Окумуштуулар эмнеге байкоо жүргүзүү үчүн инфракызыл спектроскопияны колдонушкан?,B: Үй жаныбарларынын заарасындагы кристаллдык курамы
Ким Лунаны “Экстрим ханышасы” деп атаган?,D: Томми Дример
Ким Лунаны “бир кызыктай” деп атаган?,B: Дастин Руннелс
Кырсыкка кабылган айдоочуга эмне болгон жок?,C: Ал Кембридждеги ооруканадан Грейт Ярмуттагы ооруканага которулган
Регби турниринин жүрүшүндө Түштүк Африканын оюнунда кайсы нерсе өзгөчө деле болгон жок?,C: Турнирдин башталышындагы мыкты оюн
Үзүндүгө ылайык Түштүк Африканын оюну качантан баштап жакшырып баштаган?,D: Турнирдин жүрүшү менен
Үзүндүгө ылайык төмөндөгү айтылгандардын кайсынысы Кытайдын экономикасын так чагылдырбайт?,"D: Кытай эч качан Германиядан көбүрөөк унааларды экспорттогон эмес

Бул жооп туура эмес, анткени үзүндүдө Кытай өткөн жылда Германияга караганда көбүрөөк автоунааларды экспорттогону айтылган."
Үзүндүгө ылайык Кытайдын ИДПсы Американыкынан качан ашып кетмек?,B: Жыйырма жылдын ичинде
Ху өнүгүп келе жаткан өлкөлөргө эмне кылууну сунуштады?,D: Эски булгоо адаттан оолак болуу
Ху эмнени эскерген жок?,D: Көмүр кычкыл газынын бөлүнүп чыгуусун кыскартуунун саны
Төмөндөгүлөрдүн кайсынысы боюнча Вирман абалы начар деп айткан?,B: Ангола
"Соттук жоопко тартуудан улам, Хьюндун Министрлер кабинетиндеги ордун ким ээлейт?",A: Дейви
Соттук жоопко тартуудан кийин Бизнес министринин милдетин ким алат?,A: Лэмб
Камиль Сен-Санс операсы учурунда аткаруучулар көрүүчүлөрдү эмне кылууга чакырат?,A: Марихуананы колдонууга катышуу
Операда ким биринчи кезекте марихуананы чегет?,C: Аткаруучулар
Леонов аткарган “космостук сейилдөөнүн” башка аталышы кандай?,C: Ачык космоско чыгуу аракети
Леонов кайсы миссиянын Советтик бөлүгүнө жетекчилик кылган?,B: Аполлон-Союз
Кырсыкта ким жаракат алган?,A: Гибсон
Кырсыкка кабылган адамдарга эмне болду?,"B: Бирөө жабыркаган эмес, бирөө каза болгон"
Программанын үстүндө иштеген илимпоздор төмөндөгүлөрдүн кайсынысы менен шартталган таасирлерди байкоого үмүттөнүшкөн?,B: Толкун күчтөрү
Илимпоздор төмөндөгүлөрдүн кайсынысына байланыштуу маселеге байкоо жүргүзүп жатышкан?,D: Жаачы галактикасы жана Саманчынын жолу
"Үзүндүгө таянсак, консерваторлор эмнени сынга алышпайт?",D: Калыбына келтирүү чыгымдары
Катрина бороонунан кийин колдоо көрсөтүү аракеттери үчүн калыбына келтирүү келишимдерин ким сындап жатат?,B: Либералдар
Үзүндүгө ылайык “Stardust” космостук кемесинин жарыгы биринчи кайсы жерде көрүнөт?,B: Түндүк Калифорния
Үзүндүгө ылайык космос кемеси төмөндөгүлөрдүн кайсынысы боюнча рекорд коёт?,C: Жерге эң тез кайтып келүү
Доктор Малар Баласубраманиандын Сарожа Баласубраманиан менен кандай байланышы бар эле?,C: Апасы
Сара Баласубраманиандын сөөгү кайдан табылган?,C: Унаанын багажында
eBay эмнени сатып алды?,C: Skype
eBay сатып алуу менен эмнени көздөп жатат?,B: Жаңы аймактарга жайылуу
"Үзүндү боюнча, салгылашуудан кийин короодо калган абактагылар менен ким маектешкен эмес?",D: Оорукананын кызматкерлери
Төмөндөгүлөрдүн кайсынысы акыры түрмөдөгүлөрдүн башаламандыктан баш тартуусуна себеп болгон?,B: Көздөн жаш агызуучу газ
"Аятолла Али Хаменеинин пикиринде, Иран өлкөсү эмнеден чыгышы керек?",D: Мунайзаттан көз карандылык
Үзүндүгө ылайык санкциянын Иран экономикасына тийгизген таасирин ким мойнуна алды?,A: Жогорку булактар
Төмөнкүлөрдүн кайсынысы Франциянын добуш берүү процессинин бөлүгү эмес?,D: Добуштардын талапкерлердин өкүлдөрү тарабынан саналуусу
Шайлоочулар өзү тандаган талапкерди каяктан көрсөтүшөт?,B: Алдын ала басылган кагазда
Аллендин сегиз жылга созулган Мусасини издөө аракетин баштоосуна эмне түрткү болду?,D: Анын согушка кызыкканы
Үзүндүгө ылайык Аллен акчасынын көп бөлүгүн эмнеге жумшаган?,B: Деңизди изилдөө
Үзүндүгө ылайык төмөндөгүлөрдүн кайсынысы заводдо жана заводдун айланасында коркунучтуу шарттарга алып келиши мүмкүн?,A: Уран отуну
Төмөндөгүлөрдүн кайсынысы заводдогу окуядан кийин жергиликтүү тургундарга сунушталган коопсуздук кеңештеринин бири эмес?,C: Түтүндү жутуп алуудан абайлаңыз
"Доктор Моллдун айтымында, дарыга өтө туруктуу болгон кургак учук тууралуу эмне эң көп тынчсыздандырат?",D: Өлүмдүн жогорку көрсөткүчү
Жаңы вариантты жуктуруп алган канча бейтап медицина кызматкерлери экени тастыкталды?,B: 2
NextGen тутуму кандай технологияны колдонот?,A: Спутникке негизделген технология
NextGen аба кыймылын көзөмөлдөөчүлөргө түздөн-түз кандай пайда алып келет?,B: Учактардын так жайгашкан жерлери
Үзүндүгө ылайык тарыхчылар Федералдык териштирүү бюросун эмнеге басым жасаганы үчүн сынга алышкан жок?,C: Порнографиялык иштерге көп көңүл бурууга
Адепсиздик демилгеси Федералдык териштирүү бюросун эмне кылууга мажбурлайт?,D: Порнографиялык иштерге агенттерди бөлүүгө
JAS 39C Gripen’дин кулашына жооп берген өрт өчүрүүчү унаага эмне болду? ,B: Оодарылып кетти
JAS 39C Gripen кулагандан кийин аэропорт эмне үчүн жабылган?,A: Коммерциялык рейстер
Иран төңкөрүшү учурунда Бржезинский кимге жол көрсөткөн?,C: Картер
1977-жылга чейин Улуттук коопсуздук боюнча кеңешчи кызматын ким ээлеген?,B: Киссинджер
Төмөндөгүлөрдүн кайсынысы Бобектин Белграддын Партизан клубундагы карьерасын так чагылдырбайт?,A: Ал командада ойноп жүрүп 468ден ашык гол киргизген
Бобектин Белграддын Партизан клубу менен болгон тарыхы тууралуу кайсы билдирүү туура?,A: Ал Партизанда 1945-жылы ойноп баштаган
Үзүндүгө ылайык Хесперонихти велицароптордон кайсы өзгөчөлүгү айырмалайт?,B: Анын экинчи чоң тырмагы бар
“Хеспероних” деген сөздүн мааниси бул түрдүн кайсы физикалык өзгөчөлүгүнөн келип чыгат?,A: Тырмак(тар)ынан
Төмөнкү ок атууга байланыштуу айтылгандардын кайсынысы туура?,D: Ок атуу Буффалодо болгон
Ок атуу боюнча кайсы билдирүү туура?,A: Бул Буффалодо юбилейлик кечеде болуп өткөн
Үзүндүгө ылайык Луного байланыштуу өкмөт кызматкерлерин эң алгач тынчсыздандырган эмне болгон?,A: Жер семирткичтер камтылган жүктүн жетишсиздиги
Үзүндүгө ылайык Лунонун бузулушу тууралуу төмөндөгүлөрдүн кайсынысы туура эмес?,B: Бузулган учурда кемеде 100 кубометр күйүүчү май болгон
Алжир кайсы он жылдыкта көз карандысыздыкка ээ болгон?,C: 1960чы
Акыркы сапарга узатуу үчүн телевизиондук экрандар кайсы жерлерге орнотулган эмес?,D: Санкт-Петр аянтында
Маркумду акыркы жолго узатуу зыйнаты кайда өттү?,C: Санкт-Петр аянтында
"Жардыруудан кийин, кимдерге оор жаракаты үчүн жардам көрсөтүштү?",B: Эч ким
Газдын чыгып жаткандыгы тууралуу ким кабарлады?,A: Имараттагы кошуна
"Үзүндү боюнча, кол салууда канча адам каза болгон?",B: 2
Кимдин куралы кол салуу учурунда атылбай калган?,B: Ука
Төмөндөгү спорттордун кайсынысы Олимпиада программасынан чыгарылган?,C: Бейсбол
Эл аралык олимпиада комитети төмөндөгү спорт түрлөрүнүн кайсынысын оюндарга кошуу үчүн добуш берген?,C: Регби биримдиги
Артур Гиннес алгач St Games’ Gate сыра заводун канча жылга ижарага берген?,D: 9000
Гиннес жылына канча миллиард доллар алат?,C: 14
Европа Биримдигинин канча мамлекетинде H5N1 вирусу табылган?,C: Жети
H5N1 вирусунун акыркы учуру кайсы жерде табылган?,A: Франция
Акыркы жолу Гаити тынчтык орнотуучулары ооруну жайылтканга чейин качан ооруга кабылган?,A: 1800-жылдары
Оорунун жайылышына кайсы жерден чыккан таштандылар себеп болду?,B: БУУнун лагери
Ирландиянын өкмөтү эмне кылууну пландап жатат?,B: Баңгизаттарга уруксат берүү боюнча дагы катаал мыйзамдарды киргизүү
Ирландияда эмне убактылуу мыйзамдуу болгон?,D: Баңгизаттар
Кылмышка шектүү эмне үчүн тергөөгө алынып жатат?,A: Чек араны бузуу
Кылмышка шектүү белгини алмаштырып жатып эмнени кылган эмес?,C: Физикалык зыян келтирген эмес
Үзүндүгө ылайык англис тили репетитору Карно төмөндөгүлөрдүн кайсынысы үчүн айыпталган эмес?,B: Окуучу менен жолугушуу
Үзүндүгө ылайык Роландо Мендоза кимди барымтага алган эмес?,C: Балдар
Үзүндүгө ылайык барымтадагы кайсы адамдар эрте бошотулганы тастыкталган жок?,A: Туристтер
Үзүндүгө ылайык Бразилияда бир жыныстуу никени мыйзамдаштырууну колдоо үчүн ким кол топтоп жатат?,A: Нааразычылык жарыялагандар
Нааразычылык жарыялагандар арызын кимге беришет?,C: Бразилиянын Улуттук конгресси
"Арманд Версаченин билдирүүсү боюнча, эл аба ырайына реакция кыла электе эле эмне болгон?",D: Ал үй-бүлө мүчөлөрү кайда кеткенин таппай калган
"Версаченин айтымында, катуу шамал качан башталган?",A: Дисплей иштегенден бир нече мүнөттөн кийин
"Фредге чейин, 35° болгон чыгыш тарапта канча чоң бороон катталган?",C: Эки
"Фред Кейп Верде аралдарындагы кезинде, ал кайсы тарапты көздөй жылып бараткан?",D: Түндүк-батыш
Төмөндөгүлөрдүн кайсынысы өзүнүн мурунку нускаларына караганда ылдамыраак?,A: 802.11n
802.11n 802.11b менен артка ылайык болушу үчүн эмне керек?,D: Эки радио
Олимпиада алтын медалынын ээси Шериктештик оюндарында канча мелдеште сүзүшү керек эле?,B: Үч
Эмнеге Олимпиада алтын медалынын ээси оорусуна дары ичкен эмес?,D: Буга Шериктештик оюндарында тыюу салынган
Үзүндүгө ылайык жер титирөөгө байланыштуу башаламандыкка эмне себеп болушу мүмкүн?,A: Кара булуттар
Үзүндүгө ылайык фазанын өзгөрүүсү качан болгон?,C: 10-мартта
Чандарян-1дин айга учуп барган зонд тууралуу төмөндөгү билдирүүлөрдүн кайсынысы туура эмес?,A: Зондду учурган орбиталык аппараттын экипажы болгон
Төмөндөгүлөрдүн кайсынысы айга учуп барган зондду так сүрөттөйт?,C: Ал башкарылган орбиталык аппараттан учурулду
"Үзүндүнүн негизинде, оорудан коргонуунун кайсы чарасы акыркы жолу ишке ашырылат?",C: Энцефалиттин вакциналары
Оору адамдарга кантип жугат?,A: Чиркейлер
Экинчи сүйлөмдүн өчүрүлүшү кандай жыйынтыкка алып келиши мүмкүн?,B: Бир жыныстуу жарандык союздарга болочокто укук берүү
Үзүндү боюнча экинчи сүйлөм качан өчүрүлгөн?,C: Дүйшөмбү күнү
“Панама иш кагаздары” кимге жарыяланган?,B: Басма сөз
Үзүндүө ылайык британиялык басма сөз байлыкты жашыруу үчүн колдонулган көп компанияларды ким башкарат деп ырастады?,C: Deutsche банкы
Төмөндөгү учак кырсыктарынын кайсынысында каза болгондор көп болгон?,A: Ирандан Арменияга бараткан учактын кырсыгы
Төмөндөгүлөрдүн кайсынысы Иранда көп катталуучу учак кырсыктарынын себеби эмес?,B: Жаңы учактарды сатып алууга бюджеттин жетишсиздиги
Төмөндөгүлөрдүн кайсынысы Иракты изилдөө тобунун баяндамасына кирген эмес?,B: Белгилүү бир өзгөртүүлөр менен Иранда күчөп жаткан зордук-зомбулуктун алдын алууга болот деген декларация
Төмөндөгүлөрдүн кайсынысын Иракты изилдөө тобу өз баяндамасында талап кылган эмес?,A: Зордук-зомбулуктун күчөшүн токтотууга кепилдикти жарыялоо
"Полициянын айтымында, Провенцанонун оң колу ким болгон?",B: Ло Пикколо
"Үзүндүдө берилген маалыматка ылайык, Фалконенин өлүмүнүн себеби эмне болгон?",A: Ал Рийна тарабынан жүргүзүлгөн согушта өлтүрүлгөн
Төмөндөгүлөрдүн кайсынысы Хитоши Сайтонун сыйлыктарынан эмес?,"B: Дзюдо боюнча Бүтүндөй Жапон федерациясы

Бул сыйлык эмес, ал Хитоши Сайтонун кызматтык позициясы же ролу болгон."
Ивасаки каяктан ант берүүдөн качып кеткен?,B: Непал
Ким Ивасакиге кол салган?,B: Каракчылар
Алонсо жарышты качан токтоткон?,"Алонсонун жарышты токтотушуна анын алдыңкы оң дөңгөлөгү начар тагылгандыгы себеп болгон, ал бул маселе күйгүзүлгөндөн кийин пайда болгон. Демек, туура жооп: D: Биринчиликти алганга чейин"
Шумахер жарышканды токтотуусуна эмне себеп болду?,"None of the options provided accurately describe the reason for Михаэль Шумахер's incident based on the context you provided. The text does not specify why Шумахер stopped racing, only mentioning he finished after experiencing numerous battles during the race. If additional context were given, it might be possible to provide an answer."
Үзүндүгө ылайык абактагыларга курөө коюу кимдин иши?,D: Сот комиссары
"Үзүндүдө айтылган убактылуу кармоо чарасына ылайык, камакка алынгандар 24 сааттан ашык кармалышы үчүн эмнеге уруксат берилиши керек?",D: Ишти кароо
"Үзүндү боюнча, экинчи шайлоонун жокко чыгарылышын түшүндүрүү үчүн кайсы себеп колдонулган эмес?",B: Конституциядагы карама-каршылык
Эмне себептен акырында дипломаттар кайра шайлоону керексиз деп аныкташты?,C: Конституцияда түшүнүксүздүк болгондуктан
Федералдык башкаруудагы аймактык уруулардын соттук кызматын ким аткарат?,B: Саясий агенттер
Федералдык башкаруудагы аймактык уруулардын “Саясий агенттери’’ жөнүндө төмөнкү билдирүүлөрдүн кайсынысы чындыкка жатпайт?,"B: Алар Пакистан президенти тарабынан тандалган

Федералдык башкаруудагы аймактык уруулардын саясий агенттери Пакистан президенти тарабынан тандап алынган эмес, алардын дайындалышы федералдык өкмөт же тиешелүү бийлик тарабынан жүргүзүлүшү мүмкүн. Президенттин түз тандоосу боюнча кошумча маалыматты бекемдөө үчүн конкреттүү булактарды карап чыгуу керек."
Эмма Стоун кандай номинацияга көрсөтүлгөн?,C: Эң мыкты актриса
Тасма кайсы номинацияга көрсөтүлгөн эмес?,B: Эң мыкты визуалдык эффекттер
Жер титирөөдөн кийин төмөндөгүлөрдүн кайсынысы иштей берген?,D: Нигатадагы атомдук электростанция
"Үзүндү боюнча, төмөндөгүлөрдүн кайсынысы жер титирөөдөн улам зыянга учураган?",C: Айрым жолдор
"Үзүндү боюнча, төмөндөгү маселелердин кайсынысы документке кирген эмес?",B: 1967-жылдагы согуштун себеби
Төмөндөгүлөрдүн кайсынысы Палестинанын талаптарынын бири эмес?,B: Иордан өрөөнүндө аскерлердин туруктуу болушу
Кайсы өлкөдө Ма юридикалык билим алган?,A: Америка Кошмо Штаттарында
"Үзүндү боюнча, Мага шайлоодо жеңишке жетүүсүнө кайсы өлкөнү жактоосу жардам берди?",D: Кытай
"Үзүндүдө айтылгандай, Кэролин Уилсон шаардан качып кеткенге чейин кайсы жерде иштеген?",C: OHA
"Сезондо төрт жарыш калды, Айдоочулар чемпионатында ким төртүнчү орунда?",D: Боуэр
"Үзүндүдө айтылган жарыш боюнча, Айдоочулар чемпионатында Каненин канча упайы бар?",A: 2220
"Бул үзүндүгө ылайык, Марстан экени кийинчерээк далилденген метеориттерди адамдар канча жолу көрүшкөн?",B: Беш жолу
"Үзүндүдө айтылгандай, Марстан экени табылган тектерлер тууралуу төмөнкү билдирүүлөрдүн кайсынысы туура?",D: Алардын саны 34
Шумахер качан ишинен алыстаган?,B: Чемпионатты жети жолу уткандан кийин
Масса качан жаракат алган?,A: Гран-При учурунда
Үзүндүгө ылайык бул макулдашуу AOL’ге кандай таасир этет?,C: Yahoo жана Microsoft кызматтарын колдонуучуларынын саны AOL кардарларынын санына жетет
