question,gpt_reply
आँधी कैटरीनाको राहत प्रयासका लागि पुनर्निर्माण सम्झौताको कसले आलोचना गरिरहेको छ?,B: उदारवादी
"अनुच्छेदनुसार, स्टारडस्ट स्पेसक्राफ्टको बत्तीहरू पहिले कहाँ देखिने छन्?",B: उत्तरी क्यालिफोर्निया
"अनुच्छेदनुसार, अन्तरिक्ष यानले निम्नमध्ये कुनका लागि रेकर्ड कायम गर्ने छ?",C: सबैभन्दा छिटो पृथ्वीमा फर्किँदैछ
डा. मलार बालासुब्रमणियन सरोजा बालासुब्रमण्यमसँग कसरी सम्बन्धित हुनुहुन्थ्यो?,B: छोरी
सारा बालासुब्रमणियनको शव कहाँ भेटियो?,C: कारको ट्रंकमा
eBay द्वारा के अधिग्रहण गरिएको थियो?,C: Skype
eBay अधिग्रहणसँग के हासिल गर्न खोजिरहेको छ?,eBay अधिग्रहणसँग नयाँ क्षेत्रहरूमा विस्तार गर्नुहोस्। (B)
"अनुच्छेदनुसार, यार्ड पोष्ट- फाइटमा रहेर पनि कैदीहरूसँग अन्तरक्रिया कसले गरेको थिएन?",D: अस्पतालका कर्मचारी
निम्नमध्ये कुन कारणले अन्ततः कैदीहरूलाई दंगाबाट पछि हट्न लगायो?,B: अश्रुग्याँस
"अयातोल्लाह अली खामेनीको विचारमा, इरानको देशले आफूलाई केबाट मुक्त गर्नुपर्छ?",D: तेलमा निर्भरता
"अनुच्छेदनुसार, इरानी अर्थतन्त्रमा प्रतिबन्धको प्रभाव कसले स्वीकार गर्यो?",A: वरिष्ठ स्रोतहरू
निम्नमध्ये कुन चाहिँ फ्रान्सको मतदान प्रक्रियाको भाग होइन?,D: उम्मेदवार प्रतिनिधिहरूद्वारा मत गणना
मतदाताले आफ्नो उम्मेदवारलाई कहाँ देखाउँछन्?,B: कागजको पूर्व-मुद्रित पानामा
के कुराले एलेनले मुसाशीका लागि आठ वर्षको खोजी सुरु गर्नुभयो?,D: युद्धमा उहाँको रूचि
"अनुच्छेदनुसार, एलेनले आफ्नो ठूलो रकम के कुरामा खर्च गरे?",B: समुद्री अन्वेषण
"अनुच्छेदनुसार, निम्नमध्ये कुन कुराले बिरुवाभित्र र वरपर खतरनाक अवस्था निम्त्याउन सक्छ?",A: युरेनियम इन्धन
प्लान्टमा भएको घटनापछि स्थानीय बासिन्दाहरूलाई सुझाव दिइएको सुरक्षा सुझावहरूमध्ये कुनचाहिँ होइन?,C: सेतो धुवाँको इनहेलेसनबाट बच्ने
"Dr. Moll काअनुसार, XDR-TB का बारेमा सबैभन्दा चिन्ताजनक कुरा के हो?",D: यो उच्च मृत्यु दर हो
नयाँ भेरियन्टमा सङ्कुचित भएका कति वटा बिरामीले स्वास्थ्यकर्मी भएको पुष्टि गरेका छन्?,B: 2
NextGen प्रणालीले कस्तो प्रकारको प्रविधि प्रयोग गर्छ?,A: उपग्रहमा आधारित प्रविधि
NextGen ले एयर ट्राफिक कन्ट्रोलरहरूलाई कसरी प्रत्यक्ष फाइदा पुर्‍याउँछ?,B: थप सटीक विमान स्थानहरू
"अनुच्छेदनुसार, इतिहासकारहरूले FBI लाई केमा केन्द्रित भएकोमा आलोचना गरेका छैनन्?",A: उनीहरूको सफलता दर बढाउन
अश्लीलता पहलले FBI लाई के गर्न बाध्य पार्छ?,D: पोर्नोग्राफी केसहरूमा एजेन्टहरू समर्पित गर्ने
JAS 39C ग्रिपेनको दुर्घटनामा प्रतिक्रिया दिने अग्नि यन्त्रलाई के भयो? ,B: यो घुम्यो
JAS 39C ग्रिपेनको विमान दुर्घटनापछि विमानस्थल केका लागि बन्द भयो?,A: व्यावसायिक उडानहरूका लागि
इरानी क्रान्तिका बेला ब्रजेजिन्स्कीले कसलाई निर्देशन दिएका थिए?,C: कार्टर
सन् 1977 सम्म राष्ट्रिय सुरक्षा सल्लाहकारको पद कसले सम्हालेका थिए?,B: किसिन्जर
निम्नमध्ये कुनले पार्टीजन बेलग्रेडसँग बोबेकको करियरलाई सही रूपमा प्रतिबिम्बित गर्दैन?,A: टोलीका लागि खेल्दा उहाँले 468 गोल गरेका थिए
पार्टीजन बेलग्रेडसँग बोबेकको इतिहासका बारेमा कुन कथन सत्य हो?,A: उहाँ 1945 बाट पार्टीजनका लागि खेल्न थाल्नुभयो
"अनुच्छेदनुसार, कुन विशेषताले हेस्परअनीकसलाई भेलोसीरेप्टरबाट फरक पार्छ?",B: यसको ठूलो दोस्रो पञ्जा छ
"""""""हेस्परअनीकस"""" को अर्थ निम्नमध्ये कुन प्रजातिको भौतिक विशेषताबाट लिइएको हो?""",A: पञ्जा(हरू)
गोलीबारी भएको घटना सम्बन्धमा निम्नमध्ये कुन कथन सही छ?,D: गोलीबारी बफेलोमा भएको थियो
गोलीबारी भएको घटना सम्बन्धमा कुन कथन सही छ?,A: यो बफेलोमा भएको वार्षिकोत्सव पार्टीमा भयो
"अनुच्छेदनुसार, लुनोका बारेमा अधिकारीहरू बिचको प्रारम्भिक चिन्ता के थियो?",C: इन्धन चुहावट
"अनुच्छेदनुसार, लुनोको ब्रेकडाउनका बारेमा निम्नमध्ये कुन कथन सही होइन?",B: ब्रेकडाउन हुँदा जहाजमा 100 मिटर इन्धन थियो
अल्जेरियाले कुन दशकमा स्वतन्त्रता प्राप्त गरेको थियो?,C: 1960s
अन्त्येष्टि कार्यक्रमका लागि टेलिभिजन स्क्रिनहरू कहाँ सेट गरिएको थिएन?,D: सेन्ट पिटरको स्क्वायरमा
अन्त्येष्टि कार्यक्रम कहाँ भएको थियो?,C: सेन्ट पिटरको स्क्वायरमा
"विष्फोटनपछि, गम्भीर चोटहरूका लागी कस्को उपचार भयो?",B: कोही पनि होइन
ग्याँस लिक भएको कसले रिपोर्ट गर्‍यो?,A: भवनका छिमेकीहरू
"अनुच्छेदनुसार, कति जना मानिस आक्रमणमा मरे?",A: 4
आक्रमणको समयमा कुनै पोन्टमा कसको हतियारले आगो लगाउन असफल भयो?,B: उका
तलका मध्ये ओलम्पिक कार्यक्रमको कुन खेल भोट आउट भयो?,A: स्क्वाश
तलका मध्ये कुन खेललाई अन्तर्राष्ट्रिय ओलम्पिक कमिटीले खेल समावेश गर्न भनी भोट गर्‍यो?,C: रग्बी संघ
आर्थर गिनिजले कति वर्षहरूका लागि सेन्ट जेम्स’ गेट ब्रुअरी मूल रूपमा भाडामा दिलाए?,The correct answer is D: 9000.
गिनिजले प्रत्येक वर्ष लगभग कति बिलियन डलर ल्याउनुहुन्छ?,C: 14
युरोपियन युनियनको कति वटा देशमा H5N1 भाइरस पहिचान गरिएको थियो?,C: सात
H5N1 भाइरसको नवीनतम केश कहाँ पहिचान गरिएको थियो?,A: फ्रान्स
शान्ति सैनिकहरूका कारणले रोग फैलनुअघि हाइटीमा कहिले अन्तिम भेट भयो?,A: 1800s
कुन स्थानको फोहोरले रोग फैलाउन सहयोग गर्‍‍यो?,A: आर्टिबोनाइट नदी
आइरिस सरकारले के गर्ने योजना बनायो?,B: लागूपदार्थहरूको अनुमतीमा थप कडा कानुनहरू पहिचान गर्ने
आयरल्याण्डमा के गर्नु अस्थायी रूपमा कानुनी थियो?,D: लागूपदार्थ
शंकास्पद अपराधीलाई केका लागि अनुसन्धान भइरहेको छ?,C: तोडफोड
"चिन्ह परिवर्तन गरेका बेला, शंकास्पद व्यक्तिले के गरेन?",C: भौतिक रूपमा क्षति पर्‍याउँछ
"अनुच्छेदनुसार, तलका मध्ये कुन अङ्ग्रेजी शिक्षक कर्नोलाई आरोप लागेन ?",B: विद्यार्थीलाई डेटिङ
"अनुच्छेदनुसार, रोलान्डो मेन्डोजाद्वारा कसलाई बन्धकका रूपमा लिइएको थिएन?",B: प्रहरी
"अनुच्छेदनुसार, कुन बन्धकहरू चाँडै रिहा भएको हो भन्ने कुरा पुष्टि भएन?",A: पर्यटकहरू
"अनुच्छेदनुसार, ब्राजिलमा समलिङ्गी विवाहलाई कानुनी मान्यता दिने पक्षमा कसले हस्ताक्षर जम्मा गर्दै छन्?",A: आन्दोलनकारीहरू
आन्दोलनकारीले आफ्नो निवेदन कसलाई दिनेछन्?,C: ब्राजिलको राष्ट्रिय काङ्ग्रेस
"अरमान्ड भर्साचेको खाताकाअनुसार, भीडले मौसममा प्रतिक्रिया दिन सुरु गर्नुअघि प्रत्यक्ष रूपमा के भयो?",A: असिना पर्न सुरु भयो
"भर्साचेकाअनुसार, सबैभन्दा ठूलो हावा कहिले चल्न भयो?",A: प्रदर्शन सुरू भएको केही मिनेटपछि
"फ्रेडभन्दा पहिले, 35°W पूर्वमा ठूलो आँधीहरू कति पटक रेकर्ड गरिएका थिए?",C: दुई
"फ्रेड केप भेर्डे टापुहरू नजिक रहेका बेला, यो कुन दिशातिर सरेको थियो?",D: उत्तरपश्चिम
तलका मध्ये कुनसँग यसको पूर्ववर्तीहरूभन्दा छिटो गति छ?,A: 802.11n
802.11n लाई 802.11b सँग पछाडिपट्टि मिल्दो हुन के आवश्यक छ?,D: दोहोरो रेडियो
ओलम्पिक स्वर्ण पदक विजेताले राष्ट्रमण्डल खेलकुदमा पौडी खेल्दा कति वटा प्रतियोगिताहरू खेलेका थिए?,B: तीन
ओलम्पिक स्वर्ण पदक विजेताले आफ्नो दुखाइका लागि किन औषधि लिनु भएन?,B: यसले उहाँलाई बिरामी भएजस्तो बनाउँछ
"अनुच्छेदनुसार, केले भूकम्पीय गतिविधिका बारेमा भ्रम निम्त्याउन सक्छ?",A: कालो बादलहरूको उपस्थिति
"अनुच्छेदनुसार, चरण परिवर्तन कहिले देखा पर्‍यो?",C: मार्च 10 मा
चन्द्रयान-1 को चन्द्रमा जाँचको बारेमा तलका मध्ये कुन कथन सत्य होइन?,"A: जाँच सुरु गरिएको अर्बाइटरमा चालकहरूको दल थियो

यो कथन सत्य होइन। चन्द्रयान-1 एक मानव रहित अन्तरिक्ष यान थियो र यसमा कुनै चालक दल थिएन।"
तलका मध्ये कुन कथनले चन्द्रमा जाँचलाई सही रूपमा व्याख्या गर्छ?,A: यो चन्द्रमाको उत्तरी ध्रुव नजिक अवतरण भयो
"अनुच्छेदको आधारमा, रोग विरुद्धका सुरक्षाका उपाय मध्ये कुन अन्तिममा लागू गरियो?",C: इन्सेफलाइटिस खोपहरू
मानिसहरूमा रोग कसरी सर्छ?,A: लामखुट्टेहरू
दोस्रो वाक्यको असफलताले कस्तो परिणाम निम्त्याउन सक्छ?,B: समलिङ्गी नागरिक युनियनहरूलाई भविष्यको अधिकार
"अनुच्छेदनुसार, दोस्रो वाक्य कहिले मेटाइयो?",A: विधायकीय सत्रको अवधिमा
"""""""पानामा पेपर्स” कसका लागि सार्वजनिक गरिएको थियो?""",B: प्रेस
"अनुच्छेदनुसार, धेरैजसो कम्पनीहरूले धन लुकाउन प्रयोग गरेको ब्रिटिस प्रेसमा कसले दाबी गर्‍यो?",C: ड्युश बैङ्क
तलका मध्ये कुन विमान दुर्घटनाहरूमा सबैभन्दा धेरैजनाको मृत्यु भएको थियो?,A: इरानबाट आर्मेनिया जाने बाटोमा भएको विमान दुर्घटना
तलका मध्ये कुन घटना इरानमा भएका हवाइ दुर्घटनाहरूको भीडका कारणले भएका होइनन्?,B: नयाँ विमान खरिदहरूका लागि बजेट अनुमतिको कमी
तलका मध्ये कुनलाई इराक अध्ययन समूहबाट गरिएको रिपोर्टमा समावेश गरिएको थियो?,"The correct answers from the options above are:

A: वर्तमान नीतिको आलोचना  
C: इराकका सीमानाहरू जोगाउन गरिएका सिफारिसहरू  
D: सङ्युक्त राज्य सहमतिका लागि निवेदन "
तलका मध्ये कुन इराक अध्ययन समूहमा यसको रिपोर्टद्वारा आग्रह गरिएको छैन?,A: बढ्दै गइरहेको हिंसालाई रोक्ने ग्यारेन्टीको घोषणा
"प्रहरीकाअनुसार, प्रोभेन्जानोको दाहिने हातको मानिस को ठहरिनु भयो?",B: लो पिकोलो
"अनुच्छेदमा दिइएको जानकारीकाअनुसार, फाल्कोनको मृत्युको कारण के थियो?",A: उनी रिना-ड्राइभन युद्धमा मारिएका थिए
तलका मध्ये कुन हितोशी साइटोको प्रशंसा होइन?,"D: जुडो विशेषज्ञ

यो विकल्प हितोसी साइटोको विशिष्ट प्रशंसा होइन, किनभने यो एक सामान्य विवरण हो जुन कुनै पनि जुडोका लागि प्रयोग गर्न सकिन्छ, न कि विशेष रूपमा साइटोको उपलब्धिको रूपमा। विकल्प A, B, र C मा उनको विशिष्ट उपलब्धिहरूको सूचीबद्ध गरिएको छ।"
इवासाकीले भाकल लिनबाट बच्न कहाँ व्यवस्थापन गरे?,A: जापान
इवासाकीलाई कसले आक्रमण गर्‍यो?,C: कुकुर
अलोन्सोले कहिले आफ्नो दौड समाप्त गर्नुभयो?,A: शुमाकरले आफ्नो अगाडिको पाङ्ग्रा बिगारेपछि
शुमाकरले आफ्नो प्रारम्भिक दौड अन्त्य गर्नुको कारण के थियो?,D: कारको निलम्बनमा क्षति
"अनुच्छेदनुसार, कुन काम पक्राउ परेकाहरूलाई जमानत सेट गर्नका लागि हो?",D: अदालत आयुक्त
"अनुच्छेदमा उल्लेख गरिएको अस्थायी प्रतिबन्ध आदेशनुसार, पक्राउ परेकाहरूलाई के 24 घण्टा भन्दा लामो समयसम्म राख्न अनुमति दिनुपर्छ?",D: सुनुवाइ
"अनुच्छेदनुसार, रद्द गरिएको रनअफ व्याख्या गर्न कुन कारण प्रयोग गरिएको थिएन?",B: संविधानको खण्डन
रनअफ कुटनितीज्ञहरूद्वारा अन्ततः किन अनावश्यक मानियो?,C: संविधानमा अस्पष्टता थियो
FATA का लागि न्यायिक सेवाहरू कसले उपलब्ध गराउँछ?,B: राजनीतिक एजेन्ट
FATA को “राजनीतिक एजेन्ट” बारे निम्न मध्ये कुन बयानहरू सत्य होइनन्?,"C: उनीहरू पाकिस्तानको संविधान पालना गर्छन्

FATA (Federally Administered Tribal Areas) मा ""राजनीतिक एजेन्टहरू"" को भूमिका पाकिस्तानको संविधानको धारा 247 अन्तर्गत तोकिएको थियो, तर उनको काम गर्ने तरिका धेरै हदसम्म परम्परागत कानुन र रीतिहरूमा आधारित थियो, जसले गर्दा उनीहरूले पाकिस्तानको संविधानको व्यापक पालना नगर्दा पनि हुने गर्दछ।"
Emma Stone कुन अवार्डका लागि मनोनीत भएकी थिइन्?,C: उत्कृष्ट अभिनेत्री
चलचित्र कुन अवार्डका लागि मनोनीत भएको थिएन?,B: उत्कृष्ट भिजुअल प्रभावहरू
भूकम्पपछि निम्नमध्ये कुन सञ्चालनमा रह्यो?,D: निगाताको पावर प्लान्ट
"अनुच्छेदनुसार, भूकम्पका कारण निम्नमध्ये कुनमा दिगो क्षति भयो?",C: केही मार्गहरूमा
"अनुच्छेदनुसार, कागजातमा निम्नमध्ये कुन समस्या समावेश गरिएको छैन?",B: 1967 को युद्धका कारण
निम्नमध्ये कुन एउटा प्यालेस्टाइनको माग होइन?,D: जोर्डन भ्यालीमा पाँच वर्षको सैन्य उपस्थिति
Ma ले कुन देशमा कानुन पढ्नुभयो?,A: संयुक्त राज्य अमेरिका
"अनुच्छेदनुसार, Ma को चुनावको जितमा कुन देशका लागि वकालत सहायता भयो?",D: चीन
"अनुच्छेदमा उल्लेख गरिएनुसार, Carolyn Wilson ले सहर छोड्नुअघि कसका लागि काम गरिन्?",C: OHA
"सिजनमा बाँकी रहेको चार रेसमा, ड्राइभर च्याम्पियनशिपको चौथो स्थानमा को छ?",D: बोयर
"अनुच्छेदमा उल्लेख गरिएको निम्न रेसमा, ड्राइभर च्याम्पियनशिपमा Kahne ले कति पोइन्ट ल्याएका छन् ?",A: 2220
"अनुच्छेदनुसार, मङ्गल ग्रहको उत्पत्ति भएपछि प्रमाण गरिएको झरिरहेको उल्कापिण्डहरू मानिसहरूले कति पटक देखेका छन्?",B: पाँच पटक
"अनुच्छेदमा उल्लेख गरेनुसार, उत्पत्तिमा मङ्गल ग्रह भएको फेला पारिएको चट्टानको सत्य के हो?",D: तिनीहरूमध्ये 34 छन्
Schumacher कहिले सेवा निवृत्त लिनुभयो?,B: उहाँले सातौँ च्याम्पियनशिप जितेपछि
Massa लाई कहिले चोट लागेको थियो?,A: ग्र्याण्ड प्रिक्सकाअवधिमा
"अनुच्छेदका आधारमा, व्यवस्थापनले AOL लाई कसरी प्रभाव पार्ने छ?",C: AOL को प्रयोगकर्ता सङ्ख्या Yahoo र Microsoft को प्रयोगकर्ताहरूद्वारा अनुकरण गरिने छ
नयाँ व्यवस्था लागू भएपछि निम्न मध्ये कुन कुराको अन्त्य हुन सक्छ?,C: यसको आफ्नै गतिमा मार्केट विकास गर्न AOL को स्वतन्त्रता
आक्रमणमा मारिएका मानिसहरूमध्ये कति जना प्रहरी अधिकारीहरू थिएनन्?,"C: 0

The passage states that two police officers were killed, and 19 officers were injured, implying that all casualties were police officers. Therefore, none of the individuals killed were civilians or non-police officers."
आक्रमणमा कसले निर्देष्ट शङ्कास्पद रिपोर्ट गरेको थियो?,A: प्रहरी
"Florida को स्थितिका कारण विजेताले-सबै-राज्यका रूपमा, Mitt Romney लाई के अवार्ड गरिएको थियो?",C: सबै राज्यका प्रतिनिधिहरू
"अनुच्छेदअनुसार, प्राथमिक चुनावमा गिनग्रिकले कति प्रतिशत मतदान प्राप्त गर्नुभएको थियो?",B: 32 प्रतिशत
"अनुच्छेदनुसार, ककसको नतिजापछि कसले दौडन जारी राख्नुभएको थिएन?",B: बाचम्यान
"अनुच्छेदनुसार, ककसको नतिजापछि अर्को उम्मेदवारको बारेमा को धेरै बोलेको थियो?",B: गिंगरिच
2015 अघि शो देखाइएको एक मात्र ठाउँ कहाँ थियो?,A: TogiNet रेडियो
स्टेशनले कस्तो प्रकारको स्पिन हो भनेर शो व्याख्या गर्छ?,B: गीकी
