question,gpt_reply
"उताऱ्यानुसार, खालीलपैकी कोणते विधान चीनच्या अर्थव्यवस्थेला अचूकपणे दर्शवत नाही?","D: चीनने जर्मनीपेक्षा जास्त मोटारींची निर्यात केली नाही

हे विधान उताऱ्यानुसार अचूकपणे चीनच्या अर्थव्यवस्थेला दर्शवत नाही, कारण उताऱ्यात नमूद केले आहे की, गेल्या वर्षी चीनने प्रथमच जर्मनीपेक्षा अधिक कार निर्यात केल्या."
"उताऱ्यानुसार, चीनचा जीडीपी अमेरिकेपेक्षा जास्त होऊ शकतो?",B: दोन दशकांमध्ये
हू यांनी विकसनशील देशांना काय करायचे सुचवले?,D: प्रदूषणाचे जुने मार्ग टाळणे
हू यांनी कशाचा उल्लेख केला नाही?,D: कार्बन उत्सर्जन कपातीचा आकडा
खालीलपैकी कोणासाठी वीरमन परिस्थिती चांगली नसल्याचे म्हणाला?,B: अंगोला
खटल्याच्या कारणामुळे हुनेच्या जागी कॅबिनेट पद कोण स्वीकारेल?,A: डेव्ही
खटल्याच्या पार्श्वभूमीवर वाणिज्य मंत्री पद कोण स्वीकारेल?,A: लॅंब
कॅमिली सेंट-सेन्सच्या ऑपेरादरम्यान कलाकार प्रेक्षकांना काय करण्यास प्रोत्साहित करतात?,A: गांजाच्या वापरात सहभागी होण्यास
ऑपेराच्या वेळी प्रामुख्याने कोण गांजाचा धूर करतात?,C: कलाकार
"""लिओनोव्हने केलेल्या """"स्पेसवॉक""""चे दुसरे नाव काय आहे?""",C: एक्स्ट्राव्हेईक्युलर अॅक्टिविटी
लिओनोव्हने कोणत्या अभियानात सोव्हिएतचे नेतृत्व केले?,B: अपोलो-सोयुझ
अपघातात कोण जखमी झाला?,A: गिब्सन
अपघातात सापडलेल्या लोकांचे काय झाले?,"B: एक जण जखमी झाला, तर एकाचा मृत्यू झाला"
प्रकल्पावर काम करणाऱ्या शास्त्रज्ञांना खालीलपैकी कोणत्या गोष्टीद्वारे निर्मित प्रभावाचे निरीक्षण करण्याची आशा होती?,D: कृष्ण पदार्थ
शास्त्रज्ञ खालीलपैकी कशाच्या पदार्थाचे निरीक्षण करत होते?,D: धनु आकाशगंगा आणि आकाशगंगा
"उताऱ्यानुसार, पुराणमतवाद्यांनी कशावर टीका केली नाही?",B: पुनर्बांधणी प्रयत्नांचा अभाव
कॅट्रीना चक्रीवादळाच्या मदतकार्यासाठीच्या पुनर्बांधणी करारांवर कोण टीका करत आहे?,A: आथिर्क पुराणमतवादी
"उताऱ्यानुसार, स्टारडस्ट अंतराळयानाचे लाईट्स सर्वप्रथम कुठे दिसतील?",B: उत्तर कॅलिफोर्निया
"उताऱ्यानुसार, अंतराळयान खालीलपैकी कशाचा विक्रम प्रस्थापित करेल?",C: सर्वात वेगाने पृथ्वीवर परतण्याचा
डॉ. मलार बालासुब्रमण्यम यांचा सरोजा बालासुब्रमण्यम यांच्याशी काय संबंध होता?,B: कन्या
सारा बालसुब्रमण्यन यांचा मृतदेह कुठे सापडला?,C: कारच्या ट्रंकमध्ये
eBayने काय विकत घेतले?,C: स्काईप
अधिग्रहण करून eBay काय साध्य करू इच्छित आहे?,B: नवीन प्रदेशांमध्ये विस्तार करा
"दिलेय उताऱ्यानुसार, लढाईनंतर बाहेर बसलेल्या सहवासीयांसोबत कोण संवाद साधत नाही?",D: रुग्णालयातील कर्मचारी
खालीलपैकी कशामुळे कैद्यांनी अखेरीस दंगलीतून माघार घेतली?,B: अश्रुधूर
अयातुल्ला अली खामेनी यांच्यामते इराण देशाने स्वत:ला कशापासून मुक्त करायला हवे?,D: तेलावर अवलंबून राहणे
"उताऱ्यानुसार, इराणच्या अर्थव्यवस्थेवर निर्बंधाचा परिणाम कोणी मान्य केला?",A: वरिष्ठ सूत्रे
पुढीलपैकी कोणता फ्रान्सच्या मतदान प्रक्रियेचा भाग नाही?,"D: उमेदवारांच्या प्रतिनिधींद्वारे मतांची मोजणी

फ्रान्सच्या मतदान प्रक्रियेत स्वयंसेवक कडक सुरक्षाव्यवस्थेत मतमोजणी करतात, त्यामुळे ""उमेदवारांच्या प्रतिनिधींद्वारे मतांची मोजणी"" हा प्रक्रिया भाग नाही."
मतदार त्यांनी निवडलेला उमेदवार कोठे सूचित करतात?,B: आधीच-मुद्रित असलेल्या कागदाच्या तुकड्यावर
अॅलनने मुसाशीचा आठ वर्षांचा शोध कशामुळे सुरू केला?,D: युद्धातील त्याचा आवड
"उताऱ्यानुसार, अॅलनने त्याचे बरेच पैसे कशावर खर्च केले?",B: सागरी शोध
"दिलेल्या उताऱ्यानुसार, खालीलपैकी कशामुळे झाडांमध्ये आणि आसपासच्या परिसरात घातक परिस्थिती निर्माण झाली?",A: युरेनियम इंधन
फॅक्टरीमधील घटनेनंतर स्थानिकांना खालीलपैकी कोणती सुरक्षा टिप्सची शिफारस केली जात नाही?,"C: पांढऱ्या धुराचे श्वसन टाळणे

वरील माहितीमध्ये असा कोणताही उल्लेख नाही की पांढऱ्या धुराचे श्वसन टाळावे. इतर पर्यायांमध्ये अशी सूचना दिलेली आहे."
"डॉक्टर मोलच्या मते, XDR-TBबाबत कोणती बाब सर्वाधिक काळजी करण्यासारखी आहे?",D: याचा मृत्युदर जास्त आहे
नवीन व्हेरीयंटमुळे प्रभावित झालेल्या रुग्णांपैकी किती आरोग्य सेवा कामगार असल्याची पुष्टी केली गेली?,B: 2
नेक्स्टजेन सिस्टम कोणत्या प्रकारचे तंत्रज्ञान वापरते?,A: उपग्रह आधारित तंत्रज्ञान
नेक्स्टजेन थेट एअर ट्रॅफिक नियामकांना कशी मदत करते?,B: विमानाचे अधिक अचूक ठिकाण
"उताऱ्यानुसार, इतिहासकारांनी एफबीआयवर कशावर लक्ष केंद्रित करण्यासाठी टीका केली नाही?",C: अश्लील पोर्नोग्राफी प्रकरणांवर प्रचंड भर
अश्लीलताविरोधी अभियान एफबीआयला काय करण्यास भाग पाडतो?,D: पोर्नोग्राफी प्रकरणांसाठी स्वतंत्र एजंट्ची नेमणूक
JAS 39C ग्रिपेन कोसळल्यानंतर बचावात्मक कार्य करत असताना अग्निशमन वाहनाचे काय झाले? ,B: ते लोळत गेले
JAS 39C ग्रिपेनच्या अपघातानंतर विमानतळ कुणासाठी बंद करण्यात आले?,A: व्यावसायिक उड्डाणे
इराणी क्रांतीच्या वेळी ब्रझेझिन्स्कीने कोणाला मार्गदर्शन केले?,C: कार्टर
1977 पर्यंत राष्ट्रीय सुरक्षा सल्लागार कोण होता?,B: किसिंजर
खालीलपैकी कोणता पर्याय बॉबेकच्या पार्टीझन बेलग्रेडसोबतच्या कारकिर्दीला योग्यरित्या दर्शवत नाही?,"A: संघाकडून खेळताना त्याने 468 हून अधिक गोल केले

या पर्यायात दिलेल्या माहितीमध्ये चुकीचे विधान आहे कारण बॉबेकने पार्टीझन बेलग्रेडसाठी 468 खेळांमध्ये 403 गोल केले आहेत. 468 हून अधिक गोल केला नाही."
बॉबेकच्या पार्टीझन बेलग्रेडसोबतच्या वाटचालीबद्दल कोणते विधान खरे आहे?,A: त्याने पार्टीझनकडून 1945मध्ये खेळायला सुरुवात केली
"उताऱ्यानुसार, कोणते वैशिष्ट्य हेस्परोनीकसला वेलोसिराप्टरपासून वेगळे ठरवते?",B: त्यात दुसरा पंजा मोठा आहे
हेस्परोनीकसचा अर्थ या प्रजातीच्या कोणत्या भौतिक वैशिष्ट्यावरून काढला जातो?,A: नख(खे)
गोळीबाराबाबत खालीलपैकी कोणते विधान खरे आहे?,D: बफेलोमध्ये गोळीबार झाला
गोळीबार ज्या प्रसंगी झाला त्याबाबत कोणते विधान बरोबर आहे?,B: तो एका औपचारिक वर्धापनदिनाच्या कार्यक्रमात घडला
"उताऱ्यानुसार, लूनोबाबत अधिका-यांमध्ये सुरुवातीला कोणती चिंता होती?",C: इंधन गळती
"उताऱ्यानुसार, लुनोच्या ब्रेकडाउनबद्दल खालीलपैकी कोणते विधान सत्य नाही?",B: ब्रेकडाउनच्या वेळी जहाजात 100 मीटर इंधन होते
अल्जेरिया कोणत्या दशकात स्वातंत्र्य पाप्र्त होते?,C: 1960 चे दशक
अंत्यसंस्कारासाठी टेलिव्हिजन स्क्रीन्स कोठे सेट केल्या गेल्या नाही?,D: सेंट पीटर्स चौकात
अंत्यसंस्कार विधी कोठे पार पडला?,C: सेंट पीटर्स चौकात
स्फोटानंतर कोणाच्या गंभीर जखमांवर उपचार केले गेले?,B: कोणीही नाही
गॅस गळतीची तक्रार कोणी केली?,A: इमारतीतील एक शेजारी
"उताऱ्यातील माहितीनुसार, हल्ल्यात किती लोकांचा मृत्यू झाला?",B: 2
हल्ल्याच्या एका टप्प्यावर कोणाचे शस्त्र शूट करण्यात अयशस्वी झाले?,B: उका
खालीलपैकी कोणत्या खेळाला ऑलिंपिकमधून वगळण्यात आले?,C: बेसबॉल
आंतरराष्ट्रीय ऑलिंपिक समितीने खालीलपैकी कोणत्या खेळाचा ऑलिंपिक खेळांमध्ये समावेश करण्यासाठी मतदान केले?,C: रग्बी युनियन
आर्थर गिनीजने सेंट जेम्स गेट ब्रेव्हरी किती वर्षे भाड्याने दिली?,D: 9000
गिनीज दरवर्षी सुमारे किती अब्ज डॉलर्स कमावते?,C: 14
युरोपीय संघातील किती देशांमध्ये H5N1 विषाणू आढळला आहे?,C: सात
H5N1 विषाणूचे नवीनतम प्रकरण कोठे आढळले?,A: फ्रान्स
शांतीरक्षकांद्वारे आजाराचा प्रसार होण्यापूर्वी हैतीमध्ये हा आजार शेवटी कधी आढळला होता?,A: 1800 चे दशक
कोणत्या ठिकाणच्या कचऱ्यापासून हा रोग पसरण्यास मदत झाली?,B: यूएन शांतीरक्षकांच्या छावण्या
आयरिश सरकार काय करण्याच्या विचारात आहे?,B: मादक द्रव्यांच्या परवानगीबाबत अधिक कठोर कायदे करणे
आयर्लंडमध्ये काय तात्पुरते कायदेशीर आहे?,D: अमलीपदार्थ
संशयित गुन्हेगाराची चौकशी कशासाठी केली जात आहे?,A: अतिक्रमण
खूण बदलताना संशयिताने काय केले नाही?,C: त्याला काही इजा केली
"उताऱ्यानुसार, इंग्रज शिक्षिका कर्नोवर खालीलपैकी कोणता आरोप नव्हता?",B: एका विद्यार्थ्याशी डेटिंग
"उताऱ्यानुसार, रोलँडो मेंडोझा यांनी कोणाला ओलिस ठेवले नाही?",C: मुले
"उताऱ्यात दिल्याप्रमाणे, ओलीस ठेवलेल्यांपैकी कुणाची लवकर सुटका झाल्याची खात्री केली गेली नाही?",A: पर्यटक
"दिलेल्या उताऱ्यानुसार, ब्राझीलमध्ये समलैंगिक विवाह कायदेशीर करण्याच्या समर्थनार्थ कोण स्वाक्षऱ्या गोळा करत आहे?",A: आंदोलक
आंदोलक त्यांची याचिका कोणाकडे सादर करणार?,C: ब्राझीलची राष्ट्रीय कॉंग्रेस
