question,gpt_reply
"Kolanda maloba wana, na mae malandi toli nini oyo epesameli te na baatletes ya mikie mpona kozua esengo na spor na bango?","B: Kosala mosala malamu mingi ngonga nyonso

Kolanda maloba na masano na masolo oyo epesameli, ""kosala mosala malamu mingi ngonga nyonso"" ezali toli oyo epesami te mpo na kozua esengo na masano. Masolo esangisi mingimingi na koyeba kobatela nzoto na ndenge ya kolya malamu, kobatela mai na nzoto, mpe kozala kolongono na nzoto, kasi elobaki te na ntina ya ""kosala mosala malamu mingi ngonga nyonso"" kozanga bopemi. Bopemi mpe esengo epanzani likolo ya masano ezali mpe eloko ya ntina mpo na bolamu ya minoko."
"Kolanda maloba wana, pona nini atlete ya course ya distance ndambu akoki kosomba esaleli ya talo mingi?",D: Makambo ebele ya lokuta elobamaka pona bisaleli ya talo mukie
"Kolanda maloba wana, course ya distance ndambu esengi nini?",C: Bisaleli mukie
Nani amonaki résonance magnétique nucléaire liboso? ,C: Bloch and Purcell
Na mbula nini diplome ya yambo epesamaki pona bilili na résonance magnétique ? ,B: Mbula 1974
"Kolanada maloba wana, esengeli na bato kososola eloko nini makasi mingi pona kolimbola bizaleli ya komonana ya bato misusu?",B: Ntina
"Kolanda maloba wana, kososola ntina esungaka bato pona kosala nini?",D: Kotanga makanisi ya basusu
"Kolanda maloba wana, nini kati ya mae malandi na kimukuse ekokani na litomba monene ya AI?",B: Bososoli mongongo
"Kolanda maloba wana, nini na mae malandi oyo elandana mingi na AI?",A: Service client
"Kolanda maloba wana, nini na mae malandi ezalaka makasi ya moto oyo azalaka na ndenge ya kokanisa",A: Kopona biyano ebele ya malamu na kati ya likambo songolo pakala
"Kolanda maloba wana, nini na mae malandi endimami te kotalela makasi ndenge ya kokanisa?","Kolanda maloba oyo epesami, eyano ya malamu ezali:

A: Kososola ete eyano ya malamu ezali kaka moko

Maloba maye elobi ete ezali ntina na makanisi wana kozwaka eyano ya solo oyo eza kaka moko, ekoki kozala te ezali koleka na ndakisa ya kolimbola ndenge bongo ezali kosala ya kozanga te."
"Kolanda maloba wana, nini na mae malandi ekoki te kondimama lokola micro-expresion?","D: Komatisa mosapi munene ya loboko likolo

Micro-expressions are typically involuntary facial expressions that occur within a fraction of a second. They reveal a person's true emotions and are often difficult to control. The actions described in options A, B, and C might align with involuntary or semi-involuntary expressions related to emotional responses. However, option D describes a deliberate action rather than an involuntary facial expression, making it the correct answer as it does not fit the definition of a micro-expression."
Na maloba ya bolimboli micro-expresion mae malandi nini ezali solo te?,D: Ekoki kosalisa komeka bosolo
Na mae malandi nini ekomaki ya motuya mingi kouta na Renaissance? ,A: Mayele ya kokanisa
"Kolanda boyei ya kobotama lisusu , eloko nini na mae malandi ezuamaki lisusu na litomba mingi te?",C: Mayele ya kokanisa makomi
Na mae malandi nini emonisi te ntina ya kosalela internet pona bokobi ya ba relations ?,"A: Bosali mombongo

Bosali mombongo etali kolekisa ba articles, services, to biloko na nzela ya Internet, oyo ezalaka te direktemema na bokobi ya ba relations. Mingi na mingi, bokobi ya ba relations, na context ya motuna na yo, eyokami mingi na nzela ya kosolola mpe kokutana na bato ya sika, to kokoba boyokani, oyo esilaki kozwama lokola bilendiseli ya sika na misala misusu ya Internet."
Na mae malandi nini emonisi te ntina ya kosalela internet pona makambo ya moto yemoko?,"B: Kotia masolo ya internet na ecran

Kolanda oyo ezali na passage, masolo ya ntina ezalaka mingi na ""koyekola"" mpe ""kosangana na basusu"", mpo na yango, ""Kotia masolo ya internet na ecran"" ezali te na kati ya ntina ya kosalela internet pona makambo ya moto yemoko."
Na ngonga nini Erope ya Est etikaki kolanda makasi bizaleli ya basusu mpe kobanda kosala makambo lolenge na yango moko?,A: Na ngonga ya moyen âge
Kosalela babutons pona kokanga bilamba ezalaki eyano kouta wapi? ,C: The Crusades
"Kolanda maloba wana, na mae malandi nini ezuami kozala eyano pona ngonga molai na mae matali mikakatano ya esika tofandaka?",C: Kososola ba ntina ya ba problemes
"Kolanda maloba wana, kati ya biyano elandi eyano nini ekoki te kondimama lokola eyano pona ngonga mokuse na mikakatano ya esika tofandaka?","B: Kolongola ebandeli ya mikakatano

Maloba wana emonisi ete kosala solution ya ntango molai esengeli kolongola ebandeli ya mikakatano, kasi eyano oyo ezali koluka solution ya ngonga mokuse na mikakatano, yango wana eyano B ekoki te kondimama lokola eyano pona ngonga mokuse."
Na Mboka nini bitumba ebandaki liboso na Erope oyo likambo ya makasi ezalaki kowela kibokonzi koleka makambo ya mangomba ?,D: Espagne
Etumba nini tango mosusu ezuamaka lokola “etumba ya mangomba” ya suka?,A: Etumba ya mbula tuku zomi na misato
Na mae malandi eteni nini ya Lingomba Katolike ezalaki kotalema te?,D: Soki mibeko ya motuya ya Lingomba ezalaki kotosama
"Kolanda maloba wana, nani babomaki ye na Versailles?",D: Mokengeli moko
Kati ya mae malandi nini oyo etuluku ya bato etindaki te mokonzi mpe mwasi naye basala na makasi?,C: Kotala lolenge mokengeli azali kokatema kingo
Na mae malandi nini ezalaki te na kati ya boyokani ya Mboka Grande Bretagne pona Bitumba ya masuwa?,C: Mbongwana esalemaki na mibeko ya bikolo
Maloba nini elobi malamu te lolenge oyo Grande Grande Bretagne epekisaki bamasuwa ya Alemagne ?,A: Eboyaki kotosa mibeko ya bikolo
"Kolanda maloba wana, epai na nani bokono ya sclérose en plaques ekoki kozuama ?","A: Mwasi ya mbula 32

Selon les informations fournies, les femmes ont deux fois plus de chances que les hommes de développer la sclérose en plaques (SEP). Parmi les options données, ""Mwasi ya mbula 32"" est la réponse la plus probable."
"Kolanda maloba wana, bato basalaka mosala ya mbala na mbala basengeli na lisungi pona nini?",A: Emoneli mabe pona mae matali pasi
"Kolanda maloba wana, masano ya escrime ebetamaka ndenge nini?",D: No lolenge ya bitumba
"Kolanda maloba wana, na mae malandi nini ekoki kozala elembo makasi kolakisa ngenge ya kati ya nzoto?",B: Kosanza mpe kotoka
"Kolanda maloba wana, nini ezali eloko ya yambo oyo esengeli kosala na ngonga ya kosunga victime?",A: Kotala esika likama esalemi
Na maloba mae malandi nini ekokani te na lolenge ya kotala position ya victime?,"A: Komitungisa te soki yomoko okoki kozoka

Explanation: The statement discusses examining the scene and the position of the victim, as well as being aware of any warning signs. Option A is the only one that is not related to examining the position or location of the victim in this context."
Na kati ya BaMbongwana oyo botomboki ya ba Francais ememaki nini esalaki bokeseni makasi na bato oyo basalaka mosala?,B: Kolongola makanisi na kelasi pona kotala mingi makoki ya kosala mosala
"Kolanda botomboki ya ba francais, elonga kati ya mapinga mpe na misala misusu ekokaki kozala penza te na pona nini?",A: Mosala oyo esalemi
Mosala nini ya leta oyo elobami kosala bato kozanga esengo na ba mboka oyo ekoba liboso?,"C: Transport ya bato nyonso

The passage discusses the issues related to public transportation and people complaining about it. It questions why the transportation system causes dissatisfaction and whether it's due to inefficiencies or another underlying issue. Therefore, the answer is C, public transportation."
"Kolanda maloba wana, nini ekoki kolobama na mae malandi transport pona bato nyonso?",C: Esalaka ete bato oyo basalelaka yango balobaloba mingi
"Kolanda maloba wana, na mae malandi ekoki kozala makasi pona komeka kolanda bizaleli makasi ya bakumbi mituka.?",A: Vitesi ya bokumbi
Na mae malandi nini oyo esalemaka mingi na nzela ya mathematique pona kolakisa lolenge mituka etambolaka?,A: Lolenge Makambo ezali kosalema na nzela
Hershey na Chase bamekaki nini pona kolona ADN nabango? ,A: Phosphore radioactive
Makoki mpo mbongwana epesama na bana elandani na nini?,A: Soki baselile ebotaka
"Kolanda bansango ebele oyo epesami na maloba wana, bizaleli nini ebele oyo mbongwana etalelaka te?","D: Lolenge ya mbongwana oyo ezali affecter

Maloba oyo eye elobi na ntei ya ndenge nini mbongwana ezali kosalema mpe bizaleli ya baselile mpe ba gene, kasi ezali koloba te na lolenge etali ndenge mbongwana yango ezali affecter, disk Lolong oyo ezali sikawa lolenge ya mbongwana oyo ezali affecter."
Na mae malandi nini oyo ezali te kati ya bantina pona nini bakoko ya kala babatelaki bantaba?,B: Basungaki koleisa matiti
Litomba ya golf ezali kozua nini mukie?,C: Ngonga
"Na terain golfe , matiti ekatemaka mukuse mingi na esika nini?",B: Na vert
Litomba monene ya komekameka ezali nini?,A: Pona kolongola likanisi moko to ebele ya biyano
"Kolanda maloba wana, nini esungaka te bolukiluki ya siansi?",C: Kolongola makanisi ya biyano
"Kolanda maloba wana, maloba nini na mae matali mpela ezali ya solo te?",B: Mpela ebetaka bisika mikie mikie kokokanisa te na mipepe misusu
"Kolanda maloba wana, maloba nini kati ya mae malandi esosolisi malamu ba mpela ebele?",C: Ebetaka bisika minene koleka mipepe misusu
Kati na mae malandi bato ba bandaki kosala nini na ekeke ya 16?,D: Kosala batelescope
Pona ngonga boni bato basili kokokomisa biloko mineneminene na nzela ya maneti?,B: Kobanda bikeke 16 eleki
"Kolanda maloba wana, libulu ya Muhammad elobi nini na mae matali mimesano naye ya kimolimo to bizaleli ya malamu?",A: Abatelaka makasi kimia mpe kozala yemoko
"Kolanda maloba wana, libende ebandaki kosalema yambo mpona bosenga nini?",A: Bisika ya kokatisa
"Kolanda maloba wana, pona nini nzela ya engbunduka ya mabaya embongwanaki pona kotiya nzela ya engbunduka ya mabende?",B: Emonanaki kozala makasi mpe malamu mingi
"Kolanda maloba wana, na tango ya BaRoma nini emonisaki bato lolenge ya kozala?",C: Kibokoko
Na mae malandi nini elobi malamu te makanisi munene ya mayele ya determinisme ? ,A: Makambo tekonolozi esalaka na lisanga ya bato bango moko bapesaka ndingisa
"Kolanda moloba wana, kati ya mae malandi nini oyo elandani te na bobendi bow?","A: Mongongo ya pete

Moloba wana elobi ete liseke ya likolo (""up bow"") ebimisaka makelele ya kimia (mpe ""down bow"" ezali ya makasi koleka). Na yango, boye, mongongo ya pete elandani te na bobendi ""down bow"" mpo ezali kobetama na likolo."
"Kolanda maloba wana, kati ya mae malandi nini ekokani na mongongo ya malamu mingi?",The correct answer is A: Elembo ya down bow.
Mikwa ya kala emonisi maboko ekomaki kosalema mpona motindi nini kati ya mae malandi?,B: Komema kilo
Na mae malandi nini elobeli malamu baphalanges ya mokomboso ? ,A: Ezali semba koleka maboko ya moto
Boponami elongolaka variation genetique na pole nini?,A: Ya kobombana
Eteni nini esali ete kobongwana genetique ebakisama?,C: Mbongwana
"Kolanda bansango na maloba wana, na mae malandi nini oyo esengeli nyama primate aliya pona kosilisa “likambo ya vitamine?”",The correct answer is C: Banyama mikiemikie oyo baliaka matiti.
"Kolanda maloba wana, kati ya makambo oyo elandi likambo nini esalemaka te pona kozanga aside amino ya ntina?",C: Mikakatano pona kokola
Lolenge nini bakitani ya molende mbala na mbala bamonisaka kozala nabango kati ya likita?,D: Na nzela ya kosalela ndenge ya kobika lokola elembo
"Kolanda lisolo oyo epesami na maloba wana, nini ekoki kokomela mwana oyo azali konyokwama na likama ya rasisme oyo azali komonana na bizaleli ya matata.",B: Mwana akoki kobanda kozala na bizaleli ya matata
"Kolanda na maloba wana, mwana oyo azali na boyebi ya makambo ya rasisme akoki kozala na bizaleli nini kati ya mae malandi?","B: Bizaleli naye

Mwana oyo azali na boyebi ya makambo ya rasisme akoki kozala na bizaleli eleki likanisi pe mayele na lolenge oyo batalelaka yango. Nzambe o ekoki kopesa malamu lolenge boni mwinda na baboti, balakisi, pe bantina eza na mwa liboso."
"Kolanda maloba wana, na mae malandi nini ekoki te komonana bokolisi ya mwana “feral” to mwana ya zamba?","B: Lolenge makasi ya kosolola

Explanation: The passage describes feral children as those who grew up isolated or neglected, often without human socialization, which significantly affects their ability to communicate using complex language. It mentions behavioral traits similar to animals but does not imply that a feral child can develop a sophisticated form of communication, which is generally learned through human interaction."
"Kolanda maloba wana, kati ya mae malandi nini elimboli malamu bizaleli ya zamba na bana ?",B: Bizaleli ya zamba ekoki kouta na kozanga kobika na bato
"Kolanda maloba wana, na mimesano oyo elandi ya wapi ekokani te na boloni oyo babengaka « agriculture de subsistance » ?","B: Kolona bilei pona kotekela basusu

Kolonaka bilei pona kotekela basusu ezalaka te motuna ya « agriculture de subsistance », nzokande yango ebundelaka koleisama ya moloni mpe ya libota na ye kaka."
Na mae malandi nini elimboli malamau bizaleli ya agriculture de subsistance ?,C: Esungaka baloni kopesa miloni na bango na etuka na bango
Kokende na musee ekoki kozala na lolenge nini ya tourisme?,C: Tourisme ya koyeba bokoko
"Kolanda maloba wana, nini ekoki kozala ya litomba pona basali mobembo ya tourisme ya recreation?",B: Kozua bopemi na misala na bango ya mikolo nyonso
Nini epatemi na kati ya maloba wana lokola eloko oyo esungaki pona kokitisa kobanga mbongwana na kati ya lingomba ya esika?,B: Kolinga kososola bato oyo basalaki malamu na molende ya lisanga
"Kolanda na maloba wana, kozua bososoli ya lisaponge nayo ekosunga moto na nini?",A: Kokitisa kobanga ya mbongwana
Na maloba mae malandi ya wapi elimboli malamu mayele ya koyekola oyo ebengami postmoderne?,C: Balolenge misusu ya koyekola ezali malamu koleka misusu
Maloba nini na mae malandi elimboli malamu te mayele ya koyekola oyo ebengami post modern learning approach ?,A: Lolenge ya koyekola bansango ezali ebele
"Sima ya kolamuka yomoko na ngonga ya pongi, nini na mae malandi ekoki kosala eloko somgolo pakala na eteni ya bokati pongi?",B: Kokende na toilete mpe kozonga na mbeto mbala moko
Nini na mae malandi ekokani te na bolimboli ya kokata pongi?,D: Sima ya kolamuka litomba ezali ya kolala lisusu sima ya bangonga mibale to deux heures du temps
"Na tango boongo ezali komeka kozua ba ndoto ya malamu mingi mingi, nini ebakisamaka?",D: Ngonga ya lolenge ya REM
Kozala na ba ndoto ya malamu ebele ekoki kosala nini na nzoto?,B: Kokitisa ba REM butu moko na moko
"Kolanda maloba wana, ekipe ya komonana na ekipe ya komonana te ekokani lolenge nini?",A: Nyonso mibale esengeli kosala mosala lolenge moko
"Kolanda malaoba wana, maloba nini ezali ya solo te na mae matali ekipe yakomonana te na ya komonana?","Option A: Baekipe ya komonana ezuamaka na litomba mingi

Na kolanda maloba wana, baekipe ya komonana te (invisible teams) ezalaka na amples liberté na esika ya emploi du temps, mpe babimaka lokola ya solo na misisa misusu, te na litomba mingi koleka baekipe ya komonana. Baekipe ya komonana ezali na ndenge na yango moko, kasi baekipe ya komonana te ezali mibeko pona moto na moto. Yango wana, litomba ezali mingi pona baekipe ya komonana te, ndenge ekomonisami na esaleli ya virtuel."
Nini na mae malandi ezali te eloko oyo mateya ya bolukiluki etalelaka?,B: Lolenge nini esika ya kofanda ebongolaka bizaleli ya moto
Kati na mae malandi nini oyo ezali te elongo na rule of third?,D: Kotiya bosembo kati ya foto
Nini na mae malandi ekoki te kolimbola format 35mm ya foto ?,C: Ezali na talo ya bokeseni koleka ba formats ebele
"Kolanda maloba wana, lolenge basali bazali komatisa qualite yakosala ba camera digital, lolenge nini zoom ekomi malamu?",C: Bafoto nabango ekokani na botalatala ya point focal fixe
"Kolanda bansango ya maloba wana, ngonga nini camera ya zoom ekoki kolingama koleka camera fixe?","C: Soki olongi te kosalela flash na esika ya molili

This option reflects the situation where a zoom camera might be preferred over a fixed lens camera due to lighting challenges, as mentioned in the passage."
Na mae malandi nini ekoki te kozala bolimboli ya solo ya Mysticisme?,"D: Molende pona koluka experience personel ekokani na bondimi misusu ebele mpe lolenge ya kobondela

This option suggests that the pursuit of personal spiritual experience in mysticism is similar to many other faiths and forms of prayer, which may not fully capture the unique aspects of mysticism as described in the text."
"Kolanda maloba wana,nini na mae malandi ezali te motuya ya Mysticisme ?",B: Koluka kososola na nzela ya ba experiences na basusu
"Kolanada maloba wana, lnani akokaki kobanda lisanga ya baloni bilanga?",B: Moriori kouta Chatham Islands
"Kolanda maloba wana, lisanga oyo ebundisaki Bamaos bazalaki bato ya yambo kobika na esika nini ?",B: New Zealand
Na lolenge nini bosaleli ya Pureland method ya origami epesi litomba na mazita?,B: Mosali lizita esali ete mayele ya kosalela moto ekoba makasi
Na mae malandi nini oyo elimboli malamu te Pureland Origami?,"A: Ezali pona basalimazita oyo bazali na boyebi makasi

Option A elimboli malamu te Pureland Origami, mpo na Pureland Origami ezali kozalela bango oyo bazalaka na boyebi mingi te mpe basali-misisa ya sika."
"Kolanda maloba wana, esika nini oyo elandani te na civilization Indus Valley ?",C: Bisika ya nordi ya Afghanistan
Kombo nini oyo ekoki te kozala kombo ya Civilization ya Mbula ya Bronze lolenge elobami na maloba wana,C: The Indus River Civilization
"Kolanda maloba wana, nini na mae malandi epesaka litomba ya ngonga molai?",C: Kotiya molende na oyo ekosalisa bato ebele na esika ya bato mukie
"Kolanda maloba wana, na mae malandi nini oyo moto akoki kotalela lokola eloko ya motuya mingi soki mposa naye ezali ya kozua litomba nokinoki?",A: Kozanga kimoimi
"Kolanda maloba wana, nani afutaki mbongo ebele ya Bitumba?",D: Bato ya Mboka Phillipines
Tango nini eyaki liboso ya mbula Templiers?,C: Bileko ya moyen age ya kati
Tango nini nde eyaki yambo sima ya mbula ya baTempliers?,C: Bileko ya moyen age ya likolo
Lolenge nini ya kobikisa to lolenge ya minganga kosala oyo elobami te kosalema na minganga na tango ya Kibokonzi ya Roma?,C: Kosala makila eleka na misisa
"Kolanda maloba wana, na mae malandi nini elobami te kozala na kati ya makambo ya bokolisi ya kimonganga oyo esalemaki na tango ya Bokonzi ya Baroma ?",C: Lolenge ya kozala ya balopitalo pona koyekola
Makoki pona komona etali eloko nini?,C: Koyeba koyokela bamolai ya ba onde
Mbongwana na biteni ya miso na kati ya baoraganismes ya nzoto etalelaka nini?,C: Nivo to kimolai ya acuity
"Kolanda maloba wana, maloba nini pona mae matali bondimi ya Sikhisme elimboli yango malamu te?",A: Sikhisme ebotamaki kouta bokabwani kati na Kibokoko ya Hindu
"Kolanda maloba wana, na mae malandi nini ezali lokola eloko ya motuya mingi na lingomba ya Sikhisme ?",A: Liteya ya Guru
"Kolanda maloba wana, bana oyo bazali na bokono ya kozanga kotia likebi bazalaka na mikakatano pona kotiya likebi na nini?",A: Misala ya kelasi
"Kolanada maloba wana, pona nini bana ya Maladi ya kozanga kotia likebi balingaka kozala na bizaleli ya makama?",D: Kolamusa Boongo nabango
"Kolanda bansango na maloba wana, na bandakisa mae malandi ndakisa nini oyo ezali ya échafaudages te ?","C: Malengeli ya koyekola ya mutu yemoko

Echafaudage ezali lolenge ya kosunga kasi malengeli ya koyekola ya mutu moko ezali nde koyekola na boboto na moto moko, esalisaka te na baye oyo bazali koyekola makambo ya sika."
Na mae malandi nini elimboli malamu te likambo ya échafaudages ?,"C: Eyebani mpe lokola koyekola na lolenge ya projet

Likambo ya échafaudages elimboli malamu te lokola ""koyekola na lolenge ya projet."" Échafaudages ezali ntango nyonso esalema mpo na kopesa lisungi mpe kotambwisa bayekoli na boyekoli ya makambo ya sika, kasi ezali te ete eza lolenge ya koyekola libanda ya yango."
"Kolanda maloba wana, eteni nini ya Myspace ekoki kosalisa moyekoli oyo azali na mikakatano pona kotanga?",A: Customization
"Kolanda maloba wana, na mae malandi nini ezalaki te kati ya biyano ya Krushchev na botomboki ya bato ya mosala",C: Komatisa bokati salere
Na mae malandi nini ezalaki te kati ya bantina ya botomboki na Mboka Pologne?,"D: Kotiyama ya Wladyslaw Gomulka

Kotiyama ya Wladyslaw Gomulka ezalaki te kati ya bantina ya botomboki na Mboka Pologne. Mpe na ntembe nyonso, ezali nde eloko oyo eyaki kosolola na botomboki yango, ezalaka lokola komikitisa mpo na kokokisa bizaleli ya bato ya mboka. Bantina mosusu ebele mosusu (kotia na nkelikeli) ezalaki elongo na kozanga bilei mpe bakataki salere."
"Kolanda maloba wana, na mae malandi nini esalaki mabe te na boyokani kati ya URSS na USA to Mboka Amerika?",B: Bamakanisi na mae matali Mboka Alemagne
Na mae malandi nini elimboli malamu te litomba ya kotinda basango na bansinga ya boongo na nzoto?,A: Kosala makila etambola malembe
Nini ekoki kozuama na Plateau ya Giza?,"The correct answers are A: Bakunda, B: Batempelo, and D: Piramid ya munene koleka. C: Makamwisi nyonso sambo is incorrect because the Plateau ya Giza only contains one of the seven wonders, not all of them."
Litomba ya Pyramide ya munene koleka ezalaki nini?,B: Kokumisa Faraon
Nani asalaki mayele nabiso ya Arson oyo ebebisaki tempelo?,"The correct answer is not directly listed among the options. However, the person responsible for the arson that destroyed the Temple of Artemis is Herostratus. If you need to select from the provided options, none of them accurately represent Herostratus."
Maloba nini ezali ya solo na mae matali botongi lisusu ya lingomba ya Artemis?,B: Etongamaki lisusu sima ya bokonzi ya Alexander the Great
"Kolanda maloba wana, tango nini ezalaki nokinoki mingi oyo bikelamu bakokaki kotambola na makolo mibale?",D: Bambula 4.2 milion elekaki
Na Bikelamu oyo nani abandaki kotambola na makolo mibale na ngonga nyonso?,D: Australopithecus
Masuwa ya Alemgne ebandaki komeka kosala nini na tango ya Etumba WWII?,B: Kopekisa Grande Bretagne koyamba biloko mpe bato
"Kolanda bansango oyo epesami na maloba wana, nani alongaki makasi na etumba ya mai na Campagne ya Atlantique ya nordi?",A: Ba Britanique na Ba Ameriken
Na tango ba Asyriens babandaki kosalela Calvary nini ezalaki naino te na tango wana?,A: Bifandelo likolo ya punda
Bitumba oyo esalelaka ba cavaliers ebundanaka lolenge nini?,C: Likolo ya punda
"Kolanda maloba wana, na esika nini okoki te kokuta moto simple ya Mboka Babylone?",D: Komema mbeka na etumbelo ya kati
Na mae malandi nini oyo ezalaki kaka pona batumbi mbeka,B: Etumbelo ya kati
Na tango nini Mokonzi Tutankhamun azuaki lokumu mpe koyebana ?,C: Sima ya komona lilita naye
Nini esalaki ete Mokonzi Tutankhamun akoma mokonzi ya Egypte oyo ayebani?,A: Komonana ya lilita naye oyo bayibaki te
Eloko nini poete ya mboka Grece Homer akokaki te?,B: Komona
Moto nini kouta Grece oyo ayebani makasi libanda ya mosala ya kokoma?,C: Pythagorus
Esika nini libota ya Ba Ebele elekisaki ngonga mingi?,C: Na Kati ya Lopango
Nini oyo ezalaki ya litomba mingi te pona libota ya ba Ebele ?,C: Ba ndako nabango
Na mae malandi nini elimbolami malamu te neti bokeseni kati ya bamboka ya skandinave?,C: Kibokoko
Nani efandaki na Greenland yambo?,A: Bikolo ya ba eskimo
Lisanga nini ekoki kolinga koliya ya kotelema kozanga bakiti te?,C: Mibali ya bozui ya Roma
Na Mae malandi nini ekoki kozala te kati ya feti ya Roma ya kala?,A: Bapaya babola koliya na bakiti
"Kolanda maloba wana, kati ya mae malandi nini ekoki kozala na litomba ya molai te?",B: Libula ya mukie
"Kolanda maloba wana, nini eyaka yambo ya ekolo?",C: Engumba ya munene
Maloba nini na mae matali The Drukgyal Dzong ezali ya solo te?,A: Etongamaki pona kosepela bolongi etumba ya mapinaga ya basoda ya Tibetan-Mongol
Maloba nini elimboli malamu litomba ya moto na Drukgyal Dzong?,A: Eloko moko kaka etikalaki ezali foto ya Zhabdrung Ngawang Namgyal
Na maloba malandi pona Mboka Cambodge nini ezali yasolo?,D: Ba Thailandais babebisaki Phnom Phen
Na maloba malandi maloba nini elimboli malamu Bokoti na makasi na mboka Cambodge?,D: Ba Thailandais bakotaki na makasi na Cambodge mbala ebele
Entreprise ya Inde Dutch Est esalaki nini te na tango nabango na Taiwan?,D: Kondima kopesa boyangeli ya Taiwan na Mokonzi Qing
Boyokani ya Shimonoseki esalaki nini?,D: Kibonkozi ya Japon likolo na Taiwan
Nivo ya pH ya Chimi etalemaka lolenge nini?,Option A: Lolenge nini acid ezali pete to chimic
Nini elongolamaki na kati ya baions Hydrogene?,D: BaElectrons
