question,gpt_reply
Сэргэн мандлын үеийн үр дүнд дараахын алиныг илүү бага онцолж тэмдэглэсэн бэ?,C: Бичвэрээр сэргээн санах
Дараахын аль нь интернэтийг харилцааг үргэлжлүүлэхэд зориулж ашиглах санааг тусгаагүй байна вэ?,C: Аялал судлах
Дараахын аль нь интернетийг хувийн оролцоонд ашиглах санааг тусгаагүй байна вэ?,A: Хоолны жор хайх
"Баруун Европ хэзээ нөлөөлөөс ихээхэн хамаарахаа больж, өөрийн хэв маягаар хөгжиж эхэлсэн бэ?",A: Дундад зууны эцэс үеэс
Хувцсыг бэхлэхэд товч ашиглах нь юуны үр дүн байсан бэ? ,C: Загалмайтны аян дайн
Уг хэсгийн дагуу дараахын алиныг байгаль орчны асуудлын хувьд хэрэгжих боломжтой урт хугацааны шийдэл гэж үзсэн бэ?,C: Асуудлын учир шалтгааныг тодорхойлох
Уг хэсгийн дагуу дараахын алиныг байгаль орчны асуудлын хувьд шинж байдлаар засах шийдэл гэж үзэхгүй вэ?,B: Асуудлын үндсэн учир шалтгааныг арилгах
Гол асуудал нь шашны сэдэвтэйгээс илүү эрх мэдлийн тэнцвэрт байдалтай холбоотой анхны дайн Европын аль улсад болсон бэ?,D: Испани
Ямар дайныг сүүлчийн ‘шашны дайн’ гэж мөн тайлбарладаг вэ?,A: Гучин жилийн дайн
Католик сүмийн тухай дараах талын алиныг нарийн судлаагүй вэ?,B: Уг шашны үндсэн ягшмал номлолыг нэмж өөрчлөх ёстой эсэх
Уг хэсгийн дагуу Версальд хэнийг хороосон бэ?,D: Харуулыг
"Дээрмийн бүлэг Хаан, Хатан хоёрт дараахын алиныг хүчлээгүй вэ?",C: Харуулыг цаазалж байгааг харах
Дараахын аль нь Британийн уламжлалт бус усан цэргийн дайн байлдааны үр дүн байгаагүй вэ?,D: Хамгийн чухал хангамжийг хүргэж чадаагүй
Германы эсрэг Британийн усан цэргийн саадыг аль тодорхойлолт үнэн зөв тайлбарлахгүй байна вэ?,D: Төвийг сахисан хөлөг онгоцнуудыг эрсдэлд оруулахгүй байхыг баталгаажуулсан
"Уг хэсэгт үндэслэн, хэнд Олон склероз гэсэн оношийг илүүтэй тавих магадлалтай вэ?",A: 32 настай эмэгтэй
Уг хэсгийн дагуу байнгын үйл ажиллагаанд оролцогчдод юунд зориулсан илүү их дэмжлэг шаардлагатай вэ?,A: Өвчнийг сөргөөр хүлээж авах
"Уг хэсгийн дагуу, туялзуур жадыг ихэвчлэн яаж тоглодог вэ?",D: Дуэлийн хэлбэрээр
Уг хэсгийн дагуу дараахын аль нь дотуур хордлогын хамгийн хүчтэй шалгуур үзүүлэлт болох вэ?,The correct answer is D: Жортой эмийн сав.
Уг хэсгийн дагуу хохирогчийг үнэлэх үед юу нь хамгийн зохистой эхний алхам болох вэ?,A: Үйл явдлын газрыг ажиглах
Дараах тодорхойлолтын аль нь хохирогчийг шалгах явцыг үнэн зөв тусгахгүй байна вэ?,A: Өөрийн гэмтэл бэртлийг тэсвэрлэхэд анхаарахгүй байх
Францын хувьсгалын өдөөсөн өөрчлөлтийн аль нь ажилчин ангийн иргэдэд чухал нөлөөтэй байсан бэ?,B: Анхаарлыг ангиас чадвар луу шилжүүлсэн
Францын хувьсгалын дараа цэрэг арми болон бусад мэргэжил дэх амжилт юун дээр үндэслээгүй вэ?,B: Анги
Хөгжилтэй улсуудад олон нийтийн аль үйлчилгээ хамгийн их дургүйцлийг төрүүлсэн бэ?,C: Олон нийтийн тээвэр
Уг хэсгийн дагуу олон нийтийн тээврийн системийн хувьд юуг хэлж болох вэ?,C: Ашигладаг хүмүүс нь асах их гомдол учруулдаг
"Уг хэсгийн дагуу, жолооч нарын тодорхойгүй байдлын улмаас дараахын алиныг хэмжихэд хэцүү байж болох вэ?",D: Замын хөдөлгөөний урсгал
Замын хөдөлгөөний урсацыг математикаар илэрхийлэх үед дараахын алиныг ашигладаг вэ?,D: Замын хөдөлгөөний нягт
"ДНХ-ээ шилжүүлэхийн тулд Херши, Чейз нар юу ашигласан бэ? ",D: Вирус
Үр хойчид дамждаг мутацийн чадвар нь юунаас хамааралтай вэ?,A: Эсүүд үр хөврөлийнх эсэх
Уг хэсэгт өгсөн мэдээлэлд үндэслэн мутацийн олон янзын үр дүн юунаас хамаардаггүй вэ?,A: Генетик материалын хэчнээнд нь нөлөөлдөг
Дараахын аль нь эртний соёлд ямаа байдаг байсны шалтгаан биш вэ?,B: Бэлчээр ашиглахад тусалдаг байсан
Гольфийн зорилго нь юунаас хамгийн бага хэмжээгээр авах байдаг вэ?,The correct answer is D: Нүх.
Гольфийн талбайд хаана зүлгийг богино тайрдаг вэ?,B: Ногоон хэсэгт
Туршилтын нийтлэг зорилго аль нь вэ?,A: Нэг эсвэл илүү олон боломжит таамаглалыг хасах
Уг хэсгийн дагуу юу шинжлэх ухааны судалгааг удирдахад тусалдаггүй вэ?,A: Зөвхөн шинжлэх ухааны арга
"Уг хэсгийн дагуу, хар салхины тухай аль тодорхойлолт үнэн биш вэ?",C: Олонх хар салхи гурван цагаас урт хугацаанд үргэлжилдэг
"Уг хэсэгт үндэслэн, дараах тодорхойлолтуудыг аль нь олонх хар салхийг үнэн зөв тайлбарлаж байна вэ?","Үндэслэл дээрх мэдээллийг үндэслэн олонх хар салхийг үнэн зөв тайлбарлах тодорхойлолт нь:

D: Газраас модыг сугалж гаргах чадалтай

Учир нь хар салхи нь хун хүчтэй, замдаа тааралдсан объектыг устгадаг гэж дурдсан байна. Харин A, B, C нь олонх хар салхид хамаарахгүй байна, учир нь эдгээр нь хамгийн догшин хар салхиудад хамааралтай мэдээлэл юм."
16-р зуунд дараахын алиныг хүмүүс хийж эхэлсэн бэ?,D: Телескоп хийх
Хүмүүс хэр удаан хугацаанд линз ашиглах объектыг томруулж байгаа вэ?,C: Олон мянган жилийн турш
"Уг хэсэгт үндэслэн, Мухаммадын агуй түүний сүнслэг дадлага ба үнэ цэнийн тухай юуг хэлж чадах вэ?","A: Тэр энх тайван, тусгаарлалтыг үнэлдэг"
Уг хэсгийн дагуу төмрийг эхлээд юунд ашигладаг байсан бэ?,D: Төмөр зам
Уг хэсгийн дагуу яагаад модон дугуйг яагаад төмөр дугуйгаар сольсон бэ?,D: Зам дээрх төмөр тэдгээрийг элээж байсан
Уг хэсгийн дагуу Романтизмын үед юу хүнийг бий болгодог байсан бэ?,B: Газар зүй
Дараах тодорхойлолтын аль нь технологийн шийдвэрлэх хүчин зүйлийн ерөнхий санааг тусгаагүй байна вэ? ,A: Нийгэм дэх технологийн нөлөө нь нийгмийн хувьд нөхцөлдсөн байдаг.
Уг хэсгийн дагуу дараахын аль нь нум татахтай холбоогүй вэ?,D: Мэлхийг ширтэх
Уг хэсгийн дагуу дараахын аль нь илүү хөнгөн дуу чимээтэй холбоотой вэ?,C: V шиг харагддаг тэмдэг
Чулуужсан үлдэгдэл нь гар эцэстээ дараахын алины зориулалтаар голчлон ашиглагддаг болж хувирна гэж харуулдаг вэ?,A: Нарийн төвөгтэй арга
Дараахын аль нь шимпанзегийн фаланкс ясыг үнэн зөв тайлбарлах вэ? ,C: Жин тэсвэрлэхэд тэдгээрийг ашигладаг
Сонголт нь генетикийн шинэ өөрчлөлтийг аль сангаас хасдаг вэ?,D: Илэрхийлсэн
Генетикийн өөрчлөлтийг нэмэхийг аль явц хариуцдаг вэ?,C: Мутаци
"Уг хээг дэх мэдээлэлд үндэслэн, эдгээрийн алиныг мичин төрлийн амьтан идэж “уургийн асуудлаа” шийдэх ёстой вэ?",C: Царцаа
Уг хэсгийн дагуу үндсэн амин хүчил дутагдах байдал дараах асуудлын алины шалтгаан болдоггүй вэ?,A: Хоол боловсруулалтын асуудал
Тодорхой дэд соёлын гишүүд хэрхэн бүлэгтэй холбоотой гэдгээ ихэвчлэн чухалчилдаг вэ?,D: Хэв маягийг бэлгэ тэмдгийн хэлбэр болгон ашиглах замаар
"Уг хэсэгт танилцуулсан онолын дагуу, заналхийлсэн зан байдалтай гэж хэвшмэл байдлаар үзэгддэг арьс өнгөний цөөнхөөр тодорхойлогдсон хүүхдэд юу тохиолдож болох вэ?",B: Хүүхэд илүү их заналхийлсэн зан байдалтай байх хандлагатай
Уг хэсгийн дагуу хүүхдийн арьс өнгөний хэвшмэл ойлголтын талаарх мэдлэг дараахын алинд нөлөөлж болох вэ?,B: Тэдний зан байдал
Уг хэсгийн дагуу дараахын аль нь зэрлэгшсэн хүүхдийг өсгөхөд нийцтэй биш байдаг вэ?,B: Харилцан ярианы хүчтэй ур чадвар.
Уг хэсгийн дагуу дараахын аль нь хүүхдийн зэрлэг догшин зан байдлыг үнэн зөв тайлбарлах вэ?,B: Зэрлэг догшин зан байдал нь нийгэмшилт дутагдсанаас үүссэн
Уг хэсэгт үндэслэн дараах практикийн аль нь амь зуулгад чиглэсэн хөдөө аж ахуйтай нийцтэй биш вэ?,B: Бусдад худалдах хоол хүнсийг үйлдвэрлэх
Дараахын аль нь амь зуулгын хөдөө аж ахуйн практикийг үнэн зөв тайлбарлах вэ?,D: Зарим улс дахь тариаланчид ашигласаар байна
Музейд зочлох нь аялал жуулчлалын аль ангилалд орох вэ?,C: Соёлын аялал жуулчлал
Уг хэсгийн дагуу амралт зугаалгын аялагчдын хувьд юу тэргүүлэх чиглэл байж болох вэ?,B: Өдөр тутмын дэг журмаас завсарлага авах
Орон нутгийн сүм доторх өөрчлөлтийн айдсыг багасгахад тусалсан ямар зүйлийг уг хэсэгт дурдсан бэ?,A: Зохион байгуулах зан байдлын амжилттай тохиолдлыг санах
Уг хэсгийн дагуу өөрийн түүхийн тухай ойлголтыг олж авах нь юунд тусалж чадах вэ?,A: Өөрчлөлтийн айдсыг бууруулах
Дараах тодорхойлолтуудын аль нь суралцахуйн постмодерн хандлагыг үнэн зөв тайлбарлах вэ?,D: Суралцахуйд үнэмлэхүй гэж байхгүй
Дараах тодорхойлолтуудын аль нь постмодерн суралцахуйн хандлагыг үнэн зөв тусгахгүй байна вэ?,B: Тодорхой суралцахуйн туршлагыг бусдаас нь илүүд үзэх ёстой
Нойрны энгийн үеийн явцад албаар сэрсний дараа тэдгээрийн аль нь нойрны завсарлагын явцад саад болох вэ?,A: Буцаж унтахаас өмнө цаг гучин минутын турш унших
Дараахын аль нь нойрны завсарлагын үнэн зөв тайлбар биш вэ?,D: Сэрсний дараа зорилго нь хоёр цагийн дотор эргэж унтах
Тархи сэрүүн зүүдлэх гэж илүү ойрхон оролдох тусам юу нэмэгддэг вэ?,D: REM төлөв хоорондын цаг
Байнга сэрүүн зүүдлэх нь дараах сөрөг үр нөлөөний алиныг бие махбодод учруулж болох вэ?,B: Шөнө бүрийн REM багассан байх
Уг хэсгийн дагуу уламжлалт баг болон виртуал багууд хэр төстэй вэ?,A: Хоёр баг ижил төвшинд гүйцэтгэх таамагтай
"Уг хэсгийн дагуу, биет болон виртуал багийн тухай аль тодорхойлолт үнэн биш вэ?","D: Цагийн бүс өөр байх нь виртуал багт тустай

Энэхүү мэдэгдэл үнэн биш юм. Харин ч эсрэгээрээ, цагийн бүсийн ялгаа нь виртуал багийн хувьд сорилт болж магадгүй бөгөөд бие даасан байдлыг шаарддаг."
Дараахын аль нь агуулгын онолын төвлөрдөг зүйл биш вэ?,A: Шинэ хүсэл эрийн цээнд хүрэхэд хэрэгждэг
Дараахын аль нь гурвын дүрмийн объект биш вэ?,D: Фото зураг дотор дарааллыг бий болгох
Дараахын аль нь 35 мм-ийн гэрэл зургийн форматыг тайлбарлахгүй вэ?,C: Олон энгийн форматаас илүү олон янзын аспектийн харьцаатай
"Уг хэсгийн дагуу, үйлдвэрлэгчид линзийн чанарыг өсгөхөд дүрсийг томруулах линз хэрхэн сайжирсан бэ?",C: Фото зургийн чанар нь тогтсон фокусын урттай линзтэй төстэй байдаг
"Уг хэсэг дэх мэдээлэлд үндэслэн, дүрс томруулах линзийг хэдийд гол линзээс илүүд үзэх вэ?",A: Өндөр дээд өрц нь голлох эсэх
Дараахын алиныг Агийн ёсны үнэн зөв тайлбар гэж үзэхгүй вэ?,B: Агийн ёсыг дагагчид сүнслэг үнэнийг ухамсартайгаар ойлгохыг эрэлхийлдэг.
"Уг хэсгийн дагуу, дараахын аль нь Агийн ёсны гол зүйл биш вэ?","B: Хамтын, нийтийн туршлагаар дамжуулан ойлголтыг эрэлхийлэх"
"Уг хэсгийн дагуу, хэн хөдөө аж ахуйн нийгмийг эхлүүлсэн бэ?",C: Полинезийн Маори хүмүүс
Уг хэсгийн дагуу моаг агнаж байсан бүлэг нь аль байршлын анхны оршин суугчид байсан бэ?,B: Шинэ Зеланд
Аль хувилбарт оригамигийн Пюрлэнд аргыг ашиглах нь нугалагчид өгөөжтэй байх вэ?,"Зөв хариулт нь D: Нугалагч өмнө нь нэг ба хоёр удаа л оролдож үзсэн. 

Энэ нь Пурист оригами нь туршлага багатай хүмүүст туслах зорилготой бөгөөд нэг удаад зөвхөн нэг нугалаа хийх хязгаартай учир туршлагагүй эсвэл жижиг булчингийн хөгжил хязгаарлагдмал хүмүүсийг дэмжихэд тохиромжтой гэж үзэж байна."
Дараахын аль нь Пюрлэнд оригамиг үнэн зөв тайлбарлахгүй вэ?,A: Туршлагатай нугалагчид зориулагдсан
"Уг хэсгийн дагуу, аль байршил нь Индус хөндийн иргэншилтэй холбоогүй вэ?",C: Зүүн умард Афганистан дахь бүх бүс нутаг
Уг хэсэгт авч үзсэн Хүрлийн үеийн иргэншилд зориулсан боломжит нэрээр дараахыг алиныг дурдаагүй вэ?,C: Индус голын иргэншил
"Уг хэсгийн дагуу, дараахын аль нь урт хугацааны үр өгөөжтэй вэ?",A: Бусадтай хамтран
Уг хэсгийн дагуу хэн нэгэн шууд өгөөжид төвлөрч байвал дараахын алиныг тухайн хүн илүүд үзэж болох вэ?,D: Аминч үзэл
Уг хэсгийн дагуу дайны зардлын томоохон хэсгийг хэн гаргасан бэ?,D: Филиппин хүмүүс
Дуганы үеийн өмнө ямар үе байсан бэ?,C: Дундад зууны эхэн үе
Дуганы үеийн дараа ямар үе байсан бэ?,A: Дундад зууны хожуу үе
"Ромын эзэнт гүрний үед эмч, мэс засалч нар ашиглаж байсан гэж анагаахын аль эмчилгээ, процедурыг дурдаагүй байна вэ?",A: Гэмтлийн дараах стрессийн өвчнийг олон янзын өвчин намдаагчаар эмчлэх
"Уг хэсгийн дагуу, Ромын эзэнт гүрний үед анагаахын салбарт хийсэн дэвшилд дараахын аль нь хувь нэмэр оруулаагүй вэ?",C: Суралцахуйн эмнэлгийг байгуулсан
Хамаарлыг харах ур чадвар нь юу вэ?,A: Харааны системийн мэдрэхүйн эрхтэн
Организм хоорондын нүдний бүтцийн вариаци юунаас хамаардаг вэ?,B: Уг организмын шаардлага
"Уг хэсгийн дагуу, Сихизмийн тухай аль тодорхойлолт уг шашныг үнэн зөв дүрслэхгүй байна вэ?","A: Сихизм нь Хинду уламжлал дахь явцуу хуваагдлын үр дүн байсан

Энэ тодорхойлолт Сихизмийг үнэн зөв дүрслэхгүй байна. Сихизм нь 15-р зуунд Хиндийн уламжлалаас секц болон тусгаарлагдан үүсээгүй, харин Ертөнцийн нигүүлслийн тухай өөрийн гэсэн үзэл баримтлалтайгаар бие даасан шашин болон хөгжсөн юм."
"Уг хэсгийн дагуу, дараахын алиныг Сих итгэл үнэмшлийн системийн үндсэн тал гэж үздэг вэ?",A: Гуругийн ойлголт
Уг хэсгийн дагуу Анхаарал Хомсдлын Эмгэгтэй хүүхдүүд юунд төвлөрөхдөө хэцүү байдаг вэ?,A: Сургуулийн ажил
Уг хэсгийн дагуу Анхаарал Хомсдлын Эмгэгтэй хүүхдүүд яагаад эрсдэлт зан авир гаргах хандлагатай байдаг вэ?,D: Тархиа өдөөх
Уг хэсэг дэх мэдээлэлд үндэслэн эдгээрийн аль нь үе шат ахих жишээ биш вэ?,C: Хараат бус суралцах хөтөлбөр
Дараахын аль нь үе шат ахих санааг үнэн зөв тайлбарлахгүй байна вэ?,C: Үүнийг мөн төсөлд суурилсан суралцахуй гэдэг
"Уг хэсгийн дагуу, МайСпэйсийн аль онцлог уншихдаа асуудалтай байдаг сурагчдад өгөөжтэй байж болох вэ?",A: Тусгайлсан өөрчлөлт
Уг хэсгийн дагуу дараахын аль нь ажилчдын бослогод үзүүлсэн Хрущёвын хариуны нэг хэсэг биш вэ?,C: Цалин бууруулсныг өсгөх
Дараахын аль нь Польш дахь үймээ самууны шалтгаан биш байсан бэ?,D: Владислав Гомулкаг томилсон
Уг хэсгийн дагуу дараахын аль нь СССР болон АНУ хоорондын харилцаанд нөлөөлөөгүй вэ?,B: Германы талаарх үзэл бодол
Дараахын аль нь бүх биеэр мэдрэлийн импульсийг илгээх зорилгыг үнэн зөв тайлбарлахгүй байна вэ?,A: Цусны урсгалыг удаашруулах
Гизагийн өндөрлөгт юуг олж болох вэ?,The correct answer is: D: Агуу Пирамид
Агуу Пирамидын зорилго юу байсан бэ?,B: Фараоныг хүндэтгэх
Хийдийг устгасан түймрийн тухай бидний мэдлэгийг хэн хариуцдаг вэ?,C: Страбо
Аль нь Артемис хийдийг дахин барихтай холбоотой үнэн зөв тодорхойлолт вэ?,B: Агуу Александрын эрин үеийн дараа үүнийг дахин барьсан
"Уг хэсгийн дагуу, нэгэн төрөл зүйл хоёр хөл дээрээ алхаж байсан хамгийн эрт үе нь хэзээ вэ?",A: Долоон сая жилийн өмнө
Эдгээр төрөл зүйлийн аль нь байнга хоёр хөл дээрээ алхдаг байсан бэ?,B: Хомо Эректус
Германы усан цэрэг Дэлхийн II дайны үед юунд хүрэхийг оролдож байсан бэ?,"B: Британи хүн, бараа таваар хүлээж авахаас сэргийлэх"
Уг хэсэгт өгөгдсөн мэдээлэлд үндэслэн Хойд Атлантын кампанит ажлын үеэр хэн далайн дайнд хамгийн их амжилт үзүүлсэн бэ?,А: Британичууд болон Америкчууд
Ассирианчууд морьт отрядыг хэрэгжүүлэх үед юу байгаагүй вэ?,A: Эмээл
Морьт отряд ашигладаг тулаанд яаж тулалддаг байсан бэ?,C: Морины нуруун дээр
Уг хэсгийн дагуу та Вавилоны дундаж иргэнийг хаанаас олохгүй вэ?,D: Дотоод дуганд тахил авчрах
Дараахын аль нь ялангуяа хуврагуудад зориулагдсан байсан бэ?,B: Дотоод дуган
Тутанхамун хаан хэзээ муу нэр олж авсан бэ?,C: Түүний булшийг олж илрүүлсэний дараа
Юу Тутанхамун хааныг Египетийн алдартай хаан болгосон бэ?,A: Тоногдоогүй булшийг нь нээж илрүүлсэн
Грекийн яруу найрагч Хомер юуг хийх боломжгүй байсан бэ?,B: Харах
Аль алдартай Грек хүн хэл уран зохиолоос өөр зүйлээр танигдсан бэ?,C: Пифагор
Еврей гэр бүл цагаа хаана өнгөрүүлдэг байсан бэ?,A: Агаарт
Еврей гэр бүлд юу чухал биш байсан бэ?,C: Гэр нь
Скандинавын орнуудын хоорондох ялгаа гэж дараахын алиныг тайлбарлаагүй байна вэ?,B: Газар нутаг
Хэн Гренландад эхлээд суурьшсан бэ?,A: Эскимо овгууд
Аль бүлэг нь сандалгүй хооллохыг илүүд үзэх бол?,D: Ромын ядуу эмэгтэйчүүд
Дараахын аль нь эртний Ромын найрын нэг хэсэг биш байх байсан бэ?,"D: Шарсан цацагт хяруултай таваг

Цацагт хяруул нь Америк тивээс гаралтай шувуу учир эртний Ромчуудын хоол хүнсэнд хэзээ ч багтаж байгаагүй."
Уг хэсэгт үндэслэн дараахын аль нь удаан үргэлжлэх үр дүнтэй биш байх вэ?,B: Өчүүхэн соёл
Уг хэсгийн дагуу юу улсаас илүү чухал байдаг вэ?,A: Иргэншлийн соёл
Дракгайл Дзонгийн тухай аль тодорхойлолт үнэн биш вэ?,"A: Үүнийг Төвд-Монголын хүчний ялалтыг тэмдэглэх гэж барьсан

Энэ тодорхойлолт үнэн биш. Дракиал Зонг нь Төвд-Монголын эсрэг тулаанд ялалт байгуулсанаа тэмдэглэх гэж баригдсан гэж өгүүлсэн болохоос Төвд-Монголын хүчний ялалтыг тэмдэглэх гэж баригдаагүй."
Аль тодорхойлолт нь Дракгайл Дзонгод гарсан галынн үр дүнг үнэн зөв тайлбарлаж байна вэ?,A: Үлдсэн цорын ганц зүйл нь Жабдрун Нгаванг Намгиелийн зураг
Камбожийн тухай дараах тодорхойлолтын аль нь үнэн бэ?,D: Тайландчууд Пномпенийг устгасан
Дараах тодорхойлолтын аль нь Камбожийн эзлэн түрэмгийллийг үнэн зөв тайлбарлах вэ?,"Зөв хариулт нь D: Тайландчууд Камбожийг хэд хэдэн удаа эзлэн түрэмгийлсэн. 

Энэ нь эх текстийн ""Дайсчууд 18-р зуунд Камбожийг хэд хэдэн удаа эзлэн түрэмгийлсэн"" гэсэн хэсэгт нийцэж байна, учир нь энд ""дайсчууд"" гэж Тайланд гэсэн санаа байгаа болно."
Дараахын алиныг Голландын Зүүн Энэтхэгийн Компани Тайванд байхдаа авчраагүй вэ?,D: Тайванийн хяналтыг Чин гүрэнд буцааж өгөх
