question,gpt_reply
"Go ya ka tshedimošo ye e theilwego godimo ga temana ye e filwego, ke eng seo ditlamorago tšeo di fapafapanego tša diphetogo tša leabela di sa ithekgego ka tšona?",C: Bohlokwa bja leabela bjo bo amegilego
Ke efe ya tše di latelago yeo e bego e se lebaka la gore ditirišo tša bogologolo tša setšo di beye dipudi?,C: Ba tšweleditše segwera
Nepokgolo ya golf ke go tšea tefo ye nenyane ya eng?,A: Di ball
"Lefelong la golf, ka kae moo mabjang a segilwego ka boripana?",B: Mo go tala
Naa ke morero o mofe o tlwaelegilego wa teko?,B: Go lemoga gore lefase le šoma bjang
"Go ya ka temana , ke eng seo se sa thušego go hlahla ga nyakišišo ya mahlale?",A: Mokgwa wa mahlale o nnoši
"Go ya ka temana, ke polelo efe mabapi le madimo a magolo yeo e sego ya nnete?",C: Bontši bja madimo a magolo a tšea diiri tše fetago tše tharo
"Go ya ka temana, ke efe ya dipolelo tšeo di latelago di hlalošago gabotse ka bontši bja madimo a magolo?",B: Di hlola diphefo/moya go dikologa go 480 miles ka iri
Ke dife tša tše di latelago tšeo batho ba thomilego go di dira ka lekgolo la bo 16 la mengwaga?,D: Go dire di telescope
Ke nako ye kaaka’ng batho ba godiša dilo ba diriša dilense?,A: ka mengwaga ye sekete
"Go ya ka temana ye, legaga la Muhammad le reng ka mekgwa ya gagwe ya semoya goba ditekanyetšo?",A: O tšeela godimo khutšo le go ikarola
"Go ya ka temana, tšhipi e be e dirišetšwa eng pele?",C: Maotwana
"Go ya ka temana ye, ke ka lebaka la eng maotwana a kota a ile a tšeelwa legato ke maotwana a tšhipi?",C: Di be di kgona go swara merwalo ye megolo
"Go ya ka temana, ke eng seo se bopilego batho ka o tee ka o tee nakong ya Romanticism?",C: Mekgwa
Naa ke efe ya dipolelo tše di latelago yeo e sa bontšhego kgopolo ya kakaretšo ya boikemišetšo bja theknolotši? ,A: Ditlamorago tša theknolotši setšhabeng di beilwe maemong a tša leago
"Go ya ka temana,ke efe ya tše di latelago yeo e sa amanego le go goga ga bow?",D: Go thoma ka segwagwa
"Go ya ka temana, ke efe ya tše di latelago yeo e amanago le modumo o boleta?",C: Leswao leo le swanago le V
Di fossil di bontšha gore diatla mafelelong di ile tša tlwaela gore di dirišwe kudukudu bakeng sa go lateng tše dife?,B: Go rwala boima
Ke efe ya tšeo di latelago yeo e hlalošago gabotse ka di-phalanges tša chimpanzee? ,C: Di šomišwa go rwala boima
Kgetho e tloša phapano ye mpsha ya leabela go tšwa letamong le lefe?,A: Fihlilwe
Ke tshepedišo efe yeo e tšeago maikarabelo ka go oketša phapano ya dikarolwana tša leabela?,A: Go aroganya
"Go ya ka tshedimošo yeo e le go ka temaneng, ke dilo dife tšeo motho wa mathomo a swanetšego go di ja go rarolla “ bothata bja diprotheine’’?",C: Ditšie
"Go ya ka temana, ke mathata afe ao latelago ao a hlotšego ke go hlokego ya amino acids ye bohlokwa?","B: Phepompe   
D: Lehu"
Maloko a setšo se senyenyane se se itšego gantši se bontšha bjang tswalano ya tšona le sehlopha?,D: Ka go šomiša setaele bjalo ka mokgwa wa tshwantšhišo
"Go ya ka kgopolokgolo yeo e tšweleditšwego temaneng, ke eng seo se ka diregago ka ngwana yo a e bapetšago le sehlopha se senyenyane sa morafo seo se bonwago ka tsela yeo fošagetšego ka lebaka la go tsenela boitshwaro bjo bo tšhošetšago",B: Ngwana o tla ba le kgonagalo e kgolo ya go tsenela boitshwaro bjo bo tšhošetšago
"Go ya ka temana, tsebo ya ngwana ya dipono tše di fošagetšego tša morafi di ka ba le khuetšo go tše dife tša tše di latelago?",B: Maitshwaro a bona
"Go ya ka temana, ke efe ya tše di latelago yeo go ka se bego le kgonagalo ya gore e sepelelane le kgodišo ya ngwana wa naga?","B: Bokgoni bjo bo tiilego bja poledišano

Ngwana wa phaga, ge a godišitšwe ke diphoofolo goba a iphelela sethokgweng, o tla ba le bothata bjo bogolo go tšweletša le go hlabolla bokgoni bjo bo tiilego bja poledišano ka ge sebopego sa gagwe sa poledišano e ka bago le diphoofolo gomme seo se sa mo ne dikgono tše di nyakegago tša poledišano le batho."
"Go ya ka temana, ke efe ya tše di latelago yeo e hlalošago ka nepo ya boitshwaro bja tšweletšo ya bana?",B: Boitshwaro bja naga botšwa go hlokego ya kgwerano le batho
"Go ya ka temana, ke mekgwa efe ye e latelago yeo e sa sepelelanego le temo ye e lebanego le go iphediša?",B: Go tšweletša dijo tša go rekišetša ba bangwe
Ke efe ya tše di latelago yeo e hlalošago ka nepo mokgwa wa temo wa go iphediša?,Ke B: E šomiša dithekniki tša moswananoši go godiša dibjalo.
Go etela musiamo go ka wela ka tlase ga legoro lefe la boeti?,C: Boeti bja setšo
"Go ya ka temana, ke eng seo e ka bago selo seo se ka tlago pele ga basepedi ba boithabišo?",B: Go khutša mo mekgweng ya bona ya letšatši ka letšatši
Ke eng seo se boletšwego temaneng bjalo ka selo seo se thušitšego go fokotša poifo ya phethogo ka gare ga kereke ya lefelong leo?,A: Go gopola ditiragalo tše di atlegilego tša boitshwaro bja kgwebo
"Go ya ka temana,go hwetša kwešišo ya histori ya motho ka noši go ka thuša ka eng?",C: Go hwetša maikutlo a lefelo la ka gare ga mokgahlo
Ke efe ya dipolelo tšeo di latelago yeo e hlalošago ka nepo mokgwa wa go ithuta wa ka morago ga sebjalebjale?,B: Go ithuta go swanetše go tsenelela mo dilong tšeo re dumelago gore re tla itemogela tšona
Ke fefe ya dipolelo tše di latelago yeo e sa laetšego ka nepo mokgwa wa go ithuta wa ka morago ga sebjalebjale?,B: Maitemogelo a itšego a go ithuta a swanetše go etišwa pele go feta a mangwe
"Ka morago ga go tsoga ka morero nakong ya boroko bjo bo tlwaelegilego, ke efe ya tšeo e bego e tla šitiša tshepedišo ya go šitiša boroko?",A: Go bala iri le seripa pele ga ge o ka boela borokong
Ke efe ya tše di latelago yeo e sego tlhalošo ye e nepagetšego ya go šitiša boroko?,"D: Ka morago ga go tsoga, tabakgolo ke go robala gape ka diiri tše pedi

E fa tlhalošo ye e fapanego le tshepedišo ya tšhitišo ya boroko, ka gobane kgetho ya D e bolela gore o swanetše go robala gape ka diiri tše pedi, mola tšhitišo ya boroko e bolela go tsoga nako ye kopana le go robala gape mo nakong e kopana."
"Ge bjoko bo dutše bo leka go lora ka mo go kwagalago gantši, ke eng seo se oketšegilego?",A: Palo ya REM laetša gore
Ke ditlamorago dife tše mpe tša tše di latelago tšeo go lora ka mo go kwalago gantši go ka bago le tšona mmeleng?,A: Phokotšego ya botelele bja nako magareng ga REM e re
"Go ya ka temana, dihlopha tše di tlwaelegilego le dihlopha tša kgonthe di swana bjang?",A: Dihlopha tše ka bobedi di letetšwe go šoma maemong a go swana
"Go ya ka temana, ke polelo efe mabapi le dihlopha tša mmele le tša go bonagala tšeo e sego tša nnete?",C: Dihlopha tše di tlwaelegilego di na le go ikemela mo gonyenyane go feta dihlopha tša kgonthe
Ke efe ya tše di latelago yeo e sego selo seo dithuto tša diteng di lebišitšwe go sona?,A: Dikganyogo tše di mpsha tšeo di bonagalago ge motho a godile
Ke efe ya tše di latelago yeo e sego selo sa pušo ya boraro?,B: Go hlola bophelo le maatla ka gare ga senepe
Ke efe ya tše di latelago yeo e sa hlalošego sebopego sa go tšea diswantšho sa 35mm?,C: E na le tekanyo ya mahlakore a fapanego go feta dibopego tše ntši tšeo di tlwaelegilego
"Go ya ka temana ye, ge batšweletši ba dula ba oketša boleng bja tšweletšo ya lense, dilense tša go godiša di kaonafaditšwe bjang?",C: Boleng bja tšona bja diswantšho bo swana le di lense tšeo di nago le botelele bjo bo sa fetogego bjo bo hlokometšwego
"Go ya ka tsebišo ye mo temaneng,ke neng moo lense ya go godiša e ka kgethwago go feta lense ya prime?",D: Ge e ba o nyakana le go raragana mo go oketšegilego kudu
Ke efe ya tše di latelago yeo e bego e ka se tšeiwe bjalo ka tlhalošo yeo e nepagetšego ya bodumedi bja sephiri?,"D: Go gatelelwa ga go tsoma phihlilelo ya motho ka noši yeo lebanego le go bapetšwa le dibopego tše dingwe tše dintši tša tumelo le borapedi bja bodumedi

Kgopolo ya go gatelela go tsoma phihlilelo ya motho ka noši ga e lebane gakaalo le bodumedi bja sephiri ka gobane bodumedi bja sephiri bo lebane kudu le maitemogelo a botho a go fihlelela therešo ya godimo goba borapedi ka thoto ya bodumedi, e sego go bapetšwa le dibopego tše dingwe tša tumelo le borapedi."
"Go ya ka temana, ke efe ya tše di latelago yeo e sego nnete ka bodumedi bja diphiri?","B: Go phegelela temogo ka maitemogelo ao a abelwago, a setšhaba

Go ya ka temana, bodumedi bja sephiri bo amana le maitemogelo a botho a temogo ga go lebanywe ka setšhaba goba maitemogelo ao a abelwago."
"Go ya ka temana, ke mang yo a ka bago a thomile mokgahlo wa temo?",C: Batho ba Maori ba gotšwa Polynesia
"Go ya ka temana, sehlopha seo se bego se tsoma di moas e be e le badudi ba mathomo ba lefelo lefe?",B: New Zealand
Ke boemong bofe bja gop diriša mokgwa wa Pureland wa oragami go be go tla hola foltara ye?,D: Foltara e lekile gatee goba gabedi fela pele
Ke efe ya tše di latelago yeo e sa hlalošego ka mo go nepagetšego ga origami ya naga ya pureland?,A: E nepile mo go foltara tše di nago le phihlilelo
Go ya ka temana ke lefelo lefe leo le sa tswalanego le tlhabologo ya Indus Valley?,C: Dilete ka moka tša ka leboa-bohlabela bja Afghanistan
Ke fe ya tše di latelago yeo e sa bolelwago bjalo ka leina leo le ka bago gona la Tlhabologo ya mehla ya Bronze yeo e ahlaahlilwego mo temaneng ye?,D: Tlhabologo ya moedi wa Indus
"Go ya ka temana, ke efe ya tše di latelago yeo e tšweletšago mohola wa nako ye telele?",A: Go dirišana le ba bangwe
"Go ya ka temana ye, ke efe go tše di latelago yeo motho a ka e beago pele ge eba a nyaka go šetša mehola ya ka pela?",B: Tirišano
Go ya ka temana ke mang yo a ilego a akaretša karolo ye bohlokwa ya ditshenyagalelo tša ntwa?,D: Batho ba ma-Filipino
Ke nako efe yeo e tlilego pele ga ma-Templars?,C: Mengwaga ya mathomo ya magareng
Ke nako efe yeo e tlilego ka morago ga ngwaga ya ma-Templars?,A: Mengwaga ya morago ya magareng
Ke kalafo efe goba tshepedišo efe ya tša kalafo yeo go sa bolelwago e le yeo e bego e dirišwa ke dingaka le dingaka tša go bua nakong ya Mmušo wa ma-Roman?,A: Go alafa bolwetši bja kgatelelo ya monagano ya morago ya masetla-pelo ka dihlare tše di fapafapanego tša go okobatša
Go ya ka temana ye ke efe ya tše di latelago yeo e sa akaretšwago ke tšwelopele yeo e dirilwego lefapheng la tša kalafo nakong ya Mmušo wa ma-Roman?,B: Molao wa sešole sa mmušo o bogale
Bokgoni bja go bona bo ithekgile ka eng?,B: Dinyakwa tša sephedi
Go fapana ga sebopego sa mahlo magareng ga diphedi go ithekgile ka eng?,B: Dinyakwa tša diphedi
"Go ya ka temana,ke polelo efe mabapi le bo Sikhism yeo e sa tšweletšego bodumedi ka mo go nepagetšego?",A: Sikhism e be e le dipoelo tša makoko sa pharologantšho magareng ga setšo sa Hindu
"Go ya ka temana, ke fe ya tše di latelago yeo e tšewago e le karolo ya motheo ya tshepedišo ya tumelo ya Sikh?",A: Kgopolo ya go ya guru
"Go ya ka temana, ke eng seo bana bao ba nago le bothata bja bolwetši bja tlhaelelo ya tshepedišo ya kgopolo go sona?",A: Mošomo wa sekolo
"Go ya ka temana, ke ka lebaka la eng bana bao ba nago le bolwetši bja go hloka tlhokomelo ba na le phišegelo ya go tsenela maitshwaro a kotsi?",D: Go hlohleletša bjoko bja bona
"Go ya ka tshedimošo yeo e le go mo temaneng, ke efe ya tšeo di latelago e sego mohlala wa scaffolding?",C: Lenaneo leo le ikemetšego
Ke efe ya tše di latelago yeo e sa hlalošego gabotse kgopolo ya scaffolding?,B: Ke thuto ye ntši go feta mokgwa wa go ithuta
"Go ya ka temana, ke diripa dife tša MySpace yeo e ka holago baithuti bao ba nago le bothata bja go bala?",C: Aterese ye tee ya wepe
"Go ya ka temana,ke efe ya tše di latelago yeo e bego e se karolo ya phetholo ya Krushchev go meferefere ya bašomi?",C: Oketša go fokotšwa ga megolo
Ke efe ya tše di latelago e bego e se sebakwa sa meferefere kua Poland?,D: Go thwala ga Wladyslaw Gomulka
"Go ya ka temana,ke efe ya tše di latelago yeo e sa amago dikamano magareng ga USSR le USA?",B: Dikgopolo mabapi le Germany
Ke efe ya tše di latelago yeo e sa hlalošego ka mo go nepagetšego morero wa go romela tshepedišo ya methapo ya ditšhika ka gare ga mmele?,A: Go diegiša go elela ga madi
Ke eng seo se ka hwetšwago kua The Giza Plateau?,"A: Mabitla  
B: Di-tempele  
D: Pyramid ye kgolo  

Lega go tloga tafoleng ya dimakatšo ka moka tše šupa (Wonder of the ancient world), The Great Pyramid wa Giza ke ye tee feela e sa emego le lehono. Go feta fao, khetho ya C: Dimakatšo ka moka tše šupago ga e nepa gape ka gobane Giza Plateau e se na ka moka ga dimakatšo tše šupa tša lefase la kgale, e na le Pyramid ye Kgolo fela."
Morero wa Pyramid ye kgolo e be e le ofe?,B: Go hlompha Pharaoh
Ke mang yo a tšeago maikarabelo ka tsebo ya rena ka mothuši wa go fiša tempele?,C: Strabo
Ke polelo efe yeo e nepagetšego mabapi le go agwa leswa ga tempele ya Artemis,B: E ile ya agwa leswa ka morago ga pušo ya Alexander yo mogolo
"Go ya temana ye, go bile neng ya mathomo yeo mohuta o ka bago o sepetše ka maoto a mabedi?",A: Mengwaga ye dimilione tše šupago ya go feta
Ke efe ya mehuta ye e bego e sepela ka mehla ka maoto a mabedi?,B: Homo Erectus
Ke eng seo madira a ka lewatleng a German a bego a leka go se fihlilela nakong ya ntwa ya II ya lefase,B: Go thibela Britain go amogela batho le dithoto
"Go ya ka tshedimošo yeo e filwego temaneng,ke mang yo a bilego le katlego ye kgolo ka ntwa ya madira a ka lewatleng nakong ya lesolo la North Atlantic?",A: British le Ma-Amerika
Ke eng seo se bego se se gona ge Ma-Assyrians ba be ba phethagatša tšhomišo ya sefapano?,A: Di-saddle
Dintwa tšeo di dirišago sefapano di lwewa bjang?,C: Ka pere ya go namela
"Go ya ka temana, ke kae moo o bego o kase hwetše moagi wa Babylonian yo a tlwaelegilego?",D: Ka go tliša dihlabelo lefelong le lekgethwa la ka gare
Ke tše dife ya tše di latelago yeo e bego e beetšwe baperisita ka mo go kgethegilego?,B: Mafelo a makgethwa a ka gare
Naa kgoši Tutankhamun o ile a tuma neng?,C: Ka morago ga go utollwa ga lebitla la gagwe
Ke eng seo se dirilego gore Kgoši Tutankhamun e be Moegipita yo a tsebegago kudu?,A: Go utollwa ga lebitla la gagwe leo le sa šitišwego
Ke eng seo seriti sa Mo-Greek Homer se bego se sa kgone go se dira?,B: Go bona
Ke mo-Greek ofe yo a tsebjago ka selo se sengwe ntle le dipuku?,C: Pythagoras
Laba la Ma-Hebrew le be le fetša nako e ntši kae?,A: Mo moyeng o bulegilego
Ke eng seo se bego se se bohlokwa kudu go le lapa la Hebrew?,C: Legae la bona
Ke efe ya tše di latelago yeo e sa hlalošwego e le phapano magareng ga dinaga tša Scandinavian?,C: Meetlo
Ke mang a ilego a dula Greenland pele?,A: Meloko ya ma-Eskimo
Ke sehlopha sefe seo se ka ratago go ja ntle le ditulo?,C: Banna ba ba humilego ba Roma
Ke fe ya tše di latelago yeo e bego e kase be karolo ya monyanya wa bogologolo wa Roma?,D: Sebjana sa lekalakune le le bešitšwego
"Go ya ka temana, ke efe ya tše di latelago yeo go sa bonagalego e tla ba le khuetšo ya go ya go ile?",B: Setšo se sennyane
"Go ya ka temana, ke eng seo seo se tlago pele ga setšhaba?",B: Setšo se tee
Ke polelo efe mabapi le Drukgyal Dzong yeo e sego ya therešo?,"C: Mollo o ile wa senya bontši bja mašaledi sebo

Eupša, polelo e ya gore mollo o ile wa dira gore go šale fela mašaledi a Drukgyal Dzong ga se ya swanela go ba ya nnete. Mollo o ile wa senya sebo ka boyona, e sego mašaledi a sebo."
