question,gpt_reply
وێستگەکە وەسفی نمایشەکە دەکات بەوەی چ جۆرە خولانەوەیەکی هەبێت؟,C: قوتابخانەی کۆن
دەیڤید هێدلی چی کۆکردەوە کە لە کۆتاییدا یارمەتی هێرشی گروپە چەکدارەکەی دا؟,A: زانیاری
گروپە چەکدارەکە کام شێوازی گواستنەوەیان بەکارهێناوە بۆ گەشتکردن بۆ مومبای؟,C: بەلەم
کام لێدوان بە وردی دەرئەنجامی یارییەکەی نادال و ڕاونیچ لە بریسبان ئۆپن نیشان دەدات کە لە بڕگەکەدا باسکراوە؟,C: نادال لە ڕۆنیکی بردەوە
بەپێی بڕگەکە، دۆخی یارییەکەی نادال و ڕاونیچ دوای سێرڤی یەکەم چۆن بوو؟,B: نادال ٧٦ خاڵی هەبوو
کام بەرنامەی زمانی لە سێ پەخشی نوێی هەواڵی نەیکدا نەهاتووە؟,C: یابانی
بەپێی بڕگەکە، پەخشە نوێیەکانی نیوز نەیکد لە کوێدا بەردەست نابن؟,A: مۆبایل
چەند ڕکابەر جایانت سلالۆم تەواو نەکرد؟,"To find out how many competitors did not finish the giant slalom event, we need to subtract the number of competitors who finished from the total number of competitors.

From the given information:
- Total competitors in giant slalom = 117
- Competitors who did not finish in giant slalom = 45

Therefore, the number of competitors who did not finish:
\[ 117 - 45 = 72 \]

However, the correct answer given as an option was not present, which means there might be an error or misinterpretation in either the provided information or options. Let me know if there's anything else you'd like to clarify or a different part of the problem you'd like to address."
کام لەم لێدوانانەی دادێن بە وردی دەرئەنجامی پێشبڕکێکانی پاڵەوانێتییەکان نیشان دەدەن؟,B: 45 خلیسکێنەر لە یارییەکانی جایانت سلالۆمدا مەوداکەیان تەواو نەکرد
NBA بڕیاری وەستاندنی کام لەمانەی خوارەوەی دا؟,A: وەرزی باسکە
بەپێی بڕگەکە، چی بووە هۆی نیگەرانییەکانی NBA سەبارەت بە ڤایرۆسەکە؟,D: یاریزانێکی یوتا جاز پشکنینەکەی ئەرێنی بوو
کێ گۆڵی بردنەوەی یارییەکەی بۆ واشنتۆن کاپیتالس تۆمارکرد لە یارییەکەی بەرامبەر ئەتلانتا تراشەرس؟,D: ئەلێکس ئۆڤێچکن
کێ شەستهەمین گۆڵی وەرزەکەی تۆمارکردن لە یاری کەپیتالس بەرامبەر تراشەرس؟,C: ئەلێکس ئۆڤێچکن
کەی بانکی ڕۆکی باکوور پێویستی بە پشتگیری حکومەت هەبووە؟,D: لە کاتی قەیرانی ڕەهنی سوودار
بەپێی ئەو بڕگەیە، کام لەم لێدوانانەی خوارەوە بە وردی باس لە مامەڵەکانی گروپی ڤێرجن لەگەڵ بانکی نۆرسن ڕۆک دەکات؟,B: گروپی ڤێرجن بانکەکەی کڕی دوای بە نیشتمانیکردنی
وەک لە بڕگەکەدا هاتووە، کام نەتەوە کاریگەری واژۆکردنی ڕێککەوتنی کەشوهەوای کیۆتۆی لەسەرە؟,A: ویلایەتە یەکگرتووەکان
حکومەتی پێشووی ئوسترالیا پێیوابوو پەشتڕاست کردنەوەی کیۆتۆ زیان بە چی دەگەیەنێت؟,B: ئابووری وڵات
تەقەکەرانی دادگایی بۆ کام بەرنامە وەرگیران؟,D: بەرنامەی ڕاوکردنی کۆمەڵەی تەقەکەرانی وەرزشی
کام لێدوان بە وردی ڕەنگدانەوەی دادگای کۆنترۆڵی ئافاتی دەغڵ و دان نییە؟,A: بەو پێیەی یەکەم تاقیکردنەوەی بەرنامەکە بوو، هەڵسەنگاندنی بۆ نەکرا
بەپێی ئەو بڕگەیە، ئەو شەقبونە لە کوێ دۆزرایەوە؟,C: لە بەڵگەی گەردیلەییدا
بەپێی ئەو بڕگەیە، چی زووتر لەوەی چاوەڕوان دەکرا ڕوویدا؟,A: دۆزینەوەی بەردبووەکە
یاریزان پێویستە چی بکات بۆ ئەوەی دەستکاری جوڵەکان بکات لە کاتی یاری ڤیدیۆیدا؟,D: کۆنتڕۆڵەکەرەکە لە هەوادا بجوڵێنە
چی دروست کراوە بۆ ئەوەی لە ڕیمۆتێکی تەلەفزیۆن بچێت؟,A: دوو هەستەوەری کۆنترۆڵکەرەکە
لە دوایین ڕاپۆرتی دەزگای هەواڵی ژینهوادا چی نەخراوەتەڕوو؟,C: فڕۆکەکە بەرەو ئەفغانستان گۆڕدرا
چی لە سەرەتاییترین ڕاپۆرتی دەزگای هەواڵی شینهوادا نەخرابووە ڕوو؟,A: فڕۆکەکە ڕفێندرابوو
سارا دانیەس لە کاتی بەرنامەی ڕادیۆیی چی ڕاگەیەند؟,D: لیژنەکە واز لە هەوڵەکانیان دێنن تا پەیوەندی لەگەڵ بۆب دیلان بگرن
کێ بوو گەیشتن پێی مەحاڵ بوو؟,D: بۆب دیلان
کێ پەیمانەکەی بە “هەنگاوێکی گەورە” ناوزەند کرد؟,C: گۆردن جۆندرۆ
سڵانیا چەند مۆری بۆ وڵاتە جیاوازەکان بەرهەم هێناوە؟,D: زیاتر لە ١٠٠٠
بەپێی بڕگەکە، هۆکاری ئەگەری بەردەوامی لێچوون لە دەرچەی هەواگۆڕکێی تانکییەکانەوە چییە؟,C: فراوانبوونی گەرمی
بۆچی بەلۆعای هێورکردنەوەکان کرانەوە؟,B: کارەبا بڕانێک هەبوو لەدوای تاقیکردنەوەیەکی سیستم
لە ئێستەدا ئاستی ئاو چەندە لە قاوشی نۆیەم؟,The correct answer is: A: ٢٠ پێ
لە کاتی زریانی کاترینا، چی ڕوویدا لە قاوشی نۆیەم؟,C: ئاوی لافاوەکە ٢٠ پێ بەرز بوو
کام لەمانەی دادێن لەلایەن هامیلتۆنەوە پشتڕاست نەکراوەتەوە,B: ئەگەری گرتنی ڤایرۆسەکە لەلایەن نەخۆشانی ترەوە
ئەوە چییە زانایان دەیانەوێت لێی تێبگەن؟,D: چۆن زەوی دروست بووە
بەپێی بڕگەکە، پۆلیسی ناوخۆ چی ڕۆڵێکی گێڕا لە ڕێگرتنەکەدا؟,C: ڕێڕەوی تریان نیشانی ماتۆڕسوارەکان دا
چی بەسەر دەرچەی لولەکان هات لەماوەی ڕێگرتنەکە؟,A: بەربەستیان خرابووە بەردەم
بەپێی بڕگەکە، چی ڕوویدا پێش ئەوەی وێنەگرەکە ئۆتۆمبێل لێی بدات؟,C: وێنەگرەکە وێنەی وەستانی پۆلیسی گرت
وێنەگرەکە هەوڵی چی دەدا پێش ئەوەی لەلایەن ئۆتۆمبێلێکەوە لێی بدرێت؟,B: وێنەی وەستانی پۆلیس بگرێت
کام لێدوان بە وردی باسی بارودۆخی سەرۆک ناکات دوای پشکنینی پۆزەتیڤ بۆ ڤایرۆسی کۆرۆنا؟,The correct answer is: A: هەست بە باشی ناکات
بەپێی بڕگەکە، کام لەم لێدوانانە لەسەر سەرۆک ڕاستە؟,C: بەڕادەی ئەوەی لەڕێی تەلەفونەوە پەیوەندی بەستێت تەندروستە
بەپێی بڕگەکە، کەی زریانی خولگەیی گۆنو پێشبینی دەکرێت بەردەوام بێت لە خاوبوونەوە؟,B: کاتێک ڕەشەبا دابەزی بۆ ٨٣ کیلۆمەتر لە کاتژمێرێک دا
لە ئەوپەڕیی زریانی خولگەییی گۆنو خێرایی ڕەشەبا چەند بوو؟,C: ١٤٩ میل لە کاتژمێرێکدا
کام لەمانەی دادێن تایبەتمەندی کارینا برێڤیس نییە؟,"C: فرەخانەیە 

کارینا برێڤیس زیندەوەرێکی تاک خانەی دەریایی سروشتییە، نە فرەخانە."
کام لاەمانەی دادێن کارینا بریڤیز ناتوانێ بیانکات؟,B: لەپڕ زیادکردنی ژمایرەیان لە هەر هەلومەرجێکدا
بەپێی بڕگەکە، کام لەمانەی دادێن ڕوویان نەداوە بە هۆکاری زریانی فیلیسا؟,D: لافاوی شەقام
کام لێدوان لەبارەی زریانی فیلیسا هەڵەیە؟,B: سەرەتا وەک دابەزینی ناوچە گەرمەکان پۆلێن کرا پێش ئەوەی بگۆڕێت بۆ زریانێکی پۆلی چوارەم
کام لەم لێدوانانە بەوردی نمایندەی دەرەنجامی پێشبڕکێی گراند-پری هەنگاری ساڵی ٢٠٠٩ دەکات؟,C: پیکێجونیەر دەرکرا دوابەدوای پێشبڕکێکە
کەی پێکدادانەکە ڕوویدا؟,A: یەکسەر دوای وەستانە کەمەکەی ئەلۆنسۆ
بەپێی بڕگەکە، کام لەمانەی خوارەوە کاتێکی کەمتری دەویست لەوەی کە توێژەران لە سەرەتادا باوەڕیان پێکردبوو؟,A: دروستبوونی جۆرەکە
کام لەمانەی دادێن لەلایەن توێژەرانەوە لەبارەیان نەنووسرابوون؟,C: ناوی جۆرە تازەکە
کاوپارەید لە کوێ بەڕێوەدەچێت؟,B: لە شاری بوخارێست
کام لەم قسانەی خوارەوە بە وردی باسی کاوپارەید دەکات؟,D: گەورەترین بۆنەی هونەری گشتییە لە جیهاندا
چی بووە هۆی ئەوەی ڕووسیا بەکارهێنانی فڕۆکەی II-76s ڕابگرێت؟,B: ڕووداوێك
II-76 چییە؟,C: فڕۆکەیەک
کێ تیمی نووسینی فیلمی سمپسۆنەکانی دامەزراندووە؟,B: سایمن
بە گوتەی فلوک، کێ سەرنج و هاندانی ئەرێنی بۆ دەنارد؟,D: تاکە مێینە و نێرینەکان هەردووکیان
بەپێی ئەو بڕگەیە، هەندێک کەس نەیانویستووە ژنان لەسەر چی قسە بکەن؟,C: تەندروستی ئافرەتان
بەپێی ئەو بڕگەیە، کام تەنی ئاسمانی زۆرترین جوڵەی هەیە؟,A: زەوی
ڕووبار و دەریاچەکان کە لە شلەیەکی ڕون پێکهاتوون لەسەر چ تەنێکی ئاسمانی دەستنیشان کراون؟,B: تایتان
چی لەم دۆزینەوانە لە ئەنجامی دۆزینەوەی پەڕەکان نییە؟,D: پشتڕاستکردنەوەی ئەوەی کە زۆربەی دایناسۆرەکان پەڕیان هەبووە
پەڕەکانی دایناسۆرەکان چییان نەبوو؟,B: راچیس
کام لەم قسانەی خوارەوە سەبارەت بە ZMapp ڕاست نییە؟,B: توانای چارەسەرکردنی هەوکردنەکانی ئێستای هەیە بەڵام ڕێگری لە مردن ناکات
کام لەم لێدوانانەی خوارەوە بە وردی باس لە تاقیکردنەوەی PALM دەکات؟,"The correct answer is:

C: ZMapp وەک هێڵی بنەڕەتی تاقیکردنەوەکە بەکارهات"
