question,gpt_reply
"Sida ku cad qoraalka, kuwa soo socda kee baa ugu faa'iidada badan orodyahanka isu diyaarinaya xilli ciyaareedka soo socda?",D: Ka faa'iidaysiga jimicsiga si aad u hagaajiso jirka qaarkiisa sare
"Sida ku cad qoraalka, kuwan soo socda keebaa muhiimad weyn u leh orodyahanka heerka koowaad ee nus-mayl-ka?",B: Ku kobcinta u adkeysiga xawaaraha saa’idka ah
"Ciyaartooy ciyaaraha fudud, kuwan soo socda kee baan lagu gaari karin hab-dhaqannada nafaqeynta oo keliya?","C: Fulin hawleed sare

Habdhaqannada nafaqeynta oo keliya ma suurtogelin karaan fulin hawleed sare, maadaama waxqabad sare uu sidoo kale ku xiran yahay arrimo kale sida tababar, xirfad, iyo awood shaqsiyeed. Si kastaba ha ahaatee, habdhaqanka nafaqeynta wanaagsan wuxuu kordhin karaa raaxada (B), hagaajin karaa caafimaadka guud (D), iyo hagaajin karaa fulinta hawleed intii suurtagal ah (A), balse waxqabad sare waxaa lagama maarmaan ah inuu helo taageero dheeri ah oo ka baxsan nafaqeynta."
"Iyada oo ku salaysan qoraalka, kee baa kuwan soo socda aan loo soo jeedin si ay dhallinyaradu ugu raaxeystaan ciyaartooda?",B: Si joogto ah ugu soo bandhiga heer sare
"Sida ku cad qoraalka, maxaa looga yaabaa in orodyahanka masaafada dhexe uu u iibsado qalab ka qaalisan?",A: Waa dookhooda gaarka ah
"Sida ku xusan qoraalka, orodka masaafada dhexe maxay u baahantahay?",C: Qalab aad u yar
Yaa helay risonaanska bir-qabadka ee nukleerka? ,C: Bloch iyo Purcell
Sanadkee ayaa la bixiyay rukhsadii hinidisada ee ugu horaysay ee sawirqaadista caafimaad ee aaladda resonance? ,B: 1974
"Sida ku xusan qoraalka, maxay dadku u leeyihiin awood fahan wacan marka loo eego fasirida ficil jireedka dadka kale?",D: Garasho
"Sida ku xusan qoraalka, fahanka ulajeedada dadka maxay bay ka caawisaa inay sameeyaan?","A: Meesha in laga saaro waxa ka dambeeya hubanti la,aanta ficilada jiraka"
"Sida ku xusan qoraalka, kuwaan soo socda keebaa soo koobid saxa u ah ujeedada ugu wayn ee garaadka macmalka AI?",D: Howlaha otomatik u dhamayn
"Sida ku xusan qoraalka, kuwaan soo socda keebaa inta badan garaadka macmalka AI la xiriira?",B: Qorshayn iyo jadwalayn
"Sida ku xusan qoraalka, kuwaan soo socda keebaa ah awooda uu leeyahay qof leh hab fikiro isku dhow?",D: Xafidida qaababka
"Sida ku xusan qoraalka, kee kamida kuwaan soo socda oo aan loo tix galinayn inuu diirada saarayo habfikirka isku dhow?",B: Wakhti ku qaadashada
"Sida ku xusan qoraalka, kuwaan soo socda kee baan loo tix gelinayn ishaaro-kooban?",D: Suul kor u qaadida
Keebaa weedhahaan soo socda fasiraya muujinta-kooban ee aan runta ahayn?,B: Fasiraada saxan waxa laga yaabaa inay soo qabato beenta
Midkee kamida kuwaan soo socda ayaa noqday mid aad muhiim u ah natiijada ka dhalatay casriga horumarka? ,C: U yeerid xog qoraaleed
"Natiijada ka dhalatay casriga horumarka, kuwaan soo socda midkee ayaa culays yar lasaaray?","A: U yeerid xog shaqsiyeed

Jawaabta saxda ah waa ""A: U yeerid xog shaqsiyeed"" maadaama qoraalka uu sheegay in la diiradda saaray xasuusashada qoraalka halkii laga saari lahaa culayska xogta shaqsiyeed ee qofku xasuusiyo."
Midkee kamida kuwaan soo socda oo aan ka turjumayn dhiirigalinta isticmaalka internetka si loo sii wado xiriirada?,C: Cilmi baarista safarka
Midkee kamida kuwaan soo socda oo aan ka turjumayn dhiirigalinta isticmaalka internetka ee ku lug lahaaanshaha shaqsiyeed?,A: eegidda qaab-kariska cunto
Goorma ayay galbeedka yurub joojiyeen ku tiirsanaanta saamayta oo ay bilaabeen hormarinta habkooda u gaarka?,A: Ku dhawaad ilaa dhamaadka Qarniyadii Dhexe
Isticmaalka badhamada dharka lagu xidho natiijo ka dhalatay maxay bay ahayd? ,C: Ololihii Saliibiyiinta
Keeba arrimaha soo socda ayaa ah kuwa inta badan ay u badan tahay inay soo baxaan inta ay sii joogaan dhulka kullaylaha ee dalka Singapore?,C: La il daran kulaylka so baxaaya
Yaa laga yaabaa inuu rabo inuu iska ilaaliyo cunista keega Jarmalka?,D: Qofka waxyaabaha macmacaanka ah ka door bida waxyaabaha dhanaanka ah
Maaddadee loo tixgaliyaa inay tahay shay marmar la isticmaalo marka la sameeynaayo keega Jarmal?,D: Yicibta
"Iyada oo ku saleysan marinka, kuwan soo socda midkee ayaan noqon doonin tilmaanta lagu taliyey ee miisaaniyada marka la safraayo?",C: Dadka lacag weydiiso
"Sida ku muuqata ama ku cad tuduca, yaa laga yaabaa in ay ku adag tahay in uu ku safro miisaaniyad aad u yar?","D: Qof ku raaxaysta u bixitaanka safarka qorshaysan

Tuducan wuxuu sharaxayaa dadka diyaar u ah inay hurayaan raaxada, waqtiga iyo saadaalinta si ay ugu safraan miisaaniyad eber u dhow. Qof ku raaxaysta u bixitaanka safarka qorshaysan ayaa laga yaabaa inay ku adkaato inay u qaataan qaab nololeedkan, maadaama safarradu inta badan noqon karaan aan la saadaalin karin oo aan raaxo lahayn."
Keebaa kamid ah bayaanada soo socda oo aan si sax ah u qeexin wadista u dhaxaysa Point Marion iyo Fairmont?,C: Xaddidaadda xawaaraha ayaa si dhif ah loogu hoggaansamay
"Sida ku muuqata ama ku cad tuduca, Midkee ayaa noqon kara walaaca ugu weyn ee darawalada ku safraya wadada Buffalo-Pittsburg?",C: Qaadashada leexitaanka degdega ah
Kuwa soo socda kee baa loo baahnayn si uu u bilaabo safarka lagu safraayo goobaha dalxiiska ee canyoneering-ka?,B: Xaalad jireed ee ugu sarreysa
Kuwan soo socda kee baa lagama maarmaan u noqon kara si uu socdaalka-dalxiiska u noqdo mid guul laga gaaro?,"D: Kartida dabaasha

Faallo xarig ka degista (canyoneering) waxa laga yaabaa inuu ku lug yeesho daadagid gunti maran ama biyo ku jiraanba, sidaa darteed kartida dabaasha waa mid lagama maarmaan ah si ay howshaas nabadgelyo iyo guul ugu dhammaato."
"Sida ku muuqata ama ku cad tuduca, maxaa caawin kara qof qorsheynaya inuu kaamka ku dhex galo baabuurkiisa?",B: Gaadhi u ogolaanaya in kuraasta hoos loo dhigo
"Sida ku muuqata ama ku cad tuduca, waa maxay waxa looga baahanyahay in dadka gawaarida xeerada la imaanaya looga baahnayahay in aay iska ilaaliyaan hadii aay doonayaan in aay xarada gaari kusii wataan?",C: Ka dhisashada teendhada magaalada ama hantida gaarka loo leeyahay
"Sida ku muuqata ama ku cad tuduca, yaa dib u dhisay Casablanca markii labaad?",D: Suldaanka Marooko
Yaa ka tagay magaalada Casablanca ee casriga ah ka dib masiibadii dabiiciga ahayd?,B: Boortaqiiska
"Sida ku muuqata ama ku cad tuduca, sidee Sintra ku heshay aqoonsiga ajaanibka dhexdooda?",C: dib u eegista togan ee Lord Byron
Maxaa Armenia loo aqoonsanayn?,D: Jamhuuriyadda cusub
Maxaa weli saameynaya xiriirka ka dhexeeya Azerbaijan iyo Armenia?,D: Gobolka Nagorno-Karabakh
"Markaad taksi ku raacdo Charlotte, maxaa keeni kara in laga qaado lacag dheeraad ah?",B: Hadii aad haysato saddex rakaab
"Sida ku muuqata ama ku cad tuduca, maxaa loo qaadan karaa hoos u dhac ku yimaadda la noolaanshaha Charlotte carruurta?",B: Raacitaanka tagsiga
"Ka hor inta uusan imaanin Isbaanishka, yaa maamuli jiray qaybta waqooyi ee Chile?",D: Inkas
"Sida ku muuqata ama ku cad tuduca, Midkee ka mid ah kuwan soo socda oo aan dhicin 1810?",B: Chile ayaa guul ka gaartay Isbaanishka
Sidee dadku u gaari karaan tuulooyinka fogfog ee baadiyaha ah ee gobolka Liguria?,C: Iyada oo la isticmaalaya tareen ama doon
Waa maxay macnaha erayga Talyaaniga 'Cinque Terre'?,A: Shan tuulo
"Sida ku muuqata ama ku cad tuduca, Kabo noocee ah ayaa ku habboon in la isticmaalo marka lagu jiro xaalada sambariiraxada ee jiilaalka?",C: Kawo buut leh qoob dheer
Kee baa ka mid ah kuwan aan gacan ka geysan doonin hagaajinta jiidashada waddooyinka barafka ah inta lagu jiro xaaladaha qaboobaha?,D: Biyaha
Midkee ka mid ah kuwan soo socda ayaa si sax ah u qeexaya iskumid ahaanshaha u dhaxeeya Hawaii iyo Cook Islands?,C: Waxay wadaagaan xili waqtiyeed iskumid ah
Midkee kuwan soo socda aan si sax ah aan u qeexaynin Cook Islands?,"C: Magaalooyinka ugu waaweyn waa Rarotonga iyo Aitutaki

Magaalooyinka ugu waaweyn ee la sheegay ma jiraan, Rarotonga iyo Aitutaki waa jasiirado waaweyn ee Jasiiradaha Cook, laakiin ma ahan magaalooyin. Waxaa la sheegaa in Jasiiradaha Cook aysan lahayn magaalooyin waaweyn."
Midkee ka mid ah dhismahan soo socda ayaa bixiya laba nooc oo xulasho hoy ah?,A: Sirena
"Sida ku muuqata ama ku cad tuduca, halkee ka heli kartaa ogolaanshaha baarkinka haddii aad rabtid inaad isticmaasho lacag caddaan ah bedelkii deynta?",B: Puerto Jiménez
"Sida ku muuqata ama ku cad tuduca, Waa maxay nooca ciyaarta llagu dul ciyaaro barafka ee lagu sameeyo dhulka sare?",A: Ku dul Socodka barafka
"Sida uu qabo tuduca, Maxaa caawin kara dadka baadiyada ee ku orda barafka ee raba in ay gaaraan xawaare sare?",C: Xaaladaha wanaagsan
Dadka socotada ah ee la kulma shoogga dib-u-soo-celinta waa maxay waxa ku adag inay sameeyaan?,D: Dib ula qabsiga dhaqanka gurigooda
"Sida ku muuqata ama ku cad tuduca, musaafir noocee ah ayaa laga yabaa in si gaar ah ugu adkaato shoogga dib-u-soo-celinta?",B: Dadka safarka ah oo si degdeg ah ula qabsaday inta ay ku noolaayeen dibadda
Kuwan soo socda kee bay tahay inay dadku iska ilaaliyaan inay ku sameeyaan faras duureedka?,A: Inay iska indho tiraan joogitaankooda
"Sida ku muuqata ama ku cad tuduca, Keebaa bayaanada soo socda ee ku saabsan faras duureedka aan run ahayn?",A: Waa xayawaan dabiici ahaan ah mid dagaal badan
"Sida ku muuqata ama ku cad tuduca, Kuwan soo socda keebaa ugu khatarta ugu ku keena socotada dhulka saxaraha ah?","D: Biyaha oo ka dhamaada inta aay bursanayaan dhaaan dawangaalaha

Sababta oo ah, waxaynu ku haysanaa in dadka ku sugan saxaraha ay la kulmaan mucjisoyin sida muuqaalka biyaha oo sababa inay ka leexdaan wadadooda saxda ah oo haliya in ay khasaaraan ta say leeyihiin. Biyaha oo gaba waa halista ugu weyn ee soo wajahda socotada guud salaxara, iyadoo hayaanka dheer uu ka keeni karo oon iyo awood yari oo keeni karta in aan la haleelin meel amaan ah."
Midkee ka mid ah kuwan soo socda oo aan lagu xusin khatarta ka iman karta socotada saxaraha?,"D: Xaga gub

Waxaa lagu xusin qoraalka khatarta xaga gub (burns from heat exposure) ee ka iman karta kuleelka saxaraha."
"Sida ku muuqata ama ku cad tuduca, kooxdee bulshada kamid ah oo uu si weyn u saameeyay imaanshihi sahamiyeyaasha?",C: Taínos
"Sida ku muuqata ama ku cad tuduca, Luuqdee ayay ku hadli jireen dadka Caribyada?",D: Arawakan
Yaa loo aqoonsan karaa inuu caan bixiyay skiing-ka oo shaaciyay inuu yahay waxqabad madadaalo ahaan loo ciyaaro?,B: Noorwiijiga
"Sida ku muuqata ama ku cad tuduca, Waqti intee le'eg ayaa markii ugu horeysay ee skiing-ka loo aqoonsaday ciyaar ahaan?",D: Qarnigii 17aad
Kuwan soo socda keebaa caadi ahaan la xidhiidhiyaa jasiiradda ugu weyn ee ka baxsan xeebaha bariga Afrika?,"C: Duurjoogta

Jasiiradda ugu weyn ee ka baxsan xeebaha bariga Afrika waa Madagascar, oo caan ku ah duurjoogta gaarka ah ee aan laga helin meel kale oo ka mid ah adduunka."
Waa maxay mida aan ahayn sifada jasiiradaha yar ee Bariga Afrika? ,C: Sumcada duurjoogta
"Sida ku muuqata ama ku cad tuduca, sidee Easter-ka loogu dabaaldegaa qaar ka mid ah kaniisadaha dhaqanka?",B: Martigelinta xalfada vigil-ka ee habeenka Sabtida
"Si looga fogaado shuruudaha qaarkood marka la gelayo Ecuador, waa maxay waxa muwaadin kuban ah laga rabo inuu marka hore haysto?",B: Warqad martiqaad ah oo sharciyeysan
Maxay yihiin shuruudaha safarka Ecuador ee aan loogu talagelin oo qasabka ahayn?,B: Ilaalinta socodka abaabulan ee socdaalka
Kuwa soo socda keebaa ka kharash badan ku bixi marka la joogo waddan shisheeye marka loo eego wadanka guriga?,B: Ookiyaalha ama muraayada indhaha ee heerka sare
Maxay noqon kartaa khatarta ka iman karta ka iibsashada Ookiyaalha ama muraayada indhaha ee heerka sare waddan shisheeye?,C: Daawadu waxay noqon kartaa mid been abuur ah
"Marka la eego isticmaalka lacagta Falklands, keebaa sax ah bayaanadan soo socda?","D: Marka laga reebo lacagta Pound-ka ee Falkland, pound-ka Ingiriiska guud ahaan waa lacagta ugu badan ee la aqbalo"
"Iyada oo ku saleysan tuduca, marka aad u safraysid Falklands adiga oo ka yimid Mareykanka, xagee laga yaabaa in nooc lacag-bixineed oo aan ahayn kaarka deynta ay faa'iido gaar ah leedahay?",B: Dhammaan jasiiradaha
Dhacdodee ayaan la xidhiidhin dabbaaldegga ciidaha macbudka?,A: Dhalashada maroodiga
Halkee lagu arki karaa maroodiyaal la qurxiyey ee la sharaxay?,C: Geeddi-socodka xafladaha macbudka
"Sida ku muuqata ama ku cad tuduca, Kuwan soo socda keebaa ugu macquulsan ee lagu kaydini kara lacagta ganacsiga ama tikidka diyaarada heerka koowaad?",A: Adiga oo ku kharash gareeynaayo shirkaddaada
"Sida ku muuqata ama ku cad tuduca, Maxaa wakhti lumis ah in la raadiyo marka la buuxsanaayo heerarka qiimaha qaarkooda?",C: Qiimo dhimista
Maxaan loo baahnayn in lagu daro marka la barbardhigayo wadarta qiyaasta qiimaha iyo Afrika iyadoo la barbardhigayo qiimaha safarka adduunka oo dhan?,A: Qiimaha fiisaha dheeraadka ah ee meelaha ka baxsan Afrika
"Sida ku muuqata ama ku cad tuduca, Waa maxay waxa dukaamada waaweyn ey bilaabeen inay bixiyaan doorashooyin kala duwan oo badan?",A: Cunto diyaarsan
Waa maxay adeegyada ay bixiyaan dukaamada waawayn qaarkood ee laga yaabaa inay soo jiidato macmiilka iibsanaya cunto diyaarsan?,D: Kululeeyaha lagu kululeeyo cuntada
Kuwa soo socda kee baa laga yaabaa inaynan fahmin Belgian-ka ku hadla Faransiiska iyo Swiss-ka?,A: Habka nambarada Faransiiska ee caadiga ah loo qoro
Midkee ka mid ah kuwan soo socda oo aan la mid ahayn Faransiiska sida lan laga isticmaalo Belgium ama Switzerland?,B: Habka nambarada loo qoro
Xaaladdee ayay u badan tahay in aan lagu siinin lacagta tacsiyada?,C: Haddii aad ku duulayso adiga oo isticmaalaayo adeega Lufthansa oo aad ka duulayso Paris kuna socoto Maraykanka
Maxaa ka run ah lacagta safarka tacsiyada?,D: Waa in si toos ah looga ballansadaa diyaaradda iyada oo lagala xiriiraayo telefoon
Goorma ayaa isticmaalka qalabka GPS-ka ee aalada goonida ah uga fududaan karaa marka lala barbar dhigo app-ka hagista GPS-ka?,B: Marka aad hubiso inaad u baahnaan doontid isku xirka xogta khadka
Waa maxay sababta aan wanaagsanayn ee isticmaalka aap-ka haga GPS-ka iyo habka lidka ku ah aaladda gooniga ah?,A: Uma baahnid inaad ka walwasho isku xirka xogta khadka
"Sida ku muuqata ama ku cad tuduca, sidee ku dammaanad qaadi kartaa in lagu waafajiyo markab ku habboon?",C: Iskadiiwaangalinta wakiilka ku takhasusay safarka ee Galapagos
"Sida ku muuqata ama ku cad tuduca, Midkee kuwan soo socda aan loo isticmaalin xeelad ahaan xeeladaas oo ka caawinaayso inaad ku reebtid o martida dheelitaanka khamaarka?",A: Iftiinka dabiiciga ah oo badan
"Sida ku muuqata ama ku cad tuduca, waa maxay waxyaabaha qofka khamaarka ku takhasusay aay tahay inuu iska ilaaliyo?",A: Cabitaanka khamriga badan
"Sida ku muuqata ama ku cad tuduca, Waa qaybtee qaybta hadalka ee lagu qoray xarfaha waaweyn jumlada dhexdeeda?","B: Magacaawida erayada, goobaha iyo dadka"
"Sida ku muuqata ama ku cad tuduca, waa maxay waxa u qoritaanka Magacyada erayada, goobaha iyo dadka ka dhigi kara mid adag?",B: Kala soocida Erayada ficilka
"""Qaybaha miyiga ee Malaysiya, tilmaantee la isticmaala si loo tilmaamo """"kaalay""""?""",A: Leexitaanka farta muruubsatada ama murdisada
"""Sida ku muuqata ama ku cad tuduca tilmaantee macnaheedu noqon karaa """"soo noqo""""?""",A: Luxitaanka ama haaditaanka calaacasha oo xagga gudaha dhankaaga uso jeedo
"Sida ku muuqata ama ku cad tuduca, maxaa sababa dildilaaca?",B: Barafka aan xasilloonayn ama aan daganayn
"Sida ku muuqata ama ku cad tuduca, kuwan Kee baa lagu qarin karaa barafka buundooyinka?",A: dildilaaca
"Iyada oo ku saleysan marinka, socotada waa in ay qaataan taxadar dheeraad ah ka hor inta aysan booqan goobtee?",B: Degaanada ku hareeraysan Goma
Midkee ka mid ah kuwan soo socda oo aan talo fiican u noqon doonin dalxiiska Goma?,"A: Dagaallada ka socda Waqooyiga Kivu waa kuwo aad u xiiso badan

Doorashadan ma noqon doonto talo fiican u ah dalxiiska Goma sababtoo ah xaaladda amni ee halista ah ee dagaallada ka jiray gobolka Waqooyi Kivu, taas oo aan ahayn wax xiiso leh dalxiisayaasha, balse waxay noqon karaan kuwo khatar gelin kara."
Goorma ayaa la heli karaa ogolaanshaha dhulka miyiga ah ee aan la deganayn ee maalinta bilawga ah ee Ogoosto?,B: 1-da Abriil
Waa maxay siyaasadda loo dejiyay si loo ilaaliyo dhulka dhagaxa ee canyonka?,D: Tiro xaddidan ee oggolaanshaha ah
Kuwan soo socda kee baa lacala laga yaaba in laga helo hudheellada lagu tilmaamay tuduca?,"B: Maqaayad goobta ah oo laga helaayo cunto tayadeedu sareeyso

Hudheelada la tilmaamay waxay inta badan leeyihiin cunto iyo baashaal habeenimo oo wacan, sidaa darteed waxaa suurto gal ah in laga helo hudheeladan maqaayad goobta ah oo cunto tayo sare leh bixisa."
"Iyadoo lagu salaynayo xogta lagu soo bandhigay tuducda, midkee bixinta soo socda ayaa martida hoteeladu u badan tahay inay mudnaanta siiyaan?","D: Qol Kiradiisa la awoodi karo

Tuducda waxay tilmaamaysaa in safarayaasha wata lacago yar ay mudnaan siinayaan inay joogaan hoteelo ay kiroodu la awoodi karo, maadaama ay ku safrayaan adduunka iyagoo lacag xadidan wata."
"Sida ku muuqata ama ku cad tuduca, Maxaa la iska ilaalinayaa dadka safarka ah ee booqanaya Greenland?",D: Ku magacaawida dadka u dhashay Greenland sida “Eskimo”
"Sida ku muuqata ama ku cad tuduca, Kuwan soo socda kee baa u badan inuu dhib ku hayo socotada aan diyaarga ahayn ee booqanaya Greenland?",C: Cimilada
Midkee ka mid ah kuwan soo socda ayaa hadda loo isticmaalaa sidii central plaza?,A: Jardín de la Unión
"Sida ku muuqata ama ku cad tuduca, Keebaa kuwan soo socda aan laga helin Jardín de la Unión?",D: Dhismaha machadka aadka u da’ada weyn
"Iyadoo lagu salaynayo tuducda, keebaa bayaanadan soo socda ee ku saabsan socod maalmeedka loo qaadan karaa inuu yahay mid khalad ah?","D: Socod maalmeedku maaha hawl ku habboon bannaanka qoysaska oo aay carruurta ku suganyihiin

Tani waa bayaanka khaldan ee ku saabsan socod maalmeedka, maadaama qaybta laga soo xigtay ay tilmaamayso in socod maalmeed la fududeeyay loo qorsheyn karo qoysaska leh carruur yaryar, iyagoo sameynaya diyaargarow yar oo dheeraad ah."
"Sida ku muuqata ama ku cad tuduca, Goorma ayuu socod maalmeedku u baahan yahay diyaargarow aad u yar?",B: Marka lagu socdalaayo wado sahlan
Maxay kaga duwan tahay dhulalka fidsan ee Rogaland ama Agder marka lala barbar dhigo Norway inteeda kale?,C: Dhulka fidsan inta badan waa siman yahay
"Sida ku muuqata ama ku cad tuduca, Midkee ayaan ahayn kuwan soo socda wax aan caadi ka ah Norway?",B: Dhulka fidsan ee leh dhirta aadka u badan
Goorma ayay tahay in dalxiisayaasha xiisaynaya ciyaarta barafka ee skiing-ka ay booqdaan saldhigyada buuraha?,A: Xilliga jiilaalka
"Sida ku muuqata ama ku cad tuduca, Goorma ayaa inta badan dalxiisayaasha ugu badan yihiin saldhigyada buuraha?",C: Xilliga xagaaga Hindiya
Maxaa loo baahanyahay inaad ka fogaataa inaad samayso haddii aad rajaynayso inaad hesho doon taas oo raadinaysa gargaar?,"A: In aad kor iyo hoos ugu bodboodo goobta doomaha aay kuso xirtaan

Waxaa muhiim ah inaad ka fogaato falalka laga yaabo inay carqaladeeyaan hawlaha ka socda dekedda ama ay keeni karaan dareen xun, sidii in aad kor iyo hoos ugu boodo goobta doomaha lagu soo xirto. Waxaa wanaagsan inaad kelmad ku dadaasho inaad la kulanto dadka si degenaan leh oo hab sharaf leh."
Maxaad samayn kartaa marka aad ku sugantahay agagaarka marinas oo aad raadinayso doon u baahan caawimaad?,A: Inaad la xiriidho badmaaxayaasha
Goobtee ayaa rafcaan u noqon doonta dalxiisyaasha xiisaynaya taariikhda gumeysiga jasiiradda?,A: Xeebta Waqooyi
Goobtee ayaa soo jiidan doonta dalxiiska mudnaanta siiya aragtiyaha cajiibka ah?,D: Kowloon waterfront
Maxay haystaan ​​qaar ka mid ah koorayaasha kuwaas oo ka caawinaya waxyaabaha yar ee khatarta ah in qofka fuushanaya qaybta uu saaranaayo cagtiisa?,B: Qaybaha la qabsado ee amaanka ah
Waa kuwee sifada aay leeyihiin kabaha dadka darawalada ama wadayaasha ah ee ka caawiya badbaadada darawalka marka la isticmaalayo qaybta hoose ee cagsaarka?,A: Cagdhiga oo ah qallafsan oo cidhiidhi ah
Maxaa la siiyaa socotada iyada oo loo marayo shabakadaha isweydaarsiga martigelinta?,A: Hoyga martida deegaanka
"Iyada oo ku saleysan marinka, weedhaha soo socda ee ku saabsan shabakadaha isweydaarsiga martigelinta aan run ahayn?",A: Socotada waxaa had iyo jeer la siiyaa tixraacyo loogu talagalay martigeliyaha maxalliga ah
"Sida ku muuqata ama ku cad tuduca, marti noocee ah ayaa ugu yaraan laga yaabaa in qolka hostel-ka la wadaago?",C: Marti la socdaalaysa caruur yaryar
"Iyada oo ku saleysan marinka, yaa ugu badan inuu ku sii nagaado hostel-ka?",B: Saddex 22 jiryaal ah oo si wada jir u safraya
"Sida ku muuqata ama ku cad tuduca, keebaa ka mid ah bayaanada soo socda oo si sax ah u qeexayaa ciyaarta wax tuuryeeska ee boomerang-ka?",D: Kaliya boomerangs-ka qaar ayaa awood u leh inay soo laabtaan marka la tuuro
Midkee ka mid ah kuwan soo socda inta badan loo isticmaalo cunnada Javanese-ka?,C: Sonkorta qumbaha
