question,gpt_reply
మధ్యయుగపు కోటలతో సంబంధం ఉన్న విషయంగా ఇక్కడ ఏమీ తెలియజేయలేదు?,D: యోధులు
కోట శిథిలాల మధ్య వాసన లేదా శబ్దాల గురించి ఈ క్రింది వాటిలో ఏది ఇక్కడ చెపిన దానిలో తెలియజేయలేదు?,C: విందులు
ఈ క్రింది వాటిలో కిర్బీ ముక్స్లో కోట గురించిన ఖచ్చితమైన వివరణ ఏమిటి?,సరైన సమాధానం: B: నిర్మాణ సమయంలో దేశ శాంతియుత స్వభావ కారణంగా వీరికి కనీసముగా కావలసిన కోట అవసరం అయింది
ఇక్కడ వివరించిన కాలవ్యవధిలో కిర్బీ ముక్స్లో కోటలో ఈ క్రింది నిర్మాణ లక్షణాలలో ఏది విలక్షణమైనదిగా పరిగణించబడుతుంది?,A: పెద్ద కిటికీలు
"ఇక్కడ చెప్పిన దాని ప్రకారం, రాబోయే సీజన్ కోసం సిద్ధమవుతున్న రన్నర్‌కు ఈ క్రింది వాటిలో ఏది ఎక్కువ ప్రయోజనకరంగా ఉంటుంది?","D: కండల శరీరానికి వ్యాయామం కోసం జిమ్‌ను ఉపయోగించడం

ఈ ఎంపిక సరైనదిగా భావించబడుతుంది, ఎందుకంటే టెక్స్ట్ ప్రకారం, శీతాకాలంలో కొన్ని క్రాస్ కంట్రీ రన్నింగ్‌తో పాటు శరీర పై భాగానికి వ్యాయామశాల పని రన్నింగ్ సీజన్‌కు అత్యుత్తమ ప్రిపరేషన్ అని చెప్పబడింది. ఈ ప్రకటనతో, శరీర పై భాగం కోసం జిమ్‌ని ఉపయోగించడం రాబోయే సీజన్‌ కోసం సిద్ధమవ్వడానికి ఉపయోగపడుతుంది."
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఫస్ట్ క్లాస్ హాఫ్ మైల్ రన్నర్‌కు ఈ క్రింది వాటిలో ఏది ఎక్కువగా ముఖ్యమైనది?",B: వేగానికి మించిన ఓర్పును పెంచుకోవడం
"ఒక అథ్లెట్, పోషక పద్ధతుల ద్వారా ఈ క్రింది వాటిలో ఏది సాధించబడదు?",A: మంచి పనితీరు
"ఇక్కడ చెప్పిన దాని ఆధారంగా, యువ అథ్లెట్లు తమ ఆటలో మరింతగా ఆనందాన్ని పొందడానికి ఈ క్రింది వాటిలో ఏది ఒక మార్గంగా సూచించబడలేదు?",B: మెరుగైన స్థాయిలో నిలకడగా ఎదగడం
"ఇక్కడ చెప్పిన దాని ప్రకారం, మధ్య దూర రన్నర్ ఎక్కువ ఖరీదైన పరికరాన్ని ఎందుకు కొనుగోలు చేయవచ్చు?",A: అది వారి వ్యక్తిగత ప్రాధాన్యత
"ఇక్కడ చెప్పిన దాని ప్రకారం, మధ్య దూర పరుగుకు ఏమి కావాలి?",C: చాలా తక్కువ పరికరాలు
న్యూక్లియర్ మాగ్నెటిక్ రెసొనెన్స్‌ను ఎవరు కనిపెట్టారు? ,"The correct answer is:

C: బ్లాచ్ మరియు పుర్సెల్"
మెడికల్ ఇమేజింగ్ రెసొనెన్స్‌కు మొదటి పేటెంట్ ఏ సంవత్సరంలో మంజూరు చేయబడింది? ,B: 1974
"ఈ వాక్య౦ ప్రకార౦, ఇతరుల భౌతిక చర్యలను అర్థ౦ చేసుకోవడానికి మనుషులకు దేని గురి౦చి సరైన అవగాహన ఉ౦డాలి?",B: ఉద్దేశం
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఉద్దేశాన్ని అర్థం చేసుకోవడం అనేది మనుషులకు ఏమి చేయడానికి సహాయపడుతుంది?",A: శారీరక చర్యల వెనుక ఉన్న ఊహకందని స్థితిని తొలగించండి
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో AIకి ఉన్న ముఖ్యమైన ఉద్దేశ్యంలోని ఖచ్చితమైన సారాంశం ఏమిటి?","D: టాస్క్ ఆటోమేషన్

సమాధానం ""టాస్క్ ఆటోమేషన్"" అని చెప్పబడింది ఎందుకంటే వాక్యం ""AI లో పరిశోధన తెలివైన ప్రవర్తన అవసరమైన పనులను స్వయంచాలకం చేయడానికి యంత్రాలను తయారు చేయడంలో లీనమైంది"" అనే తరహాలో ఉంది, ఇది AI యొక్క ముఖ్య ఉద్దేశ్యాన్ని టాస్క్ ఆటోమేషన్‌గా వివరిస్తుంది."
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రిందివాటిలో AIకి తరచుగా దేనితో సంబంధం ఉంటుంది?",B: ప్లానింగ్ మరియు షెడ్యూలింగ్
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రిందివాటిలో, దగ్గరగా ఉండే ఆలోచనా సరళితో ఉన్న వ్యక్తి బలం ఏమిటి?",D: గుర్తుంచుకునే నమూనాలు
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో దగ్గరగా ఉండే ఆలోచనా మనస్తత్వాలకి కేంద్రంగా పరిగణించబడనిది ఏమిటి?","B: సమయం తీసుకోవడం

ఈ మైండ్‌సెట్ ప్రధానంగా వేగం, తర్కం, ఖచ్చితత్వం మరియు వాస్తవాల గుర్తింపును ప్రాచుర్యం చేస్తుంది. ""సమయం తీసుకోవడం"" ఈ లక్షణాలకు విరుద్ధంగా ఉంటుంది, కాబట్టి ఇది ఆ లక్షణాలకు కేంద్రీకృతమైన మైండ్‌సెట్‌గా పరిగణించబడదు."
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో ఏది సూక్ష్మ భావ ప్రకటనగా పరిగణించబడదు?","D: బొటనవేలు పైకెత్తి ఉంచడం

సూక్ష్మ భావ ప్రకటనలు ఏవని ఉదాహరించినప్పుడు, సాధారణంగా అవి కేవలం కొన్ని మిల్లీ సెకన్ల పాటు మాత్రమే కనిపించే ముఖ కదలికలు లేదా వ్యక్తీకరణలకు సంబంధించాయి. బొటనవేలు పైకెత్తి ఉంచడం అనేది ఒక స్పష్టమైన మరియు ఉద్దేశపూర్వకమైన హస్తక్రియ, మరియు ఇది చాలా కాలం పట్టవచ్చు, కాబట్టి ఇది సూక్ష్మ భావ ప్రకటనగా పరిగణించబడదు."
సూక్ష్మ భావప్రకటన వివరణ గురించి ఈ క్రింది వాక్యాలలో ఏది నిజం కాదు?,"C: మాటతో పాటు ముఖ కవళికలను కూడా అర్థం చేసుకుంటారు

ఈ వాక్యం పరిస్థితికి సరిపోలది కాదు. సూక్ష్మ-వ్యక్తీకరణలు మాటల కంటే ముఖ కదలికల ఆధారంగా అభిప్రాయం వెలిబుచ్చడానికి ఉపయోగిస్తారు. "
తిరిగి మొదలైన ఫలితంగా ఈ క్రింది వాటిలో ఏది ఎక్కువ ప్రాముఖ్యత సంతరించుకుంది? ,C: పదాల పునరాలోచన
"తిరిగి మొదలైన ఫలితంగా, ఈ క్రింది వాటిలో దేనికి తక్కువ ప్రాధాన్యత ఇవ్వబడింది?",A: వ్యక్తిగత పునరాలోచన
సంబంధాలను కొనసాగించడానికి ఇంటర్నెట్‌ని ఉపయోగించాలనే ఉత్సాహాన్ని ఈ క్రింది వాటిలో ఏది చూపించదు?,C: ప్రయాణాన్ని పరిశోధించడం
వ్యక్తిగత ప్రమేయానికి ఇంటర్నెట్‌ని ఉపయోగించాలనే ఉత్సాహాన్ని ఈ క్రింది వాటిలో ఏది చూపించదు?,A: ఒక వంటకాన్ని చూడటం
పశ్చిమ ఐరోపా ప్రభావాలపై ఎక్కువగా ఆధారపడటం మానేసి తనదైన శైలిని అభివృద్ధి చేసుకోవడం అనేది ఎప్పుడు ప్రారంభించింది?,A: మధ్య యుగం చివరలో
దుస్తులను కట్టుకోవడానికి బటన్లను ఉపయోగించడం అనేది దేని ఫలితంగా జరిగింది? ,C: క్రూసేడ్స్
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో పర్యావరణ సమస్యలకు ఆచరణీయమైన దీర్ఘకాలిక పరిష్కారంగా పరిగణించబడేది ఏది?",C: సమస్యలకు కారణాన్ని గుర్తించడం
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది పరిష్కారాలలో ఏది పర్యావరణ సమస్యలకి రోగలక్షణ చికిత్సగా పరిగణించబడదు?",B: సమస్యల మూల కారణాలను నిర్వీర్యం చేయడం
"ఐరోపాలో మొదటి యుద్ధం ఏ దేశంలో జరిగింది, దాని ప్రధాన సమస్య మతపరమైన కారణం కాకుండా నిలకడగా ఉన్న అధికారానికి సంబంధించినదిగా చెప్పబడింది?",D: స్పెయిన్
ఏ యుద్ధాన్ని కొన్నిసార్లు చివరి 'మత యుద్ధం'గా చెప్తారు?,A: ముప్పై ఏళ్ళ యుద్ధం
ఈ క్రింది వాటిలో కాథలిక్ చర్చికి సంబంధించిన ఏ అంశాలు పరిశీలించబడలేదు?,"B: ఒకవేళ మతంలోని ప్రధాన సూత్రాలను సవరించ వలసి వచ్చినట్లయితే

ఈ ప్రశ్నలోని పాఠ్యాన్ని పరిశీలిస్తే, కాథలిక్ చర్చిలో ఆస్తుల కేటాయింపు, అధికార కేంద్రీకరణ, మరియు ప్రధాన సూత్రాలను నెరవేర్చడాన్ని ప్రశ్నించినట్లు కనిపిస్తుంది. కానీ ప్రధాన సూత్రాలను సవరించే విషయంపై ఏ ప్రత్యేకమైన చర్చ లేదు."
"ఇక్కడ చెప్పిన దాని ప్రకారం, వెర్సైల్స్ వద్ద ఎవరు హత్య చేయబడ్డారు?",D: ఒక గార్డ్
ఈ క్రింది వాటిలో రాజు మరియు రాణి మీద బలవంతం చేయని గుంపు ఏది?,B: వెర్సైల్స్ నుంచి ఆకస్మికంగా బయటపడటం
ఈ క్రింది వాటిలో బ్రిటన్‌లోని అసాధారణ నావికా యుద్ధానికి ఫలితం కానిది ఏది?,C: అంతర్జాతీయ చట్టంలో మార్పులు کردند
జర్మనీకి వ్యతిరేకంగా బ్రిటన్ నావికా అవరోధాన్ని ఏ ప్రకటన ఖచ్చితంగా వివరించదు?,D: ఇది నిష్పక్షపాత నౌకలకు ముప్పు కలగకుండా చూసుకుంది
"ఇక్కడ చెప్పిన దాని ఆధారంగా, మల్టిపుల్ స్క్లెరోసిస్ నిర్ధారణ ఎవరికి ఎక్కువగా ఉంటుంది?","A: 32 ఏళ్ళ మహిళలకి

మల్టిపుల్ స్క్లేరోసిస్ చిన్న మరియు మధ్య వయస్కులలో ప్రధాన నరాల వ్యాధిగా వదిలివేయబడినందున మరియు ఆడవారిలో మగవారిలో కంటే రెండు రెట్లు ఎక్కువగా వస్తుందని పరిశోధనలో తేలినందున, 32 ఏళ్ల మహిళలకు MS నిర్ధారణ ఎక్కువ అవకాశం ఉంటుంది."
"ఇక్కడ చెప్పిన దాని ప్రకారం, రెగ్యులర్ యాక్టివిటీలో ఉండేవారికి దేని కోసం ఎక్కువగా మద్దతు అవసరం ఉంటుంది?",A: నొప్పి గురించి అవసరం లేని అవగాహన
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఫెన్సింగ్ సాధారణంగా ఎలా ఆడతారు?",D: ఒక డ్యూయల్ ఫార్మాట్‌లో
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రిందివాటిలో అంతర్గత విషానికి బలమైన సూచిక ఏది?",D: ప్రిస్క్రిప్షన్ మాత్ర బాటిల్
"ఇక్కడ చెప్పిన దాని ప్రకారం, బాధితుడిని అంచనా చేసేటప్పుడు సరైన మొదటి స్టెప్ ఏమిటి?",A: సన్నివేశాన్ని గమనించటం
క్రింద తెలిపిన ప్రకటనలలో ఏది బాధితులను చెక్ చేసే ప్రక్రియను ఖచ్చితంగా చూపదు?,A: మీ గాయాలను గురించి ఆందోళన చెందవద్దు
ఫ్రెంచ్ విప్లవం ప్రేరేపించిన మార్పులలో ఏది శ్రామిక వర్గ పౌరుల మీద ఎక్కువ ప్రభావాన్ని చూపింది?,"C: రిపబ్లికన్ భావజాలాన్ని స్వీకరించడం

ఫ్రెంచ్ విప్లవం నుండి వచ్చిన రిపబ్లికన్ భావజాలం శ్రామిక వర్గ పౌరులపై ఎక్కువ ప్రభావం చూపింది. ఈ భావజాలం సమానత్వం, స్వేచ్ఛ, మరియు ప్రజాప్రతినిధిగా ఉన్న ప్రభుత్వాల యొక్క ఆదర్శాలను ప్రతిపాదించింది, ఇది సామాన్య పౌరుల హక్కులకు సంబంధించి కీలక మార్పులను ప్రేరేపించింది."
"ఫ్రెంచ్ విప్లవం తరువాత, సైన్యంలో మరియు ఇతర వృత్తులలో విజయావకాశం తక్కువ అనేది దేనిమీద ఆధారపడి ఉంది?",D: యోగ్యతల మీద
అభివృద్ధి చెందిన దేశాలలో జరిపే ప్రజా సేవలలో ఏది ఎక్కువ అసంతృప్తికి కారణమవుతుందని అంటారు?,C: ప్రజా రవాణా
"ఇక్కడ ఇచ్చిన దాని ప్రకారం, ప్రజా రవాణా విధానాల గురించి ఏమి చెప్పవచ్చు?",C: వాటిని వాడే వారు చాలా ఫిర్యాదులు చేస్తుంటారు
"ఇక్కడ చెప్పిన దాని ప్రకారం, డ్రైవర్లు ఊహించలేని కారణంగా ఈ క్రింది వాటిలో దేనిని అంచనా వేయడం కష్టం?",D: ట్రాఫిక్
గణాంకాల పరంగా ట్రాఫిక్‌కు ప్రాతినిధ్యం వహించేటప్పుడు ఈ క్రింది వాటిలో దేనిని ఉపయోగిస్తారు?,D: ట్రాఫిక్ ఎక్కువ తక్కువలు
హెర్షే మరియు చేజ్ తమ డిఎన్ఎను అమర్చడానికి దేనిని ఉపయోగించారు? ,D: వైరస్ లు
ఒక ముటేషన్‌ను సంతానంగా మార్పు చేసే సామర్థ్యం దేనిమీద ఆధారపడి ఉంటుంది?,A: కణాలు జెర్మ్ లైన్‌లో ఉంటే
"ఇక్కడ ఇచ్చిన సమాచారం ప్రకారం, ముటేషన్‌లోని వివిధ ప్రభావాలు దేనిమీద ఆధారపడవు?",D: ప్రభావిత ముటేషన్ రకం
ఈ క్రింది వాటిలో పురాతన సంస్కృతుల ప్రకారం మేకలను ఉంచడానికి కారణం కానిది ఏది?,C: వారు స్నేహాన్ని అందించారు
గోల్ఫ్‌కి ఉన్న లక్ష్యం దేనిలో తక్కువ మొత్తాన్ని తీసుకోవడం?,B: స్టోక్స్
"గోల్ఫ్ కోర్స్‌లో, గడ్డి ఎక్కడ కత్తిరించబడుతుంది?",B: ఆకుపచ్చ రంగువద్ద
ఒక ప్రయోగానికి ఉండే సాధారణ ఉద్దేశ్యం ఏమిటి?,A: ఒకటి లేదా అంతకంటే ఎక్కువ సంభావ్య పరికల్పనలను తొలగించడానికి
"ఇక్కడ ఉన్న దాని ప్రకారం, శాస్త్రీయ పరిశోధనకు మార్గనిర్దేశం చేయడానికి సహాయపడేది ఏది?",D: ప్రయోగాలు నిర్వహిస్తూ
"ఇక్కడ ఉన్న దాని ప్రకారం, టోర్నడోల గురించి ఏ ప్రకటన నిజం కాదు?","C: టోర్నడోలలో ఎక్కువ భాగం మూడు గంటలకు పైగా ఉంటాయి

ఈ ప్రకటన నిజం కాదు, ఎందుకంటే అత్యంత భీకరమైన 2 శాతం టోర్నడోలు మాత్రమే మూడు గంటలకు పైగా నిలుస్తాయి అని ఇవ్వబడింది. ఎక్కువ భాగం టోర్నడోలు మూడు గంటల కంటే తక్కువ సేపు ఉంటాయి."
"ఇక్కడ చెప్పిన దాని ఆధారంగా, క్రింద తెలిపిన ఏ ప్రకటన టోర్నడోలకి ఉన్న మెజారిటీని ఖచ్చితంగా వివరిస్తుంది?",D: ఇవి చెట్లను నేల నుండి వేరుచేసే సామర్ధ్యంతో ఉంటాయి
16 వ శతాబ్దంలో మనుషులు ఈ క్రింది వాటిలో దేనిని చేయడం ప్రారంభించారు?,D: టెలిస్కోపుల తయారీ
మనుషులు లెన్సులను ఉపయోగించి ఎంతకాలంగా వస్తువులను భూతద్దంగా మారుస్తున్నారు?,C: వేల సంవత్సరాలుగా
"ఇక్కడ చెప్పిన దాని ఆధారంగా, ముహమ్మద్ గుహ అతని ఆధ్యాత్మిక కోణాలు లేదా విలువల గురించి ఏమి చెబుతుంది?",A: ఆయన శాంతి మరియు ఒంటరితనానికి విలువ ఇచ్చేవారు
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఇనుము ముందుగా దేనికి ఉపయోగించబడింది?",D: పట్టాలు
"ఇక్కడ చెప్పిన దాని ప్రకారం, చెక్క చక్రాల స్థానంలో ఇనుప చక్రాలు ఎందుకు వచ్చాయి?",D: పట్టాలపై ఉన్న ఇనుముతో అవి అరిగిపోతున్నాయి
"ఇక్కడ ఉన్న దాని ప్రకారం, రొమాంటిసిజం కాలంలో వ్యక్తులు ఏం రూపొందించారు?",C: ఆచారాలు
ఈ క్రింది ప్రకటనలలో ఏది సాంకేతిక నిర్ణయవాదానికి ఉండే సాధారణ ఆలోచనను వివరించదు? ,"A: సమాజంమీద సాంకేతిక పరిజ్ఞాన ప్రభావాలు సామాజికంగా నియంత్రించబడ్డాయి

ఈ ప్రకటన సాంకేతిక నిర్ణయవాదానికి సాధారణ ఆలోచనను వివరించదు, ఎందుకంటే సాంకేతిక నిర్ణయవాదం ప్రకారం, సాంకేతిక పరిజ్ఞానం అభివృద్ధి అనేది సామాజిక లేదా సాంస్కృతిక నియంత్రణకి అతీతంగా జరుగుతుంది."
"ఇక్కడ ఉన్న దాని ప్రకారం, ఈ క్రింది వాటిలో విల్లు లాగడానికి సంబంధం లేనిది ఏది?",B: ప్రధానమైనదిగా కనిపించే గుర్తు
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో దేనికి సున్నితమైన ధ్వనితో సంబంధం ఉంటుంది?",C: వి లాగా కనిపించే గుర్తు
శిలాజాలు తెలుపుతున్నట్లుగా చేతులు ఈ క్రింది వాటిలో దేని కోసం ఉపయోగించబడతాయి?,A: మానిప్యులేషన్
ఈ క్రింది వాటిలో చింపాంజీల ఫాలాంగ్స్‌ను ఖచ్చితంగా వివరించేది ఏది? ,C: వీటిని బరువు మోయడానికి ఉపయోగిస్తారు
సెలెక్షన్ ఏ పూల్ నుండి కొత్త జన్యు మార్పును తొలగిస్తుంది?,D: వ్యక్తపరచడం
జన్యు వైవిధ్యాన్ని కలపడానికి ఏ ప్రక్రియ బాధ్యత వహిస్తుంది?,B: తిరిగి కలపడం
"""ఇక్కడ చెప్పిన సమాచారం ఆధారంగా, ఒక """"ప్రోటీన్ సమస్యను"""" పరిష్కరించడానికి ప్రైమేట్‌లు వీటిలో దేనిని తినాలి?""","Based on the information provided, primates would solve their ""protein problem"" by eating foods that are easier to digest and rich in necessary amino acids. The passage mentions that animal foods like ""చీమలు, చెదలు, గ్రుడ్లు"" (ants, termites, eggs) provide these benefits. Among the options given:

A: ఎండిపోయిన ఆకులు (dried leaves) - not mentioned as a good source of easily digestible protein.
B: ముడి చిక్కుళ్ళు (raw grains) - not mentioned as a good source of easily digestible protein.
C: మిడతలు (locusts) - similar to ants and termites, which are animal foods and likely to provide the necessary amino acids and digestible protein.
D: పువ్వుల కాండాలు (flower stalks) - not mentioned as a good source of easily digestible protein.

The correct answer is C: మిడతలు (locusts)."
"ఇక్కడ చెప్పిన దాని ప్రకారం, ఈ క్రింది వాటిలో ముఖ్యమైన అమైనో ఆమ్లాల కొరత వలన కలిగిన సమస్య ఏమిటి?","ఈ ప్రశ్నకు సరైన సమాధానం:
C: ఎదుగుదల తగ్గిపోవడం

ప్రశ్నలో చెప్పబడిన అంశం ప్రకారం, ముఖ్యమైన అమైనో ఆమ్లాలను పొందడంలో విఫలమైతే ఎదుగుదల తగ్గిపోవడం ఒక ప్రధాన సమస్య."
ఒక ప్రత్యేక ఉపసంస్కృతిలోని సభ్యులు తరచుగా గ్రూపుతో వారి అనుబంధాన్ని ఎలా తెలుపుతారు?,D: శైలిని తమకి ఆలోచనలకు ఒక రూపంగా ఉపయోగించడం ద్వారా
"ఇక్కడ ఇవ్వబడిన సిద్ధాంతం ప్రకారం, భయపెట్టే లక్షణంతో ఉండటానికి మూస ధోరణితో ఉన్న జాతి మైనారిటీని చేరుకునే పిల్లవాడికి ఏం జరగవచ్చు?",B: పిల్లవాడు భయపెట్టే లక్షణం ఎక్కువగా ఉంటుంది
"ఇక్కడ ఇచ్చిన దాని ప్రకారం, జాతి మూసల గురించి పిల్లలకి తెలిసినది ఈ క్రింది వాటిలో దేనిమీద ప్రభావం చూపుతుంది?","ఈ ఇక్కడి సమాచారం ప్రకారం, జాతి స్టీరియోటైప్ల గురించి పిల్లలు తెలుసుకోవడం వారి ప్రవర్తనపై ప్రభావం చూపుతుంది, ఖచ్చితంగా పాఠశాలలో వారి పనితీరు పై ప్రభావం చూపుతుంది. అందువలన సరైన సమాధానం:

B: వారి లక్షణాలు

ఈ స్టీరియోటైప్లు పిల్లల ప్రవర్తనను ప్రభావితం చెయ్యగలవు మరియు వారిని పాఠశాలలో బాగా రాణించకుండా చేయవచ్చు."
