answer,percentage
min_Arab,1.0
min_Arab,0.88
min_Arab,0.95
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,0.97
min_Arab,0.65
min_Arab,1.0
min_Arab,1.0
min_Arab,0.97
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,0.98
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.98
min_Arab,1.0
min_Arab,0.44
min_Arab,1.0
min_Arab,1.0
min_Arab,0.87
ace_Arab,0.41
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.75
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.95
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.98
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.94
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
bjn_Arab,1.0
min_Arab,1.0
bjn_Arab,0.91
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.98
min_Arab,1.0
min_Arab,0.92
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.97
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.97
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.69
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
ace_Arab,0.98
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.56
min_Arab,0.95
min_Arab,1.0
min_Arab,0.87
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
bjn_Arab,0.99
min_Arab,0.87
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.78
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,0.99
min_Arab,0.93
min_Arab,0.82
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.95
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.87
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.8
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,0.98
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.98
min_Arab,1.0
min_Arab,1.0
min_Arab,0.98
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.88
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
bjn_Arab,0.36
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.77
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.97
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,0.92
min_Arab,1.0
min_Arab,0.98
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.72
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.97
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.95
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.78
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.84
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.66
min_Arab,0.96
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.94
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.95
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.94
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.98
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.93
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.93
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
min_Arab,0.99
min_Arab,0.77
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.59
min_Arab,0.96
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,1.0
min_Arab,0.99
min_Arab,1.0
bjn_Arab,0.72
min_Arab,1.0
