text,gpt_reply
"Ин на танҳо пашм доштани баъзе динозавтрҳоро тасдиқ мекунад, (ин назария алакай ба таври васеъ паҳн шудааст), балки он инчунин маълумотҳои иловагиеро дастрас мекунад, ки боқимондаҳо одатан онро ёфта наметавонанд, ба монанди ранг ва танзими сеандоза.",science/technology
"Ҷозибаи астероид ба ман чӣ гуна таъсир хоҳад расонд? Агар шумо дар рӯи астероид истода бошед, вазни шумо дар муқоиса ба вазнатон дар рӯи замин камтар хоҳад буд.",science/technology
"Тавре FAA тасдиқ мекунад, NextGen системаест, ки ба ҳавопаймоҳо барои тавассути хатсайрҳои кӯтоҳ анҷом додани парвозҳо, ҳамасола сарфа кардани миллионҳо галлони сӯзишворӣ ва коҳиш додани партоби гази карбонат имкон фароҳам меоварад.",science/technology
"Далелҳои нейробиологӣ муносибати назариявиро барои таҳқиқоти маърифат бо далели шайъӣ таъмин менамояд. Ҳамин тариқ, он доираи омӯзишро маҳдудтар намуда, хеле возеҳу равшан мекунад.",science/technology
"Ҳангоми сухани 2-соатаи худ, вай изҳор кард, ки «Apple-и имрӯза телефонро дубора ихтироъ менамояд, имрӯз мо таърих месозем"".",technology
"Камбудии объективҳои зум дар он мебошад, ки мураккабии фокусӣ ва шумораи элементҳои объективҳое, ки барои ноил шудан ба доираи дарозии фокусӣ заруранд, нисбат ба объективҳои аввалиндараҷа зиёдтаранд.",science/technology
"Ба монанди пулти фосилавии телевизионӣ, контроллер ду индикатори воқеъ дар назди телевизори корбарро барои ба секунҷаҳо ҷудо кардани мавқеи он дар фазои ченака истифода мебарад.",science/technology
". Олимон даъво доранд, ки пашмҳои ҳайвони мазкур болояш ранги шоҳбулути қаҳваранг буда, поёни он ранги хира ё норинҷӣ дошт.",geography
"Тадқиқотчиён аз донишгоҳ изҳор доштанд, ки ин ду васлшавӣ ба ҳамдигар реаксия карда кристалҳоро ба вуҷуд меоранд, ки онҳо дар навбати худ кори гурдаҳоро халалдор месозанд.",science/technology
Ин возеҳии тақрибан чор маротиба бештар аз манфии 35 мм-ро медиҳад (3136 мм2 муқобили 864).,science/technology
"Ба туфайли кабелии нахдори оптикии зериобии хати алоқа ба Аврупо ва телевизиони моҳвораии фарохмаҷро, Гренландия бо 93% аҳолӣ, ки ба интернет дастрасии хуб доранд, робитаи хуб дорад.",science/technology
"Яке аз машҳуртарин барномаҳо дар категорияи мазкур Google Translate маҳсуб меёбад, ки пас аз боркунии маълумоти забонҳои дилхоҳатон ба шумо барои тарҷумаи офлайн имкони мусоид фароҳам меоварад.",technology
"Хоҳ газ бошад, хоҳ моддаи моеъ ё сахт, он сохтори якхелаи молекулавӣ дорад.",science/technology
"Истифодаи сабти видеоӣ ба кашфиётҳои муҳим вобаста ба тафсири ифодаҳои хурд, ҳаракатҳои чеҳра, ки чанд милисония давом мекунанд, оварда расонд.",science/technology
Одамон дар тӯли ҳазорсолаҳои зиёд аз линзаҳо барои бузург нишондиҳӣ истифода мебурданд.,science/technology
"Ин танҳо фақат раванҳо нест, чунончи таҷриба ин озмоишест, ки барои аз байн бурдани як ё якчанд фарзияи имконпазир тавассути пурсидани саволҳо ва пешбурди мушоҳидаҳо ҳамчун дастур барои таҳқиқоти илмӣ истифода мешавад.",science/technology
"Билохира, чархҳои оҳанӣ чархҳои чӯбиро иваз намуданд. Дар соли 1767 аввалин релсҳои пурра оҳанӣ мавриди истифода қарор гирифтанд.", geography
"Гарчанде ки аксарияти кортҳо барои ба ҳама ҷо занг задан мувофиқанд, баъзеҳо барои зангҳо ба кишварҳои мушаххас нархҳои беҳтар пешниҳод мекунанд.",politics
"Аксарияти телескопҳои муосири тадқиқотӣ дар минтақаҳои дурдасти дорои шароити мусоиди атмосферӣ ҷойгир буда, иншооти азим мебошанд.",science/technology
Сӯзани пӯлод аз сабаби кашиши сатҳӣ дар болои об шино менамояд.,health
"Формати 35мм воқеан ҳам печдарпеч аст, паҳнои 36мм ва баландии 24мм.",science/technology
"Ҳуҷайраҳо воқеан барои омӯзиши ҳаёт то он дараҷа асосӣ ва муҳим мебошанд, ки онҳоро аксар вақт ҳамчун «воҳидҳои сохтории ҳаёт» меноманд.",science/technology
Провайдерҳои VPN-и шахсӣ (шабакаи хусусии виртуалӣ) як роҳи аълои канорагирӣ аз сензураи сиёсӣ ва ҳам филтркунии ҷуғрофии тиҷории IP ба ҳисоб мераванд.,technology
"Новобаста аз гум шудани гироскоп дар оғози парвози истгоҳи кайҳонӣ, истгоҳи мазкур то ба охири баромад ба коиноти кушод мавқеи худро нигоҳ дошт.",science/technology
"Одамон бо чунин намуди тафаккур дорои тафаккури мантиқиянд, қобилияти аз худ кардани қонуниятҳо, ҳаллу фасл кардани мушкилот ва кор кардан бо тестҳои илмиро доранд.",politics
"Ба оселотҳо хӯрдани гӯшти ҳайвоноти хурд писанд аст. Аз рӯи имкон онҳо метавонанд маймун, мор, хояндаҳо ва паррандаҳоро сайд кунанд. Қариб ҳамаи ҳайвоноте, ки оселот онҳоро шикор мекунад, аз худи он хеле хурдтаранд.",science/technology
"Баъзе камераҳои плёнкаи миёнаформати 6х6 см, аниқтараш аз негативи 56х56 мм истифода мебаранд.",science/technology
"Ба сайёҳон огоҳ будан аз ҳама гуна хавфи номусоидии обу ҳаво дар минтақаи худ тавсия дода мешавад, зеро ин метавонад ба ҳама нақшаҳои сафар таъсири манфӣ расонад.",travel
"Дар давоми рӯз автобусҳо аз истгоҳи байниноҳиявӣ (аз болои дарё) ҳаракат менамоянд, аммо бо вуҷуди ин, аксарияти онҳо, хусусан онҳое, ки ба Ҷакар, Бумтанг мераванд, аз соати 06:30 то 07:30 ба хатсайр равона мешаванд.",travel
"Онҳо барои ронанда устувории бузургро таъмин намоянд, вале метавонанд мушкилоти вобаста бо бехатарӣ аз сабабаи оне, ки дар он пойҳо дармонанд.",politics
Аксари круизҳо дар баҳри Балтика дар шаҳри Санкт Петербурги Русия ба муддати дароз меистанд.,travel
"Маслиҳати мазкур фарз мекунад, ки сайёҳон дуздӣ намекунанд, дахолат наменамоянд, дар бозори ғайриқонунӣ ширкат наменамоянд, ба талбандагӣ машғул намешаванд ва дигаронро ба манфиати худ истисмор наменамоянд.",travel
"Бисёр чизҳое ҳастанд, ки шумо бояд қабл аз ва ҳангоми сафар ба ҷое дар назар дошта бошед.",travel
"Дар ҳавои гарм сайёҳон метавонанд саробҳоеро эҳсос мекунанд, ки ғалати тасаввури обро (ё чизҳои дигарро) ба вуҷуд меоранд.",travel
"Оилаҳои фарзанддор кам мушоҳида мешаванд, аммо баъзе ҳостелҳо ба онҳо дар ҳуҷраҳои хусусӣ зиндагӣ карданро иҷозат медиҳанд.",travel
"Барои мисол, ташрифоварӣ ба қалъаҳои водии Луара, водии Рейн ё саёҳаткунӣ ба шаҳрҳои ҷолиби Дунай ё заврақронӣ қад-қади канали Эри.",travel
"Беҳтараш, шояд аз агенте истифода баред, ки аксар вақт чунин сафарҳоро брон мекунад.",travel
"Каучсёрфинг моҳи январи 2004 ташкил ёфт, пас аз оне ки барномасози компютерӣ Кэйси Фентон чиптаи арзонро ба Исландия пайдо кард аммо ҷойи хоб надошт.",this text falls under the category of travel.
Визаҳои донишҷӯӣ маъмулан нисбат ба раводидҳои муқаррарии сайёҳӣ ё корӣ талабот ва тартиби дигари пешниҳоди аризаро талаб мекунад.,travel
"Инчунин, ҳар як кишвар қонунҳои беназире дорад, ки муайян мекунанд, ки дар мошин бояд кадом ашёи фавқулодда мавҷуд бошад.",politics
"Гарчанде ки бисёри муассисаҳо барои гирифтани аксари бронкуниҳои доимӣ омода бошанд ҳам, аксарияти агентҳо дар намудҳои мушаххаси саёҳат, буҷа ё нуқтаи таъйинот ихтисос пайдо кардаанд.",travel
"Сайёҳон метавонанд бо ҳашароти зараррасони ҳайвонот, ки дар маҳалли зисташон надидаанд, бархӯрдор шаванд.",health
"Илова бар ин, ба зиёратгоҳи бузурги хонуми мо Фотима (маъбад) воқеъ дар шимол, макони арвоҳҳои маъруфи ҷаҳон Марям ташриф оваред.",travel
Барои дар гирду атрофи Гома гаштан шумо метавонед «бода-бода»-ро (таксии мотосикл) истифода баред. Нархи муқаррарии (маҳаллии) он барои сафари кӯтоҳ тақрибан 500 франки Конго мебошад.,travel
"Барои онҳое, ки аз истироҳат дар ҳавои кушод ҳаловат мебаранд, масир то роҳрави «аз Баҳр то Само» лозим аст.",travel
"Сафари пиёдагард (инчунин онро ""сафари буттагӣ"", ""сафари сайругашт"" ва ё ""сафари пиёдагард"" меноманд), ки онҳо аз сайругашт дар давоми якчанд соат ва ё рӯз иборат мебошад.",travel
"Роҳи ягонаи зудтар гузашта рафтан – ин фиристодани он ҳамчун бағоҷи ба қайд гирифташуда мебошад. Муқаррароти ширкатҳои ҳавопаймоӣ ба онҳо иҷозат намедиҳад, ки бағоҷро бидуни мусофир ирсол намоянд, ва дар инҷо шумо нақши худро мебозед.",travel
Хариди 300 қатораи иловагӣ барои ҳаллу фасли мушкилоти саршоршавӣ шумораи умумии қатораҳоро ба 1300 мерасонад.,science/technology
"Ба оилаҳои кӯдакони хурдсолдошта барои омодагӣ вақти бештар лозим мешавад, аммо гузарондани як рӯз дар ҳавои кушод ҳатто бо навзодон ва кӯдакони синни томактабӣ ба осонӣ имконпазир аст.",health
"Ҳар нафаре, ки мехоҳад тӯлҳои баланд ё гузаргоҳҳои кӯҳиро савораи мошин тай кунад, бояд имкони боридани барф, ях ё ҳароратҳои сарморо ба назар гирад.",geography
"Имрӯз, гарчанде ки шаҳри Тимбукту шарҳри бенаво бошад ҳам, обрӯяш онро шоёни таваҷҷӯҳи сайёҳон мегардонад ва ҳатто он фурудгоҳ низ дорад.",travel
"Ҳангоми бӯронҳо, миқдори барфи кофӣ барои шуморо андармон кардан метавонад дар муддати кӯтоҳтарин борад.",travel
"Агар шумо саросари ҷаҳонро дар нимкураи ҷанубӣ гирдогирд паридан хоҳед, интихоби парвозҳо ва самтҳо аз сабаби набудани хатсайрҳои ҳавзаи трансуқёнусӣ маҳдуданд.",geography
"Ширкатҳои ҳавопаймоии ба монанди Emirates, Etihad Airways, Qatar Airways ва Turkish Airlines хизматрасониҳои худро дар қитъаи Африқо ба таври назаррас густариш дода, нисбат ба дигар ширкатҳои аврупоӣ хатсайрҳо ба бисёр шаҳрҳои бузурги Африқоро бо нархҳои рақобатпазир пешниҳод менамоянд.",travel
Нақлиёти иловагӣ насб карда намешавад ва қаторҳои рӯизаминӣ дар назди Уэмбли таваққуф намекунанд ва таваққуфгоҳҳо барои автомошин ва таваққуфгоҳи нигаҳдории рӯизаминӣ вуҷуд надоранд.,technology
"Умуман, будубоши тӯлонӣ дар ягон кишвари хориҷӣ пешакӣ гирифтани раводидро талаб карда мекунад.",politics
Ҳар як қатора дорои ҳам вагонҳои MetroPlus ва ҳам Metro мебошад; вагонҳои MetroPlus доимо дар охири қатораи ба Кейп Таун наздик ҷойгиранд.,travel
Ҳар як инсон дар ҳаёти ҷомеа иштирок меварзад ва аз системаҳои нақлиётӣ истифода мекунад. Анқариб ҳамагон аз системаҳои нақлиётӣ шикоят мекунанд.,politics
"Азбаски минтақаҳои аҳолинишин камтар мебошанд ва ифлосшавии рӯшноӣ аксарияти вақт мушкилӣ нест, шумо ҳамчунин метавонед, ки аз ситораҳо баҳра баред.",geography
Талабот ба раводид ва арзиши он аз кишвар то ба кишвар фарқ мекунанд ва он аз кишвари омадаатон вобастааст.,geography
"Умуман гӯем, ҷустуҷӯи тахфифҳо барои чиптаҳои бизнес-класс ё дараҷаи аввал тавассути парвозҳои мустақим аз нуқтаи А ба нуқтаи В ҳатто маъно надорад.",science/technology
"Партофтани бумеранг маҳорати машҳуре аст, кӣ бисёри сайёҳон мехоҳанд онро омузанд.",travel
"Агар шумо хоҳед, ки қисми Ҷанубии уёнуси Ором ва Амрикои Ҷанубиро сарфи назар намоед, парвози мазкур ягона роҳ намебошад. (ба поён нигаред)",geography
"Сан-Франсиско инфрасохтори бузурги туристӣ бо меҳмонхонаҳо, тарабхонаҳо ва иншооти дараҷаи аввал рушд ёфтааст.",travel
"Фаъолияти ихтиёрӣ ҳангоми сайёҳат роҳи хеле хуби тағйир додани вазъият аст, аммо гап на танҳо сари эҳсонкорӣ меравад.",travel
"Мардум шояд пешбинӣ карда натавонанд, ки сабр ва фаҳмиш барои сайёҳони ба хона баргашмегашта инчунин лозим мебошанд.",travel
"Зам кардани хароҷоти иловагии раводиди иловагӣ, андозҳои сафар, нақлиёти заминӣ ва ғайраҳоро барои ҳамаи маконҳое, ки берун аз Африка мебошанд, аз хотир набароред.",geography
Якчанд сокини Бишкек эътирозгарони ҷанубро ба қонуншиканӣ айбдор карданд.,politics
"Қисмҳои ҳозираи Белгия қаблан ба қаламрави Люксембург дохил мешуданд, аммо баъди Инқилоби Белгия дар солҳои 1830-юм ба Белгия шомил шуданд.",politics
"Аз соли 1988 инҷониб қуттиҳои овоздиҳӣ бояд шаффоф бошанд, то ин ки интихобкунандагон ва нозирон мутмаин шаванд, ки аз оғози овоздиҳӣ лифофаҳо набуданд ва ба онҳо ягон лифофаҳо илова карда намешаванд, ба ҷуз лифофаҳои ба таври муносиб ҳисоб карда шуда ва ба овоздиҳӣ иҷозат додашуда.",politics
"Сарвазири муваққатӣ Ҷулия Гиллард ҳангоми маъракаи интихоботии федералии соли 2010 изҳори боварие кард, ки Австралия бояд дар охири ҳукмронии Малика Елизаветаи II ба ҷумҳурӣ табдил гардад.",politics
Ҳукумати Ирландия таъхирнопазирии қонунгузории парлумониро барои ислоҳи вазъ таъкид мекунад.,politics
Баҳсҳои дипломатӣ оид ба минтақа вайрон кардани муносибатҳои Арманистон ва Озарбойҷонро идома медиҳанд.,politics
"Сарвазир Стивен Ҳарпер розӣ шуд, ки пас аз мулоқоти 25-дақиқагии рӯзи сешанбе бо роҳбари ҲНД (ҳизби нави демократӣ) Ҷек Лейтон дар Дафтари худ «Қонуни ҳавои тоза»-и ҳукуматро қабл аз хониши дуввум ба як кумитаи умумиҳизбӣ ирсол намояд.",politics
"Моҳи гузашта вақте ки Лаҳистон аҳдномаи ACTA-ро имзо намуд, дар ин кишвар эътирозҳои калон ба вуҷуд омаданд, ки дар натиҷа Ҳукумати Лаҳистон қарор дод, ки созишномаро дар ҳоли ҳозир тасдиқ нанамояд.",politics
Машваратҳо танҳо як хулосаи мухтасари вазъи сиёсии як кишвар мебошанд.,politics
"Ҳангоми интихоботи соли 1976 ӯ ҳамчун мушовири Картер оид ба сиёсати хориҷӣ буд, ва баъдан дар солҳои аз 1977 то 1981 ба ҷойи Ҳенри Киссинҷер ҳамчун Мушовири амнияти миллӣ (NSA) хизмат карда буд.",politics
"Инчунин, Туркия ҳимояти ҷангҷӯёни асири ДИИШ-ро, ки мувофиқи изҳорот кишварҳои аврупоӣ аз баргардонданашон даст кашидаанд, ба ӯҳда хоҳад гирифт.",politics
"Аммо, ҳангоми ворид шудани беш аз 800 000 сарбозони Артиши Сурхи Шӯравӣ ва таъсис додани фронтҳои беларусӣ ва украинӣ пас аз ҳамла ба Полшаи шарқӣ бар хилофи Шартномаи сулҳи Рига, Муоҳидаи Иттиҳоди Шӯравӣ ва Полша оиди ҳамла накардан ва дигар шартномаҳои байналмилалӣ, ҳам дуҷониба ва ҳам чандҷониба, ин нақшаҳо тақрибан яку якбора кӯҳна шуданд.",politics
"Пас аз ба итмом расидани раванди мазкур, HJR-3 аз ҷониби мақомоти қонунгузории интихобшудаи оянда ё дар соли 2015 ё 2016 баррасӣ хоҳад шуд, то ки он раванд иштирок кунад.",politics
"4 июл пас аз қабули он аз ҷониби Конгресс, лоиҳаи хаттии аз тарафи президенти Конгресс Ҷон Ҳанкок ва Котиб Чарлз Томсон ба имзо расида, сипас ба матбааи Джон Данлэп якчанд квартал дуртар фиристода шуд.",politics
"Дарҳол пас аз соати 11:00, тазоҳургарон пеши роҳи вагони шимолиро дар Уайтҳолл бастанд.",travel
"Аммо, моҳи июни соли 1956 вақте ки ошӯбҳо дар Полша, ки дар онҳо коргарон аз норасоии маводи ғизо ва паст карда шудани маош изҳори норозигӣ менамуданд, ба эътирози умумӣ бар зидди коммунизм табдил ёфт, ваъдаҳои Хрушщев мавриди озмоиш қарор гирифтанд.",politics
"Он 40 сол давом карда аз тарафи қӯшунҳои гуногун дар заминҳои гуногун аз Африқо то Осиё, дар Афғонистон, Куба ва дигар заминҳо мубориза бурда мешавад.", geography
Дар моҳи гузашта кумитаи президентӣ истеъфои қаблии Шӯрои интихоботии муваққатиро (CEP) дар доираи маҷмӯи чораҳо оид ба ҳаракат додани кишвар ба интихоботи нав тавсия намуд.,politics
"Ҳолати ояндаи давлати Ерусалим, ки барои ҳарду кишвар муқаддас ба шумор меравад ва масъалаи водии дарёи Урдун ба дигар мавзӯъҳои гузоришшуда дохил мешаванд.",politics
Он инчунин ваколати бекор кардани қонунҳои андоз ва тарифҳои миёни давлатҳоро надошт.,politics
Дар Фаронса қонуни интихоботӣ расмиёти мазкурро ба таври ҷиддӣ рамзгузорӣ мекунад.,politics
"Пас аз як ҳафтаи бохтҳо дар интихоботи миёнадаврӣ, Буш ба ҳозирин дар бораи тавсеаи савдо дар Осиё сухан кард.",politics
"Стратегияи мазкур дар қатъ кардани таъминоти молҳои ҳаётан муҳими ҳарбӣ ва шаҳрвандӣ самаранок мебошад, гарчанде ки муҳосира меъёрҳои аз ҷониби умум қабулшудаи ҳуқуқи байналмилалиро, ки дар якчанд созишномаҳои байналмилалӣ дар ду асри охир ба тасвиб расидаанд, поймол мекунад.",politics
"Новобаста аз нокомиҳо дар музокироти сиёсӣ байни ин ду қисми Молдова, робитаҳои иқтисодӣ аз нав таъсис ёфтаанд.",politics
"Дар ҳамроҳӣ бо он мансабдорон, ӯ шаҳрвандони Техасро бовар кунонид, ки вобаста ба ҳифзи амнияти ҷамъиятӣ чораҳо андешида шуда истодаанд.",politics
Танқиди либералии кӯшиши бозсозӣ ба пешниҳод кардани шартномаҳои бозсозӣ ба инсайдерони тахминии Вашингтон равона гардидааст.,politics
"Аз 1400 нафари қабл аз интихоботи федералии соли 2010 пурсидашуда, шумораи нафарони зидди ҷумҳурӣ шудани Австралия баромадкунанда, аз соли 2008 инҷониб 8% афзудааст.",politics
"Дипломатҳо гуфтанд, ки онҳо дар сарқонуни Афғонистон думаъногии кофиро пайдо карданд, то ки даври дуввуми интихоботро нолозим ҳисоб кунанд.",politics
"Пас аз омадани натиҷаҳо Гингрич Санторумро мавриди ситоиш қарор дод, аммо ба унвони Ромни, ки аз номи ӯ дар штати Айова маъракаи таблиғотии манфии зидди Гингрич пахш гардид, суханони сахт гуфт.",politics
Ин панҷумин ШМИ-и (Шӯрои муваққатии интихоботӣ) Мартелли дар тӯли чор сол аст.,politics
"Барандаи медали тиллои Олимпиада мебоист дар Бозиҳои Иттиҳод дар масофаҳои 100 м ва 200 м бо услуби озод ва се эстафета шино мекард, аммо аз сабаби шикоятҳои ӯ, вазъи саломатии ӯ зери шубҳа қарор дошт.",sports
"Мисли собиқ қаҳрамони олимпӣ ва ҷаҳонӣ, Сайто ҳангоми маргаш раиси кумитаи тренингии Федератсияи дзюдои Ҷопон буд.",sports
"Кумитаи байналмилалии олимпӣ имрӯз дар ҷаласаи шӯрои иҷроияи худ дар Берлин овоз дод, ки ин намуди варзишро шомил намояд. Регби, махсусан иттифоқи регбӣ ва голф аз байни беш аз панҷ намуди дигари варзиш барои иштирок дар Олимпиада интихоб карда шуданд.",sports
Моҳи декабр бузургтарин мусобиқаи сол дар майдонҳои поло дар Лас Канитас баргузор мегардад.,sports
"Аз замони ба пойтахти Каталония кӯчиданаш, Видал дар 49 бозии клуб бозӣ кардааст.",sports
"Нигоҳ доштани мувозинати нерӯи солим, амалӣ кардани одатҳои гидратсия ва дарк кардани ҷанбаҳои мухталифи амалияҳои иловаҳо (иловаҳои хӯрокворӣ) метавонанд дар беҳтар кардани самаранокии варзишгарон кумак кунанд ва баҳрагирии онҳоро аз варзиш зиёд намоядн",health
"Сеюм, Ҳэмлин бист хол камтар дорад, вале аз Бауэр бо панҷ хол пешрав аст. Кейн ва Труекси хурдӣ бо 2 220 ва 2 207 имтиёзҳо мутаносибан дар ҷойҳои панҷум ва шашум мебошанд.",sports
Рекорди қаблии Надал бар зидди канадиҳо 7-2‑ро ташкил медиҳад.,sports
"Аз ин пештар, худи ҳамон рӯз Ҷарке дар вақти тамрини пеш аз мавсимӣ дар шаҳри Коверчанои Итолиё машқ мекард. Ӯ дар меҳмонхонаи даста пеш аз бозие, ки дар рӯзи якшанбе бар зидди Болония ба нақша гирифта буд, меистод.",travel
Тарси набудани нақлиёт эҳтимолияти иҷборан паси дарҳои баста ва бидуни мухлисони даста бозӣ кардани бозигаронро ба миён овард.,politics
"Томи Дример изҳор дошт: ""Луна аввалин маликаи Экстрим ба шумор мерафт. Аввалин мудири ман. Луна шаби пайдошавии ду моҳ аз олам гузашт. Мисли ӯ хеле беназир буд. Зани тавоно.""",entertainment
Лижарони лаҳистонӣ Мачей Крезел бо биноиши паст ва роҳбалад Анна Огажинска дар сабқати Super-G сенздаҳум шуданд. Лижарони Кореяи Ҷанубӣ Чон Сорк Парк дар сабқати нишастаи Super-G дар байни мардон бисту чорум шуд.,sports
"Барои огаҳ шудан аз хабарҳои тоза оиди мусобиқаҳо ва аз куҷо харидани чиптаҳо барои мусобиқаҳои поло, ба сомонаи «Asociacion Argentina de Polo» муроҷиат кунед.",the category is sports.
"Бозиҳо соати 10:00-и субҳ дар ҳавои хуб сар шуданд ва ба ғайр аз боридани борони нимаи субҳ, ки зуд тоза шуд, ин як рӯзи беҳтарин барои регбии 7 буд.",sports
"Арли Велазкес, ки аз Мексико мебошад, ҷойи понздаҳумро дар Super-G-и мардона (нишастан) ишғол намудааст. Адам Ҳолл, ки аз Зеландияи Нав мебошад, ҷойи нуҳумро дар Super-G-и мардона (рост истодан) гирифтааст.",sports
Бозии ниҳоии серия ҳафтаи оянда дар боғи Эллис дар шаҳри Йоханнесбург ҳангоми бозии Спрингбок бо Австралия амалӣ мешавад.,sports
"Дар шароити хуб назар ба пиёдагардӣ шумо метавонед масофаҳои каме бузургтарро тай кунед, аммо фақат шумо бидуни борхалтаи вазнин дар пайраҳаҳои обод хеле кам ба суръати пойгаи лижатозӣ ноил мегардед.",geography
"Бо ҳафт имтиёзи камтар Ҷонсон бо 2,243 хол дар ҷойи дуюм қарор дорад.",politics
Канионинг (ё каниониринг) - ин рафтан ба поёни дараи хушк ё пур аз об мебошад.,sports
"Робин Утаппа дар тӯбдиҳӣ аз ҳама бештар холҳоро ба даст овардааст, 70 давиш барои ҳамагӣ 41 тӯбзанӣ, 11 чоргона ва 2 шашгонаро задааст.",sports
"Намудҳои варзиши зимистона аз ҳама беҳтар дар минтақаҳои шимолӣ машҳуранд, ва итолиёҳо дар бозиҳои байналмилалӣ ва чорабиниҳои олимпӣ рақобат мекунанд.",sports
"Маручидор ҳамчун аввалин дар ҷадвал марраро расид, ва ӯ Нусаро бо шаш хол мағлуб сохт, ки вай дар навбати худ ҷои дуввумро ишғол намудааст.",politics
"Михаэл Шумахер сабқаташро наонқадар дер пас аз Алонсо анҷом дод, зеро ки дар задухӯрдҳои сершумор дар ҷараёни мусобиқа ба овезаи мошини ӯ зарар расонида шуд.",sports
