question,gemini_answer
حملے کے دوران کس کا ہتھیار کسی موقع پر فائرنگ کرنے میں ناکام رہا ہے؟,2
مندرجہ ذیل میں سے کس کھیل کو اولمپک پروگرام سے باہر کر دیا گیا تھا؟,3
مندرجہ ذیل میں سے کس اسپورٹس کو بین الاقوامی اولمپک کمیٹی نے گیمز میں شامل کرنے کے لیے ووٹ کیا؟,3
آرتھر گنیز نے اصل میں سینٹ جیمز گیٹ بریوری کو کتنے سال کے لئے لیز پر لیا تھا؟,4
گنیز ہر سال کتنے ارب ڈالر لاتا ہے؟,3
یورپی یونین کے کتنے ممالک میں H5N1 وائرس کی نشاندہی کی گئی ہے؟,3
H5N1 وائرس کا تازہ ترین کیس کہاں شناخت کیا گیا؟,1
امن بحال کرنے والوں کی وجہ سے پھیلی بیماری سے قبل ہیٹی کا سامنا آخری بار بیماری سے کب ہوا تھا؟,1
کس جگہ سے نکلنے والے فضلے نے بیماری کے پھیلاؤ میں کردار ادا کیا؟,2
آئرش حکومت کیا کرنے کا ارادہ رکھتی ہے؟,2
آئرلینڈ میں عارضی طور پر کیا قانونی یا جائز تھا؟,4
مشتبہ مجرم سے کیا تفتیش یا پوچھ تاچھ کی جا رہی ہے؟,1
نشان یا علامت کو تبدیل کرتے وقت، مشتبہ شخص نے کیا نہیں کیا تھا؟,3
اس پیسیج کے مطابق، مندرجہ ذیل میں سے کس چیز کا الزام انگریز استاد کارنو پر نہیں تھا؟,2
اقتباس کے مطابق رولینڈو مینڈوزا نے کس کو یرغمال نہیں بنایا تھا؟,2
اقتباس کی بنیاد پر، کون سے یرغمالیوں کی جلد رہائی کی تصدیق نہیں کی گئی تھی؟,1
اس پیسیج کے مطابق، برازیل میں ہم جنسی شادی کو قانونی حیثیت دینے کی حمایت میں دستخط کون جمع کر رہا ہے؟,1
مظاہرین اپنی درخواست کس کے حق میں دیں گے؟,3
آرمنڈ ورساسی کے بیان کے مطابق، ہجوم کے موسم پر ردعمل ظاہر کرنے سے پہلے براہ راست کیا ہوا؟,1
ورسیس کے مطابق، تیز ترین ہوائیں کب شروع ہوئیں؟,1
فریڈ (Fred) سے قبل، 35°W کے مشرق میں کتنے بڑے طوفان ریکارڈ کیے گئے تھے؟,3
جب فریڈ کیپ ورڈی جزیرے کے قریب واقع تھا، تو وہ کس سمت کی طرف بڑھ رہا تھا؟,4
مندرجہ ذیل میں سے کون سا اپنے پیشروؤں کے مقابلے میں تیز رفتار ہے؟,1
802.11n کو 802.11b کے ساتھ مطابقت رکھنے کے لئے کیا ضروری ہے؟,4
کامن ویلتھ گیمز میں تیراکی کی وجہ سے اولمپک گولڈ میڈلسٹ کتنے ایونٹس میں تھے؟,1
اولمپک گولڈ میڈلسٹ اپنے درد کے لئے دوا کیوں نہیں لے رہا تھا؟,4
اقتباس کے مطابق، زلزلے کی سرگرمی کے بارے میں الجھن کی وجہ کیا ہو سکتی ہے؟,1
اقتباس کے مطابق، مرحلے کی تبدیلی کب واقع ہوئی؟,3
چندریان -1 کی چاند کی جانچ کے بارے میں مندرجہ ذیل میں سے کون سا بیان درست نہیں ہے؟,1
مندرجہ ذیل میں سے کون سا بیان چاند کی ہی تحقیقات کی درست وضاحت کرتا ہے؟,2
اقتباس کی بنیاد پر، بیماری کے خلاف تحفظ کا کون سا پیمانہ آخری بار نافذ کیا جائے گا؟,3
یہ بیماری انسانوں میں کیسے منتقل ہوتی ہے؟,1
دوسرے جملے کی ناکامی کا کیا نتیجہ نکل سکتا ہے؟,2
اقتباس کے مطابق، دوسرا جملہ کب حذف کیا گیا؟,1
’’پاناما پیپرز‘‘ کس کو لیک ہوئے؟,2
اقتباس کے مطابق، برطانوی پریس نے دعویٰ کیا تھا کہ دولت چھپانے کے لیے استعمال ہونے والی بہت سی کمپنیوں کا انتظام کون چلا رہا تھا؟,3
مندرجہ ذیل میں سے کس طیارے کے حادثے میں سب سے زیادہ ہلاکتیں ہوئیں؟,1
ایران میں ہونے والے متعدد ہوائی حادثات کی وجہ مندرجہ ذیل میں سے کون سی نہیں ہے؟,2
مندرج ذیل میں سے کون سا عراق اسٹڈی گروپ کی رپورٹ میں شامل نہیں تھا؟,2
عراق اسٹڈی گروپ نے درج ذیل میں سے اپنی رپورٹ میں کس پر زور نہیں دیا؟,1
پولیس کے مطابق، پروینزانو کے دائیں ہاتھ کا آدمی کون سمجھا جاتا تھا؟,2
اس پیسیج کی معلومات کی بنا پر، فالکن کی موت کی وجہ کیا تھی؟,1
مندرجہ ذیل میں سے کون سا ہیتوشی سیتو کی ہی تعریفوں میں سے ایک نہیں ہے؟,1
ایواساکی نے قسمیں اٹھانے سے بچنے میں کہاں کامیابی حاصل کی؟,2
ایواساکی پر حملہ کس نے کیا؟,2
الونسو نے اپنی دوڑ کب ختم کی تھی؟,3
شوماکر کو اپنی دوڑ جلدی ختم کرنے کی وجہ کیا تھی؟,4
اقتباس کے مطابق، گرفتار افراد کے لیے رہا مقرر کرنا کس کا کام ہے؟,4
اس پیسیج میں مذکورہ عارضی پابندی کے حکم کے مطابق، گرفتاری دینے والے لوگوں کو 24 گھنٹوں سے زیادہ رکھنے کے لیے کس چیز کی اجازت دی جانی چاہیے؟,4
اقتباس کے مطابق، منسوخ کردہ رن آف کی وضاحت کے لئے کون سی وجہ کا استعمال نہیں کیا گیا تھا؟,2
سفارتکار بالآخر رن آف کو غیر ضروری کیوں سمجھتے تھے؟,3
FATA کے لیے عدالتی خدمات کون فراہم کرتا ہے؟,2
FATA کے ’’سیاسی ایجنٹس‘‘ کے بارے میں مندرجہ ذیل میں سے کون سا بیان درست نہیں ہے؟,3
ایما اسٹون کس اعزاز کے لیے نامزد ہوئی تھی؟,3
فلم کس اعزاز کے لیے نامزد نہیں ہوئی تھی,2
مندرجہ ذیل میں سے کون سا کام زلزلے کے بعد جاری رہا؟,1
اقتباس کے مطابق، زلزلے کی وجہ سے مندرجہ ذیل میں سے کن کو مستقل طور پر نقصان پہنچا؟,3
اقتباس کے مطابق، مندرجہ ذیل مسائل میں سے کون سا مسئلہ دستاویز میں شامل نہیں ہے؟,2
مندرجہ ذیل میں سے کیا فلسطین کی مانگ نہیں ہے؟,2
ایم اے نے کس ملک میں قانون کا مطالعہ کیا؟,1
اقتباس کے مطابق، ایم اے کی انتخابی فتح میں کس ملک کی حمایت نے مدد کی؟,4
جیسا کہ اقتباس میں بتایا گیا ہے، شہر چھوڑنے سے پہلے کیرولین ولسن نے کس کے لیے کام کیا؟,3
سیزن میں چار دوڑوں کے باقی رہتے ہوئے، ڈرائیورز چیمپئن شپ میں کون چوتھے مقام پر ہے؟,4
اقتباس میں ذکر کردہ دوڑ کے بعد، ڈرائیورز چیمپئن شپ میں کاہنے کے کتنے پوائنٹس ہیں؟,2
اقتباس کے مطابق، لوگوں نے کتنی مرتبہ حُجرِ شہابی کا گرتے ہوئے مشاہدہ کیا جو بعد میں مریخ کا ماخذ ثابت ہوا؟,2
جیسا کہ اقتباس میں ذکر کیا گیا ہے، چٹانوں کا وہ سچ کیا ہے جسے اصل میں مریخ پایا گیا ہے؟,4
شوماکر کب ریٹائر ہوئے؟,2
ماسا کب زخمی ہوئے؟,1
اقتباس کے مطابق، انتظام AOL کو کیسے متاثر کرے گا؟,1
مندرجہ ذیل میں سے کون سی چیز نئے انتظام کے بعد ختم ہو سکتی ہے؟,3
حملے میں مارے جانے والے کتنے لوگ پولیس اہلکار نہیں تھے؟,3
حملے کے مشکوک ملزم کی اطلاع کس نے دی؟,1
فاتح کو تمام ریاستوں سے منتخب کیے جانے کے فلوریڈا کے اسٹیٹس کے طور پر، میٹ رومنی کو کیا اعزاز دیا گیا؟,3
اقتباس کے مطابق، پرائمری الیکشن میں گنرچ کو کتنے فیصد ووٹ ملے؟,2
اقتباس کے مطابق، کاکس کے نتیجے کے بعد کس نے دوڑنا جاری نہیں رکھا؟,2
اقتباس کے مطابق، کاکس کے نتیجے کے بعد کس نے دوسرے امیدوار کے بارے میں اعلیٰ طرز پر بات کی۔,2
وہ واحد جگہ کون سی تھی جہاں 2015 سے قبل شو دکھایا گیا تھا؟,1
اسٹیشن شو کی وضاحت کس قسم کے چکر کے طور پر کرتا ہے؟,3
ڈیوڈ ہیڈلی نے کیا جمع کیا جس سے بالآخر جنگجو گروپ کو حملے میں مدد ملی۔,1
جنگجو گروپ نے ممبئی کا سفر کرنے کے لیے نقل و حمل کے کس ذرائع کا استعمال کیا تھا؟,3
کون سا بیان نڈال اور راونک کے برسبین اوپن میچ کے نتائج کی درست طور پر عکاسی کرتا ہے جس کا ذکر اقتباس میں کیا گیا ہے؟,1
اقتباس کے مطابق، پہلی باری کے بعد نڈال اور راونک کے میچ کی کیا اسٹینڈنگ تھی؟,2
Naked News کی تین نئی نشریات میں کون سی زبان کا پروگرام شامل نہیں ہے؟,3
اقتباس کے مطابق، Naked News کی نئی نشریات کہاں دستیاب نہیں ہوں گی؟,3
کتنے حریفوں نے جائنٹ سلالوم کو پورا نہیں کیا؟,4
مندرجہ ذیل میں سے کون سا بیان چیمپئن شپ میں دوڑ کے نتائج کی درست طور پر عکاسی کرتا ہے؟,2
NBA نے مندرجہ ذیل میں سے کسے معطل کرنے کا فیصلہ کیا؟,1
اقتباس کے مطابق، وائرس کے حوالے سے تفکّرات NBA کے لیے جس بات کا باعث بنے,4
اٹلانٹا تھریشرز کے خلاف گیم میں واشنگٹن کیپٹلز کے لیے گیم کو فتح کرنے والا گول کس نے کیا؟,1
کیپیٹلز بمقابلہ تھریشرز گیم کے دوران سیزن کا 60واں گول کس نے اسکور کیا؟,3
ناردرن راک بینک کو حکومت کی مدد کی ضرورت کب پڑی؟,4
اقتباس کے مطابق، مندرجہ ذیل میں سے کون سا بیان ورجن گروپ کے ناردرن راک بینک کے ساتھ معاملات کی وضاحت درست طور پر کرتا ہے؟,4
جیسا کہ اقتباس میں بتایا گیا ہے، کیوتو کے موسمی معاہدے پر دستخط کرنے سے کون سی قوم متاثر ہوئی ہے؟,1
آسٹریلیا کی سابق حکومت کا خیال تھا کہ کیوتو کی توثیق سے کسے نقصان ہوگا؟,2
ٹرائل میں شوٹرس کو کس پروگرام کے لیے بھرتی کیا گیا تھا؟,4
کون سا بیان پیسٹ کنٹرول ٹرائل کی درست طور پر عکاسی نہیں کرتا ہے؟,1
اقتباس کے مطابق، تقسیم کہاں پائی گئی تھی؟,4
اقتباس کے مطابق، کیا قیاس کیے گئے وقت سے کہیں پہلے ہوا؟,2
ایک ویڈیو گیم کے دوران حرکات میں ہیرا پھیری کرنے کے لیے کھیلنے والے کو کیا کرنے کی ضرورت ہوگی؟,4
ٹیلی ویژن کے ریموٹ کے مشابہ نظر آنے کے لیے کیا ڈیزائن کیا گیا تھا؟,2
ژنخوا خبر رساں ایجنسی کی تازہ ترین رپورٹ میں کیا نہیں کہا گیا تھا؟,2
ژنخوا کی نئی ایجنسی ی ابتدائی رپورٹ میں کیا نہیں کہا گیا تھا؟,4
ریڈیو پروگرام کے دوران سارہ ڈینیئس نے کیا اعلان کیا تھا؟,4
کس تک پہنچا نہیں جا سکا؟,4
میثاق کے ’’ایک بڑا قدم‘‘ ہونے پر کس نے تبصرہ کیا؟,3
مختلف ممالک کے لیے Słania نے کتنے ڈاک ٹکٹس تیار کیے؟,2
اقتباس کے مطابق، ٹنکی کے وینٹس سے مسلسل رساؤ کی ممکنہ وجہ کیا ہے؟,3
ریلیف والوز کیوں کو کیوں کھولا گیا؟,1
فی الحال نائنتھ وارڈ کتنے اونچے پانی میں ہے؟,3
قطرینہ کے طوفان کے دوران، نائنتھ وارڈ میں کیا ہوا؟,3
ہیملٹن نے مندرجہ ذیل میں سے کس کی تصدیق نہیں کی تھی؟,2
ایسی کون سی چیز ہے جس کا سائنسدان پتہ لگانا چاہتے ہیں؟,1
حوالے کے مطابق، بند کے دوران مقامی پولیس نے کیا کردار ادا کیا؟,3
بند کے دوران ٹیوب کے داخلی راستوں پر کیا ہوا؟,1
اقتباس کے مطابق، فوٹو گرافر کے گاڑی سے ٹکرانے سے پہلے کیا نہیں ہوا؟,4
گاڑی سے ٹکرانے سے پہلے فوٹوگرافر کیا کرنے کی کوشش کر رہا تھا؟,2
کون سا بیان وائرس کی مثبت جانچ کے بعد صدر کی حالت کو درست طریقے سے بیان نہیں کرتا؟,1
اقتباس کے مطابق، صدر کے بارے میں مندرجہ ذیل میں سے کون سا بیان درست ہے؟,3
اقتباس کے مطابق، سرطانی طوفان گونو کے کمزور ہونا جاری رہنے کی امید کب تھی؟,2
سرطانی طوفان گونو کے عروج پر ہوائیں کتنی تیز تھیں؟,3
مندرجہ ذیل میں سے کسے کیرینیا بریویس کی خاصیت نہیں سمجھا جاتا ہے؟,3
کیرینیا بریویس مندرجہ ذیل میں سے کیا کرنے سے قاصر ہے؟,2
اقتباس کے مطابق، سمندری طوفان فلیشیا کے نتیجے میں مندرجہ ذیل میں سے کیا واقع نہیں ہوا؟,4
طوفان فلیشیا کے بارے میں کون سا بیان غلط ہے؟,2
کون سا بیان 2009 ہنگری گرانڈ پری کے نتائج کی درست طور پر عکاسی کرتا ہے؟,3
ٹکر کب ہوئی,1
اقتباس کے مطابق، مندرجہ ذیل میں سے کس میں محققین کے خیال سے کم وقت لگا؟,4
مندرجہ ذیل میں سے کس کی محققین نے اطلاع نہیں دی تھی؟,3
کاؤ پریڈ (CowParade) کہاں ہو گی؟,2
مندرجہ ذیل میں سے کون سا بیان کاؤ پریڈ (CowParade) کو درست طور پر بیان کرتا ہے؟,4
روس کے II-76s کے استعمال کو برطرف کرنے کی کیا وجہ تھی؟,2
II-76 کیا ہے؟,3
سیمپسنس کے لیے تحریری ٹیم کو کس نے بھرتی کیا؟,2
فلوک کے مطابق، اسے مثبت تبصرے اور حوصلہ افزائی کون بھیج رہا تھا؟,4
اقتباس کے مطابق، وہ کون سی بات تھی جس کے بارے میں لوگ نہیں چاہتے تھے کہ خواتین بات کریں؟,3
اقتباس کے مطابق، کون سا کوکب سب سے زیادہ متحرک ہے؟,1
ایک شفاف مائع پر مشتمل ندیوں اور جھیلوں کی شناخت کس کوکب پر ہوئی ہے؟,2
ان نتائج میں سے کیا پنکھوں کی دریافت کا نتیجہ نہیں ہے؟,4
ڈایناسور کے پنکھوں میں کیا نہیں تھا؟,2
مندرجہ ذیل میں سے کون سا بیان ZMapp کے بارے میں درست نہیں ہے؟,2
مندرجہ ذیل میں سے کون سا بیان PALM ٹرائل کی وضاحت درست طور پر کرتا ہے؟,3
محققین کے خیال کے مطابق نئی چپ کہاں سب سے اہم ہوگی؟,1
تشخیصی آلہ بنانے کے لیے کون سا طریقہ استعمال کیا جائے گا؟,2
اقتباس کے مطابق، لوبیٹ اسکارپس کے بارے میں کون سا بیان درست نہیں ہے؟,4
اقتباس کے مطابق، زمینی ساختوں کے بارے میں کون سا نظریہ اس بات کی نشاندہی کرتا ہے کہ چاند پر ارضیاتی سرگرمی ہوتی ہے؟,4
اقتباس کے مطابق، ایسا کیا ہے جو فرد جرم عائد ہونے تک مزید نہیں ہوگا؟,1
اقتباس کے مطابق، مہر کنندگان کے لئے کیا موجودہ مسئلہ نہیں ہے؟,4
"برف کے علاوہ, اور کیا چیز بچاؤ کی کوششوں کو متاثر کر رہی ہے؟",2
رابٹس نے کس بابت کچھ کہنے سے صاف انکار کیا؟,3
رابرٹس کو کس موضوع پر بات کرنا غیر اخلاقی محسوس ہوا؟,4
لائٹ کی دو بیمز کہاں چمک رہی ہیں؟,1
اقتباس کے مطابق، مقام پر نئی فلک بوس عمارتیں کب تعمیر ہو رہی ہیں؟,4
کون سی معلومات سے پتہ چلتا ہے کہ سیون سسٹرس غار ہیں؟,1
سیون سسٹرس کے حرارتی سلوک کو کیسے دیکھا جاتا ہے؟,1
اقتباس کے مطابق، مشکوک شخص کے بارے میں کون سا بیان درست نہیں ہے؟,4
حملے کے حوالے سے حکام نے کن معلومات کی تصدیق کی ہے؟,2
ایلس پارک میں ہونے والے میچ میں کون سی ٹیمیں کھیلیں گی؟,3
اسپرنگ بوکس اپنا اگلا میچ کہاں کھیلیں گے؟,3
مندرجہ ذیل میں سے کس میں خلائی اسٹیشن کو مشن کے دوران پریشانی ہوئی؟,2
اقتباس کے مطابق، خلائی اسٹیشنز کے مشن کا مقصد کیا تھا؟,3
مندرجہ ذیل میں سے کون سا بیان کیس کے بارے میں درست نہیں ہے؟,4
مندرجہ ذیل بیانات میں سے کون سا کیس کی وضاحت درست طور پر کرتا ہے؟,4
اقتباس کے مطابق، تین سیزن پہلے وڈال نے کس کلب سے کھیلنا شروع کیا تھا؟,1
وڈال نے بارسا کے لیے کتنے گیم کھیلے؟,1
میچ میں مخالف ٹیم کون تھی؟,2
جارق ہوٹل میں کیوں قیام پذیر تھے؟,3
جکارتہ جیو فزکس ایجنسی وارننگ کیوں جاری نہیں کرے گی؟,4
اقتباس کے مطابق، زلزلہ کن چیزوں کا باعث بنا؟,1
ان میں سے کیا سورج اور دیگر تمام ستاروں کی سرگرمی کو متحرک کرتا ہے؟,3
ستارے کے راسبی نمبر کا تعین کیسے کیا جاتا ہے؟,1
آسٹریلیا کے فوری طور پر جمہوریہ بننے کی حمایت سروے میں شامل کتنے فیصد لوگ کرتے ہیں؟,2
جولیا گلارڈ کے مطابق، آسٹریلیا کو کب جمہوریہ بننا چاہیے؟,2
کون سی تنظیم قانونی تفتیش کے دائرہ میں ہے؟,3
کلیف اسٹیئرنس کس کمیٹی کے سربراہ ہیں؟,4
اقتباس کے مطابق، سوئس خاتون کے ساتھ کیا نہیں ہوا؟,2
کس کمپنی کو 2007 میں تائیوان پائیدار ایوارڈ دیا گیا تھا؟,3
ایس یو ایس ای پی سی کیا ہے؟,2
ڈاک کے دستاویزات غائب ہونے کا ذمہ دار کون تھا؟,3
اقتباس کے مطابق، گمشدہ دستاویزات کے حوالہ سے معذرت کس نے پیش کی؟,4
ڈیل پوٹرو کو اپنے شانہ کا مسئلہ حل کرنے کی ضرورت کب پڑی؟,3
پہلے ٹائی بریک کا نتیجہ کیا رہا؟,1
جیسا کہ اقتباس میں بتایا گیا ہے، مخصوص طور پر، کون مریض کے رابطے میں پایا گیا؟,2
اقتباس کے مطابق، ٹیکساس کے باشندوں سے خطاب کرتے ہوئے گورنر نے کس بات کی یقین دہانی نہیں کرائی؟,4
UW کے دو سابق طلباء کے ذریعہ کون سی خبروں کی تضمین تخلیق کی گئی تھی؟,4
اقتباس کے مطابق، ان میں سے کیا آونین کے خبروں کی تضمین کے امپائر میں شامل نہیں ہے؟,2
اقتباس کے مطابق، پولیس کے ذریعہ کس کی حفاظت کی جا رہی تھی؟,3
بڑھتی ہوئی ٹریفک کے ما بین توازن قائم کرنے کے لیے پولیس نے کب احتجاجیوں سے منتقل ہو جانے کے لیے کہا؟,4
ڈاکٹر ایہود یوآر کے ذریعہ کی گئی تحقیق کے بارے میں کیا سچ ہے؟,4
اقتباس کے مطابق، ڈاکٹر یوآر کو کس بارے میں شک ہے؟,2
مندرجہ ذیل میں سے کون سا بیان فلائٹ سی جی 4684 کے حادثے کی درست وضاحت نہیں کرتا؟,3
فلائٹ سی جی 4684 کو اپنی لینڈنگ منسوخ کیوں کرنا پڑی؟,4
اقتباس کی بنیاد پر، فرانسسزیک کوول کے تجربہ کے بارے میں مندرجہ ذیل میں سے کون سا بیان درست ہے؟,2
اوقیانوس سمندری طوفان ڈینیئل کے ممکنہ اثرات کا اندازہ لگانا کیوں مشکل ہے؟,3
اقتباس کے مطابق، اوقیانوس سمندری طوفان ڈینیئل کے بارے میں درج ذیل میں سے کون سا بیان درست نہیں ہے؟,4
اقتباس کے مطابق، کیا تجویز ہے کہ عالمی وبا پیدا کرنے سے پہلے اس بیماری کے ساتھ لازمی طور پر کیا ہونا چاہیے؟,1
اقتباس کے مطابق، طوفان فوزیان سے کتنا دور تھا؟,3
ایشیا پہنچنے پر جارج ڈبلیو بش کا استقبال کس نے کیا؟,4
صدر نے ایشیا کی تجارت میں توسیع کے بارے میں کب بات کی؟,3
اقتباس کے مطابق، حکومت کا مجموعی ہدف مندرج ذیل میں سے کون سا ہے؟,4
حکومت نے کیا اعلان کیا؟,1
اقتباس کے مطابق، کون سی معلومات معلوم ہے؟,1
کون سا بیان احتجاج کے حوالے سے درست نہیں ہے؟,1
گزشتہ CEP کی سبکدوشی کی تجویز کس نے دی؟,3
بیان کے مطابق نصر کے ایتھلیٹوں کے ساتھ بدسلوکی کے بعد امریکی جمناسٹکس کس چیز کی تائید نہیں کرتا؟,1
بیان کے مطابق، آگے بڑھتے ہوئے USA جمناسٹکس اور ریاست ہائے متحدہ اولمپک کمیٹی دونوں کا بنیادی مقصد کیا ہے؟,4
واقعہ کے وقت جہاز کہاں گامزن تھا؟ ,3
اقتباس میں بتائے گئے جہاز کے بارے میں کون سی حقیقت سچ نہیں ہے؟,2
امریکی فوجی کے حوالے سے بیان کس نے دیا؟,4
بیان کے مطابق، قیدی جنگجوؤں کی حفاظت کی ذمہ داری کس ملک نے سنبھالی؟,4
حادثہ کی وجہ کسے مانا جاتا ہے؟,2
حادثہ کس قسم کے خطہ میں ہوا؟,4
افسران کو سیلاب کے نتیجہ میں کس چیز کی توقع ہے؟,1
مندرجہ ذیل میں سے کسے ڈیم کی تعمیر نے مستقل طور پر متاثر کیا؟,4
اقتباس کے مطابق، ممکنہ حملوں کے بارے میں ریاست ہائے متحدہ کو انٹیل کس نے دی؟,3
مندرجہ ذیل میں سے کون سا بیان متشددین کے مبینہ حملے کے منصوبے کی درست طور پر وضاحت کرتا ہے؟,2
مندرجہ ذیل لوگوں میں سے کون وکیل نہیں ہے؟,4
یونانی قانونی برادری کے اندر کس گروپ کے لوگوں کا اسکینڈل کا حصہ ہونے کا ذکر نہیں ہے؟,3
انڈیا نے کتنی وکٹیں گنوائیں؟,2
اقتباس کے مطابق، اننگ کا سب سے بڑا اسکور کتنا تھا؟,1
مندرجہ ذیل میں سے کیا ایڈم کیورڈن کی مایوسی کا سبب نہیں ہے؟,1
اقتباس کے مطابق، سائٹ سے کیا ڈیلیٹ کیا گیا تھا؟,2
اقتباس کے مطابق، عامر خان مندرجہ ذیل میں سے کس کی حمایت نہیں کرتے ہیں؟,1
اقتباس کے مطابق، اپنی ذاتی رائے کے باوجود عامر خان مندرجہ ذیل میں سے کس کی حمایت کریں گے؟,3
پیٹرلینز کی وفات کب ہوئی؟,3
زیویر زیات کون ہے؟,2
ہوائی جہاز کے اندرونی کاموں کو سمجھ کر ایک فکرمند فلائر کو کس صورت حال میں فائدہ ہوگا؟,2
اقتباس کی بنیاد پر، قیمت سے باخبر مسافر کو مندرجہ ذیل میں سے کون سا آخر میں کرنا چاہیے,4
اقتباس کے مطابق، پرواز کی بہترین ممکنہ قیمتوں کو محفوظ بنانے کے لیے مسافروں کو پہلے کیا کرنا چاہیے؟,2
ڈلیوری کے ساتھ ساتھی کی ضرورت کب ہے؟,3
اقتباس کی بنیاد پر، بار بار اڑان بھرنے والی ایر لائن کا انتخاب کرتے ہوئے، آپ کو مندرجہ ذیل میں سے کس کو ترجیح دینی چاہیے؟,1
اقتباس کے مطابق، کون زیادہ سفر کرنے والوں کے پوائنٹس کی پیشکش کر سکتا ہے؟,4
اقتباس کے مطابق، شراب نوشی کی کثرت سے مندرجہ ذیل میں سے کون سی حسیتیں خراب ہو سکتی ہیں؟,2
جیسا کہ اقتباس میں بتایا گیا ہے، وہ کون سی چیز ہے جو الکحل کے نقصان دہ اثرات کو ممکنہ طور پر کم کر سکتی ہے؟,3
ایمسٹرڈم میں ملک کی قیمتیں کہاں سب سے زیادہ ہیں؟,1
کنال ضلع کو یونیسکو عالمی ثقافتی ورثہ سائٹ کے طور پر کیوں نامزد کیا گیا ہے؟,1
اقتباس کے مطابق، مندرجہ ذیل میں سے کیا Phnom Krom کو قابل دید بناتا ہے؟,1
اقتباس کے مطابق، Phnom Krom میں داخل ہونے کے لیے زائرین کے لیے کیا ضروری ہے؟,3
اقتباس کے مطابق، مندرجہ ذیل میں سے کیا سیاح کو انٹارکٹیکا جانے سے روک سکتا ہے؟,4
انٹارکٹیکا کا وہ کون سا حصہ ہے جس کا دورہ کوہ پیمائی میں دلچسپی رکھنے والا سیاح کر سکتا ہے؟,2
ماقبل جدید رصد گاہ کہاں واقع ہونے کا امکان ہے؟,1
جدید تحقیقی دوربین کہاں رکھے جانے کا امکان ہے؟,4
اقتباس کے مطابق، ساحل سمندر کے پُر سکون دن کے لیے کون سا علاقہ بہترین ہوگا؟,3
اقتباس کے مطابق، تیرنے کے لحاظ سے سب سے محفوظ حالات کہاں ہیں؟,2
