question,gemini_answer
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa konsidere kòm yon objektif nan mantalite panse konvèjan?",2
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa ta konsidere kòm yon mikwo-ekspresyon?",1
Kilès nan deklarasyon ki annapre la yo konsènan entèpretasyon mikwo-ekspresyon ki pa vre?,1
Kilès nan sa ki annapre la yo ki te vin pi enpòtan kòm rezilta Renesans lan? ,3
"Kòm rezilta Renesans lan, kilès nan sa ki annapre la yo ke yo te mete mwens aksan sou li?",1
Kilès nan sa ki annapre la yo ki pa reflete yon motivasyon pou itilize Entènèt pou kontinye ak relasyon?,3
Kilès nan sa ki annapre la yo ki pa reflete yon motivasyon pou itilize Entènèt pou enplike w pèsonèlman?,2
Kilè Ewòp delwès te sispann konte anpil sou enfliyans epi yo te kòmanse devlope pwòp estil pa yo?,1
Rezilta kisa itilizasyon bouton pou tache rad te ye? ,3
"Dapre pasaj la, kilès nan sa ki annapre la yo ke yo konsidere kòm yon solisyon solid alontèm pou pwoblèm anviwònman an?",3
"Dapre pasaj la, kilès nan solisyon ki annapre la yo ki pa ta konsidere kòm yon tretman pou sentòm pwoblèm anviwònmantal yo?",2
Nan ki peyi ki premye lagè ann Ewòp la te dewoule kote yo di pwoblèm santral la te gen rapò ak ekilib pouvwa olye li te gen yon kontèks relijye?,4
Ki lagè yo dekri pafwa kòm dènye ‘gè relijye’ a?,1
Kilès nan aspè ki annapre la yo nan Legliz Katolik yo pa te egzamine?,2
"Dapre pasaj la, ki moun yo te asasinen nan Versailles?",4
Kilès nan sa ki annapre la yo popilas la pa te fòse Wa ak Rèn lan fè?,3
Kilès nan sa ki annapre la yo ki pa te yon rezilta gè naval Grann Bretay ki pa konvansyonèl la?,3
Ki deklarasyon ki pa dekri avèk presizyon blokaj naval Grann Bretay la kont Almay?,4
"Dapre pasaj la, kiyès ki ta trè pwobableman gen yon dyagnostik Esklewoz Miltip?",1
"Dapre pasaj la, pou ki bagay patisipan nan aktivite regilye yo te bezwen plis sipò?",1
"Dapre pasaj la, kijan yo konn jwe eskrim òdinèman?",4
"Dapre pasaj la, kilès nan sa ki annapre la yo ki ta endikatè pi solid pou anpwazonnman entèn?",4
"Dapre pasaj la, ki premye etap ki apwopriye lè w ap evalye yon viktim?",1
Kilès nan deklarasyon ki annapre la yo ki pa reflete avèk presizyon pwosesis pou verifye yon viktim?,1
Kilès nan chanjman Revolisyon Fransè a te pwovoke ki te gen yon gwo enpak sou sitwayen klas travayè yo?,2
"Apre Revolisyon Fransè a, sou kisa siksè nan lame ak nan lòt metye yo te gen mwens tandans baze?",2
Ki sèvis piblik yo di ki lakòz plis mekontantman nan peyi devlope yo?,3
"Dapre pasaj la, kisa yo ka di sou sistèm transpò piblik yo?",3
"Dapre pasaj la, kilès nan sa ki annapre la yo ki kapab difisil pou evalye akòz chofè enprevizib yo?",4
Kilès nan sa ki annapre la yo ke yo itilize lè y ap reprezante yon sikilasyon trafik nan fason matematik?,4
Kisa Hershey ak Chase te itilize pou enplante ADN yo a? ,4
De kisa kapasite pou yon transmèt mitasyon bay desandan yo depann?,1
"Dapre enfòmasyon yo bay nan pasaj la, sou kisa divès efè mitasyon yo pa konte?",1
Kilès nan sa ki annapre la yo ki pa te yon rezon ki fè ansyen kilti yo te elve kabrit?,2
Objektif gòlf la se pran mwens kantite nan kisa?,2
"Sou yon teren gòlf, kikote zèb la koupe pi kout?",2
Ki objektif yon eksperyans òdinèman?,1
"Dapre pasaj la, kisa ki pa ede gide rechèch syantifik la?",1
"Dapre pasaj la, ki deklarasyon sou tònad yo ki pa vre?",3
"Dapre pasaj la, kilès nan deklarasyon ki annapre la yo ki dekri avèk presizyon pifò nan tònad yo?",4
Kilès nan sa ki annapre la yo lèzòm te kòmanse fè nan 16yèm syèk la?,4
Depi konbyen tan lèzòm ap agrandi objè avèk èd lantiy yo?,3
"Baze sou pasaj la, kisa gwòt Muhammad la di sou pratik espirityèl li oswa valè li yo?",1
"Dapre pasaj la, pou kisa yo te itilize Fè anpremye?",1
"Dapre pasaj la, poukisa yo te ranplase wou an bwa yo ak wou an fè?",4
"Dapre pasaj la, kisa ki te fasone moun yo pandan peryòd Womantis la?",2
Kilès nan deklarasyon ki annapre la yo ki pa reflete yon lide jeneral sou detèminism teknolojik? ,1
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa asosye ak rale bow a?",1
"Dapre pasaj la, kilès nan sa ki annapre la yo ki asosye ak son ki pi dou?",1
Fosil yo montre ke men yo te fini pa adapte pou yo itilize prensipalman pou kilès nan sa ki annapre la yo?,1
Kilès nan sa ki annapre la yo ki dekri falanj yon chenpanze avèk presizyon? ,3
Nan ki rezèvwa seleksyon retire nouvo varyasyon jenetik?,4
Ki pwosesis ki responsab ajoutman varyasyon jenetik?,3
"Dapre enfòmasyon ki nan pasaj la, kilès nan sa ki annapre la yo yon primat ta dwe manje pou rezoud yon “pwoblèm pwoteyin”?",3
"Dapre pasaj la, kilès nan pwoblèm ki annapre la yo ki pa akòz yon mank asid amine esansyèl?",1
Kijan manm yon sou-kilti espesyalman siyale asosyasyon yo souvan ak gwoup la?,4
"Dapre teyori ki prezante nan pasaj la, kisa ki ka rive yon timoun ki idantifye tèt li ak yon minorite rasyal yo deja fè lide sou li kòm minorite ki angaje l nan konpòtman menasan?",2
"Dapre pasaj la, konesans yon timoun sou lide ki deja fèt sou ras ka gen yon enpak sou kilès nan sa ki annapre la yo?",2
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa gen anpil chans annakò avèk edikasyon yon timoun sovaj?",2
"Dapre pasaj la, kilès nan sa ki annapre la yo ki dekri avèk presizyon konpòtman sovaj kay timoun yo?",2
"Dapre pasaj la, kilès nan pratik ki annapre la yo ki pa annakò avèk agrikilti ki oryante sibzistans?",2
Kilès nan sa ki annapre la yo ki dekri avèk presizyon pratik agrikilti pou sibzistans?,4
Nan ki kategori touris vizit nan yon mize ta tonbe?,3
"Dapre pasaj la, kisa ki ta ka yon priyorite pou vwayajè lwazi yo?",2
Kisa ki mansyone nan pasaj la kòm yon bagay ki te ede diminye laperèz chanjman nan legliz lokal la?,1
"Dapre pasaj la, ak kisa sa kapab ede lè yon moun konprann pwòp istwa pa l?",1
Kilès nan deklarasyon ki annapre la yo ki dekri avèk presizyon apwòch pòsmodèn aprantisaj la?,4
Kilès nan deklarasyon ki annapre la yo ki pa reflete avèk presizyon yon apwòch aprantisaj pòsmodèn?,2
"Apre ou fin reveye delibereman pandan peryòd somèy nòmal la, kilès nan sa ki annapre la yo ta jennen pwosesis entèripsyon somèy la?",3
Kilès nan sa ki annapre la yo ki pa yon deskripsyon egzat pou entèripsyon somèy?,1
"Amezi sèvo a eseye fè rèv je klè pi souvan, kisa ki ogmante?",4
Kilès nan efè negatif ki annapre la yo rèv je klè souvan ta ka gen sou kò a?,2
"Dapre pasaj la, kijan ekip konvansyonèl yo ak ekip vityèl yo sanble?",1
"Dapre pasaj la, ki deklarasyon konsènan ekip fizik yo ak vityèl yo ki pa vre?",1
Kilès nan sa ki annapre la yo ki pa yon bagay ki teyori kontni yo santre sou li?,1
Kilès nan sa ki annapre la yo ki pa yon objè nan règ twazyèm yo?,1
Kilès nan sa ki annapre la yo ki pa dekri fòma fotografi 35mm la?,3
"Dapre pasaj la, amezi fabrikan yo ogmante kalite a nan pwodiksyon lantiy yo, kijan objektif zoum yo te amelyore?",3
"Dapre enfòmasyon ki nan pasaj la, kilè yon objektif zoum ta ka pi bon pase yon objektif prensipal?",1
Kilès nan sa ki annapre la yo ki pa ta konsidere kòm yon deskripsyon egzat sou Mit?,4
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa yon konsantrasyon sou Mit?",1
"Dapre pasaj la, ki moun ki te petèt kòmanse yon sosyete agrikilti?",4
"Dapre pasaj la, gwoup ki te lachas moas yo, se premye abitan kikote yo te ye?",2
Nan ki senaryo itilizasyon metòd origami Pureland lan benefisye pliyè a?,4
Kilès nan sa ki annapre la yo ki pa dekri avèk presizyon origami Pureland?,1
"Dapre pasaj la, kikote ki pa asosye ak Sivilizasyon Valley Indus la?",3
Kilès nan sa ki annapre la yo ki pa mansyone kòm yon non posib pou Sivilizasyon Laj Bwonz ki diskite nan pasaj la?,3
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pwodui yon benefis sou long peryòd?",1
"Dapre pasaj la, kilès nan sa ki annapre la yo yon moun ta ka bay priyorite si li konsantre l sou avantaj imedya?",4
"Dapre pasaj la, ki moun ki te kouvri yon pòsyon enpòtan nan depans pou lagè yo?",4
Ki peryòd tan ki te vini anvan laj Tanpliye yo?,3
Ki peryòd tan ki te vini apre laj Tanpliye yo?,1
Ki tretman oswa pwosedi medikal ki pa mansyone kòm sa doktè ak chirijyen yo te itilize pandan Anpi Women an?,1
"Dapre pasaj la, kilès nan sa ki annapre la yo ke yo pa atribiye a pwogrè ki te fèt nan domèn medikal pandan Anpi Women an?",3
De kisa kapasite pou wè depann?,1
Sou kisa varyasyon estrikti zye ant òganis yo depann?,2
"Dapre pasaj la, ki deklarasyon sou Sikis ki pa dekri relijyon an avèk presizyon?",2
"Dapre pasaj la, kilès nan sa ki annapre la yo ki konsidere kòm yon aspè debaz nan sistèm kwayans Sikh la?",1
"Dapre pasaj la, sou kisa timoun ki gen Twoub Defisitè Atansyon ta ka gen difikilte pou konsantre?",1
"Dapre pasaj la, poukisa timoun ki gen Twoub Defisitè Atansyon yo gen tandans angaje yo nan konpòtman ki riske?",4
"Dapre enfòmasyon ki nan pasaj la, kilès nan sa ki annapre la yo ki pa yon egzanp echafodaj?",1
Kilès nan sa ki annapre la yo ki pa dekri avèk presizyon konsèp echafodaj la?,3
"Dapre pasaj la, ki karakteristik MySpace ki ta ka benefisye elèv ki gen pwoblèm avèk lekti?",1
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa te fè pati repons Krushchev pou emèt travayè yo?",3
Kilès nan sa ki annapre la yo ki pa te yon kòz emèt nan Polòy yo?,4
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa te afekte relasyon ant URSS ak USA?",2
Kilès nan sa ki annapre la yo ki pa dekri avèk presizyon objektif pou voye enpilsyon nè nan tout kò a?,1
Kisa ou ka jwenn nan Plato Gizeh?,4
Ki objektif Gwo Piramid lan?,2
Kilès ki responsab konesans nou sou metè dife ki te detwi tanp lan?,3
Kisa ki yon deklarasyon egzat konsènan rekonstriksyon tanp Atemis la?,4
"Dapre pasaj la, kilè ki pi bonè yon espès te kapab mache sou de janm?",1
Kilès nan espès ki annapre la yo ki te mache regilyèman sou de pye?,2
Kisa marin Alman an te eseye akonpli pandan WWII?,2
"Dapre enfòmasyon yo bay nan pasaj la, kilès ki te gen plis siksè nan gè naval la pandan Kanpay Atlantik Nò a?",1
Kisa ki pa te egziste lè Asiryen yo te itilize kavalri?,1
Kijan batay ki itilize kavalri dewoule?,3
"Dapre pasaj la, kikote ou pa t ap jwenn yon sitwayen Babilòn mwayen?",4
Kilès nan sa ki annapre la yo ki te fèt pou prèt yo presizeman?,2
Kilè wa Tutankhamun te vin popilè?,3
Kisa ki te fè wa Tutankhamun yon wa Ejipsyen byen koni?,1
Kisa powèt grèk Homère pa te kapab fè?,2
Ki grèk selèb yo konnen pou yon lòt bagay ki pa literati?,3
Kikote fanmi ebre a te pase yon gran pati nan tan yo?,1
Kisa ki pa te trè enpòtan pou fanmi ebre a?,3
Kilès nan sa ki annapre la yo ki pa dekri kòm yon diferans ant peyi Eskandinav yo?,2
Ki moun ki te rete nan Groenland an premye?,1
Ki gwoup ki ta prefere dine san chèz?,3
Kilès nan sa ki annapre la yo ki pa t ap fè pati yon fèt ansyen Women?,4
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa gen anpil chans pou gen yon enpak dirab?",2
"Dapre pasaj la, kisa ki anvan yon nasyon?",3
Ki deklarasyon sou Drukgyal Dzong ki pa vre?,1
Ki deklarasyon ki dekri avèk presizyon rezilta dife a nan Drukgyal Dzong lan?,3
Kilès nan deklarasyon ki annapre la yo sou Kanmbòdj ki vre?,4
Kilès nan deklarasyon ki annapre la yo ki dekri avèk presizyon envazyon Kanmbòdj yo?,4
Kilès nan sa ki annapre la yo Dutch East India Company pa te fè pandan tan yo nan Taywann?,4
Kisa Trete Shimonoseki an te etabli?,4
Kijan yo mezire nivo pH yon pwodui chimik?,3
Kisa yo te retire nan yon idwojèn lan?,4
Kilès nan deklarasyon ki annapre la yo ki pa dekri avèk presizyon yon fyète lyon?,3
Kilès nan deklarasyon ki annapre la yo ki pa dekri avèk presizyon konpòtman lyon yo?,4
Ki tip predatè ki chase lapen yo kouraman?,3
Kilès nan sa ki annapre la yo pi piti chat souvan chase?,1
Kilès nan sa ki annapre la yo ki pa fè pati metòd lachas yon oselo?,2
Kilès nan sa ki annapre la yo ki pa dekri yon oselo avèk presizyon? ,3
Kilès nan sa ki annapre la yo ki pa ta konsidere kòm pi gwo fòs yon tig?,2
"Dapre pasaj la, kilès nan sa ki annapre la yo ki yon diferans ant tig ak lyon?",2
"Dapre pasaj la, kisa Robert Hooke te fè anvan lòt byolojis yo?",1
Kisa orijin mo “selil” vle di?,2
"Dapre pasaj la, pifò bèt yo gen kapasite pou yo fè kisa?",2
"Dapre pasaj la, kisa kèk bèt pa genyen?",3
Kisa ki ede plant yo nan pwosesis fotosentèz la?,4
Kisa moun ekspire ke plant yo enspire?,4
"Dapre pasaj la, kilès nan egzanp ki annapre la yo ki ta anpeche pwosesis evolisyon an?",1
Kilès nan deklarasyon ki annapre la yo ki pa dekri avèk presizyon pwosesis spesyasyon an? ,1
Ki pati nan sistèm sikilasyon an ki pote san nan direksyon kè a?,4
Ki tib ki pi piti nan sistèm sikilasyon an?,1
Kilès nan sa ki annapre la yo kapasite yon ensèk pou repliye zèl li ogmante?,2
Kilès nan sa ki annapre la yo ki pa mansyone nan pasaj la kòm yon bagay ki afekte kapasite yon ensèk pou l vole?,2
Kilès nan karakteristik ki annapre la yo ki pa souvan asosye ak dinozò yo?,2
Kilès nan sa ki annapre la yo ki pa konsidere òdinèman kòm yon karakteristik komen kay zwazo ak dinozò?,3
"Dapre pasaj la, ki pati nan yon plant sikad yon Triceratops ta gen anpil chans manje?",1
"Dapre pasaj la, kilès nan sa ki annapre la yo yon Triceratops ta gen plis chans pou manje? ",2
"Dapre pasaj la, kilès nan espò ki annapre la yo ki gen anpil chans pou li trè popilè nan rejyon ki pi nan nò Itali?",3
"Dapre enfòmasyon yo bay nan pasaj la, kilès nan espò ki annapre la yo ki te ranpòte yon chanpyona mondyal pou Itali?",1
Apre ki evènman sèten pati nan Liksanbou te vin Bèlj?,2
Kilès nan sa ki annapre la yo ki te afekte netralite Liksanbou?,1
Konbyen kilomèt kare sipèfisi total Tiki ye an Ewòp?,4
"Dapre pasaj la, apeprè konbyen mil longè Tiki genyen?",1
Pou kisa yo itilize lang Laten an nan vil Vatikan?,1
"Nan vil Vatikan, pou kisa yo pa itilize Italyen?",3
"Dapre pasaj la, kilès nan sa ki annapre la yo ki benefisye nan melanj son sou òdinatè sofistike?",1
"Dapre pasaj la, nan ki kote ki te gen majorite kay ak twalèt ki ka flòch ak chas dlo?",1
Nan kilès nan kote ki annapre la yo ou te jwenn sistèm dlo egou avanse?,1
Kilès nan sa ki annapre la yo ki lakòz yon patinè vire?,1
"Dapre pasaj la, kilès nan sa ki annapre la yo ki dekri avèk presizyon kre ki sou lam yon paten glas modèn?",3
"Dapre pasaj la, ki pwosesis ki pèmèt atòm yo elimine enèji ki depase nan limyè a?",1
Kisa ki lakòz yon atòm emèt yon foton?,2
"Dapre pasaj la, kisa ki pral alafen lakòz yon anpoul limyè sispann travay?",3
Kilès nan sa ki annapre la yo ki ta ka danjere si w manyen l pandan w ap ranplase yon anpoul limyè?,3
"Dapre pasaj la, kisa ki rive lè yon nwayo divize?",2
Kilès nan sa ki annapre la yo ki reflete apèl long distans yo tounen desann sou Latè,2
Kilès nan ki annapre la yo ke yo itilize pou mete yon teleskòp nan lespas?,2
Kisa ki ta dwe note apwopo yon evènman siklik pou swiv pasaj tan an?,1
"Dapre pasaj la, ki aspè nan yon evènman yo itilize tan pou konpare l?",1
"Dapre pasaj la, kilès nan sa ki annapre la yo ki konsidere kòm òdinè pou yon eritye twòn?",2
"Dapre enfòmasyon yo bay nan pasaj la, kisa Charles te premye ki fè l?",3
Nan ki peyi flòt Trygvasson an te soti?,4
Nan ki epòk nan listwa Almay te egzèse yon gwo enfliyans kiltirèl sou Estoni?,3
Kisa ki te enfliyanse lang Estonyen an?,2
"Dapre pasaj la, kantite moun ki pale Endi natifnatal varye selon ki faktè?",1
Kilès nan sa ki annapre la yo ki se yon deklarasyon vre sou lang Endi ak Oudou?,2
Kilès nan sa ki annapre la yo ki pa yon reyalite egzat sou alfabè Hangeul la?,1
Alfabè Hunmin Jeongeum te finalman chanje vin kisa?,2
"Dapre pasaj la, ki lang ki te enfliyanse ak Sanskrit?",4
"Dapre pasaj la, akòz kisa itilizasyon Sanskrit te diminye?",4
"Dapre pasaj la, kilès nan sa ki annapre la yo ki se yon deklarasyon egzat konsènan gravite sou Io?",4
"Dapre pasaj la, kilès nan deklarasyon ki annapre la yo ki dekri avèk presizyon kouch ekstèn Lalin nan?",4
"Dapre pasaj la, kikote kwout Lalin lan pi epè?",3
"Dapre pasaj la, kilès nan sa ki annapre la yo kèk moun kwè?",3
Kisa ki vin pi fen amezi w ap deplase pi lwen sant Solèy la?,3
"Dapre pasaj la, ki pati nan solèy la ki vizib apati Latè?",3
Kilès nan obsèvasyon ki annapre la yo ki te ede afime teyori Copernicus la?,1
Kilès nan sa ki annapre la yo Galileo Galilei te obsève an 1610?,2
"Dapre pasaj la, apati kikote Flèv Amazon lan kolekte dlo?",1
Ki distenksyon yo pa atribye ba Flèv Amazon lan?,3
Ki branch travay ki mansyone nan pasaj la ki anplwaye mwens kantite Venezyelyen?,3
"Dapre pasaj la, kilès nan sektè ki annapre la yo ki anplwaye pi gwo kantite Venezyelyen?",1
"Dapre pasaj la, kisa fizyon pèmèt zetwal yo fè?",3
Kilès nan sa ki annapre la yo yon retaktè fizyon itil ta ka kreye?,4
Kisa konpozisyon chimik dlo ye?,4
"Lè dlo chanje fòm, kisa ki pral rete menm jan?",1
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa te yon pwoblèm pou trèz Eta yo lè yo t ap eseye enpoze sèten lwa?",1
"Dapre pasaj la, ki deklarasyon ki reflete avèk presizyon eta gouvènman santral la pandan Gè Revolisyonè a?",3
Kijan yo ekri mo ki sou do Deklarasyon Endepandans lan?,3
Pou kilès nan sa ki annapre la yo Sengapou selèb?,1
Kisa ki Vanda Miss Joaquim lan?,2
"Dapre pasaj la, ki kalite nan piramid Gizeh yo ki pa te gen chans pou fè Ejipsyen Nouvo Wayòm lan sezi?",1
"Dapre pasaj la, kikote bèt ki manje manje fèy yo vwayaje soti nan pouswit lapli yo?",2
"Dapre pasaj la, apati ki zòn bèt ki manje fèy yo pati kèk moman ozalantou avril?",2
Envazyon ki peyi Operasyon Lyon Lanmè a te ye?,2
Kòman Almay te rele atak sou Grann Bretay lan?,2
Kisa ki pa mansyone kòm yon etap nesesè nan plan Itali pou pran peyi Afriken yo?,2
"Dapre pasaj la, kisa ki te konsidere kòm objektif prensipal Itali nan lagè a?",1
Ki moun ki te tabli relasyon amikal avèk anvayisè yo?,2
"""Kiyès alye yo ki te enplike nan """"Operation Dragoon"""" lan te ye?""",1
Devlopman ki teknoloji ki te lakòz soumaren yo kòmanse vwayaje anba dlo?,4
"Pandan premye itilizasyon yo, nan ki domèn soumaren yo te gen yon pòte trè limite?",3
"Dapre pasaj la, kiyès ki te vyole yon akò? ",4
Kilès nan sa ki annapre la yo Lame Wouj la pa te fè?,1
Kisa ki te pase enjenyè an chèf dizyèm lame Italyen an?,3
Kikote yo te touye Italo Balbo?,4
"Dapre pasaj la, kilès nan teknik ki annapre la yo ki se yon pati enpòtan nan meditasyon Tibeten?",1
"Dapre pasaj la, kijan chakra yo aktive pandan “sant” meditasyon tibeten an?",2
Kilès ki te prezante dezyèm chante devosyonèl la pandan pwogram nan?,4
"Dapre pasaj la, kimoun ki te prezante yon chante devosyonèl pandan ofrann manje a?",1
Kisa ki te avan dènye pèfòmans lan nan aswè a?,1
Ki nasyonalite Alessandro Safina?,4
"Dapre pasaj la, kilès nan deklarasyon ki annapre la yo ki pa vre?",1
"Dapre pasaj la, kimoun ki te fè yon kòmantè konsènan nivo chalè enkonfòtab la?",2
Kikote ki te gen yon pàn kouran akòz aktivite tsunami an?,1
"Dapre pasaj la, kijan pàn kouran an te afekte Tonga?",4
Kilè lapolis te kapab sèvi ak zam rada li yo pou kontwole vitès Jonny Reid ap kondi?,1
"Dapre pasaj la, poukisa li te difisil pou lapolis Nouvèl Zelann te kontwole vitès Jonny Reid?",2
Kikote tranbleman a te santre parapò ak Butte?,1
Kisa ki te pase pandan emèt la nan Abu Ghraib?,4
Poukisa prizon Irak la te vin genyen notoryete? ,4
Ki tip evènman ki ta dwe òganize nan War Memorial Stadium Maui an?,3
Kiyès finalman ki te bay yon eksplikasyon konsènan anilasyon evènman an?,2
Kimoun plizyè nan rezidan Bichkek yo panse ki te responsab piyaj la?,3
Kimoun ki te blame manifestan ki soti nan sid yo pou piyaj la?,1
Kilè Ring te gen ogmante lavant?,1
Kilè Jamie Siminoff te deside kòmanse Ring?,1
Pou ki bagay chak epizòd Reading Rainbow te ofri rekòmandasyon pou timoun yo?,4
Kisa ki te petèt kontribye nan anilasyon seri Reading Rainbow a?,1
Kilès nan sa ki annapre la yo ki pa te yon agiman responsab yo bay pou Amstèdam ak mize a konsènan pyebwa a?,1
"Dapre yon enspektè anchèf pou RSPCA a, pou kilès nan sa ki annapre la yo enspeksyon yo ta dwe estanda?",4
"Dapre pasaj la, kisa ki ta ka ede ranfòse enpòtans byennèt bèt yo pou travayè abatwa Ostralyen yo?",1
"Dapre pasaj la, ki metye moun yo te arete a?",1
"Dapre pasaj la, pandan y ap gaye nouvèl sou yon lòt arestasyon, yo t ap fè antèman pou konbyen viktim?",4
"Kòm reyaksyon ak manifestasyon yo, ki peyi ki pa te avanse avèk akò ACTA li te siyen an?",2
"Dapre pasaj la, kilès nan peyi ki annapre la yo ki te deside ranvwaye pwosesis pou antre nan ACTA?",4
Konbyen moun ki te blese akòz ensidan iPod ki chofe twòp yo?,1
Kimoun ki te di ke ensidan sichofaj yo pa te trè grav?,4
"Pandan diskou li a, kisa Steve Jobs te di Apple te pral reyenvante?",2
Kisa objektif diskou dezèdtan Steve Jobs la te ye?,3
Kisa Cristina Fernandez de Kirchner te anonse nan Teyat Ajantin lan?,1
Kikote Cristina Fernandez de Kirchner te anonse entansyon l pou l kandida?,3
Ki rezilta ACMA te genyen anrapò ak Big Brother?,1
Ki paramèt medya yo dwe respekte pou yo konsidere kòm kontni Entènèt?,2
Kimoun ki lidè nan Pati Liberal Ostrali a?,2
Poukisa Ostrali pa deja gen yon endistri nikleyè?,1
Ki skiyè ki te fè konpetisyon avèk èd yon gid?,3
Ki peyi ki te fini dizyèm nan Super-G pou kategori fanm kanpe yo?,1
"Dapre pasaj la, ki deklarasyon sou Blake ki pa egzat?",2
"Dapre pasaj la, kilès nan sa ki annapre la yo ki pa te rive Blake?",3
Pou ki bagay yo p ap sèvi avèk fon ONI an pou rechofman klimatik la?,2
"Dapre pasaj la, kisa ONI espere sove?",3
Kilès nan sa ki annapre la yo Albert Muchanga pa te site kòm yon bagay yo te bezwen dakò sou li toujou?,1
"Dapre pasaj la, poukisa echanj yo ka kòmanse an Jiyè?",2
"Dapre pasaj la, de kisa The Atlanta Journal-Constitution te akize responsab edikasyon yo?",3
