question,gemini_answer
Ֆրանսիական հեղափոխությամբ դրդված փոփոխություններից ի՞նչն է էական ազդեցություն ունեցել բանվոր դասակարգի քաղաքացիների վրա:,2
Ֆրանսիական հեղափոխությունից հետո ռազմական և այլ մասնագիտություններում հաջողությունն ինչի՞ վրա էր ավելի քիչ հիմնված:,2
Պետական ո՞ր ծառայությունն է ամենաշատ դժգոհությունն առաջացնում զարգացած երկրներում։,3
Ըստ տվյալ հատվածի՝ ի՞նչ կարելի է ասել հասարակական տրանսպորտի համակարգերի մասին։,3
Համաձայն տվյալ հատվածի՝ ստորև նշվածներից ի՞նչը կարող է վարորդների անկանխատեսելիության պատճառով դժվար լինել գնահատել:,4
Հետևյալներից ի՞նչն է օգտագործվում երթևեկության հոսքը մաթեմատիկորեն ներկայացնելիս:,4
Ի՞նչ են օգտագործել Հերշին և Չեյզը իրենց ԴՆԹ-ն փոխպատվաստելու համար: ,4
Ինչի՞ց է կախված սերունդներին փոխանցվելու մուտացիայի ունակությունը:,1
Հիմնվելով տվյալ հատվածում տրված տեղեկատվությանը՝ ինչի՞ վրա չեն կարող հիմնվել մուտացիաների տարբեր ազդեցությունները:,1
"Հետևյալներից ի՞նչը պատճառ չէր հանդիսանում, որ հին մշակույթները այծեր էին պահում:",2
Գոլֆի նպատակն ինչի՞ նվազագույն քանակությունն է:,2
Գոլֆի դաշտում որտե՞ղ է ավելի կարճ կտրված խոտը:,2
Ո՞րն է փորձի հիմնական նպատակը:,1
Ըստ տվյալ հատվածի՝ ի՞նչը չի օգնում ուղղորդել գիտական հետազոտությունը:,1
Ըստ տվյալ հատվածի՝ տորնադոների մասին ո՞ր պնդումն է ճիշտ:,4
Ելնելով տվյալ հատվածից՝ հետևյալ պնդումներից ո՞րն է ճշգրիտ նկարագրում տորնադոների մեծ մասը։,4
Հետևյալներից մարդիկ ի՞նչն են սկսել անել 16-րդ դարում։,4
"Որքա՞ն ժամանակ է,որ մարդիկ մեծացնում են առարկաները ոսպնյակների միջոցով:",3
Տվյալ հատվածի հիման վրա ի՞նչ է ասում Մուհամմեդի քարանձավը նրա հոգևոր պրակտիկաների կամ արժեքների մասին:,1
Ըստ տվյալ հատվածի՝ ինչի՞ համար է առաջինը երկաթն օգտագործվել։,4
Ըստ տվյալ հատվածի՝ ինչո՞ւ են փայտե անիվները փոխարինվել երկաթե անիվներով։,4
Ըստ տվյալ հատվածի՝ ի՞նչն էր ձևավորում անհատներին ռոմանտիզմի ժամանակաշրջանում։,2
Հետևյալ պնդումներից ո՞րը չի արտացոլում տեխնոլոգիական դետերմինիզմի ընդհանուր գաղափարը: ,1
Ըստ տվյալ հատվածի՝ ստորև նշվածներից ի՞նչը կապված չէ աղեղը քաշելու հետ։,2
Ըստ տվյալ հատվածի՝ ստորև նշվածներից ի՞նչն է կապված ավելի մեղմ ձայնի հետ.,3
"Բրածոները ցույց են տալիս, որ ձեռքերը, ի վերջո, հարմարվեցին, որպեսզի հիմնականում օգտագործվեն ինչի՞ համար։",1
Նշվածներից ի՞նչն է ճշգրիտ նկարագրում շիմպանզեի ֆալանգները: ,3
Որ փուլից է ընտրությունը վերացնում նոր գենետիկ տատանումները:,4
Ո՞ր գործընթացն է պատասխանատու գենետիկ տատանումների ավելացման համար:,3
Ելնելով տվյալ հատվածի տեղեկություններից՝ դրանցից ո՞րը պետք է ուտի պրիմատը՝ «սպիտակուցային խնդիրը» լուծելու համար:,3
Համաձայն տվյալ հատվածի՝ հետևյալ խնդիրներից ո՞րը չի առաջանում էական ամինաթթուների պակասից։,1
Որոշակի ենթամշակույթի անդամներն ի՞նչ հաճախականությամբ են իրենց կապը պահում խմբի հետ:,4
"Համաձայն տվյալ հատվածում ներկայացված տեսության՝ ի՞նչ կարող է պատահել երեխայի հետ, ով նույնականացնում է իրեն ռասայական փոքրամասնության հետ, ում բնորոշ է սպառնալից վարքագիծ դրսևորելու կարծրատիպը:",2
Ըստ տվյալ հատվածի՝ հետևյալներից ինչի՞ վրա կարող է ազդել երեխայի՝ ռասայական կարծրատիպերի իմացությունը։,2
"Համաձայն տվյալ հատվածի, հետևյալներից ի՞նչը չի համապատասխանում վայրի երեխայի դաստիարակությանը:",2
Համաձայն տվյալ հատվածի՝ ստորև նշվածներից ո՞րն է ճշգրիտ նկարագրում երեխաների կատաղի վարքը:,2
Ելնելով տվյալ հատվածից՝ ստորև բերված պնդումներից ո՞րը համահունչ չէ բնական նյութերի վրա հիմնված գյուղատնտեսությանը:,2
Հետևյալներից ո՞րն է ճշգրիտ նկարագրում բնական նյութերի վրա հիմնված գյուղատնտեսության պրակտիկան:,4
Զբոսաշրջության ո՞ր տեսակին է պատկանում թանգարան այցելելը:,3
Ըստ տվյալ հատվածի՝ ի՞նչը կարող է առաջնահերթ լինել ժամանցի սիրահար ճանապարհորդների համար։,2
Ի՞նչն է տվյալ հատվածում հիշատակվում որպես տեղի եկեղեցու ներսում փոփոխությունների վախը նվազեցնելու գործոն:,1
"Ըստ տվյալ հատվածի, ինչի՞ն կարող է օգնել սեփական պատմության ըմբռնումը:",3
Հետևյալ պնդումներից ո՞րն է ճշգրիտ նկարագրում ուսուցման հետմոդեռն մոտեցումը:,4
Հետևյալ դրույթներից ո՞ր մեկը ճշգրիտ չի արտացոլում հետմոդեռն ուսուցման մոտեցումը:,2
Սովորական քնի ընթացքում նպատակաուղղված արթնանալուց հետո հետևյալներից ի՞նչը կխանգարի քնի ընդհատման գործընթացին:,1
Հետևյալներից ո՞րը քնի ընդհատման ճշգրիտ նկարագրություն չէ:,4
"Ի՞նչն է ավելանում, երբ ուղեղը փորձում է ավելի հաճախ պարզ երազներ տեսնել:",4
Հետևյալ բացասական հետևանքներից ո՞րը կարող է հաճախակի գիտակցաբար երազների ազդեցություն ունենալ օրգանիզմի վրա։,1
Ըստ տվյալ հատվածի՝ ինչո՞վ են նման սովորական և վիրտուալ թիմերը:,1
Ելնելով տվյալ հատվածից՝ ֆիզիկական և վիրտուալ թիմերի վերաբերյալ ո՞ր պնդումն է ճիշտ:,3
Հետևյալներից ինչի՞ վրա չեն կենտրոնացած բովանդակության տեսությունները:,1
Հետևյալներից ո՞րը երրորդների համար կանոնի օբյկտ չէ.,1
Հետևյալներից ո՞րը չի նկարագրում 35 մմ լուսանկարչական ձևաչափը:,3
"Համաձայն տվյալ հատվածի, քանի որ արտադրողները բարձրացնում են ոսպնյակների արտադրության որակը, ինչպե՞ս են բարելավվել խոշորացման ոսպնյակները:",3
Ըստ տվյալ հատվածի՝ ե՞րբ կարող է խոշորացման ոսպնյակը գերադասելի լինել հիմնական ոսպնյակից:,1
Հետևյալներից ո՞րը չի համարվի միստիցիզմի ճշգրիտ նկարագրություն:,4
Համաձայն տվյալ հատվածի՝ ստորև նշվածներից ո՞րը միստիցիզմի կիզակետ չէ։,1
Ըստ տվյալ հատվածի՝ ո՞վ կարող էր գյուղատնտեսական հասարակություն հիմնել։,1
"Համաձայն տվյալ հատվածի,խումբը,որը որսացել է մոաներ, ո՞ր վայրի առաջին բնակիչն է եղել։",2
Ո՞ր սցենարի դեպքում Փյուըրլենդ օրիգամիի մեթոդի օգտագործումը օգուտ կբերի ծալապատման սարքի արտադրությանը:,4
Հետևյալներից ո՞րը ճշգրիտ չի նկարագրում Փյուըրլենդ օրիգամին:,1
Ըստ տվյալ հատվածի՝ ո՞ր տեղանքը կապված չէ Ինդուսի հովտի քաղաքակրթության հետ։,3
Հետևյալներից ո՞րը չի նշվում որպես հատվածում քննարկված բրոնզեդարյան քաղաքակրթության հնարավոր անվանում:,3
Ըստ տվյալ հատվածի՝ ստորև նշվածներից ո՞րն է երկարաժամկետ օգուտ տալիս։,1
"Համաձայն տվյալ հատվածի, ստորև նշվածներից ո՞ր մեկը կարող է առաջնահերթություն լինել մարդու համար, եթե նրա ուշադրությունը կենտրոնացած է անմիջական շահերի վրա:",4
Ըստ տվյալ հատվածի՝ ո՞վ է հոգացել պատերազմի ծախսերի զգալի մասը։,4
Ո՞ր ժամանակաշրջանն է եղել Տաճարականների դարաշրջանից առաջ:,3
Ո՞ր ժամանակաշրջանն է եկել Տաճարականների դարաշրջանից հետո:,1
Բժիշկների և վիրաբույժների կողմից օգտագործվող ո՞ր բուժումը կամ պրոցեդուրան չի հիշատակվում Հռոմեական կայսրության ժամանակ:,1
Համաձայն տվյալ հատվածի՝ ստորև նշվածներից ո՞րը չի վերագրվում Հռոմեական կայսրության ժամանակ բժշկական ոլորտում կատարված առաջընթացին։,3
Ինչի՞ց է կախված տեսնելու ունակությունը:,1
Ինչի՞ց է կախված աչքի կառուցվածքի տարբերությունը տարբեր օրգանիզմների միջև:,2
"Համաձայն տվյալ հատվածի, սիկհիզմի մասին ո՞ր հայտարարությունը ճշգրիտ չի ներկայացնում կրոնը:",2
"Համաձայն տվյալ հատվածի, ստորև նշվածներից ի՞նչն է կազմում սիքխերի հավատքի համակարգի բաղկացուցիչ մասը։",1
"Համաձայն տվյալ հատվածի, ինչի՞ վրա կարող են դժվարությամբ կենտրոնանալ ուշադրության դեֆիցիտի խանգարում ունեցող երեխաները։",1
Ըստ տվյալ հատվածի՝ ինչո՞ւ են ուշադրության դեֆիցիտի խանգարում ունեցող երեխաները հակված ռիսկային վարքագծի:,4
Ելնելով տվյալ հատվածի տեղեկություններից՝ դրանցից ո՞րը սքաֆֆոլդինգ-ուսուցման օրինակ չէ:,3
Հետևյալներից ո՞րը ճշգրիտ չի նկարագրում սքաֆֆոլդինգ-ուսուցում հասկացությունը:,3
"Համաձայն տվյալ հատվածի, MySpace-ի ո՞ր հատկանիշը կարող է օգտակար լինել ընթերցանության հետ խնդիրներ ունեցող ուսանողներին:",1
"Համաձայն տվյալ հատվածի, ստորև նշվածներից ո՞րը Խրուշչովի արձագանքի մաս չէր բանվորական անկարգություններին:",3
Հետևյալներից ո՞րը չի եղել Լեհաստանում անկարգությունների պատճառը։,4
Ըստ տվյալ հատվածի՝ ստորև նշվածներից ո՞րը չի ազդել ԽՍՀՄ-ի և ԱՄՆ-ի հարաբերությունների վրա։,2
Հետևյալներից ո՞րը ճշգրիտ չի նկարագրում ամբողջ մարմնով նյարդային ազդակներ ուղարկելու նպատակը:,1
Ի՞նչ կարելի է գտնել Գիզայի սարահարթում:,4
Ո՞րն էր Մեծ բուրգի նպատակը:,2
"Ո՞վ է պատասխանատու նրա համար,որ մենք գիտենք տաճարը ավերած հրկիզողի մասին։",3
Ո՞րն է Արտեմիսի տաճարի վերակառուցման վերաբերյալ ճշգրիտ պնդումը։,2
Ըստ տվյալ հատվածի՝ ե՞րբ է առաջին անգամ մարդկային տեսակը կարողացել քայլել երկու ոտքով:,1
Այս տեսակներից ո՞րն էր կանոնավոր կերպով քայլում երկու ոտքով:,2
Ի՞նչի էր փորձում հասնել գերմանական նավատորմը Երկրորդ համաշխարհային պատերազմի ժամանակ:,2
Ելնելով տվյալ հատվածից՝ Հյուսիսատլանտյան արշավի ժամանակ ծովային պատերազմում ովքե՞ր են ունեցել ամենաշատ հաջողությունները։,1
"Ի՞նչ չկար, երբ ասորիները գործադրեցին հեծելազորը:",1
"Ինչպե՞ս են մղվում մարտերը, որտեղ օգտագործվում են գողգոթա:",3
Ըստ տվյալ հատվածի՝ որտեղ չէիր գտնի բաբելոնի սովորական քաղաքացուն։,4
Հետևյալներից ո՞րն էր նախատեսված հատուկ քահանաների համար:,2
Թութանհամոն թագավորը ե՞րբ հայտնի դարձավ:,3
Ի՞նչը դարձրեց Թութանհամոն թագավորին Եգիպտոսի հայտնի թագավոր:,1
Ի՞նչ չէր կարող անել հույն բանաստեղծ Հոմերոսը:,2
Ո՞ր հայտնի հույնն է գրականությունից բացի հայտնի այլ բանով:,3
Որտե՞ղ է անցկացրել եբրայական ընտանիքը իրենց ժամանակի մեծ մասը:,1
Ի՞նչը շատ կարևոր չէր եբրայական ընտանիքի համար։,3
Հետևյալներից ո՞րը չի նկարագրվում որպես տարբերություն սկանդինավյան երկրների միջև:,2
Ո՞վ է առաջինը բնակություն հաստատել Գրենլանդիայում:,1
Ո՞ր խումբը կնախընտրեր ճաշել առանց աթոռների։,3
Հետևյալներից ո՞րը չէր կազմի հին հռոմեական տոնի մաս:,4
Ելնելով տվյալ հատվածից՝ ստորև նշվածներից ո՞րը դժվար թե երկարատև ազդեցություն կունենա:,2
Ըստ տվյալ հատվածի՝ ի՞նչն է նախորդում ազգին։,3
Դրուկգյալ Դզոնգի մասին ո՞ր հայտարարությունը չի համապատասխանում իրականությանը:,1
Ո՞ր պնդումն է ճշգրիտ նկարագրում Դրուկգյալ Դզոնգում բռնկված հրդեհի հետևանքները:,3
Կամբոջայի վերաբերյալ հետևյալ պնդումներից ո՞րն է ճիշտ։,4
Հետևյալ պնդումներից ո՞րն է ճշգրիտ նկարագրում ներխուժումը Կամբոջա։,4
Հետևյալներից ո՞րը չի արել հոլանդական Իսթ Ինդիա ընկերությունը Թայվանում գտնվելու ընթացքում:,4
Ի՞նչ է սահմանել Շիմոնոսեկիի պայմանագիրը:,4
Ինչպե՞ս է չափվում քիմիական նյութի pH մակարդակը:,3
Ի՞նչ է հեռացվել ջրածնի իոններից:,4
Հետևյալ հայտարարություններից ո՞րը ճշգրիտ չի նկարագրում առյուծների խմբերը:,3
Հետևյալ պնդումներից ո՞րը ճշգրիտ չի նկարագրում առյուծների վարքը։,4
Ճագարները ո՞ր տեսակի գիշատիչների համար են սովորական որս:,3
Հետևյալներից սովորաբար ո՞ւմ են որսում փոքր կատուները։,1
Հետևյալներից ի՞նչը չի մտնում օցելոտի որսի մեթոդի մեջ:,4
Հետևյալներից ի՞նչը ճշգրիտ չի նկարագրում օցելոտին։ ,3
Հետևյալներից ի՞նչը չի համարվի վագրի ամենամեծ ուժը:,2
"Ըստ տվյալ հատվածի, ո՞րն է տարբերությունը վագրերի և առյուծների միջև:",2
Ըստ տվյալ հատվածի՝ ի՞նչ է արել Ռոբերտ Հուկը մյուս կենսաբաններից առաջ։,1
Ի՞նչ է նշանակում «բջիջ» բառի ծագումը:,2
Ըստ տվյալ հատվածի՝ կենդանիների մեծ մասը ի՞նչ են կարողանում անել։,2
Ըստ տվյալ հատվածի՝ ի՞նչ չունեն որոշ կենդանիներ։,3
Ի՞նչն է օգնում բույսերին ֆոտոսինթեզի գործընթացում:,4
"Բույսերը ի՞նչ են ներշնչում,երբ արտաշնչում են մարդիկ։",4
Ըստ տվյալ հատվածի՝ հետևյալ օրինակներից ո՞րը կխոչընդոտի էվոլյուցիայի գործընթացին։,1
Հետևյալ պնդումներից ո՞րը ճշգրիտ չի նկարագրում տեսակավորման գործընթացը։ ,1
Արյան շրջանառության ո՞ր հատվածն է արյունը մղում դեպի սիրտ:,4
Ո՞ր խողովակներն են ամենափոքրը արյան շրջանառության համակարգում:,1
Հետևյալներից ի՞նչն է մեծացնում թևերը ետ ծալելու միջատի կարողությունը։,2
"Հետևյալներից ո՞րը նշված չէ որպես օբյեկտ, որի վրա ազդում է միջատի թռչելու ունակությունը:",1
Հետևյալ բնութագրերից ո՞րը սովորաբար չի ասոցացվում դինոզավրերի հետ:,2
Հետևյալներից ո՞րը սովորաբար չի համարվում թռչունների և դինոզավրերի ընդհանուր հատկանիշ:,3
"Համաձայն հատվածի, ցիկադի բույսի ո՞ր մասը կարող է ուտել Տրիցերատոպսը:",2
"Համաձայն տվյալ հատվածի, ըստ հավանականության, հետևյալներից ո՞րը կուտի տրիցերատոպսը։ ",2
Համաձայն տվյալ հատվածի՝ հետևյալ մարզաձևերից ո՞րն է ամենայն հավանականությամբ լայն տարածում գտել Իտալիայի ամենահյուսիսային շրջաններում։,3
Տվյալ հատվածում տրված տեղեկատվության հիման վրա՝ հետևյալ մարզաձևերից ո՞րն է Իտալիայի համար հաղթանակ բերել աշխարհի առաջնությունում։,1
Ո՞ր իրադարձությունից հետո Լյուքսեմբուրգի որոշ հատվածներ դարձան բելգիական։,2
Հետևյալներից ի՞նչն է ազդել Լյուքսեմբուրգի չեզոքության վրա։,1
Թուրքիայի ընդհանուր տարածքից քանի՞ քառակուսի կիլոմետր է գտնվում Եվրոպայում:,4
Ըստ տվյալ հատվածի՝ մոտավորապես քանի մղոն երկարություն ունի Թուրքիան։,4
Ինչի համար է օգտագործվում լատիներեն լեզուն Վատիկանում:,1
Վատիկանում ինչի՞ համար չեն օգտագործում իտալերեն լեզուն։,3
Համաձայն տվյալ հատվածի՝ հետևյալներից որի՞ համար է օգտակար ձայնի միքսումը բարդ համակարգիչների միջոցով:,1
"Համաձայն տվյալ հատվածի, որտեղ է տեղակայված եղել տների մեծամասնությունը,որոնք ունեին լվացվող զուգարաններ:",1
Հետևյալ վայրերից որտե՞ղ են հայտնաբերվել առաջադեմ կոյուղու համակարգերը:,1
Հետևյալներից ի՞նչն է ստիպում չմշկորդին շրջվել:,1
Ըստ տվյալ հատվածի՝ ստորև նշվածներից ի՞նչն է ճշգրիտ նկարագրում ժամանակակից չմուշկի սայրի խոռոչը:,3
Ըստ տվյալ հատվածի՝ ո՞ր գործընթացն է թույլ տալիս ատոմներին վերացնել լույսի ավելորդ էներգիան։,4
Ի՞նչն է ստիպում ատոմին ֆոտոն արձակել։,2
Ըստ տվյալ հատվածի՝ ի՞նչը կհանգեցնի ի վերջո լամպի աշխատանքի դադարեցմանը:,3
Հետևյալներից լամպը փողարինելիս ինչի՞ն դիպչելը կարող է վտանգավոր լինել:,3
"Ըստ տվյալ հատվածի՝ ի՞նչ է տեղի ունենում, երբ միջուկը ճեղքվում է։",2
Հետևյալներից ի՞նչն է արտացոլում դեպի Երկիր երկար հեռավորության կանչերը։,2
Դրանցից ո՞րն է օգտագործվում աստղադիտակը տիեզերք տեղադրելու համար:,2
Ի՞նչ է պետք նշել ցիկլային իրադարձության մեջ՝ ժամանակի ընթացքին հետևելու համար:,2
Ըստ տվյալ հատվածի՝ իրադարձության ո՞ր մասն է օգտագործվում ժամանակը համեմատելու համար։,1
Համաձայն տվյալ հատվածի՝ թվարկվածներից ո՞րն է բնորոշ գահաժառանգին։,4
"Տվյալ հատվածում տրված տեղեկատվության հիման վրա Չարլզն առաջինն էր, որ ի՞նչ արեց։",3
Ո՞ր երկրից էր Թրիգվասոնի նավատորմը:,4
Պատմության ո՞ր ժամանակաշրջանում Գերմանիան մեծ մշակութային ազդեցություն գործեց Էստոնիայի վրա:,3
Ի՞նչն է ազդել էստոնական լեզվի վրա:,2
Ըստ տվյալ հատվածի՝ մայրենի հինդի խոսողների թիվը ո՞ր գործոնի հիման վրա է տատանվում։,1
Հետևյալներից ո՞րն է ճշմարիտ պնդումը հինդի և ուրդու լեզուների վերաբերյալ:,2
Հետևյալներից ո՞րը ճշգրիտ փաստ չէ Հանգեուլ այբուբենի վերաբերյալ:,2
Հանմին Ջոնգեում այբուբենն ի վերջո փոխվեց ինչի՞:,2
Ըստ տվյալ հատվածի՝ ո՞ր լեզուներն են կրել սանսկրիտի ազդեցությունը։,4
Ըստ տվյալ հատվածի՝ ինչի՞ շնորհիվ է նվազել սանսկրիտի օգտագործումը։,4
"Համաձայն տվյալ հատվածի, ստորև բերվածներից ո՞րն է Իոյի վրա ձգողականության վերաբերյալ ճշգրիտ պնդումը:",1
Համաձայն տվյալ հատվածի՝ հետևյալ պնդումներից ո՞րն է ճշգրիտ նկարագրում Լուսնի արտաքին շերտը։,1
"Ըստ տվյալ հատվածի, որտեղ է Լուսնի ընդերքի ամենահաստ հատվածը:",3
Ելնելով տվյալ հատվածից՝ ստորև նշվածներից ինչի՞ն են հավատում որոշ մարդիկ:,3
"Ի՞նչն է ավելի բարակում, Արեգակի կենտրոնից հեռանալիս։",3
Ըստ տվյալ հատվածի՝ Արեգակի ո՞ր հատվածն է տեսանելի Երկրից։,3
