question,gemini_answer
Dari negara mana armada Trygvasson berasal?,4
Kapankah Jerman berusaha menanamkan pengaruh budaya yang kuat di Estonia menurut sejarah?,2
Bahasa Estonia dipengaruhi oleh apa?,2
"Menurut kutipan tersebut, jumlah penutur asli bahasa Hindi berfluktuasi berdasarkan faktor apa?",1
Manakah dari berikut ini yang merupakan pernyataan benar mengenai bahasa Hindi dan Urdu?,2
Manakah dari berikut ini yang merupakan fakta tidak akurat mengenai alfabet Hangeul?,1
Alfabet Hunmin Jeongeum akhirnya diubah menjadi apa?,2
"Menurut kutipan tersebut, bahasa mana yang terpengaruh bahasa Sanskerta?",4
"Menurut kutipan tersebut, penggunaan bahasa Sanskerta punah karena apa?",4
"Menurut kutipan tersebut, manakah dari berikut ini yang merupakan pernyataan akurat mengenai gravitasi di Io?",4
"Menurut kutipan tersebut, manakah dari pernyataan berikut yang dengan akurat menjelaskan lapisan terluar Bulan?",1
"Menurut kutipan tersebut, di manakah kerak bulan yang paling tebal?",3
"Menurut kutipan tersebut, manakah dari berikut ini yang dipercayai oleh orang tertentu?",3
Apakah yang menjadi semakin tipis semakin jauh Anda dari pusat Matahari?,3
"Menurut kutipan tersebut, bagian mana dari matahari yang terlihat dari Bumi?",3
Manakah dari observasi berikut ini yang membantu menegaskan teori Copernicus?,1
Manakah dari berikut ini yang diobservasi oleh Galileo Galilei di tahun 1610?,2
"Menurut kutipan tersebut, dari manakah Sungai Amazon mengumpulkan airnya?",1
Penghargaan mana yang tidak berkaitan dengan Sungai Amazon?,3
Lini pekerjaan mana yang disebutkan dalam kutipan tersebut yang mempekerjakan paling sedikit warga Venezuela?,3
"Menurut kutipan tersebut, manakah dari sektor berikut ini yang mempekerjakan paling banyak warga Venezuela?",1
"Menurut kutipan tersebut, fusi membuat bintang melakukan apa?",3
Manakah dari berikut ini yang akan diciptakan dari reaktor fusi yang berguna?,4
Apakah susunan kimia dari air?,4
"Kapankah air berubah wujud, apa yang akan tetap sama?",1
"Menurut kutipan tersebut, manakah dari berikut ini yang bukan masalah untuk tiga belas negara bagian ketika berusaha mengenakan hukum tertentu?",1
"Menurut kutipan tersebut, pernyataan manakah yang dengan akurat merefleksikan keadaan pemerintahan pusat selama Perang Revolusioner?",3
Bagaimanakah kata-kata di bagian belakang Deklarasi Kemerdekaan tertulis?,3
Singapura terkenal karena hal apa berikut ini?,1
Apakah Vanda Miss Joaquim itu?,2
"Menurut kutipan tersebut, kualitas apa dari piramida Giza yang mungkin tidak dikagumi oleh Kerajaan Baru Mesir?",1
"Menurut kutipan tersebut, dari manakah herbivora berpindah untuk mencari air hujan?",3
"Menurut kutipan tersebut, wilayah manakah tempat herbivora berpindah sementara sekitar bulan April?",2
Operasi Singa Laut merupakan invasi ke negara mana?,2
Apa sebutan Jerman untuk serangan ke Britania?,2
Apa yang tidak disebut sebagai langkah penting dalam rencana Italia untuk merebut negara-negara Afrika?,2
"Menurut kutipan tersebut, apa yang dianggap sebagai tujuan utama Italia dari perang?",1
Siapa yang menjalin hubungan akrab dengan penginvasi?,2
Siapakah Sekutu yang terlibat dalam Operasi Dragoon?,1
Perkembangan teknologi apa yang menyebabkan kapal selam mulai menjelajahi dalam laut?,4
"Selama penggunaan pertama, kapal selam memiliki jarak yang terbatas di area apa?",3
"Menurut kutipan tersebut, siapakah yang melanggar perjanjian? ",4
Manakah dari berikut ini yang tidak dilakukan oleh Tentara Merah?,3
Apa yang terjadi pada Kepala Insinyur Angkatan Darat Kesepuluh Italia?,3
Di manakah Italo Balbo terbunuh?,4
"Menurut kutipan tersebut, manakah dari teknik berikut ini yang merupakan bagian penting dari meditasi warga Tibet?",3
"""Menurut kutipan tersebut, bagaimana cakra diaktifkan selama """"pusat"""" meditasi warga Tibet?""",2
Siapa yang menampilkan lagu kebaktian kedua selama program tersebut?,4
"Menurut kutipan tersebut, siapa yang menampilkan lagu kebaktian selama persembahan makanan?",1
Apakah penampilan sebelum terakhir pada malam itu?,1
Apakah kebangsaan Alessandro Safina?,4
"Menurut kutipan tersebut, manakah dari pernyataan berikut yang tidak benar?",1
"Menurut kutipan tersebut, siapa yang berkomentar mengenai tingkat panas yang tidak nyaman?",2
Di mana terjadi pemadaman daya listrik karena aktivitas tsunami?,1
"Menurut kutipan tersebut, bagaimana keadaan Tonga yang terdampak pemadaman daya listrik?",4
Kapan polisi dapat menggunakan radar pengukur kecepatan untuk melacak kecepatan mengemudi Jonny Reid?,1
"Menurut kutipan tersebut, mengapa polisi Selandia Baru sulit untuk melacak kecepatan Jonny Reid?",2
Di manakah gempa bumi berpusat yang berkaitan dengan Butte?,2
Apa yang terjadi selama kerusuhan di Abu Ghraib?,4
Mengapa penjara Irak menjadi terkenal? ,4
Jenis acara apa yang diselenggarakan di War Memorial Stadium Maui?,3
Siapa yang akhirnya menyediakan penjelasan mengenai pembatalan acara tersebut?,2
Siapa yang bertanggung jawab atas penjarahan menurut beberapa warga Bishkek?,3
Siapa yang menyalahkan para pemrotes dari selatan atas penjarahan?,1
Kapankah Ring mengalami peningkatan penjualan?,1
Kapan Jamie Siminoff memutuskan untuk memulai Ring?,1
Setiap episode Reading Rainbow menawarkan rekomendasi apa kepada anak-anak?,4
Apa yang mungkin berkontribusi pada penangguhan serial Reading Rainbow?,1
Manakah dari berikut ini yang bukan argumen yang dibuat pejabat kota Amsterdam dan museum mengenai pohon?,2
"Menurut kepala inspektur RSPCA, inspeksi seharusnya menjadi standar untuk hal apa berikut ini?",4
"Menurut kutipan tersebut, apa yang dapat membantu memantapkan pentingnya kesejahteraan hewan kepada pekerja rumah jagal Australia?",1
"Menurut kutipan tersebut, apakah pekerjaan orang yang ditangkap itu?",1
"Menurut kutipan tersebut, selagi berita menyebar mengenai penahanan lain, pemakaman diselenggarakan untuk berapa banyak korban?",4
"Sebagai tanggapan protes, negara mana yang tidak melanjutkan kesepakatan bertanda tangan ACTA mereka?",2
"Menurut kutipan tersebut, manakah dari negara berikut yang memutuskan untuk menunda proses bergabung dengan ACTA?",4
Berapa banyak orang yang terluka sebagai akibat dari insiden iPod yang terlalu panas?,1
Siapa yang mengatakan bahwa insiden perangkat terlalu panas tidaklah serius?,4
"Selama pidatonya, apa yang akan Apple ciptakan kembali menurut perkataan Steve Jobs?",2
Apa tujuan pidato dua jam Steve Jobs itu?,3
Apa yang diumumkan Cristina Fernandez de Kirchner di Teater Argentine?,1
Di mana Cristina Fernandez de Kirchner mengumumkan niatnya untuk maju?,1
Apakah temuan ACMA berkaitan dengan Big Brother?,1
Parameter apa yang harus media penuhi agar dianggap sebagai konten internet?,2
Siapakah pemimpin Partai Liberal Australia?,2
Mengapa Australia belum memiliki industri tenaga nuklir?,4
Yang manakah peski yang berkompetisi dengan bantuan pemandu?,3
Negara manakah yang selesai di urutan kesepuluh di Super-G untuk kelas pengelompokan putri?,1
"Menurut kutipan tersebut, pernyataan manakah tentang Blake yang tidak akurat?",2
"Menurut kutipan tersebut, mana hal berikut yang tidak terjadi pada Blake?",3
Dana pemanasan global PBB tidak akan digunakan untuk apa?,2
"Menurut kutipan tersebut, apa yang PBB harap bisa diselamatkan?",3
Manakah hal berikut yang tidak disebut oleh Albert Muchanga sebagai hal yang masih perlu disetujui?,1
"Menurut kutipan tersebut, mengapa perdagangan bisa dimulai bulan Juli?",2
"Menurut kutipan tersebut, apa yang Atlanta Journal-Constitution tuduhkan terhadap pejabat pendidikan?",3
"Menurut informasi pada kutipan tersebut, apa yang tidak disebutkan di laporan Atlanta Journal-Constitution?",2
"Menurut kutipan tersebut, informasi apa yang diketahui setelah pengeboman?",4
"Sejak bergabung dengan Manchester City pada tahun 2017, berapa pertandingan yang sudah Jesus mainkan?",4
Di klub apa Jesus menerima bayaran £27 juta untuk bergabung?,2
Pernyataan mana yang tidak benar tentang tamu-tamu hostel?,4
"Menurut kutipan tersebut, pernyataan mana yang benar?",3
"Menurut kutipan tersebut, informasi apa yang tidak pasti tentang tumbukan tersebut?",1
"Menurut kutipan tersebut, apa yang masih perlu diketahui tentang tumbukan tersebut?",4
"Menurut kutipan tersebut, posisi berapa yang pernah Batten duduki dalam daftar Orang Amerika Terkaya?",3
Ke manakah Batten menyumbang?,2
Manakah yang bukan bagian dari undang-undang yang ditandangi Gubernur Arnold Schwarzenegger?,3
"Menurut kutipan tersebut, siapa yang melewatkan hal-hal yang sudah dikatakan?",3
"Menurut kutipan tersebut, manakah hal berikut yang benar mengenai pengalaman Miller di persidangan?",2
Siapa yang menyarankan untuk merevisi ‘Clean Air Act’?,3
Siapa yang membantah bahwa “Clean Air Act” telah dimanfaatkan sebagai strategi pra-pemilihan?,1
Apa yang senyawa asam cyanuric dan melamin hasilkan saat mereka saling bereaksi dalam urin kucing?,3
Apa yang diamati peneliti menggunakan spektroskopi inframerah?,2
Siapa yang menjuluki Luna sebagai “Ratu Ekstrem”?,4
Siapa yang menganggap Luna “menakutkan”?,2
Apa yang tidak dialami pengemudi yang terlibat dalam kecelakaan?,3
Manakah yang bukan hal menonjol dari permainan Afrika Selatan pada saat turnamen rugby?,3
"Menurut kutipan tersebut, kapan permainan Afrika Selatan mulai meningkat?",4
"Menurut kutipan tersebut, manakah pernyataan berikut yang tidak mencerminkan ekonomi Tiongkok secara akurat?",4
"Menurut kutipan tersebut, kapan PDB Tiongkok dapat melampaui Amerika Serikat?",2
Apa saran Hu untuk negara-negara berkembang?,4
Apa yang tidak Hu sebutkan?,4
Manakah yang menurut Veerman memiliki situasi yang tidak bagus?,2
"Karena tuntutan, siapa yang akan menggantikan posisi Kabinet Huhne?",1
Siapa yang akan mengambil peran Menteri Bisnis setelah tuntutan?,1
Apa yang para penampil anjurkan kepada penonton saat opera Camille Saint-Saens?,1
Siapa yang mengisap ganja paling banyak saat opera?,3
Apa nama lain dari “berjalan di luar angkasa” yang dibawakan Leonov?,3
Leonov memimpin Soviet bagian dari misi apa?,2
Siapa yang terluka dalam kecelakaan?,1
Apa yang terjadi pada orang-orang yang terlibat dalam kecelakaan?,2
Ilmuwan yang bekerja dalam program ini berharap dapat mengamati efek yang disebabkan oleh apa?,4
Materi apakah yang diamati para ilmuwan?,4
"Menurut kutipan tersebut, apa yang tidak dikritik oleh kelompok konservatif?",3
Siapa yang mengkritik kontrak rekonstruksi untuk upaya dana bantuan Badai Katrina?,2
"Menurut kutipan tersebut, di mana cahaya dari pesawat ruang angkasa Stardust dapat pertama kali terlihat?",2
"Menurut kutipan tersebut, pesawat ruang angkasa ini akan mencetak rekor apa?",3
Apa hubungan Dr. Malar Balasubramanian dengan Saroja Balasubramanian?,2
Di mana jenazah Sara Balasubramanian ditemukan?,3
Apa yang diakuisisi oleh eBay?,3
Apa yang ingin dicapai eBay dengan akuisisi tersebut?,2
"Menurut kutipan tersebut, siapa yang tidak berinteraksi dengan narapidana yang tetap berada di halaman setelah perekelahian?",4
Apa yang pada akhirnya membuat para tahanan mundur dari kerusuhan?,2
"Menurut Ayatollah Ali Khamenei, Iran harus membebaskan diri dari apa?",4
"Menurut kutipan tersebut, siapa yang mengakui dampak sanksi terhadap ekonomi Iran?",1
Apa yang tidak termasuk bagian dari proses pemilihan Perancis?,4
Di mana pemilih menunjukkan kandidat pilihannya?,2
Apa yang mendorong Allen untuk memulai pencarian Musashi selama delapan tahun?,4
"Menurut kutipan tersebut, untuk apa Allen menghabiskan banyak uang?",2
"Menurut kutipan tersebut, apa yang menyebabkan kondisi berbahaya di dalam dan sekitar pembangkit listrik?",1
Manakah hal berikut yang bukan merupakan tips keselamatan yang disarankan kepada penduduk lokal setelah insiden di pembangkit listrik?,2
"Menurut Dr. Moll, apa yang paling mengkhawatirkan tentang XDR-TB?",4
Berapa banyak pasien yang terpapar varian baru yang dikonfirmasi oleh tenaga kesehatan?,2
Teknologi jenis apa yang digunakan oleh sistem NextGen?,1
Apa keuntungan dari NextGen yang langsung didapat oleh pengontrol lalu lintas udara?,2
"Menurut kutipan tersebut, hal apa yang menjadi fokus FBI yang tidak dikritik sejarawan?",3
Apa yang harus FBI lakukan yang didesak prakarsa percabulan?,4
Apa yang dialami kendaraan pemadam yang merespons kecelakaan JAS 39C Gripen? ,2
"Dampak kecelakaan JAS 39C Gripen, bandara ditutup untuk hal apa?",1
Siapa yang Brzezinski tawarkan bimbingan pada saat Revolusi Iran?,3
Siapa yang menduduki posisi Penasihat Keamanan Nasional sampai 1977?,2
Manakah dari beberapa hal berikut yang secara akurat menggambarkan karier Bobek dengan Partizan Belgrade?,3
Pernyataan mana yang benar tentang sejarah Bobek dengan Partizan Belgrade?,1
"Menurut kutipan tersebut, karakteristik manakah yang membedakan Hesperonychus dari Velociraptor?",2
"""Arti """"Hesperoncychus"""" berasal dari karakteristik fisik apa dari spesies tersebut?""",1
Pernyataan mana yang benar tentang penembakan tersebut?,4
Pernyataan mana yang tepat tentang peristiwa di mana penembakan itu terjadi?,1
"Menurut kutipan tersebut, apakah kekhawatiran awal para petugas mengenai Luno?",3
"Menurut kutipan tersebut, mana dari pernyataan berikut tentang kerusakan Luno yang tidak benar?",2
Pada dekade ke berapa Algeria mendapatkan kemerdekaan?,3
Di manakah layar televisi dipasang untuk upacara pemakaman?,1
Di manakah upacara pemakamannya diadakan?,3
"Setelah terjadi ledakan, siapakah yang dirawat karena luka serius?",2
Siapa yang melaporkan kebocoran gas?,1
"Menurut kutipan tersebut, berapa orang yang meninggal akibat penyerangan tersebut?",2
Senjata siapa yang gagal menembak saat terjadinya serangan?,2
Olah raga mana dari berikut ini yang tersisih dari program Olimpiade?,3
Olah raga manakah dari berikut ini yang diputuskan oleh Komite Olimpiade Internasional akan kembali ke Olimpiade?,3
Untuk berapa lama Arthur Guinness semula menekan perjanjian St James' Gate Brewery?,4
Sekitar berapa miliar dolar yang dihasilkan Guiness per tahun?,3
Berapa banyak negara di Uni Eropa yang telah teridentifikasi virus H5N1?,3
Di manakah virus H5N1 terakhir teridentifikasi?,1
Kapankah terakhir kali Haiti menemui penyakit ini sebelum penyebaran yang disebabkan oleh penjaga perdamaian?,1
Limbah dari lokasi manakah yang telah menyumbang penyebaran penyakit tersebut?,2
Apa yang direncanakan akan dilakukan oleh pemerintah Irlandia?,2
Apa yang legal di Irlandia untuk sementara?,4
Apa alasan tersangka pelaku diinvestigasi?,1
"Ketika memodifikasi tanda, apa yang tidak dilakukan oleh tersangka?",3
"Menurut kutipan tersebut, mana dari hal berikut yang tidak dituduhkan kepada pengajar bahasa Inggris Karno?",2
"Menurut kutipan tersebut, siapa yang tidak disandera oleh Rolando Mendoza?",2
"Menurut pada kutipan tersebut, sandera mana yang tidak terkonfirmasi dibebaskan lebih awal?",1
"Menurut kutipan tersebut, siapa yang mengumpulkan tanda tangan untuk mendukung pengesahan pernikahan sejenis di Brazil?",1
Kepada siapa petisi akan diserahkan oleh para pengunjuk rasa?,3
"Menurut laporan Arman Versace, apa yang secara langsung terjadi sebelum orang-orang mulai bereaksi terhadap cuaca?",3
"Menurut Versace, kapan angin terkencang bertiup?",4
"Sebelum Fred, berapa banyak badai besar yang terekam di timur 35°W?",3
"Ketika Fred berada di sekitar kepulauan Cape Verde, menuju ke arah manakah ia bergerak?",4
Mana dari hal berikut yang lebih cepat dari generasi sebelumnya?,1
Apa yang penting untuk 802.11n untuk kompatibel dengan 802.11b?,4
Berapa banyak peraih medali emas itu dijadwalkan untuk berenang di Laga Commonwealth?,1
Mengapa peraih medali emas Olimpiade itu tidak dapat meminum obat untuk rasa sakitnya?,4
"Menurut kutipan tersebut, apa yang dapat menghadirkan potensi kebingungan terkait aktivitas gempa bumi?",1
"Menurut kutipan tersebut, kapankah perubahan fase terjadi?",3
Mana dari pernyataan berikut tentang wahana penjelajah bulan Chandrayaan-1 yang tidak benar?,1
Mana dari pernyataan berikut yang secara akurat mendeskripsikan wahana penjelajah bulan?,2
"Menurut kutipan tersebut, tindakan perlindungan melawan wabah manakah yang akan diimplementasikan terakhir?",3
Bagaimana wabah ini berpindah ke manusia?,1
Kegagalan pada kalimat kedua dapat menghasilkan apa?,2
"Menurut kutipan tersebut, kapankah kalimat kedua dihapus?",1
"""Kepada siapa """"Panama Papers"""" dibocorkan?""",2
"Menurut kutipan tersebut, siapakah yang diklaim oleh pers Inggris mengelola banyak perusahaan untuk menutupi kekayaan?",3
Mana dari kecelakaan udara berikut ini yang mengakibatkan kematian terbanyak?,1
Manakah dari berikut ini yang bukan merupakan alasan banyaknya kecelakaan udara yang terjadi di Iran?,2
Mana dari hal berikut yang tidak termasuk dalam laporan dari Kelompok Studi Irak?,2
Mana dari hal berikut yang tidak didesak oleh Kelompok Studi Irak dalam laporannya?,2
"Menurut polisi, siapakah yang disebut seorang tangan kanan Provenzano?",2
"Menurut informasi yang diberikan dalam kutipan tersebut, apa penyebab kematian Falcone?",1
Manakah dari berikut ini yang bukan merupakan satu dari penghargaan Hitoshi Saito?,1
Di manakah Iwasaki berhasil menghindari pernikahannya?,2
Siapa yang menyerang Iwasaki?,3
Kapankah Alonso mengakhiri balapannya?,3
Apa yang menyebabkan Schumacher mengakhiri balapannya lebih awal?,4
"Menurut kutipan tersebut, siapa yang bekerja untuk menetapkan jaminan untuk tahanan?",4
"Menurut perintah penahanan sementara yang disebutkan di dalam kutipan tersebut, apa yang harus dimiliki oleh tahanan untuk bisa ditahan lebih dari 24 jam?",4
"Berdasarkan kutipan, alasan yang mana yang tidak digunakan untuk menjelaskan putaran pemilu yang dibatalkan?",2
Mengapa para diplomat menganggap pemilihan putaran kedua tidak diperlukan?,3
Siapa yang memberikan layanan peradilan untuk FATA?,2
Mana dari pernyataan berikut tentang “Agen Politik” FATA yang tidak benar?,4
Apa penghargaan yang diperoleh nominasinya oleh Emma Stone?,3
Apa penghargaan yang tidak diperoleh nominasinya oleh film tersebut?,2
Apa yang tetap beroperasi di bawah ini setelah gempa bumi terjadi?,4
"Berdasarkan kutipan, di bawah ini yang mana yang mengalami kerusakan karena gempa bumi?",3
"Berdasarkan kutipan , isu yang mana yang tidak termasuk dalam dokumen?",2
Di bawah ini yang mana yang merupakan salah satu tuntutan Palestina?,1
Di negara apa Ma belajar hukum?,1
"Berdasarkan kutipan tersebut, advokasi atas negara apa yang membantu kemenangan pemilu Ma?",4
"Berdasarkan kutipan, di mana Carolyn Wilson bekerja sebelum meninggalkan kota?",3
"Dengan tersisa empat balapan musim ini, siapa yang berada di posisi keempat dalam Drivers' Championship?",4
"Mengikuti balapan yang disebutkan di kutipan tersebut, berapa banyak poin yang dimiliki Kahne dalam Drivers’ Championship?",1
"Berdasarkan kutipan, berapa kali orang-orang menyaksikan meteor jatuh yang akhirnya terbukti asli dari Mars?",2
"Seperti yang disebutkan dalam kutipan tersebut, apa yang benar terkait bebatuan yang ditemukan asli dari Mars?",4
Kapan Schumacher pensiun?,2
Kapan Massa mengalami cedera?,1
"Berdasarkan kutipan tersebut, bagaimana pengaturan tersebut memengaruhi AOL?",3
Manakah dari hal berikut yang dapat berakhir setelah adanya pengaturan baru tersebut?,3
Berapa banyak orang yang tewas dalam serangan yang bukan polisi?,3
Siapa yang melaporkan terduga pelaku dalam penyerangan?,1
"Dikarenakan status Florida sebagai negara bagian yang memberlakukan winner-takes-all, apa yang dihadiahkan kepada Mitt Romney?",3
"Berdasarkan kutipan, berapa persen suara yang diperoleh Gingrich di pemilihan utama?",2
"Berdasarkan kutipan, siapa yang tidak melanjutkan perlombaan setelah hasil kaukus keluar?",2
"Berdasarkan kutipan, siapa yang memuji kandidat lain setelah hasil kaukus keluar?",2
Di mana tempat satu-satunya acara teater radio ditampilkan sebelum 2015?,1
Stasiun menjelaskan acara tersebut sebagai yang memiliki jenis sentuhan apa?,2
Informasi apa yang didapatkan oleh David Headley yang akhirnya membantu serangan kelompok militan?,1
Apa moda transportasi yang digunakan kelompok militan untuk menuju Mumbai?,3
Apa pernyataan yang menjelaskan dengan tepat hasil pertandingan Brisbane Terbuka antara Nadal dan Raonic yang disebutkan dalam kutipan tersebut?,1
"Berdasarkan kutipan tersebut, apa kedudukan pertandingan Nadal dan Raonic setelah servis pertama?",2
Apa bahasa yang tidak termasuk dalam tiga siaran baru Naked News?,3
"Berdasarkan kutipan, di mana siaran baru Naked News tidak tersedia?",3
Berapa banyak pesaing yang tidak menyelesaikan Giant Slalom?,4
Mana dari pernyataan berikut yang menjelaskan hasil lomba Kejuaraan?,1
Mana dari hal berikut yang ditangguhkan oleh NBA?,1
"Berdasarkan kutipan tersebut, apa yang menyebabkan kekhawatiran NBA terkait virus COVID-19?",4
Siapa yang mencetak gol kemenangan untuk Washington Capitals di pertandingan melawan Atlanta Thrashers?,1
Siapa yang mencetak gol ke-60 musim ini saat pertandingan Capitals vs. Thrashers?,3
Kapan bank Northern Rock memerlukan bantuan dari pemerintah?,4
"Berdasarkan kutipan, yang mana dari pernyataan berikut yang tepat menjelaskan transaksi Virgin Group dengan bank Northern Rock?",2
"Seperti yang disebutkan di kutipan, negara apa yang terdampak oleh penandatanganan persetujuan Kyoto?",3
Pemerintah Australia sebelumnya menganggap ratifikasi terhadap Kyoto dapat menyebabkan kerugian terhadap apa?,2
Untuk program apa penembak dalam uji coba direkrut?,4
Yang mana pernyataan tidak tepat untuk menjelaskan uji coba pengendalian hama?,1
"Berdasarkan kutipan, di mana pembagian ditemukan?",2
"Berdasarkan kutipan, apa yang terjadi lebih awal dari perkiraan?",2
Apa yang perlu dilakukan seorang pemain untuk memanipulasi gerakan dalam video game?,4
Apa yang didesain agar menyerupai remote televisi?,2
Apa yang tidak disebutkan dalam laporan terakhir dari kantor berita Xinhua?,2
Apa yang tidak disebutkan dalam laporan paling awal kantor berita Xinhua?,4
Apa yang diumumkan oleh Sara Danius saat program radio berlangsung?,4
Siapa yang tidak dapat dihubungi?,4
Siapa yang berkomentar bahwa janji tersebut merupakan “sebuah langkah besar”?,3
Berapa banyak prangko yang diproduksi SÅ‚ania untuk berbagai negara?,4
"Berdasarkan kutipan tersebut, apa kemungkinan penyebab kebocoran terus menerus dari lubang tangki?",3
Mengapa katup pelepas terbuka?,2
"Saat ini, berapa tinggi air di Bangsal Kesembilan?",3
"Saat Badai Katrina, apa yang terjadi di Bangsal Kesembilan?",3
Yang mana di bawah ini yang tidak dikonfirmasi oleh Hamilton?,2
Apa hal yang ingin dicari tahu oleh ilmuwan?,4
"Berdasarkan kutipan, apa peran yang dilakukan polisi lokal dalam penutupan?",3
Apa yang terjadi pada pintu masuk pipa selama penutupan?,1
"Berdasarkan kutipan, apa yang tidak terjadi sebelum fotografer ditabrak kendaraan?",4
