question,gemini_answer
"ඡේදයට අනුව, කෘතිම බුද්ධිය නිරතුරුව සම්බන්ධ වන්නේ පහත සඳහන් කුමකට ද?",2
ඡේදයට අනුව අභිසාරී චින්තන රටා සහිත යමෙකුගේ ශක්තියක් වන්නේ පහත කුමක්ද?,4
"ඡේදයට අනුව, අභිසාරී චින්තන රටාවක් සහිත මනෝභාවයේ කේන්ද්‍රයක් නොවන්නේ පහත කුමක් ද?",2
"ඡේදයට අනුව, පහත සඳහන් ඒවායෙන් ක්ෂුද්‍ර ඉඟියක් ලෙස නොසැලකෙන්නේ කුමක් ද?",4
ක්ෂුද්‍ර ඉඟි පිළිබඳ අර්ථ නිරූපණයන්ගෙන් සත්‍ය නොවන්නේ පහත කවර ප්‍රකාශය ද?,3
පුනරුදයේ ප්‍රතිඵලයක් ලෙස වඩා වැදගත් වූයේ පහත දක්වා ඇති ඒවායින් කුමක් ද? ,2
"පුනරුදයේ ප්‍රතිඵලයක් ලෙස, අඩු අවධානයක් යොමු කරනු ලැබුවේ පහත කවරකට ද?",1
අඛණ්ඩ සම්බන්ධතාව සඳහා අන්තර්ජාලය භාවිතා කිරීමට අභිප්‍රේරණයක් පිළිබිඹු නොකරන්නේ පහත කවරක් ද?,3
පුද්ගලික සම්බන්ධය සඳහා අන්තර්ජාලය භාවිත කිරීමට අභිප්‍රේරණයක් පිළිබිඹු නොකරන්නේ පහත ඒවායින් කවරක් ද?,1
බටහිර යුරෝපය බලපෑම් මත දැඩිව රඳා සිටීම නවතා එයටම අනන්‍ය වූ ශෛලියක් සංවර්ධනය කිරීම ආරම්භ කළේ කුමන කාලයේද?,1
ඇඳුම් තද කිරීමට බොත්තම් භාවිතා කිරීම කුමක ප්‍රතිඵලයක් ද? ,3
ඡේදයට අනුව පාරිසරික් ගැටළුවලට ශක්‍ය දීර්ඝකාලීන විසඳුමක් ලෙස සැලකෙන්නේ පහත දක්වා ඇති ඒවායින් කුමක් ද?,3
"ඡේදයට අනුව, පාරිසරික ගැටළුවලට රෝගලක්ෂණ සඳහා සිදු කරන ප්‍රතිකාරයට සමාන ලෙස නොසැලකෙන්නේ පහත සඳහන් කිනම් විසඳුමද?",2
ආගමික සන්දර්භයකට වඩා බල තුලනය හා සම්බන්ධ කරුණක් ප්‍රමුඛ ගැටළුව බවට පත් වූ යුද්ධයක් පැවති යුරෝපයේ පළමු රට කුමක්ද?,invalid
අවසන් ‘ආගමික යුද්ධය’ ලෙස සමහර විට විස්තර කෙරෙන්නේ කිනම් යුද්ධය ද?,1
කතෝලික පල්ලියේ පරීක්ෂාවට ලක් නොවූයේ පහත කිනම් ලක්ෂණය ද?,2
ඡේදයට අනුව. වර්සේල්ස් හිදී ඝාතනයට ලක් වූයේ කවුරුන් ද?,4
කළහකාරී මිනිසුන් පිරිස විසින් රජු සහ බිසව හට බලහත්කාරීව සිදු නොකළේ පහත ඒවායින් කුමක් ද?,3
බ්‍රිතාන්‍යයේ සාම්ප්‍රදායික නොවන නාවික යුද්ධයේ ප්‍රතිඵලයක් නොවූයේ කුමක්ද?,3
ජර්මනියට එරෙහි ජර්මානු නාවික අවහිර නිවැරදිව විස්තර නොකරන ප්‍රකාශය කුමක්ද?,4
"ඡේදය මත පදනම්ව, බහු ජ්රඨතා රෝගය වැඩි වශයෙන් නිශ්චය වීමට ඉඩ ඇත්තේ කවුරුන් තුළද?",1
"ඡේදයට අනුව, නිතර අභ්‍යාසයේ යෙදෙන සහභාගිවන්නන්ට සහය අවශ්‍ය වන්නේ කුමක් සඳහාද?",1
"ඡේදයට අනුව, කඩු හරඹය සාමාන්‍යයෙන් ක්‍රීඩා කෙරෙන්නේ කෙසේද?",4
"ඡේදයට අනුව, අභ්‍යන්තර විෂවීමේ ප්‍රබලම දර්ශකය වන්නේ පහත දක්වා ඇති ඒවා අතුරින් කුමක්ද?",4
"ඡේදයට අනුව, වින්දිතයකු ඇගයීමට ලක් කරන විට ගත යුතු සුදුසු පළමු පියවර කුමක්ද?",1
වින්දිතයෙකු පරීක්ෂා කිරීමේ ක්‍රියාවලිය නිවැරදිව පිළිබිඹු නොකරන්නේ පහත කිනම් ප්‍රකාශයද?,1
ප්‍රංශ විප්ලවයෙන් සිදුවූ වෙනස්කම්වලින් කම්කරු පංතියේ පුරවැසියන්ට වැදගත් බලපෑමක් ඇති කරන ලද්දේ කුමක්ද?,2
ප්‍රංශ විප්ලවයෙන් පසු හමුදාවේ සහ වෙනත් රැකියාවල සාර්ථකත්වය අඩුවෙන් පදනම් වූයේ කුමක් මත ද?,4
සංවර්ධිත රටවල වැඩිම අසතුටට පාත්‍ර වන්නේ යැයි කියනු ලබන්නේ කුමන පොදු සේවාවද?,3
ඡේදයට අනුව පොදු ප්‍රවාහන ක්‍රම ගැන කිව හැක්කේ කුමක් ද?,3
"ඡේදයට අනුව, රියදුරන්ගේ හැසිරීම පුරෝකථනය කිරීමට නොහැකි වීම හේතුවෙන් මැනීමට අසීරු වන්නේ පහත දක්වා ඇති ඒවායින් කුමක්ද?",4
රථ වාහන ප්‍රවාහයක් ගණිතමය වශයෙන් ඉදිරිපත් කිරීමේදී යොදාගත හැක්කේ මින් කවරක්ද?,4
තම ඩීඑන්ඒ රෝපණය කිරීමට හර්ෂේ සහ චේස් භාවිතා කළේ කුමක්ද? ,4
විකෘති කිරීම් දරුවන් වෙත ගෙන යාමේ හැකියාව රඳා පවතින්නේ කුමක් මතද?,1
"ඡේදයේ ලබා දී ඇති තොරතුරු අනුව, විකෘති කිරීම්වල විවිධ ප්‍රතිඵල රඳා නොපවතින්නේ කුමක් මතද?",1
පුරාතන සංස්කෘතීන් එළුවන් තබාගැනීමට හේතුවක් නොවූයේ මින් කුමක් ද?,3
ගොල්ෆ් ක්‍රීඩාවේ අරමුණ අවම වශයෙන් කුමක් ලබා ගැනීමද?,2
ගොල්ෆ් පිටියක තණ වඩා කෙටි කර කපන්නේ කිනම් ස්ථානයේද?,2
අත්හදා බැලීමක සාමාන්‍ය අරමුණ වන්නේ කුමක්ද?,1
"ඡේදයට අනුව, විද්‍යාත්මක පර්යේෂණයට මාර්ගෝපදේශය සැපයීමට උපකාර නොවන්නේ කුමක්ද?",1
"ඡේදයට අනුව, ටෝනාඩෝ කුණාටු සම්බන්ධයෙන් සත්‍ය නොවන්නේ කුමන ප්‍රකාශය ද?",3
ඡේදයට අනුව ටෝනාඩෝ කුණාටුවලින් බහුතරයක් පිළිබඳව නිවැරදිව විස්තර කරන්නේ පහත කිනම් ප්‍රකාශය ද?,4
16 වන සියවසේදී මිනිසා ආරම්භ කරනු ලැබුවේ පහත කුමන දෙයද?,4
මිනිසුන් කාච භාවිතා කර වස්තූන් විශාලනය කිරීම කෙතරම් කාලයක සිට සිදු කරන්නේද?,3
"ඡේදය අනුව මුහම්මද්ගේ ලෙන, ඔහුගේ ආධ්‍යාත්මික පරිචයන් සහ වටිනාකම් පිළිබඳව කුමක් පවසන්නේද?",1
ඡේදයට අනුව යකඩ පළමුවෙන් භාවිතා කරනු ලැබුවේ කුමක් සඳහාද?,2
ඡේදයට අනුව දැව රෝද යකඩ රෝද මගින් ප්‍රතිස්ථාපනය කරනු ලැබූයේ මන්ද?,4
"ඡේදයට අනුව, රොමෑන්ටිකවාදී කාලය තුළ පුද්ගලයන් හැඩගස්වනු ලැබූවේ මොනවායින්ද?",2
තාක්ෂණික නිර්ණායකය පිළිබඳ සාමාන්‍ය අදහස පිළිබිඹු නොකරන්නේ පහත කිනම් ප්‍රකාශයද? ,1
"ඡේදයට අනුව, දුන්න ඇදීම හා සම්බන්ධ නොවන්නේ මින් කුමක්ද?",1
"ඡේදයට අනුව, වඩා මෘදු ශබ්දයක් සමග සම්බන්ධ නොවන්නේ මින් කුමක්ද?",1
පොසිල මගින් පෙන්නුම් කරන පරිදි අත් අවසානයේදී කුමක් සඳහා හැඩගැසුණේද?,1
චිම්පන්සියාගේ ඇඟිලි පුරුක් නිවැරදිව විස්තර කරන්නේ පහත දක්වා ඇති ඒවායින් කුමක්ද? ,3
වරණය ජාන විචල්‍යතාවය ඉවත් කරන්නේ කිනම් තටාකයෙන්ද?,4
ජාන විචල්‍යතාවය එක් කිරීම සඳහා වග කියනු ලබන්නේ කිනම් ක්‍රියාවලිය ද?,3
"ඡේදයේ තොරතුරු මත අනුව, ප්‍රයිමේටයෙකු “ප්‍රෝටීන් ගැටළුව” විසඳීමට ආහාරයට ගත යුත්තේ මොනවාද?",3
ඡේදයට අනුව අත්‍යවශ්‍ය ඇමයිනෝ අම්ල මඳ වීමෙන් ඇති වන ගැටළුවක් නොවන්නේ කුමක්ද?,1
යම් නිශ්චිත උප සංස්කෘතියක සාමාජිකයින් කණ්ඩායම සමග වන සම්බන්ධතාවය හඟවන්නේ කෙසේද?,4
"ඡේදය තුළ ඉදිරිපත් කර ඇති න්‍යාය අනුව, කලහකාරී හැසිරීම්වල නියුතු බවට ඒකාකෘතිකරණය කරන ලද වාර්ගික ස්ලුතරයකට අයත් බවට තමන් හඳුනාගන්නා දරුවකුට කුමක් සිදු විය හැකිද?",2
"ඡේදයට අනුව, වාර්ගික ඒකාකෘතීන් සම්බන්ධව දරුවෙකුට ඇති දැනුම පහත කිනම් දේ කෙරෙහි බලපෑමක් ඇති කරනු ඇතිද?",2
"ඡේදයට අනුව, ප්‍රචණ්ඩ දරුවෙකු ඇතිදැඩිකිරීම හා අනුගත නොවන්නේ පහත කුමක් ද?",2
ඡේදයට අනුව ළමුන්ගේ ප්‍රචණ්ඩ හැසීම නිවැරදිව විස්තර කරන්නේ මින් කවරක්ද?,2
"ඡේදයට අනුව, පහත සඳහන් භාවිතයන්ගෙන් යැපුම් කෘෂිකර්මයට අනුගත නොවන්නේ කුමක් ද?",2
යැපුම් කෘෂිකර්මය නිවැරදිව විස්තර කරන්නේ මින් කවරක්ද?,4
කෞතුකාගාරයක් නැරඹීම සංචාරක කර්මාන්තයේ කිනම් ප්‍රභේදය යටතට වැටේ ද?,3
ඡේදයට අනුව විනෝදාත්මක සංචාරකයකුගේ ප්‍රමුඛතාවයක් විය හැක්කේ කුමක්ද?,2
ප්‍රාදේශීය දේවස්ථාන තුළ වෙනස් වීම සඳහා තිබූ බිය අඩු කිරීමට උපකාරී වූ දෙයක් ලෙස ඡේදය තුළ සඳහන් වන්නේ කුමක්ද?,1
ඡේදයට අනුව යමෙකුගේ ඉතිහාසය අවබෝධ කර ගැනීම උපකාර වන්නේ කුමකටද?,3
ඉගෙනීම පිළිබඳ පශ්චාත් නූතන ප්‍රවේශය නිවැරදිව විස්තර කරන්නේ පහත කුමන ප්‍රකාශය ද?,4
පශ්චාත් නූතන ඉගෙනුම් ප්‍රවේශයන් නිවැරදිව පිළිබිඹු නො කරන්නේ පහත කුමන ප්‍රකාශය ද?,1
ඔබේ සාමාන්‍ය නින්දේ කාලය තුළ හිතාමතා ම අවදි වීමෙන් පසු නින්දට බාධා කිරීමේ ක්‍රියාවලියට මැදිහත් වන්නේ මින් කුමක්ද?,3
නින්දට බාධා කිරීම පිළිබඳව නිවැරදි විස්තරයක් නොවන්නේ මින් කුමක්ද?,4
මොළය නිරන්තරයෙන්ම පැහැදිලි සිහින දැකීමට උත්සාහ කරන විට වැඩි වන්නේ කුමක්ද?,4
මේ තරම පැහැදිලි සිහින දැකීමෙන් ශරීරයට ඇතිවිය හැකි අයහපත් බලපෑම් වන්නේ මින් මොනවාද?,2
ඡේදයට අනුව සාම්ප්‍රදායික කණ්ඩායම් සහ අසත්‍ය කණ්ඩායම් සමාන වන්නේ කෙසේද?,1
ඡේදයට අනුව භෞතික සහ අතථ්‍ය කණ්ඩායම් සම්බන්ධයෙන් සත්‍ය නොවන ප්‍රකාශය කුමක්ද?,1
පහත සඳහන් ඒවා අතරින් තෘප්ත න්‍යායන් කේන්ද්‍රගත වී නොමැත්තේ කවරක් මත ද?,1
තෙකඩ නීතියේ අරමුණක් නොවන්නේ පහත කවරක්ද?,3
35mm ඡායාරූප ආකෘතිය විස්තර නොකරන්නේ මින් කුමක්ද?,3
ඡේදයට අනුව නිෂ්පාදකයින් කාච නිෂ්පාදනය ගුණාත්මකබව වැඩි කරන විට විශාලන කාච වැඩි දියුණු කර ඇත්තේ කෙසේද?,3
ඡේදය තුළ දක්වා ඇති තොරතුරු අනුව ප්‍රාථමික කාචයකට වඩා විශාලන කාචයක් සඳහා වැඩි කැමැත්තක් දැක්විය හැක්කේ කිනම් අවස්ථාවලදී ද?,4
ගුප්ත වාදය පිළිබඳව නිවැරදි විස්තරයක් ලෙස නො සැලකිය හැක්කේ පහත කුමක්ද?,4
ඡේදයට අනුව ගුප්තවාදයේ අවධානයට යොමු නොවන්නේ මින් කවරක්ද?,2
"ඡේදය අනුව, කෘෂිකාර්මික සමාජයක් ආරම්භ කරන්නට ඇත්තේ කවුරුන්ද?",3
ඡේදයට අනුව මාඕවරුන් දඩයම් කළ කණ්ඩායම මුල් පදිංචිකරුවන් වූයේ කොහේද?,2
නමන්නාට ඔරිගාමි පියුරලන්ඩ් ක්‍රමය භාවිතා කිරීම වාසිදායක වන්නේ කිනම් විටද?,4
පියුරලන්ඩ් ඔරිගාමි නිවැරදිව විස්තර නොකරන්නේ මින් කුමක්ද?,1
"ඡේදයට අනුව, ඉන්දු නිම්න ශිෂ්ටාචාරය සමග සම්බන්ධ නොවන්නේ කිනම් ස්ථානයද?",3
ඡේදය තුළ සාකච්ඡා කර ඇති ලෝකඩ යුගයේ ශිෂ්ටාචාරය සඳහා විය හැකි නමක් ලෙස සඳහන් නොවන්නේ මින් කුමක් ද?,3
ඡේදයට අනුව දීර්ඝකාලීන ප්‍රතිලාභයක් ගෙන එන්නේ මින් කුමක්ද?,1
"ඡේදයට අනුව, යමෙකුගේ අවධානය ඉක්මන් ප්‍රතිලාභ මත යොමු වී ඇත්නම් ඔහු ප්‍රමුඛතාව ලබා දෙනු ඇත්තේ පහත කවරකටද?",4
ඡේදයට අනුව යුද්ධ වියදම්වලින් ප්‍රධාන කොටසක් ආවරණය කරනු ලැබුවේ කවුරුන්ද?,4
ටෙම්ප්ලර්වරුන්ගේ යුගයට පෙර පැවති කාලය කුමක්ද?,3
ටෙම්ප්ලර්වරුන්ගේ යුගයට පසු පැමිණි යුගය කුමක්ද?,1
රෝම අධිරාජ්‍යය තුළ වෛද්‍යවරුන් සහ ශල්‍ය වෛද්‍යවරුන් විසින් භාවිතා කරන ලද බවට සඳහන් නොවන වෛද්‍ය ප්‍රතිකාරය හෝ පටිපාටිය කුමක්ද?,1
"ඡේදයට අනුව, රෝම අධිරාජ්‍යය තුළ වෛද්‍ය ක්ෂේත්‍රය තුළ ඇති වූ දියුණුවට සම්බන්ධ නොවන්නේ මින් කුමක් ද?",3
දැකීමේ හැකියාව රඳා පවතින්නේ කුමක් මතද?,1
ජීවීන් අතර ඇස්වල ව්යුහයේ වෙනස්කම් රඳා පවතින්නේ කුමක් මත ද?,2
"ඡේදයට අනුව,සික් දහම පිළිබඳව වන ප්‍රකාශයන්ගෙන් එම ආගම නිවැරදිව පෙන්නුම් නොකරන ප්‍රකාශය කුමක්ද?",2
"ඡේදයට අනුව, සික් විශ්වාසයේ මූලිකම ලක්ෂණය ලෙස සැලකෙන්නේ මින් කුමක්ද?",1
"ඡේදයට අනුව, අවධාන ඌනතා ආබාධය සහිත දරුවන් හට අවධානය ලබා දීමට අසීරු විය හැක්කේ මින් කුමක් වෙත ද?",1
"ඡේදය අනුව, අවධාන ඌනතා ආබාධය සහිත දරුවන් අවදානම් සහගත හැසිරීම්වල නියුතු වීමට පෙළඹෙන්නේ ඇයි?",4
"ඡේදයේ ඇති තොරතුරු අනුව, පලංචියට උදාහරණයක් නොවන්නේ මින් කුමක්ද?",3
පලංචිය යන සංකල්පය නිවැරදිව විස්තර නොකරන්නේ මින් කුමක්ද?,3
"ඡේදය අනුව, කියවීමට අපහසුතා ඇති සිසුන්ට MySpace හි කිනම් විශේෂාංගය යහපත් වේද?",1
"ඡේදය අනුව, කම්කරුවන්ගේ විරෝධතාවලට කෘෂ්චෙව් දැක්වූ ප්‍රතිචාරයක් නොවන්නේ මින් කුමක්ද?",3
පෝලන්තයේ විරෝධතාවලට හේතුවක් නොවූයේ මින් කුමක්ද?,4
"ඡේදය අනුව,USSR සහ USA අතර සම්බන්ධතාවට බලපෑමක් නොවූයේ මින් කවරක්ද?",2
ශරීරය පුරා ස්නායු ආවේග යැඊමේ අරමුණ නිවැරදි ලෙස විස්තර නොවන්නේ පහත කවරකින්ද?,1
ගීසා සානුවේ දක්නට ඇත්තේ කුමක්ද?,4
මහා පිරමීඩයේ අරමුණ කුමක් වූයේද?,2
ආගමික ස්ථානය ගිනි තැබූ පුද්ගලයා අප දැනගැනීම සම්බන්ධව වගකිව යුතු වන්නේ කවුද?,3
ආටමීස් දෙවොල නැවත ඉදිකිරීම සම්බන්ධ නිවැරදි ප්‍රකාශය කුමක් ද?,2
"ඡේදයට අනුව, විශේෂයක් දෙපාවලින් ඇවිද ගිය මුල්ම අවස්ථාව කවදාද?",1
නිරන්තරයෙන් දෙපාවලින් ඇවිද ගියේ කිනම් විශේෂය ද?,2
දෙවන ලෝක යුද්ධය තුළ ජර්මානු නාවික හමුදාව සපුරා ගැනීමට උත්සාහ කළේ මොනවා ද?,2
"ඡේදයේ දක්වා ඇති තොරතුරු අනුව, උතුරු අත්ලාන්තික් යුධ ව්‍යාපාරය අතර නාවික යුධ කටයුතු අතරින් වඩාත්ම සාර්ථක වූයේ කවුද?",1
ඇසීරියානුවන් අශ්වාරෝහක හමුදාව යොදවන විට නොපැවතුණේ කුමක්ද?,1
අශ්වාරෝහක හමුදාව යොදාගන්නා යුද්ධවලදී සටන් කළේ කෙසේද?,3
"ඡේදයට අනුව,ඔබට සාමාන්‍ය බැබිලෝනියානු පුරවැසියෙකු දක්නට නොලැබෙන්නේ කොහේද?",4
විශේෂිතවම පූජකයන් සඳහා වූයේ පහත කුමක්ද?,2
තුතන්කාමන් රජු අපකීර්තියට ලක් වූයේ කිනම් කාලයේ ද?,2
තුතන්කාමන් ප්‍රචලිත ඊජිප්තු රජෙකු වූයේ කුමක් නිසා ද?,1
ග්‍රීක කිවි හෝමර්ට කළ නොහැකිව තිබුණේ කුමක්ද?,2
සාහිත්‍යය නොවන යමකට ප්‍රචලිත වන්නේ කිනම් ග්‍රීක ජාතිකයාද?,3
හීබෘ පවුල ඔවුන්ගේ කාලයෙන් වැඩි කොටසක් ගත කළේ කොහේද?,1
හීබෘ පවුලට එතරම් වැදගත් දෙයක් නොවූයේ කුමක් ද?,3
ස්කැන්ඩිනේවියානු රටවල් අතර වෙනසක් ලෙස විස්තර නොවන්නේ මින් කුමක්ද?,2
පළමුව ග්‍රීන්ලන්තයේ පදිංචි වූයේ කවුරුන්ද?,1
පුටු නොමැතිව ආහාර ගැනීමට කැමැත්තක් දක්වනු ඇත්තේ කිනම් කණ්ඩායම ද?,3
පුරාතන රෝම භෝජන සංග්‍රහයක කොටසක් නොවනු ඇත්තේ මින් කුමක් ද?,4
ඡේදයට අනුව පවතින බලපෑමක් කිරීමට ඉඩක් නොතිබෙන්නට ඇත්තේ මින් කුමකටද?,2
ඡේදයට අනුව ජාතියකට පූර්වග වන්නේ කුමක් ද?,3
ඩෲක්ග්යාල් ඩ්සොන්ග් පිළිබඳව සත්‍ය නොවන ප්‍රකාශය කුමක්ද?,1
ඩෲක්ග්යාල් ඩ්සොන්ග්හි ගින්නේ ප්‍රතිඵලය නිවැරදිව විස්තර කරන්නේ කිනම් ප්‍රකාශයෙන් ද?,1
කාම්බෝජය පිළිබඳව සත්‍ය වන්නේ කිනම් ප්‍රකාශයද?,4
කාම්බෝජය ආක්‍රමණය කිරීම නිවැරදිව විස්තර කරන්නේ පහත කිනම් ප්‍රකාශය ද?,4
ලන්දේසි නැගෙනහිර ඉන්දීය සමාගම තායිවානයේදී තම කාලය තුළ නොකළේ මින් කුමක්ද?,4
ශිමොනොසෙකි සම්මුතිය මගින් ස්ථාපනය වූයේ කුමක්ද?,4
රසායනයක pH මට්ටම මනින්නේ කෙසේද?,3
හයිඩ්‍රජන් අයන වෙතින් ඉවත් කරනු ලැබූයේ කුමක් ද?,4
සිංහයන් රංචුව පිළිබඳව නිවැරදිව විස්තර නොවන ප්‍රකාශය මින් කුමක්ද?,3
සිංහයන්ගේ හැසිරීම නිවැරදිව ප්‍රකාශ නො කරන්නේ මින් කවරක්ද?,4
හාවුන් සාමාන්‍ය ගොදුරක් වන්නේ කිනම් ආකාරයක විලෝපීය වර්ගයකට ද?,3
කුඩා බළලුන් සාමාන්‍යයෙන් දඩයම් කරන්නේ මින් කුමන සතාද?,1
ඇමරිකානු බළලාගේ දඩයම් කිරීමේ ක්‍රමයේ කොටසක් නොවන්නේ මින් කුමක්ද?,1
ඇමෙරිකානු බළලාව නිවැරදිව විස්තර නොකරන ප්‍රකාශය කුමක්ද? ,3
කොටියාගේ විශාලතම ශක්තිය ලෙස නොසැලකෙන්නේ මින් කුමක්ද?,1
ඡේදයට අනුව කොටියා සහ සිංහයා අතර ඇති වෙනස්කමක් වන්නේ කුමක්ද?,2
ඡේදයට අනුව රොබට් හූක් අනෙක් ජීව විද්‍යාඥයන්ට පෙර සිදු කළේ කුමක්ද?,1
“සෛලය” යන වචනයේ තේරුම කුමක්ද?,2
ඡේදයට අනුව බොහෝ සතුන්ට ඇත්තේ කුමක් කිරීමේ හැකියාව ද?,2
