question,gemini_answer
Wanne ne daga cikin waɗannan ba a ambata ba a cikin sharhin a matsayin wari ko sauti da za a iya janyowa tsakanin rugujewar gidan sarauta?,4
Wanne ne daga cikin waɗannan shine ingantaccen bayanin Kirby Muxloe Castle?,2
Wanne ne daga cikin waɗannan fasalulluka na gine-gine za a yi la'akari da shi na Kirby Muxloe Castle a lokacin da aka kwatanta a cikin sharhin?,1
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan zai fi amfani ga mai gudunda yake shiri don kakar wasa mai zuwa?",4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ya fi mahimmanci ga mai tsere na rabin mil a aji na farko?",2
"Ga ɗan wasa, wanne ne daga cikin waɗannan ba za a iya samu ba ta hanyar ayyukan abinci kawai?",3
"Dangane da sharhin, wanne ne daga cikin waɗannan ba a ba da shawarar ba a matsayin hanyar da matasan 'yan wasa zasu sami ƙarin jin daɗi a cikin wasanninsu?",2
"Bisa ga abin da sharhin ya faɗa, me ya sa mai gudu a tsaka-tsakin tazara zai iya sayan kayan aiki mafi tsada?",1
"Bisa ga abin da sharhin ya faɗa, mene ne gudun tsaka-tsakin tazara ke buƙata?",3
Wane ne ya gano ƙarfin maganadisu na nukiliya? ,3
A wace shekara aka ba da lambar ƙirƙira ta farko ta medical imaging resonance? ,2
"Bisa ga abin da sharhin ya faɗa, mene ne ya kamata ’yan Adam su ƙasance da ƙwaƙƙwarin fahimtarsa don su fassara ayyukan jiki na wasu?",2
"Bisa ga abin da sharhin ya faɗa, fahimtar niyya na taimaka wa mutane su yi me?",1
"Bisa ga abin da sharhin ya faɗa, wanne daga cikin waɗannan shine cikakken taƙaicewa na babban manufar AI?",4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ake yawan dangantawa AI?",2
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan shine ƙarfin wanda yake da tsarin tunani mai kusa-kusa?",4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba a la'akari da shine mayar da hankali ga tunani mai kusa-kusa?",2
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba za a la'aƙarin shine karamin alaman fuska ba?",4
Wanne daga cikin waɗannan maganganun na biye game da karamin alaman fuska ba gaskiya bane?,2
Wanne ne daga cikin waɗannan ya zama mafi mahimmanci a sakamakon Renaissance? ,1
"A sakamakon Renaissance, a kan wanne daga cikin waɗannan aka rage fifiko?",1
Wanne ne daga cikin waɗannan ba ya nuna ƙwarin gwiwa don amfani da intanet don ci gaba da dangantaka?,1
Wanne daga cikin waɗannan baya nuna kwarin gwiwa don amfani da intanit don cuɗanyar kai?,1
Yaushe ne yammacin Turai ta daina dogaro sosai akan tasirori kuma ta fara haɓaka salo na kanta?,1
Amfani da maɓalli don ɗaure tufafi ya ƙasance sakamakon mene ne? ,3
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ake ganin zai iya magance matsalolin muhalli na dogon lokaci?",3
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan mafita na biye ba za a yi la'akari da shi a matsayi na magance al'amuran muhalli ba?",1
A wace ƙasa ce yaƙin farko ta auku a Turai wanda aka ce babban batun ya shafi ma'auni na iko maimakon samun yanayin na addini?,4
Wane yaki ne a wasu lokuta ake kwatanta shi da ‘yaƙin addini’ na ƙarshe?,1
Wanne daga cikin waɗannan a Cocin Katolika ba a bincika ba?,1
"Bisa ga abin da sharhin ya faɗa, Wane ne aka kashe a Versailles?",4
Wanne daga cikin waɗannan ne a tilasta wa Sarki da Sarauniyar masu zanga-zangar ba?,4
Wanne ne daga cikin waɗannan bai zama sakamakon yaƙin sojan ruwa na Birtaniya na al'ada ba?,3
Wace magana ce ba ta yi kwatancin daidai na katange jiragen ruwan Birtaniya ga Jamus ba?,4
"Bisa ga abin da sharhin ya faɗa, wa zai fi dacewa gano cutar sclerosis masu yawa?",1
"Bisa ga abin da sharhin ya faɗa, mahalarta a cikin ayyuka na yau-da-kullum sun buƙaci ƙarin tallafi don me?",1
"Bisa ga abin da sharhin ya faɗa, ta yaya ake wasan shinge?",4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan zai zama mafi ƙarfin nuni na guba na ciki?",4
"Bisa ga abin da sharhin ya faɗa, mene ne matakin farko da ya dace lokacin tantance mai ciwon?",1
Wanne daga cikin waɗannan maganganun na biye ba su yi daidai da tsarin duba mai ciwon ba?,1
Wanne daga cikin sauye-sauyen da juyin juya-halin Faransa ya haifar ya yi tasiri sosai ga ƴan ƙasa masu aiki?,2
"Biye da juyin juya-halin Faransa, nasarar da aka samu a aikin soja da sauran sana'o'in ba ta ƙasance tana da tushe a mene ne ba?",2
Wane aikin gwamnati ne aka ce ya fi jawo rashin jin daɗi a ƙasashen da suka ci gaba?,3
"Bisa ga abin da sharhin ya faɗa, me za a iya cewa game da tsarin sufuri na jama'a?",3
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan zai iya yin wahala a auna shi saboda rashin hasashen direbobi?",1
Wanne daga cikin waɗannan ake amfani da su lokacin wakiltar gudun hanya a lissafi?,4
Mene ne Hershey da Chase suka yi amfani da su wajen dasa DNA ɗinsu? ,4
Ikon miƙa sauyin halitta ga zuriya ya dogara akan me?,1
"Dangane da bayanin da aka bayar a cikin sharhin, mene ne tasirin sauyin halitta daban-daban ba su dogara a kai ba?",1
Wanne ne daga cikin waɗannan ba dalili ba ne cewa al'adun gargajiya da suka shuɗe suna kiyaye awaki?,3
Manufar wasan golf ita ce ɗaukar mafi ƙarancin adadin mene ne?,2
"A filin wasan golf, ina aka yanke ciyawa ƙasa sosai?",2
Wanne ne ainihin manufar gwaji?,1
"Bisa ga abin da sharhin ya faɗa, mene ne ba ya taimaka wa jagorantar binciken kimiyya?",1
"Bisa ga abin da sharhin ya faɗa, wace magana game da guguwa ba gaskiya ba ce?",3
"Dangane da sharhin, wanne ne daga cikin maganganu na biye yafi kwatanta mafi yawan guguwa?",4
Wanne ne a cikin waɗannan ’yan Adam suka fara yi a ƙarni na 16?,4
Tun yaushe mutane suke haɓaka abubuwa ta amfani da ruwan tabarau?,3
"Dangane da sashen, mene ne kogon Muhammadu ya ce game da ayyukansa na ruhaniya ko dabi'unsa?",1
"Bisa ga abin da sharhin ya faɗa, don me aka fara amfani da ƙarfe?",3
"Bisa ga abin da sharhin ya faɗa, me ya sa aka maye gurbin ƙafafun katako da ƙafafun ƙarfe?",4
"Bisa ga abin da sharhin ya faɗa, mene ne ya siffanta mutane yayin lokacin Romanticism?",3
Wanne ne daga cikin waɗannan maganganun na biye masu zuwa ba ya nuna cikakkiyar ra'ayin motsawa da fasaha? ,1
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba a danganta shi da jan baka?",2
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ke tattare da sauti mafi hankali?",3
Burbusan kasusuwa sun nuna cewa hannaye sun dace a ƙarshe don a yi amfani da su da farko don wane na biye?,1
Wanne daga cikin waɗannan ke bayyana kasusuwan yatsu na gogon biri daidai gwargwado? ,3
Zaɓi yana kawar da sabon bambancin kwayoyin halitta daga wane tafkin?,4
Wane tsari ne ke da alhakin ƙara bambancin kwayoyin halitta?,3
"Dangane da bayanin da ke cikin sharhin, wanne ne daga cikin waɗannan ya kamata nau’in mutum ya ci don magance “matsalar furotin”?",3
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan matsalolin na biye ba rashin muhimman amino acid ke haifar da shi ba?",1
Ta yaya mambobi na wata bangaren al'ada ke nuna alaƙarsu da ƙungiyar?,4
"Bisa ga ka'idar da aka gabatar a cikin sharhin, mene ne zai iya faruwa ga yaron da ke da alaƙa da ƴan tsirarun launin fata da aka yi la'akari da shi don shiga cikin halayen haɗari?",2
"Bisa ga abin da sharhin ya faɗa, ilimin yaro game da wariyar launin fata zai iya yin tasiri a kan wanne daga cikin waɗannan na biye?",2
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba zai dace da tarbiyyar yaro mai bijirewa ba?",2
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan yake kwatanta ainihin halayen bijirewa a cikin yara?",2
"Dangane da sharhin, wanne ne daga cikin waɗannan ayyuka ba su dace da noman ciyar-da-kai ba?",2
A cikin waɗannan wanne ne ke bayyana ainihin aikin noman ciyar-da-kai?,4
Ziyartar gidan kayan gargajiya zai ƙasance ƙarƙashin wane nau'in yawon bude ido?,3
"Bisa ga abin da sharhin ya faɗa, mene ne zai zama fifiko ga matafiya na nishaɗi?",2
Mene ne aka ambata a cikin sharhin a matsayin wani abu da ya taimaka rage tsoron sauyi a cikin coci?,1
"Bisa ga abin da sharhin ya faɗa, samun fahimtar tarihin mutum zai iya taimakawa da mene ne?",1
Wanne ne a cikin waɗannan maganganun na biye ke bayyana daidai yadda ƙasancewar tsarin koyon zamani yake?,2
Wanne daga cikin waɗannan maganganun na biye bai nuna daidai tsarin koyo na zamani ba?,1
"Bayan farkawa da gangan yayin lokacin barci na yau-da-kullum, wanne ne daga cikin waɗannan zai yi katsalandan a tsarin katsewar barcin?",1
Wanne ne daga cikin waɗannan ba cikakken bayanin katsewar barci bane?,4
"Yayin da kwakwalwa ke ƙoƙarin yin bayyananniyar mafarki akai-akai, mene ne ya karuwa?",4
Wanne ne daga cikin waɗannan illoli mara kyau na biye yawan yin bayyananniyar mafarki zai iya jawo wa jiki?,2
"Bisa ga abin da sharhin ya faɗa, yaya ƙungiyoyi na al'ada da ƙungiyoyin kama-da-wane suke daidai?",3
"Dangane da sharhin, wace magana game da ƙungiyoyin zahiri da na kama-da-wane ba gaskiya bace?",1
Wanne ne daga cikin waɗannan ba wani abu ba ne wanda ka'idodin rubutu suka ginu a kai?,1
Wanne ne daga cikin waɗannan ba abu ba ne na ƙa'idar na-uku?,1
Wane ne daga cikin waɗannan bai bayyana tsarin ɗaukar hoto na 35mm ba?,3
"Dangane da sharhin, yayin da masana'anta ke haɓaka ingancin samar da ruwan tabarau, ta yaya aka inganta ruwan tabarau na zuƙowa?",3
"Dangane da bayanin da ke cikin sharhin, yaushe aka fi buƙatar ruwan tabarau na zuƙowa akan tsayayyen ruwan tabarau?",3
Wanne ne daga cikin waɗannan ba za a ɗauka a zama cikakken bayanin Mysticism ba?,4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba abin sa hankali na Mysticism ba ne?",2
"Bisa ga abin da sharhin ya faɗa, Wane ne zai iya zama ya kafa al'ummar noma?",3
"Bisa ga abin da sharhin ya faɗa, ƙungiyar da suka fara farautar moas su ne farkon mazaunan wane wuri?",2
A cikin wane yanayi ne amfani da hanyar Pureland na origami zai amfana maƙunshin?,4
Wanne ne daga cikin waɗannan bai ainihin bayyana Pureland origami ba?,1
"Bisa ga abin da sharhin ya faɗa, wanne wuri ne ba a danganta shi da Wayewar Indus Valley ba?",1
Wanne ne daga cikin waɗannan ba a ambata ba a matsayin yiwuwar sunan Wayewar Zamanin Tagulla da aka tattauna a cikin sharhin?,1
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ke ba da fa'ida na dogon lokaci?",1
"Bisa ga abin da sharhin ya faɗa, wanne daga cikin waɗannan mutum zai iya bai wa fifiko idan ya mayar da hankali ga fa'idodin nan take?",4
"Bisa ga abin da sharhin ya faɗa, wa ya ba da wani kaso mai yawa na kashe kuɗin yaƙi?",4
Wani lokaci ya zo kafin shekaru na Templars?,3
Wane lokaci ne ya zo bayan shekarun na Templars?,1
Wane magani ko tsari ne ba a ambata su cewa likitoci da likitocin fiɗa suna amfani da su a lokacin daular Romawa ba?,1
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba a danganta shi da ci gaban da aka samu a fannin likitanci a lokacin daular Rom ba?",1
Mene ne ikon iya gani ya dogara akai?,1
Mene ne bambancin tsarin ido tsakanin halittu ya dogara da shi?,2
"Bisa ga abin da sharhin ya faɗa, wace magana game da Sikhism ne bai kwatanta addinin daidai ba?",1
"Bisa ga abin da sharhin ya faɗa, wanne nedaga cikin waɗannan ake ɗauka a matsayin babban al'amari na tsarin gaskatawar Sikh?",1
"Bisa ga abin da sharhin ya faɗa, mene ne yaran da ke fama da Matsalar Haɗa Hankali ke da wahalar mai da hankali a kai?",1
"Bisa ga abin da sharhin ya faɗa, me ya sa yaran da ke fama da Matsalar Haɗa Hankali sukan shiga halayen haɗari?",4
"Dangane da bayanin da ke cikin sharhin, wanne ne daga cikin waɗannan ba misali na tsarin haɓaka gurbi?",3
Wanne ne daga cikin waɗannan bai bayyana ainihin manufar tsarin haɓaka gurbi?,3
"Dangane da sharhin, wane fasalin MySpace ne zai iya amfanar ɗaliban da ke da matsala ta karatu?",1
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan masu zuwa na biye ba wani ɓangare na martanin Krushchev ga tarzomar ma'aikaci ba?",3
Wanne ne daga cikin waɗannan bai haifar da tarzoma a Poland ba?,4
"Bisa ga abin da sharhin ya faɗa, wanne daga cikin waɗannan na biye bai shafi dangantaka tsakanin USSR da Amurka ba?",2
Wanne ne daga cikin waɗannan bai bayyana daidai dalilin aika motsin jijiyoyi a cikin jiki ba?,1
Mene ne za a iya samu a Giza Plateau?,4
Mene ne manufar Babban Dala?,2
Wane ne ke da alhakin saninmu game da mai konewa da ya lalata haikalin?,3
Wanne ne cikakken bayani ne game da sake gina haikalin Artemis?,2
"Bisa ga abin da sharhin ya faɗa, yaushe ne farkon da ta yiwu jinsin ya yi tafiya da ƙafafu biyu?",1
Wanne daga cikin waɗannan nau'ikan halitta yake tafiya akai-akai akan ƙafa biyu?,1
Mene ne sojojin ruwan Jamus suke ƙoƙarin cim ma a lokacin WWII?,2
"Dangane da bayanin da aka bayar a cikin sharhin, Wane ne ya fi samun nasara da yaƙin ruwa a lokacin yaƙin Arewacin Atlantika?",1
Mene ne bai wanzu ba sa’ad da Assuriyawa suka aiwatar da amfani da sojan doki?,1
Yaya ake yin yaƙe-yaƙe da ke amfani da sojan doki?,3
"Bisa ga abin da sharhin ya faɗa, a ina ne ba za ka sami matsakaicin ɗan ƙasar Babila ba?",4
Wanne ne a cikin waɗannan na biye aka nufa musamman ga firistoci?,2
Yaushe Sarki Tutankhamun ya yi suna?,3
Me ya sa Sarki Tutankhamun ya zama sanannen sarkin Masar?,1
Mene ne mawaƙin Helenanci Homer ya ƙasa yi?,2
Wanne sanannen Ba-Hellene ne aka sani da wani abu banda adabi?,3
A ina ne iyalin Ibraniyawa suke ƙashe yawancin lokacinsu?,1
Mene ne bai da muhimmanci ga iyalin Ibraniyawa?,1
Wanne ne daga cikin waɗannan na biye ba a bayyana a matsayin bambanci tsakanin ƙasashen Scandinavian ba?,2
Wane ne ya fara zama a Greenland?,1
Wane rukuni ne zai fi son cin abinci ba tare da kujeru ba?,3
wanne ne a cikin waɗannan na biye ba zai zama wani ɓangare na idin Romawa ta dā ba?,4
"Dangane da sashen, wanne ne daga waɗannan ba zai iya yin tasiri mai dorewa ba?",2
"Kamar yadda sharhin ya ce, me ke gaba da ƙasa?",3
Wane bayani game da Drukgyal Dzong ne ba gaskiya ba?,1
Wane bayani ne ya yi daidai da sakamakon gobarar a Drukgyal Dzong?,1
Wanne ne daga cikin waɗannan maganganun na biye game da Cambodia gaskiya ce?,4
Wanne ne daga cikin waɗannan kalamai na biye ke bayyana daidai mamayewar Cambodia?,4
Wanne ne daga cikin waɗannan na biye Dutch East India Company bata yi ba a lokacin da suke a Taiwan?,4
Mene ne yarjejeniyar Shimonoseki ta kafa?,4
Yaya ake auna matakin pH na sinadari?,3
Mene ne aka cire daga sinadiran hydrogen?,4
A cikin waɗannan maganganuna biye wanne ne bai bayyana garkin zakoki daidai ba?,3
Wanne ne a cikin waɗannan maganganu na biye bai bayyana halin zakuna daidai ba?,4
Zomaye abin farauta ne ga wane irin mafarauci?,3
Ƙananan kuliyoyi suna farautar wanne daga cikin waɗannan na biye?,1
Wanne ne daga cikin waɗannan na biye baya cikin hanyar farautar ocelot?,1
Wanne ne daga cikin waɗannan bai bayyana ocelot daidai ba? ,3
Wanne ne daga cikin waɗannan na biye ba za a yi la'akari da shi a zaman mafi girman ƙarfin damisa ba?,1
"Bisa ga abin da sharhin ya faɗa, wanne ne a cikin su ya bambanta tsakanin damisai da zakuna?",2
"Bisa ga abin da sharhin ya faɗa, mene ne Robert Hooke ya yi kafin sauran masanan halittu?",1
Mene ne asalin kalmar “cell” ke nufi?,2
"Bisa ga abin da sharhin ya faɗa, yawancin dabbobi suna da iyawan yin me?",2
"Bisa ga abin da sharhin ya faɗa, mene ne wasu dabbobi ba su da shi?",3
Mene ne ke taimaka wa shuke-shuke a cikin aiwatar da photosynthesis?,4
mene ne  ’yan adam suke fitar da tsire-tsire ke shaƙa?,4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan misalai na biye zai hana tsarin juyin halitta?",1
Wanne ne daga cikin waɗannan maganganun na biye bai bayyana yadda ake aiwatar da sabon iri daidai ba? ,1
Wanne bangare na tsarin yaduwar jini ne ke kawo jini zuwa zuciya?,4
Wadanne bututu ne mafi ƙanƙanta a cikin tsarin jini?,1
Iyawar kwarin na ninka fika-fikan su baya yana kara wanne daga cikin waɗannan?,2
Wanne ne daga cikin waɗannan ba a ambata a cikin sharhin a zaman wani abu da ke shafar iya tashin kwaro ba?,2
Wanne daga cikin waɗannan halaye na biye ne ba a yawa dangata da dinosaur ba?,2
Wanne ne daga cikin waɗannan na biye ba a ɗauka a zaman haɗin halayyar tsuntsaye da dinosaur ba?,3
"Bisa ga abin da sharhin ya faɗa, wanne ɓangaren shukan cycad ne Triceratops zai iya ci?",1
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan Triceratops zai iya ci? ",2
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan wasanni na biye zai fi shahara a yankunan arewacin Italiya?",3
"Dangane da bayanin da aka bayar a cikin sharhin, wanne ne daga cikin wasanni masu zuwa ya lashe gasar cin kofin duniya don Italiya?",1
A wane lokaci ne wasu sassa na Luxembourg suka zama na Belgium?,2
Wanne ne daga cikin waɗannan na biye ya shafi tsaka-tsakin Luxembourg?,1
murabba'in kilomita nawa ne na jimlar Turkiyya ke a Turai?,4
"Bisa ga abin da sharhin ya faɗa, kusan tsawon kilomita nawa ne Turkiyya?",1
Don me ake amfani da yaren Latin a cikin birnin Vatican?,1
"A cikin Vatican City, mene ne ba a amfani da Italiyanci don yi?",3
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan na biye ake amfana ta haɗar sauti a kan kwamfutoci na zamani?",1
"Bisa ga abin da sharhin ya faɗa, yawancin gidaje a wanne wuri ne ke dauke da bandakuna masu amfani da ruwar?",1
A cikin waɗanne wurare na biye ne aka sami ci-gaba na sarrafa najasa?,1
A cikin waɗannan na biye wanne ne ke sa ɗan wasan skater ya juya?,1
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan na biye ya bayyana ramukan da ke kan ruwan kankara na zamani daidai?",1
"Bisa ga abin da sharhin ya faɗa, mene ne tsarin da ke ba da atom dama don kawar da ƙarin makamashi daga haske?",2
Me ke sa atom ya fitar da foton?,2
"Bisa ga abin da sharhin ya faɗa, mene ne a hankali zai haifar da kwan fitila ya daina aiki?",3
Wanne daga cikin waɗannan na biye zai iya zama haɗari don taɓawa yayin sake kwan fitila?,3
"Bisa ga abin da sharhin ya faɗa, mene ne zai faru idan an raba nucleus?",2
Wanne ne daga cikin waɗannan na biye ke nuna dogon kira mai nisa zuwa Duniya,2
Wanne ne daga cikin waɗannan ake amfani da su don sanya na'urar hangen nesa a sararin samaniya?,2
Wanne ya kamata a lura da shi game da tsarin juyin abin da ke faruwa don bin diddigin lokaci?,2
"Bisa ga abin da sharhin ya faɗa, wanne bangaren faruwa ne ake amfani da lokaci don kwatanta?",1
"Bisa ga abin da sharhin ya faɗa, wanne ne a cikin waɗannan na biye ake la'akari da shi ga magajin sarauta?",2
"Bisa bayanin da aka bayar a cikin sharhin, Charles ya zama na farkon yin me?",3
Daga wace ƙasa ce jirgin ruwan Trygvasson?,4
A wane lokaci ne a cikin tarihi Jamus ta yi tasirin al'adu mai ƙarfi a kan Estoniya?,3
Mene ne ya rinjayi harshen Estoniya?,2
"Bisa ga abin da sharhin ya faɗa, adadin masu magana da harshen Hindi na asali ya bambanta dangane da wane dalili?",1
Wanne ne a cikin waɗannan na biye magana ta gaskiya ce game da yarukan Hindi da Urdu?,2
Wanne ne daga cikin waɗannan na biye ba daidai ba ne game da haruffan Hangeul?,1
A sannu an canza haruffa Hunmin Jeongeum zuwa mene ne ?,2
"Bisa ga abin da sharhin ya faɗa, wadanne harsuna ne Sanskrit ya yi tasiri a kansu?",4
"Bisa ga abin da sharhin ya faɗa, an rage amfani da Sanskrit saboda me?",4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan na biye shine ingantaccen bayani game da nauyi a Io?",4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan maganganu na biye ke bayyana wajen wata daidai?",3
"Bisa ga abinda sharhin ya faɗa, a ina ne siffar wata ta fi kauri",3
"Dangane da sharhin, wanne ne daga cikin waɗannan wasu mutane ke gaskata?",3
Mene ne ya zama tsiranta yayin da kake matsa daga tsakiyar Rana?,3
"Bisa ga abin da sharhin ya faɗa, wane bangare na rana ne ake iya gani daga doron ƙasa?",3
Wanne ne daga cikin waɗannan abubuwan lura na biye ya taimaka wajen tabbatar da ka'idar Copernicus?,1
Wanne daga cikin waɗannan na biye ne Galileo Galilei ya lura da shi a shekara ta 1610?,2
"Bisa ga abin da sharhin ya faɗa, daga ina ne kogin Amazon ke karbar ruwa?",1
Wane yabo ne ba a danganta shi da Kogin Amazon?,3
Wane layin aiki da aka ambata a cikin sharhin ne ke ɗaukan mafi ƙarancin adadin 'yan Venezuela?,3
"Bisa ga abin da sharhin ya faɗa, wanne ne daga waɗannan sassa na biye ya ɗauki mafi yawan adadin 'yan Venezuela?",1
"Bisa ga abin da sharhin ya faɗa, mene ne fusion ya yarda ma taurari su yi?",3
Wanne ne daga cikin waɗannan mahaɗin fusion zai haifar?,4
Mene ne mahaɗin sinadiran ruwa?,4
"Lokacin da ruwa ya canza fasali, mene ne zai ƙasance iri ɗaya?",1
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan ba batun jihohi goma-sha-uku bane lokacin da suke ƙoƙarin ƙafa wasu?",1
"Bisa ga abin da sharhin ya faɗa, wace magana ce ta bayyana yanayin gwamnatin tsakiya daidai a lokacin yaƙin juyin juya-hali?",3
Yaya aka rubuta kalmomin da ke bayan Sanarwar 'Yancin-kai?,3
Singapore ta shahara a wanne daga cikin waɗannan?,1
Mene ne Vanda Miss Joaquim?,2
"Bisa ga abin da sharhin ya faɗa, wane nau'in inganci na dalar Giza ce ba a sa ran Sabuwar Masarautar Masarawa za ta yi mamakinsa ba?",1
"Bisa ga abin da sharhin ya faɗa, ina ne maciyan ciyawa suke tafiya don neman ruwan sama?",3
"Bisa ga abin da sharhin ya faɗa, wanne yanki ne maciyan ciyawa ke tashi daga cikinsa a wani lokaci kusa da Afrilu?",1
Operation Sealion ya ƙasance mamayewar wace ƙasa?,2
Mene ne Jamus ta kira harin da aka kai wa Birtaniya?,2
Mene ne ba a ambata a matsayin matakin da ya dace ba a shirin Italiya na kama ƙasashen Afirka?,2
"Bisa ga abin da sharhin ya faɗa, mene ne aka yi la'akari da shi a zaman ainihin manufar Italiya na yaƙin?",1
Wane ne ya kafa dangantakar abokantaka da mahara?,2
Su Wane ne abokan ƙawancen da suka yi Operation Dragoon?,1
Haɓakar wace fasaha ce ta sa jiragen ruwa fara tafiya ƙarƙashin ruwa?,4
"A lokacin fara amfani da su na farko, jiragen ruwa na Ƙarƙashin ruwa na da iyakacin iyaka a wane fanni?",3
"Bisa ga abin da sharhin ya faɗa, wa ya karya yarjejeniya? ",4
Wanne ne daga cikin waɗannan ba sojojin Red Army suka yi ba?,3
Mene ne ya faru da Babban Injiniya na Sojojin Italiya na Goma?,3
Ina aka kashe Italo Balbo?,4
"Bisa ga abin da sharhin ya faɗa, wanne ne daga cikin waɗannan fasahohin na biye wani muhimmin bangare ne na bimbini na Tibet?",2
"""Dangane da sharhin, ta yaya ake kunna chakras ciki yayin """"tsakiya"""" na bimbini na Tibet?""",2
Wane ne ya gabatar da wakar ibada ta biyu a lokacin shirin?,4
"Bisa ga abin da sharhin ya faɗa, Wane ne ya gabatar da waka ta ibada a lokacin hadayar abinci?",1
Mene ne wasan karshe na biyu na maraice?,1
Alessandro Safina dan wace ƙasa ne?,4
"Dangane da abin da sharhin ya faɗa, wanne ne daga waɗannan maganganu ba gaskiya ba?",1
"Bisa ga abin da sharhin ya faɗa, wa ya yi magana game da rashin daɗin matakin zafi?",2
